pca-1,pca-2,pca-3,pca-4,pca-5,pca-6,pca-7,pca-8,pca-9,pca-10,pca-11,pca-12,pca-13,pca-14,pca-15,pca-16,pca-17,pca-18,pca-19,pca-20,pca-21,CIHigh,CILow,MOS
216089.48208071644,-23656.942361438814,20048.952872207203,-33869.24849749142,-38890.5436187486,-23529.523560838534,-4136.746243538381,372.51119375195196,26.863075075728812,57.65785888347339,-38.770969133156505,7.745288772839933,8.539321972244885,5.786163522937601,-9.03347274205216,-9.763317219549876,-32.28030812020057,1.4166467030457637,9.458900731631093,-21.81298746528848,-5.026648381940267,2.986568337,2.293431663,2.64
43566.18165511425,3740.3625775695527,-14774.153173958775,35625.04043198835,-12291.00825522729,46.98797273324731,-7457.201436953142,-628.9251309026114,-216.3071670689372,-21.93910616107231,-56.215112612211136,-38.91277980292613,16.14420965499343,4.773396054845539,-10.855508906758597,-0.3362830508281398,-1.4177147946571695,9.10192585143294,0.3812326846285167,-0.9169274025384414,3.8719672294620016,4.625796982,4.159917303,4.392857143
446900.39699384663,-12433.825912071243,-30047.306096160264,-6979.597634437049,1941.6121556192786,5961.056783815921,2148.5770374509502,640.4610525059562,121.89868655634449,59.846989757185256,22.599379045362824,-4.813773779129399,5.1943345200177635,-3.9055206722212157,12.661081108433155,3.324492459390614,0.7668096121290893,2.3126048985214194,-1.2733404809697582,4.107499482173982,-2.8478442765164216,4.751477668,4.284236618,4.517857143
-120360.2144303604,10134.504422074378,-15464.959965841648,22522.003356326073,-7584.0766909103195,-2545.447962683113,-3576.8105060886764,394.2799169813325,16.6340587752191,22.81931700501461,12.076920535977308,-19.452364733752713,8.178205997836116,-5.849690202704259,-6.169608834991965,-18.200989237635987,-9.840050235996975,7.877683557737243,5.516020428115895,9.129777908062511,-18.451747375027907,3.531309226,3.020414912,3.275862069
-163367.9424092974,21797.332188098386,-32191.98993111578,-5952.286664872515,1586.649146947167,-4124.777660066156,872.6567483242205,450.7675716099969,-236.08846230606983,18.799236483393415,8.170552756328583,11.035399638944561,9.664499857813134,-7.603536138809522,15.341410936652737,5.153890374141336,3.525803306542385,1.6802742090506186,-4.176605777083033,1.6215931749418384,-5.947923098159856,3.369995498,2.880004502,3.125
-208889.81068729376,-10423.582690034857,18617.65368208767,5631.350897984875,811.4602819872457,517.5143993555707,16578.644108299664,-303.23312287240657,-126.75817805670535,-17.649713914384318,-2.212773873652728,8.285908765198219,-5.659339819314035,-7.532160347340522,5.820898044349127,-8.289000424732098,3.0742613042262645,0.020160300183685798,2.882361161918576,-2.2456399436261045,0.11470347056097342,3.24043084,2.828534677,3.034482759
-162708.44575793878,-27985.137869965205,15460.28610180655,5042.935985792683,66.87064208760432,-257.406854898181,6039.703594694554,525.3201559630177,-21.105871588435736,-13.28593720138602,14.099172311561619,9.192742664867755,-7.494132395872353,7.112566483977807,2.0327527576675273,-4.001654152295052,1.3789827617029529,5.09034292618669,-2.127764865982879,4.547393508366108,-6.174552419728032,2.558665314,1.941334686,2.25
-111409.41792087018,7566.273027124966,-13194.476860766184,-10196.169546694855,1645.6606475438548,24020.3061567904,-853.0334106832763,-435.30207462478694,-165.14931186331063,-65.63445664180584,20.500772878394937,-33.43104382557605,-0.7390700869253365,6.485801015730415,-20.63573040554643,10.591642703750693,-2.6776339502796964,-14.432921421236065,-6.560766888080384,-2.9160751846626103,-0.5815288592439527,3.388944946,2.921399882,3.155172414
97204.7485108948,-4979.347650116641,-33942.18420779371,-6844.768339546283,1163.1774161851674,-995.1747963934966,-7270.813269589342,-612.1652701780239,232.95937854665826,-76.46632914262214,15.306174981710955,14.884818776817498,-1.8249119047583382,16.458221756988664,6.650814570557585,-4.945944656212865,14.248059775809574,13.045579731405732,3.6761649066261315,2.2738886473716495,-4.297477453287171,3.002162168,2.354980689,2.678571429
-191644.61798483308,527.3264533827014,1790.402047303977,1786.1402923820353,1091.358878248327,-966.8832707170255,11589.16983336657,617.1341954720756,-243.11419269430766,0.07323449810432427,6.401951363017372,19.06199778617375,-1.6409317800473668,-1.3175672453050042,8.990296675929772,1.6650538911897184,-1.7979685840893762,4.738141777361531,-0.1316323916414917,-1.8250330138042272,-2.9496063500935863,3.094947531,2.491259366,2.793103448
632550.9162240347,39636.769784009295,-1546.293268020476,-8841.07195127228,59048.29020220583,-7900.235408920148,21173.810137798435,10.373017555697738,-210.38601933891206,-53.570012354690064,7.29455410181434,-48.62968059690534,12.212178902655886,-20.07658048512734,-17.415314792903075,12.935142953648047,12.400526997301084,-2.910251789855493,-4.340731226236263,-7.259925514813817,-5.297059225127733,4.756993215,4.311972302,4.534482759
-26717.79814592116,-36667.71102989085,-3831.7859878524077,438.99882701376873,-340.0749133596906,-763.3845797258252,-7908.284908053043,324.39646950260476,-13.540115094163122,-42.25975710595593,-28.0367694441723,9.880701485920552,-1.5299630128672264,13.197332685954109,-0.1911337381099432,3.4311785794543597,-3.4950604644809524,2.2245834217788145,1.3421833470360918,0.408026068256976,1.2551526170797904,4.373132173,3.780713981,4.076923077
52139.93679653556,-9887.385123787437,-35769.55001414476,-7059.3168983879605,690.7202763207719,-2377.9619874102054,-12627.966801170294,275.20756701203976,-42.89203821327953,-34.00780153846975,-11.943581860163174,0.46056821197311487,12.280958137924056,7.314585506499707,3.5806492367150193,7.387276003587009,1.4535935451415265,0.7231804654366293,-0.8042549619840165,4.153243990780508,-0.7726438992830512,4.655644914,4.137458535,4.396551724
50030.00805463143,-10113.997947690532,-35856.49758971007,-7070.235058568278,668.2179192101155,-2441.944983102055,-12881.309331454475,274.72895610646395,139.7741577076831,-50.99456025860899,-18.223683695067436,-0.6449472924105235,13.212484417786344,7.152107219209504,4.622596526424526,3.343654990421505,4.01088890541954,0.9177602493112013,-0.5021276686033095,4.386049271018254,-3.7249549363011774,3.599130983,2.900869017,3.25
-190106.43981239223,695.2418077847224,1854.476688790625,1793.5134807800216,1108.153867418206,-915.4386237070456,11788.662119720566,-377.9786296165857,-230.9286689905395,-0.3221854562112087,12.695290996482775,7.7391518945780895,-2.1114355248988943,-8.515440111667434,7.902357859765077,-5.097156831389358,1.8920619735608204,-0.8381123861409229,-0.5779728280323948,-0.5191967411906547,0.6156732710109875,3.448905722,2.930404623,3.189655172
-125345.11971585712,-14842.065660352768,-550.0972767849364,1293.4060038198718,560.8143237261975,-1119.0146444198845,3469.91477111756,-505.62609282273286,-147.9919563206575,3.59274821551121,8.184548998954924,6.667884093103346,-3.8273244368907138,-3.3633931068223495,4.1826533001083614,-6.369863762050268,1.403007158870167,0.4398057237198424,-0.004608782005821284,0.987175225351521,0.9144747668704298,3.954853907,3.366574665,3.660714286
-133024.9353194911,-15677.979266955972,-864.3225552550682,1256.435279244469,479.0073234347019,-1358.03372405975,2541.4249383452525,475.413043949021,-148.61847898236567,5.705789095686713,-17.905473484259936,19.875446409880936,-3.6474308206116985,4.33519579536609,6.318644216556787,2.1158597260670353,-0.3788322157184766,5.929152911223368,0.4515786538573216,-2.345082684503038,-3.0326329902605513,3.454788469,2.978544864,3.216666667
127680.37018159013,-74465.5778586486,9678.06529616661,3301.2615358672624,-1731.4262025128257,2244.7970753191053,-14615.808687432667,244.56715345890527,155.14329288525514,99.3811426850181,11.832497317398524,17.674960422118225,-18.844199462236706,10.442647966548485,1.5867677331218744,-12.663394132298365,-4.803684245671179,9.324070815128652,-1.2293079428812919,5.918807175213788,-3.89362727913626,4.257197985,3.639353739,3.948275862
-199394.11838568607,8425.603062348118,8112.180355939729,-7412.285751959226,-9386.859531617429,-8400.138837909015,12551.896704026009,636.2256468190784,835.5649202116585,-94.29618785335356,-35.37932748677615,7.7705783878255845,-38.82334449665168,27.549411705452304,23.114093251228375,-3.396940662272714,103.02704481768274,85.84200840567144,-28.25423530485989,-16.842277595046948,-16.916266013049814,1.621677784,1.278322216,1.45
-77647.13002551925,8549.655974165571,-33757.39842326613,-6355.234525823645,1261.7264214190957,-3685.2650173060547,-4948.850848653806,-625.6334579177575,-95.5788102144435,14.085178355957993,-10.025177591793646,1.3096925602543725,8.266546527699067,-7.851410537044401,11.005467818923801,-1.1692753631984736,8.482482262710347,0.17340486945196953,-1.0109422376292239,-0.18849072977187356,-3.2666038131510793,3.923636291,3.335622968,3.62962963
347922.23145223485,-32285.95898476439,-16536.08615006542,-3524.2664239158303,796.0985257862231,4945.407346562368,-2571.0582169445647,525.2452499615058,117.82768741570979,73.28616807352157,6.6714068318613275,5.796977442155808,-3.132657267351991,1.8873831056605215,8.871732181473345,-0.04093978987229054,-1.2227539218462153,5.073751733302902,-0.19236310586251676,2.7103567295302686,-2.680531765355924,4.785550297,4.325560814,4.555555556
-209627.37297721847,-10505.760635605482,18585.64541700593,5628.075747261104,803.2589349862524,490.05825688507605,16475.683550323178,690.6710429020399,-263.92823673249956,-6.156374868625141,3.2241911179468734,20.980100770095927,-5.622994514991112,-1.0761140516065808,6.431972752741159,-0.03896181917648289,-4.444336259678156,2.0718406063439785,0.5348501520355717,-1.4943835598488715,-1.0932308706166993,3.060916712,2.639083288,2.85
-210408.38766419832,-10589.186562057414,18558.332244465535,5624.459426951331,794.6837346564323,467.6568017550018,16380.694206653387,696.2443749337282,31.58532645127691,-34.355697275757194,7.171494168329656,6.251107083011798,-1.8470552200453403,-6.672238605909608,11.544954273532039,-5.674646202437318,3.156197640601689,-1.6127467960314021,0.5242787309151549,0.4926916184640002,-5.711287457149881,3.051922047,2.603250367,2.827586207
-131948.61699090264,36620.90727116647,3822.089588954174,6616.6755206246535,-474.7058591809482,-22873.594363134063,-3411.7616590038606,-632.2004239997568,470.3662179990388,159.02514117790125,-39.98465226857952,43.217413045577715,-9.556869236488287,-43.247097201408415,-17.187259821836697,-27.50828891026942,2.6763409337154545,-4.198525316755231,-7.7267275485406115,24.02520788902282,31.59669711744057,1.74043084,1.328534677,1.534482759
317597.83088975446,-3485.164519698004,6551.012843514104,-37332.04498525967,-37717.59782069889,-22447.373143636316,849.4283033957496,489.06312039304333,-129.0871831286436,57.5086571394609,-12.632660845991822,-4.91058789419294,-5.246991730137312,0.735069097299938,-3.613263425054318,8.053004076790804,-11.98654464522505,-12.943141147324807,13.25040028340729,-3.0207062428825564,-13.276842505429366,2.746840825,2.218676416,2.482758621
292511.2337699373,96535.42824215528,24718.941829645104,-3529.760690759017,74.62619586262619,16752.657640065943,-11140.146262756827,608.2121212751957,-170.67625318714764,-60.78776609547579,-1.6378458608685862,30.795581525497475,-17.777873639068986,3.2179298884731176,-12.360464931831668,-15.383946647874948,-1.2204957221106687,29.26285155874326,-16.51915449942098,11.061783598985441,-7.348133937469297,1.471686809,0.994979857,1.233333333
-88873.0527672783,-30960.805138691212,27498.598653675497,-18527.619896110704,-26734.772618702267,-18422.181059832124,-3548.784821623565,318.55676531712584,-182.13860312072114,-54.36017950993469,7.344465339909342,-22.210764803022595,-6.745630883382242,12.540413666338567,-16.826413350908762,7.878172892982955,-0.05568523737034185,2.908917544678931,-1.0934492221351046,0.6522258722166115,5.609839887034513,2.535804889,2.019750667,2.277777778
-181960.25102534876,-4327.7074058726585,29675.37096695829,-17322.89758345562,-15928.722161634976,14362.21818742752,7875.086381472122,666.2145851141247,526.3631776567069,-150.00112831301186,-23.52656208866336,-7.473849431890094,95.06169608258686,-42.246501400012235,-64.35989354011987,-0.13742528989970337,-27.636020898998577,48.466216957692595,-57.06786518354641,-38.98832659211959,42.583006360488035,1.91045444,1.503338664,1.706896552
-226955.4181620552,13200.058313847892,27993.982409483062,15770.414877283485,10973.793713671397,11614.647494110355,13680.870493587547,748.716946413455,542.8368188536741,113.30128375548512,-31.774987553337343,-46.412162492619416,-25.79948895264635,-0.603102127858796,-32.588826904098596,-7.442248622353984,-13.317253865146757,-16.367464905692785,32.39338651375691,-10.571161375813828,-3.843397546164549,1.945329132,1.488004202,1.716666667
-156881.11424114957,-27348.84334294111,15694.266962925374,5070.044630971289,129.14398535983824,-75.65964162096871,6747.042246044463,-461.20325726760086,-64.9451693206779,-9.416523349762588,14.450566930438407,7.505541637171281,-5.7521806887633335,-3.0383921382399577,1.0069667119163113,-12.625854146603716,-1.3805470228393388,3.821239341680393,0.5993891701668551,-1.1939236972554474,4.697519842120348,3.432505962,2.867494038,3.15
51809.71371273875,-9921.899265425916,-35785.163221922376,-7061.455555444088,687.2164349693575,-2388.2254225581514,-12668.329366012746,274.9564062879673,-20.814828111427904,-35.92463609894508,-14.69237185747528,1.2317874531604993,13.320668194089402,6.321199326137789,3.18574377534229,7.218843582089563,1.8191013420027389,1.127466853872393,-1.3977069158605646,3.849042305840438,-0.7257650334771295,4.672867535,4.18920143,4.431034483
-42560.937268668175,-17115.224246642065,9567.332444191377,-1471.200548772525,36337.38242754144,-14297.313313972421,-11842.383212629784,246.01546255339508,-131.62018838316385,-41.15683597626658,-59.86589579119833,7.933219685065823,-6.131089843125533,6.914932293840565,-18.874504887824507,11.83375278191013,-3.876590287950815,-2.398230278810175,2.961804605616261,0.677939010623892,11.343411140647017,2.55951845,1.976195836,2.267857143
99683.4376010912,-42300.4237268211,14245.533031397641,60981.89587161516,-21091.36779595786,2400.0642295577472,-19193.186418991256,181.43319893848422,86.29455626979659,102.26950366158304,51.310039701775054,114.28897737844872,50.37330775632285,-62.58948245624814,-42.74308541007475,85.96701984356106,64.59479332524697,-66.17292687593515,-27.12330312391221,-53.96873081718341,-15.770121185536171,2.241733096,1.758266904,2.0
389387.71817667887,-36882.769699181525,2743.703403529563,617.6026820572341,1137.4002894430223,8230.064661039203,9411.703603527203,-260.16611749855485,129.57780061539918,50.3878782724282,-11.283432210377761,1.7831590855158592,-8.229960988144501,-2.8307865997490604,4.612609007286291,-4.315444433792193,0.6213586472703501,2.822871164579271,4.633077308117206,-3.077059741500461,2.4315340981486115,4.766305092,4.305123479,4.535714286
-13707.4970433806,58250.55172447375,20111.226174822707,-697.5644623934511,-443.36535287904246,8291.012199421597,-10305.11179628352,-537.8525022173245,54.36201876274468,149.38401359018184,-3.4646592305280026,-20.044242491648294,-40.72775998387284,34.0307472321658,-42.101040287566974,-0.43900728786560056,15.440279725436302,29.78866295019028,-27.23828469180824,16.464678550884326,-17.766440925530503,1.467294188,1.153395467,1.310344828
-78041.96969912779,8500.943727850516,-33760.376838680146,-6354.4320480041,1257.3884957060163,-3695.594322229976,-4991.557092448908,-624.474419429788,-16.428704124510062,5.118838277751992,20.28579099470474,-8.672722239681478,8.689323901278767,-9.84680291185035,11.432395055264022,-5.71440073589386,9.81408539399799,-1.5003681114418679,-2.679119198053708,4.919734903545438,-3.831491337390921,3.991799552,3.401057591,3.696428571
-163371.80213962466,21798.278434606258,-32194.503462540375,-5952.868097631023,1586.6057813299817,-4125.138040600311,871.0962610537674,451.0334297430379,-224.60216985844198,16.980331654659917,22.735868116477274,7.320282865195778,9.838497446707274,-8.30283821296539,15.385084397224674,3.628361123948133,3.513620564264889,0.8087701778978641,-5.154072102825622,3.7225953450734814,-5.901400188586169,3.421011653,2.986395754,3.203703704
55361.81448633424,-18609.865335226867,-18114.74105412218,-3116.6409263816645,627.5918344014683,-269.33228895958155,-5210.636978189116,-599.9470632967045,-29.369528829877417,-47.76297469349001,-17.360966586908077,-4.262266838558944,6.536593368940149,4.3086044738410525,-0.7209344564163136,0.5022392848910524,3.188667193583546,-1.47681327571143,2.742907270208972,0.9793656210910319,4.135652763196137,4.442228583,3.928141788,4.185185185
114604.64662449258,58966.83185320678,52643.44926337233,3496.8320399752415,-2004.5538497801135,15343.315015131871,-18164.491412938896,424.23679734434415,-269.1808981501595,-24.508511647573144,-10.130986180024587,-36.61945106113305,-15.810474563668079,-34.21179679739637,14.79580349394688,-35.90889914549466,70.01539222577323,-28.921959107543987,16.386262027751492,-22.12587422981667,-35.154916313028174,1.294254321,1.050573265,1.172413793
-213707.64668739543,-2212.9749811134834,25044.849854822154,-3553.0286881064876,-9634.63454250089,-6831.152886313817,17898.340631330768,-303.19466752362143,-99.33587148500915,-6.245377766085468,-15.154132795115999,-8.535534701904599,-6.667799492629792,-6.899456872645294,-5.047166050665892,10.44611353653143,18.010490446258558,20.334458585067946,-13.137612001270762,-5.10792524359785,21.974321084471285,2.576073139,2.123926861,2.35
650895.8927554617,9791.13917385722,-21798.10038505516,-6011.289906150198,4101.7122846674265,12190.475770454976,26349.654996956127,117.9494348056586,134.2340977140954,7.278243159589947,27.485833903374093,-24.157694098256588,10.229552322619481,-16.65309445737463,12.681795368678005,4.563910793800101,4.153198996132327,-4.572745397890518,3.0627876249683252,-0.6490315955686198,3.7286036542847336,4.804087,4.368326794,4.586206897
-190899.24390901672,610.2798563106379,1825.2229904365513,1789.7435154975813,1099.5449269985438,-938.6065054823798,11692.763481913975,-374.4202959387573,-13.66597693079272,-20.57704955830638,-3.548500288606173,5.221298931079952,-2.2508078976287766,-8.796475375818282,10.588666555449734,-9.526729680500926,10.432983982853003,-4.432458139025764,6.258056170178196,-4.426202415209965,-1.1904628975905092,3.257015236,2.742984764,3.0
99947.85623601121,13076.836433398914,63898.76644908671,-50461.5509286674,16799.14782965933,15900.855407634843,-11692.128188458613,-489.3601923962571,189.80979370734025,24.109798646954516,1.809920944701982,50.73638548202392,173.87783563952806,-30.085176587208867,21.493693409859645,-40.10918761568471,-20.06644167007043,31.89964290602236,-8.081828243326528,-13.202192709530381,-19.011270190686027,1.284138137,1.015861863,1.15
-112286.88048184245,-10143.051270091468,28099.82568646006,40923.78622585466,22708.151623864494,-13738.455208474845,-13930.237848379697,223.1353245042365,703.6857017222112,-142.79002185996674,-67.54557592806954,-69.34944826414502,-33.05879130842359,-48.62354367492378,93.8288062663181,41.75302699664623,-77.3860944789283,-8.747820892936527,-44.987038635959784,7.195585108866686,-20.488369956192912,1.786571514,1.313428486,1.55
-5312.977245128211,36831.28296211334,65310.31231060727,6853.463406549948,-3371.6306180582483,13688.685519196413,-25364.605778043173,257.54728074937793,-351.0104655504033,17.594108947259922,-19.142944122943142,-46.73439266486531,65.97182157521794,62.92335669829956,111.09226378666125,-21.620219232972072,15.100757668785747,-23.846587829596853,39.31777807143742,-29.582373834315813,40.57578773318238,1.442300703,1.057699297,1.25
-48589.14047019041,-48122.91316287426,12805.278004868334,4261.9731455244455,-668.799203079516,578.9998940271405,-3466.478848527387,-610.4194372244127,-43.993353443965134,-46.76478027879119,-13.365235243318322,4.85262791207938,-7.184717712542867,9.390005753880274,-7.83811974448937,-6.674207515362257,-2.117909710823407,0.5824088431263497,3.470559855617107,1.2816085141948028,5.891994347295298,3.799760206,3.165757036,3.482758621
-170157.8720019976,-15009.352833637211,24267.122355163043,3818.473246655815,23867.429968743334,-8942.57640137248,3805.3939225301283,479.75997759256643,-147.18345798973004,16.79502655266658,1.773900979412462,0.806435527582726,-12.859875026628782,1.6589039098895466,-9.037073523530978,-1.4049221954638225,-1.1440854139849703,-12.920733079831164,1.8761653773604792,11.747043023648683,23.20561765568876,2.790403103,2.276263564,2.533333333
-102559.46708534393,-3239.4872116972742,-17240.127911683252,-2545.701576044524,900.2663419016164,-2439.4977114883613,-882.9946881074187,-568.3023886753092,-115.81654096374561,11.456193428606781,-53.28410665101903,15.250999293432836,1.8531806892449523,-1.8224290270844796,7.0476533176477,1.4162836727519097,5.861716837948088,2.8745495223897675,2.121487522798484,-6.442822655323716,-2.8387477075714993,3.857237033,3.384142278,3.620689655
-51096.59293513658,-48395.26188262504,12707.192109726991,4250.24513772012,-695.5568690291789,503.4697267259078,-3765.1165634505546,-611.5220657153143,149.4076334822055,-65.57867679369497,5.661759272339796,-1.437669931338856,-4.827522592264726,1.9263013790156414,-8.167762564521917,-6.536312624643229,1.982985548576648,-2.0739821915949816,4.47508294957241,7.089577371950762,4.943130544909794,2.501572021,1.9811866,2.24137931
-166880.5504235905,30994.275163915012,-30775.68262241431,9759.988005768895,-3638.3243674528753,-3951.880762573997,112.26104296436874,-554.1667178054745,-183.44116164326533,39.91476273594593,13.680846266969981,-22.04339603647869,11.934381577794051,-16.674210434824634,-5.217262527647578,-21.661481931372876,-14.838502485127172,6.3204800081407075,15.442718957033401,2.430853389663563,-21.284713464183888,3.523768328,2.976231672,3.25
356237.2765391953,-8646.435842461933,22395.155366063253,-2283.4749004130044,55927.04339150623,-12311.98919369624,2476.9663424292225,-397.74948676036024,-6.625599375354488,-27.837099194923894,-1.713348208276133,-7.8177668032783005,5.973713814078381,16.233770546318997,-8.63008278820524,7.732638856017684,-4.010717721345411,8.519049584971432,16.887984813427444,-19.54933178457103,-15.578883926669945,2.486585659,1.977700056,2.232142857
232965.87574050628,-62995.375019954474,13937.367352880068,3801.292839920892,-616.2979909428163,5462.143193898255,-2116.3755692940244,-508.7871308149702,150.85921173558935,74.66621720153321,-2.8944369052074155,10.625348314838092,-16.550771618561765,3.0002178903196426,-0.5251480404858,-13.677414074222838,-3.0437312268482426,6.80344727921888,3.839561132553238,-0.9024518981590729,0.608344510949168,4.400800178,3.806096374,4.103448276
-168440.55533593748,30823.2641282372,-30836.41821706161,9753.126734752177,-3655.483619829039,-4003.154267648897,-89.6864399601145,443.74161935345717,-82.6542610844206,29.7357198108576,16.53527381646924,-22.308146620307767,11.91019337170149,-14.20770710049631,-0.9182229220166128,-15.64955725596893,-13.625738746808725,6.458958726610904,12.38005195483884,5.038554362019386,-27.491451835314145,3.231543121,2.732742593,2.982142857
-102390.91582858283,-3222.1749644417955,-17231.886545485493,-2544.516566664332,902.0519087972226,-2434.293194897349,-862.1220952382217,-568.4231990693213,-138.60156649996918,11.345060907812679,-13.347221984750753,7.657745941234884,2.2911075927791984,-4.514147936592154,7.752911286962308,-2.4041924474116474,4.690566284193023,1.0716358265280514,0.052229980123916935,-1.756690518050596,-0.9712202812083318,3.909399125,3.469911219,3.689655172
-127985.57156894442,-15127.138577142414,-656.6106217214652,1280.329422398712,532.6657443545429,-1198.8855344215035,3154.1003211168745,-506.7110239315728,57.70408613510737,-15.721650148504057,-12.306497775918212,12.354717011840323,-9.33108473691346,-2.548443908154926,8.303256731653706,-12.959351499666948,14.05569773943874,0.20293565892113444,-1.5165588564526726,-2.733764448314501,-6.50533915897808,3.653463529,3.070674402,3.362068966
-141838.9461810083,-2659.54925588909,9373.372055569012,-13444.599378968389,-16246.947087981296,-13151.170178825698,4536.232884230099,472.7332716044373,-126.40015484435051,4.393714898742223,-3.3234004069817837,-1.2252766634291483,-8.157478343793148,1.0521267474441944,1.583380519255176,19.52892508721025,8.027353849887593,12.255763724635205,-7.5644271280674324,-8.584049482116288,12.232692837130086,2.637035504,2.190550702,2.413793103
-161907.17682255668,21920.515098350665,-32060.32146225433,-5929.498555177313,1602.2108530741289,-4067.5121882091657,1090.9575456870364,-543.5168021585167,-200.02599864923718,16.436118130728687,-0.6175634234063045,6.239379474644198,8.187626458418578,-11.821647124955323,14.095436758517854,-1.1192978653197139,7.516268154200365,-0.3457014737563039,-2.259465502555642,-1.1127424736180873,-3.566463160923548,3.460340236,2.987935627,3.224137931
