fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,CIHigh,CILow,MOS
-0.0049369661495610615,-0.0031858084527951005,-0.003575515480748413,-0.000692732165388054,0.001384765523270746,4.052999788897527e-05,0.0035038484396020518,0.005264829844199206,0.003410964368112853,-0.0003074308698984349,0.007642048950757054,0.002772368431923918,0.006424331934302111,0.0049931779434311055,-0.0037174675647880747,0.0043350872761380894,-0.003932426088706868,-0.003655688819249714,-0.0015426692285694513,-0.003997968975260346,-0.006382753708466492,-0.002223670840340958,-0.003984665778970623,0.0028110541399797326,-0.004375669587671934,0.0058617707942701545,0.0045854134217804795,-0.003821992999896512,-0.9943242912182635,0.0047144195545235955,-0.0009695524625554674,-0.0016376583935449435,0.005598712264440493,-0.0031530523886361397,0.003979290793169203,0.0038104886035783534,0.002556747377140011,0.002838120153996735,0.0036267791460155153,-0.003523030962056469,0.0050473665598253685,-0.0028333904357661305,0.0038332898332763526,0.0018594416211960803,-0.0024255365899688358,0.003384217341867026,0.003257435603422823,-0.006285857819337485,-0.002728990068260272,-0.0028518471590889237,0.004661173676633614,-0.0007660165040198263,0.004414151890460979,0.001547214891432665,0.0007197400387272117,0.004732145562138945,-0.0021918163929613697,-0.0049503286858594495,-0.002431224538731697,-0.0032361615287572693,-0.006032609640343114,-0.0005760492058082667,0.006218368788367844,0.004558716760918145,-0.0019894414776477003,-0.004669961082126843,0.004751338193159392,0.00450174167317774,0.0020330426679878197,0.004509225986501117,-0.000914246394762359,0.0021128285454328267,-0.004270369603726521,0.0034271551315107184,0.0032537702182967084,-0.003553760109107432,0.0042499478707800796,-0.003640822924699902,-0.004731056597486097,-0.0019906246944481547,0.0036119724510758565,0.0027227966740952874,0.002791099647660322,-0.0031770019742188736,-0.003024342446705185,-0.004215654957586878,-0.006016752500445981,-0.00473807317015649,0.002540231044568315,0.0024933451406612068,-0.0005692589650252413,-0.0036735998899139464,-0.002412948288895335,0.0015541422416262623,-0.0036563988759777373,1.424230754,1.075769246,1.25
-0.020734911520237816,-0.014017768756793012,-0.013564239651703275,-0.02547574186470243,0.12943061099282194,-0.04696982718384229,-0.02773930472675603,0.025755286699145768,0.010571915775441549,0.05592380547826638,0.10200805281075918,0.0166631123034276,0.021323146350182627,0.019976911989090917,-0.007513745884333019,0.08439063444675513,-0.0032583271955532703,-0.01059269120128758,0.07581736480393175,-0.028216630598823483,0.014092438179534175,0.017204318292547784,-0.013528748150022791,0.005485076872562862,-0.034310872019755696,-0.008841909622388063,0.02198922759440819,-0.008905192505993623,0.009105681568481155,-0.0017051524980185664,0.015940252415392004,-0.00580175512303854,-0.08471668133370036,-0.01641681622745705,0.004995771185929154,0.011950342149000922,-0.11754445742369493,0.018558403983733575,-0.04014769465167464,-0.015943643223967168,0.06957464724208233,-0.023020016957323287,-0.10129382617583697,0.031163931336477813,-0.015634541853934095,0.01841850351365238,-0.005815265194992041,-0.012358149322118664,0.0018210841820068468,-0.009804327578660772,0.082933845375598,0.007442355054546198,0.004555240082722656,0.005555702136241239,-0.0031840501535664446,0.007917810586053434,0.013584328561459426,-0.021073785899994542,-0.005532811426143099,-0.018314275228263552,0.04935996104946956,0.16722146791989503,0.004097939426734577,0.015562213200380981,-0.046284838888258635,0.04704209337724615,0.09610257463140282,0.08664427103478856,0.030880384480632923,0.00018799683419375407,-0.02209861956762919,0.04173532393080468,-0.011967918438440318,0.01929258450439004,0.01890190673628957,0.005019965127559449,0.0837022476129389,-0.008909346141809604,-0.035185686937061894,-0.02164860320124948,0.014182189278086219,0.01758808698812722,0.01192769997601949,-0.015382996894636024,0.0023221334749106036,-0.01858086063757594,-0.03741548014275177,-0.005460945994071091,0.01964625505770317,-0.0371716350930325,0.014502734314412962,-0.010997060282479367,-0.01867999131155858,-0.00032840280327130916,-0.014940385462516912,3.369995498,2.880004502,3.125
-0.0116619565950651,-0.006845454199841342,-0.008233401672307798,0.004958231625132774,0.07427886194801436,-0.036004921171496625,0.019256769232676798,0.017510236255784774,0.006761824853346508,0.03329344844071763,0.07558144690825233,0.004612451237061978,-0.05699702809720959,0.0029324953010516196,-0.006902006276180952,0.02057046312062454,-0.00460989686117853,0.0005968714238603824,-0.021667009894300628,-0.022893768303869872,0.03053670974340249,0.00780148783438387,-0.006197802055725029,0.0033454096956493516,0.051658716887477085,0.009054416975330978,-0.00017754835902451493,-0.0050789861401513555,0.004760375128755167,-0.049151963321483756,-0.01460198449959201,0.0063984407043898486,-0.03295206472205175,-0.007481614239799137,0.0011265419932940798,0.0032967848820506357,-0.036772653961215686,0.01469164665587623,0.027093276835918386,-0.0018711192769711679,0.0007402267809987667,-0.029861839355075265,-0.020754243528684605,0.009150738453152762,-0.018362874631683613,0.013705553609839029,0.021533595721231737,0.001343939859990703,-0.024525478270144146,-0.006581335447038107,0.029841360467039342,-0.004050859047097553,0.014073118919839495,0.0004282793047726799,-0.005104607958220328,0.01987663509709526,-0.005685289145847846,0.008320495562352294,-0.007077499585577209,0.0038251133688520502,-0.026231887608574724,-0.19113557604177417,-0.020725857622740092,-0.001985051041893934,-0.028340480219289796,-0.0005486018236778807,-0.5409033976265334,0.035755939580525774,-0.0359893960538408,0.00702685488377018,-0.05255470940445992,0.012032464543907323,0.0011989247110132492,-0.0028388057693111506,0.0033844283417730596,-0.017638514267678308,0.06742338805969088,-0.11602440291875239,0.007885914382323387,-0.04142858297473083,0.005232904795768814,0.02003172125821005,0.007085310688325438,-0.010737464264566829,-0.018408705856309198,-0.005941856332510304,-0.024768648129701195,-0.009634329852685036,-0.01167112779681029,-0.011722657752084779,-0.0037251786725644594,-0.009736515995800197,-0.014507822403460345,-0.001052665296078529,-0.0018857596812605374,4.804087,4.368326794,4.586206897
-0.000511155656400872,-0.011024857922103446,-0.008020505772034312,0.021658955496142714,0.016089866927578255,-0.03905224476875909,0.02272374231715431,0.03170396718143215,0.005608619474685288,-0.040085004086803995,0.0395524502682996,0.017093455209432833,0.010107702916050992,0.0034735697431033524,-0.004269330924080292,0.005751463721754441,-0.0020845421214249187,-0.004427258475538243,0.0066882176552979,-0.02734333876462583,-0.0014946972334245448,0.013328193150243523,-0.008245510977731522,-0.005181959457106789,-0.034136745905342,-0.0008676802751896842,0.02385912193951175,-0.003825808535108179,0.009798677207370775,-0.016702342486345678,0.012111420568254637,-0.0124888465129298,0.011748161876184654,-0.01725002487724647,0.003076217701850218,0.007373526363185646,0.006231328793805683,0.047458765787244714,0.03484813469620267,-0.006740282948806496,0.012002390419541015,0.004886556757992656,0.0013271894694380068,0.01621541502447727,0.00688934360262615,-0.009492984827259096,-0.008884672803968081,-0.0314408475133914,0.014826623040284715,-0.008113896931142941,-0.8203380813546448,-0.03549391693743663,-0.012036486494563126,-0.026539913282587018,-0.011341378386249365,-0.028041944420935785,0.009028074948373823,-0.005581078655294694,0.0071831958435229345,0.008580348132557475,-0.031194208444975568,0.033038810532885876,0.023703293164970652,0.011827481707609923,0.01727244066748361,0.0435796465215466,0.014599960386427505,0.05010843583619649,-0.034135493774563284,0.007435023476505251,-0.02024089004695797,0.02061259855502677,0.0017259252257766813,0.02688641252076151,0.01948472958387931,0.026873727247083375,0.00340812131484648,-0.03380911707700608,-0.048688147460239584,-0.029368829377726394,0.009337017787375744,0.004135145712234969,0.0015000477038298406,0.009503015236916537,0.003936015998760904,0.014753042912381826,-0.011644962122973215,-0.005092134441136215,0.013494733716537428,-0.01582056409435096,0.021233734334559138,-0.006296762864262337,-0.010659371184409861,0.00029727719076426916,-0.003318352588328676,3.431346944,2.747224484,3.089285714
-0.0032360386883432683,-0.0025782367127730093,-0.0036151677708261866,-0.0038682949044134083,0.006934026593214124,-0.006873344839125478,0.00688209956141154,0.005777971763613054,0.0035334989649340558,0.0044068914374964215,0.010114627181941917,0.002409016412843724,0.0007478546641362484,0.005074428820634609,-0.0030638645476424595,0.0030926389180662393,-0.0019099250026094943,-0.003275425341977405,0.0025360302960737947,-0.0036349391181103074,0.0007415861589478627,-0.002652338435604487,-0.004158781094548913,0.0018977414805073872,-0.0013460391672683438,0.001473342626880297,0.004711099222345175,-0.003218211738765082,0.003148835166765162,-0.0021293575933904055,2.473771505236933e-05,-0.005269398747800391,-0.006299817492104496,0.9898286771456474,0.0015050041073829045,0.0034267143867182715,-0.0005855254905052362,0.00858504326596508,-0.002167015219928028,-0.0035262225448704425,0.0015245855845755763,-0.007116942549758235,-2.519398319673754e-07,0.0038761945713204973,0.002178964075226106,0.004996720039470259,0.004978646069794596,-0.003913077065569184,0.0005586925877386411,-0.001512558631352908,0.009079473624917215,-0.0052583924851506494,0.002193555577372636,-0.0030097998128139963,-0.005298020621301416,0.001540626819693374,0.0013863142303374106,-0.0025858833919240533,-0.0032413044112897566,-0.0031788789693044037,-0.003202317585424041,0.0022658409332802967,0.004997023568510221,0.004587084665561802,-0.0036596554534083924,0.0034000745105726596,0.007476660126402046,0.008433337670008674,-0.0009989484925753509,0.004294801105128087,-0.009546245682423588,0.005243375451042446,-0.0010684884302875884,0.005645012949595487,0.0063020053682568,0.00475303522761749,0.0023717842091968053,-0.007007460257603779,0.002325124227206207,-0.006899787075035155,0.005242745153219293,0.0009676589391258325,0.00343303766951136,-0.003839510304090217,0.003253680078160618,-0.001107781340827479,0.0011113158409416849,-0.003908716183049523,0.00016574899241178623,0.001523359248334158,0.006960369165489847,-0.0038344537225391507,-0.004684126469670864,-0.007907755865897134,-0.003337111433510141,1.384178612,1.098580009,1.24137931
-0.0011055094340277395,-0.005463689758850513,-0.005607544797525158,-0.006199047943674489,-0.011511744928884323,-0.006078511475487971,0.017744459341793778,-0.01491551647832917,0.004017411009694388,0.0009055604948367942,0.011853250532102698,0.006977126643489852,0.011472465545882018,0.009300635749839699,-0.002381435771703828,0.012157880642041406,-0.006442530656775902,-0.008185756510131228,-0.026962652705245276,0.04803351571108664,-0.012520994621816214,0.936918373952153,-0.003252935483489082,0.004454240693734545,0.01224525449999956,-0.005069638378675989,0.007929613359117517,-0.0030184415747829853,0.0027762322307681117,-0.010331602032827009,0.0029007394818148504,-0.016497900744044388,0.0018148212605095294,-0.0033353831897763864,0.007141449339542034,0.008775785498935013,0.02558920944967209,0.013090869664167051,-0.0035074251775845566,-0.009339234597380196,-0.020167120449587798,0.015243045955524987,-0.00675878834719921,0.008558575790133475,0.02095580005342059,-0.010650825096884113,-0.008804987501998934,0.006045420525211777,-0.008490200642097418,-0.017741282803356653,-0.009499093619388088,0.0015839661800969007,0.010347538071230587,0.011158524020126199,-0.034301317194203616,-0.009041393477363109,-0.0037065550249006326,0.00687953877909261,0.0017203905965076705,-0.0018112959114067785,0.01676956918545335,0.009849325134300176,0.014908110285519664,0.006163883133004549,0.011374967499575485,-0.010136150759395779,0.011453280725857433,-0.01202909369495797,0.015023669232876792,0.007912111811414171,-0.021855421127759993,0.009581250608313495,0.005456618344989406,0.0021366141231901007,0.008294698820219246,-0.001140721400061452,-0.002066054292410161,0.002742898351931748,-0.018199624162011836,-0.008072325432136885,0.012654234556189147,-0.004311621534296505,0.004373886375249724,0.005881938467508653,0.017776254925008284,0.0006635515069462937,0.015107683685269354,-0.001080504773951275,0.022182809108398992,0.02044940184954694,0.014317995997958998,0.0007538572780672198,-0.0023512424630239355,-0.03496739766291162,-0.001034052712594163,3.165961789,2.619752497,2.892857143
0.014251629935008316,-0.002020827924003725,-0.009833156872046129,0.10354845730375586,-0.08133518978317682,-0.030523948132507975,-0.17822954147661182,0.013270706103382976,0.003602732096340162,0.1435205807050479,-0.013495340074478009,-0.041138175276757435,0.054018027195768224,-0.020611670196526995,-0.011550086789751043,-0.01178287870881947,0.009074390078979212,-0.010316424242269934,0.02241025484198742,0.029480808459417845,0.020296518667692734,-0.02850675023842663,-0.004645037769146878,0.003218493057926938,-0.04890595274936381,-0.012190553287617036,-0.0069328879490848025,-0.007651373358591769,0.0022222282447234352,0.028080844267604044,-0.06671091011903357,-0.005960160794991345,0.14232155839227328,0.0004716670504169224,0.01280211226253427,0.009263009188740427,0.014165986710141354,0.005188200036546276,0.1204458422149694,-0.009781752103362126,0.10540262303051665,0.017401560830736313,0.022182195387928923,0.018602332126882993,0.017226919304640095,-0.001717554241197886,-0.10565907396005535,0.00110322728313788,0.10434433974279665,-0.02560961242087184,-0.03374036780741761,-0.029712364088606776,0.012616879534186998,0.07702044542493668,-0.02504515629286681,0.009589322713637554,-0.03805448861018257,0.008876462359808813,-0.035005406125120576,-0.01621539430444675,-0.027093118001230695,0.030257214609153944,-0.07120406687726934,0.021535413956502294,0.013504065853620751,-0.0494212138632157,0.010350142637040167,-0.057220646135843566,0.038576161566691386,-0.006382660736883004,0.00945897749616127,-0.004787802815650872,0.04120364814645431,-0.011982714126185168,0.018529069305660468,-0.05044598415441189,0.0776217986609167,0.10396582513606338,0.03257783515492299,0.029247101984022406,0.004278455521412057,0.005143320603596013,0.010959770280817524,-0.00879461157434001,0.04601731218688733,-0.020313824464404724,-0.01296681881794287,-0.022766885122403123,0.02840780286251923,0.055484472557236014,0.09562464967358432,-0.007106359693435896,-0.008626923575566435,-0.013152062602547445,-0.011220428436218708,4.371789143,3.869590168,4.120689655
-0.012502340396117492,-0.007575828913324749,-0.010399822556425227,-0.0015383392953085611,0.13014914416020817,-0.06767977413715995,0.0018712613125224777,0.005399914995741311,0.011753767429854688,0.03185025053953988,0.07977000668897156,-0.04625219258566577,0.04379119029863484,-0.006873965747896611,-0.00885524405124814,0.03516059946776621,0.0019129391443066805,-0.012870484139799033,0.07070556520996896,-0.011149253985508607,0.04179963568103559,0.007654734548715646,-0.009806894841024722,0.0011040347942185996,-0.03449330727554422,-0.005326727045941543,0.017230451523856254,-0.004959478223491433,0.008822997220427243,-0.04843280157825645,0.00836700853599758,-0.009322825212724895,-0.006295453068530406,-0.01636592787994912,0.004543244693105907,0.006104780398938804,0.02020172246504947,0.033309735319848884,0.017973032863865205,-0.018657900854927918,0.031753729517318294,0.008000738093585334,-0.051501900570767215,0.027969793025250902,-0.01227905005073052,0.0012338540374405025,0.043766575387302595,-0.05292677823003468,0.0254648183974345,-0.016691448057408003,0.0952585867125314,-0.01572029992192039,-0.0007388978476065268,0.02354670134551456,-0.014230640098430237,-0.020801260458738983,0.05100916402833042,0.019933250516441972,-0.021699621529574498,-0.022877875573397058,-0.02217125544207847,0.19463039599149015,0.014458437435095364,0.024011396439394088,-0.03029834787612503,0.02947852765265252,0.06446323880366236,0.06302090060935873,-0.019814204872160724,0.0009459733904839284,0.004822997820519109,0.020765249222831225,0.03808970360729129,0.010613307630300169,0.014694471375211158,-0.002491353541059038,0.030353430401500788,-0.08578355134847684,-0.027978492119373147,-0.0007383323317491898,0.010903606726116231,0.013373200135407912,0.009260148242832675,-0.009677423411571968,0.002795935970946202,-0.03169612889876542,-0.011583751683357051,-0.014685777852866734,0.014621757150405423,0.014317574938307688,0.07068871347089124,-0.012546143169004766,-0.01926801170572091,-0.03497585332626358,-0.016217753537537183,3.312221095,2.887778905,3.1
0.0002771341052764273,-0.0024268570485546388,0.0026782238840037122,0.027750735917598406,0.07526583764049705,0.02868548319373803,-0.00419379323361725,0.06464848389072331,0.0035205958950059145,-0.015109429219056041,0.21995303060618873,-0.014982345228652997,0.019525904989729687,0.011878590228403062,-0.0017632809702832234,-0.0539615749198503,-0.006189109097918221,-0.00047962287487240496,-0.02544745738498346,-0.041877254544897144,0.014008262858612692,0.007981897246273302,-0.009091796559636456,0.009735485640937982,0.0020968832829183996,0.0015087723647936393,-0.005502663683309308,-0.004188056828204103,0.009675369563347124,-0.016613077295895652,-0.012204374610149107,-0.009022436519810976,-0.08441314695715947,-0.02354655170647905,0.0010010299382193074,0.0018862621594192982,-0.03846251862053449,0.04176375098684215,0.05789267206511037,-0.01616079406051582,0.022374615798243333,-0.040464747804729584,0.08758959254488222,0.014113785864575396,0.017957655351336747,0.0009694921776686191,0.013337968734346088,-0.009541754756903116,0.011010277913335876,0.013399492234961037,0.04121946804174168,-0.04189891451114721,0.00445599206670995,-0.009166715296557467,0.011561431273594876,0.01858429141247251,0.001999574795947046,0.01353442260453178,0.01032967945663401,-0.013651798202588598,-0.05486845351763716,0.046621967502632894,-0.012499371674839974,0.0027304257401674814,-0.021469791587301758,0.05570936531925424,-0.23189417606304974,-0.599411524601178,0.045250681120209905,0.017297306445478066,0.005693874762394263,-0.008464265110204537,-0.014752607607013161,0.024270525664843542,0.014594484818357196,0.041750850945347126,-0.05952183427212373,-0.03998908135504368,0.014315023707029651,-0.03831640146756847,-0.000772570050447572,0.0032975509398650714,0.0057433149641966325,-0.009835745079683933,-0.009575910978702775,0.01458123392259079,-0.03209104560439354,-0.016241285679193716,-0.017340584669116043,-0.01653496242949957,0.019157714178585215,-0.006312924601776248,-0.007975104286252213,0.08572935724499632,-0.00946127502187372,4.756993215,4.311972302,4.534482759
-0.009519637241061226,-0.012981104103360707,-0.008606033234910718,-0.0160343316786291,0.10135904108513488,-0.032601021316011516,0.0035880428071246285,0.014758981451699847,0.009509896620353852,0.00883494611764253,0.07121087006074696,-0.036425765865536766,0.022481120559470387,-0.0029101662211758333,-0.008704899967558574,0.047812078691810984,-0.007987820886511945,-0.014499198187133971,0.06832445331543399,-0.007647843184461177,0.02872152781442495,-0.007810191446280314,-0.009771243881352103,0.009128150176780411,-0.008202954344841355,-0.00022057042908371388,0.013414050300146337,-0.010580656673610448,0.010217912304221432,0.025194676513996546,-0.0248306528364013,-0.002830863564840685,0.01123246890444995,-0.00847154217475387,0.014377701787941543,0.010927566372703193,-0.07175628528313756,0.047052269108336604,0.0383165831196941,-0.014325622197968122,0.015419904984143633,0.011234305301400042,-0.0348903774766854,0.021313105887732917,-0.0034403205648798965,-0.006648919861047155,0.04679845364089126,-0.012378319402913465,0.03400204127059231,-0.018384992596453813,0.022586501180430707,-0.0035636766802777387,0.029863390261902736,0.021510901802409017,-0.0032788412630303794,0.0077040698636822455,0.01358265238159091,0.01562362303107551,-0.010730593030968905,-0.01636832662846715,-0.09415321603385533,-0.07985795894200194,0.0009447859966750967,0.013779122900203666,-0.012955044644596273,0.034145428606039654,0.09703780908237164,0.03378274816570661,0.1291546301336386,0.00451553548651215,0.011641156676695262,0.00872012247813615,0.004950492519873247,0.0043248379083065044,0.011569600326043313,0.013840755583299228,0.0607733565633788,0.0093864385929406,-0.0883374811729164,0.023958996453528714,0.014582256022950931,0.013642274526782993,0.0127578869491964,0.00480000379388389,-0.02076081197082352,-0.017065054207761634,-0.026026839012575364,-0.010185725575335801,-0.004565918456627751,-0.0019269155476571353,-0.01997614090563576,-0.007939340109852467,-0.018154272076692825,0.012894073849994393,-0.012522097411554781,4.655644914,4.137458535,4.396551724
