fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,CIHigh,CILow,MOS
-0.003324337850575476,-0.0022282185625206122,0.0034610514681475716,-0.0018927184507465731,0.002651137557071027,0.0064526474459449005,0.003080391459371481,-0.0040743906971943515,0.0017397201612463552,-0.00197051255030584,-0.003097091842064632,-0.0029136561268196834,-0.005276631332284163,-0.003646547910006297,-0.0008461663301175494,0.004947005640182941,-0.00595114492420896,0.0021998953374319776,0.002642598112928256,-0.0020917210910070144,0.00044373456207921714,0.003520092402999073,0.0009751305551864621,0.00404953295600778,0.0035938288709359,0.0035522367300431525,0.004012655101466675,-0.0023130397092923955,-0.0024971068253471953,0.007497785354827973,0.004944820810536803,-0.0035365351078700726,-0.001656170817363667,0.005101068166520122,-0.002401449450957654,0.003037591320706835,0.0036464399384919213,0.002317957053554327,-0.003159324107293768,0.0005195441644731653,-0.001235986543432601,0.006203272699584486,0.0012495460389429045,-0.0022849077824319097,-0.0016891656866131503,0.005716098709090418,-0.0037863425420018955,-0.00041172897962321587,-0.005617361913202714,-0.0010697299986015825,-0.004455044516869877,0.003914956641533618,-0.004246784762417641,-0.005841488755655704,0.005485197537307978,-0.001606631884039669,0.0022470415208688398,-0.9933132590709697,-0.000541768665412207,-0.0035388044368740534,-0.002618396262542645,0.0016617745606093835,0.0013955102947774162,0.0009961520724945,0.004232987022880988,-0.002882883519445917,-0.0034952409973601313,0.0025053471587685103,-0.0019162573172512283,-0.0050028544403634394,0.0037825874952297253,-0.004629241225005407,-0.0022177786296959565,-0.0031120417447986835,-0.003595976732699281,-0.003194527713115765,1.424230754,1.075769246,1.25
-0.009783879085445592,-0.03593314147375002,-0.010334300015410055,-0.029280595741789487,-0.07066898677378775,-0.012164385744667213,0.009463158642106704,-0.04434147053595215,-0.005882462235724924,-0.01592274233330949,-0.0126341142404662,-0.022008327369482546,-0.008986081125596778,-0.010162345069899839,0.0033604536004080794,0.01810387576407008,-0.03118338374905857,-0.003917533892614583,0.013743516508072543,-0.00021991954609953658,-0.042463946401826325,0.02994978199775583,-0.00702475952428864,0.03921335097422161,-0.05828415063153034,0.02030399523740873,0.008376937958218821,-0.006337125242872656,0.002481353797846622,0.04177284657323276,-0.00832547293091752,-0.007463637232159541,0.042625571686142186,-0.01785986799046369,0.00046858886146560077,0.06898312687665051,0.005010973070341891,-0.03656554537066151,-0.013152269534112858,0.014235602886760347,-0.05503608642783686,0.005505304637453222,0.038986993847576555,-0.0134659790194968,0.003642729177368846,0.020979645444249163,-0.011172045404786498,-0.1408925207194962,-0.039090792807072894,0.025837607734043096,0.0009044840074816627,0.005348946190405181,-0.07306294145547035,-0.06730194475299081,0.02128022633000428,-0.01161661555042844,0.016032138043814582,0.010285661852602084,0.010020601149612184,-0.014596818713203988,-0.021789112151714387,-0.00039386625840673865,0.023055246591033574,0.18372684188022473,-0.024515499924611692,0.0005201327199892561,0.005176867361133668,-0.011746855340309444,-0.035806259897143644,-0.014524367191135113,0.011341974866935965,-0.02217848321319309,0.026321839158377856,-0.0059428018283593275,-0.003662413562896558,-0.006458098205705359,3.369995498,2.880004502,3.125
0.0014970067519908977,-0.03914975527975888,-0.00975050734402195,0.015090250429855631,0.0471124114462821,-0.02297634123194692,0.002418107255002285,0.021034024029827285,0.015082960980461838,0.00036341980367045237,-0.003470176215465926,-0.024476965257028,0.4130300333950402,-0.00205479048989838,-0.03721238499760257,-0.020101296368436574,0.007284182407460019,0.03521063634349128,0.003013085900913045,-0.024013147250107843,-0.02276225907472342,-0.003029766698844018,0.05758391986014285,-0.07568406570948064,-0.050442389464174245,0.000696342895551156,-0.002301436860921029,-0.00968489691706292,-0.02202661031540275,-0.024880476617406246,-0.001829442934149235,-0.006212602061634645,-0.062399421800681774,0.04152260672924957,-0.025943069788684294,-0.13928448955560807,0.002387318804259592,-0.012014555315906384,-0.010230495873792617,-0.0023161259633678456,0.018672023346244064,-0.03293219914102906,-0.02811429670689146,-0.0033566156210183096,-0.024041397560827155,0.0014803495781697256,-0.0026329134160798726,0.09074031060705023,-0.04141948326717401,-0.04856395741078489,-0.007665372543675673,0.006078155747039323,0.031142352445564188,-0.07541978442630319,-0.013744789398902042,0.004582667202759599,0.03374558472429934,-0.005597957508324268,0.02743052898467353,-0.010401941556062567,-0.0005402420175131943,-0.00028731481822449797,0.023805327267349706,-0.02248960862297218,0.032821588393946916,-0.02736989891707751,0.023721413699181265,0.015842569638659196,-0.021358892851508358,-0.0027886496639790946,-0.006487734692485786,0.011848577759217558,0.13453011208744053,-0.008241911733008703,-0.0038078291910774516,-0.002043911982041925,4.804087,4.368326794,4.586206897
-0.017164719684884994,-0.0033489947484067724,-0.010056909555392103,0.08134252644697433,-0.03629872587045351,0.020134176731358852,-0.00016299107077633122,-0.0005989384652483811,0.05393688533262506,-0.0165427654372415,-0.012468251513567839,-0.019155222553938298,-0.03232916380803065,-0.00872152322930165,0.05712897093463841,-0.00602903873756326,0.046630820797228294,-0.02873327417939341,0.00863382864097728,0.012616040208952338,0.03866970896474606,-0.07491096099907095,0.04840125930628945,0.018451644427768043,-0.10368856100718764,-0.010413642714617543,0.027731842468370394,-0.010852896710301416,-0.049529814150041325,0.12520863651959901,0.04796382402908414,-0.014811610161170276,0.08882310082284962,0.03061994012062286,-0.019493104959245847,0.08010420048299632,0.00284130796852537,0.09429622246471578,-0.00406978132228109,-0.1235477203613664,-0.02440146352550368,-0.04467090099983186,0.007470154592665448,-0.07280582033597989,-0.06946414382721784,0.015378982896755516,-0.006812736988218015,0.03164793749843103,-0.005095357800762581,-0.010517556998884667,-0.004792280129186988,0.013174809902888926,-0.05587197754030995,-0.05980799429663399,-0.0647229768374987,-0.12405377067231875,0.030029673835973682,0.014511933446387515,0.017642827488687892,0.01193744514150131,0.07180714386093115,0.016944696347920295,0.032417624185642334,0.023649529743555515,0.060061217144352065,-0.005109804362846223,-0.0014420979065218958,-0.10532554231189739,0.019105174793226154,-0.04808870925938639,0.04080212732241024,-0.05996766675694112,-0.1645392928970721,-0.005751752977408439,-0.01708852811953403,-0.015716913890136755,3.431346944,2.747224484,3.089285714
0.9871124275189396,-0.0040284236955122074,0.0064047509632551725,0.0037709576015530996,0.002485293311946587,8.689503670036036e-05,0.00027298763860705746,-0.0008192006256689309,0.003635101270817963,-0.005137065657230115,-0.004128058924313878,-0.00438563700503638,-0.008934358211594539,-0.0031916384716725596,0.004297742199755083,0.005598811071093365,-0.0024571398037568763,-0.0004069389037168322,0.0034265216418518183,-9.363962933311678e-05,-0.0023689376709764213,0.0015383989865807009,-0.0013292242207460971,0.001881695561833263,-0.0004311905730841892,0.001970903358047515,0.0010588825121653532,-0.0030481914183980853,0.0024114042689917024,0.0005069029177847693,0.004385697350634549,-0.003010097320605389,0.0018277524240621523,0.002012347816108113,0.0002173062984476792,-0.004405228742594975,0.0029300992929709563,0.0012028571070289043,-0.0030574304691026156,-0.004448589416604597,-0.00012319367646147742,0.008107289969340473,-0.0028240602695960397,-0.008587685345938465,-0.007201635872563864,0.005958319325014942,-0.004636333693856211,0.00045078033796119843,-0.012544175908081998,-0.00292468279474003,-0.004064560455412838,0.004164268321779415,0.00381789047077183,-0.009054507790966249,0.0005606164764214448,-0.009286049588304245,0.004082693721208752,0.0033566791279337764,0.0037831945208290905,-0.002769316913430821,-0.0033593198604399367,0.008757054156288292,0.003793986899015777,0.0008523052639380604,0.005093263714336422,0.00315516302437848,-0.002351250129110541,0.005233728628318337,-0.0020213151450768686,-0.0017220346328112634,0.0011198189533003504,-0.00440325284826986,-0.0023818426479628924,-0.003033701623794433,-0.00605674758092756,-0.0028636125634539955,1.384178612,1.098580009,1.24137931
-0.001213698599645604,0.05377341183919178,-0.04501730175047963,-0.02261399007228213,-0.044812535826594786,-0.027200142223833948,-0.0010540074258222937,0.037026342965484474,-0.0004822360684729601,0.00983364613670478,-0.017568951758973172,0.025741424123187816,-0.033218481987867955,-0.005652173763544355,0.03699610613861093,0.007811446451459272,-0.009049852912484726,0.07245649893444582,0.01906344218164477,-0.0025084960404907794,0.003022933100554889,0.01187790130991015,0.04166258188081272,0.0077510850919565106,-0.009967910460924434,-0.006774949504338925,0.005805029807819576,-0.004150411316513183,0.002417016648126899,-0.06451050838460465,-0.004945752614197702,0.0040254275421570725,0.022248365342630614,0.010990000263824367,0.014916167243938424,-0.00558866390467177,-0.002589680986143036,0.040940242793392305,-0.00046598567769634954,0.012199068997362754,0.034333229072408634,-0.01848343173728637,0.025097466177684203,-0.014662243138460694,-0.009177544262783426,-0.040092284474521414,-0.0015937860811726916,-0.015853276135030722,-0.049696359931090214,-0.018223522372176792,0.006319401113176338,-0.0033673320439176905,-0.0408246019307698,0.027504862375688187,-0.0035196615149491713,-0.05041171506611295,0.010534135009145254,-0.0008311658114104204,0.025148372736057734,0.0002452838419573675,0.020418996397950438,0.05062017946944526,0.007760907451656879,-0.0006613622350698133,-0.8656476255931493,0.04603389377837432,0.06060555752077696,-0.031772030385046675,-0.013316305839544459,0.005803781375640287,-0.015466107094927871,-0.005579520808278741,0.04685695229836378,-0.0005983086534569438,-0.019662074323429583,-0.01385471077567567,3.165961789,2.619752497,2.892857143
-0.005820814764925258,0.02127235642876149,-0.005417585929141846,0.04735038459188283,0.09372005157334574,-0.00833200891831243,0.0015967794927518083,0.010942214318371488,0.01673880818282376,0.018508974175454915,-0.016409684760565854,0.06612684039329547,-0.042204572734975535,-0.016450270972865125,-0.006586773512357958,0.028511007758278188,-0.007871206319641404,0.05915534563471509,0.028493910615654233,-0.0024043560000266057,0.019363798964926706,0.024658704510596142,0.04664086426122648,-0.060806185598088744,-0.0165549833017392,0.0020922593882014874,-0.006703841446809063,-0.010457564470815318,-0.0013185822564305918,0.015343338699769069,-0.0005981665461353165,-0.005776034541970968,-0.04760300420330068,0.029984121643496595,-0.017824603928513327,-0.01793890018394957,0.012864267906458029,0.01906813416597074,-0.01081471594308468,-0.053437153567011654,-0.02689942523667229,0.02955299570243468,0.00244841234722423,-0.0025933868240896967,0.02034924250127794,-0.03255655197324695,-0.009341904551822738,-0.029005791746968226,-0.049153951418049666,-0.01793996774237999,-0.010586308834603205,0.00902920951880653,0.06845572401325223,-0.04953708525720776,0.035673289023116915,-0.01576726156050376,0.009221072046951702,0.011942725972341837,-0.010488152383432989,-0.011514604479656685,-0.006765621386095907,0.01677295348499823,0.0016767463419760983,-0.11109104455011448,0.03432020682423802,-0.007290920616001464,-0.02507976037489703,0.022712606176201112,-0.018856551786798934,0.022794522428208397,-0.03174419020031138,-0.013199724010764118,-0.15436442160958522,-0.0070003238961922724,-0.014388611870136786,-0.0126373110272456,4.371789143,3.869590168,4.120689655
-0.007570429550187483,-0.008621580935598953,-0.017483667411849226,-0.00016642819453846372,-0.03086586167141885,-0.00390637201218188,0.008717789560734213,-0.016572553248831792,0.007792816015047733,-0.01812588100107456,-0.01323351846208747,0.0032632763405654208,-0.02635986827577132,-0.004138188842713854,-0.006722774603488388,0.018834834493803698,-0.013386402495247559,0.03038249135258828,0.014279086198371031,-0.001814164009755857,-0.03142826175413552,0.025828042039662866,-0.0068550727943638935,0.03342338875937859,0.0037142277748832483,0.015433222814046703,0.003921038652576464,-0.007168604186211195,-0.014458214319075768,0.020438134489787336,-0.004755038932293126,-0.005350166331371156,0.028754999460031613,-0.014793227554776323,-0.008341714474794766,0.011729018620767646,0.006562839205093735,0.037496832672762444,-0.010091462385290398,-0.02343878862307942,-0.06846361178997977,-0.005912224145083847,0.03126893080423526,-0.006834053539895926,0.0057891097854677045,0.020378689196222127,-0.00768244002590759,-0.2520271093258156,-0.007812628478379793,0.02786747680464904,-0.0040620174383276565,0.008674614831851439,-0.02191295142071808,-0.05101995676355916,0.025305318657038063,-0.0029633070199063774,0.01242230456162107,0.007827992621409466,-0.001967755171663768,-0.013676584745509304,-0.021718432444485854,-0.0005789550365534147,0.01999205022905601,0.05128350145253796,-0.020300365765730032,-0.0006721015500453123,-0.016089869457337844,-0.0030743742844800558,-0.03018677143398469,-0.013037128416384443,-0.018430148015158684,-0.015294220298048564,0.06559042873820609,-0.010023987299844689,-0.0005293278693198445,-0.008091372511941211,3.312221095,2.887778905,3.1
-0.018356122065924966,0.0037570982411662176,0.011258642940217832,-0.011459936916708284,0.011214719838280304,-0.0014911714094103929,-0.001819785681137788,0.017710292807400572,-0.02214755188929904,-0.03362165260146092,-0.01631994927569677,-0.03169201782390168,0.3788019205268124,-0.0030707110517705872,0.073275036567443,0.007455417776292144,-0.010370977910035982,-0.027259246978399005,-0.015332002495336422,-0.01216175012572126,0.06886301620801577,0.03184602138327479,-0.049764189859926124,-0.010694706012694033,0.06314231507499359,-0.003997000485854696,-0.0031054261242470078,-0.0044246437007480575,0.06367957602230447,0.009334835170449194,0.013998145006736634,0.0010502902321998285,0.07812988296797917,-0.0037147265139841753,-0.00509979929282832,0.07864136414572032,0.0011224440802797705,0.0006274794141767802,0.00457830981994431,-0.046204651598569686,-0.0571853283959242,0.11358328678740838,-0.008546500793971762,-0.004179948691829856,-0.04543330110326969,-0.4529969513548146,-0.008700163714919003,-0.02968514947123712,-0.0031767495414259488,0.03356601117723252,-0.017713391514625674,0.004639529777395003,0.017940905147210175,-0.17833406584965641,-0.010605584487469923,-0.03398438809852267,0.0009381159330906489,0.004787311639863397,-0.052217816493544886,-0.0014438943863169372,-0.013733722826303451,0.020468916158370307,0.013540926900420169,-0.12553888964585502,0.007737762539562819,-0.00603659157423538,0.039902337439667125,0.05399758121318324,-0.020796836443139264,0.014163211826765451,-0.007825576267749032,0.015493427126829051,-0.016331117179839948,-0.0039896668623918986,-0.006423397811300969,-0.003193409741647241,4.756993215,4.311972302,4.534482759
-0.004466595594255581,-0.02145769132068617,-0.005805196909856059,0.007502997426185018,-0.029241256550900124,-0.0020492663791106397,0.0143440786654328,0.010498252753577176,0.005833558444993383,-0.008205170920029555,-0.009711286025941977,0.009797470538253583,-0.03439353629510742,-0.010081310817665669,-0.03224190673548927,0.011878682296992082,0.0004514690028076879,0.008506087741426954,0.01809609090064953,-0.006889825644960231,0.01426203349377977,0.01717558712336284,0.016840053237196853,0.002523092206229298,-0.19461852127614448,0.013279807726586513,0.004470474841807491,-0.010891421603932404,-0.015570528367669777,0.019487467856727406,0.0006839098394800327,-0.008870700409759588,0.018398852772779962,0.03218437283723593,-0.010416617203503651,0.008539936417678782,0.007512471852854861,0.01300112327922522,-0.008864314276011188,-0.0052967693487735446,-0.032820703349904806,0.008964627159742677,-0.0030984922734000873,-0.009109042628306209,0.022412420785851535,0.00262064735434969,-0.008171183236886115,-0.06743894994923885,-0.02372351811734906,-0.06728887583598933,-0.009608789856128145,0.0047071718054964564,-0.07339645369677725,-0.04648818202992294,0.008189521541065815,-0.029289004247388915,0.010527033432610926,0.0061949315078184165,-0.014929761118017438,-0.011676405254563245,0.0024133708232137643,0.006803532140449604,0.005626740808558146,0.08105582665878923,0.006127882966567014,-0.0006878426414281818,5.135546065684703e-05,0.012608650395935943,-0.02349003556024064,-0.005571973320105501,-0.010823006631099955,-0.00910934231465271,-0.08908211832066831,-0.009469666478022973,-0.01209319740237253,-0.0122043434977714,4.655644914,4.137458535,4.396551724
