fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,CIHigh,CILow,MOS
-0.09207353787483234,-0.015987916858636,-0.01836949539997788,-0.00832683154363588,-0.03913897887316356,0.00972817318063911,0.09023457832918452,0.005126812683120099,0.022348847777526777,-0.07328391733128126,-0.00545520222302541,0.031098563345054623,0.004140474319445506,4.23399043,3.535240339,3.884615385
0.07935668495607533,-0.019923995358727804,-0.014160426899345647,-0.012711941545772506,-0.022928838799490304,0.002888588233549613,-0.05102241462836732,0.021386555605864267,0.016264290423242577,-0.03688290789023511,-0.01763565651245483,0.11064741177535993,-0.007444315776950119,2.558665314,1.941334686,2.25
-0.08849481590180594,0.07527811432424204,-0.045196398397424654,-0.027034063197272876,-0.007867392004384658,0.016026118021471365,-0.08092923265983533,-0.016622441371138285,0.011363611297429538,0.0405202977013828,-0.04781936441214332,-0.1300093844288259,-0.10711360917377812,2.137035504,1.690550702,1.913793103
0.07367593820366394,0.010117483909956123,-0.14434257097918593,-0.012987251398670954,-0.03723066653547235,0.13295130803847732,0.032686497411514574,-0.041668173524501334,-0.10985737184294941,-0.010042531792933336,0.020197312213245,0.034815299859267866,0.23423557427967945,2.303374142,1.770699932,2.037037037
0.10079770758215623,0.021929838566197034,0.0005564311606042334,0.014942100792863547,0.0280524897771086,0.02970584586669534,0.006444924783787602,-0.009431648255315325,-0.01666851725645979,0.09104923282436873,0.3067456106285461,-0.07247429542983427,-0.08227735862311927,1.471686809,0.994979857,1.233333333
-0.1001490318419577,0.2345950067838611,-0.028503778726405006,-0.018942507549358154,-0.04168696309394277,0.022250516345652765,0.04450216681958075,-0.10343082837257181,0.03292413617558403,-0.016820106141875138,-0.03762124169416527,-0.05070950474707686,0.013766307520148385,4.625796982,4.159917303,4.392857143
0.07490566250583791,-0.05594303437041049,-0.030878270823165122,0.058527539226392616,-0.027816046736737116,0.0035451603098252556,-0.11299312212744453,-0.005005835967885723,0.015541081180198306,-0.03079863353193523,0.015815525229272053,-0.03744834697399701,0.02504889499595633,3.28166657,2.785000097,3.033333333
0.043362653018610677,0.13771527577920975,-0.1228543832584108,0.14001574639221867,-0.13321420917723834,0.29538800742932203,0.16665292496971282,-0.0010840244796645232,0.11759767263762425,0.043905010768147484,-0.02565293130051246,0.10600523033224837,0.10848521633144545,1.786571514,1.313428486,1.55
-0.06571913373614284,-0.023080983216181787,-0.005969293690571985,-0.013785314873558335,0.04627224260642399,-0.10328424997071015,0.13651185849726472,-0.010522476047528385,0.028425918591888852,0.03258380044401715,-0.05266419635604958,0.1286135589019383,0.016785566751612354,4.400800178,3.806096374,4.103448276
-0.0812455817728122,-0.014171058721432303,-0.00149028477374436,-0.002169206230266424,-0.014923162919314614,-0.024456022349835436,-0.11738903100581288,0.0007105927786422409,0.014574544092393065,-0.028550476245753846,-0.0078085414839169495,0.03577540687174516,-0.01513251235940816,3.448905722,2.930404623,3.189655172
-0.05952200215623683,-0.026289374544968318,-0.015109160394871998,-0.0159714449150541,0.05160380444112605,0.07220704159370346,-0.0962671809856801,-0.005939939367300262,-0.26035910217636954,0.13171099638012226,-0.1352977719249391,0.06385539982040196,0.06621927493566171,1.659640274,1.271394209,1.465517241
-0.06472471583807761,-0.020753191950129608,-0.006841472769282629,-0.010554809783377502,0.04978053489614234,-0.1115052026449858,0.12913466756844158,0.010313779408850903,0.03206511282044886,0.03361201585707023,-0.055713939824985716,0.12740998257993089,0.006248829848298634,4.392735837,3.814160715,4.103448276
-0.09859529402593101,0.35845232691137624,0.2537570385838707,-0.059820380242414234,-0.06356227230798406,0.042419597055233606,0.029899172770094216,0.02982245352936731,-0.0018915951026242722,0.006113876290066872,-0.0292667262788157,0.07059084733758907,0.014330189099808651,1.965763382,1.498522332,1.732142857
0.06724451902371292,0.000390860407075015,-0.09292202271962464,0.010163695952466103,-0.0009610653975776909,0.26024119098600396,0.007447106699322966,0.02827887988261563,8.53419112716149e-05,0.02196143772484875,-0.046612225320572714,-0.025967173170870782,0.1196759432832466,2.518109498,1.948557169,2.233333333
-0.08569965665376342,-0.009183623737938176,-0.012734797128746459,-0.007459728451392588,-0.035559733783917455,0.026150890923649535,-0.012431358891327633,0.007814932950752232,0.010650863588637554,-0.020258464664783184,-0.035015649996908454,0.10385277589543077,0.005455338711720742,3.636244181,3.018928233,3.327586207
0.07034147960303888,-0.02937702899796407,0.0013336095440373856,-0.019488623418553522,-0.03862906754160906,-0.03283191898363115,-0.027113586198853457,-0.0892681273504046,0.013780433120836235,-0.039239642678578115,-0.006381400903185015,-0.03947122397251443,0.0238784211391433,3.91045444,3.503338664,3.706896552
0.09731425762009115,-0.011159804827084948,-0.0827028407270769,-0.0035220738234781565,0.05414670155254114,0.15597843491131028,-0.06842726898015684,-0.055258316967314175,0.02874750230005645,0.2219994304767859,-0.09267747502356027,0.14353712354709616,0.024208530263429482,1.945329132,1.488004202,1.716666667
0.10876409753462646,-0.03189412828879844,-0.0007991743041425321,-0.0014674719420917598,0.1889816473779283,-0.0489195968548935,0.07139640362610679,0.004879609425118778,0.009548064235000396,-0.002610884139589447,-0.04205399470293458,-0.06026958251252319,-0.00321807271751037,4.119839898,3.472752695,3.796296296
-0.06933887355605173,-0.07509117027812817,-0.02868132267420726,-0.15338112226834932,0.028499434720652212,-0.02987353478148053,-0.04509286442476886,0.02849620954163872,0.004302471103740351,0.18015037341610418,-0.033393743933289456,-0.09522972015860749,0.07266215953078109,1.592996662,1.240336671,1.416666667
-0.08559983691209304,-0.0002919143101334761,0.2906901765059913,0.323875216544754,-0.021204406420292803,0.07911915158269983,-0.01898191528120255,-0.01317847312419814,-0.022776038016472714,-0.01853962505550721,0.048153627478317286,0.014589619546461876,0.01712278174855744,3.075559963,2.385978499,2.730769231
-0.09288758635022051,0.0002080741367972887,-0.024976295928954388,-0.0051787783545166844,-0.05921629604116813,0.01455798024863173,0.09486199319928697,0.046058518629240916,0.009891595802681646,-0.06532805331576767,-0.030640663377972444,0.09096843374588806,-0.0076272520941040554,2.501572021,1.9811866,2.24137931
-0.05323470277444981,-0.07353784908723052,-0.0013398370095946887,0.034624564762240795,-0.018155796392407424,-0.08273879133147517,0.07207522664566698,0.008498589650275222,-0.698829687730815,-0.04092909491306589,0.05152028520105265,-0.05032619590461347,0.003409974722400452,1.284138137,1.015861863,1.15
-0.0841284780348538,-0.15455475674534055,-0.11432677080046412,-0.12124076224326505,0.010275537394563262,0.19856952810274248,0.05397464336337259,0.008419972645713132,-0.010808654236210203,-0.04691814510689623,0.08045827916975741,0.00027373249673324953,0.056989879585773145,1.529546306,1.23712036,1.383333333
0.09499675993379839,-0.031042765819651482,-0.0108463981677485,-0.017669449151515092,0.061417587277383015,-0.11731775573265636,0.11908493559342667,0.016791061575451953,0.03114488067559779,0.023714941492003667,-0.058596026755949215,0.053940708169680454,0.003708909186705803,4.518530885,4.014802449,4.266666667
-0.09310042847677874,0.006274595513648258,-0.0029611526213082846,0.0075849513300637085,-0.02241752450420336,-0.0017734781782762366,0.0771363790698183,-0.026417528454731765,0.006168148343846865,-0.0715412187910933,-0.02511820690253995,-0.04932303695800394,-0.009807713850866501,4.442228583,3.928141788,4.185185185
0.06747674099474682,0.01728496379610363,-0.13798885610365358,-0.12824172753506474,0.003337730213950477,0.22366791312934386,0.09363912417350344,-0.04281516745963529,0.003382959510855247,-0.010290656467963524,0.04204863132144484,-0.09011406259524289,-0.023993041455343683,1.513780279,1.186219721,1.35
0.08308239408110786,0.12757745873851392,0.02971955649819957,0.06742221307590615,-0.07402934088457741,0.04872292428002951,0.04544411397061926,-0.003535973331164053,-0.029549162440269994,0.16152279568667602,0.16333405598346637,0.011940908270215284,-0.15114787416255476,1.294254321,1.050573265,1.172413793
0.09091053163530678,-0.04764172107809675,-0.012336979531504196,-0.032055439983750995,0.04895147530538734,-0.07404785277541706,0.15552729757223105,-0.041852141122389934,0.031801306693701493,0.0244027597342341,-0.046913706904073,0.06173648467121682,0.04302492921669923,3.469450144,2.923406999,3.196428571
0.08786058521166748,-0.18916990971564784,0.005205507031508238,-0.015127782156560169,-0.01042467238595084,0.05531979282157029,0.007871871883355374,0.011641397702748966,0.028117864869448173,0.16915555046824818,0.022526035699247018,-0.019460351148703106,0.01792130907124082,1.552327478,1.206293212,1.379310345
0.07348155903340436,-0.03113041782275755,-0.0075433478456482005,-0.021232448277735037,-0.02899162673389451,0.022499906667525594,-0.019700699423543227,-0.057518438219601405,0.014796621131450315,-0.03599354722466616,-0.010958125882476423,0.041353099160314016,0.026336990518920498,3.574117983,3.046571672,3.310344828
0.0663819508454994,-0.004994668151149289,-0.010746210733799264,-0.008967563271521976,-0.07737453840833088,-0.018889626635124612,0.07021803679172296,-0.019851039133390095,0.020532030949735377,-0.07424184463590572,-0.011885649895264578,0.09447309711755693,-0.007611283638024113,2.728559181,2.057155105,2.392857143
0.06651502032712907,-0.0411424398875052,0.1183107104779082,0.10751994105182458,-0.08050726131629848,-0.024072057237645043,-0.07900005441331678,-0.03391788001177092,0.021794216722509623,0.05229075719302023,-0.028827533917548838,-0.06464961315425373,0.03956551574281208,3.665622055,3.092998635,3.379310345
-0.07708789050500946,-0.01109840037630256,0.0009822349034478842,-0.0006188959625463879,-0.012631883684278405,-0.0169765783687062,-0.13435498745145685,-0.004306589320688592,0.011917920181044572,-0.033591693962242576,0.003985452322640779,0.11522710393109667,-0.01746863406353096,3.109396031,2.640603969,2.875
0.06270509036652885,0.18302866995802533,-0.07329498937338283,-0.05572227066473491,-0.027860259892543402,-0.004603001619027561,0.04593780247328826,0.02621937017761006,0.03791372636227073,-0.04131794575636018,-0.018566092486311858,-0.12289392896298786,0.023315739469815338,2.405101776,1.828231558,2.116666667
0.07394953378174332,-0.021764069076525384,-0.010354564248504596,-0.01156709565301519,-0.02258308340451636,-0.049127396707145166,-0.04547588986883707,0.010442257669518798,0.016605170035826275,-0.036841994342504285,-0.02547046078611495,-0.04689013829215059,-0.010609082020358976,3.884859971,3.329425744,3.607142857
-0.09156411775297582,0.07122389974027087,-0.025379603298198803,-0.020902494193653552,-0.022813168508922378,-0.02483097712640695,-0.08586279287498683,0.008832744932134894,0.022947273918588494,0.025178130106237307,-0.06148979925940709,-0.12896252377527082,0.004629198577265774,3.523768328,2.976231672,3.25
-0.07361293426252213,0.016189561030219953,-0.05204548271965289,0.04327443467046504,-0.046138161023383244,-0.12546297102548196,-0.06877548151675208,0.6846596358479135,0.0788919244703622,0.030528680270407563,0.06728546409959106,0.0031740470154926013,0.04631277455240175,1.400678788,1.15104535,1.275862069
-0.08610801727179533,-0.027746021613105444,-0.007552082992038403,-0.014382882918311515,-0.0404867804596718,-0.047058324156691395,-0.029261139534658177,-0.020646533833282625,0.026384752948334256,-0.03125892919721882,-0.0010952721245376716,0.034304254645015464,0.009180845478001305,3.772468808,3.193048433,3.482758621
-0.06995938808053014,0.0017551425435312282,0.006894082476068891,-0.0009522157381731017,-0.032916209760901864,-0.03669609833912645,0.014042675028765102,-0.005954236480502826,0.058677389668005946,0.2882027877270156,0.049496925486180926,-0.031124466782715268,-0.02742905462597742,1.467294188,1.153395467,1.310344828
-0.051553829713749215,-0.01767125228459587,0.011565497027563328,0.005940965838233539,0.15364955888824938,-0.04471623056236518,0.07997244674229953,-0.04174618406401474,0.015365708371911426,0.010499990825770968,-0.03020593011386718,0.08838778383215054,0.004621069797743401,4.766305092,4.305123479,4.535714286
0.08812067668323097,-0.0211845876689724,-0.0031874543298761335,-0.004713957671414478,0.008102977347329392,-0.01430194946172741,-0.16551673747206805,0.021514245616878588,0.018075668501823138,-0.04696164603661756,0.013347233591329563,0.12365510452015227,-0.030404394875522666,3.16710629,2.73289371,2.95
0.057975048321872814,-0.039215800839602896,-0.038991466826469236,0.18894241693232328,-0.12311990838559962,0.0052590371827535305,0.06244759768979524,-0.10691673897199268,0.01047850202508615,-0.04088769015126931,0.022473162012980007,0.010169696522310456,0.059806693120188416,2.55951845,1.976195836,2.267857143
-0.08245395056831109,-0.008242728739884124,-0.008061488267604043,-0.002406501112518583,-0.03852732815696088,-0.04629728721088868,-0.05012418485007114,0.027785447407658474,0.021621301828240378,-0.02720945099296311,-0.018121924525520187,0.10179820898166811,-0.01894922914694931,3.653463529,3.070674402,3.362068966
-0.091141759995268,-0.016585010052478876,-0.0029274614277286786,-0.009279254615379668,-0.04104058745205971,-0.041440661645067496,-0.011964822278315367,-0.040203564887664564,0.014457597826823326,-0.024792950521120752,-0.025498031618345005,-0.04927905170827461,0.010925891819038606,3.909399125,3.469911219,3.689655172
0.08949442144312525,0.04510196005199919,0.014343602612793837,0.03884614983882345,-0.03147456128797649,0.06574073135935639,0.051046359495402316,0.012578912522524814,0.055364817592978524,0.15266168171858485,0.247788449180072,-0.012107456961848817,-0.12037647639840705,1.543937516,1.222729151,1.383333333
-0.09528382731569497,0.0015843329620291646,0.006266654586096894,0.0005182983363037475,-0.05340143125014525,0.006720135768250961,0.08810573290411598,-0.10186626393851592,0.010692429947977894,-0.07054506084969339,-0.0052048169850362706,0.030010796924123843,0.01470518501081133,4.452997027,3.975574401,4.214285714
-0.08089644142438501,-0.060212160118256905,0.007226966760990023,-0.047798729454712995,-0.058077643553097254,-0.04367966401064907,-0.0037060572538259416,-0.03428913038130981,0.006405512140410463,0.1721158289333209,0.012699772866913624,-0.026407031585827315,0.2675305521757878,1.74043084,1.328534677,1.534482759
0.08811827613436492,-0.02482516591824076,-0.05182116792554681,0.32743353926633323,0.03549629301165911,-0.052409856092332494,0.0403687093651862,0.031107425531038995,0.0010236910917416522,0.009747831367302404,-0.016782762353244083,-0.04735452393965812,0.0008211197369112386,4.717505416,4.282494584,4.5
-0.07595666064604217,-0.00858301936299761,-0.004284772453019639,0.0018006236489795913,-0.006034067381804847,-0.01660410902238207,-0.13790318325822165,0.033602465020115595,0.01224708273585213,-0.03206899120354975,-0.004810526123707213,0.11261089973697033,-0.02858043328663862,3.228121605,2.771878395,3.0
0.06701072857687644,-0.0019371319013845472,-0.009761182454168835,-0.0066525710809523545,-0.07626881152623231,-0.028674988993161055,0.06335549828792779,-0.014008089139222777,0.019537281067907364,-0.07478525275308866,-0.012961409797239616,0.09297503907030821,-0.013551408989161916,3.849214939,3.150785061,3.5
0.07843906040666022,0.13466835674048425,-0.026142389750406763,-0.02382371531029313,-0.02981038712076321,-0.029997752481758424,-0.09738392538343527,-0.00834532187851993,0.03811135425983756,0.018014291815770193,-0.03863941454167578,0.10568893337779374,-0.010372894238537145,3.12457995,2.57542005,2.85
0.06282800743762397,-0.016628798248897663,-0.01901438065589496,-0.013800562342257563,-0.022596137216915245,0.028622623892936346,0.10365395920984986,-0.02277539674255867,-0.0014059875833471707,-0.08029223181001888,-0.03136603173553681,-0.12367363666818594,0.01525611294828608,3.599130983,2.900869017,3.25
0.0734661142463986,-0.027856355462550407,-0.009384313023991677,-0.013412240058868763,-0.00986322464246385,-0.037290621828189395,-0.10571654517210662,0.00705707494877822,0.01041646766590882,-0.03515197787066594,-0.022884287015511585,-0.1194279258805065,-0.009917022538101321,3.421011653,2.986395754,3.203703704
0.08265222576486873,-0.023035682686896125,-0.00046922334744580846,-0.008028674601529126,7.617693463100956e-05,-0.01763473246175924,-0.1436691572371609,-0.013021850296954438,0.012983720633841062,-0.043765597985683115,0.005438048406582191,0.04478617583701609,-0.015974255476142656,3.46412956,2.93587044,3.2
-0.08714762676350249,-0.018239031539940116,-0.0019262161856498684,-0.007611043792701049,-0.026101105532245834,-0.030573672884654523,-0.0925098374349077,-0.024169320033811746,0.009985017543324301,-0.02561196760144907,-0.016084220847062236,-0.04488077353716205,-0.00011573677803747599,3.373239619,2.937105209,3.155172414
-0.03999295130566584,-0.013458609858491302,0.015535164557232894,0.019551039918141444,0.24641193446504378,0.007391330894131388,0.039619497490866906,-0.026015009371210204,-0.004014057670665437,-0.008673053583061566,-0.02317966089511503,0.03639072536897799,-0.008173214078430028,4.659037443,4.269533986,4.464285714
0.08450203988561795,-0.03465288974729423,-0.02048545165923446,-0.03253673328187841,-0.019025867520059046,-0.14369374524594591,0.1645600568247642,0.016683428563036274,0.039953586201217965,0.04052235581989954,-0.0721399022984931,0.10642760620399834,0.02004066337991012,4.257197985,3.639353739,3.948275862
-0.08880298098296459,0.14024025948015328,-0.031104198650213688,-0.021616349629770288,-0.032152149326605095,-0.0018709052820924204,-0.04451015476396242,-0.005263392789573956,0.028809611056111736,0.034867251460937776,-0.06582447619613929,0.022401436225049726,0.0067452548818929675,3.669138913,3.145675902,3.407407407
0.06926121546180508,-0.02552741480922407,-0.010815691465532854,-0.01530999282827985,-0.023686985581341937,-0.04037488397323285,-0.021941668025931484,-0.010818351366076158,0.01231716433256681,-0.03395982881165914,-0.03463579741434374,-0.12382977705690114,0.003367109968365268,4.041123384,3.392209949,3.716666667
-0.08308466410026659,-0.010597774660319408,-0.013525595837021535,-0.007632507158172384,-0.03656353920868758,-0.024328820301129754,-0.03733010949996099,0.027218163053377445,0.010221646472131765,-0.029091231330995698,-0.021940159661875663,0.10141839619242313,-0.0067408968113497544,3.432505962,2.867494038,3.15
0.07963688856810681,-0.018663175392966466,-0.0037894184636390565,-0.010916457427442702,-0.03226137577253931,-0.03634384803714009,-0.06828624473913872,-0.015906314063484396,0.01879002997730464,-0.04200600760010531,-0.001359994762906373,0.11128269464331617,-0.00912333792646205,3.380332715,2.964494871,3.172413793
-0.07469031284835696,-0.026338882503371217,-0.07774733097360866,-0.03329281978785363,0.010988810840279056,0.0015890921505580162,0.0589046793552996,0.021421996856156086,0.011682358709630676,-0.006131474374879835,0.030384237378949137,0.029359585017501567,-0.28487950738025497,2.147725643,1.552274357,1.85
0.07495986786686562,-0.0025776783244337285,0.14991593103543358,-0.0391823785393472,-0.02229641513819254,0.027087902571244285,0.0014517140841172164,0.02842748606247047,-0.015912620537736642,0.01821795342892681,0.0006903054069762563,-0.07639633763776278,-0.294696448105219,3.907056989,3.437770597,3.672413793
0.07227007978515806,-0.05423568851544592,-0.06317114580682273,0.09494028300530688,-0.03863024577806389,-0.0631441697824743,-0.04508863469701799,0.056753409618233094,-0.03814045871979074,-0.014276376949018047,-0.02756548060993671,-0.14391172764506452,0.04644916836707482,3.809449298,3.362964496,3.586206897
-0.051954380051574454,-0.023484091949397573,0.00782181698875778,-6.231879630718584e-05,0.15098211133775763,-0.04186443357494579,0.0864540692317558,-0.046130515839596924,0.010891819554477444,0.007294364816071638,-0.025338049725251322,0.08901250762933863,0.014853196195414,2.692561138,1.950296004,2.321428571
0.07366041215080224,-0.07098084379939423,-0.015961616671275148,-0.0355863864544717,-0.019230835425721276,-0.04478994625578139,-0.09319401388209662,-0.01986408413589883,0.04636791344231293,-0.04215082819937305,0.028041283833122325,-0.09935682305955351,0.02120103305308869,3.551922047,3.103250367,3.327586207
0.09598989702500926,-0.08853268630333835,-0.14624966543646928,-0.08052484157541565,0.04265881439382652,-0.02142514069425467,-0.05886506107779975,0.015270391686084584,-0.05521166902447332,0.14207221071392648,-0.01694425711665906,-0.09777243501763819,0.10254341513146989,1.868626477,1.476201109,1.672413793
-0.08590591854308698,-0.011870125029634741,-0.006014599714712129,-0.004229147804259024,-0.035053224627904625,-0.04349652229183789,-0.034933838490788585,0.003929801158710274,0.019946482833801585,-0.025788492063032672,-0.02261753904982251,0.027217061751318255,-0.00860014085289837,3.954853907,3.366574665,3.660714286
0.08326055029087753,-0.03797252160559014,-0.013381808164085924,-0.03535255593056895,-0.027801979870366086,-0.14921141124397228,0.16659169709932595,-0.03081953735255971,0.04053039318860844,0.03812061988756555,-0.05950173949554076,0.10972415763058484,0.03271694308011919,4.095679394,3.504320606,3.8
0.07270324666267265,-0.05418948850894287,-0.08599992106623193,0.28356683198509725,-0.11041024752258063,-0.1338168738997653,0.112843893353756,0.0718642055153629,0.015190936300523868,0.023750498293488163,-0.012915628192892522,0.06534575919799565,0.03948548692984892,3.576319397,2.84034727,3.208333333
0.08723766343944561,-0.03248229701810257,0.3187367452398502,-0.04020370650053504,0.0484186426007583,-0.04322422520293686,0.03609928166162214,0.008408927580873426,-0.004581397497871206,0.01530257868640547,-0.012763353258811545,-0.031461127987707865,0.028501495344936126,2.746840825,2.218676416,2.482758621
0.07161723923395012,0.060866873193646226,-0.030366342254842405,-0.027760394367775755,-0.00211854074954669,0.016117231220219644,-0.09633918106374238,0.014568768070124622,0.022945997965325614,0.01581186528889162,-0.06010815135006885,-0.11914111661498566,0.0067715240634748965,3.231543121,2.732742593,2.982142857
0.07231564452937632,-0.035321758612289006,0.06048088548250271,-0.06237062535660031,0.011209186459382542,0.17165745668427682,0.08060468406837028,0.5827841665938782,-0.07325745730092911,-0.09174325360605257,-0.09851410275074848,-0.023551537244659266,-0.03141631498057805,1.868626477,1.476201109,1.672413793
0.07514021644257962,0.22954436226918562,0.012941323202608272,0.062154328694624214,-0.13599595391625455,-0.00931351456648117,0.052499680171577925,-0.024143985400652018,-0.2745782339406515,0.12234690962530102,0.05758808478769439,-0.006658282741758115,-0.12286671778650309,1.442300703,1.057699297,1.25
-0.06640464764919743,-0.047588419403455304,-0.006820478994610184,-0.01798456738142362,-0.018846054993613064,-0.09404842035598542,0.0008915575984458756,0.04583971365838871,0.11231999957175161,0.27875057745736287,0.10115498727667062,-0.085868992106141,-0.02789431768929067,1.56564417,1.167689163,1.366666667
-0.09282425470891986,-0.01613260141354658,-0.01842621785489552,-0.008315837780417739,-0.02389576035102442,-0.027058678390825285,0.004740437762996253,0.037537929012942485,0.011199651661252101,-0.018411316094263084,-0.056166417717745755,-0.13185208624559666,-0.0011638863902376363,3.991799552,3.401057591,3.696428571
-0.037169617935889805,-0.007361387856966427,0.011324998305133569,0.027369644827313074,0.2569774710034994,-0.012802424328222348,0.02078999513461817,0.035417187351839644,0.0030066830328450054,-0.0064834106881098905,-0.03281116478359167,0.032490392278343286,-0.03578191707824199,4.581469014,3.989959557,4.285714286
-0.08568649677227903,-0.005791780654918255,-0.05068684630493621,-0.014092187753968257,-0.005250277220955911,0.04831899560932284,-0.00311908435819324,0.012014270662299957,-0.003815902880714512,-0.01598798876439561,-0.013353250939562295,-0.056048180001391,-0.19291749674273762,3.388944946,2.921399882,3.155172414
-0.09351922804859121,0.0074032514980308505,-0.006643444449694182,0.0027379048771758036,-0.07065053431031726,-0.020802937314875043,0.07696108687761503,-0.010953690445154032,0.019375179793889315,-0.06452790903802867,-0.01838312091777786,0.09237072055787846,-0.013761119578955368,3.799760206,3.165757036,3.482758621
0.10920726372624819,-0.02547395636851412,0.002100654912853775,0.0034456689911953452,0.19124742185826654,-0.05371163976216641,0.06463426634491098,0.008178216699277483,0.008563991368723675,-0.0015512093500820495,-0.046839278123824414,-0.06208051524025997,-0.011480159082618926,4.751477668,4.284236618,4.517857143
