fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,fe-111,fe-112,fe-113,fe-114,CIHigh,CILow,MOS
0.002556176814385596,0.003918007864394176,0.0044916165183103915,-0.0019852248808071137,-0.00180040614593751,0.0030409645411410384,0.004338577209123776,0.0025382965225599972,0.003526663721789541,0.004437420753028721,-0.0016315874036246993,-0.005365474293373907,-0.002467127772244129,-0.002863037563116066,0.003185554164544165,-0.0038282882998823013,-0.0037811719727664696,0.0038474488800347975,0.0031236710466005825,0.003282974220215136,-0.0018219717177832538,0.001597570010024805,-0.0009272937628022113,-0.00236559136575673,0.004218505035530621,0.003907769807679582,0.9949238723904968,-0.004336844993556375,0.004066124402890732,0.005265584752635939,-0.0022536053333896276,-0.0032867029859015916,0.00521063468528232,-0.0031238747447356776,-0.002779484923971903,0.004223145935619543,-0.004060075755090044,-0.004729300358779142,0.0037317273429454552,-0.0005734223938768099,0.003498994373540138,-0.003940283449620667,0.003982500504687145,0.00470683652605904,-0.003699847028513157,0.000735330988267101,0.0038772135085287777,0.0017956621041428308,-0.002951693437196338,0.004808391065601908,-0.0050945028869300414,0.002171504616637532,0.005368434828972523,0.003312000649726048,0.003933953943098087,-0.0038127436693481706,-0.002162747450289887,0.0037163514411165917,0.0034093541612913625,-0.00362385758472179,-0.00173473259813385,0.001712041909994132,0.003976064465195466,-0.0037978021933558494,0.003994510625939693,0.005202285982111814,-0.0038582497266549877,-0.003959723326952732,0.0038549291678311066,-0.0024050796070122153,-0.004091344601784352,-0.0035590289182002976,0.0024619648774265516,-0.0012326178902869165,-0.005091741619274138,-0.000914917466510967,0.0032774267805914907,-0.003288779109014181,-0.003184999974171608,-0.0036606508688483354,-0.0035377506379265854,0.0019346103859965733,0.005941613658472178,-0.00010048763341287096,-0.0035971669374724666,0.004071555191885219,0.0045394114311967495,0.0020440116514906337,0.0034042841633468357,0.0025108133809426535,0.004366881985862537,0.0037389470948211924,0.005377109125606187,0.004158773315931556,0.0024630176391283102,0.0040719528574900766,-0.0033756885430062007,-0.005841436838757971,-0.00214481649326944,0.006071842478947852,-0.0015978385705173574,-0.00459497025135199,-0.0016591460650940376,0.002275620739610609,-0.003947748768754303,-0.003997853353646824,-0.004734828454245979,-0.0008516870339937388,-0.0021850605349999727,-0.006700666177368504,0.0035237027500051466,-0.004766714125098405,-0.0026577903525993327,-0.0037185136299434057,1.424230754,1.075769246,1.25
0.2634500478640271,0.021034856448688383,0.023511244672779277,0.026750819903715212,-0.027004738132663273,-0.01820221579557731,0.013927952950512012,-0.012299030660879298,0.014165600085401851,0.017324736909775058,-0.044613628483823956,-0.006086567282222673,-0.05451160617318664,0.3914463229682739,-0.017648568468228265,-0.008448756110984546,-0.007307028435754682,0.00982193936367482,0.019229260688338773,0.013061794674206038,0.001924819895412855,-0.04076872763438662,0.01355749711280209,0.0014457195302297124,0.02801895343197249,0.05659205796845918,-0.009694228007595708,-0.06560698672722654,0.011415336832509448,0.008678391481053817,-0.011236338495502846,-0.036764766440371396,0.004026111570368712,-0.012014321563812116,-0.0006045440538256559,0.0322170584077449,-0.0232461123483306,-0.029741753571574464,-0.04577329776112493,0.004199138008605198,-0.025420390286521637,0.018259636764517927,0.0033165417646913763,0.0025277705280838058,-0.010424899866902159,-0.00041320731251775854,0.011475741581566883,0.004036413133244529,-0.038754365306711586,-0.03259377993521039,-0.025863260413296146,0.06078577422741361,0.03624697593691628,0.004954634991961087,0.018989165418788007,-0.011461506468071085,-0.012371966046116786,0.0432076936186536,0.00800700453225982,-0.01579728849448594,-0.07077855332473477,0.05539009808599244,-0.03616830033466777,-0.044359560899735674,0.02299688297965432,0.03788585915220546,-0.008392606311735214,-0.04490417749694088,0.04153549848671291,-0.010694914291328782,-0.008938400407087642,0.013179989341897467,-0.0056515116661269744,-0.03287567029031308,-0.002862794570173386,0.04175737872108002,0.012114779162231153,-0.010499768425498627,-0.0065360204734538395,-0.00900997785659894,-0.01266316168304121,-0.008818255809711408,0.03480956397584697,-0.057220987550515044,-0.015508811797616776,0.01335349196963345,0.015863019557165244,-0.018859754767218254,0.007908734773118178,0.022882106422951742,-0.005400392519740494,0.012345133793871253,0.011255464284533856,0.03824793752144287,-0.004238126711843777,0.02688892571900688,-0.0020921708114475875,0.0022834992110952745,0.0025366657293687325,0.07999756910638,-0.02800935955994569,-0.016415817553979015,0.01799200769051681,-0.003675555722320575,-0.03322581550073177,-0.013299014745909589,-0.06060699815218879,-0.03156278728114716,-0.010949228515667452,0.018439171552480385,0.01605338002556902,0.05520107773327592,-0.009050928921485289,-0.009634150132062641,3.369995498,2.880004502,3.125
-0.0752649115607982,-0.00030807334941024045,-0.004862153131546971,0.008061519261831176,-0.008446121102331203,-0.0006267664964073707,0.009927581067266157,0.011395143135861152,0.0010582111167725483,0.009060023563659347,0.036126922921962006,-0.00031020063761970715,-0.02591211861645873,0.027571008054748727,-0.007881618249916586,-0.0030378330058534967,-0.0025655691552863395,0.003907361023162658,0.0029680627829241305,0.005074400462175931,0.0021132030023281886,-0.0017452710292291276,0.014026842089234185,0.0001760904785680735,0.04556857403352819,0.012079931832993303,-0.005623162126156494,0.6703520804704918,0.0017186047387236592,-0.006263864831204845,0.00493294986145032,-0.014236141506783415,0.011425781024267901,-0.021478926140230104,-0.0014143308861249064,-0.040320347554575225,-0.009464691136678825,-0.01626112032957079,0.03793486769794273,-0.03584213568909514,0.021892379443169435,-0.025115668123140863,-0.0013738754552701446,0.009367589187871625,-0.0002782669771744127,-0.002358778586628944,0.007656740228220394,0.006466850103241991,-0.004844473553678494,0.00637458659961633,0.017994971801930812,0.016576704190511427,-0.0073889160201479585,0.00042484176674417186,0.028666110978126037,-0.0026428023402556436,-0.015355612947024535,0.0155025247110126,0.005024800046784718,-0.004729043667399398,0.04908711909052316,0.01727876837591027,0.017959212592247115,0.007840880209112179,0.00029638173374836103,-0.015548821499997022,-0.0059887025467722415,-0.004379092258261891,-1.0420457434824762e-05,-0.00018194086832935507,-0.007143213165959798,0.014269280007912994,0.014005581992562256,0.009726138133505128,-0.03743020152581703,-0.016641625708090465,0.002716769861547858,-0.004542849638066299,-0.012191880266909065,-0.005410292634198297,0.003421802452939705,-0.037939298953738446,0.010276715080164301,0.0032266300814657953,-0.014338706833531183,0.005925478787302105,0.012889183110324711,-0.006103972121361811,0.0033962595247459602,-0.008537383917861723,0.012962728468554863,0.006403793661347028,0.01423295451066885,0.010837970251233307,-0.008221378492032087,0.001490326949464079,0.0010472390148949372,0.004370151938295173,0.00447923832731309,0.023526733615789996,-0.003086090466275906,0.0009775627266688878,-0.021121080779943926,0.001785346295495323,0.015316746814602433,-0.002417329589130246,-0.013429710322866623,-0.022905570021648097,-0.046041513730136756,-0.01278084046594591,0.006948764620228933,-0.013259000272460068,-0.022820503714035722,-0.0020920227102981977,4.804087,4.368326794,4.586206897
0.0034082123264997286,0.006022594414071543,0.0018819418132236198,-0.03148022528482191,-0.040194495615089566,-0.0051022303457682145,0.02808685660421412,-0.008219926262218482,0.011269187073625082,-0.0019460460956039298,0.0056148777976739945,-0.00887687858397453,0.012189140469403961,-0.03367376511973294,0.011872712694593219,-0.00139560358958431,0.0026677397992113266,0.0037058724360619494,0.010512662159731439,0.003077894535987442,0.007830321237857112,-0.002852706990542837,0.013776280516715958,-0.012055247501636045,0.013440025650029622,0.029615911773411285,-0.0065299211741521685,-0.010309040243077904,0.0029061879648252936,-0.008024524897103752,-0.02705208063237946,0.018653258210161214,0.008254905407580873,0.014358522495373444,0.0033579871731903837,0.04540282970136389,0.0015464005528075203,-0.0023879069379430166,-0.005823021836157069,0.006045728406968313,-0.012887522094665782,0.04548564092639998,0.010257591013693218,0.00325477790190644,-0.004426799373112046,-0.011664939296753144,0.0061083050206249745,-0.0027076369895861385,-0.02322293940329478,0.03929725662264048,-0.013330485247579302,0.019771920005848466,0.008128192756507153,0.006152922051543925,0.00384540670366083,-0.004393517035686044,0.013682857347036616,-0.002837076370837189,-0.0026755473298008996,-0.009905627325354917,-0.006887335637788491,-0.004128911844470655,0.0013350413354622022,-0.009928040971881455,0.0182550407162189,0.025291975250835003,-0.004788429794099896,-0.01628209913311515,0.008401570027402942,-0.011744980289653787,0.009966669946133737,0.003537789727796994,-0.03372850186200132,-0.014864719988600821,0.007681790960999776,0.036949401100403116,0.011287746731370925,-0.0036725436814822377,-0.023454310956844592,-0.004122514591708555,-0.019772863390393875,-0.02120748952673356,0.006876900599806871,-0.007114063917329177,-0.006872283042215058,0.0056134252685751205,-0.010254403159824071,-0.013834819678754195,0.0007002225054397629,0.02356737008789136,-0.0026838525722845262,0.005125721398883222,0.008447006975666395,-0.0039252674058428624,-0.015823586792983336,-0.007037802925447468,0.0033585980265255578,-0.024685025112416596,-0.019445094293041698,0.04401684236014865,-0.0006085235388439386,-0.03512117744952973,-0.01797696689420396,0.009718438561794468,-0.018203107635485057,0.00590256352063387,0.9015759886406765,-0.006427101347572312,-0.0034929408672168976,-0.021197943900402576,0.002749481370450186,0.00910931387240314,-0.03388439809351711,-0.006086480279741252,3.431346944,2.747224484,3.089285714
0.0004557898233767792,0.0013913488193772275,-0.00043240425000449145,-0.006518699775199475,-0.009337318478624115,0.002087958839178422,0.0036561315921321363,-0.001145292835739747,0.005554826207339381,0.003722976164822029,-0.009181432645437913,-0.0019067271176482874,0.002320398969154438,-0.006989736479876177,0.005009275550049093,-0.004047364813240493,-0.0024974143124521083,0.00344230606218011,0.0032789321661322243,0.003520485888118835,0.000910858231275602,0.0019682842997665057,-0.005504341811333605,-0.0034128476085452113,0.0006006958784407803,0.001262509722951268,-0.0033151343781387755,-0.004410358751122691,0.0026908735610777093,-0.0003265378721769255,-0.007311385351352666,0.003857305837778664,0.0024753509799249214,-0.004361917342801421,0.00039025346132828316,0.009419532688608864,-0.004478534558618976,-0.0029157211469575564,0.0011681155646444178,-0.0016659031572566765,0.0010945888415965495,0.001578214796622701,0.0053558483933919135,0.0038292447656967606,-0.004052525565558244,-0.007999108940281498,0.003841777849675874,0.003790731301066073,-0.005530496680265968,0.005032459486880643,-0.005042295123169054,0.004467768000401542,-0.005698186019484603,0.0036794434996362227,0.002308273026698744,-0.00375747700905424,-0.0066847755194126,0.0032775528381161654,0.0028306414115811308,-0.004794574173469321,-0.0011427712280661438,0.0023234033645332395,0.0006241763281874817,-0.0023528131756726024,0.0038491433523930078,0.0024367836091404053,-0.003537499873276822,-0.005949559696814931,0.003470607413785928,-0.005324139917164425,-0.0020716471540049492,-0.0022338863332836013,-0.0016750068477008535,-0.00668844516680375,0.004413542235485453,-0.003571813410261901,-0.9921121072914948,-0.0029497285057025644,-0.006436953416191078,-0.003923258833523666,-0.005909849825218732,0.0006468160679519977,-0.0019345338422057828,0.002688024220625047,-0.002171166201741553,0.0037636173620840363,0.0022403251032385454,-0.0006176795767496124,0.0039016504293473545,0.0073988587290990376,0.00329637971709544,0.0036980714446955003,0.0011536185914641508,-0.0024657235298584305,0.004404477977701437,0.0015836913981452985,-0.003252745165371211,-0.00403402716076004,-0.0035916718853803153,0.00708099697574923,-6.730430566515854e-05,-0.006356126173669777,0.005017639833514356,0.005748020034795663,-0.004969809827018696,-0.0023079827456889508,-0.008072143018117919,0.004025086589412301,-0.00358430454973697,-0.002211753395657697,0.0021510775195912745,0.0017372039042817527,-0.006253315486460865,-0.004077685801975384,1.384178612,1.098580009,1.24137931
0.006373563413927838,-0.001681262975755123,-0.003742254247352163,0.01065651146521964,-0.0028721622728936397,0.01594848472315247,-0.03539089220683409,0.0014032788757393322,0.007702081701033643,0.006390976665760972,0.004156038408750672,0.0024352690136193005,0.007144953663306177,0.002801897336864132,-0.004452143519950794,-0.0044945723130589785,-0.004060388255458848,0.003589737988724942,0.0035595075360489482,0.0037336665266469882,0.008902325116818864,0.0003579101518899738,-0.026146742008768785,-0.01495159566976675,-0.0035395550324304435,-0.010890354373693659,-0.003271505185909975,-0.0017457201614883575,0.0036364477652592337,0.006880203628602581,0.007092180386884153,0.017932147242108887,-0.002686746964429843,0.0025095786889446537,0.010564358854420844,-0.012585430188468747,0.0050987808589207555,-0.0009058684184713811,-0.001262363120173945,0.001675970781611809,0.011471879413762752,-0.014581957706529718,0.00775582663432823,0.004099686543446453,-0.0054306888095940874,-0.029557754663461885,0.002138309743429716,-0.006409733764861047,-0.00029316163173991934,-0.005171742181567136,-0.0024267046984514607,-0.011970502210786087,0.004728861074864633,0.0041421112955018265,0.015609785150280272,-0.005737958705223328,-0.0250317607166891,-0.0047242673341097675,0.0026410467945637006,-0.007696103867596329,-0.008138326570422377,0.005473406069143785,0.006015771459640668,-0.009958963844921757,0.006552393684003859,-0.0013550406533810273,-0.0024482869719057564,-0.009696168013554383,0.013087661828756564,-0.005374482023562857,0.007298789143272519,-0.017614407897666707,0.01579746273386828,-0.010245444625554899,-0.0021815186294416276,-0.009367583202606094,0.005420212588110827,-0.00324544887195474,-0.00953205630194921,-0.0036076210547035716,-0.0023100565410126644,0.02431679862989339,-0.013139161823443511,0.002184481777727851,0.005003005104981969,0.0039904497764446595,0.00818394019721416,0.007603023972060791,-0.0005907661272271066,0.01245439847304026,0.009281675494760647,0.00533437697998154,-0.011279434063490723,0.019642154321163365,-0.9584178781926647,-0.005985575357649812,-0.004968528950912644,-0.0059908367261556,-0.009580219783306643,0.0006688298556316519,0.0035752678978336486,0.01012290438795715,-0.00891896000831027,0.014318781021751265,0.02157094214989591,-0.00284075039996448,0.010074476031386276,0.013501089465776245,-0.009930998857848148,-0.013851470241289967,0.011415266153303849,-0.008185564280975728,0.004969017578412869,-0.0054367913907959736,3.165961789,2.619752497,2.892857143
8.348279973565784e-05,-0.002452656005061417,-0.031660672092355555,-0.03708641546799916,-0.06514482389371909,0.046349355321101064,-0.11285438240910284,0.024493001588927282,0.019650836111082395,0.000266076173358485,0.04541856117251366,0.017602390667759652,-0.04163418959632688,0.04680732607363072,0.05127969114889051,-0.013382149701369396,0.0008658207775561214,0.009775017154033012,0.011069973762308928,0.009826272738462935,-0.03314340957468079,-0.037048472781069576,-0.04158142503558915,-0.04713069640608901,0.17986617072000918,-0.03843210017092804,-0.006839582662490166,-0.16888890765094733,0.011116142899146681,0.003907593340265525,-0.06236190761955001,0.04802833704642574,-0.016322145477111014,0.02188544920228291,0.14496314844218902,-0.06463732691624789,-0.018044646695213835,0.003811785863775324,0.11270799302314023,0.18611001482009515,0.03847503547253,-0.07830276934416328,0.028686578998108638,0.018692138699720164,-0.013839831637027034,-0.05558476443275911,0.006217479081608623,-0.003114293117260042,-0.0016569028575629272,0.07608084724016227,-0.006297456523966657,-0.05379243670417991,0.06003469061185233,-0.0007581293515114115,0.0036847161435804095,-0.01769430480838702,-0.06388230796656355,-0.010257683200914797,0.00029487804546007173,-0.019568825248638635,-0.0418250511730811,-0.03938062242486783,0.05297440423934698,-0.01972678731191465,0.0021041412313806004,-0.014933293105600815,-0.012509947250911395,-0.04499209918521752,0.0066532987318944185,-0.01084325983169109,0.012761313210921653,-0.18027091827871736,-0.031139801784209498,0.016596523477649172,0.014651624425635557,-0.08577060918120405,0.009884191247730888,-0.024425652103077886,0.09257200237887735,-0.005092602895422347,0.015938012105095767,-0.00465889757199796,-0.01571706998128349,-0.15822530600630466,0.009599826864710935,0.009323987215264357,0.013179136167776153,0.04949156502893659,-0.0017170569839943825,0.029553713631747445,0.007732724145723072,0.012631003519783583,0.006632472459865417,-0.005964794346124871,0.06781112709432187,-0.0348158365103091,-0.02438902924291882,-0.011362421393685956,-0.03670046570355395,0.11451299616641518,0.17148854883058923,0.0028827488645068616,-0.07124085121369947,0.005199133307472688,0.1619769002807712,-0.0141490187342359,-0.03641246609728932,0.13811949178257374,-0.09981270577912173,0.018556953040148642,0.042892399506445224,0.012019433190693742,-0.032406500453449075,-0.011337813098012635,4.371789143,3.869590168,4.120689655
0.14492065124941667,-0.0036132398441166536,0.02228121803538015,-0.036974307673340596,0.04619297640868291,0.03149032608101628,0.013503751034367838,-0.011021965705190226,0.008674442694082874,-0.008170381663184519,-0.10708894057478903,-0.06962061339406418,-0.004905047633023601,0.19691436026186074,0.00841597286552171,-0.014700847903933454,-0.008735266632992593,0.007193631973935991,-0.0018283903373425203,0.010372762758024562,-0.10918209113980368,-0.018276740082230635,0.032142773368630445,-0.009365212158823657,-0.048250372294981095,0.02317184002744816,-0.009151201085690359,0.007720743164283255,0.009847341330874365,0.014162548442652014,-0.021258199382738412,-0.03861030009606853,0.005927524534690946,0.0038963936165615468,0.01987192040752594,0.051301323839468886,0.003893695263147698,-0.018950384194112116,-0.17946298092608756,0.08111892787768905,0.031462308105573863,-0.005037128429821438,0.013396283748713746,0.011877968852580245,-0.016907879291349476,-9.677655446724119e-05,0.00947728721863595,0.03407511155211399,-0.005060690963372528,-0.029843197866346823,-0.012519584265247439,0.0027936191545936875,0.004577402510190193,0.0014057950581877145,-0.05630755045253416,-0.008389142462382622,0.06220737090979116,0.0030969194870393993,0.0068027761454692096,-0.010231002015960751,-0.03681288158338792,0.04897233333571713,0.035710448998701065,-0.00834660664641045,0.012960870780001769,0.0778100004634257,-0.00983443172777685,0.00887833196622171,-0.021779840501945313,-0.0048381314958635515,-0.003657309243015245,-0.03232415623117379,0.0008189149648012938,0.13587898212728977,-0.02616619381122978,-0.014386301233462573,0.005853774191061198,-0.014764125075703266,-0.030706000499584118,-0.009481667124474423,-0.016258521368757765,-0.03690228820295739,-0.012486267456940058,0.029155871731645695,-0.019844447465731246,0.008749002365681881,0.002299781203016352,0.10582299607000592,0.01017762921067461,0.013962819394644173,-0.008786489389129007,0.007489299056332382,0.005828218630346674,0.018906177182396594,-0.008389164266916497,-0.005905051515551234,-0.006757787723635073,-0.0887934265884912,0.04355620855400149,0.06314245361795631,-0.004434969956032555,-0.011601444800232752,-0.04002690288820821,0.0033260992943028953,-0.054712224973163096,-0.023861172068373997,-0.038218790149897285,-0.034364004178181966,-0.019488638169009587,0.021947039075553516,0.01376311889223604,0.0225356901707656,-0.0017142164207469496,-0.016640102264616846,3.312221095,2.887778905,3.1
-0.03623731578611206,-0.016848154172454114,0.023466209939175378,-0.0019050904242976317,-0.007668398296820509,-0.022093824232948686,0.03273218052452857,-0.0025978206560099593,0.004103618260504076,0.014561094568887092,-0.015579609770118897,0.011779843859227253,0.011778355016648458,0.031094102147313188,0.020766242174313915,-0.01817840329317057,-0.006926162858248641,0.0031721266941865433,0.0034134529329248892,0.003435605740683226,-0.02647773279260728,-0.04647128348650954,0.0013579592927380755,-0.0032146409066145833,-0.028540955656759338,-0.020117380495888928,-0.011034658222726205,0.16556148481868357,0.002602766910869617,-0.01415569160808505,-0.011221730668834036,0.004407758370317361,-0.0016498876096483278,-0.04379172497261351,0.0433782852156739,-0.7053111539974092,-0.004454716373854008,0.0029141087346422237,0.02637436944592404,0.015277926202903594,-0.005137206033097342,0.02785281284655059,0.011995009089141764,0.010266143270606315,-0.002320988680285124,0.08160212972553976,0.005431074563520085,0.006122438051676917,0.005180336632258881,0.06358440917898256,-0.0018302621048416161,0.051696649983861385,0.03218610283662486,-0.004036592099671896,0.014663296685338521,-0.003398645843122247,0.00022399196578732974,0.09954720316076006,0.014017813946792138,0.000772508853382398,-0.21296196626323746,0.008322772226873606,-0.00857982202354643,-0.05973978205136972,-0.0035726040429342703,0.012264022781160533,-0.0025336109625467475,-0.01778261472538001,0.009574047309521603,-0.008244261419346845,-0.006072381408859206,0.009135180488751888,-0.015965740716457434,0.061131077503486266,0.06186352058201248,0.013418793184785815,0.011297141047285646,0.009946068994238538,0.014482659346650913,-0.0029195675790857733,-0.01999987015514495,0.031583921176063075,-0.005745182882752865,-0.043475410364856866,0.0019191510540450365,0.006889754797915577,0.002928911348814743,-0.060444039990586,0.006025181566063832,0.02872143159287751,0.01531978078263774,-0.0031883249557100486,0.004782094154776272,0.008661699039045533,-0.003846703255946745,0.014622855483911656,-0.019411075878836597,-0.02770971787689121,-0.06654788104026384,0.09482714868971039,0.05310820718964813,-0.03406185633736568,0.0020015228777724614,0.0031407945807453656,0.022687356772052192,0.011474715316083486,-0.016000882384460253,0.004446756812654358,0.01418244149037605,0.005017881194198332,-0.009826687245615473,-0.06231002969847745,-0.01847998728958274,-0.01597941715316029,4.756993215,4.311972302,4.534482759
0.09047779369217765,0.007028891114970488,0.06046405381034923,-0.013916410731251062,0.00365005479753202,0.012601690005563698,0.006217150405001687,0.030137049435445023,0.015126973491754429,0.005786853916746807,-0.07631485215532266,-0.008521240444457675,-0.04134481702536882,-0.012041360345736343,0.014372077456002838,-0.017079068015952395,-0.010727009988833866,0.0142499773222393,0.010900105967783574,0.015552185639281879,-0.07629055794880525,0.09708418857769582,0.015903411725585893,-0.005360843393427673,-0.042850046621749106,0.023089834223184422,-0.01075098882847672,0.04332015719255178,0.016966260163957123,0.00542108869024849,0.019006236680069996,-0.044264933250328445,-0.0012584750678674946,0.007737418309864656,-0.00853373283287173,0.05480196447224747,0.003119190968266858,-0.009472196950041189,-0.03421273574657653,-0.11206990676874928,0.04057816066679881,0.028784528856227464,0.007326849650880142,0.007561168633217256,-0.018572671866692494,0.04328534955131311,0.009266378612454426,0.006217702380904841,-0.015373352199597179,0.05747455801516992,0.019573022585200692,-0.011893194802996184,0.007377711827609483,0.01695027828185717,-0.04230582299013905,-0.013517153044844575,0.04152517434276721,0.07913849727161158,0.01678111043794426,-0.01579412996122673,0.018555988820847875,0.014403837442627758,-0.047086970052400694,-0.031091434214525003,0.004193941894038201,0.04686870209285313,-0.01023294558517614,-0.0072852024508129045,0.04688221229817706,-0.02290306239500482,-0.004288654980711245,-0.056232919603528705,-0.009566251560224868,-0.0386427463412466,-0.026484620624510038,-0.012366411992348784,0.0049791697549088805,-0.003240916580200618,0.01999425564517158,-0.011441689000558494,-0.012761747911219489,-0.006893752661895626,0.026470331258965397,-0.12981166263270666,-0.02052608157535237,0.012954378981617663,0.022076845536788514,0.09863225987766278,-0.0014990268172481787,0.015376191629429561,0.002972627857258332,0.010288100826171452,0.02263877586469053,0.11080886872105668,0.0003706348954250969,0.02184457183334772,-0.021217744386684403,-0.05883878998886779,0.1021335707962579,0.06355154733994392,0.0008797083043660351,-0.04053313374816506,-0.0069879899249226975,0.01701606297871246,-0.02055769099144973,-0.015883459791939693,-0.018875196339593243,-0.01238724703286222,0.018238298469433735,0.07574222063158671,0.02087519267221131,0.007439407279960292,-0.02303989845192885,-0.016459864969153266,4.655644914,4.137458535,4.396551724
