fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,CIHigh,CILow,MOS
8.852606250146863e-05,-0.004468671290888662,0.00360922477897436,0.004736372725127552,-0.005523247471689512,-0.0008455672871098711,0.005759475854943421,-0.0033141182326127602,-0.0025399696624005237,-0.004165023505191947,0.0012455011520343907,0.0030040716174852366,-0.0027420005160781174,-0.004466718642267079,0.002118819843360208,-0.0033714995152015247,-0.002585762783900724,-0.003030404469784521,-0.9946762846259904,-0.0012985123685033205,-0.0006020460985511337,-0.004631166351160413,-0.005510075092783006,0.002111936451617003,0.0007060535889035108,0.0049409848802826435,0.0036387668310306474,-0.0032741679668521423,0.0010819545746185277,0.005767289049310249,0.0040341920329637175,-0.001411466244317125,0.002013757180161996,0.0028508244220297775,0.003586071945910351,0.0015568212824409533,0.004412183035745211,-0.0037873705844848967,0.0017512787587958666,0.0004230558303774067,-0.004764991506146316,0.004075311663684837,-0.00481920274492077,-0.003861992185482951,-0.004610515931598863,-0.0031213442197337627,0.004176134370846571,-0.003802152806898327,0.002085271919914783,0.003871597125223202,-0.003195420979737535,-0.0030406265024730587,0.004479721766997775,0.005097397768112667,-0.004401658192526735,0.0022985895165906823,0.002881131710307803,-0.003766302427146209,0.003830770339160541,0.00020624002387697793,0.003754129911415303,0.005753938880675792,6.378420784536318e-05,0.0028334280270161825,0.0009522967843767281,0.001540023909924925,0.004145809214584766,-0.004960362298265868,0.00400747089243204,-0.003587986711023484,0.0022862879100008214,-0.003567553273186683,-0.004531009169712438,-0.0018924501199290647,-0.005598681534964722,0.0037014510237188265,0.0022503820276292726,-0.005550235799851537,-0.0037948044300918716,0.004911813354011288,-0.002861102592622205,-0.004416911415713675,-0.004007626905125613,0.00332430039376114,-0.0022718663341318693,-0.003975022382984131,-0.0027636389184142016,0.0030813204425528076,-0.004211851949919263,-0.002473501444042025,0.0040060032743589585,0.0020323778754229808,0.004054569061946456,0.002817682380714821,0.002983118842311537,-0.00333740536065474,-0.003995940627816969,0.005603273477140551,-0.003975164519789551,-0.003927132251993055,-0.0008215530180233251,0.0031151827522202277,0.0037955153702676266,-0.004365826861576709,-0.00432970553239583,-0.005340248208891779,0.003251468457647659,1.424230754,1.075769246,1.25
-0.027979021640010798,-0.009745450022721784,0.011079456476061992,0.02546176056557865,-0.017005920287463033,0.01712183542486763,0.005315251055011342,-0.015812721085435338,-0.03516851541009728,-0.008525923569244228,-0.005373710595181287,0.011844165798795136,-0.04592527728088527,-0.028370727366533333,0.0024378090753510656,-0.016728369031046814,-0.01734009800056771,-0.01180286817634204,0.007977481563216279,-0.026398727312582488,0.05887352752702496,-0.051602314204065705,0.0015869748136156795,0.005106558033734175,0.30588459731343065,0.020196382662326443,0.013415020746136163,-0.021701871406948264,0.007840730341519947,-0.00021931206071119612,0.00729684621067429,-0.08230153649615794,0.032326399545843515,-0.0003123159858991092,0.008340300937069835,-0.050295954566566416,0.014354338700575292,-0.009905428025400217,-0.004090680953200423,0.018210167717529157,-0.007117560849827846,-0.08601264143155259,-0.014197388718412668,-0.0035205025793339888,0.011863525413736465,-0.022821389771404313,0.0061280407319802815,0.010425860611021825,-0.00986875443596509,0.08443332023910195,0.014284250648332409,0.05241067683334104,0.004727919561280446,-0.01183660146109911,-0.013195204453657773,0.00043476015911103264,0.003385683816975789,-0.011583079526706244,0.012579949935300438,-0.0036788105061051984,0.00919329053948255,-0.021327223295785007,0.18527865316782605,-0.04350560658957229,0.04700113654133121,-0.01622053961509859,-5.701955625899588e-05,-0.03070292030745991,0.011862949143100302,-0.011277097105752571,0.03503130330000875,-0.012279406696705764,0.0453418576167166,-0.0038561826160108314,-0.03574257465277197,0.007831161717879972,-0.007519367856052547,0.013904267639149544,-0.047477150577436386,0.03494515564750439,0.015735839002698624,-0.015421325371591785,-0.0513563288334037,0.019383145500934475,-0.026483905326705838,0.055200237597820445,-0.08666234986098258,0.010819093505994916,0.0183430753409852,0.008226971380478456,0.041211605282790574,-0.08099704241464042,0.1747040560075216,0.006238317771269286,0.008036968104006705,-0.015307997696556686,-0.0009705115567099906,-0.034701832444681356,-0.027471356960636364,-0.018578918878035512,0.01186870588426913,0.014270483584399876,0.0071285420333355885,-0.002062586416582912,-0.043496326864577065,-0.014966294661647138,0.013522120809966044,3.369995498,2.880004502,3.125
-0.02924821863329045,-0.03095690483534026,0.008447027541550394,0.0095258463764841,-0.0007647708491948264,0.027373257627833048,-0.015580375095755853,-0.039712921068372195,-0.016736689539725295,0.002777928782754595,-0.000947560715793592,0.00853581241153906,-0.030980531298208023,-0.015867244092925777,-0.06593800512301025,-0.002807408080141536,-0.0024688986448623868,-0.006082477119023099,0.007404543773949375,0.010565396919694965,0.037504819389304486,0.6178375738229788,-0.012273520451242699,3.562009739129162e-05,-0.15306756502984312,0.015801601654996826,0.0092709500170403,-0.016256751387481484,-0.00566273301646438,0.007386985918224412,0.0017247331987899745,-0.0337669748517448,0.0004710790889610079,-0.007224142294513178,0.002645947646247559,0.09129770561973866,0.0098651464858423,-0.009376343395939601,0.007516016453550788,-0.01281833619538863,-0.009501465462486071,0.04163468498900387,-0.05768328342445999,0.006505470025311119,-0.024737096959877754,-0.0022321468623830755,0.0036279905064427677,-0.011755350011866908,0.018285239631124856,0.035298332929822894,-0.005585172097060728,0.03943500458472125,0.013452745323033692,0.041330562012081254,-0.01162937274625139,0.006883184959304935,0.0003888651950430191,-0.003982982659047989,0.005513414890249758,-0.008518399559557311,0.006177217199638911,-0.00058317555555086,-0.0026050242033855975,-0.005833215775109761,0.018838995673031794,-0.0014395052152967672,0.009682168271592928,-0.03772541006649256,0.008597599171549142,-0.005319795036601827,0.017865447022973453,-0.006368814123496002,-0.00660881639997077,-0.036598649328805265,-0.0354175371760482,0.010927947495834011,0.02718171329335043,-0.0026904274450709207,-0.028707137584078335,-0.015885181255300924,-0.016740152637508953,-0.0023254754618712604,-0.008919025350101624,-0.007730046975419844,-0.011809693523745824,-0.011577695514907338,-0.030330764395701825,0.0032738626775311195,-0.02454634389344785,-0.004137128983791912,0.016991719110723544,-0.008282826957508439,0.05745718130769914,0.014467544027604473,-0.00478803676683099,-0.019441979745471075,-0.004502325093984083,-0.02776166062753709,-0.015056777816103555,-0.0042499200152374805,0.013475631255090416,0.005589915848137459,0.007836849662957146,-0.000661668676441023,-0.025898890310743855,-0.01707854610935879,0.002901016349804473,4.804087,4.368326794,4.586206897
-0.0391110979192389,-0.01984854717365809,0.004152329454771772,-0.007961545851784194,-0.015504343692474335,-0.02915233226679805,0.009265764776824397,-0.03030987456605758,-0.023350416969676293,0.009421972001333894,0.010014795340537773,-0.003594869097551008,0.013496073775629358,-0.0182131997713823,-0.011986112980901922,-0.015576141854207333,-0.013227381577889717,-0.0021612655608944913,0.00854432665486473,-0.008321581813572378,0.01546909274043727,-0.029235185910611628,-0.005505186637449214,-0.011384515109999159,-0.012278571436065255,0.008328287465775162,0.006144957656707282,-0.02784442657408722,-0.007579281838868397,0.022086194495543318,0.011607569965113194,0.009817486386237438,0.012444056342107655,-0.014488993324227536,0.003196284554983531,0.01346747705917235,-0.011925798653664086,-0.006750643357609009,0.0068528277295884015,-0.001865225810231478,-0.0069421171317357675,0.02273279994439597,0.01271936628252153,0.002142666254903427,0.036750656314692494,-0.021673166476447008,0.0026374623224311314,0.016194165151345825,0.029772668441550024,-0.8767547692702037,0.02113224723811769,-0.0030138628397854577,0.0007389218724262325,-0.00837758292908234,0.006327401918059061,0.0070518635164286475,0.0025707827136994643,-0.005209669806413561,0.005955838873072051,0.00027522397702007276,0.004277034573763889,-0.013231941536395706,0.0036398177714936295,-0.019540771219706442,-0.0013243458425170047,-0.019522097205313744,-0.011194600794193762,-0.015289528016737568,0.006421354138650921,-0.0007525979074378064,-0.010455136432715091,-0.0075057011953139265,0.005924928655055818,-0.010919538071599682,-0.059914262392071774,0.010992845530880334,0.025668757102820332,-0.005828630854763288,0.0005701757983758195,0.02542483346018372,0.010248586404383071,-0.024672243187475164,-0.026537065013552418,0.03354171258982762,0.00699163808355987,-0.012822114830408092,-0.028610862060582106,-0.004138153914037757,-0.03716721397947465,0.04768172715959386,0.022119049541018017,-0.01765418034889749,0.027879616622422165,-0.019877357105798674,-0.008475266844133878,-0.008160473185235896,0.003728829716820034,-0.00942779290261696,-0.004567457452154087,-0.0024317099880905796,0.011783045602636216,0.015249515889777951,0.004209291585496202,-0.02117358830290843,-0.04943967180587493,-0.003283450956040364,0.005379579255761712,3.431346944,2.747224484,3.089285714
-0.008307322788935584,-0.003769270623349529,0.0036597255663390086,0.0021878924202972114,-0.00020280124200417878,0.003759679463238566,0.0028057516456566926,-0.0014185770295360826,-0.005842802337746311,-0.0017942215066989423,0.001327678806113542,0.002631594982811345,-0.00346311749217588,-0.001774741076419514,0.00300431093145674,-0.006355365261596181,-0.004574308182392445,-0.0034624391124139777,0.003189022980886588,-0.0024103707199559245,-0.0012136019974636697,-0.004895415626158954,-0.0009747030613074336,-2.641221583176246e-05,-0.0004627876300778119,-0.0017439198599755051,0.003696393729456565,-0.0033963550315229208,0.0034674539226019884,0.0024972785237641205,0.004730015773783288,-0.0011708383765372434,0.005168534423690903,0.004459938087375415,0.0036034421724946766,0.0017748000093089555,0.0015673090177865526,-0.003927803285045459,0.005550596340661442,0.0011655645108208338,-0.0038996945574298002,0.0017983339976079457,-0.0022376582637568345,0.0036176934344556997,0.0012002895999558279,-0.006085245047099621,0.002194114766033767,0.003819972244605663,0.007734025636353139,0.008546370495426234,0.0010505849560519184,-0.003999444608475992,0.0035197190074688087,-0.0022593472999006543,-0.0036932011010523654,0.001301694717748418,0.0032465363764780527,-0.0038400302203422413,0.003640194184981841,0.006882884858930186,0.0032874004579910633,-0.0013649189086220807,0.0019157972584031568,0.00130900595635624,0.008196477524067824,-0.00048126802298920936,0.001521835210752359,-9.389549298516848e-05,0.003873537163924187,-0.0039245235715100295,0.0015495328099279023,-0.0027309508928089555,9.028146522704823e-06,-0.006096558963427768,-0.007535807617760802,0.004710683027715848,0.004103629469508046,-0.0017889354700872447,-0.0034154264993641595,0.0036005745625960514,0.0020488193755372,-0.004321010119959015,-0.0047728695125682655,0.007302338468328573,-0.002903788058211896,-0.004658679559391762,-0.0041643003432705085,0.0036459830411243784,-0.003348544347789266,-0.0004394990912457284,0.006894402004377213,-0.0021334464968500253,0.005160266651916483,0.0005905965321109262,0.0030830093705164073,-0.0020062411373635725,-0.0020779301182069867,-0.0056125081198630964,-0.004727025260860332,-0.0010266119908439117,0.007372043728492035,-0.9912991499442066,0.003225154034165693,-0.004258823766874996,-0.009979677233931858,-0.002707531714730793,0.003261698265786042,1.384178612,1.098580009,1.24137931
0.0005786331964370431,-0.01627740844743982,0.003935971352914394,0.008303608659010463,0.01534629752749253,0.0013179166406537281,0.0037025598474823467,0.007232032684397182,0.0004262110195916723,-0.0013849337264788763,-0.004757308532021125,0.0032840165663750617,0.0018097701867592197,0.010767394582127476,0.014828383926380164,-0.006293832467796435,-9.279774116499487e-05,-0.0034170697601826117,0.0036967065387911073,0.007991660127287,-0.008341045581465957,-0.00471645711454781,-0.0010706959438512946,-0.01627205940905011,0.011245686244927892,0.01984251195270255,0.005315178391618265,0.036690797182022734,0.016026361795483095,0.009169652451848108,0.0078050327104982956,0.0014379267094479168,0.005450701555247224,-0.9531088797039915,0.0055922102623589464,0.0066077549257625755,-0.00188197433369463,-0.0013061939612058018,0.01435591433865158,0.012749128122597347,-0.004385571036579253,0.0012083153008642718,-0.011241394939521636,0.004149026624247943,-0.011513378002774776,-0.0037242687134406965,0.004508573141479019,0.017273036555958153,-0.009759526276108505,-0.012363191162031216,-0.0032923243477673285,-0.01122711446182612,0.01026096608836562,-0.0011313741345109194,-0.007651749261320284,0.017766799882494487,-0.0001452657144129748,-0.006157206223642483,0.006363725837101666,0.021453121818632966,0.0036558454942491486,0.012302787034082172,0.007299020123843569,0.016513141547041386,0.019094587786130608,-0.0026614837302605743,-0.00697162291822359,-0.0023251323479002804,0.003932765446772299,-0.0035946926220879667,-0.0010368607313858938,-0.00899969880715141,-0.010151091893279141,-0.00840951839969318,0.005791857592637986,0.008345091012383045,-0.0001782549247897508,0.0015795035127561593,0.004068366041169053,-0.0061313356389040286,-0.0071183081787787915,-0.006085027274662121,0.015176827780749764,0.010314208072591072,0.005937776053202395,0.01661710243473332,-0.006241332948009354,-0.00132545827652722,0.002286548963188828,-0.021251190346315812,0.012573666989642343,0.008940789123106559,-0.003841128922700075,0.01155988987544837,0.0032043398973103997,0.0040175062977311025,-0.0049480688345546605,0.0038114075477650297,0.00812396579921476,0.0005408653368469079,0.03483750403808432,0.004698767410975025,0.002435860604428169,0.0033593303020077346,0.005825076872719541,-0.0008499789926211402,0.004895544113437251,3.165961789,2.619752497,2.892857143
-0.059496470472193703,0.1480628497714266,0.0020160943523698962,0.015195056366789425,0.00035631118567733445,0.10935678666818227,-0.03602497946028462,0.05333965830756836,0.005640115055236955,-0.015848757751851177,-0.1434899333437811,0.002386819275165091,0.029986643581808657,-0.021390157129427816,0.036142531248901696,-0.01963634785025152,-0.020928205898728576,-0.012391266138614757,-0.002539239782148129,0.054916508744475394,-0.015403738451624314,-0.04180380842979564,0.026876915065951423,-0.09026721623235472,0.02768951759087953,-0.045945810320016905,0.009938145538738804,0.08566595854510049,0.13580274234123993,-0.009697861364183553,0.016807935857847216,-0.09474408010294368,0.019538265625427084,0.04713991124636523,0.011298594470703008,-0.08863584325240792,-0.023156600875915163,-0.004745306309442138,0.005821961106059521,0.09489954417200722,-0.015541825485938496,-0.0023315191987162897,0.18651581885173318,0.021126257878939313,-0.03387018379370975,0.011922045498328293,0.005062872403136657,0.06364812462887283,0.025566624643378742,0.004072188983352925,-0.06524462304863435,-0.05457443720840598,0.0012023060424237435,-0.015353768680037325,0.009171626459487683,0.026317379255064433,0.03674767872140155,-0.00728124423746473,0.010808374749662418,0.0452706607838476,0.0064186708949769125,-0.027627884013592997,0.08150496434534765,0.05452783957873497,0.06644293096321399,0.06886978102152101,-0.0465326239228621,-0.05972292285663382,0.0050747947108729045,-0.010630599958062101,-0.0481978297124138,-0.03650482798131974,0.002771860979264674,-0.11265509845257325,-0.12997400034067894,0.008349543885816303,0.06344523634510915,0.0215076978522864,0.037904407911816006,-0.0022333724754380435,-0.010891494072808467,0.009353890522065662,0.03408286301134744,0.019788746306979837,0.01941277722568587,0.16395065370454887,0.017587097081675242,0.0031248496686577506,-0.02788485717663395,0.011646843630851743,0.003277600560934671,0.04535139835530397,-0.18625124779031496,0.05130742569394518,0.03307839356129871,0.01113530853674106,0.006519602332235552,0.0038138907111364686,-0.008494287948974482,0.010321079845003713,0.054205890992354705,0.01179152940583786,0.009813096135539276,-0.0007062228967614876,0.06367693639970723,0.014871215206614191,-0.0017463790185072022,4.371789143,3.869590168,4.120689655
0.020778729247700658,-0.021470648188555177,0.011644722774615162,0.001606914062285611,0.003324968936755708,0.03206116165333056,0.010825909010834479,-0.021940466077332903,-0.0204769392782334,-0.02171841617969769,0.07349285904316871,0.007540995224075659,-0.00410222525766611,-0.007691523207863535,-0.002538255781865161,-0.01850699055308113,-0.01367521939021096,-0.011687848857096237,0.011142965155653897,-0.03721313887375525,-0.016248628139592033,-0.006644824009907382,0.003548684431841035,-0.01884475024860642,0.2754621603773633,0.036301084665128755,0.011478001715111461,-0.018766899470005365,0.06842520868224217,0.07396111663563013,0.015389891572950736,-0.1004274861192203,0.013010465924512752,-0.005522307684124342,0.01667571352050447,0.051465349654143844,-0.00441077560619229,-0.013386898860055329,0.010924565548154287,-0.003805475481134221,-0.013987278477662127,0.04382017306109014,-0.006278169249531637,0.024114709860202962,0.003594774931174472,-0.01983765343982259,0.008134244224689408,-0.02483929210618656,0.06411362049633314,0.06973671996742509,0.043303428593473636,-0.07634603967433824,-0.004386934340822873,0.03735327620003689,0.0032231749323900147,0.004173503157161796,0.018152754229276282,-0.01831291580112166,0.009876479894941604,-0.008795541414784279,0.00876799095078213,0.0042111553734933424,0.14535218524943844,0.03135655517313551,-0.021477525861620963,-0.004441930471746473,-0.0017602927536661042,0.03824808166185798,0.012317809530101673,-0.01964328655551598,0.051359559240476256,-0.022418848680370477,0.014610702820386633,-0.02808424132172829,-0.05957850995368978,0.013714474403731263,-0.005482883249682519,-0.06695394420901941,-0.004224773736496536,0.08579296501679387,0.03228536547346353,-0.02038524960590063,-0.02012753364352103,0.02777667729678927,-0.029593645455468193,-0.08945670614299084,-0.01867885581766315,0.012665398790945586,0.02064756530102055,0.011231880640672239,-0.006536989967690783,0.05293687392536631,0.08845670755962115,0.024304159648442254,0.010783838983610293,-0.01661573111171891,-0.00795994880436606,0.0362573214203935,-0.0013380552887014053,0.007269087568632858,0.0031816310182265013,0.014968420350175695,0.01003869380849476,0.007304172588541709,-0.047362782523221035,-0.01536946560049435,0.0038801640625665233,3.312221095,2.887778905,3.1
0.009638350977542561,0.044826042894010654,0.0024607866390467543,0.008411352980436987,-0.018531452734015505,-0.015439852366813151,-0.019853341499681418,0.035603309557027736,0.006862418773896079,0.011384237788996573,0.0663589326776854,0.016546640678505514,-0.051748258132382645,-0.0250842628346995,0.0538103633378587,-0.007474175164395944,-0.010441861889272461,-0.004318791916489283,0.009598821629296971,-0.03399035912226909,-0.039834708793299096,0.30536891008683437,0.006823465547549297,-0.02807031079637012,-0.0017489806819556873,0.0014167662579989365,-0.004260432799764001,-0.051657123680495014,-0.0017842514700692393,0.01888592122354338,0.006808705016593931,0.14298169574375766,0.0228815339990894,-0.009558967659823,-0.0011980940255660935,-0.04700787985276505,0.010803348433345834,-0.005366242141431476,-0.0010392741149645914,-0.026659408680555184,-0.014357288512698945,-0.05645585644674669,-0.034115571754084646,-0.008856731652198198,0.06963831939361197,-0.02789880373818509,-0.0016657275791756466,0.013456658452733614,-0.00982095761913546,0.026041720784856243,-0.005536139930783065,-0.10933618412357478,0.021233027870048632,-0.058315613300834464,-0.012035219355937512,-0.01728389056802016,-0.009651777039381111,-0.01655199457204856,0.0015969068512080178,0.0032263048007810254,0.0026076322425268483,-0.025829382337470935,0.05327468597604085,-0.026181982217377376,0.008101176082897149,0.010541646545608676,-8.20353051108459e-05,0.09264642166864931,0.006043096695503042,-0.017055043852472616,-0.015539010423524015,0.011979165295518878,-0.10861418235195956,0.005288588256645652,-0.14767543946342623,-0.008622196110915359,0.029218000893249545,0.015434482961669667,-0.07819830056869632,0.02932170021120929,0.031078413825762156,0.004867844573557536,-0.07233364435720273,0.027268325594792208,-0.010747139925603232,0.020209790808606333,0.02626745779571751,0.009298780473591879,-0.04961436661712114,-0.008821432713238722,0.05147933758708139,-0.08504799221799932,-0.02061370749644899,-4.4381315583552476e-06,0.027265260154575473,-0.0002251558816063015,-0.002898553077700556,0.004834363264498989,0.0007414788644868013,0.021533373403315795,-0.10562373368336861,0.017266532447777014,0.0006061086952264238,-0.036703630381962934,0.5830999723420106,0.012035388072119122,-0.0028145334843786562,4.756993215,4.311972302,4.534482759
-0.006880794205251267,0.0025114744548395407,0.010934388526874398,0.024036934283639778,-0.02557703669765016,-0.005819881067739828,-0.01011808255675196,-0.014739560205587249,-0.009245723387936569,-0.007774067083456215,-0.008258772676276841,0.013088357095012385,0.009204715218209166,-0.01950410127844663,0.03549334552792288,-0.017310233054190705,-0.010364014212065656,-0.013513172402301047,0.012674760022812264,0.008974329412685833,0.16733162993967415,-0.0018090081046748903,-0.004528370393232664,-0.010488202283432937,0.04916212755353131,0.10432081345136557,0.011295371706955114,-0.0012432313471719702,0.08238016529583923,0.057782478303955394,0.010375080174816005,-0.03064478740288199,0.017318148412915894,0.011692450482806819,0.018114362773641497,-0.047984502880322334,0.0023049428840926983,-0.009423063807328791,0.020365818485998884,0.07759804884358085,-0.010182650365562422,0.001273276597174115,-0.09869953066936758,-0.045546723875433064,0.01888632796494367,-0.017212751600998295,0.01772766351134316,-0.02287104587111019,-0.032244284338933324,0.045720129783097356,-0.016961687717966828,-0.06671484326266512,0.007647959935559893,-0.0028517209035955264,-0.0013114030122895217,0.011120103712330756,0.005172730816779654,-0.01450577155253036,0.013626500377929293,-0.01775450197014781,0.01310074866308896,-0.0008095614579822242,0.031611793201927724,0.0004453057781322783,-0.03409407662474469,0.014647498873986125,0.016337729567792465,-0.011594658351714021,0.012801209872161764,-0.016977609798750046,0.019714418295824505,-0.019548693606881058,0.012495290158539464,0.0219690573690252,-0.03676670245388055,0.016264511638729547,0.03201294334581422,-0.012472732841627171,-0.06428901682242193,0.029871299087845034,-0.021366997472073334,-0.011579861501168649,-0.0005927366572629671,0.03488190935236873,0.019925391355278516,-0.0008783756108434117,-0.025639684455439658,-0.007336464488747988,-0.08548666360787938,0.016700701079396765,-0.021734172006645715,0.0755457893317332,0.10440174987798356,0.035400189840181735,0.009813771389976168,-0.014491358267863422,-0.012233814274329567,0.04522066404992597,0.007500687809082185,-0.0016733661328290916,-0.013128472104018128,0.00609835799903621,0.009497828679754152,-0.027089450376166616,-0.042684144710416747,-0.01367227296961123,0.01634997545206657,4.655644914,4.137458535,4.396551724
