fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,CIHigh,CILow,MOS
-0.0036350121949600923,-0.00221562382540672,-0.0030340758706057587,0.0005273407064176058,-0.0016620621907236692,-0.004395063086944643,-0.0017404021653354808,-0.0030415094629404763,0.003517783899195209,-0.00060015708083447,0.003186718297853927,-0.004380230840032634,0.0035342976844746593,0.002978951031353284,-0.002207117624270763,-0.003978884151367713,0.00126917035749041,-0.0035328844494553475,-0.0019116157475781476,0.0010169420330131663,0.0022422036805324792,-0.00204978974631842,0.000373110924321297,-0.0022157473747106663,-0.992394543829308,-0.003603346094023872,0.004410526716376139,-0.005905428783721308,0.0018291006438166397,-0.005189182882829139,0.004868043631942289,-0.0010986086499347398,0.004064651465567674,0.004222211440702817,-0.006602546043237115,0.0032831597108726393,0.0014403414239164535,-0.0009689257117348562,-0.0016315452326095682,-0.0030043010310873736,0.005192219507150757,0.006924596472266749,-0.004470276258236751,0.001324704495279097,0.0037085723084191898,0.004711740862900662,-0.0038152660141280528,-0.0035361397882690293,0.0008397479930029978,-0.0036745036563984226,-0.00225803549196495,0.005842210077765078,-0.0028539090122593966,-0.002626101988022254,-0.0034367954901856857,-0.0058879275586170045,-0.004936543794330854,0.004280165634221933,0.00275647432911015,-0.003644471666869042,0.006974659176878667,0.0016749406214832828,0.002833875606252568,-0.003712985233131598,-0.004323524846542258,-0.0057094410445237415,-0.0027715092866997322,0.0028284295388710575,1.424230754,1.075769246,1.25
-0.039997506767717114,-0.03546480705330261,-0.004846549382340606,-0.06461893790016864,-0.04309154880038565,-0.023545339610003747,-0.030757119817977453,-0.015100168110507507,0.009818476677707409,0.04534061520469235,0.012578887098012992,0.03302819040360378,0.08130331207637748,0.04683385805334193,-0.014253921035611452,0.039468441379438106,0.02508083582769596,0.011394526768011651,-0.00444438679651305,-0.025953635057907723,-0.000863507801825068,-0.028979081147822213,-0.03254532223033575,0.008462297919842609,0.00865936354621713,-0.01338337367865723,0.004592318697680634,0.023820476046561533,0.00498694032716112,-0.0003505918326605419,0.026549556047193577,0.00894410373897164,-0.026581012667083667,0.014759905812105905,-0.02894496469216015,0.01067083363256946,0.014860032908467564,-0.07941130660200275,-0.0005117362412667082,-0.02873241834702971,0.024428584212107564,-0.0029995160005346156,0.006836878446973344,-0.21964052008543314,0.003181239173103153,0.02408269138450702,-0.007343115999774511,-0.011434618473526335,0.02145135863936716,-0.010776260474458428,-0.02617158620891974,0.006183201482279946,-0.026945985148039066,0.028945969187004046,-0.01572526321568122,0.00570950908798024,-0.020339594356818036,-0.020741442272418975,0.04639150603918186,-0.004133871792094082,-0.021217341555756622,0.003492729589066155,0.009223940698363731,0.024504490818704663,0.0023152380768375162,0.002519032670543986,-0.006329380201700397,0.014793995561604692,3.369995498,2.880004502,3.125
0.44538874431848413,-0.018585824970843625,-0.009312388269728649,-0.01499949055355107,0.020981792500713296,0.012807628120580908,0.015349633961111634,5.679863987134392e-05,8.796408363847924e-05,-0.0414063375079714,0.010253288537485115,0.10292466730700787,0.09380479909465515,-0.07549695524228671,-0.028891491680515562,-0.05833605223422027,-0.007331273707794736,-0.03991045877956769,-0.010433464643266442,-0.024659616234240764,0.006562814540442907,0.03514534160238592,0.022364950107715217,-0.02825593850537832,-0.006276565639131925,0.007482376738563178,0.00927510421778039,-0.024549966404851048,0.027651694418912603,-0.0066670161866459006,-0.015287943620925875,0.0026767517141869333,0.008149383079125971,0.006451732492650307,0.008358356399238204,0.004939814366096486,0.002661969320371056,0.0820313197119144,-0.0069565133385722224,0.0071123035050957815,-0.019424249531623465,-0.01769845242241744,-0.0381186511293692,0.025363237239722787,0.00658474314491857,-0.025426621231061288,-0.0052945756139225015,-0.0006975320807141171,-0.004805838522009228,-0.002510325103383555,0.02400160936768769,0.029256171986523576,0.0020165468843029227,0.07031252525951243,-0.010453193856839314,0.0030023925075445502,-0.009286023680255074,0.00617001749857656,0.02187553030148885,-0.0029410403157203767,-0.013908109839864612,0.004651142724541297,0.004315993993844608,-0.03986813174384229,-0.0006239953864421766,-0.032004153679667226,-0.005626100785401853,0.0021385592798492826,4.804087,4.368326794,4.586206897
-0.09015490918892843,0.006513470250704661,-0.008506835678207982,0.016173357415233486,0.014918547272320844,0.07237913776045296,-0.014587055750956994,0.08589349731327292,0.011454546265617142,-0.051992854714485684,0.004918419515779982,-0.13425844510597607,0.010403668263816036,0.04910492518979267,-0.015103483394459665,0.0261850174681425,0.026973128917246843,-0.0709341950861794,-0.013083567342312696,-0.03538088683345483,0.0449587935152728,-0.08475770715350116,0.0663008336483961,-0.0036669129942499953,0.012557540541847005,-0.008308236791431478,0.027959435303766426,-0.05907973614412534,0.026177123747784137,-0.011029563108341097,-0.02164429494964052,0.0237462354380135,0.10455936624007038,-0.005735126632955201,0.03875955544761633,-0.006400640032281892,0.0019007932737222615,0.0813538067216863,-0.028221389326927134,-0.06501933560619272,0.031382350746731964,-0.040975186270254725,0.0011392721834539532,-0.10465293869704245,0.011351399067042913,-0.00827001353465137,-0.015399763742133532,-0.006506625545007929,-0.014232158627735789,-0.005342071543629853,-0.07419287245487086,-0.009169838552442628,0.05942342956174736,-0.02014370539117005,-0.03569715727471582,-0.056734793055274735,0.028960909132667138,-0.07548610942397513,-0.02239237591539693,-0.00112092241523939,0.013149939454247127,0.022825135533485995,0.0013896557850119774,-0.03887593867275262,-0.025986507525443875,-0.09459150053106201,-0.018253672718712286,0.010895125578005553,3.431346944,2.747224484,3.089285714
-0.006331954773996133,-0.0033408902583716036,-0.002198965216661961,0.0015012665959303203,0.003286342453768361,-0.0003184765933113517,-0.004293807661860746,-0.004325776406752841,0.0029604290190161464,0.0007879295050334577,0.002341874555157859,-0.0015808730244719403,0.008137487981030202,0.005946331033097887,-0.007367323253825914,0.001187802316853315,0.010155944597077214,0.006817687901971083,-0.002748645879885471,-0.003996621308517727,-0.0014096696783579003,-0.007009740768597766,5.025060212101001e-05,0.0027687887784398953,0.003739867876120461,0.9828394435970671,0.0018762962389617004,-0.007371140536330698,-0.003368537211982027,-0.0042604721537157315,0.00925724347707665,-0.005021680296171035,-0.008947471086963876,0.004572515506372793,-0.004137054065392886,9.203596234847814e-05,0.0022437990621079346,0.00669975970249878,-0.006190203810921514,-0.013707395882373347,0.008586599642880157,0.006776003626830915,0.007563880235211764,0.001538337710604057,0.003639903535968882,0.0065289726649944224,-0.003027244864341037,-0.004255941905371456,-0.001243456430391601,-0.0043226425145547615,-0.015554082987190205,0.007110882851397568,0.002556992108936467,0.0007602862186748384,-0.002182101285450339,-0.003006020591758009,-0.004324250954314919,0.0039039617521730336,0.005849248979432454,-0.002331175657662089,-0.001293467316498623,0.003991566851434842,-0.0007292640582890535,-0.00211343559616598,-0.0015534910712628755,-0.0016616260441786046,-0.003820427599240564,0.005407376047211385,1.384178612,1.098580009,1.24137931
-0.03032639503591545,0.01361066910766399,-0.0006318960541573692,-0.002958917369560041,-0.030345866959535752,0.003398373389419587,0.03790266073624923,0.03141338027847074,0.01722358740689953,0.04190240951440872,0.001428810866407845,0.03679051364662412,0.005545348424469934,-0.031697244672832824,-0.015874628926057666,-0.01774306880035414,0.045343516520552365,0.03741432173021045,-0.0070645428962706905,0.0074345453442983015,0.0015278862192627824,0.05019337873799539,0.019301980708397882,-0.002399361463260198,0.0012754876936307217,0.0017926020825599325,0.016755589757213734,0.8481194427192058,-0.01425201106937869,0.006240293762567378,-0.027208104134997517,-0.00063953078377706,0.0242230336511672,-0.01438661333849666,-0.012315834743229403,-0.01583599197324399,0.02410323610532851,-0.0019277312707618633,-0.016804718401207293,-0.01806755819090338,0.011299341476002029,-0.014055129835874905,0.03887400962597615,-0.012991931026930118,0.0022113018026180312,0.0006738286272849384,0.00396028365428013,-0.00248287322411565,-0.012483369584213968,-0.005538898349573694,-0.044766474304299066,0.002776181505012596,-0.009022754322980674,0.005825948064681092,-0.03701344861385532,0.006280173812216714,-0.05216940524017434,-0.02227200596754572,-0.051106853471691444,0.0017321768605096642,-0.03218916537267606,-0.019237145131249564,0.007228132349377458,-0.014639792342989576,-0.0072758164583878035,-0.010478442400427185,-0.029498830513194168,0.0090005995738959,3.165961789,2.619752497,2.892857143
-0.0454989614338647,-0.032543634968971835,-0.00898116364796455,0.13190276021501032,-0.0032392278923995006,-0.038628195493529305,-0.005914789989540399,-0.01809884845302003,0.008326077301927028,0.01926136708519781,0.010614982673725416,-0.12952608430129905,0.03430076787265138,-0.028990337514545005,-0.005057047299140586,-0.05362884338858945,-0.0041966777455263,-0.03424726637381056,-0.010834126197284306,-0.008218603945469633,-0.01707144128630854,-0.01830840287368937,0.014625823416440384,-0.01585959997112202,0.014210245597097966,0.001848547211699679,-0.02213759433710838,-0.02025656164379332,0.014434892678889677,-0.010221808155050405,-0.00579311986458647,0.016294034270411303,0.00018983619661740652,0.01519567747088313,-0.0051786079348367054,0.0178362702718631,0.02965092924150275,0.04444556925106502,0.003010097162553659,0.017038428599939353,0.0036956623175587507,0.02974914810597853,-0.014348691634698403,0.04627587731209375,0.008205595175435771,0.02505997455378216,-0.0068391625841338274,-0.017214779696605537,0.005408030099780155,-0.00787356600133932,0.007485960978574915,0.05490876320664757,-0.03736441170089537,-0.04702364777290524,-0.016163483261621474,-0.0013880786311717482,-0.0297798977936173,0.02205457924784751,-0.023992034971934178,-0.014359467003744894,0.0058720406356465105,0.0015879283300501057,-8.80610677566329e-05,-0.029783229099570135,-0.00225745865544553,-0.043383148384798065,-0.007960227333735715,0.018942944301067813,4.371789143,3.869590168,4.120689655
-0.043397459044736235,-0.033613647021649116,-0.008638315155695356,0.09815207913429741,-0.053200460364610624,-0.03624363559721669,-0.02891815576265306,-0.018652667217895897,0.01131979439801585,0.074059909960198,0.009166664737729901,0.0727856620653592,0.08005796874316187,0.05932915708561508,-0.01350899831555556,0.03911601639174353,0.024088390254278343,0.01155209086047868,-0.005796740609103861,-0.03217013566666402,-0.019327648354642846,-0.08225026952171159,-0.056447010925178995,0.006004717996159502,0.005583082439342315,-0.007789457257213242,0.004597811098208257,0.025039910282108828,0.012001344131605671,0.000793068294807255,0.04397960784745157,0.012366835617469915,-0.030603267239047084,0.010314837848791253,-0.010262967756119516,0.011665545257977283,0.0234886428294703,-0.09817625855467589,-0.011608085049388563,-0.017408667328421085,0.018707561812257627,-0.010389326549266008,0.012956708534513755,-0.09488262654869169,0.007526796708882317,0.028338695527706882,-0.005285751245130361,-0.005260912981241991,0.008175062753853287,-0.0074495264879589265,-0.016653989968822627,0.009404513638085843,-0.03450529109819561,0.034692859881308484,-0.008345071376159164,0.006500179696860386,-0.04312489274904451,-0.02357798561476292,0.037820792402103794,-0.0061703740205465395,-0.01875449683107843,0.010680585220050415,0.00958300642829853,0.02974796541041621,0.006762317377542113,0.03103166148468222,-0.005437158264141229,0.015819826305429958,3.312221095,2.887778905,3.1
0.2638848500879705,-0.027755634028525676,-0.00634008967373007,0.01554441825981015,-0.008506602210551347,-0.0018876435040661743,-0.0208713320345342,-0.01616738119979434,0.0016427263369102251,-0.010682617027488251,-0.0033278121003006505,-0.04227254631897441,0.18815411900600743,0.007350193854548498,0.004360655580851978,0.04244502308759847,0.02730990110601702,0.06546285262481795,-0.006492548800914421,-0.03485151082075735,0.013089290680600269,-0.019281208139559643,0.01744319148728737,-0.017487705811902707,-0.0004209670087938512,-0.006704028020309201,-0.01795118311769155,0.011089804870291544,0.014344719335961455,-0.009400323917960052,-0.5381897808042232,-0.008499532196605203,0.009141129031310332,0.0003336744263387048,-0.00776879702796335,0.00924638592504271,-0.0024984769093315557,-0.09116756731710332,0.03603852958123122,0.014779707127568409,-0.028673001451809305,0.05770740299331206,-0.005229238413822356,0.0513848172081216,0.00508285267669012,0.010429442372813886,0.00025512769995310607,-0.002974879445969428,-0.0020947179103729813,-0.008327570912068757,0.0036117123842473705,0.010682871339190712,-0.054389453514142885,-0.031829748749937346,-0.034305476799310244,-0.008369923269267686,0.019586124093120966,0.006068957972073954,-0.006795521730718454,-0.0032504088120666247,-0.004795168319886747,0.03696938565361103,0.00019205972013890683,0.005837363576370094,0.002981877189774487,-0.02093762104528295,-0.012180574671602587,0.018595407242879978,4.756993215,4.311972302,4.534482759
-0.04051370657194434,-0.021200422812405577,-0.008890344488606925,0.06795708237414454,0.012239817790959904,-0.0050334331729015025,-0.007296287574370724,0.0015394853411766286,0.00990883263075606,-0.015390412180784564,0.007279638594443655,-0.03519659435034708,0.03853803273682649,0.0026685274173450678,-0.00624720543895087,0.008021947680014909,-0.003729753269179088,-0.02891083778095563,-0.009751826333640894,-0.0007971510117773939,-0.004263909641560625,0.029657027996342455,0.01322892524150699,-0.012496487792938075,0.007531467754400027,-0.002310811206378413,0.0038564657110964845,-0.009607423726291222,0.006906354023513278,-0.01176224791054441,0.017495524547160867,0.006424646493239345,0.022216523974883124,0.013276811230481264,0.00259166773798586,0.013974508320720537,0.013620804744622492,0.02507572408188568,0.0005241109876062423,-0.005674507610636674,0.0022421466288907854,0.003333536179057685,-0.010458494234400905,-0.24462777061775579,0.0031178603180789183,0.006617190863649667,-0.00912841418789235,-0.009260414738676009,-0.010951157243047979,-0.007008504328129822,-0.019673895870616055,0.017028602092861684,-0.01569632474643259,-0.015270469079551274,-0.01285008019683811,-0.006157724438456904,0.004409828325606404,0.008039479566217131,-0.00095012618155112,-0.00608580310925751,0.004039407606552185,0.013127622196181321,0.011984135700257286,-0.034049940001076966,-0.00820557638961413,-0.012397184203407558,-0.007546364201896855,0.008902750945520408,4.655644914,4.137458535,4.396551724
