fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,fe-111,fe-112,fe-113,fe-114,fe-115,fe-116,fe-117,CIHigh,CILow,MOS
0.0016521226252501013,-0.9950986347764449,-0.005270765611622798,-0.003999300847229872,-0.0016300472131986678,-0.0018540571978452158,0.003242708267218667,0.0015596061649743177,-0.004245439906503994,0.005972457201530539,0.00035390031308659423,-0.0036957151375347497,0.003319004092722172,-0.002701964626995432,0.0031713346472618535,0.0034499158104267947,0.003766849067180702,-0.00047333414442916915,0.004614423146349028,0.0041971990635010625,-0.003955432698396093,0.0031682693811942468,0.0029364636610143082,-0.003731048852057131,-0.004134648777029835,-0.005346470727918671,0.0031143851862747906,-0.006261729771151839,-0.003856664956184688,-0.0012465821041361856,0.003265908729683555,0.003654427446091353,0.003831825576809272,0.0001317432807797445,-0.0028988808479930767,0.002353555267319113,-0.0018201526349162305,-0.0041699979074060695,0.003975233656236213,-0.0033703912145737207,-0.005200935697436621,-0.00326782504652879,0.0029571534976779693,-0.004005304189173398,-0.0022360837933916074,0.003842343930534172,-0.0010930114557704319,-0.0028322927376024398,-0.0012170464490420306,-0.0037662475634590137,0.004436202529166307,-0.003619887009396877,-0.003165878166628176,-0.00380627716516443,-0.0014654319749449324,-0.0015168125028774326,0.0025916289652287254,-0.003860459215635854,0.0034929470370080127,0.0033581585165919684,0.0037772383005865665,0.0024652666899524743,-0.004599809493405606,-0.004317500602176327,0.00340894688011104,0.002392532459045796,-0.005517675849762933,0.002732749056562024,0.002740505955070882,0.003551788548152631,0.00522864045164739,0.004361561170422901,-0.003483477199982819,0.0010855532659449535,0.002771431579319547,-0.005344868572672254,0.0026297493755142298,0.004006583753117557,0.004503953583521744,0.004140627540806536,0.0015511741778497842,-0.003342648767039422,-0.004752783999908276,-0.002542214368774801,0.002830956733395262,0.004949106821586009,0.0037514292063406383,-0.005640323505348267,-0.001686781920487598,0.0030474391301385743,-0.0011718323327465801,-0.005214772515957179,-0.003254426363148736,-0.0038404954122288454,0.0033461528627278326,0.003144318256281782,-0.0037659384896187222,0.0036678607955186087,0.004703629126033412,0.00514081087962107,0.00411185406469423,0.0018938781185724213,0.0004710291077882185,0.0028212213822742787,0.004584311915577178,0.002591262543782866,-0.0020395044329900624,-0.0039028017744337905,-0.003579050526474441,0.0038403045722673656,-0.001493608485978511,0.0019611193829401673,-0.0027027233325643087,-0.004521983205590132,-0.003771006318003502,0.0033418155254924297,-0.0035266790411807333,1.424230754,1.075769246,1.25
-0.0015295348514549549,0.004555354571650816,-0.008314502428638258,-0.015052410162646144,-0.03242050433533498,-0.04576996858397668,0.001952555261412755,-0.034451281016909766,0.005251370973229191,0.027600193618963337,0.01060682589029425,-0.005777594002741138,0.004655163721784933,0.011356695954292537,0.006060016243897042,0.004368684964719162,0.014469009938990605,-0.04994462648708421,0.009085799871737682,0.010838444916325534,-0.007518951450669338,0.005730090068518265,0.016950495469982164,-0.004795120238739601,-0.01379226242960542,0.04882722998024431,-0.014826081955962099,0.004684498559139919,-0.007511227873442503,-0.021197334123958977,-0.001989436306085703,0.006728445776064788,-0.025009320647469073,0.026658883059928813,-0.027976088237725995,0.005226944102670611,0.058335606410103526,0.006111893931299788,0.004256897464857787,0.028972876556714544,0.01846016744097622,-0.016234078220511032,0.022329116615893905,-0.0022256136752976555,-0.025648103108196176,0.0274459757751393,-0.005206542568567363,-0.01811846076832901,-0.016829885021721606,-0.013615746431322894,0.02080497875857347,-0.011929854236395015,-0.010763870243405405,-0.006311978928830096,0.014350425341671259,-0.030974203509139438,0.002542476617037732,-0.010732655747730163,0.00821132993930492,0.009340260894126063,0.01052656083872156,-0.5603028950641507,-0.009501523429234214,0.00727920702372602,-0.009451499202587565,0.022604341034247695,-0.003258317449596253,0.0012551234181566325,0.003793602025917531,0.007279931259488007,0.02377497069395729,-0.06190857832642709,-0.0271562504090021,0.0036181075449056538,0.04156911402298694,0.030985411877120016,0.03684156609504281,0.023127939720304167,4.279670727461999e-06,0.016061662712328156,0.01286339606690689,-0.02973770932039939,-0.04061372635557717,-0.012543757680020891,-0.007235886511012901,0.001866921610078613,0.005267845143689055,-0.04719352022327972,0.0006102951309017694,0.004970105516332179,0.05993329275020769,-0.012640105191791783,-0.012618784842534455,-0.005387005484147628,0.0074748649727261396,-0.02001306892983054,-0.01087479093047137,0.009367072463961078,-0.016638012343091608,-0.004210342542369104,0.009253778580912189,0.03801789734231777,0.07812758159789464,0.005913784286778219,-0.006729315649563251,-0.005346002667641434,-0.039874808914098885,-0.02669717598988243,-0.003283422460711789,0.009964043613821857,-0.05948047303295873,0.018471469671148457,0.01617186587204204,-0.05089866054312445,-0.015800765937019987,0.00840924424144093,0.007679543706335699,3.369995498,2.880004502,3.125
-0.010472932629133354,0.005963382637739578,-0.003724352301133916,-0.009348474371634765,-0.01202624136287552,-0.019559516483225913,-0.0017396161301906432,0.03543847989476735,-0.013193333840352978,0.012879758994844209,-0.021273072830740404,-0.009854301159946344,0.006559623477024706,-0.003067931720113107,0.0013636609534466442,0.013115764740091894,0.00867690528679247,-0.011692578730764888,0.012373821671918533,0.003169969976754629,-0.005954587248455205,0.003028358330828709,-0.009127368923076187,-0.007192033540883876,-0.008270021905935229,-0.01667827420700214,0.026544531345149856,-0.018795880927037135,-0.004620770499934269,0.05731151313176797,-0.006054312049098363,0.0059788037854970125,0.0001191074516573239,0.01580673803788838,-0.004808434717517037,0.018089618902010822,-0.009298990386439368,-0.03645911063138956,-0.0007001657431925243,-0.025025502390562115,0.001171472388224465,-0.00892548759797452,-0.023112678308576693,0.6810074713489338,0.03376694426899015,0.019163742387079404,0.03772245355162442,0.023692325354787182,-0.02648612402233403,-0.009706032885143502,0.011282710290529836,-0.009652130598000425,-0.021555451168173267,-0.003755282781751297,0.0013529952216856805,0.0019531641932980038,0.017597715681563802,-0.004482551981830036,0.02347795020727587,0.00011680666148953184,0.007864128225675776,0.030407211854816398,-0.015386155628543676,0.0022448922597993587,0.01957116595994843,0.009675837227128717,-0.017166753199428515,0.02446323228541898,0.0021951387068728733,0.0043951125110603916,-0.005536354633247978,0.009926517112667278,0.01129178773214472,-0.004993461226946768,0.007621938746078824,-0.03350056232635202,-0.016760869685862614,0.0038163670271808728,0.00988165365064498,-0.0010969151170269582,-0.0064336710085128816,-0.012875732875449672,0.020416221060102796,-0.0011801572014788464,0.003432371559468827,0.011248397742081605,0.0023636713874517477,-0.007432347113257688,-0.030710637737043463,0.006107694675513276,-0.02654669489040411,0.0188284745775927,-0.0021602673863275446,-0.0066024504820722365,0.003375057695468039,0.009194137170060098,-0.0056745716651232705,0.001067259405893019,-0.0018085353496448495,0.013382001829122778,0.002625861061640376,0.007484392219601486,-0.011509928264149387,-9.029006908442728e-05,0.00782504985384225,0.0009285580595352093,0.0337133829332718,-0.0404378312442004,-0.0031206082931417513,0.0020494857218471595,0.007428732853570656,0.00875543336482618,-0.04116396794829184,-0.027468239599197943,-0.002227004875618412,0.005146701899280477,0.004226634382195973,4.804087,4.368326794,4.586206897
-0.007711253745799667,0.005144472502013964,-0.011733197941493155,0.9156980921078628,0.009787600821918615,-0.009495821497009494,-0.0035642552218283973,-0.00502715941701816,0.003148067159527695,0.005633372873011095,-0.007344902532028038,-0.022895955483834607,-0.002602990046168202,-0.016667561710477948,0.009572280260696453,0.004697564898032981,0.0032674616336867057,0.018134247296991854,-0.0019781505973702255,0.004037176354476911,-0.004418006390483516,2.8446926810696607e-05,0.02259945104019655,-0.004361186723239489,0.0028737002383188754,0.007299772008570081,-0.04172963236823376,-0.01870192224429442,-0.003663843905579377,-0.013481439763205382,-0.01392477666907286,0.004155766137550053,0.0316025369847981,0.02306699621796448,-0.02135228277477961,-0.012951507030774462,0.014902238791391778,-0.0033332360263336807,0.009787553866653961,0.01598243930137655,-0.01858884121466054,0.016652357367860755,0.015206001399686673,0.0014713907252623226,0.002211012026435732,0.027103447696267272,-0.02236229385172197,0.017024463722444292,-0.02246484517058616,0.009275194570182789,-0.007732553579243392,0.004460634427101445,0.022032931128703314,0.0016772646082434627,0.0068716580823729575,-0.01611119125728295,-0.018704893291672613,-0.0049505073997116724,-0.0015848517584035415,0.018036474962140527,0.0053428473863543265,0.015325156654044467,0.01070365560821135,-0.030704880599221673,0.006217990121282681,0.013426426416925161,-0.0023142479295731257,0.0341396486261825,0.013416264676873185,0.0004721967514547157,-0.0005741621622851165,-0.012225619044348424,-0.038709224191130535,-0.0037785739470849217,0.008547900861653504,0.01104373063936693,-0.008623822150838052,0.008522779618377644,0.0023009941618137224,0.01618792489343505,0.02204907804018296,-0.008466834377130097,-0.016226398467904662,-0.011923864596173674,-0.01834592761401519,0.00787505850176285,0.005614038859834914,-0.00489706811709134,0.026334407070120854,0.020130467305451573,-0.022347059821797587,-0.017629031489301582,-0.009570029238532703,-0.004525609298995442,0.007171377395820903,-0.007041518481875704,-0.009792983455754559,0.010683628645934317,-0.0009869061905967338,0.005221313762456904,-0.005608909315958209,0.037524288130970106,-0.015258618460276914,-0.001968318216037294,0.0018259936060279745,0.010645749899625603,-0.0073963496383827,-0.010833844408081566,-0.0029170116302123027,0.005313508224271564,-0.011994354771018349,-0.014478066547524013,0.013990966968512578,-0.018167795904030868,0.006438698447400827,0.0026201999576972125,0.000470237091673129,3.431346944,2.747224484,3.089285714
0.005931869317706457,0.0032042429978032193,-0.002134159202191365,-0.00685552114596911,-0.002125587790999842,0.0031646810005117707,0.0032238214301380597,0.0031479780924465873,-0.0032704751437552864,-0.0022343829408988766,0.00750841920794996,-0.00332245769325179,0.002827951957059599,-0.006102958831566221,-0.9922293572515186,0.001958543549116577,0.002135571126575828,-0.0005693344862274378,0.002506849806313378,0.0027439797128102224,-0.003655784997210594,0.0038712826223453152,0.007404253080570235,-0.003699901491563604,-0.0036920712637690113,0.00031732441697269597,-0.0017877711405834475,-0.0016478567279824745,-0.003411693728341556,-0.0024515755505353336,0.004565795032226891,0.003909251994987921,0.004852948936865837,0.009360010260052903,-0.005419876418369477,0.006771052757791945,0.0009047683651917463,-0.003740797299433724,0.005338598537522263,-0.0007820580368191884,-0.0036889177987632416,0.004225252173988955,0.00459991909178917,-0.005183730323021596,-0.0022142186383150245,0.0011504237622033155,-0.0061213409138806355,-0.0011145397751358677,-0.0044290453402848155,-0.0020742052346769285,-0.0029567307618732904,-0.0042705735421286585,0.0012425203996942011,-0.002528273293023774,-0.003712271587400105,-0.006395254875521569,0.004307001284839036,-0.003795934478248635,0.0019670842006438063,0.00589824604773378,0.003702599509903653,0.006571099382624266,-0.0021190400382929396,-0.006008198542193544,0.001057822913110874,0.0044663169313693485,-0.0027932587776612274,0.006348522413651512,0.003615524136197512,0.004016387244768053,3.1041947270995825e-05,-0.0021796271357579673,-0.009597786831401169,0.0029356008799029626,0.00046034286056288173,0.004923448849078369,0.001285317590249484,0.0014760501161770513,0.003763582384992296,0.003686844418879714,0.0072907227610683415,-0.005482154264568619,-0.005136451109011871,-0.005401141552441066,0.002563174689032244,0.0024569183783155132,0.004029712835968869,0.00529114174723755,-0.004623593387452721,0.005978045947735577,0.0069126675417395134,-0.001697317452520629,-0.003178888913729113,-0.003494546445707252,0.003747294184244291,-0.0012014639814801067,-0.004759863137060652,0.005488137774199662,-0.0015640296123262867,0.00074959089168133,0.0022675131133572017,0.009210068633997561,-0.0013870292389154665,-0.0001444372303014678,8.781136805613302e-05,0.005789125142802911,0.0004333909284924874,-8.89892462401387e-05,-0.002790536559228569,0.004112043139278816,-0.0013173836626267405,-0.002789299240980013,0.0016671010787905707,-0.0022903307944785213,-0.001424735322658775,0.00345616467394005,-0.002384802309783021,1.384178612,1.098580009,1.24137931
0.021346561133897594,0.004205398391455539,0.0021503236125505966,0.007595269581716977,-0.005830174147293884,0.015139694506737179,0.005759566018402599,0.011286432687122497,-0.010206033482162142,-0.012912356309155954,-0.005117974392510919,0.029464928462897833,0.0034214823242251723,-0.012787448402674987,0.005403308576423017,-0.003985063117730515,0.009257752615344485,-0.0025205775628889125,0.0013478396492086534,0.0028560373605115,-0.004416963268760059,0.0009438115559020657,0.007416010041099828,-0.0027949683117107185,-0.008299680851468896,-0.0036248465749148624,0.017511316691561994,-0.014287070225864321,-0.0034322235841080084,-0.0012224306367768399,-0.9644427530096653,0.0035832245923836173,0.0007957057262484242,0.023496079923282877,0.0002537554252082048,0.02218211732338609,-0.007584497120854774,-0.003496749000368054,0.007456461166187936,-0.012334124369985267,-0.010337406435977465,0.016095595109381737,-0.021543708183772412,-0.0031814355031837935,-0.003349641114169721,-0.011037985752030414,0.004119501109742485,-0.02082825268447994,-0.008650125044617657,0.004132258373226604,0.016637951968820328,0.0023537286275474413,-0.014088952388276798,-0.003937319238242361,0.0035669045320267253,-0.0005734935642300244,0.0016062305437568973,-0.005368887400606288,0.01798687951353332,0.0035891811025547163,0.004918562736190674,-0.0028188866513388124,-0.008052151334253245,0.009485769338552453,0.007075239520279085,-0.01367230368871065,-0.010141997941832133,-0.00654277893156978,0.012137923756529384,0.006152351600515745,0.008480718066819269,0.011717665052744231,0.012173028568103804,0.006114611911473115,-0.00780063176190963,-0.0024895392472175184,0.0014717110105183905,-0.0014940544098134532,0.005361779218028725,0.00488036516801767,-0.0022852613383974544,-0.011539847396906652,-0.002349191787175046,-0.004208624878905218,-0.0034550288631656437,-0.0008142452582532778,0.004914509556949608,-0.0033882230846192804,-0.006845127279254734,-0.0033363348654663946,-0.00496343977063911,0.00297524993776873,-0.0019233848502236673,-0.0025178341564552737,0.00410469336136727,-0.002286564416423635,-0.006171310135570781,0.006155561288351365,-0.004080028814789508,-0.00871587035642193,0.001925501648940629,0.001058593551323182,0.0013644448412763305,0.004331268058323649,-0.012816681393232552,0.01140399126893735,-0.000857624003753059,0.0037212884438657823,-0.0008262583824732928,0.004455520665590522,-0.006734652722189034,-0.006882136038555055,0.006044472554522303,0.005285893577358678,0.003968939189871322,0.003132540699968785,-0.0117698691831831,3.165961789,2.619752497,2.892857143
0.032808972559749065,0.006219077838913322,0.018182735045832753,-0.05499280302009767,0.041211342115514284,0.16779350650717467,0.02510482449985723,0.10007111992811103,-0.006098854371233081,-0.02421534547083933,-0.042434355969826566,0.0750368811236568,0.0003053035714100592,0.07915581292534918,0.013024364893755525,-0.009904356023554007,0.035657178097816135,0.01931924411063314,-0.008679420803267385,0.007713374756725967,-0.00927451269891421,0.001617609712272652,0.028914551827723633,-0.0070155022737548,-0.0021060085670770623,0.09013131026275771,0.05894065968703662,0.01897102544786463,-0.008325330193720669,-0.1840197949542054,0.047013010912551036,0.004500744994901586,0.13157487159364067,0.045475321412438784,-0.005914011499422297,0.05708865192015949,0.006317766026916214,0.08623798760449258,0.027647626876730183,-0.02826668357684503,-0.009817098299925825,0.05510030010730115,-0.08838696018198358,-0.1527318930562082,0.017230740728464946,-0.04236979984246526,-0.11782926267158697,0.029264456052281253,-0.09457555857924943,0.008968183013278607,-0.04156325537966378,-0.018830906425923572,0.0578693168407236,0.0017935801840091626,0.0011472761514181179,0.022027250018782647,-0.014702652406381429,-0.014915166504734373,0.009092989545619915,-0.013210080949534431,0.010936867005759627,-0.023061237399631982,-0.00383705021676123,-0.0021773528950705273,0.059319161417487255,-0.0435061960442601,-0.09714674225540854,0.05204559782272673,0.041544925900814426,0.016514344676114897,0.0062996895829264795,-0.015246861018532964,0.03646935911026513,-0.19219468767669456,-0.18931331368501972,0.03090691008094625,-0.0040886265251707955,-0.00873116458936154,0.01891035710905698,-0.0005577937227369373,0.09830770338867212,-0.04000128703971599,-0.016039896495406797,-0.010826728866464129,-0.013817382249561994,-0.011365719262047165,0.009720778657903993,-0.053072314375538165,-0.07654215757708799,0.0666441786507713,-0.019885101690689622,0.031084009296331448,-0.01145867736270331,-0.011464886502855638,-0.0011192505957451835,0.01733935092888081,-0.01765832502830152,0.016642641556051985,-0.04464448390010809,0.0026134201068527584,0.007362902848951978,0.08757860135277792,-0.0454192595255299,0.029673331161151697,-0.18329705083511005,0.002411321010393461,0.021543219389837328,-0.18443761780521803,-0.018695369744480154,0.010835613574706252,-0.08031468272113168,0.048350374882253,-0.02267912517979957,-0.04048434712465973,0.031878508007838015,0.008434635185017098,-0.04477567265711954,4.371789143,3.869590168,4.120689655
-0.020136795224395883,0.005003562804893591,-0.05923115739442667,-0.02970484590470534,-0.04065572354535659,-0.04805894619041491,0.0034859670255892794,-0.0022510607537651185,0.01274699173404587,-0.02269620563995241,0.10094370745326044,0.012424192118769328,0.00474637060227217,-0.010645747888517024,0.0034163492799789146,0.014375537061559683,0.01757836774275249,0.042471354297072286,0.011496243057411986,0.00941006377542204,-0.005292521247614472,0.00314918433074374,0.021682078547057292,-0.004842684125086091,0.01645629917808861,0.009893792684402093,-0.01623954615235116,0.014552773066036048,-0.005508086921027734,-0.01413810792741953,0.007705244513205736,0.0075405483116397845,-0.06185376200989157,0.023552621811829023,-0.0007557187728892882,-0.05599297230034445,0.1639678511709248,0.0008086749754681661,0.013233492651838166,-0.03534591999026282,-0.08204896403544149,-0.022062421485051782,0.00925813451098453,0.009707405231111067,0.15010587831892516,0.03228131630652408,-0.004010194183989712,0.016962907861548106,0.050178012831175005,0.006176384697054159,0.03444626451845721,0.016062835337681918,-0.014410475768001706,-0.006882163214400934,-0.0135432916105241,0.09128517797677434,-0.020756781713238876,-0.008143571546259804,-0.06647588117376498,0.016103517400588938,0.007026094128301847,-0.24073491529196847,-0.005066622377507492,-0.007739471427283084,0.03408749123101582,0.0071995463161483786,-0.05345610631388354,0.008985514009341512,0.015072997107886727,0.011227966317550072,-0.002091630244732581,-0.03631812501956961,-0.05989225952581263,-0.009587159253658602,0.029193361178361542,-0.015597227898243258,0.06422581803178844,-0.0053341614478601114,0.0076518243089112115,0.011049154648607635,-0.0008867896103061882,0.010650162520836573,0.0023388147318536296,-0.007301534249598726,0.0028355661811325424,-0.003562175034242311,0.016715137552190118,0.006832276716694285,-0.032369883295102764,0.007530249942369583,-0.07666395444887324,-0.08853027429145191,0.003081154665628335,-0.007957212441164136,0.0019923526065860975,-0.0004463258517022604,-0.011566116380404686,0.009450034263384189,0.022917687881286914,-0.00643198262542274,0.02183968140027621,-0.03570492841525399,0.14025466589264549,0.12753918901295783,-0.009301480169178087,0.007827940935711073,-0.11411704827371955,0.06045598427360323,-0.015652945346997897,0.018101682905736553,-0.016620654629500516,-0.022466548600604066,-0.04920812006880352,-0.023340694522765517,0.016778112117112585,0.009616143309728892,-0.03461668633474321,3.312221095,2.887778905,3.1
0.021337987453571898,0.007960943547564636,0.014157785829528723,-0.015232346184415704,-0.0038156302265996613,0.09694812231769949,0.016255484347535924,-0.028625007364517105,-0.010109522254495623,-0.009454930896909148,0.029989270011499,-0.01208180847701601,0.013328739726069122,0.036106852539512846,0.011362866589791576,-0.006331645603935744,-0.004312434008681607,-0.03322534540871856,-0.008819812865700155,0.0047153138139904415,-0.005452797748954012,0.002545803343507405,0.056694263516243966,-0.0027901499063446825,-0.008868578109178567,-0.02025289371979917,-0.07739255983586683,0.009219451915047324,-0.0033520082326781286,-0.020816047329653576,0.015675933915773023,0.0026895865338055006,0.047980465859916104,-0.06255966888816399,0.0013586467158190703,0.01723956448928781,-0.013746519791136206,0.040879052849413684,0.011971305337227137,0.02518787667901301,-0.004274710928588882,0.010283739172078914,-0.01949801751310257,0.2063591598963846,0.14043613076589176,-0.009410454587143183,0.04358180692978766,-0.060189839859789734,-0.09606484971264356,0.006220991730733415,0.021666638945919345,0.010554220244785455,0.006104005630136013,-0.007890546884112832,0.00890672443122169,0.013830070921147249,0.029033638097707797,-0.003674658604497034,0.009959799542863005,0.018094937222544214,-0.002648035891699768,-0.009217431488141057,0.00012734515538742456,-0.040166647174900635,-0.02614668403621725,0.09533860559480144,0.00668148045442251,0.03441285868379991,0.012343723247426658,0.013314691350154947,-0.015307298991727005,0.045925918484023324,0.6009169293254305,-0.051476031317789876,-0.020216106227113485,0.07416816582555862,0.02513835926524692,-0.019570026632900816,0.00507806515916199,0.0016898530596583699,-0.006680214696502368,-0.004553979546229756,-0.0016072912674810187,-0.013756617101353839,0.0973939447248384,-0.007047627003525382,0.01883748046104694,-0.057163012786040635,0.01646633163356021,0.01974245131681903,0.01838360869746798,-0.014412297766269212,-0.012392667291441254,-0.0016393770594588636,-0.00474058881317068,0.01877844577860885,-0.003715425878149844,0.009009030080335257,0.027027444331804835,-0.0031294139191338733,-0.011685265538385383,0.012471710741936957,-0.06640263747302828,-0.06869302889214432,-0.02454551185070397,0.014483902571135108,-0.33773779458309516,0.03687408420287942,0.0028729636640697563,0.004816200953997156,-0.15538438603142174,-0.012247438302338234,0.01779530048886487,-0.16405326225960323,-0.012954168597638507,0.005522758197301987,0.003060598697256969,4.756993215,4.311972302,4.534482759
-0.03171094761795217,0.011109239756328182,0.0012705959954621216,-0.040030474973838055,-0.020319560934732674,-0.06728605607311626,0.017952975047314808,0.011712713613805756,0.0004122619956053393,0.02725110102232194,0.0703379583343937,-0.006265257836741922,0.013883180339557216,0.008765215615283737,0.005076561941437212,0.024903915871937587,0.016976604866968635,-0.04278225919666469,0.02252406089544506,0.011895646194404934,-0.013086908027436568,-0.0031178950435676893,0.01235121399177185,-0.010350129706085818,-0.0065873413217148865,-0.06937888573088773,-0.02521112141698619,0.08994249021953542,-0.011573272286771916,-0.12422231807439611,-0.007306348774395157,0.008844445531390292,0.04599608143330625,-0.08202802684372787,-0.01815294612119154,-0.02760043216008117,-0.008693543413212676,-0.058331055539502304,0.002481154467060862,-0.03716187745532573,-0.0564418082324153,-0.052457608663176496,0.014566066108515439,-0.0027030078786610015,0.029230468978297983,0.029140816247473337,0.010472525337787397,0.029143759014831686,0.14476451282419195,0.001769359510938496,0.11423836768591679,-0.0021332229259833748,0.022119448311684452,-0.006030053495314301,-0.023266663420970432,-0.04985494229892901,0.002665761641339987,-0.008814175035926602,-0.03237524933655193,0.007585038449358395,0.006781399385280723,-0.0014087678455678397,-0.025052183081479218,-0.053359230200372657,-0.08828332693692473,0.010184480607984612,-0.016798669899412137,0.015259598109302485,-0.00711495344090759,0.013200586586894273,-0.012819536865343093,-0.005124443769513532,-0.04357727784783643,-0.19983567734392527,-0.023502208420172886,-0.05223465069524224,0.08317634257386526,0.0011596804411672563,0.005297698528008757,0.004901340586822938,-0.025879256313506856,-0.02347754175780166,0.036084684170074016,-0.01711880654783979,0.11474924981874926,-0.004115914436812147,0.01463800535519211,0.01199085392984667,0.029654612928536047,-0.01639471028689917,-0.036335395042042376,-0.05969019002178152,-0.011545045496504843,-0.00800721468103262,0.010390272802996805,0.033398584280127236,-0.013531208630445527,0.014723775986219222,0.06965188559728362,0.03539044856222081,0.01633436022632422,-0.02462775458132069,-0.03738989800830954,0.06120123023968824,0.021532773622100376,0.013803960994016231,0.02971743615272449,0.03993653883725677,-0.004503817530423844,0.013273905892659085,0.05450998238845144,0.06433514772895457,-0.05561923162806833,0.05719788193917616,-0.026247806844957564,0.013971269292316037,0.0006089504300821091,4.655644914,4.137458535,4.396551724
