fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,CIHigh,CILow,MOS
-0.016873968867905143,0.032995762056214906,-0.08462376412005067,-0.006465307293012443,-0.001597433542149135,0.02346861415502048,-0.009524965095820999,0.013017634342658601,0.007503893912377676,0.030876729811229735,0.008431782169027763,-0.0010121466546108748,0.0018060437385876385,0.0029094001456361654,-0.01629494996535007,-0.011107767327104221,0.004412834355991916,0.010134681534445227,0.028477664607789076,-0.01598551567600367,0.01768750276573828,-0.027455034639820516,-0.03778406772554218,0.018659330031841854,-0.001407975597034167,0.06138819439125512,0.006116807829680479,-0.016302558697152494,-0.04198496494648909,0.09009796990990647,0.007961582098945123,0.01235116510900446,0.03612855406526895,-0.005040231814252227,0.008170538154498384,-0.006967675955935829,0.010176625917515596,-0.006998324018833717,0.007380234079177158,-0.011327890859558268,0.021187704469694858,0.03740325116774652,0.020467571273863838,0.009731490720519183,0.016635245542186584,-0.03422813882446606,0.012220119607916914,-0.19701643328544394,-0.02794947226225191,-0.6225917616875181,0.014084558609810465,-0.042121376081397946,-0.018462184468020757,0.002011355705692707,-0.00816916007822414,0.019837861795982813,0.02793014970241328,-0.015952187600413878,-0.05492110770912008,-0.009022245155671732,-0.2043643496738554,0.00521707167114137,0.11676130255960118,-0.02706346543903185,-0.01306019746821342,0.1717801500989246,2.970983131,2.251239091,2.611111111
0.012014541666518996,-0.0030763310181113677,0.7323259106662688,0.006724424317245377,0.0038072553352816586,0.03825547921335922,0.005514209137629849,-0.15399725538686157,-0.026817121870370036,-0.011377955886065824,0.03758335544275215,0.00016503958781772447,0.014584690561078893,-0.060301472020825454,-0.015012319910215899,0.0008165707233372791,0.007686940535705259,0.003734776313893311,-0.060811956401434754,-0.0016913598259766063,-0.06326901647720401,0.029164435375170297,-0.09164699998799712,0.015773560796090234,-0.0008609749641030597,-0.030171289641977846,0.032923661731943506,-0.029622491135049035,0.034065657659874286,-0.01805763717808933,-0.019516595683009112,-0.017632456323894,0.004630577590798158,0.005769894362789934,0.05086937005424778,-0.00712376217511391,-0.02498026867257412,-0.08555242597428785,-0.032279639620359145,-0.007617331936600675,-0.034983841423514635,-0.031437566284861,-0.03375252297650094,0.06809013558806112,0.0049406256349985534,-0.004440419237164009,0.01222601819116416,0.02379837440990987,0.02786454848883564,-0.00450177914421205,-0.016634842353419124,-0.008212022554589476,0.028125574718126448,-0.02257262455390247,-0.002381646394959195,-0.0102268333285005,0.020086383933370828,-0.01018232892276314,-0.010205342071683459,-0.012514642621943586,-0.041078943536946265,-0.022246665318010967,0.010318724383083034,0.04954319907443065,-0.008717388894200822,0.07704867373691217,2.686788331,2.05395241,2.37037037
0.027855771225664974,0.04606053584757287,0.10984321950561104,0.0012427493276483534,-0.01317799212834259,-0.03515655959841416,-0.006337714795415658,-0.009232465492473479,0.05107340724782559,0.02477071509816535,-0.06005500622094951,-0.01009326605555492,-0.027855855695874437,-0.005994740866097559,0.016161763665114827,-0.0081927456581314,0.003898698832318957,0.0011585698478366376,0.04430654003370184,-0.007006051396508173,0.029887780759142994,-0.047178443688056876,0.002760495197234031,-0.012463399033056658,-0.008748936116475262,0.01314323155336375,-0.0008807043827836624,0.049076191273802784,-0.016070679625906,-0.049613379387442126,0.08191614738592996,-0.0067595791893331056,-0.007801088428364614,0.022963793017709126,0.3653691957547138,-0.0095121768448145,0.009848495873380088,-0.18549578444973092,2.899799176817718e-05,-0.005215401546248341,0.07392573933439624,-0.03406944698478475,0.010231416605981715,-0.06555875252257987,0.001822797996430541,0.006017542731784232,-0.0005649701886758023,0.016874502940016415,-0.022437247373421197,-0.07355845171387736,0.008218741638300796,0.04175820001392903,0.004947670942624861,0.06362347071361607,-0.007464471169960231,-0.11728039528753077,0.1037066281604948,0.031169372337399085,0.02636948318167964,0.0013796143876526254,0.04785271161061529,0.011540374171510515,-0.10001980879133365,0.03385274468979728,-0.012250437510218223,-0.10438921275842869,3.044920759,2.339694626,2.692307692
0.00017856186267542644,0.0010890377383317254,-0.016529165841753995,0.0057832210045728385,-0.004323288045058569,0.007386778187703796,-0.0027202557627408765,-0.0074092658949502285,0.007258121242680649,0.00910882896706494,0.014689061100090791,-0.005308068956770872,0.0035671194902948313,-0.0019685677085822767,-0.014576255541143912,-0.0030764745900057813,-0.012100573151547863,0.00483208500722013,0.00818809288788051,-0.000881719294040227,0.0072570278026711866,0.0020157477485507357,-0.019184860897970987,-0.0061541499750255154,-0.002354845374736699,0.014440441948307561,-0.9681393067472798,-0.0011536053802569818,0.009538437156303248,0.0049835136334663585,-0.009988420287539122,0.006351872550648341,0.015408116435916129,0.0010341181084776638,-0.012187466882734036,-0.003156771818942973,-0.012619091273121066,-0.008903336333023603,-0.009881006884555009,0.004895917443124589,0.012376706713853327,-0.007312849208677991,-0.0065378981430713355,0.005137810577180218,0.003667340599350894,0.003369653614663164,0.0036511085529939862,0.007398885446693433,-0.0031485998511381346,0.0028828429772812187,-0.0005744353870998954,0.009094580489015826,-0.011601380567928513,0.005125644536232311,-0.004152602302767078,0.0019629684248949073,0.005482170919543697,-0.012283242185979964,-0.019050776551055148,0.004488993791255876,0.010634619913172348,-0.0021643982114556617,0.010738904740004851,-0.007460289312265957,-0.0031023304522441795,0.0037443935131103168,3.95457961,3.30467965,3.62962963
-0.03150794216847065,0.05346002491682181,0.014775565222407696,-0.012147296346513375,0.02328724998529007,0.025552456623261704,-0.008448183283158323,-0.03012911013962316,-0.03319346447624937,0.015459548520794564,-0.026230673788485346,0.009965143361744108,-0.03141645287979477,-0.005335327324976089,-0.009301386814903839,-0.005593938220046581,-0.01737106725699948,0.010144599658946459,-0.01195144441428537,-0.044596100471040526,0.014226477653438657,-0.01362297187647773,0.035351760436983244,-0.014791562938041677,-0.0035168522496027495,-0.018248319814002007,-0.006835730562294804,0.025921007533691212,0.015936508511901513,-0.047306503208064385,-0.016900724544814887,-0.6617377448852105,-0.029848069898463003,0.02897064993066542,0.03613300203892116,-0.00048178744021049096,0.01104857613428215,-0.013104897683150176,-0.0007075520884641265,-0.007855126931573508,0.0035342881796711356,-0.053739116864688956,0.007824541169674328,0.04412919148843139,0.007126891554226959,0.004000395277019017,0.00020034947151466523,-0.02796529725285885,0.15633113557614975,-0.008696927777043447,-0.010098545233180234,3.9755143480029576e-05,0.021777321798373335,0.0016494531702920387,-0.00500747320828938,0.0038793648780232537,-0.025565611398451576,0.00029401796552974946,0.018404162949749378,-0.0014589584689484972,-0.034083918107598914,0.048916780894080185,-0.012547778520410927,-0.14166932594506307,-0.0038729151470142296,0.008930663852637959,2.576073139,2.123926861,2.35
0.02340293090783217,-0.02414705429087047,0.06236665009820053,0.017460048034600793,-0.01576262630422045,0.03255894833753503,-0.01203732504589649,-0.04759205319278438,0.034757592024087146,-0.017897967137955634,-0.0029273336583216843,-0.017479931922856268,-0.030395813973616105,0.00727031356419698,-0.015551112913464568,-0.004640839274674935,-0.020808426740232852,0.004604822801927303,-0.03503369785911484,-0.004218899709442354,-0.030945149380161005,0.03271257723244605,-0.015686913267297646,0.0017890884830511233,-0.005330641629221937,-0.07877057297176399,-0.006128010256192451,-0.02828464260194737,0.042968714212581624,0.005297949753560426,0.0030979659197807245,0.022709864647505438,-0.06895208827416213,0.018760156755644863,0.14145467767882222,-0.0014501562295972654,-0.0004562817977812973,0.02515979909174769,-0.012103902697110485,-0.02307083701883122,0.019925047452512383,-0.06384748059963151,-0.018303911968450836,-0.013409790581686115,-0.011799336691666372,-0.007327549110262215,-0.0032046933280675104,-0.5543346003400956,-0.22921376739922722,-0.030724395649705027,-0.008803957781099438,0.01563103998522307,-0.012049195473093348,0.018511937412893056,0.0017118167801416012,0.036452146754627414,0.06107288809963348,-0.002269475071679516,0.01636529287811633,0.0033324601805147284,0.035853486703191974,0.008950191764426164,-0.06424518514860074,0.18376314458068294,-0.009889993308101237,0.3474920698612257,2.728516741,2.054091954,2.391304348
0.027588089199642816,0.0814782793785795,-0.064024661666075,0.0072452209173813125,-0.007400685406379562,0.11269526126860732,-0.022458891802696578,-0.02000759467329233,0.0051022324482291066,0.07462777759375461,-0.0533584078146019,-0.018384581567387724,0.01877021517014326,-0.08239101631326799,-0.046463637580169,-0.009031795527471635,0.12301924829608947,0.008884298788620893,-0.02817509016098499,-0.02993257623619754,0.06197571614948653,-0.00879063540328426,-0.009947307906535809,-0.06236538382072448,0.001184127028171769,0.14186114230367858,0.08652967137856131,-0.014401003672891028,0.0010889220313379775,0.009229850521268576,-0.45091477930684054,0.12843038186598973,0.05167245248358791,0.014724912403079174,-0.06352134582402302,-0.0007036534053951878,-0.07288938802767683,-0.04614465751734034,0.01753083315431962,0.12839133573519967,0.09409062866967745,-0.04149361763215356,-0.04136667359330013,-0.13246113268729437,-0.0001258011138701607,-0.05988148964789617,-0.014912803535347423,0.027894173392400048,-0.028090792332889518,0.009817394959094412,0.00936930624854559,0.05354415151870811,-0.009363057426829852,0.0029307816828323514,-0.007358480156037863,0.017330243180637948,-0.07883596504919667,-0.029119369479210483,0.021216322820798092,-0.010779657547143903,0.0691079104148925,-0.05703723516573024,0.03677313614955711,-0.16222864402869633,-0.013478816142280057,0.0001499449664628811,4.23399043,3.535240339,3.884615385
-0.04784422258902644,0.002387775784907777,-0.08820777676331201,0.006708710089065306,-0.00976470261520998,0.027225378917606898,0.0051636506726188075,-0.01971876095331232,-0.011095166542744596,0.06086406375023895,0.018333683326969358,-0.003264684281410627,-0.008193600676747636,-0.006331038300124305,0.057541366303638826,-0.007046431445700815,-0.03508853029628294,0.014335801502771934,0.026185335798497078,-0.020680776716080786,-0.04620868063327245,-0.0010015800184800749,-0.04286498434516911,0.01581818282812614,-0.019080304084538847,-0.10801228950081586,0.013054586740994011,0.04517304710232868,0.024135193631452848,-0.020898547544832058,-0.012803942516701167,0.15371846976811976,-0.0279071913901688,0.006701794020682479,-0.07894032234269262,-0.020370817103529937,-0.003224294369272139,-0.03899043087206191,-0.030615673950386082,-0.1009550158496363,0.0005717057016416646,-0.05445750496354986,-0.021327914765839444,-0.24206323515685813,0.016212250786380705,-0.021640585319461243,-0.005028848656456194,-0.01669941736598723,-0.04841223901287705,0.17765397133333782,0.0006776400333925679,-0.010853287768731085,0.08191210837422343,-0.017107050513649854,-0.006706487441131891,0.05306640631014648,0.01695304102300826,0.014146222490185208,0.011107693080508812,-0.0036755545447438444,-0.0940108863045518,0.09602357965678451,0.027108137314755223,-0.1662835759511082,-0.0003411460922919793,-0.030252192696616102,2.558665314,1.941334686,2.25
-0.004821669522020301,0.051217937290592,0.014954995217015528,-0.006516370625475977,0.01410081713008618,-0.041324747570465684,0.005006302154602411,0.012506470849944855,0.016992370360098014,-0.07896028461137847,0.025736933728145398,-0.0011007291545502363,0.011748914166974685,0.039339281748750766,-0.04030973002575084,-0.003467265421085735,0.040441683475378215,0.0012493294561529654,-0.027135775983273203,0.0009540716216700963,0.030899016543331333,0.032207656445002425,0.00096231067949223,0.006715797770162819,-0.0022495615734720296,-0.019296656661791804,-0.008771973334809316,-0.028915169131299635,0.02699446418349174,-0.04335004999194025,-0.014717230988106192,-0.05071962778014682,-0.327997534524792,-0.0029622827155583137,0.05912280538957292,-0.0034404913018811897,0.0226952254790367,0.034901396831069756,0.04533144802751737,0.5068249037467676,0.016130750406159793,0.005570881542669919,-0.0035150506937175747,-0.04562485593884098,0.0005466314639561198,-0.002601695809345901,-0.0033936100255871214,0.035913636224650235,0.021376119983724864,-0.17185843797613493,-0.003635223165360997,0.01197336240207768,-0.004154985474641542,0.005006059010392386,-0.006166838857104202,0.06047947360874432,-0.05046830706136888,-0.023037001924456284,0.004056459682654364,0.007946068847991771,0.04954822558111325,-0.04229906348629688,-0.016364992563447676,0.04777060379043721,0.003853966785699821,-0.07231001696280333,2.137035504,1.690550702,1.913793103
-0.007300415673669366,-0.0008822898443499104,-0.0009445601460140017,0.008537856186515716,0.00046915951879197116,-0.00467027334882927,-0.00390801818316202,-0.008144005793533629,0.004695370444381666,0.0007615457054178762,-0.014686935242472311,-0.007966719379136785,-0.0011404130843961204,0.004217806365640405,-0.0027954411050106084,-0.0005618214397585994,0.00132580439106141,0.001203066915586372,0.009463681087494466,-0.0038491527990440126,-0.019850399367293173,0.005588866206730608,-0.0021779409398459976,0.0023866942369958166,-0.003062353153491768,-0.010393309473127449,0.0003018362380232471,0.02014205266625907,0.00638514290362622,0.004396567338388859,0.013247434549553141,0.017008037841168836,0.011383206853692835,-0.9638510088498222,-0.0034489197444748394,-0.004267610860910745,-0.004989164286790153,0.005633896191920284,0.003041667346265861,0.0067044845467826835,0.020350064116006202,-0.006784362816324423,-0.017956461236854255,0.005973625908998822,0.001839069111544467,-0.0033698533854827446,0.0072647584252428276,0.005824073496853978,-0.00040265872402071206,0.002751516434902631,-0.011465979214628729,-0.003277585078939577,0.0012285423903010274,0.0172459556890228,-0.002626321018779155,-0.008358872954134141,0.006317796424464807,0.007601394341757754,0.0013066602256724196,0.012859518634212825,0.008088356330465722,0.002443398730833663,-0.03268230969585992,0.0019373627560374752,-0.0028975905304378423,-0.005935405890444241,2.303374142,1.770699932,2.037037037
