fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,CIHigh,CILow,MOS
-0.009841703676839054,-0.03996815902663493,-0.024942422502743946,0.3017457825898635,0.009271230999893685,0.025833485987703627,-0.013135586378284858,0.04737397240015086,0.03214711904125335,0.0373494530918655,0.04543681346415666,-0.01781297415801587,0.09216370916648649,-0.09490304956774123,0.030878642125747324,0.04012598555251689,0.08257760147576908,-0.010371474774672384,-0.02466401307149995,-0.04056707771585819,-0.026361694936395286,-0.017017461437040568,2.970983131,2.251239091,2.611111111
0.026444825580113983,0.024013436915131317,-0.02511614065060819,-0.038273860126108616,0.048082551390679566,0.28715342476820127,0.0007636549111334446,-0.01312868756058493,-0.037131264477448335,-0.0018336997205271148,-0.010777562285994965,-0.06495130701745451,0.06043647915160755,-0.0555368551400934,-0.20930344601574608,0.010771894425824309,0.10893350892526753,0.03387346422995054,0.030907413942614134,0.056933463969299894,0.027568746080148702,0.05015278206800679,2.686788331,2.05395241,2.37037037
0.010631414048190303,0.01096312971836388,0.014378282060916686,-0.009297949981630778,0.006807735096608216,-0.025531686341136655,0.00675748599770011,-0.0030288188365341826,-0.0170024824233138,0.0006920530905391464,0.05435671846591995,0.03446878476676415,0.025938586749151525,-0.05381998938555733,-0.24699823719286498,-0.01915899256175338,-0.006385068708616876,-0.014757738703074008,-0.0012900724277361397,-0.012515434863553249,-0.01748152495829866,-0.017239820307354294,3.044920759,2.339694626,2.692307692
-0.006274303445821735,0.033870500972206376,-0.02817369656703001,-0.030188566632907643,0.07631004484946775,0.3364417713093762,-0.03546680598597149,0.0052549133146718,0.08074863444122611,-0.02066071815571452,-0.08125486108182406,0.018153852987789657,-0.08875667727834677,0.11846116323522722,-0.05823771463178517,0.03562167868582805,-0.19892347886319528,0.06629174139662936,0.04695092127123046,-0.02373358701334773,-0.023771521255001964,-0.07366740547546452,3.95457961,3.30467965,3.62962963
0.02017665196800687,-0.05055742861047202,0.04293006040142581,0.004708813734682982,0.009658026234855866,0.07349546843222857,-0.06887393152713928,0.03131298756919724,-0.016250987958352392,-0.00963905722667207,-0.12595171065675095,0.010847870091621597,0.09601973548870053,-0.07749030799337474,0.016332044014372184,-0.14732048695282307,-0.018668517780869955,0.0502937993865913,-0.11938086456666566,-0.02606946799085573,-0.011453075647892694,0.030211644011947404,2.576073139,2.123926861,2.35
0.0373162702518932,-0.004435015791011391,-0.028773130318852605,0.27490694084995404,0.025853147776586802,-0.008662933841135265,-0.024372429429495763,0.02053627589675396,0.011240841633642551,0.029901414650563812,0.07029701250910125,-0.015991016833817935,0.09904493667193347,0.05832051984539213,0.04170967349366984,-0.01095810692517957,0.0702504456674355,-0.061285196588048825,0.0005824640463210239,-0.02661437162519637,-0.029109493758793813,-0.027823888330617743,2.728516741,2.054091954,2.391304348
-0.015335827457019858,0.022842874402736538,-0.03359120619464429,0.005430024686010317,0.020331266891651444,0.007805172751915138,0.04481666564488779,0.04071420158882047,0.015571727035316348,0.03684849235931587,0.0754150050884274,0.10593632611973568,0.010576215683635154,-0.1079336978472161,0.03928254238794635,-0.01565081701786135,0.026158575168173468,-0.006201552627144422,-0.03378074629407627,-0.03003471874956984,-0.01287185154207176,-0.07666805150531283,4.23399043,3.535240339,3.884615385
-0.018713314919201276,0.01996921196910778,0.024045010096943074,0.006926504492360848,0.01704712603106298,-0.032645122875665664,0.020111031799521784,-0.004818868997364884,-0.015527819476360052,-0.019886923308238838,-0.02564832442013893,0.007191429113740804,0.12117753332372372,0.07651252422469293,0.02875276533428423,-0.03217472328866631,0.017073056947048873,0.018793474757623732,0.027990142327588632,0.0007019766282612201,0.0258632584720041,-0.02495242670810857,2.558665314,1.941334686,2.25
0.02035716064552534,-0.10099917652769384,0.08089153798403685,0.11245838829168396,-0.05854626726379514,0.03820811454108752,-0.000995015278394282,0.04201953385365599,0.028798066160628376,-0.025680041827966665,-0.06814887518936678,-0.004968703481201293,-0.11843108646777147,-0.0526896462528907,0.05689164534157985,0.0986381272862969,-0.029966057676105523,-0.1413540048837033,0.20664244861421244,-0.041598248709588115,-0.0187077433601492,0.10349576888784884,2.137035504,1.690550702,1.913793103
0.016577009311145953,-0.027367469664700078,-0.010880389122447067,-0.2268812966673103,-0.04371895745847057,-0.06008499121893872,-0.0008804271927045947,0.02797925642249177,0.056293944069576295,0.029408293423314948,-0.011924809422066392,0.026398439853613686,0.0009322241785726976,-0.017448762709567422,0.03780397489865622,0.03359777362010006,0.05976965473837837,-0.17195947087614882,0.05151488798602144,0.14924769934698515,-0.047980969757001675,-0.4362340328251632,2.303374142,1.770699932,2.037037037
0.021223418802733474,0.2874749886726317,0.0015022918091710572,0.040080845651022566,0.015100861285375099,0.00010371219682381686,-0.07077602023588199,-0.014536016651587063,0.06302411070941963,0.029365384860630707,-0.006328915252757424,-0.34540352018165976,-0.011925788672641,0.09067379242981567,-0.018514357630579386,0.028930219394424583,0.03948525688800348,0.05203839282054293,0.01571930855063279,-0.03242869274533218,-0.04643376537314128,-0.045839161091822206,1.471686809,0.994979857,1.233333333
0.10246435955416287,-0.028099743010626944,-0.023775552391518313,-0.0072784362147752,-0.01736090327455138,0.23149906291761752,-0.004761209166672176,-0.0004059289691911236,-0.028659767206947743,0.013652906071462311,0.024311592916877907,0.038361336880537514,-0.06316003607764048,-0.09231034987055685,0.05919516311694595,-0.011047462671674016,0.03373662839086282,-0.01057674140303242,0.10099159803069847,-0.005965943769795283,-0.013693104870668486,0.020009857296614093,4.625796982,4.159917303,4.392857143
-0.010908242531126938,0.011428453500216942,-0.00034970593921271694,-0.01261956174667702,-0.018719313982066634,0.0336298839648013,0.020748745578744218,0.05360671454269972,0.024954867023971157,-0.010878622474668122,-0.10243667297550306,0.06787644927650434,-0.00019298312293556996,0.0902917397795952,0.019446101266709086,0.10878275938516971,0.0756696100795488,-0.02891903896584151,-0.20774900854342315,-0.044598988921646834,-0.007143299308640074,-0.05315040884086826,3.28166657,2.785000097,3.033333333
-0.015095594449489576,0.01462563382883764,-0.0220560197709743,-0.10885288414616297,-0.015318673075518898,0.07193331028601069,0.013619939713595243,-0.7739722963545599,-0.02138389607365023,0.02617793817530791,-0.001616452982698691,0.04264140346900492,0.008404509291925131,0.07236329091686293,0.028854878656700302,0.03188192432345069,0.0645978390336306,0.0008673523223188103,0.04625322853209847,-0.03184338041857889,0.022473147840006803,0.025004122478294005,1.786571514,1.313428486,1.55
0.01881251151130222,-0.017739440190471693,0.015632585079543636,-0.025699151311414484,0.024942665324899582,-0.02138225302895229,0.02148636712130001,0.009102197087694953,-0.008459495892511494,0.0105205619285616,0.178549517559832,-0.0035418513216659547,0.13065852816268997,-0.09232631154343343,-0.03729446737908443,0.02115164001538961,-0.0005446008590240641,0.03541658552091837,0.007416783464145521,0.003977728890703184,0.01730100889077108,0.022459548281914547,4.400800178,3.806096374,4.103448276
0.0008581538317110093,-0.0037035180693432627,0.019288917889366868,-0.005071466008572472,0.024362535164132445,-0.03203199216406227,0.025337537920921936,0.012340393581776521,-0.006978281910266628,0.01046262631437214,-0.11300469096765331,0.0019870572187995444,0.04749695354789629,-0.0709848409392877,0.00614907452943137,0.023212787918198564,0.023417269514610244,0.06682920030470701,0.00059367907970534,-0.00662240427919143,0.016850371144614483,0.0037295349968959612,3.448905722,2.930404623,3.189655172
-0.006736519330120737,0.0457957585791902,-0.004025206757691833,0.03265482577846935,-0.003903282360797954,-0.0025989508247625933,0.04427686605955386,-0.0223254248457211,0.033837304018455555,-0.8227055900340238,-0.01768532683174513,0.034730823072394314,-0.01957403612754044,0.04319660090625812,0.010696670401852319,-0.029933649656347164,0.01466566697508641,0.007039225382558146,-0.03950249951228753,0.01001712749661248,0.009903523616943313,-0.05463558507135043,1.659640274,1.271394209,1.465517241
-0.0024939661907558415,-0.026006989821711356,0.016542109139645815,-0.017291760392369605,0.022704696814097983,-0.01753838503559166,0.029050125609576826,0.011291107887629888,-0.0005463066872360329,0.007213127992552992,0.1741270765571863,-0.007065090763140133,0.13129298347813825,-0.0891908590548025,-0.04120161940919574,0.02619631367602554,0.005356906131451827,0.047090316370013645,0.0037425219980032243,0.003877511148438694,0.02185632869277926,0.017272015557683332,4.392735837,3.814160715,4.103448276
-0.030895657136346788,0.022719237416192205,-0.04620995943185595,0.007641688259715777,0.04985127833115967,0.3702464607147693,-0.02758337425255591,-0.01972282575464153,-0.06083555314724518,-0.054947185035004745,-0.024221464093613726,-0.026258882839804237,0.05948422788162258,-0.11493535311659596,0.07743058918515305,0.03517775279263402,-0.2306289124314736,0.05938647907789918,0.035632455553388856,0.04069163812584224,0.014126913513055655,-0.04560542059206092,1.965763382,1.498522332,1.732142857
-0.07236750060752825,-0.03344060997273098,-0.10878738184254748,-0.13351620170520526,0.005508134876762907,0.04764563351292249,0.040319824688289096,0.05140318859424308,-0.03220072376000013,0.05213129227016761,-0.03181592536563863,0.11910027760235618,-0.016598749410682758,-0.002527812928797234,-0.003026721679371797,0.01839990134865477,0.07189666716003107,-0.30380495753040365,-0.08242902335128857,-0.1251741714316252,-0.022717999598498427,-0.2634557676172922,2.518109498,1.948557169,2.233333333
-0.006960408946539261,0.00826353527181922,0.01017512933349132,-0.01385567626457795,0.023023651845087777,-0.02577364393119079,0.015158626362671759,-0.017934166641469164,-0.025930976457764685,0.0038091211711962754,-0.01821984665448955,0.012687048167418264,0.09532248299725989,-0.10592967358528871,0.03334447152860666,-0.01893206140860773,0.015089076783580997,0.020298041682874843,0.010329105170344709,-0.0019249304750403133,0.03361810411920105,-0.04965433167788789,3.636244181,3.018928233,3.327586207
0.08992829500910504,0.011762601096270144,0.005907060562121764,-0.025576983503837084,0.03054446311046886,-0.038635647808473825,0.020686637252537294,0.004882532131941812,-0.02835570000894291,0.00903647110039828,-0.016271907514729494,0.01948844576983975,-0.03320037522426044,0.08661860463642168,0.03138767375245684,-0.007419694945605854,0.004539487338055056,0.03551026504585885,0.0011223092401975367,0.009597516941423358,0.00026796316963418986,0.020885999114101116,3.91045444,3.503338664,3.706896552
0.04886224100950518,-0.13636811468039667,-0.01112151799232031,-0.03634510513188477,-0.039706924512302205,-0.019832289935014357,0.03553930748795479,0.002240398713195281,-0.06974389386101075,-0.03126665865134669,-0.041710749579343044,-0.0687855216471652,0.16477628466741773,0.021446574334517358,-0.03183734939327434,0.026784994835066765,-0.010887216253807596,-0.3538584833024976,0.027722344181591498,-0.02332063936586532,-0.004620725458031599,-0.025896885274471843,1.945329132,1.488004202,1.716666667
-0.008932782445982827,-0.02023799389781698,0.016919454258386056,-0.0015356530640211648,0.00747851782909438,-0.024069624014632238,0.022155298954767175,0.01281896525193777,-0.01833176758606267,-0.013349994918972216,0.10094510083283487,-0.0029450880098480323,-0.05116446717329191,0.11438341891576032,-0.19027510976983977,0.008446289124682777,0.006967373085919732,0.024882270879874532,0.00843167113230944,-0.007614263342131312,0.014710615039990431,-0.00907688767655936,4.119839898,3.472752695,3.796296296
-0.011037045215125295,-0.08200115594996218,0.15245062569711426,-0.08288719732299764,0.07727924110980053,-0.07689653449872559,-0.047803316135485746,0.07836756937567292,-0.0012284436721161078,-0.06765408530621543,0.024848829085133983,-0.15613774416749573,-0.07473356421463656,-0.05217667032524339,0.01987859102627811,-0.02498105601012207,-0.01802990503244818,-0.12427405070060232,0.13537996923444362,0.003180426910094353,-0.036558738298535245,0.16529001100249402,1.592996662,1.240336671,1.416666667
0.021922900559443757,0.08004415984458263,-0.005186969696333762,0.0028436396807060872,-0.34014227703811667,-0.06017937572574814,0.02990364467532207,0.002202729362039438,-0.06357125559430046,0.023800452080381982,-0.09513680839229638,-0.022989332103517623,-0.013775494447612063,-0.11895448018295789,0.026492691755315528,-0.008523726875772918,-0.36792004221038527,-0.021282467346843595,0.006787387107383021,0.0007915501634121516,-0.004461088880490198,-0.02607475287965123,3.075559963,2.385978499,2.730769231
-0.04880254005341261,0.0195876901628211,0.020648176557841433,0.028410305020588583,0.0041361807160555635,0.015328668492407873,0.0028451813369133965,-0.012229085257746481,-0.004203042555049486,0.00848719557128228,0.08327055433656122,0.07943727767860619,0.06761672256202021,-0.10867540023035702,0.06843602176691932,-0.007530489463603542,0.01788067030010199,0.0029747334973117983,-0.0021342762542339248,-0.005215875315208612,-0.003419391979809115,-0.057528792562078164,2.501572021,1.9811866,2.24137931
-0.0014225923358666267,0.0067060016531794156,-0.2522375892496779,-0.07957335859943968,-0.03466526591110172,-0.29550125779213027,-0.5935713897691857,0.02663999015153502,0.029525552193960698,-0.05824070338791062,0.05144014256304107,-0.017457500110295825,-0.04484533265066632,-0.06046449039132111,-0.011011848286672666,0.0887632679164659,-0.01909494605691792,0.20173589156865152,0.19227346536230341,0.00676502815131694,-0.07210976095938755,-0.05444138770599775,1.284138137,1.015861863,1.15
-0.004317832147264539,0.067945242642909,0.00010877253938886901,0.03582665334387642,0.08470668553622107,-0.15252930331293035,-0.013672433846617623,-0.19283484142869384,0.1888002112572625,-0.08139615548718661,-0.023865810098821702,0.19792887835584425,-0.10207366863360265,-0.043683462697510604,-0.011240182605703593,-0.09853303623071107,0.0034617044984626795,-0.23189624354520086,0.07238411964228787,0.03343288464623792,0.06218711477548626,0.13007409496417066,1.529546306,1.23712036,1.383333333
-0.01209250960987301,-0.0344425925998218,0.015671196467941437,-0.012927201494226062,0.024341558643160382,-0.026619008243659138,0.03202416852148055,0.01204767231955465,-0.007961887760918544,0.00034659168840654205,0.1778640851573111,-0.014391601107938943,0.07071746549972666,0.08508688538754021,-0.05438608556427324,0.02117839495849153,0.010613859791310201,0.042250842944675134,0.00939086857263314,0.00814813867166474,0.02238005015015711,0.017269410492386058,4.518530885,4.014802449,4.266666667
0.022778629113823425,0.019779052395977468,0.003926562357554585,0.02546483835638255,-0.004619477985733898,0.020243625423886184,0.00575427075296038,0.009246835401043499,-0.014450262724158258,0.011631069843908147,0.05760486617593071,0.07757748297436587,-0.06959219915829265,-0.08533971269494094,0.025444005558989034,0.0020738303704610586,0.006941264108351017,0.026184666528387416,-0.005054150927298076,-0.017674478634010227,0.0021224840065462245,-0.012224162262845293,4.442228583,3.928141788,4.185185185
0.03734745524203189,0.06868971049878551,-0.002926376564788731,0.0689464574495666,0.04002681545673041,-0.03367476629120629,0.0023934066001775047,-0.004075706053466626,-0.0038327133432221904,0.023840774807500652,0.03779041574474965,0.027775604773957588,-0.12359156601032653,0.025672429694920878,0.03500793463820691,-0.0385947751805882,0.00984919457202724,-0.3342371569623754,0.19416836486458885,0.034603167287861177,0.007396829760155698,-0.07684597337887847,1.513780279,1.186219721,1.35
0.013128183536654788,0.03076599321050999,-0.3056033656344448,0.07339141623768486,-0.0828683652891198,-0.08462377020528951,0.13354805921120583,0.012055680145788462,-0.010003514614728783,0.13766358033863313,-0.04350176797177387,-0.2861629684827385,-0.014981233823088384,-0.04898341414499426,0.026807588135773403,-0.10316459059681556,-0.08748746488538613,-0.026009606079210438,0.10892597660455568,0.19584365357745445,0.047799826142620516,-0.20409342436503827,1.294254321,1.050573265,1.172413793
0.04638965733181626,0.005657097727163963,0.007996969453838269,-0.04635622597659353,0.04489734228796894,-0.05180512053842972,0.03047937205637142,-0.016016429540668616,-0.03971909941543665,0.004061159886117693,0.19729515427919825,-0.01147390036356534,0.06561649587934541,0.06918595116000721,-0.04591930371709258,-0.0061014382600084235,-0.0039048348114578196,0.006266800064734259,0.013240858989642388,0.014237403069775533,0.014588662784614119,0.011570260386799086,3.469450144,2.923406999,3.196428571
-0.017491987431196492,0.027060851610225024,-0.06388707461939001,0.004953641821926151,0.05261755262779901,-0.0831586864960477,0.03252899750144581,0.11816549914929107,-0.17575817770892055,0.017444390442956523,0.0004777309157148464,-0.0731073547399343,0.006691450754801164,0.007885761917012932,-0.011895725096027864,0.034361024905121905,-0.010378785883862776,-0.2393563620777847,-0.3685103606125336,0.05704429686973547,-0.0678805754265318,0.039646776995920806,1.552327478,1.206293212,1.379310345
0.05743487634679668,0.03273735114349141,0.009166043489613302,-0.026109337839177335,0.03485684296083027,-0.04213540710820467,0.014633191632272157,-0.01711819653685447,-0.04073944952483806,0.004149996146983386,-0.015376033528426557,0.011968475600641078,0.043682597013191084,0.0680839076821204,0.02431767039183073,-0.03337262511536965,0.006939932027049588,0.002973909608859043,0.0053635844685146735,0.005159473538285407,0.017561492757186315,-0.02522806537046363,3.574117983,3.046571672,3.310344828
0.021416140517719867,0.04324394154699816,0.009855796209326381,0.034134134500029674,0.007068499058726267,0.0065063323436855575,0.015276127630840427,-0.010284273535728224,0.0027962796887136044,-0.010198044634760824,0.0861652895306057,0.07531161297590053,0.08964142169081396,0.06670001889500743,0.09111921683935013,-0.009725395166765769,-0.0005911155037293562,0.0024744105634504575,0.011496619513322393,-0.0027583308816060003,0.008465919131522982,-0.011034613085001012,2.728559181,2.057155105,2.392857143
0.027151919107715184,-0.07674424405253627,0.007185967246856593,-0.024632018195180648,-0.08814740396400954,0.08291199909990474,-0.0027292203993973642,0.06924417924335192,-0.013548067635174613,-0.025006317806793334,-0.0649248862877023,0.0014095053708414072,-0.047344090178125436,0.08275292524380694,0.07004062144779905,-0.01282339332417219,-0.04930542505056616,0.02644458006416494,-0.2633848762725936,-0.03562432488410391,-0.023218832559929767,0.023730936185957535,3.665622055,3.092998635,3.379310345
0.007357402346016687,0.0044553290023102415,0.01620185733901843,0.00105753850029774,0.020427633665275956,-0.028969346470459807,0.01915048248863392,0.013818759565477456,-1.3628621902043237e-05,0.01135344017609098,-0.1258600345511686,0.015096131942014531,0.12801086277287216,-0.07448833138488825,0.006724539327714861,0.013869129245625859,0.01608848426580765,0.05090993754948689,0.004520975789546194,-0.007770805853484334,0.007172098883843807,0.004055403839200039,3.109396031,2.640603969,2.875
-0.02563708230360378,-0.025897122471631995,-0.004161206062310442,0.004698031439112157,-0.0034571933530767466,0.16599671858506848,0.02011969861183878,-0.013509949438361223,-0.023169452729275293,-0.002212099094612831,0.03806398264591873,0.05111546835965595,-0.1390319220363168,0.09061645830821141,0.04210096339209151,-0.030166556052884808,0.054340536539176296,-0.027157775125268315,0.122684731659905,0.06613600298439117,-0.035962724813773446,0.05730814784774904,2.405101776,1.828231558,2.116666667
-0.01136546991917284,-0.012269302576971265,0.01624960712788286,-0.0014707093549008836,0.02321550647817173,-0.03226906307279594,0.02818002408017288,0.012880148025599536,-0.014477726144870121,0.004258831390814586,-0.0230460139096164,0.004458743551608027,-0.028684972715384394,0.0939518837257418,0.01824521948122064,0.018763722797473147,0.026463744094963573,0.059374534954345526,0.009998095173339888,-0.0012794999269229554,0.018394318015110888,0.00329594119916275,3.884859971,3.329425744,3.607142857
-0.013847811087283494,-0.11347825968654031,0.02849605565919385,-0.05891100214506113,-0.008737557925225688,0.008433044183487642,0.03032103866037665,0.046895793588041225,-0.001807954968380629,0.05564832346680398,-0.06403742541320165,-0.015488041535865518,-0.10241964509497323,-0.06830552881973592,0.03744285040307114,0.05725045440452339,0.005298162526378979,-0.015830160559501847,0.19111549323817187,-0.07156151867304303,-0.026824039671173843,0.029268783649847894,3.523768328,2.976231672,3.25
-0.6546121212908542,0.03372646421098404,-0.08297194967119734,-0.03541722377383359,-0.05480673507775008,-0.01847560403891035,0.050293517711076284,0.0054455118575609494,-0.033054083722678936,0.06405944633554814,-0.044768274699808895,0.06636626179091416,0.026765411095516313,-0.040155309708116885,0.033194845812895814,-0.01692883011184128,0.02266462317189703,-0.02924723510109606,0.008821778152831456,0.08773513363221305,-0.04044098020048571,0.46223161740262586,1.400678788,1.15104535,1.275862069
0.02437857635376138,0.020041648824682397,0.02333888442663636,-0.017510148102492816,0.03329547519542961,-0.03129333565126741,0.0262436393498975,0.014598059941946849,0.005068138996088092,0.015578772083471637,-0.01864194018068832,0.017961459876276453,0.04031688388784472,-0.0786580094516679,0.039700196009472645,0.023391968626182966,0.019831914671951396,0.053714089984512714,-0.004002586102850617,-0.006921347592324055,0.012744500944377258,0.01890798369188109,3.772468808,3.193048433,3.482758621
0.030128583528664515,0.05710647416260839,0.11995232878279188,-0.0003034213660124139,-0.02345733949074792,0.036929026696009615,0.026607969011054965,0.0414791064356264,0.0331811346727856,-0.18530019619297702,0.09126108598254355,-0.3905949201915584,0.0048300364131445275,-0.07254554703815598,0.09059860274459401,-0.03280501163647327,0.024961207785335133,0.013995205614453957,0.0002714486290648674,-0.02731700636681577,0.04674251508461293,0.04588303367354774,1.467294188,1.153395467,1.310344828
0.04432293640324019,-0.012700411877631199,0.009229787594138361,-0.005425296321232013,0.0021865180260147617,-0.009249720776851501,0.013341521850228147,0.00827970678155376,-0.01188845438184327,0.00755171041783217,0.09672840389857874,0.018464507023252464,0.08123855582172437,-0.07014555254584492,-0.15345485170092085,-0.003782184686339183,-0.014184352346976601,0.012312725736772579,-0.0032766388333121824,-0.002581147037185132,0.001123414032364255,0.011479116147469399,4.766305092,4.305123479,4.535714286
-0.021009929503918126,0.0045186726797226415,0.02542676046224494,0.017297332093579976,0.02267625468308218,-0.037134718555920425,0.0221479821433993,-0.005112775317561939,0.0012852155448480759,0.003911546519158514,-0.1398285618922752,0.012472347192057068,0.15184355325169752,0.1014760857676877,-0.015064514544246033,0.010924145807491788,0.01883914978280768,0.04016917972248667,0.013950045453516571,-0.009271642349658651,-0.004438287349559828,0.0027255654508177517,3.16710629,2.73289371,2.95
0.10617720096530604,0.0496820758811516,0.0058593359010072656,-0.026655200142076695,-0.18501796812711344,-0.0026028364453719198,-0.0018963770533992391,-0.026839578138030732,-0.016043192337847005,0.01758482152979113,0.053578002297665676,0.06892456427150857,0.005452366347055857,0.054736210952152475,0.1258481376222273,0.024821679053241848,0.02122876548962933,-0.03642386489756351,-0.11126002812335413,-0.01142906447323768,-0.038673483572766044,-0.010651889363959896,2.55951845,1.976195836,2.267857143
-0.02352573954618033,-0.0015511610073661924,0.02109438536428297,0.006772532583828752,0.018236008102511633,-0.01737573880135938,0.02356939002844553,0.013382362733082662,0.0048758930623846175,0.010874798099596274,-0.03290706258407546,0.014962586525959505,0.11194171200311216,-0.08401190612701177,0.04000057398752085,0.025249492013163337,0.021555474653299826,0.0581871143118207,0.004364491896030073,-0.005984229267772372,0.0199443923786728,0.0014577708048716176,3.653463529,3.070674402,3.362068966
0.041347291303860056,-0.001600104916898046,0.011401549331505173,-0.02386329188164711,0.027689746863075192,-0.02869640791450587,0.024946612203399565,0.010660285409414277,-0.022416307916074206,0.012866575133415204,-0.013266707433609755,0.009485111117437205,-0.05070929952035019,-0.08018944722646544,0.03388607009767381,0.018950528301258637,0.0176441567093192,0.06665190886410714,-0.00239408238028591,-0.00010468471988543028,0.016492535813709533,0.011139119621160414,3.909399125,3.469911219,3.689655172
