fe-1,fe-2,fe-3,fe-4,fe-5,CIHigh,CILow,MOS
-0.09865296742287298,0.0034238553867554622,0.11639335139473364,-0.07513022640882973,-0.007905872840098718,1.592996662,1.240336671,1.416666667
0.030117766964904622,-0.20188409511028665,-0.09832668825299105,0.041936445794149894,-0.17963519953858006,3.075559963,2.385978499,2.730769231
0.10227084587067166,0.00857673646300928,-0.05034638294872236,0.0019065280657660974,0.06949332862040974,2.501572021,1.9811866,2.24137931
0.10311098728989745,-0.29284094967725316,-0.04733383748962532,0.015202405490896067,-0.15514859033212763,1.284138137,1.015861863,1.15
-0.043712095066042046,-0.03526285060145618,0.07832494953967024,-0.0013145110332021175,0.024990904609469452,1.529546306,1.23712036,1.383333333
0.024919752502372147,0.013695570500163273,-0.1470273713831271,0.005382917018449343,0.05924111977413792,4.518530885,4.014802449,4.266666667
-0.03942772099455416,-0.0011148732249712848,-0.04228761161949323,0.004031915025939876,0.059829414998130694,4.442228583,3.928141788,4.185185185
-0.09352329957429102,0.07312341604866819,0.08685756374887274,-0.01897063273329767,0.01389778875864268,1.513780279,1.186219721,1.35
0.07300426353633138,-0.008058045637904966,0.042832301314831886,-0.015395560844251872,-0.22649751816298858,1.294254321,1.050573265,1.172413793
0.025693843219642257,0.013438272356520821,-0.145977221073739,0.004969391373479142,0.062224056900957926,3.469450144,2.923406999,3.196428571
-0.03382509331325049,-0.14306024752291158,0.07190793851990997,0.00676240418378575,-0.04049421327209789,1.552327478,1.206293212,1.379310345
0.03161121271106361,-0.0014973232461288877,0.01963675101144157,0.0029357303288257744,0.051382940788761815,3.574117983,3.046571672,3.310344828
0.10532049728249544,0.007600634143071349,-0.04631860394303147,0.00031744595614355606,0.08100543633283487,2.728559181,2.057155105,2.392857143
-0.02675784682840799,-0.10332612840125731,0.05833879300759227,0.013901068376537208,-0.01850711176507629,3.665622055,3.092998635,3.379310345
0.09376141165039063,0.002035268498030872,0.050231921859637374,0.005519093206538492,0.01546999654515334,3.109396031,2.640603969,2.875
-0.07734770908636658,0.186649786516677,0.026755487871799242,-0.01903002401637076,0.030937122856068654,2.405101776,1.828231558,2.116666667
-0.035777342399339405,-0.007518537164841555,0.028467550520355836,0.0021129902572735947,0.06022152026496125,3.884859971,3.329425744,3.607142857
-0.09503852793766018,0.0622964124289644,0.10220221455652197,-0.006417704180819006,0.029835928388546196,3.523768328,2.976231672,3.25
0.07391033913821599,0.04998894651053133,0.059018702829868076,-0.0005813632667343015,-0.09725628811000392,1.400678788,1.15104535,1.275862069
0.0306724433523981,-0.0011958345330394633,0.018394341436666656,0.003428448308023165,0.04784178389704121,3.772468808,3.193048433,3.482758621
-0.009261580056616597,-0.015079890359925616,0.08199544927630222,-0.009711289994305466,-0.14064333218669745,1.467294188,1.153395467,1.310344828
0.008327498327406369,0.018997891473887373,-0.1688644103156229,0.013992338066120706,-0.0031007512402066485,4.766305092,4.305123479,4.535714286
0.0939109374172695,0.0019912665348843527,0.05042126362260366,0.005441587295642145,0.01601813276907086,3.16710629,2.73289371,2.95
0.04752944350301956,-0.061260009463034094,-0.009342631117442964,0.17767895196532324,0.016828158018271186,2.55951845,1.976195836,2.267857143
0.09870573482301506,0.004482009225077679,0.010902379911216578,0.0037375038281231405,0.04275572287524066,3.653463529,3.070674402,3.362068966
-0.036842449522788985,-0.007181300673166672,0.02707101995382241,0.00266621582728521,0.056227004437643134,3.909399125,3.469911219,3.689655172
-0.0011498436338891161,-0.011911261457015414,0.0427327607932115,-0.012700452408020839,-0.24316865022899672,1.543937516,1.222729151,1.383333333
0.030548893085544735,0.004071745051884624,-0.04768208954772205,0.0035018077103789996,0.060807042999106185,4.452997027,3.975574401,4.214285714
-0.010193340401489807,0.023053200724530494,0.09403443352101076,0.000709076134476229,-0.05252005530338044,1.74043084,1.328534677,1.534482759
-0.03351161647563496,-0.08482784832415081,-0.10241412638167892,0.27374831482130885,-0.05937582782047472,4.717505416,4.282494584,4.5
0.09376730416976639,0.0020358522940483307,0.050230412384831315,0.0055193204094748805,0.015465866498461553,3.228121605,2.771878395,3.0
0.10521904367102755,0.0076332306613838136,-0.04645186863323018,0.00037009907130694053,0.08062723131431422,3.849214939,3.150785061,3.5
0.11606851962343552,0.13057765270928293,0.04790702660604052,-0.009883499668120202,0.012484783058776339,3.12457995,2.57542005,2.85
-0.10332102194952478,-0.00812830048494232,-0.02930183815619597,0.001555507734169884,0.08058672743098332,3.599130983,2.900869017,3.25
-0.1053213359148097,-0.016749417887763577,0.07983863871900784,0.001793138969491338,0.05100388488591912,3.421011653,2.986395754,3.203703704
0.027251196822883662,-0.0041305086108536304,0.059738556908478596,0.004413659026276354,0.02631333950867737,3.46412956,2.93587044,3.2
-0.039226627313627166,-0.010445398110021783,0.06976622408194638,0.003121126813002326,0.03854930224120088,3.373239619,2.937105209,3.155172414
-0.07133765669908514,0.016917879236841817,-0.1762554511116512,0.019560628037922495,-0.04057220967719189,4.659037443,4.269533986,4.464285714
0.1032949367772369,0.016063819981815726,-0.14089701081785735,0.0003230723338467781,0.09303481076176771,4.257197985,3.639353739,3.948275862
0.047333254673611304,0.1251175584538246,0.05448990541596225,-0.009831645145429873,0.014959977901732044,3.669138913,3.145675902,3.407407407
-0.10300189960753826,-0.013456984575810517,0.03703065467611928,0.001381846524120089,0.06836285199114896,4.041123384,3.392209949,3.716666667
0.09881437828658542,0.004448166628844435,0.0110400267325534,0.0036827623087181023,0.043143793199956225,3.432505962,2.867494038,3.15
0.0994211514591649,0.004255481390285568,0.011842517122058516,0.003364353214619137,0.045446760864003614,3.380332715,2.964494871,3.172413793
0.01953737326929939,-0.05640208977989827,-0.02739031671556813,-0.0071286772232509645,0.02615821682930629,2.147725643,1.552274357,1.85
-0.04450174714605422,-0.1470221538270084,-0.0018526549252879223,-0.167310534100486,-0.01691837938110598,3.907056989,3.437770597,3.672413793
-0.09494101389123256,-0.05487155906273351,0.057921965224070046,0.11582196479467395,0.02858871649811613,3.809449298,3.362964496,3.586206897
0.00870602467633616,0.018880452426722132,-0.1683796227134953,0.013800775148948778,-0.0017168399307667137,2.692561138,1.950296004,2.321428571
-0.10525896704047885,-0.016765179418779065,0.07990501995868918,0.0017664119416948862,0.05119269744356253,3.551922047,3.103250367,3.327586207
-0.09418472192978686,0.011371593064073881,0.12395596383196242,0.061082636764768154,-0.008580704681879128,1.868626477,1.476201109,1.672413793
0.030653339167422612,-0.001188606315209673,0.018365438204722296,0.0034397668653860214,0.04776080616465234,3.954853907,3.366574665,3.660714286
0.10328835592534312,0.016062268285400954,-0.14089168397883775,0.00032155638556128057,0.09305041665821344,4.095679394,3.504320606,3.8
0.12209014037512406,-0.0795895665063841,-0.09214124408724474,0.264399083656206,0.0026169510353379745,3.576319397,2.84034727,3.208333333
-0.047578998831292574,-0.1149477927457782,-0.1271901653006653,-0.22735479189308322,-0.04879087389331067,2.746840825,2.218676416,2.482758621
-0.0948482747068579,0.06224011083191913,0.10243995785917075,-0.006514814049743125,0.030516041609127204,3.231543121,2.732742593,2.982142857
0.0384043043394271,-0.08185882553940903,-0.025437200882876997,-0.15804630325741983,0.024700301309316164,1.868626477,1.476201109,1.672413793
0.15145065042870362,-0.005712638801765942,0.04905878551884895,-0.020492545639727838,-0.19242219406785324,1.442300703,1.057699297,1.25
-0.078434298376227,-0.020385362676349057,0.08796095952933922,-0.00941938428498955,-0.13990546002491497,1.56564417,1.167689163,1.366666667
-0.10414605179172408,-0.013085732298935452,0.03549727855494264,0.001987737767285097,0.06397831124141623,3.991799552,3.401057591,3.696428571
-0.0716269058638552,0.01701579389619166,-0.17665435520362502,0.019717463816351123,-0.04170488601931799,4.581469014,3.989959557,4.285714286
-0.04472726354618667,-0.046679712825029265,0.039846731549050364,-0.004054347532912133,0.03196861723318829,3.388944946,2.921399882,3.155172414
0.1019700662117772,0.00867116549742266,-0.05073171881844815,0.002059442622551684,0.06840369729422655,3.799760206,3.165757036,3.482758621
-0.127633331411918,0.007487319305832935,-0.15330625951729757,0.0131571072283845,0.008646499264666282,4.751477668,4.284236618,4.517857143
-0.04417269498616146,-0.03510676162009339,0.07771045805938967,-0.0010688634845009105,0.02330158752157426,3.014959093,2.449326621,2.732142857
-0.10947451691372218,-0.00615450900660537,-0.03742688110297706,0.004760295854490415,0.05740011311444248,3.658971212,3.055314503,3.357142857
0.022606896354513486,-0.02876938268819256,0.06765767769652183,0.00022189428291923615,0.011061296802195857,3.107115012,2.596588692,2.851851852
0.037696415721046525,0.07486189776090478,0.08232718710372255,-0.003888248868380946,0.005792481174331973,3.319639376,2.7838089,3.051724138
0.0272778864216853,-0.004142905040961316,0.05978708183358637,0.004394864640997605,0.02644881806715345,3.094947531,2.491259366,2.793103448
0.022578266968847533,-0.028884761933197646,0.06803714616715147,8.357117125994641e-05,0.012020832543645167,1.362669765,1.137330235,1.25
-0.0045337800935678334,-0.016585012325382818,0.0882022650433176,-0.012161132271064138,-0.12291100329634493,1.387269538,1.079397128,1.233333333
-0.14949490654858869,0.014478631005104298,-0.1820965976693687,0.024506137447774565,-0.07354743702207703,2.694792401,1.945207599,2.32
-0.07373358495968893,0.07891375329337735,-0.007746518987053754,0.01383005844922422,-0.2662575115378427,1.363997599,1.102669068,1.233333333
-0.12370754053593355,-0.11803031170588152,-0.13037820706717923,-0.2234551388126425,-0.07418539139758436,3.0643401,2.528252492,2.796296296
0.02492039537649008,0.013695166502076913,-0.1470269018766445,0.005382556489116566,0.059239660186387585,4.586922149,4.190855629,4.388888889
-0.03682848961580124,-0.007188417800163661,0.027098246457345116,0.002655713163520818,0.05630173376531985,3.857237033,3.384142278,3.620689655
-0.014164371823623777,-0.007613278407652041,0.025117938622190174,-0.005767172601985823,-0.29336478301678853,1.377270849,1.056062484,1.216666667
0.032812231290224876,-0.055988760770028574,0.028925905526760255,-0.09983301428555194,0.013336861005414239,2.637035504,2.190550702,2.413793103
0.027202418827784302,-0.004118222275262187,0.05967475966067243,0.004440663085120267,0.026110346302101867,3.257015236,2.742984764,3.0
0.11739066938086502,-0.0047434161311042,0.09029694850338381,-0.004904060946415146,-0.09118630568634462,1.770033908,1.363299425,1.566666667
0.14273101240515934,0.30605214498603023,-0.05636567143100529,-0.03074345760098765,0.021893988866749304,2.241733096,1.758266904,2.0
0.028369527569064072,-0.038304333347918655,0.06600102130551956,-0.060000127538180445,0.0037727422091544576,1.621677784,1.278322216,1.45
0.02709285459084672,-0.004088912040222676,0.059555292089681494,0.004489147554664031,0.025777363088127205,3.444807906,3.003467956,3.224137931
0.03153614919094427,-0.001473952299389136,0.01954411586134642,0.00297302745827005,0.05112819210334879,3.454788469,2.978544864,3.216666667
-0.10521819972580888,-0.016668130185530112,0.07956390680632112,0.0018928766947069102,0.05028138173850108,3.460340236,2.987935627,3.224137931
-0.10423843148460676,-0.013075118204039173,0.03544447619632296,0.00201076923146081,0.06382093150041677,3.923636291,3.335622968,3.62962963
-0.03905452399660366,-0.010507419274741968,0.07002084152107849,0.003018535756235369,0.039270676303341565,3.348464581,2.85843197,3.103448276
0.057211961899789436,0.02905938433085264,0.08523663167885935,0.0015198297435207258,-0.061276780200891216,1.765816215,1.400850451,1.583333333
-0.039033889301919235,-0.010501979884522308,0.07000808628315211,0.0030228187066583456,0.03924811652007272,3.430356437,3.002976896,3.216666667
0.09395404496677011,0.0019769146814748715,0.05047658707746933,0.005419207913155189,0.016166999125997776,2.624756782,2.153020996,2.388888889
0.06475439966419483,-0.005418119740092872,0.03196089736675335,-0.01110792452367467,-0.25753630504164915,1.26447695,1.068856384,1.166666667
-0.10301653477172044,-0.01345857489544004,0.037034359924510415,0.0013811979351190903,0.06837158013663637,3.94604759,3.313211669,3.62962963
0.03492755722837725,0.0026744073462543314,-0.041922667263231544,0.0012289011726910803,0.07725238261784996,4.373132173,3.780713981,4.076923077
0.09397373398642023,0.0019700202039875637,0.050501423479895245,0.0054089242847762545,0.016229559230637118,3.051922047,2.603250367,2.827586207
-0.1095912612426574,-0.006124761666333494,-0.03755295648850252,0.004810892060500755,0.057037771998275984,4.592530589,4.157469411,4.375
-0.10903689593996277,-0.0062962388894689855,-0.03684733581344807,0.004531477625634931,0.059045960706871486,4.386792309,3.909503987,4.148148148
-0.018964355695855296,0.11875636058070141,0.0647239640507842,-0.011212164297030707,0.027795158035184637,3.531309226,3.020414912,3.275862069
0.034901399408699,0.0026791014950884426,-0.04194305047712756,0.0012375083537788745,0.07719467162118028,4.225768921,3.636300045,3.931034483
0.09423990305732124,-0.10530068935582279,-0.1350706236143298,-0.22954655885058434,-0.038614792747115004,3.210241176,2.419388454,2.814814815
0.03489664413065757,0.00267791159055818,-0.04194052857155688,0.0012365712580920576,0.07719832601739872,4.329362543,3.770637457,4.05
0.03095813781700277,-0.0012893270871949755,0.01877352183749469,0.0032783897014983213,0.048911531177460256,3.653463529,3.070674402,3.362068966
0.0054962757284768,0.20529258601688613,-0.0183645561915948,0.24290856371203232,-0.13189363813429852,3.764962853,3.028140595,3.396551724
0.09379031430135301,0.0020255761098146286,0.050268906956230264,0.005504092153109074,0.015568625600023239,3.24043084,2.828534677,3.034482759
0.09387238428877658,0.0020010362140421858,0.050379814855666,0.005458263476423924,0.015898932948887345,3.060916712,2.639083288,2.85
-0.10420545500611775,-0.013070125556289279,0.035433719892199705,0.0020136207104478813,0.06380149535656279,4.24461591,3.686418572,3.965517241
0.10701854813375553,-0.07635728617251952,-0.03217220124963157,-0.15803123966674765,0.021845772205952116,2.535804889,2.019750667,2.277777778
-0.03904237544654903,-0.010499241146538838,0.06999708319110952,0.003027175577256731,0.03921744176111803,3.394160216,2.89155407,3.142857143
-0.051636286314895745,0.010610969268194631,-0.15028764614670423,0.009324390627850032,0.03355734303412373,4.785550297,4.325560814,4.555555556
-0.013006456106714229,0.1935117004003478,0.01438548180178684,-0.016796109451506624,0.011924440101964752,2.646890722,2.056812981,2.351851852
-0.09504183856980682,-0.05483272351124548,0.05786455375066167,0.11584808958603318,0.028394724576069834,3.824198457,3.329647696,3.576923077
-0.036784168690304285,-0.007194193164045004,0.027123441689936786,0.0026442373442043623,0.056370063209788275,3.720526178,3.246140488,3.483333333
-0.10352775002206498,-0.00806030883770476,-0.029576922543282272,0.0016644360908900466,0.07981209086687936,4.672867535,4.18920143,4.431034483
-0.034293777090227816,-0.0027579278930806093,-0.035518755774572454,0.0013616749204728702,0.07915435349816274,4.549695967,4.021732605,4.285714286
0.09871140099649416,0.0044826632807216825,0.010900579431559518,0.003737887021589655,0.04275070898715966,3.462234023,3.020524597,3.24137931
0.03152427810962522,-0.0014662260726361926,0.019515117181794762,0.002984137686363403,0.05104916841323575,3.846189416,3.296667727,3.571428571
-0.10879009982943394,-0.006363322902650063,-0.036542149887500625,0.0043854268019036515,0.05993365252874586,3.002162168,2.354980689,2.678571429
-0.03915999419461419,-0.010477044854092891,0.06988919176482,0.0030733873790813305,0.03889075111691287,2.653067263,2.154625045,2.403846154
0.09303666515007165,-0.08986302907555165,0.03431062079096267,-0.10628284072389642,-0.01573783887645844,1.91045444,1.503338664,1.706896552
-0.034299714141888905,-0.0027584452483780525,-0.035517230517827195,0.0013614008779333638,0.07915930564857764,4.364099225,3.778757918,4.071428571
0.10736845695612328,-0.03710279601408461,0.032609243314819236,0.1178552070409463,0.005287671665237721,2.790403103,2.276263564,2.533333333
0.029037606930990452,-0.11188574089521917,-0.12384277837989016,-0.23133092842675798,-0.022869827015854216,2.986568337,2.293431663,2.64
0.02713752557568178,-0.004098188537235072,0.05959534768614447,0.004472637398256029,0.025892033028362956,3.249159055,2.784174278,3.016666667
-0.10199008680972267,-0.14871915368389818,0.07930191092259299,0.006496687014019698,-0.035710450333731526,1.642556938,1.324109728,1.483333333
-0.0392357914343201,-0.010450182155967226,0.06978120536091796,0.003115899986216625,0.03858681425234847,3.324814232,2.847599561,3.086206897
-0.05115819717995589,-0.06148936512266648,-0.022478738352912638,-0.006395251272431991,0.02372871424954176,3.09915415,2.442512516,2.770833333
0.10201505360897901,0.008655502439423863,-0.05066796363179787,0.002034439083185151,0.06858495550656839,3.453428328,2.925882017,3.189655172
-0.10855331903665943,0.30398260110697745,-0.09557191428566965,-0.007345135389156112,-0.13899360302024058,2.156586714,1.73996501,1.948275862
0.02823011677785818,-0.07701057071635346,-0.11865079818417666,0.2774933025116381,-0.08936600882542221,2.486585659,1.977700056,2.232142857
