fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,CIHigh,CILow,MOS
-0.0011615236055413061,-0.0037457806632791037,0.0033859616306643535,0.004554230578304231,0.0047330698962549655,0.005092383068584267,-0.004619929632814446,-0.003370039872014298,0.002859329518262846,-0.004020619954581883,0.004725815757017724,-0.0031727837112621093,0.0029207863340010762,-0.006218011334927935,0.003164325372339668,-0.0036062774335936403,-0.005360684127749576,0.0055817461337199165,-0.004585957407806846,-0.0012666656098650158,0.0034345115309580647,0.002950416355873274,-0.003607497993872686,0.0038598687202256172,-0.0026376972897536647,0.002596526929705864,0.0038699281543930855,-0.0036638658345917027,0.0012706162757777362,0.002329121153783625,-0.0029252802194616977,-0.0023270390586291488,0.00019016520900751153,0.0033840724802391346,0.003874383180504857,-0.0032572287455458174,-0.0016889729870226983,0.00365963809906605,0.0021723325888220514,0.0024076365423798722,0.003984256452402398,-0.0037692864253608674,-0.005652085434109722,0.0037437841435373565,0.003653024444527659,0.004078351123346086,-8.743736174147306e-05,-0.004331560915586923,-0.0021097041960195435,-0.004132430177954634,0.003922140285617398,0.004581451659412858,-0.0033337939279243834,0.0037517098807135657,-0.0021007881715572065,0.000296975548503617,-0.00300358626915548,0.0038232559244115805,-0.001395104053418018,-0.001401835718219723,0.002683793272876502,-0.0015584215114185845,-0.0030046104098904246,0.003008569159294625,0.004468445814046358,-0.00039370785291842467,0.0010675219798069499,-0.0036073902554407894,-0.005257271320942805,0.00422200302897892,0.0034311241970733514,-0.002419857688213459,0.003778794577742757,-0.994886511993199,-0.004884041442218629,-0.0031250025002166975,8.611406661304751e-05,-0.0024582196494346556,-0.003822545143761954,0.004757665756995413,0.003011614572071684,0.0034138219418833994,0.0024706829886555113,0.005898365431230215,-0.0048107941734787515,-0.0003277898030294639,0.004476509271253422,0.003349078911216037,-0.004175223883467321,0.001997414008671435,0.0027752661518722506,0.003817462960153294,-0.002421698731741221,-0.003269055529827096,0.005680615133477713,-0.003944932493891594,-0.003057039587710055,-0.0036787713652423116,-0.004315673868301746,0.0010061732157137658,-0.001963753252723415,0.004585482063564022,0.0033117986656948186,-0.004745581100288228,0.0039032655090651806,0.0012846736193189133,-0.003901980801811852,0.005589655675261939,-0.0044240213995298565,0.0022662739099491977,1.424230754,1.075769246,1.25
-0.029837948168655946,0.027533824555010168,-0.016529488530330205,0.020855531787940047,0.026590133213234994,0.02948839429773421,-0.0056986775888500565,-0.009514601357652338,0.03897462974725955,-0.012767150265833659,0.01876017748616719,-0.011968180526833384,0.006250786018823455,-0.003324905838909937,0.011970809233787759,-0.06577142774892819,-0.00044037533582662043,0.10338704985902597,-0.014781586664589463,0.005950535915390103,0.01080723261121113,0.08233600547774933,-0.01142598584663851,0.025673047953461293,0.011974109188769571,-0.001531682284768697,0.005630966927953503,-0.00900540092821477,0.04352137177797718,0.035825802554200335,-0.01886505779183331,-0.02742957570447933,0.0015145279807486994,0.004885172279386582,0.012334196375953356,-0.01684358182856524,0.0954337786088281,0.010378017919361575,-0.005215062028955783,-0.019748806642480576,0.035146360770841385,-0.010795143101857672,0.01739622781988647,0.0086307080723765,0.0690384250658414,0.008505549773209721,0.019662328243557473,-0.07191810899650189,-0.008632154030873355,-0.017054880710626264,0.00469517081698329,0.013637860950994111,-0.025487314998324295,0.011307225635407179,-0.06695197493129192,0.10462452862060714,0.0023254669755282,0.012209497113500358,0.018687238124515945,-0.013221351745001681,0.02145530801910393,0.004856505332113889,0.044517167040182104,0.09598316106025302,-0.017363634868684363,0.006740779262401623,0.013550034269859857,-0.023010402075444327,-0.020000540480691057,0.013741822512056332,0.012552896750564898,0.01507979912024355,0.010870382134712064,0.010170177567313747,-0.003127030577841253,-0.007182319052495857,-0.00861158767066181,0.002541966068373729,-0.007390885694119469,-0.01841950021181531,0.040892534069240205,0.008310347731137365,-0.0029404882225600565,0.01081531298190916,0.02246643850785514,0.006523495601094584,0.008478258697631318,0.03541572270590073,0.04082423779358336,-0.28391967905951865,-0.2709499757710966,0.022716104463426257,-0.042244748366226596,-0.009785224331624006,0.045993428755466026,-0.10627868208974846,-0.015184239966473235,-0.013279723730067087,-0.0039458316539566175,0.02635632152315908,-0.008920460906131545,0.06705384033689311,0.04057660490931164,-0.0204701080735086,0.005520828409170313,-0.02828862765077232,-0.038604099944468416,-0.0025843543800870006,-0.00442937207821412,0.023043129922223515,3.369995498,2.880004502,3.125
0.02170539347522294,-0.05145704893978453,0.017173846064280837,0.011383450927161904,0.09559997003267655,-0.004422599276966893,-0.010436337289830304,-0.0025940646376424853,0.010781375023859967,-0.007931831892743213,0.004130062391653188,-0.008477714100887662,0.0022736452595567137,-0.004974096587615943,0.005770645839669468,0.6226610460572461,-0.015628983234441157,0.03182690284005674,-0.016072246825988117,-0.017159756859890463,0.007114648815529052,0.03301849606296395,-0.00953525209254359,0.017485091176544593,0.0018317222050849781,0.012132951729728838,0.000188045939455882,-0.0029964837610724515,0.02383777781235289,-0.010284704199791954,-0.0174578781486929,0.015060047335192287,-0.010871868952674585,-0.0036777271114683723,0.002224209716872655,-0.0010658228906243253,0.0004907709484989232,0.00814254964815123,0.005380002702750413,-0.0030924747253661357,0.011463834825066542,-0.004555899382949418,-0.009909764257376694,0.006914452790287083,0.03459728372396892,0.0050749526873219205,0.01890257605800985,-0.011353510557086732,-0.012430828462197105,-0.005907088054894651,0.003961139096475667,0.011083544906162203,-0.01603293772619725,0.00903728523147746,-0.024184213475729716,-0.01771789000077973,-0.008673852011831027,0.006426403929526759,-0.017691086597838145,0.05148254651438596,-0.0005068576790512685,-0.03584861324208207,0.004390772566165703,-0.00501434601157205,0.01283037743590615,-0.025967652492926846,-0.04998025072237208,0.002100919775877485,0.0008581652380820819,0.005137476219413148,0.01808392581520264,0.004301195972920834,0.0354765738363293,0.007958511218989698,0.008664090396253469,-0.008290713475713044,-0.006743976677814967,0.010653903594385547,-0.008258713386995952,0.034385511316750966,0.03639087643256053,0.002675395394883339,-0.007537445794018821,-0.0049907709616674265,-0.061121523305262014,0.017131428081864904,0.011424697196816125,0.030290657578234913,-0.004242164345497032,0.12952688519161185,-0.05426754110270797,0.0037847642351292537,0.005779478692446684,-0.012981106692733259,-0.027370393647361477,-0.021912827505747922,-0.0020431323835106213,-0.009138730539556045,-0.021881202712583998,0.01811925674623169,-0.05939314759415597,-0.07281533520008686,0.020919442283151683,-0.01858642429143347,0.0047655517459817,-0.0019296169636258168,-0.005548246162524194,0.0018236844576536711,-0.015599982610223967,-0.0014016096455633873,4.804087,4.368326794,4.586206897
-0.0036298548132762255,0.0439838530330027,-0.016464734410807633,-0.010342325973022844,0.01925018819679209,0.00845667083804305,-0.0052294043721080345,-0.0062702165022105105,0.024448648958073485,-0.006239657400061006,0.008379635960301291,-0.003674893170966468,0.005714638151848527,-0.02243255058120554,0.004379087314825645,-0.0202571959684053,-0.0061746486015205075,0.054397081090942614,-0.018659198738235693,-0.0035284144745445565,5.354982065976037e-05,-0.004563908200687431,-0.009250746432669052,0.002497454128945326,0.020241061853395054,0.012599507197844037,-0.009467180764140489,-0.0047523281112857646,0.05174396906692566,0.03054276937098269,0.007109928910281855,-0.014545843440315533,0.007975730647133982,-0.0036443758850193153,0.0061638290046714195,-0.01366494862948814,0.024298453370930374,0.005243313927543053,0.011681720140507829,0.009469810472651706,-0.0022219395860102213,-0.002583585224381784,0.011997528481058006,0.004754517347318185,0.01875749659401143,0.003222521271435235,0.04543326021774406,-0.0019207890681592682,0.002274036310545038,-0.0030334013247462267,0.011026274261810376,-0.005643987909776514,-0.023879114428330864,0.007348980801323313,0.0023163684466497056,0.006580521734672648,-0.024009507840807125,0.005041282777504773,0.006124075139114785,0.02165056468869916,0.014412974424794155,-0.0033576143082292356,0.011954444627905484,0.027923728442588693,0.004775897586138401,0.023417671394941258,-0.012342731852036503,-0.022963012642348377,-0.009484300150726568,-0.009239151942490292,0.009864217203412934,0.005976779442850603,0.022171484556428277,0.006574814725040267,-0.026101232962574474,0.01779037294532385,-0.0024553215707387574,-0.017797386149863065,-0.005325724887362798,-0.010778555078904819,0.027666793159622394,-5.8674366498032864e-05,-0.0004961415928777602,0.0018170527186514086,-0.015201507902285553,0.009549268112892723,-0.013090562734487863,-0.0051952421757272705,0.0037596334614346787,-0.014133469143183312,0.02671501127014167,0.02011863746785259,0.00497086268643004,-0.03299399061221335,0.02649835185408149,0.8859983318460267,-0.013101566745211209,-0.006206578221768804,-0.05512189204920994,-0.00724653671185892,-0.014024906675260832,0.05285993380901092,0.010970500069793793,-0.00017791648255509668,-0.002870236428245803,-0.049283874646131445,-0.0398983041527032,0.0069345762943771455,0.00024554707397474667,0.015402026836785926,3.431346944,2.747224484,3.089285714
-0.0012379966391527979,0.0013328671884694303,0.0008769503793770317,0.002327200260528912,0.0001018929361724099,-0.00219937245659081,-0.003922852615743164,-0.0034260199001678797,0.005242596296067518,-0.00369752017605764,-0.00038845373529820983,-0.002513221027448953,0.0035418507038152904,-0.0029979764556074535,0.003589614403978264,-0.003242461307070911,-0.0017701324441920733,0.008904853358106082,-0.00192329921761118,-0.0015276830435614129,0.00267724589564246,-0.0002511119818052129,-0.004463619420505451,0.004854390826812331,-0.003638919140610882,0.002393199003592641,0.0024458930083535836,-0.003897644377368539,0.008906146915849593,0.007498715166622522,0.00019307459632792584,-0.00039864394912374624,0.004827846361866658,0.003329382191050594,0.0037572273283513202,-0.005853947751820046,0.0005988864271012323,0.0037398085924318144,0.0056132246472946215,0.0006719512695288639,-0.0028709847653669044,-0.003953236619839776,0.0011204948859946699,0.003397127109116383,0.004261956177237293,0.0024600015455988667,0.0038326204287969516,-0.0030001309173332746,-0.003517963572094302,-0.0008824267946606382,0.005104545093561936,0.003249572465184689,-0.00017744969595181984,0.003908164886304316,-0.0015056228456345334,0.0020459046280771683,-0.007046489920964202,0.0035785272232686403,0.0016942259882707195,-0.007210409351428464,0.003944431271287809,-0.004618886162112472,-0.001813737437663676,0.004845616314120229,0.0019602552311221797,-0.003445103626570773,0.0022352553982635435,-0.005776593374777921,-0.003343990099252873,0.0010103988482888066,0.002191578868036561,0.0002284010167406204,0.005091520015745718,0.0031172660151235813,-0.005468740900977639,0.0038705311966971737,0.006154295624495151,-0.003690557289518754,-0.0034322181923824887,-0.0037600310569579536,0.004167053932308692,0.0038225435779750357,0.0005312129728982423,-0.006157734936626371,-0.0004844585429080703,0.0071313930395065514,0.0013722916642271185,0.003756055070668425,0.0015103414506764132,0.0013596834544234708,0.004554202549951847,0.003891929437329232,-0.002190324194460395,-0.005571452785917757,0.002575275329730621,-0.007583137593190344,0.9918764675341489,-0.003630284310064171,-0.004435263957983593,0.007385509687358688,0.0006086795888924404,0.009363709653629216,0.0034198413587834056,-0.002752502622694967,0.00214333182316187,-0.001297189417589633,-0.004277099128859413,0.0017140159368154715,-0.0031721876960248327,0.0054380584303754895,1.384178612,1.098580009,1.24137931
0.005668745656027256,-0.011428767583812125,0.011131609006097883,0.008275423390259223,-1.1006163082951036e-05,-0.0004769611946536055,-0.003910762420994035,-0.004519979376872724,-0.0003376545857003564,-0.00398417924490069,-0.016332513661070917,-0.008830941118837215,0.001780525148423285,-0.00924284543055004,0.0036719865126332535,-0.0034645006819922987,-0.00064195418378965,-0.003147064282053956,0.012756274499578021,0.005277073808134717,0.0031528163229769556,-0.0027517701271984594,-0.00826276051003495,-0.007930624149582514,0.9553232034086673,0.017407028746554608,0.0016952321216825398,-0.005835515567353846,0.0013318130624986255,0.01188868176534978,0.008338223129826693,-0.015148918515884131,0.008503385619523237,0.003512580786277477,0.00609366343155297,-0.00630168116142748,-0.007477163387238105,0.003885277287099473,0.015356863359196707,0.009764752284888238,0.017967887768527726,-0.004225202819845157,-0.010324344585815149,0.0034576088553891684,0.005929906769254055,0.0044685758511013775,-0.010137336864391139,0.002509770673214122,0.008362955670762241,0.0010160646440378355,0.00762006781578228,0.0073762211417362465,0.007337725287379637,0.00178373462536836,-0.004469092178339017,0.003590823416594786,0.008718191846518784,0.0058810878233844,-0.013085891478500197,0.0037721590135071166,0.0009593571654149701,-0.006813868680149875,-0.017084579764788378,-0.010852882677517243,0.0074975562098618265,-0.002415162909131893,0.018884237111953778,-0.003539741652580768,-0.0034168886784956836,-0.0046799256063921515,-0.004810040201410705,0.00012346686399236664,0.014515968687542982,0.0035851042196069984,0.0035517938500821914,0.017496779291277333,0.02024027169582746,0.025950140743506392,-0.002686313583059841,-0.0009320134851883528,0.006683038393368298,-0.0007692680267082965,-0.013347966057296268,0.005273910883873653,-0.008213883354877376,0.03250330283528894,-0.004392155193055556,-0.002360994864649695,-0.00789015771112373,0.0016992298055928743,-0.005651605934459506,0.005922126648031134,-0.008578835914835773,-0.004121710354740651,-0.0027469986454859304,0.011787776530541048,-0.00459388573278142,-0.005283820469119154,0.004356855474884648,0.018102435892476624,0.0019895857755449866,-0.008119411552762105,0.012172059088391116,-0.0020852622651512925,0.005325500504905633,0.019266822602439417,0.03757367734687594,-0.0008482964750903056,-0.009324868435574537,0.004209656228257911,3.165961789,2.619752497,2.892857143
0.08217853265658093,-0.04794079391654596,0.04138973870207773,0.01934403621945852,0.12278639548489344,-0.040801598160728585,-0.021669712507699463,-0.00041373465735337336,-0.0030018945539163487,-0.009135151834403799,0.008102018336327458,-0.04513230272503634,0.03477125412327112,0.0124900925272966,0.013031103290137321,-0.13073282712096032,0.02267544766248634,0.11651980257345643,-0.021382105737157233,0.1980632064628008,0.000572176873701626,-0.008924903641199756,-0.013387490377415963,0.015356062078439633,-0.05293738921641318,0.02620511341379273,0.01903122396431875,-0.012124260618988204,0.05842069488870452,0.037785806535904506,-0.04014733696068128,-0.10105313767124413,-0.008701690439212827,0.03169281754370337,0.010329200511178702,-0.0249612572075132,-0.04215964947107682,0.004912277020803473,0.0034734898444436285,0.12499662980403804,-0.02240043420485838,-0.014061819495365842,0.020669217821164623,0.009534290148660618,0.015141299830389098,0.007417181305648363,0.04960440339480748,0.024889727447873915,0.007477396907537623,0.008876058210726399,0.024073728248596174,-0.004914843149979893,0.053745997046457605,0.00891161459002062,0.04596463089547016,0.09923405123998782,-0.059429177338661585,0.014450031990647783,-0.004227545279629662,0.045223403701853127,0.023805616839313523,-0.1137539394122726,-0.04775522716122744,-0.011230082765617695,0.002808562815688075,-0.09688518010158345,0.040366635230669065,0.013002839022217405,0.016837543554567205,-0.04374808496043136,-0.009672226726044966,-0.04813120409268526,-0.12444769802913208,0.004178363294702574,0.006841439635261899,0.054455883111773434,0.05174382220506747,0.11789890165855428,-0.012281418576762682,-0.015098590774687995,0.027581434631954158,0.003397864617911286,-0.11267855436309356,0.04621562957275059,-0.0070812489344540186,0.03926022135163714,-0.015741248089100372,-0.022059579695903733,-0.006963984773755984,0.05765142762023197,-0.014269731663346203,0.0026616109785016135,-0.026926468552594035,-0.03825977973318269,-0.010770582885335426,-0.04308460693024051,-0.017106376207200576,-0.01285694348635815,-0.0625118182669267,0.08689295285543654,0.25535381877381635,-0.030977285049086877,0.03265828679376069,0.00678761935097856,-0.0029082828652676022,-0.01783463379768683,0.08425403089278889,-0.02188530938513266,-0.007741768919126759,0.021393833332971967,4.371789143,3.869590168,4.120689655
-0.0004127535075947289,-0.0006541752512328449,0.02939550229406719,0.002237872978091734,-0.03860946080693159,0.014542550836073273,-0.013720241440468314,-0.004933084094124281,0.012557636614841721,-0.010377575328882244,-0.01374826089455222,-0.017575209915914606,0.01404823569264342,-0.08537103055985654,0.01162296840267783,-0.004034140302577116,-0.0023853274402362615,0.09574712066455322,-0.011087362808491416,0.052261468301295695,0.009157433653365497,0.03781609898616686,-0.010847828159120066,0.00029056746662918233,0.016715450044493874,0.008955922567303683,0.021762027823826934,-0.01749668727063559,-0.023247773644957666,0.022679964389845642,-0.16645487832201797,-0.033172014628626366,-0.11229870456472807,0.011132932764958267,0.018465820814081893,-0.012933994191807964,-0.06532889553183988,0.011465830743653148,0.005081397897802265,0.02057454480529244,0.0241301991133751,-0.018217997712270898,-0.008493351822531612,0.008911393912852771,0.0064453127734149865,0.009819370884276207,0.14703078689561164,-0.019769023262606333,-0.041271172218818965,0.003719521778566009,0.015784245541074406,-0.0076258765622576235,-0.009711997724590119,0.011541377462995462,-0.05153303767463461,0.05451528020800983,-0.036680376405151545,0.009853528885696908,0.005184376092228899,-0.06660242892602986,0.0049818033825485015,-0.0072929513489518386,-0.025996892505617066,0.015376493289816707,0.005416570656637478,-0.03249969257931771,-0.03405686033695898,-0.019769935381319197,-0.01453461557904538,-0.008494311714642756,0.021066393477138682,0.0063079910840646005,0.030449475681151725,0.010828663784461828,-0.005948684720448117,-0.030028830565285262,-0.023276089227128486,-0.06450953476526163,-0.010802066415665302,0.023869875072134616,-0.022754587368493888,0.01177634447052401,-0.020465007883925176,0.008029917915986192,-0.036667938038252246,-0.007601174852266193,0.002727004040426296,0.007627307085820245,0.015688627729547634,-0.2305584839478472,-0.07926511240150473,0.015874900512858208,-6.033287704005091e-05,0.00515606543335026,0.08245315189556121,-0.07406738224666286,-0.00959347064181029,-0.009566544132864353,-0.00734843256137538,-0.046563732578869144,-0.08530610236613419,0.06778071898946904,-0.041967248799459414,-0.012755806238498152,0.0080944920121017,-0.015393635567318584,-0.032824262729304325,0.06262730699353772,0.005483657094668364,0.014057003575564738,3.312221095,2.887778905,3.1
0.001211244183487534,0.03574924494940586,-0.002231260041372351,0.008521378973169886,-0.07241497258249417,0.014470055540015367,-0.01280914893854298,0.004475957260929,-0.010065823143903073,-0.006389054416441112,0.02088353900219737,0.009082459034372955,-0.0010987308134436835,-0.015027335106930804,0.005010754133068536,0.21680436846599704,0.005668342183725013,0.12900679625243988,-0.016944592978949923,-0.01993720712982161,0.013732201793388795,-0.011746406336841346,0.007397756017530712,0.004822879414127802,0.017563791028638923,-0.016165147634985305,-0.005986294078862624,-0.00016036178828451736,-0.008231370063088586,0.033376656197443955,-0.0008931145703725273,-0.06975385530869763,-0.06477062065351852,0.024522008799066162,0.014835491241025152,-0.007708004838614398,0.06963204988355588,0.0020330954178539866,-0.0004424239967309578,-0.05380561486174394,-0.00488692836398352,-0.017595800451275682,0.03348522882460482,0.002358099537277422,-0.01672076297930009,-0.0005653273030990015,-0.014357358985498142,-0.08347421663674506,-0.005428794287453299,0.021755162213398245,0.006949301125406808,0.009244687811183365,0.042194520139760286,0.007257200241045102,-0.006448532728923823,0.06786371725470047,-0.0006961992586126413,0.0007857729186851624,-0.016226620019507986,-0.03298638448871902,0.012618144218678256,-0.0034388281182703238,0.025542928275521685,0.08727286093939178,-0.023218366408838172,0.011105066612336465,0.0663453534006421,-0.02234490276513487,0.016756682274141822,0.00762393250637052,-0.002356192029788105,-0.01364880566125948,-0.04083151560465886,0.0095625978803745,-0.029091942367558965,0.006504222322137962,-0.0013416614469070843,0.006935238946149961,-0.0017527007635911983,-0.05182566614696665,0.024786205933482686,0.009718137385457168,-0.020834291595113755,0.021609551332816824,0.04425159567262297,-0.10192135918019994,0.003416665962941847,0.04354521504263771,-0.08147509405182318,-0.04125839326379356,0.038538633247265495,-0.003481017031560198,0.013795422242416727,-0.016074698199321235,0.025447966904325714,-0.013770443429624243,-0.015641018216364534,0.0036864437400309005,-0.03985878017580778,0.009334451143185558,0.05777130165976973,-0.6766466789099391,0.03814430792914694,0.0031059537606567033,0.00468097238314236,-0.007917433629999422,-0.054728771163191615,-0.00914153283136123,-0.01681682108475059,0.014729134670391974,4.756993215,4.311972302,4.534482759
0.014172797000103298,0.03277951176579726,0.04874648049969374,0.026559885497562486,-0.026885466251890366,0.05972171810059188,-0.009227109876585626,-0.01834189649852665,0.009183018300157662,-0.01180364231408319,0.01442859089614131,-0.01273548497360551,-0.0009227772602219475,-0.06977173309809907,0.014083844552381602,0.03500363058209528,-0.005037342253016886,0.036351127902402816,-0.024528979571704038,0.030786724396979256,0.018339429957056237,0.14791114933044597,-0.014573836728295585,-0.011207851569815696,-0.016309566072799205,0.015247125121132124,0.0055275217167108474,-0.018942885147428017,0.0013623154835204591,0.018953341910604864,-0.051031600560664,-0.007516529092243135,0.03888855803071266,0.012795539671948214,0.015795806907130446,-0.013312701434784116,-0.08227083721337256,0.011421650502583569,0.020634188898332177,0.056694764081008174,0.10126716137606835,-0.016245294212102353,-0.002107700305720196,0.012960236503137788,0.013385757706117248,0.017596635528525528,-0.04337499410645128,-0.07163807987744134,0.010425777196712694,-0.005161589505389645,0.00816669759141752,0.0030943333083507593,-0.02833195096343194,0.0071600855672495686,-0.004408914834573035,-0.007982156778326026,0.05697199281187361,0.014017374943408779,-0.10429214474033535,-0.06124787590184392,0.004145873987469567,0.0265250395993017,0.00037362475615959915,-0.02589550299335743,0.04998672226272301,-0.0016235519307743515,0.00758936822653566,-0.022107338604802733,0.02544212926786603,0.01263119818208647,0.018418447660593782,-0.01798479626014617,-0.004265199560327604,0.01062622928635112,-0.04576097484959421,-0.0185099306759482,-0.02261827571132678,0.03862043935728304,-0.009497250647602696,-0.003797752792819479,-0.05752516755004169,-0.006328683127601343,-0.004178471854212396,-0.0005148280616340244,0.027926934108254645,-0.005067614970920284,0.007922582047063151,-0.003434070797758425,0.005088021569972236,-0.0729476606431062,0.0006866939401395852,0.002406084879397944,-0.10835320877938498,-0.05143517867343267,0.03142464882270973,-0.02903809419806495,-0.0033258691880248175,-0.010776948025710931,-0.07620933843125506,-0.04373538235718938,-0.05149142056945089,0.05616162377296286,-0.04312951150134845,-0.006878725743063906,0.011443021297620596,0.0070927436023680655,0.003108264634281831,0.008594345650192556,-0.008100700503196088,0.0216705542041893,4.655644914,4.137458535,4.396551724
