fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,CIHigh,CILow,MOS
0.0029488469005953875,0.00043617065733196224,0.001036797990395766,0.0005994719689230862,0.005853883879291141,0.0011359211126474355,0.002318084866154245,0.0035279062756313853,-0.003929382927414406,-0.0037254223191898602,0.00296863784369645,-0.000874515097822431,-0.9888932831472127,-0.0025145998627798365,-0.007846931251940298,-0.0029000921317741883,0.0021976219093590606,0.00013713513731767476,0.0029818159930833175,-0.0029053269640422924,0.006909642325406892,0.007013041500933042,0.0046935742399437305,-0.004081094415930073,-0.0026447070269461147,0.002244707001903831,-0.003065633482437681,-0.0026457182660562933,0.003177526263263122,-0.004546287353332748,0.008623596725538278,0.0037323556330600195,-0.0027851312518193646,-0.0010610786380225827,0.006750359720617911,-0.006409438328725908,0.009237663609985469,-0.0012382538401830175,0.0010903295165575133,-0.005018157385872395,0.0010444792142374443,0.00034967762538319044,-0.0010516516923313234,0.004283071221019313,0.0024245626658627615,-0.007107339459921312,0.0028377068216766045,0.003460667690561952,0.004183852794514592,-0.004045369836226978,0.00305109310162638,-0.0033654497189931983,0.009053460966819289,1.424230754,1.075769246,1.25
0.009734844661007908,-0.04938251082588262,0.008074556779679146,0.07305811828767521,0.004196884694055084,0.017897301797728696,-0.011486289365541242,-0.005306700247295906,-0.0028294470126616665,-0.018534324133823027,0.019817869527413504,-0.029930898193762448,0.008615362849764248,-0.006163048942672671,-0.014528036154553808,-0.014800112678947219,-0.043278894287486616,-0.008753758349875584,-0.0013398665179449956,-0.022162734061024574,-0.037868851881189096,0.03219423936191567,0.004085020654244136,-0.09604279827996447,0.1132088978776649,0.0292105620689325,6.921064505040865e-05,-0.023228711304891844,0.012376962644270528,-0.0025992596449971503,0.024314083333012007,0.005189457416216036,-0.00590196651291376,-0.012700599095462114,0.010462614654886097,-0.0030486342803992313,0.004279851662090565,-0.016697642446967555,0.024515376116752217,-0.00019366828691127436,0.053841697412623096,-0.010894369026253386,0.004918100121973859,-0.0036518761453865635,0.021923794673861005,0.0036973244842510907,0.018058284235229944,0.003566933665207119,0.040015035713228994,-0.009236031201419758,0.12068927156973308,-0.006059971722267146,0.031784943408233936,3.369995498,2.880004502,3.125
-0.005646141738707187,0.023670425587149574,-0.01642973492269022,-0.06993615163562673,0.03347596258208669,-0.022370020820948106,0.009079934986817305,0.03522340902465912,-0.041767918293904194,-0.0049233796744787275,-0.007005445304288965,-0.017340788792846503,-0.0003470154526907973,-0.006827014669076065,-0.0014630687844897758,-0.002785281337536889,-0.0630392288427241,-0.006726083424661488,-0.0006178008831592622,0.005839818281869146,0.02667006804331752,0.012042866523023714,0.009312632569717011,-0.06678212198519959,0.015857512031583407,0.001953744246713585,-0.013573510593642516,-0.030654157872541603,-0.033239580475418015,-0.006320144962522033,-0.023567684026170384,0.012587972567752343,-0.011822370392293672,0.0093575894344752,-0.379646757941247,-0.012131694864266322,0.00531690691055176,0.0031260735434013778,-0.012061296144199615,-0.0012539626477177847,-0.017456870337949057,0.01217094779610705,0.02396200183496876,0.05007994337013996,-0.01989418888580385,-0.03267397542858834,0.017337065922758722,0.014122867019601677,0.008478821538764137,-0.024625001653416693,-0.040362190732472825,0.02938764974979152,-0.007401374458220151,4.804087,4.368326794,4.586206897
0.005485043386399301,-0.04107806454730784,0.11297459935055142,0.006119506227401461,-0.044082019379146575,0.017595930434817643,0.017053515861729852,-0.02719022218647311,-0.015789283829159624,-0.004588255442059153,0.013762504857282266,0.0036034035822986353,0.018764019640873097,-0.0031115386873871304,-0.030562647497321942,-0.001371319581023047,0.04913907030580215,-0.008857078532620775,0.013555170236566607,-0.007029974198628086,0.02295725044084471,-0.00997096371365663,0.004892764769290267,0.003095125472635285,-0.05530495057533296,0.013415485053822482,-0.012331353912010769,0.017939580115855294,0.0023593012902573445,-0.0030092956086978863,0.048813260697382885,0.0017531149184276489,-0.00013810996033798744,-0.02777501193429265,0.028828589383436475,-0.004239834823563683,-0.0266143704067779,-0.0018804912964666327,-0.0012330752773142318,-0.030403650733697968,0.044233908094801114,0.02543587074993001,0.03534459011974827,0.04239861804200151,-0.03492316582015319,-0.040242372898763173,0.024042167980097808,0.023308050359609003,0.004080007286072015,-0.02861060555645148,0.06687099495866987,-0.008098363539899152,0.06234074790084367,3.431346944,2.747224484,3.089285714
0.005099815748167099,-0.014693518954984117,-0.0019404071246115794,0.003736376834552025,0.005993894701753249,0.003415769957129671,-0.012432856537554984,-0.0028978974393618,0.012936508785373516,3.902334274924659e-05,0.0050213528467473205,-0.011569950787002611,0.002953615849632588,-0.0036034845292212563,-0.01167102977973423,-0.005113842429864241,-0.002509397964540561,-0.002469176878414369,0.008054670317171683,0.969692654553258,-0.00035907720826721653,0.011298856738967957,0.005257645715210122,-0.006999663916828016,0.005276999252665555,-0.006241662859956483,-0.0045931979215995625,-0.008699136894687697,0.008386681305469972,-0.004007294158776685,0.009092298297537915,0.0023236845772849402,-0.0030702163083717172,-0.008892608602582572,0.00503922996947974,0.00624941884606211,-0.007497765886077447,-0.004041286153176676,0.004743878854168829,0.004915237583174255,0.01834868223284742,-0.015913460902374967,0.0012874447086601503,0.00492170560767179,-0.00014740182155285533,0.0024433518589425133,-0.0011797866418386451,0.0029469213613004153,0.014700890210668824,-0.006388639979384076,0.0020030400624511933,-0.007035411618177525,0.00027057161772803414,1.384178612,1.098580009,1.24137931
0.021758684768527835,-0.015507707475806811,0.006277451082043282,0.0528682595066626,-0.012110573305072902,-0.013909609659150297,0.010396390095412187,0.0014719145993649743,0.00823290989328211,-0.010956390157491922,0.023632163888414198,-0.023882115625602055,-0.013229862523040425,-0.007184192605910378,0.0517566536359305,-0.018188789013380436,0.006406682860387985,-0.019760949501835656,-0.001558700586541321,0.01797022237448734,-0.0053045662919105245,0.03040021811343265,-0.0035210944807944214,-0.018391094864368053,0.06466393582455808,0.003497951363454949,-0.020892738525459545,-0.012012856981744344,0.025385927321068577,0.013765954980008294,-0.030466174618542795,-0.0012449209845249473,0.016933423514278265,-0.027374830664224716,-0.0013749658589732583,-0.005099558403929467,-0.023369922637836025,-0.01713487441315583,0.029322381098721144,0.0056608973953844195,0.045917076084210834,0.0028502177630035388,0.04911814311317852,0.014023538983142835,-0.03553118074852281,-0.019739839427578162,-0.02875824879220756,-0.010522490849869072,0.0010499352056664384,0.6984950222474684,-0.005660770256031385,0.014632822134035876,0.010889610770952995,3.165961789,2.619752497,2.892857143
0.005085070072329182,-0.017920436125651272,0.09224930252506303,0.013521394324590484,0.01338623713139352,-0.02850611298916918,0.009553776244571703,-0.014517609303176247,-0.0020949032896318935,-0.0010998494358675894,0.01092059567777931,-0.006336392272821606,0.011226915170467304,-0.007190459673562672,-0.0171427729010237,-0.007464779184150332,0.07094209688659087,-0.009610468155350558,0.009309264620663778,-0.008646142902980195,0.04148123434071831,0.01876385952819214,0.00893422136588203,0.00891885503186415,-0.055826908269252525,0.01401410904631412,-0.006044935134582152,-0.01318987000483499,0.021306107444261847,-0.014615178795292647,0.026029048334822984,0.00785133395959128,0.019502097198422712,-0.007220648221746121,0.03504208941456757,-0.018700539348243856,0.018593888549922204,-0.006327722515731079,-0.03960062984206072,-0.011545491472221536,-0.03473427934311675,0.0029720372417616435,-0.057255510300879976,-0.030683224321112007,0.012876738124265045,-0.044582938768168864,-0.004407722676946513,0.018524670732037996,-0.011701252724681983,-0.003226324805201644,-0.08367125708428713,-7.556337803905183e-05,-0.024659546300776124,4.371789143,3.869590168,4.120689655
0.016174886414683162,-0.045784713907614266,0.03260833578891954,0.07927566450219076,0.015015540069404842,0.006547332930455072,-0.016204377023654324,-0.0031125155196608167,0.00395414520540042,-0.012381091011066029,0.015647278023673057,-0.03481763916004741,0.0027514729341951904,-0.006236547953776153,-0.010413692495564291,-0.013386628153167233,-0.050551317522344076,-0.010594754526396296,-0.0004966569788664681,-0.023874694253767554,-0.028733680044796255,0.04298780205518626,0.006986931538749102,-0.07848473501552429,0.14245233266595614,0.010098386341690007,-0.0023957769759778043,-0.024310353383047646,0.025774918733759897,-0.002447991289456154,0.018315745992729327,0.006300289115969426,0.008064709270659753,-0.025618511502351317,0.028893352915383662,-0.01092624116865263,-0.007152731162997323,-0.01564600212019624,0.03923283493693226,0.013438627112032014,0.050354641015388446,-0.023703221687334616,-0.018883115095245182,-0.01891185052824905,0.013897080971860654,0.010678431105224283,0.02292130201126067,0.003960297385974448,0.049552936163916865,-0.0013749699306172128,-0.07026672357139974,-0.001821769177409287,0.010831167338842049,3.312221095,2.887778905,3.1
0.009237806327270741,-0.004155400239208632,-0.02047503141132878,0.016864099520128805,-0.05019268253137127,-0.04016596694086842,0.010958166937090102,0.0017964258092898438,-0.0041686869776948535,0.0148097158847424,-0.0014584961690230116,-0.009797697883265965,-0.007776935948806828,-0.002191207081960438,0.007391308592261237,-0.027049573193272572,0.0737773959987598,-0.011372797032186598,-0.0032092987737375447,0.0015226967540987902,-0.008137912553590036,-0.04362754719959882,0.007556887797234046,-0.20143614937636697,0.024552225891997594,0.02931506081148971,0.007616020861257962,0.42303179261881246,0.010488371787489952,0.005210241480721928,-0.00960982532629789,0.010141724536445079,0.09570122809574234,-0.006228918433901455,-0.28669899213151917,0.0020323225057383622,0.01732857007012168,-0.005548816518299375,-0.04209194091141334,-0.010792853119872194,-0.026983619674538963,-0.01096612396343977,-0.046083970765188,0.002375694111131176,0.027087141955346106,-0.0045317060286297756,0.017674570204685672,0.02208094330819239,-0.022235520407837186,-0.01327345927911989,-0.04847925678569888,0.10481462364575188,-0.05902147541841187,4.756993215,4.311972302,4.534482759
0.007161696281004204,-0.03527734113637304,0.17926701270521903,0.021169639087175365,-0.0008799767045732634,0.002247559568452964,0.00238549423518884,0.0038305978005540604,-0.020773115022736936,-0.010772102034851565,0.013314524451117155,-0.00701988726698889,0.010462797149971892,-0.005972618948133708,-0.015796765343578358,-0.011162559265204769,-0.012901088720712897,-0.009896997602050959,0.007078487438723307,-0.010331575009442684,-1.7267548541790396e-05,0.019203674092479545,0.001768070726426432,-0.03282128233121575,0.007607757404511038,0.018920365004281993,-0.011155705043574814,-0.00961228251011674,0.0034166365514945356,-0.006544180341417819,0.016467279048070174,0.009013822890390086,0.0029314073210791845,-0.010679883517432362,0.011322916606575325,-0.01718926873532162,-0.0075932537563059765,-0.009067420048703789,-0.02146330722033514,-0.0057255002502292545,0.022194523505419634,-0.002038663489686176,0.0038941452471971767,0.005960962278911358,0.0005518956285150462,-0.04267015322929575,0.013618846293221446,0.009952518637935509,0.008407514647793074,0.00036241115390733944,0.10843115381613988,0.00023228119883078783,0.022616591741884844,4.655644914,4.137458535,4.396551724
