fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,CIHigh,CILow,MOS
0.002356536192178842,-0.003617148288342358,0.002064652445579293,-0.0008807511251267374,-0.002688782206854516,0.0037380687560236684,0.003750649508256134,0.002239504398527399,-0.0052036377832514105,0.004357750009168658,0.004238472429488601,-0.002930039450546143,-0.006162142680001638,-0.0050984424240520234,0.005475909030246488,-0.0004938922849092456,0.004546885511296604,-0.994094786372227,0.004385732731027631,-0.003300442744721839,0.003397481940483705,0.004497109694925392,0.004285384688365877,0.004145093550869859,0.006968691857218046,-0.00802404203535898,0.0032310565033206863,0.0008245787601107378,-0.0058709719806504254,0.0033016788916952955,0.0006280576724526537,-0.004539017991358195,-0.0032780640932360845,0.0022397923588903836,-0.0008571931261960413,0.000878348527037608,0.001976267665028167,-0.0032401010487737624,-0.0034650799350716293,-0.0014873858965460548,-0.003879163091446402,-0.003514719419761121,-0.0023192730940066785,0.0026583812180561587,-0.0017833612689987577,0.003922559697940394,-0.003280094813558759,-0.00016674255944321877,-0.003566596036039813,-0.0035721633193384755,0.004878368080963032,-0.0035373346757604017,-0.003736115412204379,-0.003052606532763155,0.005189247356439254,-0.0022336014363831948,-0.0019363262291860425,-0.0025603684075135055,-0.0021707062528723967,-0.0044058125809607355,-0.003316156082099634,0.0030596864770385053,-0.002015254510075941,-0.005772920497801627,0.004777698554964196,-0.0026177509673332004,0.00392304850034244,-0.0017622505844912917,-0.0024439840396682797,-0.0036714857503502077,0.004997715423317247,0.0037246246051748154,-0.003978133449142236,0.002572232044985491,-0.0013512442407186476,-0.0028849858020329163,-0.0032719302990609268,-0.003629386597885144,-0.003684942371551765,-0.0025474131424297448,-0.0012455521981501443,0.0018111419123636773,0.003955676694251341,0.0019783790214272746,-0.00025620004901893664,0.006313320116074559,0.00219683883616678,-0.0034324996048404437,-0.0021381909648652505,0.004667825591932278,1.424230754,1.075769246,1.25
-0.01146643078879073,-0.010063248830119291,0.004143639967942838,0.060031771800544205,-0.0008111886477778646,0.004184585235726398,0.018578393647684096,-0.045868842887519405,-0.0358241358280368,-0.0763934809225556,0.01860181061937629,-0.006790407712357483,0.014677516704459955,-0.0012272825884424503,0.01763847359665499,0.016818008084639114,0.08161110639081053,0.008391864679287094,0.003668370067108252,-0.04906654894121448,0.014004442360980671,0.01021687547436779,0.016842868090813284,0.15164158550498485,0.012963212957434436,-0.08387313144429177,0.028306260036831073,-7.19221646708254e-05,-0.02230309652364395,-0.009492226259454537,0.046953880742195434,-0.018293925036961242,-0.016537184955581957,0.039188569308383936,-0.06022469779816097,-0.0030301063964691412,-0.003827978459332622,-0.00511869037013292,-0.014823655622856913,-0.013023148217105492,-0.013442566489276006,-0.01110489842736926,-0.012426223446640435,0.01696997137043773,-0.0029144209766883166,0.02169499238886795,-0.0059449439935036034,-0.022390934886407796,-0.02511195726687215,0.00236476995754362,0.01769421609999694,-0.009481236110597048,0.05184442803036075,-0.023149542930891335,0.012376309461420477,0.0042058130250974355,0.039074627420964424,-0.01980675152592937,0.001792909030830629,-0.001306975127569571,-0.010827997328680701,0.021841418260611253,-0.008348702849200043,-0.017687013521356293,0.00809985666545253,0.050817258860542676,-0.084774541226246,-0.03807306695905971,-0.009121881364744722,-0.005877237601169209,-0.04192859557816551,0.006759830716557928,-0.013337449034641385,0.010582481388255943,0.017490253053926406,-0.018271621959024945,-0.00981646203808845,-0.01733940900075492,-0.01640209313301708,0.017213796772799616,-0.006740401016351878,0.02880916190500521,0.01380109002341314,0.01787600845159745,0.23608517492226053,0.0807407401237756,0.005372020649951581,-0.01331252991215578,-0.02304803848561297,0.005974594125755227,3.369995498,2.880004502,3.125
0.029017908895231013,-0.002929218333954877,0.014087140018124857,-0.09442841501415294,0.004281515910074332,0.0050507112764871034,0.0006520118205896663,-0.014370791383580255,-0.015696911592099502,-0.07608829964644431,-0.008485135529706065,-0.08499868842478754,0.008882230801956641,0.013385941362394412,-0.023843622084460638,-0.03172928790190975,-0.013877432089865076,-0.003966150335330788,0.0007351138839375784,-0.03851225324606985,0.01049626814102779,0.03128378985144518,-0.001292722590460047,-0.38222349027565844,-0.032078991400047684,-0.03445421591453617,-0.01827820813408068,-0.0437557389840899,0.06452139636302805,0.03510835787954147,0.032490268749662876,-0.010580324337623891,0.0054581342681508,-0.00011954537655304426,0.024517853932193807,-0.007874369711648892,0.046659303072632045,-0.009783358950245614,-0.0032412830880655607,0.008983998474334322,-0.003730630173749827,0.0014077494954930778,0.0179376217783341,0.016133069628809442,0.015061525751357092,0.007335015437241705,-0.00807896319970139,0.04842507734932132,0.022030115896864495,-0.01010898544936811,0.0007614897746959362,-0.007302540803202545,-0.024537042528301422,-0.00982726664152792,-0.017238469717532536,-0.011482656484250845,0.04505910794180498,0.02597396594088262,0.025384773578995608,-0.014141641714939295,0.0020117644681632786,-0.05487635746810495,0.14011533267344306,0.04639524789384854,0.0024642759665594993,-0.01597753886385202,-0.22502153817596596,-0.02207227593912466,-0.0106097261840957,-0.004262950850345682,0.05479524816866123,0.0041846913068684525,-0.0052444265659910855,0.009245815707281373,0.017918343644825856,-0.01072868286211688,-0.007033637520890951,8.181226873854042e-05,0.010922385612368005,0.1229304955816572,-0.02890281046146066,0.0034275766930604266,-0.007534682992898855,0.024315827149446443,0.021579601686425937,-0.22856262685787146,-0.02436688550668609,-0.003947261368137925,-0.006687837505050053,0.012324571222247779,4.804087,4.368326794,4.586206897
0.04565766088799828,-0.012618726912812232,-0.004791216662430311,0.047806279119923335,-0.1255094570349585,0.015543008298686378,0.00264368172048968,0.02197772622884923,-0.1690771362905864,0.11519497610230255,0.011958266506220205,-0.0645172923965056,0.0021892351490055543,-0.05701625521196971,-0.040265277285847556,0.015245603303567582,-0.18633206274498804,0.013096690286911402,-0.036419103569863435,0.05017322563866952,0.009925961046851253,-0.010576074199778403,0.05496868984463395,0.035647870515329846,0.00598722413400794,-0.12542547223229866,-0.0032983902543062267,0.03353339870429249,-0.0773672296266686,-0.06247453032197586,-0.4214978316611589,0.041002938404736324,-0.050565829715987005,-0.04304863604350733,-0.028308299346699088,0.055582052390296434,0.056582531610275745,-0.019977808662563365,0.022372128303631455,-0.061092333200864435,-0.01007996331111159,-0.01334482542880385,-0.03472326567008683,0.0017469706930263256,0.0042295068160791705,0.07234824033877454,0.00106956044641683,0.014240703659915532,-0.15943993957442248,-0.019953089104753553,0.008454671181363284,-0.007193907478775512,-0.008548198900645513,-0.048398304392503366,0.009620702386345319,0.0003384572602175749,0.024757538819835306,0.1504734593469027,0.035848459821715896,-0.026775070511505017,-0.011705372973121448,0.011310970321560785,0.03232442044844799,0.025731973064102777,0.02047199661209587,-0.2973420511629951,-0.013771512890647689,-0.036076773643622065,-0.004112142542101015,-0.0032317990869377743,-0.05454549055925702,0.011734383179700656,-0.009466903953401972,0.0061085248400795725,0.012135367869513958,-0.030149432135679895,-0.009194883966169225,-0.013494884996876903,0.01166171166590274,0.004491785169278279,0.05076451613625514,0.02873002001629422,-0.0020872467575917208,0.026625741965993727,-0.10718312013528072,0.10452622047218461,0.06265403809200519,-0.013270762010467712,-0.07743553181309085,-6.0412740635988706e-05,3.431346944,2.747224484,3.089285714
0.0010530140613816009,-0.005306559426823895,0.003045512879023085,-0.0016652372207466453,8.609394713112833e-05,0.0011848468082967826,0.0034563317641565865,0.001173726860217952,0.0004897634177296589,-0.008254301718506154,0.0017905639622676597,-0.010193643228033336,-0.000914981853236291,-0.0012486689305084837,0.001777116834579216,0.0012689433979360962,0.0029097557256104844,0.0034347660855281992,0.007318766332498134,-0.0007071412330535825,0.0033133939571137775,0.0027561297706340483,0.003419266446385714,0.0029555023112323203,0.0022781296908662286,-0.01032252255651483,0.005200312340556059,0.0022363634180874656,-0.0008254923067082004,-0.0041480863250503664,0.000227754655130648,-0.0013693271906265745,-0.0062543982712321465,0.004646493672544411,0.0021423031940995844,0.0064428707046969855,0.007685172754328148,-0.0022877517850319043,-0.004718832360501676,-0.006269569404378478,-0.0034174492695936117,-0.0026772435953657295,-0.004272510432840815,0.0009712317447448819,-0.006310653300459875,0.001743607363564046,-0.00045236797492835095,0.00598264053165512,0.006272038460916229,0.003522172657081743,0.004720820174504939,-0.0030364880013377055,-0.001136619826748604,-0.006388249777574295,0.005176905974289614,0.002622335408399586,0.0045190575556763165,9.48958596702481e-05,0.0027823667614471884,-0.0046146894414108445,-0.0025036294729564815,0.0011407905253983522,0.004343020151461204,-0.008507093554586804,0.0021165839534411286,-0.0022623400048983728,-0.0009962777144283269,-0.0053787639199739425,-0.0013807410798677433,-0.002930749903765951,-0.001131922981009675,0.003992997127994656,-0.004381561714155558,0.003042135325811334,0.0003875765497994633,-0.006651630987826202,-0.0032817007766905173,-0.003509177217448859,-0.0032325401669945565,0.0031348486482411903,0.007629665695573289,0.0025433333631617646,0.0015055247812446825,0.003990623003527277,0.003862790945838213,0.012120120979899444,-0.002062699833773284,0.9883129303729012,-0.006527737214443664,0.004282054032887764,1.384178612,1.098580009,1.24137931
-0.9306730993151953,-0.010579982384852816,-0.0011150203863391952,0.007636849803453457,0.011401992548814733,0.00724434438966422,0.0013418212508869108,-0.008479506790079454,-0.01790062463827019,0.006120452662702476,-0.007070939042901718,-0.01710565050009895,0.005861473687536077,-0.01742303621440718,-0.0041236861490987955,-0.02852947111296271,-0.007276393773473979,0.0015721233080029707,-0.020593955048834857,0.023730352815873285,0.005472257435888148,0.010189018907512476,0.009033182139414273,0.0030219733536380896,-0.025877693217457608,-0.010512934210617874,-0.015088153249689392,-0.004383592767530391,-0.015210614502921316,-0.004697709126417006,0.007740711701332812,0.007041567854287731,-0.0017378474073240578,-0.03796123014096274,0.0052100862150634185,0.0025796831220021624,-0.001250300401202863,-0.01513405446760518,0.00849828535076748,-0.008513596256637232,-0.008215178383996456,-0.00880646360567605,0.0031117843434609943,-0.004579364398987535,-0.013247443998313973,-0.0018236349865648322,-0.007429130650360284,0.012060960220915077,-0.02395493345703735,-0.017677019810949688,0.008065843874736585,-0.003167446176410204,-0.01832711140477834,0.013181643473693893,0.0036373989897491325,-0.010572464396089932,0.00476243977285356,0.026847946556065937,-0.0007859550923266239,-0.008966129375459831,-0.00449022397446034,0.002474651763293045,0.03673061047499082,0.023790702516624313,0.0005380904328262332,-0.027183440197655707,0.01805659297790874,-0.008626242682144687,-0.007214778698336641,-0.001370087263494527,0.007877866804422633,-0.0020482478073740405,-0.0022599172971637135,0.004461071254831169,0.010686268952771553,-0.007695065715675589,-0.004027921678278667,-0.00962913930848915,-0.000158491892143836,0.03489696076470802,0.01608640856973397,0.011045756125612816,-0.008398851405648888,0.003684349067006357,-0.001420677788063433,-0.01597822593325594,0.023241303240886437,9.331225272345175e-05,-0.017525543363581624,-0.00040207726424992466,3.165961789,2.619752497,2.892857143
0.04496048568492925,-0.005200975290096378,0.02854935661299188,0.023088001483393798,-0.05954456976916263,-0.002666556408627192,0.015127049437802112,0.07085312436255148,-0.0008223594720356501,0.2367435970756927,-0.019909450830033225,-0.016908128384474207,0.0005010528972389541,0.04043608961275726,0.043391942123220985,-0.05841531426674252,0.07018332309805528,0.008330843972008008,-0.00854300726974366,-0.001791624859737069,0.010552619202540596,0.022340343042593375,0.0040018458959731815,-0.018089941178035616,-0.0024702809050016128,-0.03402723113483768,-0.025185374619684182,-0.05483299311372931,-0.04101977061214331,0.023012905715000715,0.011022266535882716,-0.01292285627318175,0.021709866404636756,-0.06840190221836424,-0.016936402311834856,0.045852071789994,-0.05778055232812861,-0.03070571428823234,-0.009850514776535686,0.1060323802499458,-0.015086554267811546,-0.01463455442807475,0.06606659756152142,0.0019961921063116578,0.005405605907983531,0.01633277180540037,-0.00668327683235389,0.02823673977436021,0.038744327024063434,0.03873832775449868,-0.01875761654557829,-0.004933581226471103,-0.041813013275694005,-0.0002782155270952484,0.0313861094759972,-0.051902965593306295,-0.04089028913607903,0.05023643521441665,-0.021198324188119705,0.0063424235203830915,-0.00022456178259848205,0.07145987564100266,0.00047995827220642683,-0.004983202505951752,-0.018774104255227658,0.06407171830991912,0.06850080271181842,0.010199379776638307,0.0013217560673441692,-0.011267327947792114,0.01017180462417355,0.005191304186060681,-0.005698802922846447,0.008928753559689556,-0.046148060856994515,-0.011874193139698787,-0.003336972207114138,-0.01620586592862849,-0.023776056094608523,-0.013682106594298893,0.019264048925531845,0.018939505839911,-0.0439559378980933,0.009700831293521308,-0.003911316589319409,-0.03195149411157526,0.013015895543181074,0.0014301695684712822,-0.02496630266795051,0.022748196692310155,4.371789143,3.869590168,4.120689655
-0.001680543357325104,-0.009121772635926804,0.023707821025133153,0.01537529832940772,0.024077618213638866,-0.0002921153702960057,0.016069939179408917,-0.06016220082323958,0.009489416841810342,0.0006582867841566416,-0.01655069917451913,0.04223992956282037,0.011075344406671074,-0.010368458598794286,0.023187039812876654,-0.03697699852930486,0.06621508019699214,0.006643314207456084,-0.012564926150943055,-0.041250757245591706,0.010309737063932784,-0.000533868080630538,0.012673888769033921,0.12365998491207267,-0.0038418583106502777,-0.03583309189651921,0.01870889752118902,-0.012276372022761868,-0.059632482828720364,0.017335662322629182,0.06027979848494659,0.014216738798480462,-0.010947929396520117,0.01270926074228811,-0.07298930485635272,0.020012053303552185,-0.02501824409118408,-0.013264216511663344,-0.008117987706053771,-0.008315028982146986,-0.005581559489661064,-0.013236214282942369,0.014841809662705712,0.016240642918401597,-0.0107312694780298,0.06321871351929688,-0.007441119239636919,0.07423620172299508,-0.03301669217663912,0.012621305824420082,-0.008498246650220958,-0.006433156734971968,0.06573710232927542,0.011256692828832932,0.017239402801170218,-0.02519274685024123,0.07469755268296445,-0.02856138743664368,0.02834982277364948,-0.0022014904702946916,-0.005202907628449382,-0.06235832385931914,0.047782566117528014,0.001459448418754771,0.00861155410472404,0.02837465812757727,0.03493445428037289,-0.021000527710461615,-0.006850073345438578,-0.008077278078224224,-0.012537169983074775,0.010279240415380538,-0.009460412338016116,0.009803513282285119,-0.028749064374769526,-0.015107299719432256,-0.011861888843441321,-0.019170720464635586,-0.01782094761728012,0.036206921972380735,-0.006266489475739373,0.023047268602537533,-0.029814936239776976,0.017708967691306778,0.22431722500522946,0.02738926502892698,0.01600805469756786,-0.01211888654145172,-0.027704512455873145,0.013320234155973366,3.312221095,2.887778905,3.1
-0.005200259940544985,-0.0011028679396497142,-0.010500093316435321,-0.004333562586738767,0.00044733726647740965,0.006110695754432416,0.005864764101758359,0.008121344229930409,0.027075775093358255,-0.05506964398341404,-0.008170880534229898,0.022322330197172623,-0.0072824558598817415,0.008208236112285688,-0.011855535564697072,0.02467937221187084,-0.012634126610712358,0.008868364080762327,0.005127013806751641,-0.038234364914033085,-0.0031019101020420482,-0.003675532983138109,-0.0032159390242561697,0.010024488429711263,0.038858055693278735,-0.14738446447261838,0.02776555332323621,0.007759378726819849,-0.027822112921121016,-0.03462820544658402,-0.0023934356480434585,-0.014903156819762108,-0.024554908892569654,0.0253374969722548,-0.0013036534094798848,0.03341646535390095,0.03232089478482092,0.012028263540340412,-0.008893601568888266,0.02784542208636404,-0.0006795159283325025,-0.0012210687155969164,-0.002002761739420358,0.004694754288188225,-0.010253842522238201,0.006820742116415273,-0.0018306861130238403,0.0045050732954139555,0.00048817591135590923,0.0021126300231062373,0.010604801349430332,-0.0033169824245254664,-0.008860969151425622,-0.04011037568593987,0.004203310317854051,-0.0019914953955987337,-0.018821514302536695,0.013621089085212684,-0.023078871396171347,-0.012440779627575501,-0.005629213112714506,0.011373769640638545,-0.05968792768292391,-0.0702457214248968,0.007948132347219276,0.006830001478546054,-0.03634939398772896,0.007012734940145493,-0.007025340353798824,-0.0027368754561492977,-0.06515862757619058,0.00772255882623175,-0.0073129670923695895,0.0058648006919914935,-0.04820210519429519,-0.012299071287222378,-0.0036158400068805004,-0.013794054941575101,-0.011244153521770205,-0.028418046694641225,-0.007108405089883538,0.01572628875950083,0.014378226834330177,0.003920941839754508,0.0427108285787211,-0.6786762521917846,0.0010024971759314293,-0.018435116994958676,-0.030359765065533256,0.01336070261361269,4.756993215,4.311972302,4.534482759
0.007330024879805609,-0.014733852233365765,0.009732997644906292,0.06898842650188164,0.02685113495877143,0.006724733439753509,0.008823036646553432,0.03207542222607471,-0.04968633450807196,0.015673474880737528,-0.012315654112803606,0.012996994147518958,0.0017966023080617695,-0.003986621944728159,0.014961096816058141,0.0050327588845454916,0.051172389436404966,0.00757144187563989,0.002910619825780293,-0.04008599441277441,0.007547094518893634,0.028391275441983707,0.011949100202228658,-0.013041273317014577,0.03702214750553449,-0.052210583939819685,0.0013114443507989874,-0.008293317328370844,-0.021972167121486107,-0.006727075166976474,0.03493506602714537,0.002021261082414158,-0.0016372249879036977,-0.012634284915803169,-0.014610055065674811,-0.018412607209879455,-0.021778799931098144,-0.019788199450464884,0.006812148590673276,0.006207149710429527,-0.009304917787985104,-0.013561086685006657,0.0305148519980308,0.010314593572802948,-0.0013420517494198982,0.017236341073331513,-0.015779216024187203,-0.00487905630246175,-0.08804895276449716,0.009166188747631867,-0.0031890113054776985,-0.009005456922798182,0.14910318009144818,0.01224733180229144,0.012581972381386895,-0.03092368485529553,0.025300005611867238,0.01156675153360127,-0.008071451729846238,-0.0001380533530739269,-0.011135371709271943,0.16650536628589754,-0.018588665645253685,-0.00802912782692781,0.0152273323890649,-0.0005422885830136337,-0.023106385207831252,-0.00555494285612817,-0.002978282153382689,-0.008186899311442215,-0.016084440447554187,0.006963993294369993,-0.00807094302102152,0.011191129170288614,-0.017265154129679793,-0.011709961411455428,-0.007824191453107214,-0.010041834019584318,-0.013499965403727804,-0.0025291652254651503,-0.027598424376420676,0.01556558584559403,-0.002003405046232033,0.013525260144054243,0.1011450164673767,0.045597854659429955,-1.1110948252076084e-05,-0.005358586985975047,-0.034208800364739264,0.010585942149440447,4.655644914,4.137458535,4.396551724
