fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,fe-111,CIHigh,CILow,MOS
-0.0034517672149586174,0.0033744921654783266,-0.001752968551378202,0.00258705075337426,0.0019172724581362221,-0.001066460259572453,0.0009680380480377348,-0.0012502450057221908,0.0044872024184375815,0.0008413639816934787,0.00415945649846445,0.0035309197013210863,-0.0034612505456140053,-0.0032652406822715084,0.0036702583772562206,-3.667825691419474e-05,-0.003969312701208099,-0.003408247931744731,0.0006286705043493494,-0.004904746148088577,0.004992397532930625,-0.0029036093911281595,0.005359629474864097,-0.004040086636567635,-0.0032189343071380126,-0.004300740904555451,-0.003803748101155805,0.003934108651831698,-0.002226730248399364,-0.002258694425455482,-0.001402269287650119,-0.0037731183473018086,-0.0034860827363472663,0.002690647129962536,-0.0014031041593164286,0.003848189257123641,0.006264326805531076,0.0016046850270202686,0.0021637864239878505,0.004285034713335211,-0.0037725571933780737,-0.0020383426226624215,0.0031921376143387525,0.00455474341128679,0.002700877224883646,-0.00365458999382224,0.0027518570457923147,0.00447150470235001,-0.0038241874522446963,0.005435060844608549,0.005077564843637677,0.0006973757510348379,0.0039665300417585005,0.005595425249726521,-0.0028646161263374786,-0.002544418944753756,0.00040907406706357035,-0.00012097604276249335,0.006497105455025376,-0.002041225063222996,0.002389187391727179,-0.002945890259633378,0.00032209243176309956,-0.0022212765808363568,-0.0038616177253798694,-0.0023361024533510495,-0.003442796424265953,0.003883424770123266,-0.0033134639632390953,0.00041983715304026026,0.003943516588143859,0.004050601263171859,-0.004695027668395088,-0.002672446626427424,-0.004641534016835828,0.004626601030564857,0.005906257762932474,-0.0008145287790735525,-0.003060858250181789,0.002340622310090215,0.003907271153854719,-0.005467173065486902,0.003581833330463656,-0.003684520894119,0.003778913239110302,0.0044797009923704095,0.005381537545027422,0.00211398869994557,0.005185800113495889,0.0031773988220753706,-0.004631222080301771,0.002680141935099784,0.004637184587742143,-0.005755966230205665,0.0037781550548833037,0.0035787342056832995,-0.0036951998351422316,-0.003686549907512507,-0.004113700419034156,-0.002962007687223398,-0.0038491179264055464,-0.00285593860875685,-0.0035940318576148395,0.002884453348759663,0.005923043188120501,-0.002279914360086079,-0.004788473156161757,0.9948560243709534,-0.00031421472198103995,0.004756933089437544,-0.004964302806001454,1.424230754,1.075769246,1.25
-0.011622970853392272,0.010654573848971104,-0.011498218667702976,-0.028768568722211448,0.011934328826791447,-0.031993502770745634,0.007195556788663553,-0.006428537344033695,0.00991240825485834,0.043732276244666725,0.02022207354735498,0.09876772053162122,-0.012047868157985777,-0.01763699327872916,-0.012756678973991851,0.0055400438246595175,-0.09081884115354295,-0.006084772630842615,0.1492075455383981,0.0025427116893945714,0.05086751043461778,-0.03889434245055951,-0.008548412903654564,0.019637037849341593,-0.016764459284322703,-0.016241178734239588,-0.0303578494890883,0.0060799950774546785,0.016831169215445845,-0.022345753452664333,0.026921176268578224,-0.01214686736737357,-0.013614694683882366,0.0038390828043794946,-0.03716769649846154,0.01434640527968388,-0.0008665703585708983,-0.08323461044972935,0.06479357967712694,0.044816152273957306,-0.010337308011114979,-0.008127926434908518,0.012694325786768138,0.022650022927901175,0.019958187376530774,-0.01352743182216666,-0.002585083054134798,0.003945404791273317,0.0027030675938905686,-0.0021202234701688805,0.02922634835697145,0.022682635624719248,0.027592832920156293,-0.008529635422770295,-0.029687739101755452,-0.001589382317215411,-0.38630889181402145,-0.002315363140414116,0.07213862734736544,0.0009599704655850489,-0.017291743385816797,-0.00625789551976828,0.027184054641518025,0.0032489993886969893,-0.0230525424049756,-0.03065596340545545,-0.010549284078853211,0.008507158033723951,-0.03455489235942002,-0.009901268853614411,0.009013447498986362,0.014214067225494686,-0.0386322046248185,-0.04173345388258405,-0.017585691242016456,0.014537348594565574,-0.010852550813785332,-0.0021067816631918103,-0.015111607723639071,-0.013621225068851273,0.01265776811586415,0.01757150743120702,0.03863975810104271,-0.011561819806822807,0.010413431320024905,0.0638262695670181,0.1336446832926741,0.051761419011343054,0.019675863405639416,-0.04012704548317287,-0.006642141394397136,-0.008898421562194208,0.012153836080061212,-0.04284355548869536,0.013510502766197046,0.030970971173053863,-0.014705980652683482,-0.010302401900111462,-0.009311247704360934,-0.07835314405416481,-0.008849688664498976,0.017068532428326295,-0.02083670848882584,0.0022281688394285492,0.006159500296579016,-0.014640613520157919,-0.02164887763671876,-0.011481220731891562,-0.007090413409265743,-0.047477491476876535,0.012888642070048863,3.369995498,2.880004502,3.125
-0.010114525239666257,0.004228041825189947,0.04921243580909403,0.045666061665264344,-0.014819152429516673,0.5580022233647133,0.0016753510107458858,-0.052441752486581346,0.013764586541399296,0.009521008798985821,0.006090539557196631,0.004633134364925622,-0.008501529673997858,-0.002198242450521667,0.023842048874976016,-0.01768389453252819,-0.02101761043041366,0.0028908467680162837,0.016030198805993146,0.0009226237939745585,-0.14564626903195704,-0.00887376863045288,0.048013058735304676,-0.009607260739771912,-0.0052410812933076185,-0.002902972329009273,-0.01275554327628844,0.00627809169435053,0.011000991965702424,-0.0015612487330810278,-0.025271799833371068,-0.009895282145456987,-0.019834326209784967,0.007340894384004771,-0.016968971829381566,0.006308863932770227,0.006318915753156361,0.003721125506965465,0.023132274936084253,0.007798394479959656,-0.006989461634579133,0.019277255826799608,0.007342393036170789,0.016199358992625056,0.0016498074460135285,-0.007823260104423795,-0.001897525950682501,0.01912335948622061,-0.038260958671519185,0.02001577164431408,0.007123944805201395,-0.052830924029905926,0.008580418591624546,0.006212196707182166,-0.01098470003201607,-0.0037687984602228592,0.022153844655206808,-0.010048282309536001,0.04752708485647633,-0.04629459833654241,0.0056600029050544245,-0.005903159588218647,-0.04279168815427581,-0.006689700597476812,-0.004018086992673132,0.008112272290316197,-0.0032824701665079533,0.0014422026992863355,-0.031479261736902076,-0.023102799759125853,0.00031190228850369985,0.008224495167859622,-0.08138705674847112,-0.0246253473840795,-0.010043236932820925,0.022026551168856722,0.0036093021479863346,-0.004895147048182473,-0.0033155054801435324,0.014050504168406967,0.003562319457171495,-0.022718558384973938,0.028577023825189413,-0.008944606185025517,0.0345903622329511,0.011521061495649998,-0.30504130642620836,-0.00937747937178259,-0.009949705352562158,-0.004260330047945903,-0.011820855054625833,0.03162682888922916,0.01224338205273836,0.020585873481055186,0.003021853936406098,0.010885618998643537,-0.00981495528559489,-0.003272216199386555,-0.00596955518855527,-0.006225285173263171,-0.008997296208396345,-0.012477671844624972,-0.0011819322080767894,0.02297122109730078,-0.006837115497027007,-0.010644787045453661,-0.02157201096803876,-0.008129956906299791,-0.008927586676777706,0.016524926360485595,-0.04099465808566879,4.804087,4.368326794,4.586206897
0.020494104808990988,0.00571980684685903,0.023240738944396367,-0.02095401085255352,0.01620178191369144,-0.00459423911791575,0.0025546054215752237,-0.018102084354514707,-0.014125976953949293,-0.007673634722062031,0.002396122866478868,0.022135302217015672,0.00038618361586397615,-0.013232507206145471,-0.015595870900020016,-0.0015324755542881346,0.8888929908065579,0.0040027105672368396,-0.015742189660076244,-0.02455981069172488,0.049885522910312896,-0.0235930102161456,0.0185171730990534,-0.001640459197152196,-0.003574406190183071,0.009966890195443943,-0.0035319911544899334,-0.0033555099847558997,-0.013706749637619491,-0.014225449361240494,-0.00529762272791028,-0.006862714835509716,-0.009309762639880141,0.01234182913826952,-0.04922722981469457,0.0049131322298425146,0.02364558550247086,-0.022882434865260176,-0.0029103224078626077,-0.001254137713722067,-0.004364873429436279,-0.024694606721335277,0.003893460838719984,-0.010153419650548954,0.013440137516407102,-0.009074785860757797,-0.01956509283892446,-0.0004504832507984718,0.04162278938860548,0.00518976587676754,0.0077474929120116935,-0.012722414397477663,0.037466133633505316,0.0059947512080697945,0.005296040694021983,0.0013590066037212668,0.018160347224888063,0.006022959574120609,0.046034293330982044,-0.0055872029275265325,-0.007059362612389302,-0.00521707712312664,0.003457344178339831,-0.011074273319809468,-0.019309496276467216,-0.028792894136896605,0.0008871982226471722,-0.009555178889754504,0.006522367884290541,-0.010721751782896638,0.010793684813626019,0.005865815734058678,-0.018083227395411024,0.0045535499545647316,0.0062264483308822555,0.018172378096380965,-0.013545510390824606,-0.006704368878555333,-0.012734365956904286,0.030778395098919487,0.005617006058865077,-0.022500365596769132,0.009447173343247477,-0.0047506695336839,0.020594686816253566,0.002180280840526993,0.029287125286535782,0.02878036995972352,0.0077479059561811085,-0.013925991316812717,-0.005012824265367769,0.030479757830369176,0.007971303245092222,-0.025978196005849087,0.002053639575749973,0.022988103539795413,-0.005853480874354507,-0.00448700724835949,-0.002908433524397984,-0.024229303271089735,-0.004949215325449734,0.050278989599874625,-0.022498908246392623,0.015124436794895417,-0.003956949998269265,0.0036083499702316843,1.896311773947981e-05,-0.006192336269383328,0.022555047511024048,-0.0040029900080627515,0.011302866441627996,3.431346944,2.747224484,3.089285714
0.003918271944211168,0.003391525105238789,-0.007714186337614342,-0.0018011403142128716,-5.464724081640754e-05,-0.0006004263090505554,0.0010637165066599455,0.002077526250631179,0.0013535472908961458,0.007547772971421429,0.0009695923023740204,0.005168930337225653,-0.002664727472336229,-0.005848761729128006,0.0007691876806544517,0.006531484331764922,-0.007555561814291527,-0.0033658207022094944,0.0022448731500941317,-0.005168526246703003,0.009297074518196448,-0.005510759999637379,0.0012073112232084922,-0.00209452303992976,-0.002685451298170976,-0.0012233730540147593,-0.005078744709554981,0.0021473362093643415,-0.004715377885643609,-0.005334861339079951,0.004160641215332865,-0.003923533594022212,-0.002229189448501396,0.0026331147147775403,-0.008999267033930171,0.0036322203992041153,0.0027707926378222553,-0.0008026647461173214,0.001770511867995721,-0.002521217996603258,-0.003461400367099041,-0.008483122768624922,0.003597547967764149,0.002080034443694696,0.0039261436755404725,-0.004625342687871931,0.003728002265585469,0.003057001910390739,0.0011993460222194559,0.001634428828966186,-0.002110486895599669,0.0018855461099097609,0.0041256566200056095,0.0015476689287699905,0.00021317619945818443,-0.00039355071109518274,0.0027688473489302944,-0.0007374706084652404,0.009631290447160885,-0.004726450000370053,-0.0005734994768600962,-0.0034830639520485665,0.002650299720001665,-0.005652036260763098,-0.003964728351771694,-0.007457052496980603,-0.0038839832891320388,0.002470412706161906,-0.003756024959932009,-0.007126222616412465,0.0052803378325405855,0.00373512379429364,-3.388689019454606e-05,-0.0017387696907048657,-0.003386840934376873,0.0018414932011708675,-0.0007428517797927967,-0.005158074718230562,0.9918865006723783,0.006098744665182638,0.0037540938372381694,-0.004853550158951153,0.003030961882877498,-0.0037650280328674467,0.005197478462587822,0.003087799722573569,0.0033065736845413985,0.004525966054069303,0.0040771365048561424,0.0020824265239686294,-0.003845747755182945,0.004778328134186813,-0.0006343781256384701,-0.0023688971653901716,0.004028768251938565,0.00046676006223094,-0.0036409390854879745,-0.003936613094427027,-0.00248522054283384,-0.004514670301971662,-0.0034585374364569503,0.0018698679362221665,-0.005605614581760055,0.003579321139907529,-0.00615311112861746,-0.003917600548971853,-0.00275360383872115,-0.0031249839994990994,-0.004308422096845163,-0.0020398171285887444,0.0037967301270566416,1.384178612,1.098580009,1.24137931
0.017668127846283698,0.004439549046771007,0.0023196042829350355,-0.00213723064771672,0.007548790858242231,0.0002712983888210887,-0.00673678149365944,0.005634638752227132,-0.004663620490120503,0.018184339478726524,-0.001068144263307222,0.007825630549056788,-0.0030827648766704593,-0.006221923789142829,0.01150018408972482,0.020349754581557942,0.011436189786671819,-0.003303437709018355,0.005062474837094586,0.003914889259527232,-0.00956088978383027,0.00019651011861173174,0.008262965963994812,-0.007012327315445011,-0.008912276239674607,0.004540131347581064,0.007870579392270899,0.005286873113159234,0.02630451612853345,-0.003936058943356861,-0.013262220944404825,-0.001728808708926615,0.004891542464080114,0.01787838262589158,-0.0015825740495550873,0.005884818364537163,0.009488205943524623,0.008006711530932348,0.004457225785600635,0.01924192936680081,-0.003431141234028219,0.01096840684626031,0.0035829531246857516,0.00801994578887096,0.0009002320099377899,-0.008460296459862768,-0.9551398679647429,0.00918505269658221,-0.01161963401062488,0.0006228133751591365,0.0002044916674680505,0.018444354001414528,-0.03717934173662247,-0.0008000967049425945,0.007584030894037722,0.014023031847786497,-0.010906729305301096,-0.0020126399784138474,-0.001811938740931402,-0.0086872196087358,-0.0007024976127092914,-0.0016115700342353662,0.0017776531034343788,-0.015358774169223089,-0.005989082191029343,-0.011756315748711199,0.0009562223203833471,0.0016082999165109146,0.0028276098344299574,-0.03303578239894911,0.007692634812519599,0.00397771327276206,-0.00029190492543930494,-0.01263608324651149,-0.007433124317812972,-0.013058508009735433,0.01040906609609968,-0.010845197917996208,-0.00450913184448767,-0.005297770849025846,0.0060118658837674975,0.00021191034574956783,0.012204335270046694,-0.0038309993463258307,0.014858260976374382,-0.0018404927336111328,0.010805365068881877,0.011247265507913959,0.003239090580328469,0.016762856979355922,-0.0037965783074267213,0.002610856579138795,-0.01666317780727211,0.0032397218033230544,0.004185836719412187,-0.0063023997864876,-0.005280605425173014,-0.005834334944791378,-0.004470760598410513,0.011558692552107723,-0.002633298475746206,-0.02034516319355825,-0.003403640150181618,0.005724276356091834,0.006273747639493872,0.008723360376942902,-0.0019855686097289705,-0.0035890100888343805,-0.002263382250446423,0.007426841281753195,0.00042904631216847356,3.165961789,2.619752497,2.892857143
0.03376533651368356,-0.0025305007159263306,0.031441411818141946,0.06235822816469042,0.04693180621610245,-0.16506844193841813,-0.13278736128331453,0.28097483296818176,-0.018611404031836917,0.098804387100829,-0.008342669961412839,0.041203260107586334,0.001117892783627581,-0.022831866404350656,0.028374162080442248,0.06495569427309471,-0.02626463496093413,-0.031154120696475964,0.06336137271761345,0.014359767454310978,-0.03060865401502815,-0.0037913510019007873,-0.0018531747951098276,-0.006112899922536339,-0.050505819199252955,0.031703679255601115,-0.025761928727787164,-0.004209440404560298,0.08947983765344246,-0.015836282935486036,0.014414323613905785,-0.008399725331397425,0.008831360151301494,0.03131881778131304,-0.05958311252205193,0.014283245700368574,-0.021295032618431083,0.048720076672059166,-0.04073324110458076,-0.01976435253308688,-0.009780676073619503,-0.10844456449155124,0.011747984311755387,0.008959215446500758,0.022637941350847526,-0.0166128624626826,0.04682609961163765,0.0001249442542753046,-0.071406250344059,-0.02831541488596645,-0.06225520634033267,0.027257546155852377,-0.08951670338867848,-0.026262253521303614,-0.04902932428464094,0.12422209411085844,-0.001519629286914329,0.06977428631239624,0.08673763702836335,-0.12073716276018187,0.039351580362855736,-0.031537088529794303,0.14181246588205895,-0.0022130899127344966,-0.001228990451844286,-0.03030519194563415,-0.0041123230458429225,0.020749906146386464,0.02227736190706788,-0.02296068362305926,0.026456179356693105,0.008885105135367988,-0.14094022852489457,-0.04498251501694097,0.002319094658289174,0.011699354516364037,-0.009559259970900447,0.013162011932376013,-0.014573305794034553,0.06791057902567081,0.008234863731715615,-0.06615686170105473,0.016050585116905935,-0.003939683965431095,-0.12377893142722587,-0.022794994300669336,-0.013429589653475179,0.021454889963627745,-0.0030589230706527725,0.05228313816753381,-0.017212995119041636,0.011203551597779408,0.0009817899098983327,0.024300246837874337,0.015389592827517834,-0.0470406008219469,-0.011618548895469462,-0.011514733976461161,-0.0066399758387346505,0.028943449913973768,-0.011580020811407583,0.03769501120534416,0.022932073092744705,-0.1899937976460947,0.053194384920735055,-0.0046522102711363126,0.00743534659137687,-0.002821086483127211,-0.11163199234011222,-0.020045323581881845,0.007015698996823051,4.371789143,3.869590168,4.120689655
-0.033273370716981054,0.005558038777116373,-0.0820069543189624,-0.02523081808276046,-0.0184524635515827,0.012945194716522035,-0.003186961856413494,-0.07780881317857316,0.005634949852988867,-0.036557715396061896,-0.002401600828478965,0.018651090135610573,-0.00961344045913285,-0.013462776728349285,0.04064942844276683,-0.02168860052155877,-0.05032902748586967,-0.01165378418087786,0.2246186457243936,-0.004489714659900882,0.04812592556719844,-0.007170707079335279,0.031244616411684138,0.001868885218606892,-0.01858336251360532,0.009594455657062509,-0.004778282005603292,0.008410880395877163,-0.03793288884886662,-0.013660566832366263,-0.016740397455295573,-0.012335092685236922,-0.02172734750029598,0.008875758448808347,0.04440409596167682,0.010844195689768582,0.08145218405956492,0.07883112015554075,0.047982455435935115,0.02665860910061585,-0.009451066424058626,-0.028278281694395994,0.012156477158257269,0.008737732617547534,0.0028199151127634168,-0.009914484437923289,-0.009851557871248333,-0.004851418698126117,-0.022783463549670036,0.0021482569669833878,0.01853499395256236,-0.020836395049839276,0.022425567179351735,0.06135464518646635,-0.17277550029104888,0.006895244667351076,-0.16668812954714005,0.02932585033779346,0.0608499265633581,-0.022290922022584446,-0.006999106658153282,-0.016697534689610247,0.015797704600631582,-0.003950974420889473,-0.014655608572364934,-0.01670911803231421,-0.013979370448060444,0.02756531712142146,-0.008972481365578072,0.002135138511582704,0.01721372265854009,0.01093681810199034,0.03771126761044917,-0.024191871856058412,0.005670931217150816,0.01670346284582276,0.003907613171629584,0.11669764848759162,-0.009632811592714556,0.05589519607438536,0.018367167208796987,0.02972607888088637,-0.041712645306455985,-0.012184167406744904,0.026012289435613477,0.012944929300757501,0.09331445172789886,-0.05156894379298117,0.005529970750823858,0.02404646858841943,-0.01579835728693864,-0.01281893967109237,-0.00998238164769507,-0.08169596501940228,0.01903049918962441,0.011780368094236738,-0.01052914209176278,-0.018172557147090936,-0.010089365526262209,-0.009403465793368863,-0.011861965498618768,0.001757015044470955,-0.01849738385898911,0.03434219627319977,-0.003578007541209987,-0.04640587173519872,-0.018340165471162444,-0.011628067069175768,-0.037612849848224536,-0.019633827606997056,-0.03043765698629146,3.312221095,2.887778905,3.1
0.0025163488119861405,-0.003922547751707721,-0.017170990473805547,-0.013610211880206542,0.08981666243798016,0.1298061035604848,-0.02651537994218686,0.06389286377748578,0.002580779679513326,0.01465915153024023,-0.01611672330764474,0.015335494291087918,-0.013499050433749082,-0.008096444607528118,-0.012107823319573986,0.014505246435932864,-0.019627448896572818,-0.02390783288686733,-0.036937623761686036,-0.022055676837255775,-0.7257991090856215,0.0011917494081713877,-0.014669605469467894,0.00914790716589158,0.0026412356015824857,-0.01434743524622951,-0.01111523009136367,0.005244898506186132,-0.0095238588259961,-0.01207302260521132,0.023845740927255058,-0.007742851108608765,0.0005116273721912241,-0.005149991850944673,-0.008334427933561374,0.0036285094271572864,0.01488352043067607,-0.05626151710632336,0.012120904939992187,0.0024560368487464694,-0.004803500261960697,-0.03539213061558457,0.005468363412408009,0.0007883879541707693,0.011834269118287227,0.0013746302090144676,-0.014088289575103745,0.01389313275324229,0.027580323153634356,-0.007208610609363803,0.005456988215944963,0.049144497696985256,0.048060181404400465,-0.011901273541522196,-0.011547253334382002,0.031260437531707166,-0.009316917041165553,-0.014378237497780529,0.12925555624948817,0.0074843198453934424,0.004989898518415864,0.0033923364481105193,0.059709878025061044,-0.0025975104402525167,0.0004404721856841181,-0.030842361491841285,-0.01031917438941227,-0.006670861515610483,-0.040398697956385385,0.09573638307143639,0.012648169930278844,0.007996100520051177,0.043051743072324726,0.036559701224138534,-0.012268829892619815,0.008983292422992915,-0.015227384026777598,0.06762413169741995,-0.014995292876747984,0.019551437963275124,0.01504013317318653,-0.053056768171855,0.025778061616808394,-0.0032659904161174824,-0.03105033640830162,0.07725749911587597,0.07986777556186035,0.0568887733350555,0.0034091499276006714,-0.017638656903326628,-0.011007199312987659,-0.0003997558391778043,0.00770026096761616,-0.019846908379658985,0.019589155740118862,-0.029735476897879427,0.0023000244673916288,-0.0021547671842518695,-0.0013562053600028638,-0.06040377850276716,-0.0032337743057943642,0.021694152047825394,-0.01835670645185471,-0.03837333214223978,0.029000610349100772,-0.012611910311430188,0.005034046823602223,-0.010574638657422593,-0.007986409993352346,0.05833351456449535,0.04860549148053831,4.756993215,4.311972302,4.534482759
-0.02214950650423098,0.016821308088081702,-0.056132849127938436,0.02318970357097158,0.004678900101838231,0.05146777257810261,-0.031535188501782205,-0.06361934474371961,0.006044145497738275,-0.0431681576819713,0.005809595382015608,0.025837992046891918,-0.017798786134317606,-0.012566105624909897,0.0417864833202656,-0.01738148764569848,-0.02722565920670787,-0.011176480782658671,-0.006315077463417474,-0.0459825429270842,0.04229028652800351,-0.01134318545736456,-0.012144008975367179,-0.054631004077628456,-0.014288758976336741,-0.0156192112115802,0.009113950635811835,0.010792879032722994,0.03261748164320797,-0.018487380197515026,-0.0728544788552931,-0.0063544930870115205,-0.01859737999497578,0.017428987204100164,0.0004939230559750115,0.014425362142774088,0.07020547088855354,0.08436560733788478,0.0032932386412797762,0.10766114123468419,-0.012941556643673665,0.04393556973457911,0.013306705236555147,0.023009976169283335,0.002660324623617162,-0.01622672482932832,0.01688848107497193,0.005890109389051625,0.027073282038940216,0.0038395869974124216,0.06741481972762872,-0.005763892004834531,-0.007229570662977259,0.00805788839446751,-0.06488782464296194,0.007902555785238472,-0.07029612455334482,0.04782909293366962,0.04529564602476409,0.027156191138391513,0.016168391141577025,0.0023878904996280977,-0.0351620317487122,-0.020683332824120677,-0.0021549579080008853,-0.01643162628541484,0.007385184041254904,0.004707297862216167,0.007019734777841978,0.008218356220636417,0.008994080821670589,0.011689482720388139,0.016869251898041657,-0.10637332134727379,-0.0032539452800106074,0.022035001531780972,0.009459093477554747,-0.04122247770470822,-0.0018766996870295044,-0.04408833150512778,0.015345089325211034,-0.08213082350536072,-0.051526146551285526,-0.01077828895243449,-0.006277178546222721,0.0737176673880792,0.08604588495840544,-0.041206413827492946,-0.0201633379217915,0.0013179493027271985,-0.007983985119021323,0.04382035945099904,0.008756060619413388,-0.029868809652613855,0.015933522663075312,0.03461434546468721,-0.010212648955919782,-0.018851531447625514,-0.01775765221533172,0.03486554737673939,-0.009239899828621013,0.008142677388391311,-0.01942021479709856,-0.13732387257925885,0.008000904883250217,0.00975130351105052,-0.005898869616867014,-0.010679377827486333,-0.0020794712505107726,-0.014318889608022476,-0.000595736537579591,4.655644914,4.137458535,4.396551724
