fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,CIHigh,CILow,MOS
-0.0034793318700909125,-0.001445274905693411,0.007030799036699737,-0.003910535778827219,-0.0014232051571607574,0.003224410155540086,-0.003664807102680067,0.00252898770984668,-0.0017307458331747496,0.0036893478051835222,0.007158553257742475,-0.0025847894988926387,0.0032726624095298276,-0.004586938002122199,-0.9898949688058137,-0.003633097583877707,0.004404409669462818,-0.0006066536316734787,0.0008721655806358949,-0.0053867276625270445,-0.004640738862057615,0.002175386595102343,-0.00030059043527885657,0.004008465191894894,0.009409920903481287,0.0021981913242892456,0.0032445283232835228,-0.002243895097837531,0.0017953533691001384,0.0015347082954020386,0.004007100523017671,-0.0004895773437959204,-0.002768217512301054,0.0028089828677434277,0.0026238037459940765,-0.006061357091476882,-0.000589597320095949,0.0006045048094142631,-0.0012612688139251825,-0.006290234714599422,0.004138060152654323,-0.001963381396308513,0.006723829760743445,0.004647942225769547,-0.000305690445216341,0.004035924349846605,0.0025455167517597034,0.0024087696916702804,-0.003914151045260155,0.008791594828178288,-0.003936405322870436,0.0057492748003380055,-0.004396545189698895,-0.005669740175136584,-0.002797582621969981,-0.005095111196345082,0.00836817434442973,1.424230754,1.075769246,1.25
-0.06324292811836671,-0.030117122194875695,0.013092431703480966,-4.001681449512767e-06,-0.013929599133570926,0.0027620135328080856,-0.010081023633794428,0.007472010629794826,-0.026510185774924384,0.024767415703378814,0.017367873841809385,0.0044096717370019365,0.003171099760495986,-0.09457990740497683,0.007138283589792433,-0.008797935177430301,-0.04119681883562368,-0.020582956101029184,-0.009460903239389987,0.03405807366974325,-0.006791828551772671,0.009669371073812794,-0.008618464927017488,0.007281276046976429,0.06158378341096565,0.0052842032961871906,0.00957451671985549,-0.07645470728548297,0.022310198320492244,0.053341768234412876,0.02257583549488943,-0.0044250412128392334,0.01803385150954889,0.0074856310427721395,0.0544058290996101,0.03160903227743195,-0.010297127867063036,0.13701856754174419,0.042728658731200055,-0.01552837104159136,0.0020456877442008603,-0.007432705613201133,0.02686801905145818,0.034571663563044766,0.019244689608939686,0.0068159377286686924,0.028818951951570443,0.016765971739508233,-0.0029469613597226034,0.04428742311385218,-0.0498882676043298,0.03723340806555576,-0.050573297439904935,-0.007520867809082648,0.024897517311856437,-0.03304772284830757,0.05171929356356496,3.369995498,2.880004502,3.125
-0.0530026919279173,0.011875946974304146,0.005541831068252208,-0.011483176372854802,0.0007972883212251536,0.016504458547221885,-0.002925494458870435,0.004490552665417344,0.00022620285656895362,-0.008042369289256673,-0.005347838820034432,-0.00043083016559854393,0.014834296327706728,-0.039363319781257934,-0.0016232319095990102,-0.014510839904018013,0.042689049928038944,-0.028523730630417046,0.0010763515032884195,-0.04920309124151082,-0.03841898916637059,-0.028883297024641704,-0.006727459731403373,0.007145150695266909,0.003315594455621322,0.026874212582100886,-0.004139305324503787,0.04514977652852937,-0.019742203982728766,-0.022289408471253127,0.00431542088077652,0.022472734124652935,-0.04673903914055542,0.00046498295185497734,0.02481573827668053,0.004562802133669036,0.007764435123940239,0.008432112050895849,0.11504548603755425,0.005283175549942728,0.005047670296645123,-0.00043704557739679406,-0.035515421451220254,-0.018191894889684354,-0.03165134117322548,0.010410668240167115,-0.02351031466366539,-0.005952231935766815,-0.052998960813727916,-0.021511817045282246,-0.016661761464655752,-0.38923643588080814,0.031035162759889632,-0.013395148202635734,-0.011635265568570027,-0.012120042752515566,-0.05071547775457434,4.804087,4.368326794,4.586206897
0.03816104396131542,0.007067540208253896,-0.002606176838502496,-0.006112125717532342,-0.0033159163927613685,-0.02638300255418441,-0.0017146429515417804,0.04433459834879106,-0.05310786829778072,0.01688866186308389,-0.046504475060844756,-0.019532661670498785,0.0019880770132527322,0.012302460274684167,0.017391731503141928,-0.03246823084275666,0.017203825879463182,-0.008835573784393154,-0.014045686735054706,-0.02504532598269992,-0.00779221973730632,-0.03854757963530458,-0.010661509899038293,0.010393741674176416,-0.004691048710314886,-0.0482773127290478,0.014032021656540803,0.024384755096768063,-0.044215491023967546,0.05690082125261378,0.0032709498078123582,0.010668322233173258,0.007480123295419928,0.03277714985217033,-0.042408308597268525,-0.027658089206149306,0.0015973131771922458,0.11720429362520948,-0.07861738490956124,-0.04188750519706787,0.001266118168293842,-0.0029649674726326992,0.036957859870427476,-0.0013527385313101155,0.008427977137273931,0.02111444953464484,-0.041982389447513035,0.0149612911115576,-0.03593063190863822,0.03816237090777306,-0.002133891481671724,0.028040456889856458,-0.022955912280722728,0.0002617023203861382,-0.018381189729248137,-0.027638288745287246,0.018448135433795358,3.431346944,2.747224484,3.089285714
0.005536695291710484,0.005790076285826008,-0.003493440006469579,-0.003400667900465307,-0.004243412639614129,-0.003574374789179886,-0.006146225473247391,-0.009309301028962701,-0.015382935815843048,0.004954135206316419,-0.011330030510458593,-0.00469314195561605,0.0007001411181321543,-0.0020136715392985657,0.0024374442707704486,-0.009590863227295169,0.005036873693452726,-0.008804947637927085,-0.011382446985728833,-0.007730292180719075,0.011283666796243643,0.000562806400082996,-0.002716881430882543,0.006107135229172193,0.00745504119434946,-0.002292095083794843,0.0027287613731103782,0.010815673731701525,0.00019895515097531144,0.01660947107150603,-0.0002628523005220982,-0.015567998679625605,-0.004389165442525207,0.014455345093756967,-0.003982527548812953,-0.004312600311283392,-0.0011535366052504595,0.0003987904256570617,0.0037742718716307364,-0.005720244191408956,0.003267239941215768,-0.005670083941624331,0.009908825753782387,0.011693984317813893,0.0039947044710215325,0.004892496741824702,0.0013768217570951403,-0.9724138220690524,-0.0030550850015823024,0.004294596205618605,0.008992359497304633,0.007177108052487441,-0.0009028898045053224,0.008364133720045044,0.00027796084985951024,0.0022703683084701275,0.009788205797582107,1.384178612,1.098580009,1.24137931
-0.006904424845323756,0.04385779905160359,-0.009294524003721355,-0.002760068358011803,-0.011831016115027017,0.014098960293666184,0.002814878936802847,-0.008394360900847468,0.012222596232953629,0.01042993475940649,0.015359280746273227,-0.003211861130534935,0.003734697300368322,-0.039827451970636495,-0.006100905955223653,-0.05520364539407728,-0.14182452129548248,-0.007303307367694059,-0.04055179376708862,-0.015134267129838296,0.002628558329935293,-0.08409932138412092,-0.013828986416819327,0.016436626352492077,-0.008019467811381848,0.06186238811650935,0.010579117278622022,-0.03854193527260469,-0.03212393599175452,0.039432099278247625,0.007837052759376496,0.009722712442719498,-0.0217994156333202,-0.006539298548499137,-0.022853514568412177,-0.005577035492814515,-0.017441330612806515,0.0051467106826137,0.038751444886175296,0.03808462205740122,-0.006804057855231421,-0.026948674682658484,-0.0028854909444034865,-0.2553671464531057,0.012373972891409905,-0.015423917181404564,-0.06679890459756839,-0.015084005560399546,0.6622413325187763,0.029838950343615007,0.008908214574028234,0.004172993342182425,-0.010223859657157067,0.014569650505511716,-0.01819905478404286,0.07833890219143813,-0.03134296201591119,3.165961789,2.619752497,2.892857143
0.050888996115841655,0.006949743341693815,0.025728673512315774,-0.008349251627269043,-0.005532355013298086,-0.002794222094928927,-0.011339678941456328,-0.037843831407505406,-0.027023325287114958,0.011281430154305916,0.004561633877876951,-0.009293155424687125,0.006550553484245051,-0.016550146828470683,0.011997582761027928,0.015407937314437625,0.01711810009142187,-0.002352687226416319,-0.0041466968422344125,-0.05531100622867734,-0.006265515209800553,0.06284533741135485,-0.010387735047966138,0.013332090858085979,0.042636259003084764,0.009354251621280105,0.0052210927573209925,0.04952259897210752,0.0064903530885790685,-0.027800474732416654,0.0008290580321307428,-0.020417801828159988,-0.01283221395667703,0.009858288433527958,-0.030222989377407222,-0.07142587405506615,0.0054238557143778355,-0.01852697842080256,-0.12078260133828113,-0.020690364504229477,0.01577077660821286,-0.009295475582923578,0.03034334091516059,0.024471348232447777,-0.02559692173505897,0.02133364626458767,0.0052847679030699245,0.012346436140601567,0.03000748771080317,-0.021291799291494093,0.010520078269966919,0.03584480917426914,0.0324667028891877,0.0025945909420925497,0.001803389823715492,-0.0038567052598048146,0.005943532543424509,4.371789143,3.869590168,4.120689655
-0.018394726030020004,-0.020254500601706724,0.029016452883469417,-0.004483072549643212,-0.011293026493303805,0.00481287875896261,-0.011263209932337934,-0.060350523274983636,-0.046327158689883526,0.01568454854855199,-0.004740018716496418,0.004561978987303976,0.005062656395500572,-0.10070587038726435,0.0032921400742458766,0.008023587209205828,-0.02518440976732515,-0.021253275902217414,-0.02629011456136881,0.011835544240206532,-0.006717400862245489,0.04177582951524519,-0.008828044815402695,0.01511981293612381,0.07640142860901321,0.008931068439493485,0.011972909229123186,-0.030310173959930038,0.010075869951139113,0.044462329718163156,0.01512670285318871,-0.03235699257596056,0.011092886455988988,0.020445382820708003,0.0381687917780474,-0.023636885318936086,-0.0018405355810438083,0.007761336979139901,0.09911580386143697,-0.008511696235408825,0.004238027414553906,-0.004013128510535441,0.027880510781488774,0.08665923229465092,0.011762863242432331,0.008641882539432565,0.031049920207900837,0.020599933041714875,0.05400979924584591,0.027376170615441505,-0.01607418900441807,0.04244987577570039,-0.025911695525894025,0.005933526247644368,0.04859363299169579,-0.04410502862915427,0.04489273464874391,3.312221095,2.887778905,3.1
0.0654148980829786,-0.00911097864446412,0.001692928544798905,-0.005640999084240989,-0.002768051308707492,0.009233001456115346,-0.005326091229149585,-0.053643083516845075,-0.021023516018996963,-0.0022602631961866006,0.018646047696219203,0.0023291895584503204,0.010235719165994013,-0.2314279321272459,-0.010367341203809211,-0.03459491452509303,0.0178978261074952,-0.004161513779688861,0.04492780111244023,0.027112290984923633,-0.011004248660494702,0.053838928930939646,-0.011499038877942042,0.0008049352179997283,-0.04921898475058571,-0.05528530742601825,0.0077812817756118344,-0.06989105246690598,0.028396792063278904,-0.025483852631251826,-0.013209609865992273,0.0012312828658333913,0.39159822780021203,-0.0011569053395855283,-0.03749461988605481,-0.005582073571292023,0.09385608765940308,-0.016824607515866175,-0.04482935785143142,0.008858256055087723,-0.0044107783555364325,-0.020236623340257196,-0.009464635425380657,-0.023630561383268273,-0.03823794490356163,0.027453767999082362,-0.04099069739550733,-0.0011719592089305926,-0.013562486440837278,-0.052722188376131005,-0.04251539273291829,-0.3087610926467924,0.03123475851424717,-0.016881821045536073,0.0044733441995744175,-0.03260911599601967,-0.06545806296991978,4.756993215,4.311972302,4.534482759
-0.033772793526499235,-0.01866225441257001,0.026910833343079997,0.0016665815681994626,-0.009704117951883666,0.008954500316363266,-0.01014353920263132,-0.01759632918746287,-0.03225943655297416,0.019909507028696302,-0.022719299192030636,-0.00365167209616098,0.005709558912846592,-0.01626518995381557,0.008830433405358263,-0.012738516944126343,-0.016137053210071986,-0.011582938416134399,-0.010774258295423188,-0.037421106527750894,-0.01769440621086348,0.00515918763759859,-0.011901169229155014,0.015749347245526697,0.05509456240046527,-0.019797509602338035,0.012232786742044307,0.04960562606323774,-0.008729636388570442,0.03363997453100082,0.01182228176760891,-0.01751659523435948,0.012727257800786108,0.02125287006266983,-0.0006404960768586327,-0.002988422381467484,0.0008976223696511134,0.1948944379890201,-0.0648416604404294,-0.018475813822484807,0.003254715996399479,-0.011821891113550075,0.01168838399268081,0.0194906646615024,-0.0026435609975880483,0.011450460960600388,-0.028415932029298284,0.0115846811448316,-0.0003062102169439044,0.015987163738297987,-0.010446199092741831,0.03488187373073173,-0.01033473722216752,0.0004818121206830186,0.016966571517526167,-0.02634294762656012,0.00842721717859383,4.655644914,4.137458535,4.396551724
