fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,CIHigh,CILow,MOS
0.011131447190926505,-0.011637094833954802,-0.013327422434157389,-0.012606647500941532,-0.11986998076329627,0.020177867851596063,-0.09559305672144264,0.14780157011769982,-0.028971133109501713,0.003512120463371248,-0.04042377617299589,0.056699204052060644,-0.04079591644892602,-0.007821164575200044,0.006266399987076817,0.0033838231415817335,-0.008741319942862669,-0.028752928064319384,-0.0009474205925333139,0.007273778379378446,-0.05381357887146818,0.10161406428832555,-0.018722734135598294,-0.010593535169391169,0.2867784384339373,-0.0288982358046799,-0.024824815399820736,-0.01712669859671374,-0.02455586187115784,0.03282197207050702,0.013134349628949176,-0.051848606217642444,0.014877259832309886,0.023591288229092386,-0.07435332845810039,0.010164139519620323,0.014183816315755516,2.970983131,2.251239091,2.611111111
0.016755733665937654,-0.057153697718865026,-0.006891883888367895,0.0007666114320342568,-0.04685207894430454,-0.0923497022131789,0.03534015388521041,-0.0056559237034920894,0.017204642965270453,0.035950569358204315,-0.01871918092627044,0.04106527897533447,0.012241412820920967,-0.046606661267717495,0.21751364579200147,0.007790007193320406,0.003585374693410763,-0.017542063748812047,-0.03385126671802516,-0.006162945081175716,-0.004030495248153177,0.0669745129300327,0.03993998394045773,-0.005304076394997218,-0.03714628321803808,-0.11217671056527266,0.05787790753593099,8.243990821450598e-05,0.04597928996978374,-0.030983724416342992,-0.0014753153166549664,0.2906171839700393,0.04703646391720545,-0.1743547087673644,0.03990598715350273,0.04831855038543834,-0.02423333223942681,2.686788331,2.05395241,2.37037037
0.009926741849403916,0.008403054856936609,0.008562466485552912,-0.027987596809726772,-0.047795598394823446,-0.008762306153061821,0.01875066529926223,-0.004467313089097374,-0.00019372048503612006,0.002773028753059351,-0.012193799966111545,0.015646476206347938,-0.004198069789218946,-0.0016532659978408769,-0.01014462635544817,-0.011779814237643037,-0.000933263517414789,-0.04839845390734279,-0.022859031807740897,0.011786372623371559,-0.0009117506115510685,0.04278148693620354,-0.0405314988521709,-0.011407442300241622,-0.055801259683753254,0.003210082399436854,-0.029097311120758425,-0.059336272303461626,-0.0022446620604401023,-0.022583643432009876,0.01471846907192684,-0.03229938189611085,-0.017319278235539467,-0.25081078435763016,0.014289161264060003,0.014101701785085647,-0.016817386541305542,3.044920759,2.339694626,2.692307692
0.0877800042589277,0.05562378503453122,-0.013162718879330269,-0.04817507690636321,0.12035900378754492,0.15427030640454714,-0.0743208103024315,-0.016315696194805728,-0.16368588416402954,-0.08463913167756681,-0.0032143967454973717,0.05577664200455896,-0.08332352624814371,-0.007986702204197848,-0.06930914127040369,-0.005728369283999328,0.19197772288628992,0.009488154269892189,0.014466452430510283,0.056012059859825825,0.037612361277816135,-0.0656450284317133,0.05359961207728969,-0.032855177703212675,-0.06839844353279351,0.0997350660309627,0.017436413296429056,-0.04682348673260758,-0.08934322696242523,-0.046110734803356014,0.03902106088567789,0.5907316335981593,-0.1148704237375397,-0.009249087461529738,-0.094421520754928,-0.025527348422497573,0.05188701968493091,3.95457961,3.30467965,3.62962963
-0.021185012050880418,-0.13931041840283734,-0.016283936500922205,0.05022716814963308,-0.05268979591854498,-0.0011931088795527046,0.14437362608496715,0.08533165044030007,-0.024858749584600867,0.011002167972985548,0.1869378221874414,0.050393045907346126,-0.01654387872942659,-0.04472801876704762,-0.04670429974065675,0.018798622284243078,-0.018828887314593944,0.1672694152255574,-0.05754139021701342,0.04249531536122784,-0.09359211475564935,0.1157967715229076,-0.1264530482258053,-0.05645007932862489,-0.06961635819038896,-0.0037930834797221227,-0.028970649500269195,-0.18407760406924836,-0.053873383540637566,-0.021961071401188432,-0.02211825846872239,-0.016208208469313992,0.06434297712171225,0.0040675846279675555,0.059982351877460066,-0.0007034965777744325,0.03129025338197779,2.576073139,2.123926861,2.35
0.032473128183933685,-0.021974432132769985,-0.006863732314898093,-0.04399381063209312,0.06390878375677476,0.01348663465367712,-0.09291946703699798,0.09896788403473075,-0.022064744577422975,-0.03385596924463903,-0.08773105115491597,0.05780016847038538,-0.04166195933352501,-0.046770695172668506,0.01248381505226632,-0.03901765124418336,-0.041621082158452394,-0.07182608808749177,-0.02438165122464497,0.026187094062821013,0.007283250122113169,0.0849218542264923,-0.07577650773006298,-0.03749524430284933,0.24347182734019196,-0.03385767821833683,-0.00048243134270200665,-0.10882064922143558,-0.04662336576883185,0.0016902726485667867,0.04378400782615388,-0.055667706678574444,-0.016742750351170503,0.04257165366937997,0.00909532545908521,0.008352312153917666,0.019492678992836007,2.728516741,2.054091954,2.391304348
0.013128785988292181,0.012209505387224118,0.026088666951548576,0.05008703863184133,-0.12900076434312954,-0.016960489133283407,-0.006543550993417697,-0.0008014150344396124,-0.08474880562540454,0.05458582962087844,0.03941169942105671,0.02052958547822581,-0.03126304477865503,0.030482787499902447,0.02220171401103964,0.05913715657913876,0.01758708773283667,-0.07981953122728622,0.03729004263078534,0.01674272190731363,-0.00547094785967147,0.03881608988238936,0.06957487129573928,0.01897851575361667,-0.011727063211005433,0.05900593809081961,-0.007595024516191537,-0.004926332129032872,0.0256375739478424,0.05298011942473842,0.07921887179393111,-0.023027689387029,0.02123708742275678,0.032068712461897485,-0.18788365015859396,-0.016665119615733845,0.00035948621556426935,4.23399043,3.535240339,3.884615385
0.01278370792364436,0.0024225473835063904,-0.004086242700771031,-0.019089870135220493,0.10122567828189559,0.011087167297629284,-0.0026452792181150798,-0.007370617239429521,0.04732596483973863,-0.009876098300887976,-0.03043293488049433,-0.026023438985687267,-0.022137241295286537,0.03188339090733557,0.0396243094534863,0.019827922974627,-0.023638901989500066,0.02261415816261324,0.014514238755968568,0.015669822190132236,0.012448951855528084,0.11289382873846121,-0.003129396037058542,-0.006960038581671021,-0.030908330758234688,0.003421475444363295,0.005718783163327026,-0.020558092033635848,0.018899990270278208,-0.009349539675884849,-0.016766339732392613,-0.017379123546404907,0.0052270714198118535,0.03143485317507511,-0.03811328055772741,-0.0107277061487176,0.01466323070870714,2.558665314,1.941334686,2.25
-0.02722639016571731,-0.003466821387201212,-0.030593402531627394,0.0829598898744748,-0.07458129393961271,-0.00608456557369843,-0.3195069774063995,0.04510181639247884,-0.04352291407924546,-0.023716190458132055,0.04511525664926064,0.014112689825921572,0.009412522321531742,-0.060490630802357004,-0.07633575959274697,0.03664096020855546,0.020498749144042382,-0.002089950069047959,0.2640251695512763,0.006027480763892845,-0.009537378188499061,-0.10875950107926752,0.029255962089938286,-0.015139285005594555,0.06150747713919697,-0.010893294008869103,-0.026685813784476393,0.10031702428143106,-0.01625964967596084,-0.007999711299183693,-0.029496508239142457,0.009015240359930104,0.02418502088049478,0.032377348298286424,-0.011776737287898043,0.010787850619083444,0.008324410818139116,2.137035504,1.690550702,1.913793103
0.06548204439830695,0.009180402562371105,0.10375547121982069,-0.010958012103546242,-0.01120587463197139,0.01451748140801313,0.0518301242957735,-0.05218936803278079,-0.02129442564799084,-0.05196950821325618,0.0007277629799804864,0.227573544531503,0.028337604939434796,0.11196950263582536,0.030734740935798924,-0.03345310217878013,0.0021452241233416445,0.02124986342282239,0.022328027062247804,-0.086942649268046,0.04909242213623733,-0.005666938636123113,-0.06164376249055675,-0.015640430273394616,-0.030779472320197773,0.6851426037285601,0.17484422881147343,-0.00010393470361451436,-0.0068965226438259765,-0.04125150476027958,0.04497662832022233,-0.03225330906823979,-0.0012466973079329061,-0.024891762113262158,0.012931550696579948,0.01654087026390588,-0.030513288150269546,2.303374142,1.770699932,2.037037037
0.004787550617505619,0.03771484498461652,0.12387841354670896,0.06777116910444225,0.09680414242610115,-0.022479542583615827,0.1239898225373522,-0.35736807424481176,0.0806386023052735,0.07320193426460758,0.018121583881287973,-0.001331443921040089,0.016025828094658162,0.08801511195237244,0.04833771898262858,-0.04509012929965262,0.018620905077137772,0.05316297133902691,-0.004009404514388577,-0.016319891656012886,0.14003159865708328,-0.023444497027506932,0.12277157875505469,-0.005577494151356419,0.620784175843912,-0.03471384839629547,0.02516688612049428,0.05245267702121576,0.0743839092914685,-0.06991614955001861,-0.054474474296119776,0.024547801390195637,-0.04031671500599846,0.0012667191603215457,0.07258704358652858,-0.013548227440251706,-0.003380564723456745,1.471686809,0.994979857,1.233333333
-0.019484001102540408,-0.036294300768792837,0.03184650146708014,-0.03687706199315592,-0.11092834899313377,-0.04637414467717048,0.059855642911638855,0.027698231313390963,0.014421683196631764,0.00026107827785438114,-9.969123077836006e-05,0.014391673470462812,0.01670423018195773,-0.1279021444611992,0.07855416364436907,-0.011313164768276497,-0.013410195143773342,-0.03345372140568578,0.12593702157872802,0.003586944140094938,0.007517654765246906,-0.062157334213720876,-0.018731533984249486,0.015166491974774227,0.021916269058499485,0.01659833337367363,-0.0159808765750897,-0.056279347814295,0.03303024144332385,-0.004115266885496672,0.04088285744047021,0.1977196516857802,0.029382200549010622,0.05825967037935663,0.009941470024687503,0.02226790775025248,0.00030803044198273507,4.625796982,4.159917303,4.392857143
0.0532593851892148,0.023820982310411132,-0.030094358413031225,0.005203469715570868,0.03747257978955699,-0.09505343741000248,-0.001535328693330189,0.014704585691665134,-0.0488703097190508,-0.07913978314905547,-0.18441504808400344,-0.011789254073685019,0.052981698242128165,-0.02720399611360761,-0.020772749036768068,0.02055747497428714,0.040603841792705896,0.10775816714217855,-0.18211658434656086,0.007261914495483458,-0.08518066721714539,-0.05293983768489486,0.07362319715435452,-0.006525471210587011,0.12539510869362627,0.12905476004213517,-0.07857583691809669,0.07824937994110963,-0.017500996188780663,-0.024348711767836432,0.1098162865216833,0.001903862941762671,0.035540311896381335,0.013305026196569624,0.01330479609391806,-0.0023563938976990636,-0.005681652899630676,3.28166657,2.785000097,3.033333333
0.013264505073021102,-0.0010181137570244988,-0.00038058831179502075,-0.018093456875216657,0.008530018918532424,0.04063931431190325,-0.0024803351437389766,0.0037846170052486822,-0.002805818949541276,0.021897676680511822,-0.004320507924771761,-0.001951129340326828,0.9416634443216338,0.005220115364500616,0.004468967234811335,0.009274127483743098,-0.01951438154516038,-0.0018354544933448505,-0.005995312534391356,0.015382715812906561,-0.0016928088460749053,-0.0023372077888508197,0.0018163759651997219,-0.002909253822587962,-0.013938729141184283,-0.006674883244826377,0.0103132741643283,-0.004705128930738431,0.025293866806688162,0.0017665159633723114,-0.01669274552775295,-0.00242618984115127,-0.006752514510703818,0.009419665750658604,-0.012974084920002796,0.0004993391130951809,0.01183494591926203,1.786571514,1.313428486,1.55
0.014666359802468344,0.03152063640012715,0.017397428775152497,0.007608740836672792,-0.08514572069930605,-0.014470238517417253,0.02888566114986663,0.012393621219370078,0.008281273777073975,0.004388702185234472,0.009569372830043594,-0.01311700064858569,-0.0005691392554157999,-0.0052164494402665955,0.002214212136238167,-0.014102095175361574,0.04622578429130734,-0.17581264966517343,-0.0185796267221951,0.000108390409441358,-0.02944132505854769,0.13897971598506742,0.01675956349033328,0.001243125863756444,-0.019614384014700934,-0.0004407625024863578,-0.0068572794715339785,0.021067172642303005,0.031252494466121904,-0.025121242249714147,-0.04826742744917661,-0.024396617194761,-0.003144881269783186,-0.025269495388715594,0.013789220572073374,0.010885668427370597,0.0021680137781251883,4.400800178,3.806096374,4.103448276
0.029353184545250308,0.029723966688128604,0.010242357225562812,0.0008502255473147246,-0.06334103963485702,0.003489989329762983,-0.004284529049637212,0.0023128949731367294,-0.006725669916507525,-0.022962273652216765,4.214277662054236e-05,-0.029156625870046738,-0.012864221011135317,0.00854179763395283,0.0273497215417482,-0.012323149686155619,0.00526541718694188,0.11553730324433904,-0.005022000102430618,0.004568595489911042,-0.02001254505122133,0.051113071136407874,0.04476688230883918,-0.0029721651644781352,-0.011456875392903312,-0.014570621691893246,0.005586598529723588,0.011988193815139726,0.011907111550812937,-0.009509078900600081,-0.044742814074756214,-0.01908220148590708,0.004388371921196253,0.011870138382898405,-0.014696465031592878,0.010962280394474186,0.008551682091518622,3.448905722,2.930404623,3.189655172
0.013890875950437654,0.015978281527214387,0.024041190894463958,0.006431111082003559,0.011070792252139534,-0.012030784508780805,-0.007659985118607473,-0.00413718630884612,0.03221446076832376,-0.004208601123307591,-0.007850344054933582,-0.008904178770079537,0.010679574841527048,0.010622907644254751,0.017336644172899113,0.9457671315286195,0.007378008874551406,0.010722178806126663,-0.011437157822866745,-0.0010571052577350224,0.01035170147407032,-0.004879960606786941,0.014353656048167185,-0.0002698734582272955,-0.027520839577221255,-0.022164787734122712,0.008924362951484481,0.005962439554319035,-0.004672362215770723,-0.021382278855255486,-0.006398432465891647,-0.017962537412972483,-0.0035843660906593865,-0.004143653256997398,0.012658470091180526,0.007301222153736075,0.003868145531736578,1.659640274,1.271394209,1.465517241
0.01801726450694059,0.03352440025092824,0.0025750757950879204,0.021053923215779573,-0.07966056182501584,-0.010839291442523987,0.005902205902591449,0.021021021484037474,0.0017912874748116216,-0.005812657419503554,0.006945854639820484,-0.012350534487216512,-0.0007971888718998056,0.011163381203168085,0.003139046363139966,-0.017044408415019318,0.019334523821210564,-0.1848559395536048,-0.012757446565050951,0.0010217477457922933,-0.0331660820394638,0.131460507026723,0.06651475766062151,-0.007900999401762913,-0.013073067853522342,-0.008683176092896658,0.002608212724839407,0.013304389894403093,0.004333429223153316,-0.020061615111708717,-0.04363251898377773,-0.02158300768070506,0.005381106837958677,-0.02884237266508433,0.01805282053732148,0.010404893863395272,0.012607173727430473,4.392735837,3.814160715,4.103448276
0.036303169371279725,0.006088650189329848,0.02097384615048766,0.007650211054290527,-0.11999802924140493,-0.009370567896692541,0.02206533515161695,-0.0029463384353995126,0.12488127581766176,0.06279903648344835,0.02820868744213968,-0.11081928276390036,0.029719896242817602,0.07337532010241699,-0.1288826178356502,-0.00528108833407176,-0.153920170770558,-0.0030345350493984906,0.006242837663450626,-0.015081418620469416,-0.012273954015423388,0.08141115325687184,-0.0027974102914136516,0.037302477326735174,0.07606671093547272,0.007974128579070185,-0.003923042240628344,0.04322849806173587,0.14019991567878282,0.014183228647108966,-0.03336213142877216,0.4838908448759662,0.03207969098496704,0.11742446991326375,0.03460515166655356,0.007571801429615552,-0.030204332090858026,1.965763382,1.498522332,1.732142857
0.0280170132673319,0.017790333120282113,0.048296982858742545,-0.015400185233939118,-0.0524171431169446,-0.008305434077092826,0.047863089106550336,-0.034347857871826204,0.006099907423860253,0.09525480815761071,-0.24972914513778205,-0.04312246152050398,-0.021031695852784388,0.09196906226007986,0.028161912229306384,-0.016465140163718774,-0.044721705694020265,0.0209867714493723,0.1500562906530868,0.02472865379839019,-0.06438338722947409,-0.05471514739002491,0.024976103654652672,0.008567159918095915,-0.07625559424976282,0.09379985344558614,-0.10376805154536294,0.01065027421695372,-0.016059722442099716,0.04933691616209573,0.5370872244852595,-0.021721465816929835,0.0007021885580487404,-0.014730469338759187,0.004403741190187247,-0.02426872011003477,0.02560735190424637,2.518109498,1.948557169,2.233333333
0.007663401559664794,0.012535597265123648,0.02986087819441825,-0.030675247067440417,-0.08743707070268493,0.016927983823362226,0.029778735752449527,-0.0034870963092132274,0.018140495675420032,0.0011933330946558944,-0.039750631925348265,-0.02210784438355672,-0.023817296150746473,0.044170952072261384,0.03296434232419074,-0.02373075006308047,-0.015094933227726306,0.02339465237287867,-0.008086595397517242,0.010995936186273978,0.023935463022885496,0.10342300229207116,0.0006266183550442037,-0.007861620524919677,-0.05391061582026209,-0.017810646213538128,0.009031635168303695,-0.03824811279924236,0.02508470563203518,-0.026365415869113885,0.001448380643857752,-0.00922873968160923,-0.003520750842533841,0.04964233824936989,0.019848886328605566,0.007900014679110843,0.016075461746780238,3.636244181,3.018928233,3.327586207
0.03604378078257578,0.015326430926081797,0.05094286759383223,-0.0056845024043580316,0.09578040996141648,-0.01001016688141079,0.0041947497678282795,-0.025873063328231596,-0.001737830715435155,-0.01302256556434967,0.011649617404984254,-0.023681753565274827,-0.009646718440842247,-0.06935332960922784,0.01665831578977483,-0.017459510801438646,-0.020821516526701153,0.006826083721450657,-0.007331134273138117,-0.0007405048972239562,0.012545773941079542,-0.045003095457169524,0.021460658293245293,-0.011321860717186103,-0.03257454893794129,-0.008107690332981463,-0.007946238832726238,-0.022315798514986076,0.018296160624000617,0.005330588098175227,-0.021471183436093572,-0.02706155384086801,2.2528938818409394e-05,0.03160144560384288,-0.011401853362232888,0.005674576297774649,-0.002072192439160603,3.91045444,3.503338664,3.706896552
0.03564784890066966,-0.03934946049928824,-0.010848096262577099,0.04805384606003821,0.08225191211000733,-0.008820597607446327,-0.3050838518036087,-0.0312861498041087,0.07620645272588807,-0.0734798307772783,-0.24927707666223908,-0.040281026157062076,0.0027148604253994,-0.05006608781431491,-0.02359848200675516,-0.04719532056544611,0.1593973657725386,-0.052168113416229255,0.05276884581511122,0.03337616715515933,0.016605551026654154,0.10568858660721817,-0.0007787647102214894,-0.0018878229209862262,-0.07115895505586964,0.081161716723598,0.06935070956023856,-0.015590747657137416,0.11845220799082945,-0.013198038110265656,0.20337617022118465,-0.019092928044419418,0.039730461113266675,-0.03203470717488057,0.24795078612244117,-0.005724295361747672,-0.024337724312378423,1.945329132,1.488004202,1.716666667
0.013073309536850906,0.011208529453236141,0.007571175857497004,-0.007498697681978894,0.11046558394668621,0.007989449453232008,0.009645245016554343,0.008121363477785012,0.00844293479451086,-0.0014047551757688519,0.0037298802141790387,-0.03344229030773949,-0.016469182907709903,0.022558621884644615,0.026751134539237394,0.015092956761128927,-0.015695266907817973,-0.11143477925194112,0.003011524211555461,0.01110621437474725,-0.02289632171951163,-0.06558032591264057,0.010240211060312565,-0.0009359561732347973,-0.013355031522718008,-0.013299764807027705,0.00031237303524402164,0.00954239080018041,0.004470505333605914,-0.001625509847015282,-0.014825147374032352,-0.023868372913993664,0.010615404520738194,-0.19424569334941,-0.011587000644320722,0.010575049892506187,0.01257567034247358,4.119839898,3.472752695,3.796296296
0.05698081961833659,-0.06131425107736424,0.03541198898310781,-0.016914843459160174,-0.02511544938505731,-0.12758822103152492,-0.19257109283039844,-0.0545174000066398,0.03511562456726988,-0.07375200709725101,0.5683499746811699,0.009321566169865693,0.0972013645558744,0.05594912580290067,-0.0043088494881253405,-0.07283624364607282,0.02839811353442855,-0.07252776320057455,0.16267748706272017,0.012006863229945182,-0.01570298271250775,-0.06142871802736284,0.09221595777050753,-0.01653055819263983,-0.030931645871051155,0.061830499929090385,-0.014273667850304652,0.01058639788169595,-0.10078916671783068,-0.03200788227250055,0.006456626377565501,-0.07353302888205596,0.0474995453722586,0.002785827687935697,0.2487418615040383,-0.016270667465450295,-0.015325969065020689,1.592996662,1.240336671,1.416666667
-0.3041145301239259,0.01230644265351052,0.040328590208189845,0.04381329746339869,-0.10670539737914957,-0.13398619338508289,-0.0909502524981246,-0.018848669773921592,0.008861868413810741,-0.1283946310344788,-0.15413160861559402,-0.0022695100896634336,0.053206702074630526,0.002972813132703847,-0.5187286268015224,-0.028427441869914135,0.000570932926905396,0.07035516682771918,0.01805857441705516,-0.029700987419733597,0.06178487868753917,-0.01792874479791928,0.1460162682220569,-0.06704227989907356,-0.07763041468626942,-0.16148069497644957,0.1947878793490054,-0.07081359772206983,-0.03149856293754807,-0.010388865615693424,0.022601840603450236,-0.02879340930690872,-0.01005994682452218,0.01636657377370117,0.00860552469696896,-0.0004976393831403582,0.0010113875589325737,3.075559963,2.385978499,2.730769231
