fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,fe-111,fe-112,CIHigh,CILow,MOS
-0.0022741326680053684,0.004706588525882814,-0.0010459263044173964,-0.004027315907005483,-0.005256087609442459,-0.004071962640796901,-0.0029244718249223913,0.004626534787951391,0.0034094659587165124,0.004049998176698662,-0.0038446952463504925,0.0036245205704127886,0.00395733434965031,0.0048328609753965175,-0.003566770561370483,0.0027093571357241567,-0.0032651913604969268,0.005323561574564932,-0.002607470254097495,0.00017518823164978784,-0.0049589493218098885,-0.003989221489863341,0.004992567721211397,0.003638915523681556,0.004781813746232613,0.005332542368885909,-0.0008207569306177417,0.003675063923755529,0.004607969190703594,0.0054068986151951555,-0.0015031948181819196,-0.0034973827403825134,-0.0026275462661261564,-0.0031998157840749416,0.005103973833714623,-0.0035903061253851594,-0.004163781438782172,-0.0029699969105161975,0.00491723599111799,-0.003639674066985004,0.004296775436698212,0.0013356311280967644,0.0037001360587649613,-0.0002700084170077536,-0.004630746456783997,-0.0021472991991027344,0.0038529256039084065,0.0008508746759806015,0.0036141221049843593,0.0040960067781625285,-0.0018924565876280767,0.0025024738437266995,-0.0038201912628141616,0.0034013453610735847,-0.0019458101131087846,-0.004303012445486544,-0.004249103565152482,0.0023045718994481722,-0.0026338016152446533,-0.0037198003017279396,0.0034194960718012357,-0.002465993836808707,-0.004504674334330308,-0.0030544178955185497,0.003740263786129078,0.003114293787800236,-0.004675969881965248,-0.0035972507032161756,0.0028076493225721116,0.004611123573086244,0.0006632182757038665,-0.004328551254610143,0.0019369791072001835,0.004728575470241569,-0.0003607747387067882,0.0035373614424557597,-0.000929190259615782,-0.001652072060367884,0.000800837187121122,0.00022393353973687222,0.004718851668212125,-0.00222393523272059,-0.003933452674580005,0.0038756350586814318,0.00385881592279067,0.005401819215871159,-0.0033437488605697046,-0.004873534091494822,-0.003879282873071147,0.0019142830984223826,0.0038267079895226534,-0.004160641425220396,-0.004341549339619289,5.1265390734793965e-05,0.0024185890408667757,-0.002197858315151963,-0.0027065027427974632,0.0010933830156513182,-0.0037835758170858187,0.004514157992889572,-0.0026395587370125965,-0.004210772573993857,0.0062863640198452505,0.0013369979112743716,0.0036035107693668726,0.002945929272246128,0.0026416408195892396,-0.0046588041279569305,-0.005739841278540377,-0.9948734684938979,-0.0036548328558905197,-0.003798532296797474,1.424230754,1.075769246,1.25
-0.014813413689142987,0.023965106902205612,0.035044608978539005,-0.012315355125330668,-0.04901221965442845,-0.010086984313564439,-0.040136557957598205,-0.04514178065260949,0.008607937887105038,0.012199352712101867,-0.007311938013772777,0.017575295787913073,0.0021499633787713246,0.012327637201970686,0.020399309839606687,0.018438147957364974,-0.009007587252146178,0.023550177314304577,-0.00041441690048901606,0.029144970112438592,0.006950517029090091,0.014492687873090158,0.00035351438467852724,0.02991203247491122,0.028959189086573075,0.007339730423749538,-0.014087992047983913,0.00875026596192701,0.06683108988769607,0.006067863939266748,-0.014766544534789301,-0.008986305009141823,-0.02899136668549352,-0.010717151650464104,0.03324143848741375,-0.04769069600840119,-0.042783511552605256,-0.0018412105806212197,0.0549161065306574,0.0296885258455577,-0.3317116139646284,-0.001824090237473883,0.009141591874574351,0.027037259244083577,-0.05379263147219582,-0.06541199854977034,0.01112376562296326,-0.03391133270095507,0.048997902449897275,0.022465931095748008,0.009866091477231746,-0.009284807391611001,-0.008562577884417708,0.007421512199893987,-0.001214265647236105,-0.034344877674295886,-0.05188706136918128,-0.015311769914466058,0.009984710129945706,-0.011084919620734424,0.0029905177764378314,-0.02213379284936958,-0.019545140308578006,-0.03169671512857082,0.019579549333025976,0.010097297005759648,-0.0013709807471583959,-0.022600240273202267,0.01435778249450205,0.01473890882926581,-0.309811704110596,-0.01447907182030577,0.004706785967015605,0.049683193857469124,-0.010121633172073215,0.012950148321417955,0.03725521811157935,-0.03342797602716348,0.022670648995163266,0.0035126772027761492,0.020553080984185148,0.006643807750988929,-0.01939785935463816,0.007929617961334736,0.019305598665829874,0.0027066049163081084,-0.010530193096971554,0.024925052300305,-0.012258211680863338,0.04167244716805071,0.007204130528084271,-0.026725130037167904,-0.07421048238500977,-0.022728423016070663,0.012705508602416624,-0.012714499511595692,0.08562497081824418,-0.029742698180995834,-0.007802176582886876,-0.001411374690875029,0.026384518214035674,-0.024551622843076503,0.007111617742951828,-0.06329535699718458,0.014210428967577854,0.07574440210925083,-0.003131552771254866,0.006250437271245144,-0.04101008687726548,0.010158903197853926,-0.015623233830358782,-0.009437329198724292,3.369995498,2.880004502,3.125
-0.07744507471845595,0.019381707758368064,-0.03192058062725998,-0.013280530741668085,-0.04402671501073801,-0.003906634063319744,-0.00495704913403593,0.008929754811271331,0.002071320763095643,0.006603403091442763,-0.007188130085135153,0.03165168363679199,0.0007014095021039235,0.004631525002253633,-0.026556916654070194,0.029580623380800454,-0.004055392643241595,-0.01153699305648143,-0.0070007216378946534,-0.0022439232469062867,-0.009683821279532198,-0.0007162818417866332,0.014896928013386001,0.0013879186055964967,0.06677040859603889,0.0169431228867997,0.00511911078402302,0.002314385548991542,0.01459013828132412,0.0010920964564085029,0.0034686125522007494,-0.006575571529582749,-0.004191596395565273,-0.005138772504353043,-0.014780333713157031,-0.013620616683080677,0.0040179973706404686,-0.0022851378262610357,0.002130529773331371,-0.038180468166133824,-0.05024600021799586,0.009999098900251111,0.00724575886780818,0.019674619662720255,0.023918574710766274,-0.019474337703350594,0.0047049791297661195,-0.047321242528420876,0.03121277976462568,0.00316538377754557,-0.037548119492107214,0.0027400526100463778,-0.003224066847524215,0.0029130209132713918,0.02941917344582052,-0.008950655863576462,-0.008743496859825185,-0.0017257768909960149,0.004524773811159595,-0.008315045972397043,-0.003793197166055931,0.008578222583881356,-0.009829618159446569,0.03804830063105763,0.02371851229088776,0.0023545417448102243,-0.010891992019355052,-0.0276756544493881,-0.0024362700489609463,0.016754011292892085,0.1491006669948324,-0.0125958305555613,-0.019537134383389304,-0.6400629017918803,0.0014275700298119647,0.015364152346615303,-0.011514639936071661,-0.013548263408853853,-0.029637856927138113,-0.019381005061138747,0.0009065236578046828,-0.004718911895458111,-0.008921691264621697,0.004592562800354775,0.0012465606759804312,0.004755242963086297,-0.00025219112075528416,-0.04039584390137403,-0.0026907990464953672,0.008620805016186804,0.0010381555304329112,0.0006015724760615327,-0.011923297383332825,0.0239031590674897,0.0001729988805721228,-0.005062091640706647,-0.030197175601678467,-0.016986040432870476,-0.004892167731364152,0.016277097467384177,0.004684022427795695,0.0006854981374299319,0.009824711978769777,0.0007693723217713097,0.006611420254772236,0.0033462095273980408,0.018253537036525963,-0.028908501435506568,0.02037965551982987,0.007102623689519028,-0.001174314827168241,-0.007930906238993516,4.804087,4.368326794,4.586206897
-0.009392142947550666,0.0030739143259077306,-0.026356187938265704,-0.014901484273470902,-0.019056169781559756,-0.0038529456189620864,-0.023485902209495983,-0.0057863404125046295,0.00038397363495746125,0.0060366500943425236,-0.005312904442509342,0.02565245793268025,0.01037287639911035,0.007885057726287798,0.014090632431645973,0.03702013376219263,-0.00222967499279753,0.010647266805529368,-0.01406602943090993,-0.003523083720344281,-0.042611276316661444,-0.012626386921979668,0.01108819417347519,-0.015108104614727719,0.016141756574850917,0.009727485636863886,0.0005234364233794484,0.004967448936807707,-0.8993530107935912,-0.0060105054301438175,-0.01547999816881229,0.0016979615232671059,0.002898243171413405,-0.0037613026662258573,0.011273862104673871,-0.032970910076278385,-0.008689377643248971,-0.004148448411123377,0.04303479076944369,0.047334505928579955,0.03295878190229138,-0.015455369307489884,0.0045604101663378775,0.012968565706205274,-0.04565378621736256,0.004860981552417378,0.004851532290437872,-0.02096621327444594,-0.00016837087075691258,0.006222955441639272,-0.0037604629473358916,-0.013305332030174337,-0.0012163827714538203,0.006105689428460337,-0.03301743292180177,0.00042795655973078755,-0.016185522977703187,-0.007936553053812731,0.001135112912522364,-0.005536021174513121,-0.004496043619847674,-0.024267117426943385,0.0019479583161109537,-0.012396675237426715,0.0038092477379218694,0.011063490222185998,-0.0036392662460987824,0.013947777530497498,0.010396526730975734,-0.009888705776094056,-0.008372531841595626,0.009398433151135855,0.020574346310587535,0.015917300222218066,-0.016708202871549442,0.008583155868021861,0.04210015016537139,-0.0417972893489972,-0.013257351805733057,-0.012500191918350856,0.037986452054414435,-0.01124326174993336,0.0020538660087658024,-0.002012624092883668,0.019041931986594207,0.009094310398869885,-0.011282433245901904,-0.005605605694798242,-0.006269302756588587,-0.01920944564886781,-0.006918384779461996,0.006507962177667228,0.0002946596286421267,-0.019853712942558145,0.011483735887183233,0.0027399344142378093,-0.007946008568775958,0.009845547086690136,-0.004239005356874255,-0.0022277480017404592,0.006005154202795478,-0.028029203214424914,0.025719963101837485,-0.01528711253378853,0.010431873995484122,0.019153118941713874,-0.033145264876994644,0.0075909003977388066,-0.02659179008423295,0.006874043387838444,-0.021041355372610107,-0.006475185165714079,3.431346944,2.747224484,3.089285714
-8.857145234967743e-05,0.0029051890637230133,0.005101599141116325,-0.0030174447359423377,-0.0050642162862794,-0.0025394247766263064,-0.005543985612015517,-0.0021342931069205174,0.003940404889272925,0.003767151561623721,-0.0035031520216737065,0.005542695957655856,0.005276430424746213,-0.0006793692918686383,-0.0009578182503545457,0.0055755408236507495,-0.0026019721202144123,-0.006490238460701322,-0.0026921182886639077,0.0014331551092319013,-0.004660167059504346,-0.002585563391968865,0.0014370391862412416,-0.0033942282823027966,-0.0002312538742063403,0.0018909462913883868,-0.0008465115573195665,0.003986971966600868,0.00782002440982563,-0.000684287960614093,-0.003415560715283703,-0.0026375932520131887,-0.0002334287077097399,-0.0036073948156061836,0.004113116787796811,-0.0013326389951090678,0.002038363488232305,-0.0033773616306476224,0.006127090759550534,0.001539703798395212,0.006652731730872506,0.007294967804913947,0.003793384581250098,-0.0062820595241279515,-0.009716983929326092,-0.0015507507152981792,0.003647856019793682,0.0018156803442880543,-0.0012728790714312203,0.0011436826073653644,-0.004682612159674457,0.0038406310880369785,-0.004046712950426221,0.0034965995423938676,-0.0058740196666244105,0.0026344706865799017,-0.005496793727525849,-0.0005517813120574487,-0.0004192964139958681,-0.0036659805014674345,0.0033618727338432085,-0.007179271493495039,-0.0036121126620410277,-0.005355962638023683,0.002730160627942147,-0.9918881651754504,-0.0038110641805384326,-0.0034062358599058176,0.00378009306335842,0.002157715616856839,0.000960606335421502,-0.0015774624788716083,0.0083959743191114,0.0034166918575526247,-0.006030667156851091,0.00221686813394601,-0.0035943797199323633,-0.009191449625859181,0.007678911547366513,-0.007355999483794736,0.0059273966974487885,-0.005666127062827029,-0.004863713999734213,0.002239130348042003,0.003917144533917585,0.0015505135253561868,-0.00577414887309762,-0.0004606329822149184,-0.00379724674548559,0.0024887622170944377,0.0025684420172218374,-0.0014524577080510255,-0.0031456212828235596,0.002313835468002095,0.0052921093285739915,-0.0038673367722594767,-0.004011557783712164,0.0016209627904628086,-0.0034708549280787183,0.0029446328285263937,-0.002171949676265911,-0.003859296870265358,0.002822440559142085,-4.705299970015704e-05,0.0047288082797393325,0.004122547446954537,-0.001829515446287729,0.003654799008366067,-0.002400281681424948,0.003174390374564764,-0.005612187161235319,-0.0039365664543759855,1.384178612,1.098580009,1.24137931
-0.005172362071487625,0.0010098750891431086,-0.00858743764993225,-0.003535725844828889,-0.004468470448301829,-0.004262956186123445,0.0003064206933753616,0.008280979707068889,-0.0011676614556657946,0.003937941609773222,-0.002586511681104381,0.013494792571031528,0.008024263022679497,-0.015846837994219782,-0.010678174280401092,-0.0010339538208994972,-0.009527071077787452,0.0034854447844832985,-0.017266444560353263,0.0028644882101209698,0.0023568850586325294,-0.01706619439640786,-0.010679642764950413,-0.01864864846695798,0.0012300295343222886,-0.0007904674736226336,0.003379997587309589,0.005777300879644585,-0.009398520487784785,0.008891974850293843,-0.012948067994759104,-0.0034067414856167096,0.009474088815879267,-0.0037056494733673155,0.002621539683285653,0.01016698825685339,0.004105434240004046,-0.002123962809453599,-0.0002541419754694052,-0.011895101376708185,-0.0005425605238316103,0.021319705835475836,0.0039439650573520665,-0.02414670090176715,0.007281109652989692,-0.004693284687124342,0.005959934564226644,0.02196744144863538,-0.00034960296315685675,-0.0017660926609154614,-0.007145753032002742,-0.9566980727890037,-0.004438629683408451,0.00440663858462429,0.012864379836979476,-0.01899261937215553,-0.008932798283056235,-0.0005494060238707585,0.013061464758487426,-0.005421064961534247,0.00359962892440783,-0.013191062768184075,-0.006164515052500302,0.023041648600835286,0.013600318636503475,0.004909936080808635,-0.004285904276368915,0.00042789861274199583,0.001888469956123252,0.008172427497519457,-0.0016042228908634754,0.005680443034528958,-0.01022059683749492,0.0034819527231145678,-0.008586135320036938,-0.00456992161206486,-0.0069944112310633706,-0.003241419118911968,-0.005564617773097387,-0.031225985569721698,-0.00797664606731539,-0.01541656423199803,0.006453441657109411,0.004848581887673288,0.006349858733560566,-0.0015908184523799065,-0.006967455946607223,-0.008890466751257072,-0.005759465758609409,0.0014108044355084593,0.0011451200480524775,0.006047258325334354,0.002698682438977673,0.001072807378241052,0.0051466366525188545,0.008342826220205506,-0.01438843821987142,0.0021156932704413877,-0.0036265883933256356,0.009850987096799003,-0.014598761585419206,0.03670044741775652,0.008473921201813919,0.006228333321711085,0.007904444263143401,-0.011256025419283116,0.016351716785747268,0.0015527592724139444,0.0026901397880500356,0.0034065865873198257,-0.0037511214168021684,-0.0019037088839426362,3.165961789,2.619752497,2.892857143
0.24926045598663912,-0.00587576256692367,-0.03831646453846234,-0.008100349977570432,0.1521388234645907,-0.007741321518548658,-0.003225872145572294,-0.0011866935161441463,0.0014562722254577597,0.007710424714267686,-0.011023623453058906,-0.12585615810546716,0.020781981646270656,0.0011205503189182886,-0.024635721436596307,0.022071736451832993,-0.04606329276094532,0.05352933195202414,-0.026254014485542772,0.04665170009193648,-0.06137828081389209,-0.10794348149931338,0.014657692802717736,-0.014219608394996473,0.14020984322675048,-0.02380581493436101,0.11022958029430098,0.009994034342237867,0.030065605353549373,0.00371119187161819,0.00786794043675569,0.0010395685891448126,-0.07189843956770839,-0.010762835105544535,-0.001635393784026839,0.034389388932356595,0.015426100346326571,-0.02981049452416597,0.12577630732287767,-0.05569159110121522,-0.08579589641359339,0.059468338975894236,0.002548028775861172,-0.04669342347943181,0.05809987178824838,0.037381920040202306,0.012816732089375577,-0.016790096038388574,0.09490097363639792,-0.004223647162744703,-0.11413110277380097,0.03758737926603625,-0.010743792953011009,-0.005235912685894978,-0.09736142182686845,0.011445682292062788,-0.012291606235568834,0.049054783607548114,0.1137232630716759,-0.009180353055889212,0.02950821752498016,-0.02076333125485539,0.0027678003140653345,0.061737220325900954,0.008157753216692072,0.009403121042629685,-0.014872391982213575,0.030484488936615765,0.019378014304949044,0.00605219513512092,0.014399583971705697,0.01797388298477135,0.08671588821771299,0.11814101380678763,0.022429668862851547,-0.005285808589592657,-0.08256537404647146,-0.05052496057607425,-0.05715009586338721,-0.003757293131315573,-0.00381000603457371,0.0007326749490173501,-0.019588639633531874,-0.003591667546191764,0.0002016999086001913,-0.020953730656646366,-0.018555525213908786,-0.023803794313396364,-0.008112827718695545,-0.06706298230264186,0.01800683761607705,0.025965155542924865,0.012158084211772386,-0.11216271601946937,0.009602453929708462,-0.005248359961603857,0.24449743344158162,-0.0008630651515342313,-0.008698873526559953,-0.0006384396153727848,-0.05764379740571233,0.08155514046029182,-0.011199184633971949,0.05781813289789286,0.01560025842336426,-0.027713977510935926,-0.029709140316289965,-0.013376155514097543,0.010138823852818411,0.00280741943447113,0.025848304514844208,-0.006587545262940868,4.371789143,3.869590168,4.120689655
-0.1312278001986532,0.017542108959873976,-0.039102272561696384,-0.013761863350879212,-0.024366970210396015,-0.010218985560664504,-0.008997234525875529,-0.013957614892863632,0.011392118431211696,0.009824993602182714,-0.010603720345809952,0.03154258360878264,0.013920277427130902,-0.013036053220173208,-0.03707183550627421,0.0047881980728416785,-0.014825703506740458,0.004345874671181855,-0.00835871073043244,0.012679326014514708,0.016026882692419447,-0.026362905106413426,0.00616217200081427,0.03505106895452754,-0.047939184482787486,0.0063763071345594525,-0.0017051631477896618,0.017242108660786692,0.04833854602997619,0.010886850769494628,0.043813422512015504,-0.007550512084207672,-0.16560096130577398,-0.010690331616331391,0.011570518677410413,-0.02278526748345957,-0.023445618215307978,-0.013594854845634658,0.08383532918685853,-0.004485023276065013,-0.10841070007531808,-0.059519276705536986,0.010426382884992758,0.03490206174215836,-0.05213020183557722,-0.04708755867491461,0.00920293891428004,-0.04109421665141209,0.0003643207010045202,-0.0022120875114887343,-0.016811387045642976,-0.010724040881569802,-0.01616349681817926,0.0038679160157885782,-0.05078092130592639,-0.02376189951181358,0.0035659341612835583,-0.006362728564540897,0.019445148136703123,-0.008535724400460678,0.009168067858780733,-0.014873487005425332,0.005514113514620715,-0.05857928556039082,-0.05067944540931843,0.007230507705344243,-0.012694766626450315,0.0032659812211677974,0.0001873849708499054,0.004179848388884129,-0.24815993070261866,-0.004860437695643263,0.027727713958776365,-0.012129572459457196,0.10646885378019552,0.019938893656532095,-0.014337779708749613,0.03916124935573882,0.08603485663744032,0.0036445755283941064,0.015255082755302261,-0.0033984226123079816,0.00341856006898812,0.008823715599455313,0.01339349390190291,0.06668068041321991,-0.010159897607090221,-0.03157781712671151,-0.01818509332709258,-0.05324457289301509,0.024291650998899274,0.005874261244349641,-0.017769055877819975,0.017253856372022806,0.008000586956610345,-0.03823692140501147,0.01417935426461307,-0.03548434932718836,-0.007770154258298621,-0.007186236751060545,-0.030703331017427313,-0.01928384478454509,0.09089004059824624,0.08598642203169196,0.010949437843821996,0.0042808664010377355,0.0020119705153738695,-0.030841761811935712,-0.08483461727036955,0.010939018650087685,-0.017682985009807996,-0.010377950725326414,3.312221095,2.887778905,3.1
0.0784825335934366,-0.006149816660377174,0.07144731979514025,0.01230258023537159,0.025884300937483257,0.002361366266071336,0.005571638677878949,0.05586506495150184,0.009130001649469697,0.0046108614941849,0.0003229735703750779,-0.04050094821982853,0.006838937953740024,0.005816338452000931,0.01667452755669523,2.8004704451628176e-05,0.00846877525277399,0.031025560219116923,0.012870810556926,0.06422428521767001,-0.04694688581469719,0.09148729458940025,0.003072610339569942,0.011644384974619849,-0.0601255115399374,-0.009556938749935746,0.047415218797191704,-0.0018321497263020313,6.990350264196868e-05,-0.02023610612785531,-0.028086875070430912,-0.011324216134494778,-0.020976857949650547,-0.0022292700132246156,-0.0020522279306794235,0.031947553953201334,-0.004314120369058538,0.008262399146370513,0.05107595327408575,0.03211034248542887,0.024193726076094945,0.003798282272251376,-0.00026050589641137196,-0.0001498699760520373,0.6582683535422851,-0.010411698432020344,-0.0014013909807833764,0.03362757367310834,-0.007393677141239618,-0.022380416173942555,0.004806532204296251,-0.026650506874905004,-0.017699686776645233,-0.008610222445278981,-0.025498007649837073,0.0005322630592955027,-0.0034592417276182843,0.006800694897995674,0.03266749523912197,0.006968401722249845,0.02369738547350164,-0.024709742680803004,-0.01245669342146554,-0.030035925963943468,0.018534558528451848,0.01114368104882572,-0.006783139456386131,-0.042213743178256075,0.0084992429972887,-0.0038358271950324975,-0.058825705799594945,-0.0021019296897170315,0.035101210353669435,-0.2557139215895989,0.07134231814269232,-0.00325542073492979,0.005682473266922593,0.0056235074716943665,0.037704167964752865,0.13516015671128093,0.028848891463970225,0.0033674505608932894,-0.007665251672061871,0.003228748655801317,-0.007474084006951664,-0.014538850832885046,-0.002440033557834304,0.04789752267505242,-0.012659591370088683,0.11707631082915589,-0.007354995133375464,-0.01931824271442944,-0.09664691789376986,-0.08255879637956541,0.007979646098230384,-0.014994853216524781,0.12083989324823934,-0.0510171565069206,-0.0008749297481570946,0.00801688364436989,0.01721506440552468,-0.05228831311499971,0.007642257828457487,-0.06778267948108255,-0.005598374054159162,0.07274782378358466,-0.028397928784714793,0.04817333226260197,-0.012881387502538665,0.00738276711617654,-0.011546618288041561,-0.0047933161581139964,4.756993215,4.311972302,4.534482759
-0.029349631973789064,0.006904860684650737,-0.02885379608844127,-0.062176341110604355,-0.08388404665472418,-0.01720989433593669,-0.012455088699092285,-0.023107914932242454,-0.006074447593002112,0.01210498122481752,-0.00962128714438845,0.0005923976858526343,0.010609028599729942,0.01063276313244865,-0.04378674658413639,0.047909588779450236,-0.014180665232790275,-0.003314160608690218,-0.016099147478204456,-0.017126647024056245,-0.0849250561750115,-0.06420830669718425,0.019363108977589628,0.01493049585676558,-0.017580289331944082,0.005306485172131102,0.022688562795846065,0.019142631691131236,0.032611707023404844,0.004329397885224484,0.02526759909370592,-0.01642859925297011,-0.03992277424453563,-0.013498643654799282,-0.016920381729119145,-0.033793051033536456,-0.04307053299276966,0.0022277480328520534,0.032907540333009876,0.027662365655248877,0.02131079491371061,-0.04224360052964111,0.01134650319300172,0.019818437387470172,-0.055663077028839686,0.00032628340832219617,0.014060584968625783,-0.006762701562161718,0.009486370425222391,0.004204646812766468,0.02973856672886121,0.01411150080845291,-0.017429705711576964,0.01849374013946637,0.009362372852959764,-0.08900562257825097,-0.026311173397503624,0.012020904006162821,0.01051018315623895,-0.010691504152893607,0.011451674059874472,-0.0188123298617191,-0.003064467403517249,0.012982988066867136,-0.04972694504410084,0.004456533820707304,-0.008438307550938568,0.006058748302904794,0.003357895858120079,0.022346243947000115,-0.091632473369434,-0.007323848176676334,-0.030543779192036873,-0.027561286177460242,-0.04544177618296199,0.017653714033415795,-0.006156515255803775,-0.011440154572500456,0.06867379099668011,0.007073914603764526,0.04596214836243842,-0.02113818690110738,0.0077862599561952,0.010986553477423852,0.0022384877670012324,0.008426500467074683,-0.01337203396418873,0.027179782732403367,-0.01525690664310723,0.12014943587415779,0.0059666120703642895,-0.015407884521167939,-0.0672279444761204,0.07352645220810661,0.019743505731941783,0.010778879884340283,0.12377455841688263,0.10517888082483584,-0.013161039793192506,0.004352501263513857,-0.001996067437836525,0.00342781745369701,0.06755456996144532,0.0982900295493766,0.016869379518471388,-0.03113653684314905,-0.013742914090596555,0.006846469626824484,-0.0234636421014289,0.010745106241640375,-0.020257311233967217,-0.007307203736445427,4.655644914,4.137458535,4.396551724
