fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,CIHigh,CILow,MOS
-0.004172300052369193,0.0038246237591214394,-0.002634686753425669,0.0046652920034463636,0.005570915592454709,-0.0022766677779267356,-0.0032848935215768838,0.003867798531758835,0.0024646748127465272,-0.004436074169950296,0.004671741658821701,-0.00016880983190226695,-0.004053244491254912,-0.0003298700102953337,0.005341410667962697,-0.003738749912631566,0.003238374344641112,0.004177430068790581,-0.0013980874042087692,-0.008368157439984645,0.0030968612068096616,0.002305475870596503,-0.0076770919259601155,0.003844804105049113,-0.0039377151501148525,-0.004223343889375512,-0.0032846000126144402,-0.005638949844580571,-0.006893274914242017,-0.00623412770222591,0.0006825665511238709,-0.0029516549084761677,-0.008201121214422721,0.0025446747051929702,0.0006041210270744283,0.006083030075061,0.0036356790198309057,-0.0038534773428661835,0.004757643096892896,-0.009873326963564173,0.0024777515321119967,0.00035242833230809045,-0.00011043998774969413,-0.002221278659222247,-0.005504135986938694,-0.005449475908507294,0.005813413682597389,-0.0037342842640062128,-0.0031600683276296875,-0.004246528455427859,-0.004655171432811534,0.0013079094630145198,-0.0011759417965899396,-0.005957538080397206,0.990071519175876,-0.0029654328862808743,-0.0019040031196673904,0.002801482764241694,1.424230754,1.075769246,1.25
-0.03413686954397588,0.020649061006390374,0.03744497116481476,-0.0027759346228110374,0.11763021582230476,0.02707017302189003,-0.0033306607575772254,0.008576555617918029,-0.003034780570959806,0.07726996615741248,0.0030905272999181463,-0.021184996323866348,0.017911816178866165,0.012724315592734051,0.027030948902494113,-0.012509786594971288,0.024286488280606512,-1.573891860229678e-05,-0.016642340110589255,-0.06420846943436626,0.019829190559695366,0.006559527496959488,-0.040138135557420886,0.022431237014687664,-0.04601680347398973,-0.0008779030291259478,-0.007052221966311261,-0.007323258961506398,-0.027640133895241083,0.01971105374957727,0.053911430391867826,-0.010834973856899304,-0.01211306398211388,-0.017287096786473312,-0.018038826145468447,0.005531248809170592,0.03268045937849524,0.03975145119982279,0.0010417784403561458,-0.06028855671696065,0.034274256748950085,0.009183320712706812,-0.03661347198181839,0.01851368564109912,-0.12161787477544626,-0.01699878668532233,0.07592621370273497,-0.04198908480903551,0.003274713882805245,-0.012486967615689225,-0.03711633114367861,-0.018022309868152453,-0.012367071803287673,-0.014222413561146813,-0.007625884653934685,-0.022832938500847933,-0.014626475754978767,0.00425444559797053,3.369995498,2.880004502,3.125
0.025352304725495364,-0.025670976368650764,0.10994470828147329,-0.024188697747139044,-0.03773694878588346,-0.04512435205784982,-0.01439342010119293,0.0372542417637521,0.032034070377678525,0.03261535803057464,0.004481628928088475,-0.02947094630765881,-0.03611336027558463,-0.0024923583540494725,-0.38963345780631664,-0.0023128049580387828,-0.009177526841861194,-0.0032289864475584093,0.02134128793142541,-0.004821659937508788,-0.005207532227886359,-0.0007210308534984922,0.024307614130573297,0.0038906484111315056,-0.002264756950466153,-0.010995354602274722,-0.00978567192932346,0.039874597317533934,0.03633907064075191,-0.04365349232267017,-0.022860742454921798,0.00495955026579644,-8.217106447734884e-05,-0.011910080587711412,0.03233522461865579,-0.008743586177760035,-0.031558532762276735,-0.007495790876296006,0.01282510452905171,0.05307151775497183,0.01934655496235186,0.006404699613018432,0.0257274132307217,-0.03170658152645916,-0.039310179578841795,-0.006353732942474582,-0.02083855122841215,-0.014152018579488368,0.0004700981417160498,-0.007441227757988879,-0.057113908700877014,0.005337335892966846,0.007152069262343588,0.0056546755459589175,0.0029898917664101326,0.02499074240216185,0.0007532369679893852,0.015962656164357606,4.804087,4.368326794,4.586206897
0.025001393588414956,-0.029972410233609012,-0.04671334203393214,0.044731242813588916,0.0950382875410295,-0.017537832422649495,-0.0020331488985493376,0.003695326515747481,-0.06390532178010636,-0.04326844146567972,0.005468960273351298,-0.003930499402365712,-0.02122899336761428,0.021611710734752657,0.009353647007256185,-0.003445939210817784,0.01514465144231777,0.0013351025844510634,0.049854005626137975,0.003183040335276508,0.020502596638226758,0.007168256548552588,-0.03090768513760361,0.002706884358199684,-0.053820291890168494,-0.00874091943783143,-0.014190392828999306,-0.04430974286407274,-0.04038186252328861,-0.0541612362323651,0.053078773785422494,-0.012688963695048374,-0.06430134556512904,0.022834892514762114,-0.008644032498451169,-0.05928865502470332,0.008560990604452421,-0.02386523869463425,-0.010163858765452973,-0.03572673639364279,-0.02007929026631242,0.011023993386731573,0.07252779422902042,0.009786213550121428,-0.002914620331154246,0.013588466564213555,0.025784529992647517,-0.010987201267698024,-0.023489065936051292,-0.013616731051936467,0.02594908158141239,0.03366779898406656,-0.006453746839232443,-0.03965696225664867,-0.017617588468263588,-0.016850319570950012,-0.006994116422687188,-0.028678724929798064,3.431346944,2.747224484,3.089285714
0.002435051413303313,-0.001747535675948054,0.0013997176773382358,-0.0008205673029787364,-0.0012295281434081707,-0.006599587088193877,-0.0007859089522224676,-0.009001568512296476,-0.0024266157628494173,0.0013397957671619576,0.002198496556801296,-0.009701515147372131,-0.005363493740846042,0.010519280098144275,0.006167357652221629,-0.00610204740433064,0.006266784904649667,-0.005599946329562587,-0.0010054988336860556,-0.008130794480447128,-0.9739411181764939,0.005239190043517051,-0.007918622956945748,0.00031476069692065457,-0.013528196224661657,-0.0027408848352171713,-0.006952458756106867,-0.00541451106580763,-0.009943595336287452,-0.006442733764128092,0.01868257174733603,-0.0036985655736523986,-0.008321912176150132,0.010113857432336415,-0.0046078895531733765,-0.009939592929214272,0.0008819785158129224,0.0012084561484448277,-0.00635491222799827,-0.009256208386130643,-0.007231417058522007,0.0027318894665813646,0.008950881541257403,-0.0055726524820820245,-0.003616039497451369,0.00047429164304138723,0.012127522237174542,-0.00031542656115180775,-0.0034202601437361363,-0.005670408455106964,-0.0014489056164529329,0.000970796199434651,6.28308980607056e-05,-0.006887887875305903,-0.003133530198733951,-0.01365551245160438,-0.0031455920710163126,-0.0025188705253979065,1.384178612,1.098580009,1.24137931
0.05491963297203197,-0.07949336966136206,0.037930810493467554,0.03646704665588395,-0.028592617173636852,0.6756813487473954,-0.0037664693512320336,-0.006369980441833363,0.0642177691270253,-0.015103178964984912,-0.004745105831226635,-0.006120747730561968,0.14021821690481537,0.04465445304838937,0.00745359010529657,0.002481896330735315,0.008908539889459948,0.006702981556366218,0.035583286178542194,0.0042248380124482645,-0.012624479138492345,0.028460586873233294,-0.025005820759338125,0.007825396085915797,0.012595837805537264,-0.0040593906059800434,0.019675310271576627,-0.03057344202146262,0.004291504113300185,-0.017487256108566666,0.037062388780211064,-0.00837853727476235,0.007294911016452314,0.05951180008725731,-0.010981983524141295,0.010201150549010886,0.012132804569855991,-0.019559265620551665,-0.018772279904741934,0.02528100412128394,-0.014739590867364384,0.014526812752820365,-0.029133921108675277,-0.0014324593776268407,-0.03405542698149118,0.016405648334640734,-0.22602245404198185,0.08523572273125955,-0.006706264324461921,-0.01768243370066085,-0.02150156686014304,0.05725157685831626,-0.020578462502856956,0.041527581564805925,0.006776571559092266,0.0027507342669457102,-0.014582578753569395,0.012671838703469752,3.165961789,2.619752497,2.892857143
0.0039047286024808106,0.047056147831752645,-0.13131599562573032,0.08626662802527843,-0.0905758203591838,-0.007672938799538482,-0.007431708944442959,0.009395730180507399,0.01573610573152402,-0.03815981733821692,0.01383782755887067,-0.0043311254169178595,-0.0036853585335789624,0.00021417931870381754,0.04234570993535874,-0.010204776604511615,0.014855435886691278,0.024022399498776992,-0.013907360307782834,-0.030935224009627782,0.00687700316364301,0.009653587038864764,0.009998593521413829,0.002670468388420887,-0.011968196040366962,-0.007195072064969393,-0.025410964452195435,-0.006689099075234289,-0.030108754745113445,-0.04072408917873049,-0.023509661807967274,-0.0070753329721335596,-0.035959023347819065,0.015405596426870982,0.02383012861511355,0.019587785585656686,-0.013352204428584,-0.007385744530689616,0.007169642586206932,0.0014762614295099224,0.007374081929034897,0.010715981729855096,0.010690456523405197,-0.022632248809954566,-0.009030029999023621,-0.029438003587046676,-0.010582799670086969,-0.0030769717554653877,-0.007907842142497484,-0.009196486428131477,0.026998906517886275,-0.008299226971618959,0.01035077723530835,-0.02363391563498505,-0.014063728427990838,-0.001680661805503881,-0.003961099104385355,-0.0006507021009601942,4.371789143,3.869590168,4.120689655
-0.02597833632334987,0.037269504916251674,0.07465885285482107,0.031120859212934664,-0.08045596846123207,0.042238194672897744,-0.005246671665720829,0.006929705039622897,0.0177964058991365,0.07978396506115695,0.0035164990510278384,-0.022542549978314112,0.022677096390564196,0.025842402291577308,0.0501603734180401,-0.011036054582176616,0.01582649098919507,0.0035521319851445363,-0.01227078723536602,-0.062407496305851545,0.019143212965415834,0.0035758108018124116,-0.028047548194296223,0.01506136221840599,-0.04566402498278678,-0.004026444174417668,-0.00998782313603498,-0.010681436046629283,-0.026211323718402405,0.02121466877976154,0.045753385646205624,-0.012496055499782303,-0.028298870959319957,-0.013766377987133413,-0.011608122686305575,0.0007883768468837805,0.028937898098217535,0.04510934594000221,-0.003226281911782073,-0.042197170252625225,0.021409172249655526,0.009190606375199537,-0.04416992889738379,0.013514294199900611,-0.09559324733757689,-0.02784461487024477,0.0816119015985992,-0.043673953107999576,0.004123220482308103,-0.013882088715674326,-0.014270084143716156,-0.017190457506556473,0.0004507462071921121,-0.008100691485567746,-0.0030114982945047856,-0.02567818157301578,-0.0112396010921255,0.005746615509515593,3.312221095,2.887778905,3.1
0.023278281107254155,0.053568297953279304,-0.04554775974178203,-0.01876168307034714,-0.06353605865186086,-0.005843118506209209,-0.01017048073166598,0.004242963216942598,-0.06390828069391807,0.01664741744726372,-0.0005278530254925925,0.0024399682660084187,-0.025078697478591067,-0.03718985347924695,-0.28748190022283093,-0.00606427186606379,-0.005045218772238872,0.003817744461665642,-0.025488581015881674,0.050801568660414756,0.0028172575109557405,0.02518137003539345,0.06242255346274949,-0.014676801331143907,-0.0024228477057304863,-0.00790929567845916,-0.01988995118724963,-0.03413943055726803,0.010176291771203657,0.0020507389856692527,-0.03081024717744059,-0.0044129881479324055,-0.01228965383633898,0.010567994644224386,0.039576836233564464,0.012624039009711818,-0.03758650171325797,-0.01471320625166749,0.010738229658925359,0.046443992261518456,0.024086997428303118,0.011858493307230539,-0.011239985241524645,0.44104262610293454,-0.20367585547402128,0.01663721096294382,-0.015290582780474349,-0.0032268441961319995,-0.0032236554945628496,0.0001696136518945237,0.039064778155620844,0.028486308613290694,0.08608045023039312,0.0113580653474518,0.01166817517972029,-0.012268213250579082,-0.0066348933513051215,0.005634844636907759,4.756993215,4.311972302,4.534482759
0.015910393586369524,0.0117725400731997,-0.05183128622781077,0.11410022617044839,0.11641561663656508,0.01312327086598809,-0.006581995938759784,0.017571335485536566,-0.03091109460195357,0.039606276549589314,0.006205874420449969,-0.010322035627609161,0.005741372736102672,0.01629920539701557,0.017809254334166087,-0.012424485158127227,0.020232801506184277,-0.0010628393726795473,0.012986628813344987,-0.0570664957332314,0.014610021677690203,0.01504170677776158,-0.013131828778625197,0.01279996090025215,-0.03696921078726206,-0.0002738391790848999,-0.008479643768720116,-0.015042511857599625,-0.01381107860826376,-0.05912344336860947,0.03346236329928562,-0.01321014030320238,-0.04054994229276872,-0.014138859705354872,0.003350811631836673,-0.03204295386632279,0.005973190744691828,0.018344293701820412,-0.00667936834885072,-0.020143613277339732,-0.004259530278591101,0.013120097863838555,0.0805232993265041,0.0005681161903517293,-0.049482014094197654,-0.024219464740336122,0.04262956103911497,-0.022756790483572757,-0.00708932500860579,-0.019501033504549226,-0.027739406651264367,-0.0014625477320703395,-0.0026909129909077874,-0.01721104333072641,-0.010133915172373312,-0.03717027243396397,-0.012878753437058268,0.010444529043654277,4.655644914,4.137458535,4.396551724
