fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,CIHigh,CILow,MOS
0.005016698490083042,0.12156040890039399,0.004577519046537105,-0.050747856811304094,0.008039791913703269,0.042344118336640556,0.0036913623620532703,-0.017990678705981006,0.0017960636095580157,0.04149341394862372,-0.0014843796800393474,0.03782413382565383,0.014621611482565572,-0.5119498280396164,-0.004869876481798639,-0.04319122930451333,0.001842605669114077,0.012891349168406802,-0.0945362301465041,0.1038913207739659,-0.03644470097544489,-0.06638139862616137,0.017385444680171492,0.009863516220257558,0.003104028952043493,0.02272727731871135,-0.05128162671785342,-0.000783996336909085,0.04538023819131516,-0.022728062074646987,-0.07707804272410158,-0.0016511500435526032,0.036930951237870276,-0.07092671707126771,-0.047715190923141436,0.01143858076151309,-0.017582072248089282,0.04930700439984509,-0.009037845874362835,0.004365583323032267,0.05577448825021388,0.010986162070089088,0.03681187783387061,0.012629065811381348,-0.038599151756382795,0.013070512700321009,-0.0031019948997097055,0.003774182782369838,0.029776826314932548,0.00851720021366182,-0.026509351059380876,-0.011493479256003249,-0.021003717204478748,0.012191347950222541,-0.022288204373548306,2.970983131,2.251239091,2.611111111
-0.007589588559983891,0.03777841910985367,-0.005847235760823818,0.001205316495699432,0.007938759349976558,0.03069147311941933,-0.0258095557272933,0.05030594513543596,0.06061283948655536,-0.0485404372167426,0.032309711802504644,-0.5095763626382526,0.05028055566737533,0.05022016743611487,-0.0019785747151349555,-0.001831278978039784,-0.04399053125333867,0.00130155170396828,0.04446828323002765,0.014248501745615242,-0.04526693643361928,0.036437926355287364,0.0009812617281903034,0.005505169052846423,-0.004476441433505109,0.21199008308045933,-0.06659693571357471,-0.016555887433303874,-0.06651996016558948,-0.08719798621080829,-0.05018983963446627,0.01905979871472913,0.040264117630123185,-0.08115465273882559,0.024440938358240027,-0.1326194142393667,0.03213575695580301,-0.038696220299658676,-0.01274415838518788,0.0040489327066621185,0.013042466040756729,0.04679975084068241,0.012229126462215687,0.010448291408424662,-0.04367986257669767,-0.11996768782589233,-0.0014714361603054402,-0.016547515981401858,-0.2630406960112536,0.021498442679678646,0.004391713121942744,-0.01613611599614454,-0.10552152825860046,0.016724836359373406,-0.022728972230594845,2.686788331,2.05395241,2.37037037
-0.005866811935188522,0.020765017702643426,0.0002998547677482767,0.03192777236017896,0.005870682251629681,-0.042806805875419296,0.009211694198009485,-0.03317994373901094,0.013798568326798965,0.0337513202353322,-0.03319483411997191,0.033716275306219845,0.04532117928808885,0.022634645410537765,0.00040719558801932595,0.014897892885179662,-0.006752940241112126,0.016139086282502022,0.04753503900937926,-0.046866278543621666,0.07420770828089927,-0.0633633563578689,-0.055194387447621646,0.009282288791771485,-0.02445712712751206,0.28612839793834005,-0.03240163302919708,0.016008600693410303,0.0960378915158137,-0.06315813804079376,0.01622961847182533,0.0021358103281001956,-0.003627615333288621,0.03282917737818082,-0.006259824753382279,0.007549467365658078,0.02199130584743008,0.02115339088214715,-0.007967189183514509,0.01151479220418298,0.007023051199932691,0.002780296495306446,-0.007537772289986447,0.016814259180317162,0.002542309489222917,-0.007219564464766496,0.007838362572837964,-0.03466782546710497,-0.023423182356666336,-0.01182435676095375,-0.0063122908325858726,-0.00782257539914494,-0.008501172572064264,0.05544346595549671,-0.006470252818497905,3.044920759,2.339694626,2.692307692
0.004046423515266654,0.00927911384028088,-0.005852291995757615,-0.03673271477278501,-7.304230736420506e-05,0.0239992606386597,0.008932895538982012,-0.0029303488240763225,-0.017388993354248924,0.00038339817966399664,-0.008907324811980463,0.0033028452908453174,0.011790483536620282,0.0024210195506631925,0.0051295412136510826,-0.02425203483321308,0.006169248399559252,0.004006912425299667,-0.012148532007010776,-0.007992265829433593,0.007475575952125531,0.0034955414381312097,-0.009874214652642176,-0.01774331465168642,0.0005064872114748619,0.0009531251102243815,-0.006367676359036905,0.014703884039838574,0.0003392310940763571,-0.01178074280026284,0.008895322653795364,-0.02165650841910136,-0.0029389894705862105,0.015591475158619209,0.011218099091171408,-0.005679248905884611,-0.0034855185614173583,-0.019723067206678005,-0.003187148586239784,0.003941235335772527,-0.9462962781133081,0.02045937291309206,0.011817670885046249,0.004803282753652046,-0.008611540290816053,-0.00671693643203881,-0.00473967227098385,0.006611644991631096,-0.005514606144452007,0.0037988872242857587,0.012128956286591474,-0.0005887524516809127,-0.007139706392404898,-0.007934718692794458,-0.0005848784145393582,3.95457961,3.30467965,3.62962963
0.0024512770115461616,-0.0006926526654450785,-0.011968579586610465,0.13838909942589014,0.0017044842122983187,-0.14657860446495502,-0.0021535488219482325,0.005604350579653905,0.07057785480909483,-0.02400908734318983,0.008447804472011072,0.011447860680224612,-0.06992042559221376,-0.0106223802095698,-0.002678196206264838,0.07056647585411266,0.012179734144580128,0.0038563804469449545,0.239160728235499,0.10322946562143745,-0.02821725939281248,-0.037966607188816455,0.17900688270371662,-0.00023328129835036663,-0.01187080618010095,0.02500344324563514,-0.028198029238616716,-0.020887671284111137,0.08001852993162742,0.022278237496084388,0.011629944059183757,0.07989153708661433,-0.09437328138791644,-0.20808530599279895,0.037618869988608424,0.043448193933294056,0.04044323569486757,-0.020414085750824557,-0.0074729518071228575,0.011638369908240232,-0.0412505268576815,0.023299549031419765,-0.05879040715882951,-0.00946061400609559,-0.018460126527642905,0.060772007107077725,-0.006603820332974977,-0.13059760374119553,-0.10949095395810593,-0.05896803059716961,0.04065815255760967,-0.006319593126352838,0.029640233477501488,-0.26972677270664003,-0.023755937600243096,2.576073139,2.123926861,2.35
0.004066111592921116,-0.06415663934783003,-0.008282761438957087,0.017687784502458278,0.018103711438748067,0.0019015062675242782,-0.0016068965710899614,0.009572871963225423,0.027844991684967457,-0.024152062637802722,0.00862223631155181,0.025603644500185953,0.05557986724516807,-0.5304265398181808,0.02127396820356045,-0.04788738914003405,-0.007824821167149602,0.006189088334957158,0.05145279176593373,-0.05447932462340215,0.01407807950813446,0.047069503581385376,-0.04795096033562584,0.012016801602558812,-0.004555802186527335,-0.023552687125430693,0.05099896362742239,-0.006069919632208299,0.03342223806609049,-0.03563938328791639,0.06841557229097586,-0.023851948209241514,0.02138026594232186,0.04018448536468028,0.0034811303939670094,-0.0218130091271999,0.004381744987394382,-0.018405069405129204,-0.013268466341122637,9.649288852069709e-05,-0.03999295533323912,0.00027874998965317507,-0.053272210951644465,0.025575041189119782,-0.013271600409303131,0.018780793335096416,0.011385193542278061,-0.026376626565498957,-0.147517136211947,0.08370947287043198,0.008930563337520868,0.004708232015215314,0.017280869287305576,0.048332342477137025,0.0017750626217780318,2.728516741,2.054091954,2.391304348
0.014327142376507672,-0.013815956679590253,-0.009730072362886831,-0.05109142972460475,0.005269057287229106,0.19486476565674007,0.025174878278295693,-0.0085565854587577,-0.030607821976269444,-0.02580890736537788,-0.0191380619523781,-0.05266464089772525,0.0241188991601234,-0.007838767640568834,0.00017443122292518578,-0.0682735449496764,-0.0069578785156653895,-0.008826686831963148,-0.14562194119390426,-0.07314145778464297,0.05366714942297118,-0.008860648944935332,-0.11699348340198902,0.02061038761952301,0.005728606865889074,-0.007632205186397188,-0.05992850041333484,0.0717426913768943,-0.02317147262284609,-0.08119458754440141,-0.0007388263264131957,-0.05910057247239066,0.08005358383041476,0.03568474906676109,0.0005226680671281746,-0.06627978283146324,-0.02200642849604612,-0.011067270567063367,0.00229337890717373,0.021464446385453983,0.10472187032464805,0.06349671141899743,0.01736424848250035,0.00202357994915361,-0.027281442006468308,0.004446042164592505,-0.004925264245626363,-0.00948202205523044,0.10438994916713924,0.020790948261669828,-0.06374394742718474,0.020434784831930466,-0.08133884595971774,-0.4488551746709083,-0.016428059851755304,4.23399043,3.535240339,3.884615385
0.011472628410402754,0.003433601501010234,-0.014477910479774238,-0.029879388844759013,-0.018231082946591943,0.053948694729123066,0.025882547569359156,0.004370990217548656,-0.015357304904166785,-0.01316511571678004,-0.024355398802044296,-0.0019953453587286973,-0.035301078710938544,0.04200029915100448,-0.012526908001214965,0.02570027084121981,0.009848240656516051,0.011519650298066014,0.02709716536373491,0.018441072212525635,-0.0045320194800553435,0.006246728821502167,0.0034059640765596003,0.04227904623109818,-0.025188662639072146,-0.030947901086339057,0.10122096152215293,-0.017799759851530594,-0.013550171917027932,-0.019855726712489735,-0.05772646590138065,-0.045403885046145204,0.02438180979485805,-0.15424390103950333,0.08543960059787566,0.0307271187868953,0.013308180074947839,-0.02826390759536288,-0.005019425275844874,0.00947380964922503,0.009446594315335916,-0.02874033458183026,-0.005703248420666866,0.004434868356383198,0.01904347602407831,0.03187935524953148,-0.019167601656953616,-0.027580519232322954,0.02065478645321695,-0.014941118769378665,-0.0048207506760428055,0.004512264500530452,-0.022879087485102312,0.05627499080526825,-0.0015515448575364518,2.558665314,1.941334686,2.25
-0.00045219667218570524,0.03294805350271473,-0.0032383170464889994,0.019785588816052243,-0.014262485608839675,-0.09337100077066302,0.002751571928299393,0.00624211635641456,0.021725430483169293,-0.005447681310326507,0.005175434496322761,0.04720618833993225,-0.027831206194345377,0.013988233415783553,-0.006160368642761607,-0.022565130870021172,-0.005666204446867904,0.0013978381447761052,-0.4597777333610308,0.010448156563049605,-0.008883968832697195,0.0017965458315403538,0.007785653377006449,-0.01595754160363462,-0.007170885448459447,-0.01122018579628513,-0.03466578765226303,-0.01817708444134552,0.07135167485357487,-0.0010170891619812248,-0.015725645109539745,0.00655483639643795,0.009723908962326106,0.01694280660238954,-0.02522633674654861,0.054352004874547166,-0.3012126395575989,-0.027405492252753676,-0.009149847671421133,0.00444332494686376,-0.020103310863949477,0.020642822544988053,-0.00017621370881110163,0.0034069399226158057,0.0002657271116588472,0.008852579456410398,0.002675328201506132,-0.0238270430228401,-0.06664258896202374,0.03044719753564169,0.039922439264618595,-0.006325109411229933,0.0687278941547923,-0.09929064584823659,0.010776731481297376,2.137035504,1.690550702,1.913793103
-0.002865453980381732,-0.033670320608888735,0.004797793685290367,0.023666883537800804,0.009270848179880622,-0.01723582111954488,0.005921694889989362,0.018546916224500876,-0.9335485515061306,-0.023863551014828618,-0.021385888909141317,0.0013104235645185545,0.004899049705106485,0.022076793366243807,-0.003199329375103133,0.006609027295864951,0.01598249333746136,0.005110309459065881,-0.014863475577897925,0.024405736516901668,-0.0011953604940783396,0.0018083547348001147,0.010135765195312741,0.02044508430957681,-0.0070579936794369046,-9.212127322386174e-06,-0.008805033180257096,-0.006278949687838064,0.006282930030986022,0.0012621781052553174,-0.014039580036715764,0.020828825429798282,-0.016928362859076652,-0.001891722575048677,-0.01754749924402753,0.006750550269628782,0.021180162418573505,0.004384626956949516,-0.005502497589261789,-0.0005521332030270174,-0.01400915790710827,0.0009156660160164694,-0.005960788705144846,0.01573963080448385,-0.004773394168230142,-0.0036933251330506095,0.0035950269030870807,-0.01086075820562222,-0.0002361289524044073,-0.027793375430459153,-0.029656377846269618,-0.012498853388650994,-0.004020595629253176,0.030820316401676755,-0.01156479132752474,2.303374142,1.770699932,2.037037037
0.007285396184550131,0.000509905907586934,-0.002725083909996154,-0.0012753152936282126,0.0030745143965629582,-0.0021574516547484437,0.00398095317988168,-0.008520499675594406,0.0011614475719603317,0.012249565609967586,-0.0022406777022711583,-0.0047040819446272555,0.0021404546074212795,0.002198814376592129,-0.0024229424248615084,0.0005931909080596423,-0.005145398832955607,0.005113705031896305,0.0091542134204125,0.01283588222765301,0.004535908382298991,0.955823785699466,0.002508922604506697,0.0021708093091126423,-0.003926917899411405,-0.014379551739492085,0.007717252852990306,-0.008691868903935782,0.024275100373589268,0.0036272675077223177,-0.013691048080873748,0.001297797411992007,-0.007790525367296722,2.7956029005767353e-06,-0.004197520416556706,0.015609934032969954,0.007261558569641966,0.008123579477251784,-0.00721478089747497,0.005685291551321419,-0.0067533840230263285,-0.00011177539163843181,-0.011689511774461162,0.002645585605405572,0.004451622404995191,0.0017873379930945857,-0.0038901550062506807,-0.006294128145727186,0.017965307593173108,-0.006863429819834322,-0.012085425573713534,-0.0019390256779579522,-0.00845887407318498,0.008706133792442573,-0.002759698040068823,1.471686809,0.994979857,1.233333333
0.013891910965989483,0.067178361947352,-0.015447048900444823,0.008691980578531693,0.007844686695813695,0.014031251734717129,-0.005989292584144148,-0.050729013658014625,-0.061413219099768615,0.013672564309101486,0.02076604197110106,-0.2789348345613696,0.04532636694858529,-0.012718730028152884,0.023526845702844953,0.002990126043376016,0.020012764846067163,0.004603670088180702,0.044895402950049165,-0.015994982772806792,0.0017840845805938703,0.005877464477511277,0.01801931040045739,0.03443494859630293,-0.003368660142179317,-0.03122145022570109,-0.07539298247008176,-0.01484772436730395,-0.031009246400932076,-0.028864332700287255,0.01747344059006589,-0.00906358917230158,-0.043281810654344784,0.12348481062813785,0.012203541639005173,-0.007318170122129599,-0.12479466189847752,0.010973362776549648,0.005606695545433174,0.005257728590206965,-0.035783952407074715,-0.015441507976317749,-0.01773005925951451,-0.01558587416482962,0.04460522223896195,0.04518400208811415,-0.0141880207316817,-0.04843459538591829,-0.005288791974811892,-0.0002966940863264568,0.11510534945979167,-0.007368288723466174,-0.08376559231549222,-0.04195447971895212,-0.013995790872631484,4.625796982,4.159917303,4.392857143
0.015104694903866001,0.055487138913696984,-0.012840090684564617,-0.024989498398643086,-0.010212914784676588,0.025728828677647128,0.0014018492766696713,-0.01757946002307539,-0.01825326902448509,-0.013591652605419221,-0.03412944412255029,0.07347765331610483,-0.022576791630600435,-0.050662035005090526,-0.012955659807443662,-0.025242311338211827,-0.028476368455916827,-0.003793878894740384,0.020088889062867182,-0.07217574721280015,-0.027586222732436945,0.011932431276247059,0.050318737100105794,0.019481713515888364,-0.0016149273659119112,0.028883338302898055,-0.06788517927458544,0.006872208757985188,-0.14708972250466026,0.01582728097620858,0.0039817133966613205,-0.028411034675496553,-0.08106695917839493,-0.04119685015783771,-0.42667717340337885,-0.020019155434460947,0.08775352543466561,-0.06164572609262443,-0.004931011642007276,0.019563909401023198,0.020102350299060413,0.04205189412085992,0.021696161454811336,0.01473853130330933,0.017895941603185726,-0.05064195976806068,-0.014468786492003399,-0.0034991322451293537,-0.11723431486554058,0.02589055325263055,-0.02194735361680228,0.011078029653993326,-0.001471083638535856,0.14296664098470466,-0.015227317563848148,3.28166657,2.785000097,3.033333333
0.0027803605631729995,-0.0020426251250464877,-0.002314155439538707,0.002011089561785566,0.004653150749344724,0.002525965425335841,0.00394345711058936,-0.008406153284119186,0.0033939350820863597,-0.0022264544842092063,0.0022192853401860877,0.002949772323683528,-0.0012101423044144403,0.00538346332876548,0.004449694503738994,-0.002245809290293168,0.006528155471008,-0.9929048642315808,0.0016533331467043543,0.006848073815307232,0.007165552544284965,-0.004093139104133238,0.0035612205929190445,0.004644915528743437,-0.004279273410805492,-0.007564782295603455,0.0015660401329528283,-0.0022939723900376485,0.005486900973224156,-0.005778377923505345,-0.002858044746890346,-0.0026872642200483445,-0.0022179735812185345,0.0013097672985059388,6.719912809391307e-05,0.002378163742963267,0.004770650330035506,0.00089962025356575,-0.0026310307643220227,-3.032710522273943e-05,0.0037988590857169495,0.0020287753492099986,-0.0030848731336219344,0.003861835958500593,0.001876677029653801,0.0024831276264430874,-0.002653873679785548,-0.0017855982713308137,0.0029085901529860743,-0.00381791910643628,0.0018487105810513905,-0.0038348302888697276,-0.009044366286032527,0.007336423914403753,-0.004745256517581177,1.786571514,1.313428486,1.55
