fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,CIHigh,CILow,MOS
-0.007448076435531673,0.0038301058730577883,-0.003087309551797498,-0.002645072404181767,-0.005902422880727414,0.013559274753268567,0.008314717932993872,-0.0013098347721957801,0.0025513363551300863,0.003806529919768823,0.0004822627400944244,0.003231483325603545,-0.009173103571041388,0.009273491694352997,0.003157047199800647,0.018166404398411832,-0.009989225697003768,0.0013905689332352467,-0.004047243510890403,0.007821135727919953,-0.005248978797456409,0.005709721842240354,-0.003104659351847419,-0.002854016087782776,-0.01090604885441008,-0.0023457470742154676,0.002158939521307047,0.0008502931724722614,0.010845351679363376,0.007759397513567236,0.012153495410052461,-0.0027127536579449737,-0.015011560660035724,0.0071758374676246725,0.0017140842547184374,0.014298992114655346,0.014449655724020974,-0.0069887761929989444,0.0016499979477079961,0.007806557390788741,0.0034563272403376555,-0.004073954555681766,-0.971362988335265,0.010878885937557075,-0.02248420595618726,0.0010490231122633157,1.424230754,1.075769246,1.25
0.03270788013064313,-0.11084209623634306,-0.005332729511041975,0.02698911998461314,0.01935311690150624,-0.09365033518319935,-0.07711160212043032,-0.00645136079361114,-0.039025178232921176,-0.017171865485349155,-0.016994558385305603,-0.0015551922174805901,-0.004957744694217442,-0.019990605142907764,0.02956662907487198,0.004361965651631784,-0.03665608538821154,-0.010311358394328816,0.03283762124038637,-0.013914348977777257,-0.016191173083737777,0.011165771388242773,-0.017961902255116298,0.012743080746746042,-0.0161857973585396,0.01745346310950253,0.05651850869296974,0.012423192650064814,-0.0088186746490351,-0.010071192773949439,0.00116670083441059,0.0012101666657586174,-0.0006435984906893902,-0.003542837665635299,-0.014028091115169882,-0.0017468347275721332,0.027060566181494307,0.008450774727520385,-0.007465244310886737,-0.011064211402068952,0.004654212470658805,0.004212846468337244,0.0012634209259869793,-0.04987384181308603,-0.009464967783850878,-0.10157756016882742,3.369995498,2.880004502,3.125
-0.018725687208327322,0.05153310927786048,0.013860217453887366,-0.010501756264055495,-0.006604808902783157,0.035399786365970645,0.004073943191232179,0.004728510211704022,0.02073857181269745,-0.00826837182008049,-0.005948526897426318,0.011025814414679102,-0.033113249802841686,0.036207918214334084,-0.005127299399023577,0.005075817316142821,-0.005179501843434563,-0.014561661350426702,0.00036362992483849086,-0.01868683985347719,-0.004097018323502121,-0.0026097863242593913,0.008242986911894533,0.0034322751073281,-0.014875886832352777,0.003667331585442047,0.010271311502665578,0.010535762560591038,-0.0017271142599746044,0.019026594532096073,0.016841059634088665,0.0012421365524939451,0.001749832838507302,-0.38173890915926195,-0.01552578062014539,0.025389361484833263,0.0002751774136665524,-0.008346736272832935,-0.02479471647842757,-0.025522108198355545,0.012417814904183025,-0.024387663276267228,0.0067910356412195835,-0.008092946196673272,-0.004215188709002296,-0.07063583931227141,4.804087,4.368326794,4.586206897
0.020078192483620666,-0.07620151998882266,0.026536865498679327,0.0732601141682044,-0.020138270783833814,0.01770498106025666,-0.01551370586003811,-0.011790880311169203,0.017508949928446933,0.0647684804949432,-0.005636053327290667,0.009904955571466666,0.008436241593467947,0.020296071158804517,-0.010333053655829543,0.04849349132419548,-0.042892920432415785,0.010476669993168573,-0.007904653425075939,-0.021842503984135002,-0.017873654536024085,0.0055809643957011506,-0.0011515783113913017,-0.009779676688282286,-0.027688981331572608,-0.007203094874458859,0.021155371803751443,0.00042681611482780655,-0.0038839375376044285,0.021590471673633215,-0.003453668307788048,0.030926002429873888,-0.053961505924528655,0.03840783446517432,0.016302029073158697,0.025777159686215936,0.01687298879013152,-0.014384018453413902,0.017674931729272803,-0.00999262804034115,0.00026571907673670275,-0.018799198245746582,0.027459545997478123,0.02428914968401707,-0.04297272199412923,0.017342552149337272,3.431346944,2.747224484,3.089285714
0.0008821034926947585,0.0008372687584483806,-0.004099492512608237,-0.005171509102780056,0.01999755461530096,-0.012907174716436395,-0.0374690549293169,-0.0035961557516800387,-0.0038432766422341674,0.0053816394425271795,-0.00627745833684859,-0.0024886133520521624,-0.022496698299017955,-0.00034404043485265935,0.01821767612541318,0.015744696468830782,-0.019866418256233833,0.0007565771649461832,-0.9431143907274318,-0.0022661569186411034,0.00497656773834195,0.0030688428882728594,-0.017269532055670535,0.009363601568293767,0.006060078655108386,0.010215832739824512,0.017526021220510005,-0.0040340253371428225,0.0018341889819881749,0.0035595286174744,-0.020795354766148244,0.0035027431535334243,0.0004568516454417728,-0.0039003623822256588,-0.00131420856547734,-0.030277790574352554,0.031008595920725537,0.002247015200499367,-0.02054249341009563,-0.0031294624053398072,0.000610929510922197,0.007997483316996453,-0.00459525312196762,-0.007610872077737887,-0.02026209256181052,-0.009557414207177982,1.384178612,1.098580009,1.24137931
0.0656854520928583,0.023230794612104737,0.012913116221580836,0.008598120346615617,-0.0043764364950135875,0.02103798188903936,-0.009063484576182314,-0.005977569095171255,-0.033826954246067444,-0.039449745169947606,0.05795615808296829,-0.0015941227387466909,0.43370080537665706,-0.01620496641683665,0.06374322749354155,-0.030471376172297428,-0.030814232641623616,-0.00018551276371044795,0.005260839549889335,-0.07053115757710236,0.017101002889552935,0.029781773571083726,-0.1082261078822751,0.06480956857420749,0.33737215244062735,0.0065967024308476625,0.09549810691838582,-0.0039021892366819374,-0.013538836409950575,-0.019714418875889,-0.03843043478156148,-0.09174292794590953,-0.016013411123679988,-0.04472707331694977,0.05425205882321627,0.039150933038815304,0.13008740974964927,0.019931742242164,0.01582417424237636,0.0497085825099052,-0.021415160537679705,-0.061738817994805344,-0.013874624297511079,0.02298332399527893,0.023533417195804436,-0.06859028649190575,3.165961789,2.619752497,2.892857143
-0.008908514758346758,0.0988262906890342,0.002225453187248468,0.0499623054586094,-0.035904720046663494,0.05165529764227089,0.03772584582781271,-0.0045092374721160886,-0.005134812247107721,0.01891544137973504,0.005197258196567604,0.007652105738531102,-0.0024312981178145473,0.0387433061158115,0.01484816740455881,0.026694754154645565,0.013778395718180757,0.0057273951580588435,0.0011693534396894423,0.060509903076321835,0.01416479217135971,0.015470938943403349,-0.0070340183395179124,0.006314804676584177,0.006254729078073167,-0.0015773587055010298,-0.0037640943844114367,-0.006622107418332853,-0.006756548270516274,0.025519448829814263,0.022252397484289387,0.012768893139936567,-0.0486851418278816,0.045421452298108796,-0.01361502745554324,0.016803562748045127,0.02355101810021978,-0.011687865268410223,0.03452601066896705,0.006071290524356363,0.004766232134674175,-0.020999130577866374,0.018858854868600877,0.012013513835203802,-0.029022003702073636,0.037453099223252996,4.371789143,3.869590168,4.120689655
0.026036014657463923,0.0681449534581735,-0.006292691536763483,0.08364822861194886,0.018581390025968956,-0.10853199671468555,-0.06463148282968095,-0.012181559552894022,-0.045377391345607955,-0.02226049014066245,-0.020273623528545563,-1.6620471708142694e-05,-0.009065924567144461,-0.015452920164772559,0.02402504248656837,-0.003279383131344883,-0.01895768544571977,-0.013180894293360487,0.03230032470683435,0.0103981665164088,-0.03189395880386915,0.011372081614838414,-0.015621728042672856,0.020013021026972288,-0.01726220428938724,0.01924606645865721,0.05704507400537019,0.01339688292039674,-0.013045645399357758,-0.005908540930256887,0.010760379416356136,-0.006856595496262018,0.01470535445257079,0.021287327128917365,-0.006091025499116632,-0.004378711172731367,0.028239013166750322,0.005588737517462108,-0.006205141087383103,-0.018513804245800437,0.011532744361122279,0.0018727640162949763,-0.0049725922220140726,-0.058346451492379096,-0.006751150600601175,-0.094795002971327,3.312221095,2.887778905,3.1
0.009267806401668723,0.06411846874901693,-0.01862213344682185,-0.01849165446681407,-0.03703316905640835,-0.013671854775622497,0.03911048616476932,-0.01428848098500233,0.439996900061738,-0.043951208984312866,-0.030420566765660892,0.009168629014872705,0.04808815484990239,-0.02624575202399903,0.01548733349341134,-0.020692386501557716,0.049975210731770726,-0.01716996035175423,-0.015717689954189193,0.048206530319478275,0.014679555803569201,0.01799283593716553,0.035090633059542846,-0.007142470143840475,-0.006794250095427111,0.005547202403807408,-0.019549172648631624,-0.006935332723831778,-0.014321401662734956,-0.03887662446253024,0.011478070987502118,0.01859691668492119,-0.013440373737777216,-0.24939983363448623,-0.030088903268832727,0.012173585137607072,-0.037371241920028886,0.001182194364159954,0.09508227144578131,-0.01664954433909731,0.012649914208021383,0.0016305490005109888,-0.0087775651763747,-0.0213700013874766,0.02492949885660445,-0.1676250126652692,4.756993215,4.311972302,4.534482759
0.010683161481289356,-0.10690940456218652,0.007245553523204011,0.14319820806252173,-0.010848368951885365,0.021635078417808633,-0.01796068845356818,-0.005314532619717384,-0.006533290244428906,0.017255986962078407,0.008489813150792525,0.007166378613348817,-0.0030624216159993623,0.01850554020777045,0.02175234307902073,0.02905896295006861,-0.031083624224576945,0.00047361528076134455,0.010242258661722391,0.002865004093577256,0.004296848664798223,0.013857279665742692,-0.012418880211596347,0.008831584619797295,-0.009368531986326355,0.001807209898375754,0.04414703258703227,-0.00018872804406792486,-0.0004937062275751079,0.0031106460049811257,0.01642877322511346,0.008212177312758176,-0.03962527749664844,0.007051045929028079,-0.019097085507629324,0.030700927385601557,0.038475074492742144,-0.0034215132366811913,0.012740344056410356,0.012579335708872255,-0.0035986747342330156,-0.01722409342457035,0.021260189563099982,-0.003938750874340372,-0.024755830858563074,-0.020664637834040937,4.655644914,4.137458535,4.396551724
