fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,CIHigh,CILow,MOS
-0.0003365999157373796,-0.0009629870253530611,-0.0007624092289569944,-0.0040174620301637425,0.005890189838490409,-0.00419919576978097,0.003775285297164926,-0.003774926909337639,0.0015909741219031963,-0.0031669316489513545,-0.0026008346145089704,0.0017838113360387976,-0.002901595458926573,-0.00020909464492337602,0.002106945723155335,-0.0037210425942986887,-0.0009667419608481596,0.004681743495607875,-0.004225380161462531,0.0016517259240310098,0.002666394848213251,-0.0022501376557962144,-0.002066906940577986,-0.0029145028434143425,0.004220753098517895,-0.0046762861202258015,-0.0015024193829402863,-0.0027406025147938716,0.002773782973979367,-0.00361815810331796,-0.003766503156300405,-0.0032018416621341726,0.0031713394175387826,-0.003398274427621582,0.004380898574042626,-0.0048766227397447,0.004523617905128033,-0.0014868327809177497,0.003163480197595717,-0.0017301484972778555,0.00433960055086056,-0.0006063612044374104,0.003111933846685289,-0.0035662743972451985,-0.0008589569413828547,-0.0029599454780503934,0.006042225638168536,-0.005121996101339531,0.0021911993618297034,0.0026443644556366,-0.004095687878698876,-0.003244323107059939,-0.003418182042218754,0.0034221790387206526,-0.004823226750899387,0.0017587743687324834,0.0040195626225815444,0.005838001216201849,-0.003625074998907384,0.00011753624430327612,-0.0038451221386493584,0.002804186277422544,0.004481832269770787,-0.003326799100327122,-0.0030476305711763583,-0.0034595402810257895,-0.005151235121470665,0.004498105583764459,0.005158044492920336,0.0035394645513877397,0.0058142577043289664,-0.0029077997700034785,0.0022693364023018453,-0.004063034499922485,0.0022428312562638047,-0.00428362318919448,-0.0014219044852468701,0.0014620774013446467,0.0036266973311909413,-0.0036064042298204974,0.004790163658737216,-0.005143571528189543,-0.0037939674583531507,-0.0056772497204081495,-0.004140419074401879,-0.0029819665785060664,0.0003136124789660871,0.007579690605127332,-0.0015175220164192523,0.0049287828661050475,-0.005226178521535376,0.0006492538076209337,0.004823834567397305,-0.003324284514042568,0.9945720682517659,0.0032614228579876995,-0.0012231645120912471,0.005298839861123628,0.00013315570260854977,-0.003947620988400968,0.0034964270390360967,-0.006349660814992831,1.424230754,1.075769246,1.25
0.07296735672923779,0.005590697358065666,-0.047271341933653045,-0.013157791938867125,0.028588463608735973,-0.01643341241141056,0.012615007890171955,-0.00866441331908836,0.06428295487582754,-0.09675079663736993,-0.02105605920013266,-0.04985082058152228,-0.011795600114106092,-0.012045651154684624,-0.010600451218452803,-0.016012834702041075,0.011633060460098611,0.05968901623196997,-0.005480450008582315,-0.02990668465140845,0.015277300742645092,0.013351353348454635,-0.04329222615914359,-0.013827606538306041,0.012995267099902813,-0.11190802129689846,-0.04142253555037182,-0.01660132051366379,-0.021134573078578762,-0.04939347959420151,-0.009031896510737885,-0.020911830211287688,0.011396293316990658,0.04529203867412406,0.021056513629422926,-0.01801551610322294,0.016062659362799717,0.11844182502724614,0.018622351683506067,0.0044718764650143045,0.013409694884428053,0.05788095236373709,0.01254347113146755,-0.012260964377407632,-0.05346315279213273,-0.011262585379802384,-0.035523349753417345,-0.015126829961523232,0.020616671521908676,0.010355725802547051,0.02383887653008161,-0.024037330682257635,-0.018386063983484476,0.005353919600981201,0.048418622500715686,0.03134100917984607,0.01716855286036632,-0.009409283361851851,-0.019252566451238417,0.0424519895996966,-0.0532559085869423,-0.030042299112429605,0.0009743757853120977,-0.014994309772431786,-0.032629336619830314,-0.011211211376898712,-0.013543002765516234,0.05367495820825659,-0.01218101515296697,0.02538680511226914,0.07469293663868358,-0.06980024048483244,0.12390741641760869,-0.008128547344570563,0.007263810508257205,-0.006858005693298464,0.007216542402222238,0.005178596436970138,0.01353128122622205,-0.013943392593945461,-0.05048220271156957,-0.039688868413828016,-0.011179959235793178,0.005537522114569284,-0.07409830963054141,-0.06895450092493144,0.023993283426825843,0.07111765829034579,-0.0255870153851331,0.007628735320902455,0.05312586909601292,-0.06782109578995354,0.0017313418890385454,0.018413316538896867,-0.008662425296478026,0.01579556124413148,-0.0075969327898307015,0.05982120625857164,0.20484595333509384,-0.004300310211953808,0.009520294129843714,-0.011019797940716594,3.369995498,2.880004502,3.125
0.028118783962594672,4.62976833979638e-05,0.05271762796339135,-0.006348188140891786,-0.019208393984225323,-0.03907489505626306,0.004651806347602251,-0.00456499511483187,0.17144826735197916,-0.02210310474553387,-0.019913616279936555,0.019431837545359546,-0.008020707554490986,-0.03754332594039656,-0.06594825927681032,-0.0027563830794219324,0.010793619190259137,0.009164532574486186,-0.0051949153884007,0.011703464348433269,-0.0033932732077136614,-0.006915499889207165,-0.015526705942501376,-0.00565294980128023,-0.0020583560833336467,0.07448589456550335,-0.006914255577977429,-0.0067993107424627365,-0.0006803482583188797,0.018988733174912155,-0.00685676670889821,0.0014203637301988072,0.0028746653534049236,-0.0022544186019654486,-0.0037000256538828394,-0.003402970592758629,0.015205793447567392,0.010222994511732647,0.022810937652962125,-0.0045580523671664005,0.0061957430582945195,0.04265079557231001,0.002661971733036745,-0.007204996048560376,-0.0014256166788330778,-0.015414253504613874,-0.019822165058231346,-0.016624000625738343,0.006943581366629561,0.0023815112234271533,-0.02349686617921243,-0.018923591615545944,0.004514906212471165,0.00825735153091509,0.0011895212001943847,0.003730519901360343,-0.0002885357501776597,0.004700855487066443,-0.0028164610838421218,-0.018592460757069697,-0.03082795333969685,-0.0068616290598346955,0.011255742522976309,-0.002437462338507727,0.047900630423909935,-0.008918409728843443,-0.009409029984143625,0.059552713639458445,-0.0017521089129052937,0.030939300428565276,-0.04686639183727075,-0.03486785004354019,0.01660177487885685,-0.002407180043181913,0.0016983710784392195,0.009392128940433552,-0.02515927109762039,0.00443446666188797,0.017432297018633604,-0.007891670979376004,0.03177983401431696,-0.007107106870409263,-0.007666531501513975,0.022587944244657467,0.5878398048063443,-0.030172341989337055,0.05246264213885175,0.04497566463771713,0.00760913200466609,0.007726888968839733,0.004034432594605171,-0.004227344441195252,-0.01214207890046125,-0.017015743811547072,-0.00417521631434767,-0.0003549351241489148,0.012269435502754103,-0.0007640273454875687,-0.10196536539209258,-0.0038934604207639966,0.0014143737545262902,0.01757988647113636,4.804087,4.368326794,4.586206897
-0.054697124902668745,-0.010615096903530363,0.021876801646782785,-0.006692293939290447,0.019253444464040426,0.016174473943371976,0.005796201993724709,-0.005230304794141426,0.012738761315319444,0.013847812523922021,0.025938591305810756,-0.03218645582696801,0.003648945560168119,0.002699993602603131,-0.009833442333803876,-0.00011973830024223235,-0.02807720350528252,0.05326560321116718,0.010419469753815597,-0.003020708729712871,-0.01282271403046273,0.01702148266355715,-0.01690296684473646,-0.001371459519842716,0.01083019545037706,-0.019174610966579287,0.017154589179525028,-0.0018317532228760854,-0.006890203460008996,-0.034526351458747606,-0.004299703859513681,-0.03807025493585705,0.006289141044477968,-0.00033235291139395857,0.02342111463282311,0.0069566414434777315,-0.006608941259215284,0.008668584886115943,0.02925422098033805,-0.006095854548608754,-0.006336773176864746,0.026909476234025093,0.015824186402077934,-0.004104786229653824,0.002753094723094077,-0.004476025199764701,-0.0029257100562935794,-0.001031769791680935,0.010683308984840694,-0.0008309239141935554,-0.030255845778234564,-0.0065919259584435435,-0.024939034943308038,-0.01696483254345835,-0.008387991647082578,0.010882568358199708,-0.012519882215078115,0.011577569397307431,-0.0030249140817780215,-0.024496823794365224,0.8667943749256913,-0.01781230442637775,0.0020516483986559564,-0.015886621089332958,0.0038333541815327543,-0.009023218987539484,-0.015765354523688768,0.02188696006135126,0.0024220421039365756,0.0217605763285431,0.0217696799933696,-0.021129534897669448,0.008850476700841561,-0.0029526214158812026,0.002877988093739664,-0.008275841415543172,-0.02740924075901023,-0.020024001856865977,0.0024004361595799536,-0.00629014002713027,-0.0422604882624615,-0.017119990516012686,-0.006731439296037068,-0.01269441846740939,-0.017135666748769034,0.01943706070680426,-0.00417640654055615,0.013323828929269796,0.01251374213115581,0.008673707178636551,-0.03363552959523605,-0.004768758800521164,0.029582777893960844,-0.030749734539673532,-0.01009414602418663,-0.004462843704668624,0.00788943711756248,0.013221349714886466,0.0034255327026464126,0.003039589686989455,0.003015340054346281,-0.01058861274842821,3.431346944,2.747224484,3.089285714
0.001897343526494432,0.006906227269673844,-0.0017595618543599122,-0.003946965237331312,0.0008422760692954729,0.004882442467091218,0.003634514216845157,-0.0033403640527714445,0.0022045944343117656,-0.0031135677345939324,0.0004727741345215846,-0.00320308685561725,-0.0029652209054532564,-0.008916725634442445,0.00369759463661129,-0.004089870155294067,-0.003545975046606384,0.007991058833223964,-0.0007109832372984139,0.00715073103037914,0.0037650680719748435,-0.004175109891055858,-0.005185688172734827,-0.0035502364995311985,0.004720361799438375,-0.00162447663406551,-0.005350096631856823,-0.0028406954465091494,-0.0023267910343448624,-0.0035487769160315076,-0.0031762841669203787,-0.0077046093965908126,0.002928916985535903,-0.00042416227838372613,0.004681040076537403,-0.0017937964002995453,0.002331700223923125,0.002716571972201288,0.00040459731432238494,-0.005322537702972409,0.0045821780412806205,0.006810201835066277,-0.9904659668361974,-0.003592479073356154,-0.00427086540184168,-0.0024816414958447196,-0.0013545842729680451,-0.002467735765574363,0.004686867424095725,0.0030217926348395804,-0.006554942772534354,-0.0011010100746684545,-0.006225016220153921,-0.004466557754057691,-0.0010712462772562146,0.004771535487771253,0.000998873855714329,0.0012630348770433244,-0.0036899474491251224,-0.0013094574321913842,-0.00816858605443323,0.0018177015871508931,0.00421890148915929,-0.0058385937174044635,0.00149735041244654,-0.00495903503251102,0.0017963334429338437,-8.181449058360475e-05,-0.007529145708343048,0.006592494392791854,0.003636415106228263,-0.003822361767906419,0.005492050670595525,-0.0018512684124179699,0.0008289775617423566,-0.0017949172276484552,-0.0045330906563106526,0.00023279362351341732,0.0046218095144956685,-0.003626521474282851,-0.002224687206987543,0.0016854259579807,-0.0038426339334598934,-0.004395622251838136,-0.006274401976771667,-0.003291114645645797,0.005889941925610088,0.00972703357826796,0.0027808661685252804,0.0036876971704036046,-0.00763362755864437,-0.0012168754144620986,0.003733182689539904,-0.00806892828364583,-0.0031799794236393552,0.0035691317680125517,0.00928877584700407,-0.001469323741067845,0.0015785242686996654,-0.002177627134232265,0.0035188506019046602,-0.0020433482125553682,1.384178612,1.098580009,1.24137931
-0.004103630969531966,0.029624321482530643,-0.0010186398270110068,-0.0033632532833693615,0.0031678609008146765,0.0018279047820661562,0.007059075048339096,-0.0032306164099495816,0.01244373095520081,0.0022341671096937324,-0.014140202076485016,0.02059976006263745,-0.004163628408936689,-0.022813771707055775,0.015086000589463732,-0.002040990250270693,0.006024430826441321,-0.006104296452907307,0.009869902152586969,0.022818453894555717,0.004003086932397043,0.9447392800475548,-0.004897233797168446,-0.004041709296525202,0.005931768343381422,-0.014857398192297774,0.0003054437399881032,0.016813244582929182,0.006919238248722624,0.04195620104072204,-0.0021316514221708938,-0.008708287098808555,0.006518353845345478,-0.012625725301535155,0.004964096516123906,0.007244506956303087,0.009047985376021457,-0.006946890773635631,-0.002662360512407339,-0.017547758287272074,0.006553925700112388,0.008468550577336734,0.00409471430170148,-0.004116518183242452,0.000577358687540344,-0.013510098529580142,0.006386106885192946,-0.001017402676843507,0.002247557603394839,0.000284189556623122,-0.01448842713685085,0.004034291479301674,-0.0033149974868811436,-0.02318431757215438,0.002537696690115322,0.009912714007467781,0.0004571489421394258,-0.0016051517555894014,-0.007003213783807059,-0.007863422292765564,0.013658342203857034,0.014566488850817193,0.009962660552261119,-0.007593981914454848,0.004096000949673771,-0.00968412479370682,0.013480764736705285,0.006976493796781943,-0.008705137307230501,0.019396922224783474,-0.01925926542884092,-0.00917239886901452,-0.01139691142366135,-0.0052566297828604645,0.02130890328835734,0.0034250126402661767,-0.004053530630866729,-0.0057364480764281345,-0.005442364627879325,-0.005585935730596821,0.009781320898579497,-0.011929565667910428,-0.0007117391717669986,-0.004638397368277734,-0.01563892955784612,0.007776530789154989,0.009210237506020427,0.01212099091274219,0.01976982976267027,0.002815896899000216,0.008816657638254033,0.002820368109279217,-0.0062897866417379236,0.012976846852201287,-0.002417165750703694,-0.003250396824061531,0.039387480435974766,-0.017648971928952286,-0.00787259010772372,-0.0039701840893532556,0.006311901816672623,0.01552426986778624,3.165961789,2.619752497,2.892857143
0.16044098465789838,0.02074580889666069,-0.06250701455573805,-0.006855040757935761,0.04209894663521019,-0.03377295139020339,0.009051390630981064,-0.007164314037606891,-0.27773075625742794,0.02838767155872835,-0.060313263598890964,-0.024559242197057043,0.001832378224271217,0.0008514230680609036,0.037787490907814074,-0.012683441699616476,-0.060311645497591646,-0.04220787564902638,0.023514164740924638,0.007959988119932652,0.02255853758045637,-0.007502967084499746,0.004442093581607527,-0.010169193894780479,0.02006818310184532,0.11493888724660682,0.09128422836911212,0.0027359002704069233,0.024346212203357948,0.0050753879265220585,-0.01057659787754541,-0.00293604886173067,0.0004011301600525721,0.004790746378068287,-0.006735480728927332,0.0012278906860572999,0.003268221309143305,-0.015727418602601087,-0.030423369432103175,-0.004945057391408634,-0.00991442660607253,0.022871007072412942,0.0030560033561644663,-0.00244927925975497,-0.04167606966596883,-0.021702645691144336,-0.01098905514616036,0.013585540100337998,0.011182669770158126,0.03618878609357214,0.2010558262022789,-0.001899250529392631,0.010913644254223536,-0.028697918805623692,-0.007193815547083233,0.013418592547729346,0.02242652217766864,-0.021896576329948878,-0.007867921050097055,0.08882199798640038,0.011187240602514076,0.04964108564903818,-0.0033214106645177853,-0.022087345646535476,-0.007046665082388848,-0.0034077527263780085,-0.026337793054048826,0.06015809429552315,0.04270069623420505,-0.0215174490183772,0.05209768951360134,0.0224148709135727,-0.047496868150028786,-0.009029194405415546,0.028904474561582592,-0.0037707634935563302,-0.024957070527308525,0.06314774339739584,0.0001872667893687894,-0.010431591001446474,0.041600814524881964,0.006162797870013314,-0.007668704311460334,0.061835229562127426,0.0075121701011683405,0.022855086347498544,0.09017934316318191,-0.02042503287684268,0.01525468475074742,0.018917299873736925,-0.011493819975067822,0.022391881335360624,0.025174821727473318,-0.020377985099563317,-0.0020456071951740853,0.012005495135837388,-0.010428351465453442,0.09644578910218676,-0.05858187588281101,0.007337383859519136,0.010101273737993072,-0.022049668473991844,4.371789143,3.869590168,4.120689655
0.07307391112240161,-0.005563074171363551,-0.21423188585869335,-0.009514720188405386,0.07841719369954983,-0.060822483398373046,0.007845053151860164,-0.0054849317437025225,0.0806083145919429,-0.03479896924854134,-0.05324998141293097,0.007361769908621652,-0.00824910240576459,0.03769866121557952,-0.024564377266037,-0.02039837398928105,-0.008402983661071948,0.06097076396723487,0.002101066985992212,-0.03232030955219415,0.012559584028592582,0.0037642704087544705,-0.02409548381485081,-0.011773353116874762,0.013673070036742636,-0.1927047911592013,-0.01951362870985015,-0.012715313270359631,-0.014737831638741764,-0.010764476123175932,-0.009778443282157184,-0.01670389927199401,0.003940175584903805,0.01694944586011573,0.010235694884386023,0.008774396685372544,0.003489069093816357,-0.039098341288092094,0.044450226337294056,-0.009470226230742573,-0.010959864043446909,0.002499002027250989,0.007121700848839454,-0.01116225951137068,0.004893572763053675,-0.022602721357104536,-0.02705219615736363,-0.016288943279243386,0.012697865348375156,0.020307005537381597,0.021150942379889553,-0.024035779358776106,-0.016097498341967435,0.025020066789890816,0.042612347525121316,0.017146656826590893,0.029735606120970117,-0.012386949385021722,-0.02182221843621182,0.05743393959443534,-0.03199369249311482,0.025686436217696288,-0.014178115710372632,-0.015451869058026953,0.011673694913804596,-0.010970724024961635,-0.002080313560023345,-0.061845758111873296,0.030270856652447553,-0.024302138791024108,0.07399493289004201,-0.01809971540806083,0.05321544737233337,-0.007584893428001463,0.0073212715393258035,0.02413035270367313,-0.0084770421026556,0.0073822331043440605,-0.0018952387996269274,-0.009914600497182688,-0.021682865715188918,-0.02693552037662243,-0.011757255834415505,0.021979724048157033,-0.014301658416263338,-0.018827013009580763,0.02874275305491831,0.028307583266470256,-0.008099993316844106,0.012952494250348162,0.0789332798736404,0.023748359077484786,-0.0032653529859024027,-0.014961610495531493,-0.007773931476355933,0.013788183804301768,-0.013469031434278148,0.034142173870079354,0.14185233941807596,-0.006958421805690294,0.016561188219814883,-0.04887720709135678,3.312221095,2.887778905,3.1
-0.02254354814833956,-0.0006681553375677271,-0.01009326081424389,-0.007041279685713412,0.016624701311893867,0.04697877189296683,0.002285480679464244,-0.0037156783581045617,0.021368860036294523,-0.06029675218624057,-0.007320148385092823,0.02462605934353243,-0.017019587223590583,-0.004341351636996885,0.0507788427546487,-0.01469196618194428,-0.014604524958087797,-0.6348788313395634,-0.004312239695319379,-0.03704815434132815,0.025120097151574112,0.00511194830786794,0.007800070885865929,-0.004978112976096272,0.00357083561441065,-0.052052182105050714,0.011097126686406032,-0.007696330303484214,-0.027094530242624756,-0.044597069365972936,-0.0014439820404110566,-0.024233778495313614,0.002062148646757649,0.0064706065424619905,-0.006990329808193901,-0.015293626559563572,0.01092422084198211,0.05893971222301926,-0.03741006353140082,0.0003430375115222015,0.011403546905238503,-0.014207481750558094,0.016822263153272184,-0.002942093502762483,-0.04691509919907488,0.008820323936915593,-0.02928193506636352,0.011708119038120033,0.011017247230631888,-0.00851817293001554,0.03161857471646394,-0.0015704721407495232,-0.02636190448847063,-0.008224540515253608,-0.12040953256761931,0.01960732011052375,-0.013715829704764057,-0.005753739839262554,-0.014993737605399116,0.02453271509173322,-0.022450915436167274,-0.021799390926886857,0.022925267264497225,-0.008599868075529683,-0.008828410046391672,0.007347439512677454,-0.022249025632925752,-0.10269820427477189,-0.016892071174681524,0.0489156055408937,0.019269673181855518,0.036648217062268056,0.05654639100060539,-0.0007355335968298043,-0.02107255144449054,0.016690401551075623,-0.026060565543120844,0.015021157528520053,-0.0014797477861296646,0.0029765476470743125,-0.041154986771075305,-0.00417306854458769,-0.005587679027664602,0.02263082026002241,0.26841552161076854,-0.03317681966074023,0.007028666161172964,0.14418587688854304,0.01575762789829669,0.012985460458263065,-0.05242374762329094,0.01590802824097803,0.038463118500095574,-0.004694026208043913,-0.009496491417007598,0.00733249118595234,-0.09060014213192145,0.005486058521208298,0.012465997882135049,-0.004369933146963297,-0.0005930480313491615,0.013035676700083697,4.756993215,4.311972302,4.534482759
0.025119132544081817,-0.007796159227294689,-0.09297413091110582,-0.011147547805895303,0.0448062955023065,-0.005101366299557657,0.012010077944687362,-0.011041495082826782,0.014565699174729507,-0.08258305202164253,-0.04338902177717746,-0.023790286628833413,-0.012755928678979407,0.025092117115190524,0.015305665523023433,-0.017040974199362444,-0.05315800424637628,0.035920621959898785,-0.013567020102571829,0.06478106773399278,0.01594514706050775,-0.012799704496420226,-0.008660429734240874,-0.013683124859834812,0.009564559956657002,0.004355731791308345,-0.018032236344136057,0.022174367443950585,0.0031639586222978306,0.014445585847653654,-0.009264883270834396,-0.03497069203751938,0.01360543837535733,-0.009885651088402857,0.006972628862813385,0.002763129830199815,0.02599663625548183,-0.08274707155321341,0.005501780543565857,-0.01527876048112198,-0.0015753587445110947,0.025679063830022383,0.006550775110963425,-0.010061733328213019,0.020575447005535825,-0.02375168941686704,-0.024357613916185232,-0.014101077691701313,0.013306278476133438,0.008265380360177363,0.01222890987880273,-0.015697870139986962,-0.009762994692512666,0.0265802432535065,0.024055432689920907,0.01686110398114391,0.013226383301107996,-0.005271476102086273,-0.015490150386330639,0.04279868369295648,-0.02408409787175888,0.0033918330267266052,0.003121704616361581,-0.013975408297990047,-0.04662761131449087,-0.016446756434764506,-0.019477591384971158,-0.00021342751287332609,0.0014656955600789638,-0.026845607374450693,0.023417742647538237,-0.022822152131181876,0.03218724017532885,-0.014969115237472522,0.0032843645700302523,0.013571432156547616,-0.0307168914930448,0.02762819334580266,-0.007040043155872063,-0.009555743798707434,-0.024237995904692274,-0.09383145182859966,-0.008094647381384368,0.020189799238278745,-0.012508840355439681,-0.00029051022086444436,0.005088519242317543,0.08756582761021584,0.007919355707218233,0.008470223666266439,-0.045395233289573594,-0.1972794216683763,0.01359769397397663,0.02450151171758003,-0.009302826289827362,-0.007928360043850365,-0.015684257818162406,0.010157534919039885,0.0010901164717548985,-0.01242794892040916,0.01720024909768992,-0.004850596186490734,4.655644914,4.137458535,4.396551724
