fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,fe-111,fe-112,fe-113,fe-114,fe-115,fe-116,fe-117,fe-118,fe-119,fe-120,fe-121,fe-122,fe-123,CIHigh,CILow,MOS
0.0015652791813380751,0.0035662470917085286,-0.002709679577291227,0.003838019490780055,-0.9951921915141405,-0.004525581495562771,0.005609975359743023,0.0037719525718899745,0.0007491302246657899,0.0018139891771243412,0.0032758961680103334,-0.0017214082688388724,0.004078527578925628,-0.0037115167458833505,-0.004325129208488103,0.003956622272937788,0.005211080232649391,0.0017003791680053014,-0.006706781181971272,0.002556358849308601,0.0025515969371779556,-0.0032504197486685513,0.004093330909309051,0.005493828930897034,0.0031388454791358472,-0.0006146771624246218,0.003689675432525621,0.0037942323405751838,-0.0037669928277199193,0.00364101907945151,0.0033861314590504037,-0.0033499305410193527,-0.003411733295405563,0.0032298900689923986,0.0022467762047831646,-0.0007337542270554132,0.004045066237605798,-0.0036176498091272844,0.004298686316292595,-0.003682391194803211,0.0015373216646519486,-0.003028338779469693,-0.003957856271329862,-0.00249564047055859,0.002546611970234279,0.003292797064361267,0.004141228458330251,-0.002951131337259906,0.0014209314297755813,0.0036791659198570663,0.004150807499318549,0.0038415761101070847,-0.002829999641489351,0.0001962925152690052,-0.0030641126772152608,-0.004895413222558739,0.003793658383152446,-0.005892694724158737,-0.00021436216591413923,0.0039048119897114124,-0.0050008070119956,-0.005043174884558496,0.0024749570931944117,0.003486122753862992,0.0031841088198879624,-0.0009570321382385883,0.002285666379455489,-0.0025633259580378686,-0.0036318830122540496,0.0035252986267247993,0.0037435578565306747,0.005092783424000026,0.0032036991805130693,0.005381307985138686,-0.0043051534760968,0.005956425111790735,0.001998738628818153,-0.0037612223466899435,0.0034069184755345164,0.0017963218245852682,-0.004454063181524245,-0.004521528553574417,0.0017452030285686174,0.0026980602636047365,-0.0044387854214741045,-0.0034216146654890327,0.004147854458990712,0.00400490344221086,0.001161217411942212,-0.003189177181232593,0.004505755053419752,-0.004001939227985403,0.003210838649851258,0.003957335493191427,0.002183464432863542,0.00246344713604854,0.0030362771712129613,0.003555726907138639,0.004166583165772239,-0.006835207901285133,0.0023144239173217736,-0.0021044277821416586,0.003920623184790361,0.003654576457063502,-0.0034543661010001314,-0.004548884998964976,-0.004073080917675034,0.004580761277517985,-0.0035121967047931774,-0.0036480217726624895,-0.0043452586584079985,-0.0028610520877889677,-0.004048450666408043,-0.004205949305788036,-0.003947708951602628,0.0038785540139764825,-0.003994252710405868,0.0037401462775351483,-0.0022988388344236067,-0.003829465498968763,-0.004004879746558978,-0.002519496416141367,0.00411361515322776,1.424230754,1.075769246,1.25
-0.024879406897727597,0.07172611822990368,-0.013845875558205776,-0.01442279870487745,0.01041814342096944,0.01838812068391145,0.008800096023199235,0.0075035201530693485,0.05758983036346503,0.0031002089048578936,0.013748304570350417,-0.049445042098273884,8.295726581281106e-05,-0.036659001007728426,0.018858356480975284,0.011072315113039539,0.007434949903056253,0.05514333591332194,-0.034451501525669385,-0.024209437878298764,-0.03068140066603727,-0.0967641883144014,0.003950304600578131,0.010938093732510727,0.023534938031447402,-0.009660016134667009,0.06006895111950417,0.010457796179786153,-0.016664708282419224,-0.06799610332396681,-0.012894812058596309,-0.010512666556032045,-0.009501505546051002,0.013341525944327286,0.01579143517454665,-0.0032284563130592836,0.009068113884791796,-0.022237866282326695,-0.03200451581182361,-0.0321937506282621,0.08182120616255625,0.0007637948820108002,-0.012422304573194121,0.009752204338849246,0.01648596283589835,-0.019017973668592716,0.020969622565948098,-0.06316114506962009,-0.12876128690770336,0.01191898338972741,-0.02125875474278908,0.014489994825328608,-0.03301638212170353,0.02168407889660948,-0.04158182971731386,-0.022873064577544757,0.012259324533921687,-0.014545910969544856,-0.01798317707755598,0.01040815371006106,-0.004893191809046205,-0.12808431590088223,0.024429672226443808,0.20628268925177526,0.018451274156013546,-0.048366560811636615,0.034405532995771315,-0.014244521834405284,-0.012379483780005402,-0.46221115467687734,0.015191260651670771,-0.043142662021867374,0.012828521586404613,-0.003998100826502973,-0.012914519865995379,-0.021116020571696707,0.12430780160366685,-0.011202883347168143,0.009860072436115551,0.013907085300637178,-0.008299666068372239,-0.021100930968062582,0.09170917693905267,0.0024877890295190866,-0.049871801840548985,-0.03969822630957202,-0.001503796426841757,-0.07810652489152661,-0.06170775248966522,0.01657046382277407,0.09036974835334767,-0.036089448917281955,-0.008504383192017276,0.051607157534312234,0.0058539163952360295,0.03517237587579844,0.009562037368042679,0.0008104182858000141,0.00486207294762985,0.011076484990712475,0.015771424138198386,0.00010248590353640751,0.014473017933683165,-0.06683383742320807,-0.01038775717506469,-0.025426662004183885,-0.026566111634689103,0.005852345651424963,-0.011773560263094077,-0.008020702370772738,-0.01713762002296211,-0.0073721459346316525,0.010588616162836371,-0.020364912637004864,-0.013386969949874195,0.011900273587456527,-0.02442023470894495,-0.007550776984926886,-0.06383851790466033,-0.006693940351805618,0.06663693484187642,-0.017781333489951576,0.015470232297334316,3.369995498,2.880004502,3.125
0.02602455027186833,-0.00533418770477775,-0.01853005274247726,0.020709136174322296,0.004757412995730271,-0.007166257627998564,0.007816664563540958,0.003998126186513171,-0.0020736605013878355,0.0021829346924360886,0.007945931995581306,-0.021422070745554408,0.00021713176518473019,-0.002776622655073971,0.004157105260854384,0.003568533483036246,0.024590047449433064,0.04210206648315978,-0.0005818817468679679,0.00986467355665643,-0.045388346824052496,-0.021232824839729634,0.0014388446418946714,-0.004085516559472617,0.01477826575103353,0.02802607709780587,-0.7007346424534003,0.0069665665556303095,-0.0015187938171496462,-0.010280367797173853,0.012891808392936669,-0.0021752404978620634,-0.003970232616133553,0.0085643933590764,-0.009726519234714157,-0.026875884309962968,0.011297962078031675,0.027469207644222098,0.0002514269288345041,0.035119939427316255,0.009074482267754893,-0.0079552651821387,-0.005994882359215447,-0.013170572755598497,-0.014057111913230814,-0.010513863495596784,0.003645852067149227,-0.01590190442597408,-0.006545863561149315,0.005286228649645233,0.022537615945017835,0.00818729288901924,-0.010438288912777888,0.044513108470442896,-0.009395175497675514,0.011685003219900262,0.006456918094344414,0.005349557752757056,0.01518572078051611,0.003684776572542994,-0.007341535233378138,0.03732219713389087,0.016606770505612614,-0.020989144290738355,-0.010313965383904713,0.024032476425519336,-0.0031340627511651205,-0.04247249497969743,-0.007779875261608632,0.009365562300645787,0.00832942431639426,0.0006019636276992997,0.004044679356686526,-0.015203126510981222,-0.0002929765514512946,-0.029585154061434468,0.013739467873100973,0.006096874980512609,0.017413378447714768,0.03064067688287649,-0.007852417474493719,0.04258143417289188,-0.018846908102050478,0.017115866260177234,-0.041132725861944136,0.009908241581406501,0.012854648460301292,0.01720823756728854,-0.012948263686492139,-0.0005727598695369969,0.02443288026028843,-0.000980573616000775,0.001336646813594669,-0.01889408393203219,-0.04155636753464865,0.03508503980286973,0.003140842457860557,-0.0021939459237983305,0.0063629935075368935,-0.019179582478315547,0.03391991279623013,0.013193535445064453,0.002551151069758526,0.07175584146664442,-0.004701023803402696,-0.00014827139371773724,0.00595751865180568,0.005521501817042961,-0.0036839587198667784,-0.00803684185333081,0.001188902868733702,-0.010385877061740177,-0.03224549355618469,0.01628297880792108,-0.005855424623735828,-7.945816848937632e-05,0.001327210757548944,-0.04139970324991306,-0.12351708491842017,-0.01860337529592002,-0.02505916778471399,0.011580360622521199,-0.0010594626595951864,4.804087,4.368326794,4.586206897
-0.008237357734651719,0.019511440658558,0.00839915626824266,-0.9357692526191805,0.00636616510326684,-0.01166180643966379,0.008267546218077133,0.006408855618693685,0.006992223122789725,-0.007964039046264592,0.009944817450289018,0.006187918359589703,-0.004698928327926899,0.00022118067576961954,0.011002060044352172,0.0045160976028436215,0.012987282742745175,0.01654681398334418,-0.010766402850975904,0.006118483970735004,0.02228556323080736,-0.027593054806227226,0.00530755534999286,0.0008159537922038644,0.01439258284498451,-0.004431492449817958,0.007177948295089895,0.004602940540019574,0.012870483999078032,-0.007984487618173206,0.009460857291108923,-0.004277904435268365,-0.005436463574136017,0.01398237693154573,-0.008480646684894868,0.01114792349762834,0.001149172019950696,-0.007515838185982874,-0.0008787244684209618,0.009794072585155997,0.004839102933010796,0.011499624392877845,-0.004536780148928632,-0.009118917949770067,-0.005727668997175327,-0.0032250063094463465,-0.0002205118554299747,-0.004436372079991345,0.014206233326435927,0.004136444990186725,0.013705191018579994,0.004123026745735688,-0.022037257211422006,0.001428505993773508,-0.018605337577099066,-0.019270574562413736,0.011111665112984045,-0.010751307992384801,-0.007241702926821414,0.0050228739486979,-0.007593531390480213,-0.00568693230199038,-0.00435772160473487,-0.0037433317927740135,0.007816593118560857,-0.004699554519074468,-0.014834558193664419,-0.005072517726563621,-0.0015067243652634294,0.00923545266927494,0.0074608561820355265,0.00018055678796776543,-0.0005734815783474839,0.015796929866470532,-0.004843322777258331,0.008996577087339249,0.0010317929949762552,-0.03065825813771863,0.02147941849931808,0.025864799627219364,-0.004355170074403673,-0.004301861649279637,-0.012003852290556668,0.007450848420178639,0.006898345419467848,0.001022965232327884,0.0010647889305040747,0.03585774403647609,0.024582314637027407,0.009962707340077336,0.0056184661604610385,0.004372444931607695,-0.004644983329076461,0.0019337324465700356,-0.0013109468803567067,-0.013788955506595339,-0.03244324020999351,-0.0020994090439773894,0.008597596928737508,-0.020694664587393864,0.028003970544196632,-0.005660999104420685,0.005578187287077757,-0.014803563790066792,-0.00021512132041829547,-0.0034635473163444827,-0.008723304482057789,0.011539125512880012,-0.003568812718473799,-0.007454003020473667,0.004170041742163107,-0.009583661374240078,0.0023374760179162503,-0.010450997573364885,-0.004698430609336737,-7.831455196087915e-05,0.004448846765714989,-0.0021395407427414618,0.005627090969706701,0.009034782880455536,0.0018085528067134724,0.007179949236175168,0.02267251075019368,3.431346944,2.747224484,3.089285714
0.005862138575587717,0.0023090824931074295,-0.001442020079461101,0.006658280321288289,0.0033240661163350337,-0.0035579292197144715,0.002790545369509325,0.003995433367282281,0.007112526963392967,0.004680846342971435,-0.9928811450608926,-0.005336051504731101,-0.0016316491392784347,-0.004785468977888649,0.0029351333748684526,0.0035293785407401078,0.0009624432753684175,0.0033885012859024614,0.0016825617138949752,0.0066112634751888145,0.0034950468937497226,-0.007634060500342568,0.003113317966912193,-7.893855383248235e-05,0.005386874003492854,-0.003479625535440638,0.00566906650037414,0.0037037583481688324,-0.0002597730836691437,-0.000545802648369495,0.004193522617306009,-0.003919196753522636,-0.0027092490532516483,0.005687032196220391,0.00029345638576253427,-0.006607338195947435,0.0021196476173551814,-0.0020706114648468645,0.0022289393548296,0.0018877234391441484,0.0005922736922212331,-0.003573970076558168,-0.0037658470525480884,-0.00542577665075097,0.0031829223637673057,-0.0007763486117760153,0.0038544976797920214,-0.004594116805690195,0.0022436296393903246,0.0039755996362756925,-0.0007093291188628283,0.0038127277372540145,-0.005947958401867553,0.009898863071417383,-0.0029408668999697826,-0.002133294377425235,0.005190329594826722,-0.004460048747872897,0.002565918419944524,0.0037690318191729495,-0.00318424048026974,-0.0003567897874288379,0.0034754572057388703,0.004304702448802282,-0.0022042532479821324,-0.003635577118217071,-0.00023492690941951115,-0.0033837872949252857,-0.003586963802060567,0.0013540623637614483,0.004718355274132459,-0.007816141657076593,0.002930310020275812,0.0024097064876026455,-0.0031651327075924787,0.0033440840918215154,0.0035097830677325416,-0.0063751888043789475,0.006178772085557081,0.006225290376080949,-0.003790724954450379,-0.00034735999257966537,0.0064384212550862045,0.007226331731686423,-0.0036291737941062403,-0.002052765118681725,0.003420576421072048,0.004553044598517432,0.005158540259282623,-0.002369833949142121,0.0038257500575556045,-0.0025054836626109567,0.0052481279657230675,-0.0009369910975476237,0.003536818529053636,0.003519281657904134,-1.710033205531682e-05,0.002798090814828664,0.004983971531223199,-0.002568049302344645,0.007848371160258227,-0.005399834407953709,0.0041344779569229,0.0012729930752923444,-0.003767001657356891,-0.003229501248593468,-0.0024991533621705115,0.0035389150456472513,-0.003535747654120583,-0.00298653362514706,-0.002484368979423238,-0.004668175758141191,-0.001027743430532114,-0.0027073105772994054,-0.003906357269706711,0.0027093803592488745,-0.002653544300596286,0.0015456379801589554,-0.0014460553243298467,0.0036642982227501376,-0.0017544937155620978,0.0029912904532699704,0.004381575608589169,1.384178612,1.098580009,1.24137931
0.019190262952624815,-0.010704505889322336,-0.007228911358556236,-0.008960659740107344,0.0039347631329177185,-0.007713315735889583,0.0016226575842624362,0.004221111903347383,-0.0015476695748118214,0.018503944549461093,0.004612185633035731,-0.020900158705849322,0.014385766165680158,-0.0016325625093259995,-0.005006277317673617,0.003877551152769149,0.005781198920427845,0.004604773805495339,0.007185184083712432,0.015951675026318998,-0.008070421482753979,0.005728886598638153,0.0037609570250271844,0.0076264205497105515,-0.0010935348944814364,-0.008774031168641878,0.004492754842478344,0.0034174343263925033,-0.021191851811762367,0.008888185556332792,0.014702436009010314,-0.0036227395025553834,0.0023654215200534217,0.001302713522513617,0.004963661107625885,-0.010701895795884162,0.009362365098687918,0.010656858328238131,0.011588650958380683,0.009389081008798397,-0.009379817880455586,0.9682887430903545,-0.0045319762980466135,-0.009271567532872593,-0.005917477439047504,-0.0028824481195894726,0.0082416809272055,-0.012081152587855939,0.0028164393895857196,0.0038174147283699415,0.005289817215038556,0.005108452690821645,0.004350742696732173,0.024409467884100946,0.014588639929194378,0.005746175680925583,0.006010613383127098,-0.005159715055167519,0.010635446881001431,0.0033243344777078936,-0.00042738429575032164,0.0019468672797165161,0.0009303442884292676,-0.003032121304457918,0.002040957103072957,-0.0033618722996371134,0.010530255974998907,-0.0034423483545170863,-0.004508537973933707,0.0030576613014136117,0.006067270494638941,0.005115615743709591,0.0020874839314874044,-0.0038467531837301874,-0.0038829973570072215,0.0060483485736730945,0.004831455933604556,0.010584131328932564,0.006072295327152734,-0.012523401455211063,-0.0052564789679755385,0.009735795965296655,-0.003860895608840068,0.0028867995307922797,-0.0019217260102398475,0.0032605412720439304,0.00937876758084624,-0.001645274078448801,-0.012309126927777952,-0.013011408014947622,0.01369234985722499,-0.0068777445288837735,0.010507210525595426,-0.012252567429541516,0.016837432387693637,0.005702792748739665,0.022396584960403806,0.005177794180379629,0.007776683549125982,-0.010428248157928886,-0.0033098234239923967,-0.0025589882159469763,0.004710604411178674,0.0001456902695382957,-0.0017649845762047125,-0.004824243460211465,-0.0007729101271454566,0.00681227904643582,-0.003486366333530125,-0.0021337809545585716,-0.004998461422203878,-0.002526253068270858,-0.014804748631525276,0.023315532063230796,-0.005484151678541178,0.004200324244598642,0.0024200852318924187,0.01186968577880042,-0.00773956670135489,0.0039644439975028666,-0.006197696196635829,0.0024110452931692537,-0.02702334991549323,3.165961789,2.619752497,2.892857143
0.08067115491451536,-0.018376120444116708,0.06367908623901282,0.05248528018842008,0.007105772502269048,-0.036239631717748313,-0.016128462813229667,0.00676641554661829,-0.009628776440500347,0.037295085702756144,0.008896714413147272,-0.07552339662018409,-0.045656198845414886,-0.0221276496547306,0.0067885190878049185,0.005790902963777306,0.12186473688800116,0.09068864924651737,0.019301737887109146,-0.08915681808511133,-0.05840094534185295,-0.007250632592911674,0.011614962079084606,0.015126260942021104,0.01117449404310528,-0.044302984884446214,0.13588155328354035,0.005344808295956165,0.027513793547584483,-0.009269541689384167,0.02629063750851688,0.0005526299644425411,0.012091960266003508,-0.0009820405150058704,0.046632211440784076,0.03156644020964743,0.035983485428065495,0.1494597316963094,0.011601688182976574,0.08888800935217309,-0.04345015888018786,-0.05997365811070162,-0.008916782499863529,-0.0072153627453478185,-0.03818566040525343,-0.005236112698502535,-0.00899640083418691,-0.05292595979005823,-0.009322549354070323,0.002238363169856375,0.026055896667202576,0.010782019618835329,-0.07658183627154803,0.05969763216859494,0.08245664138887157,-0.01848343804268063,0.01819287296653467,0.009390493772519687,0.3215280673512348,0.007973515275238744,0.017932248678877737,-0.12964989961091053,-0.021245980164652886,0.06281698841523502,0.13954223502713392,-0.036560624149468014,-0.014909629880902161,0.18547631867659975,-0.012529535158404397,-0.027349614099103296,0.017572429454852698,0.025235213350643527,0.0005473965514444395,-0.01858615838423051,-0.004155994491651237,-0.09475386419457776,0.006406204664276427,-0.008988694797465538,0.022191571923167987,0.038303328873637986,-0.016847661226230378,0.0242599239597177,-0.11293848218231795,0.06441237781654806,0.03264874316961555,0.027851025606763707,0.004704100361170443,0.06974145924695643,0.026743426468537352,-0.01850571662018243,-0.12371497457640081,-0.016801487091068084,-0.22363518669037255,-0.17941018396875008,0.01230325482343741,0.0684585156332396,0.07068693852261948,0.012749836912145,0.02393357584059209,0.00016726014358967723,0.056597540489643654,0.007426714769080013,0.008938190613770386,-0.07132706775971882,0.00437209017275337,0.01147625564289114,-0.0022915899581630677,-0.005544028862077123,-0.003441949681014536,-0.006223619089345487,-0.0031049984333442605,-0.003937158903684565,-0.004739970231565826,0.10478378468920325,-0.01576484104689448,-0.007631594122792639,0.021021909735832518,-0.0656156666943465,-0.054177846136042034,-0.021521625026365874,-0.021350234556691973,-0.031212724551258467,-0.0968842895393371,4.371789143,3.869590168,4.120689655
0.01141626578235998,0.02965765616879926,-0.026517237582641733,0.02455677737324774,0.0048344571489152615,-0.09876116283321841,0.09873460624040435,0.01692369993421848,-0.08800086890122553,-0.030613737565410904,0.005129732431580719,0.07257467192896899,0.029276469026719154,0.004900563665487831,-0.0020591806566275283,0.004279628168057531,-0.07253303833832768,-0.01930396203645696,0.008060504630293447,0.011477765713120976,0.06788162688944739,-0.06755498144546954,0.012744287215723932,0.002998568611717352,-1.5506205228106706e-05,0.0570671372721135,-0.03960847713680494,0.005809148854097317,0.03054511505236773,-0.04606130503355739,0.02028959709728926,0.0075000477407510145,-0.01136207095983527,0.010819386075193466,0.1456208199563583,-0.00986857801020453,0.00786839994757692,0.022906126694485312,0.03184305619702998,-0.028038018892473846,0.08041665313225213,0.0016095898679144114,-0.00559349211955854,-0.00834467209589138,0.015239647467312066,-0.02570600116068221,-0.020264671065708572,0.026475807096296464,-0.012226736409587194,0.006577345119314851,0.00681724750572103,0.004427852269827818,-0.04687937834703339,0.01858781554069047,-0.03984940461286521,0.0132641031645426,0.008812194717418745,-0.01088197155646728,0.0045466969802998025,0.0064251009672491675,-0.003998368675025154,-0.14989706362809782,-0.011372302565424803,-0.08950808994259125,0.0464639879515435,0.03378123428867654,-0.040233680736441846,-0.13344587366213434,-0.0066247326389600346,-0.33082673165132637,0.01642040132007326,0.03653322392037709,0.0007950290032591339,0.08292696581743418,-0.009690801147523041,-0.014432777936929982,-0.013859147994445554,-0.03257254292215104,0.05012805924263911,0.020971816734347632,-0.007508796379152357,0.027189620972397233,-0.06247885833058231,0.0360254751952883,-0.03505635652246228,0.0038208945936391387,-0.014650490484529573,-0.04150112215192799,-0.05373992711462281,0.005431857275149367,0.05604377014078764,0.009672349448802813,-0.032100756320361044,-0.012100002093624839,-0.2497332724786172,0.018846903022915723,-0.046389184455809696,-0.005168198033605171,0.015178909505640279,0.0582000940188224,-0.044235521555029474,-0.026040943066046717,0.018802203051775344,-0.06156816984196474,-0.0021164825204725212,-0.01705621455524329,0.01716223358875909,0.012766442613168437,-0.006355223743902252,0.00393231449181103,-0.02808723662750516,-0.0015356009175255167,0.10400276876754797,-0.057345200519564474,-0.006353157212116729,0.006594007781845979,0.014038800228925017,-0.16339031496034317,0.002368443467622554,0.003825678303314175,0.027917639153961137,0.012625983260206128,-0.008906976284671816,3.312221095,2.887778905,3.1
-0.006871107874135041,0.009560665339064,-0.006477798832452966,0.034641408830654086,0.007179987937328303,0.00020459700669144101,-0.004636147013202092,0.013926788294036471,0.0010964043479832657,0.0077151869187031645,0.007103701133801826,-0.001254095288906684,0.01559116866061766,0.0013483620476978124,0.02798829560730359,0.005515341380778066,-0.00028784999358287707,0.028215171620618092,-0.0057168892675739155,-0.010237959247625054,-0.8437613346782319,0.043438551231700956,0.0048225491077140414,-0.013276201819929249,0.0047469218989030825,0.01771257392348942,-0.08147034423891143,0.005396272277568542,-0.025738574526373573,0.027558626436999176,0.013502430710290761,-0.0025366939121751033,-0.005775227182912181,0.014706496211299675,-0.04348854751822332,-0.03220175925853614,0.000154884528675724,-0.008941217356807881,-0.0010571246073243267,-0.016386960426858752,0.00882213040013571,0.0022753200864717256,-0.005968047315118607,-0.007649559877480482,0.04741240998917914,0.020334310920474788,0.007980847589075515,-0.008889091612732016,0.0010972906851755746,0.00536705419743855,0.05205262177402263,0.001571898640618167,-0.005069345258427855,-0.03361249424418198,-0.05371254674184864,-0.008874586299406436,0.007375508870306317,-0.0035715707422477594,0.01790561587240197,0.00590283747953139,0.0006228736919903998,0.027183088843960392,0.014369917901204303,-0.05282054742519966,-0.010871589359563996,-0.032232871517580565,-0.0011627759379562147,-0.003205865204362188,-0.008044292159267734,0.01948940171186731,0.004066966144308446,0.058265011317847816,0.009308543473197999,0.022294798795688398,-0.007663567993544694,0.030111263881211995,-0.013224485021347999,-0.02802824935972368,0.028847621473186015,0.01712355811564777,-0.0045380153145074785,-0.02710637162669167,-0.0007193551014027552,0.004776978064022649,0.01622513165535891,-0.008637371514563525,0.0048540844009598285,0.024654617991636405,0.0025475118195046505,0.009111547032451296,0.012197860256897048,-0.0004800996938399814,0.013119574391122527,0.0028173313058774577,0.020968552520504998,-0.025998684763176544,-0.04103066807932215,0.012897783423335434,0.010272786150655753,0.007712047825698766,0.0076585651312596655,-0.006879388440540766,0.005895296288518668,-0.013638609277886144,-0.0061415395361819535,-0.000652572209077308,0.002696336057243806,0.009096621395864134,-0.007208749425171648,-0.01132696206921052,0.0014060180493331163,-0.01245934763801556,-0.004620944722946851,0.004373104312029653,-0.005043954678572524,0.007333671635283135,-0.003763442188749902,-0.019387156872857317,-0.004441756756131228,0.0018402204371608351,0.0017628418644644796,0.007188784875302376,0.025737595377533878,4.756993215,4.311972302,4.534482759
0.014342803750214694,0.0009983886648537675,-0.018327636432760426,0.06069742419937946,0.01063722956913068,-0.04016872597576186,-0.0030229336300838443,0.004990483846807031,0.014943856925053994,-0.025950189701127457,0.005910592408445098,-0.007850893441318788,0.03912806074113245,-0.01865437131169143,-0.03814242644881543,0.01219681654181683,0.009545859277933931,-0.10978385399916518,-0.05801672531032203,0.018015562712910275,-0.017945929220257804,-0.04028476473955203,0.018854881772615878,-0.01014130600301247,0.016374092851346552,-0.15149835579719437,0.018405413131468047,0.013112571135819987,-0.02158127065119447,-0.04124028377577964,-0.006598339866109562,-0.012679685622901048,-0.01887675963845359,0.008558790655698572,0.055030408743417615,0.012040300591647466,0.025900215321264308,-0.013024279806382525,-0.01687589982536108,-0.0018895630669239743,-0.16853609283895102,-0.0004999156684821023,-0.012236624798669127,-0.009123208355953061,0.012163538113900176,0.0066158541647567265,-0.0010174742611273515,-0.05501576878832524,0.04671818727710778,0.008209623574488732,-0.05095553453413652,0.008398650875209043,0.042652915609300304,-0.05085684846188989,0.04426622789611476,-0.059524902899782156,0.021431571885618547,0.014813437200193874,-0.20660359761369546,0.007826402864406131,0.00874138802291372,-0.13559028346096416,-0.0013876493337035708,-0.11533566562133783,0.09841892637995585,-0.056282670657331633,-0.026127180510164164,-0.03198064898514253,-0.008824408132012225,0.03056119170941162,0.009716251775309229,0.020102595457150506,3.104797035339891e-05,0.043989786920540015,-0.009279081241729527,0.03664678920667063,0.10688713741613833,-0.007069125700021847,0.004324954698514925,-0.04566894997345421,-0.005721021028437693,-0.0039355256123896785,-0.08002547533588256,-0.019219145586046302,-0.0038826125958805486,-0.004904028662765773,-0.00300739155767618,0.017441251893630296,0.0611017844871091,-0.04466525423254062,0.04420877235510147,-0.027628130833350712,-0.11672115969235562,0.0050703193506212,0.07263271140260197,-0.020164555433429127,0.032617713677995874,0.0131736912457681,0.012186942304072792,0.03228102696034343,-0.01717160513253806,-0.033553380406421134,0.011207041776672479,-0.022827291186264847,0.0008694084471526565,-0.03090472413506575,-0.015565069602854828,0.0209750326064972,-0.01100045311321142,-0.01282487925658188,-0.023356318358079456,-0.013101764208672711,0.0060149156591593695,-0.0016144446105350162,-0.009496022726879324,-0.0020022168793786994,0.0015167826512668596,0.05920033606899845,-0.19648087202736186,0.0012909254021895337,0.034906639405390884,-0.018272158233980304,-0.010010627702688827,4.655644914,4.137458535,4.396551724
