fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,CIHigh,CILow,MOS
-0.00018810795635938328,-0.00214569338320249,0.0019200963358792936,-0.001960671355176703,-0.00442795430257166,0.005745478763009165,-0.0036055582206568106,0.9941056426393571,0.0022117816695404655,-0.0036797697199586654,-0.0030293073854601874,0.004528103937301975,0.0044348597790994084,-0.004540841395819233,0.004636288659502586,-0.00489929656981908,-0.006283811872273622,-0.0033604071877404024,-0.0027954209796799694,-0.004584602876678188,0.0030736773932765406,-0.0035265915347015234,0.0011736387657717367,0.002466099835903264,0.003416239828495734,-0.003998442019855591,0.00216543033623873,0.006888123694192282,0.0018660622133711924,-0.0064482086304624795,0.0049330249095863215,0.0026998805958321367,-0.002576745428023072,0.0001520173449339663,-0.004630930469100281,-0.003586386829802192,0.0038051900049480745,-0.0036891819091688905,0.000804137024450717,0.00642706494668036,-0.003360200151759772,-0.0034472894504800613,-0.0031359649240822814,0.0022374992404425973,0.0008813537314730731,0.0020103277336892367,0.0038205895487713735,-0.003966083055215776,-0.0054220969553968835,-0.0032585162310125506,-0.00413284630050683,0.003786761463218703,-0.004922207918029202,-9.352898787817163e-05,-0.003854104622845058,0.0012233077462378587,0.00334090813557721,0.002340393504768333,0.0011106786829069549,0.003579838301488659,0.003306981174432737,0.005225971652496814,-0.0017269716612134335,-0.00442326584723763,0.003087857699224712,0.004576541502799636,0.0027246812343876404,-0.004891076016531437,-0.003473690339539357,0.0016904076903592454,0.0027716919464162502,0.0014348516876445205,-0.002047449544844855,-0.004168406982350001,-0.004603212194936367,0.0022391955434901086,0.004999239920610464,-0.003725843352911104,-0.0061339065621112965,-0.008334022299117505,0.0019587926742116965,-0.0034261303638075035,-0.0026909416329226627,0.005509642715075875,-0.002715603226276576,0.0036431208776933023,-0.003836695171207771,0.004244503010441074,0.0036750726378349105,0.002874853163493669,0.0020954387732387636,1.424230754,1.075769246,1.25
-0.0023964366848301436,0.0066402314763437595,0.05564044268336456,-0.04116707132221335,-0.021612877700569598,0.024478491641180593,-0.012900768864219477,-0.011568884695264686,0.020686692373785395,-0.01115316854513262,-0.020205843465153625,-0.011140352403945628,0.030046425307444953,-0.007606872629836749,0.0826858321780156,-0.018596547306324828,-0.02895700636734083,-0.015731660163203848,-0.010255374374466221,0.05115421983291656,-0.09301881325899693,-0.018342597241164136,0.006117305211982217,0.0005548296010008931,0.012878295864218453,-0.015306780277300593,0.015156958022385925,0.11441026729115976,0.0031979394870699524,-0.07895633523996928,0.01914077712616934,0.012023290694012825,-0.010096274446246617,-0.01419649629476305,-0.16880004925481445,-0.013510499871966833,0.008841459992696133,-0.01966580940882946,-0.036660767254468075,0.017793983812485967,-0.011602447622230356,-0.015613796199910103,-0.035313035592170645,0.009733454734400487,-0.015888135914748493,0.04047934266163871,0.01545275342473182,0.013292382616094117,-0.05709140667794983,-0.035696707714851034,-0.014681189590984075,0.020125749965744927,-0.020984635561952243,0.027417506670282143,-0.006518411029631181,-0.08393312178457911,0.007349283356755417,-0.008160792196734457,-0.05821913619477139,0.003231090300932297,0.026951116942305963,0.010544186589736266,-0.005181615873091716,-0.02219239006711069,0.006954142411868117,0.024010063824752105,0.02997261935432515,-0.01129599008569799,-0.02926602321670263,0.01661321198113665,0.017239723267632286,0.004141168685084326,-0.03179289400472052,-0.03714672268850861,-0.0036607039210934268,0.00467786862925418,0.015456502551805525,0.05012266233352738,0.010128788928111206,-0.10681828340398103,0.0026576759003246113,-0.01595734665021225,-0.014120454745502444,0.09735877831103587,0.012037694005376555,0.02031678856625187,-0.0015020963058752742,0.011351333491016724,0.007590610713367786,-0.016911682254443776,0.1442316146818402,3.369995498,2.880004502,3.125
0.038501149418869014,-0.00813506945451266,-0.02430899822575967,-0.02057037162443582,0.009206926883787974,-0.03727623600706443,-0.0031377795488105454,0.0016685340061001444,0.0243269037364646,-0.007132494600838512,-0.010509126485720175,0.01723819569693443,0.009078937479513981,-0.01462016813727141,-0.016071389558640518,-0.010783268207615304,0.0710472351307352,-0.005131137734914187,-0.008681979601355428,-0.04364110424197363,-0.24336755355217823,0.008389522825930484,0.03546141953273951,0.05058197956443701,-0.0016875982143250928,-0.006200850871744575,-0.027067116020744315,-0.18962485481970798,-0.016929697715687655,-0.06400622174749386,-0.019152043305192396,0.008793924390472241,0.031506134727317406,-0.035404991298245106,0.3897503761176825,0.0012385789695124015,0.0046942244963998495,-0.0010491865367485672,-0.03295200862195754,-0.028305458406063893,-0.007238267002844617,-0.005350673574404483,0.02785088754608623,-0.029188666115036586,0.025747380236926503,0.02951712620131646,0.004886520854360853,-0.030887771437998507,-0.017951631919246938,-0.003750598593495061,0.007253884984623934,0.001914451313270876,-0.0019677532565860506,-0.023531248869962745,-0.0058313680831141405,0.11042283270332558,0.007657813013363252,0.024974003017605804,-0.07436026530781531,0.004672224298358409,0.014568984139358527,-0.01172549151194535,0.12548699852279033,-0.00010172224329130664,0.010584301354511317,0.016629356332102732,0.009801651046385975,-0.0015978439729613639,0.016034301159187535,-0.015199419127053762,0.015602557107771945,-0.00869100284199943,-0.003445480033344225,0.020032849102748138,-0.014790407439180878,0.01236598588971437,-0.014365445654769812,-0.029424814681194476,0.005718239585989238,-0.06279505919898727,-0.0289225338186733,-0.010954675175149912,-0.09850916908192109,0.03931785185317745,0.10845468110963623,-0.005927512304273597,-0.006009500944214804,0.03488791288535669,0.004837721295376018,0.03093211286469598,0.03817680783811377,4.804087,4.368326794,4.586206897
-0.04314285167048947,0.011055721264536982,0.021353914803073415,-0.02082963843400512,-0.002487683422222886,0.00713225610156723,-0.007302935721848278,-0.010672025045970616,0.015146104139955303,-0.00119813260795642,-0.02222743531239033,0.0425072981707542,0.06156545412470522,-0.00812422078343923,-0.11455326592904999,0.04500052073495082,-0.018386291188229733,0.010229709545951428,0.012191103637954918,0.045321257242823446,0.00045123613649630047,0.007289064020958089,-0.004749007327480523,0.038746174621804505,0.006291524333348416,-0.007942789364568327,0.0022873433663506528,0.07498331776310857,-0.00687317730939772,-0.013716339282560141,-0.01513288899456978,0.00080929786916379,-0.010298053852985201,0.017266230615233885,-0.01723351416557656,-0.006694958052722772,0.007918627891622815,-0.008054686303309903,0.011151933720982804,0.018916246564215547,-0.005009370377720784,-0.015789584702352324,-0.004895727540816839,-0.0688540162067093,-0.032569653811756485,-0.01021823021035058,0.008927343816575145,-0.09541077931417624,-0.05361676543209083,-0.005593046577447724,0.00481872831529246,0.0019727203812676397,-0.00040217302761153266,-0.013064500961499312,-0.007096084641906476,-0.001212948980861532,-0.004100739470259869,-0.0020401307210422934,0.013500569629120373,-0.0013541825148118507,0.03203470526789004,0.027258961481465158,-0.00355716640771051,-0.0360608214874285,0.016493901480292183,0.0754913046507306,0.04842624079167638,-0.008217123482672645,0.01455439480450979,-0.012221645362475884,0.0010440974111844675,0.03160909765321216,-0.013465529852451565,-0.04856287260960785,-0.012157346333668497,-0.006525752689520931,0.014653060137673032,-0.010431828108590719,-0.0016700258223227497,-0.05294685496855453,-0.0327996760108627,-0.007465664688895585,-0.05812231089218072,-0.7352205180856541,-0.014597666433233885,0.02945705519180732,0.006067015603165678,-0.00022156212243701454,0.003195316342152619,-0.03312639978284073,0.012633601249926995,3.431346944,2.747224484,3.089285714
-0.0007669359852293821,0.002655622946275052,-5.910833564798287e-05,-0.0055757390329752915,-0.0020981217601522186,0.008251231619338587,-0.005201387645016722,-0.0033682882538503046,0.0043174235288525745,-0.0032477374213452596,-0.0067646763557996405,0.004214306632632388,0.0018552952238509402,-0.003953491240198584,0.003987177801288805,-0.001987395432616866,-0.0014638567897383157,-0.00448076460887004,-0.0020636956459232783,0.0022260710568252438,-0.0011760512341917127,-0.002973750122859069,-0.007306200914135622,0.007799319731285443,0.0026700653039652337,-0.00434272790319944,0.004508468853260732,0.011747529126752315,0.006392717079953361,-0.003722718496392279,0.0009312023828117341,0.0032342175100858127,0.0013231161798867225,0.0016167101726735854,-0.003954261858057831,-0.0027664206469698023,0.0040961795607338345,-0.0035627629517924826,-0.006848872682027216,0.002151014122830872,-0.003388790199094329,0.9885070120506938,-0.0006009925231411847,0.0009124932785256236,-0.00047261341071456526,0.0012096999487142155,0.003237815234577315,-0.0030401108090041826,-0.00013442722408018565,-0.0053371799836510825,-0.0016298069577543991,0.003470020165907958,-0.004669918507831169,-0.005642170662660875,-0.0013670978613938758,0.0012725372544048078,0.0005917132582143584,0.0012305853754190487,-0.004945677670024224,0.006109220489878285,0.006561326034248072,0.0011548618248182613,0.0027384513022786477,-0.0035952775246748166,0.0020661825043608337,0.0036145876375679024,0.007348103624514084,-0.0023476872030447995,-0.006061182374245752,0.007379947007605158,0.0012031073664904946,0.007160688672429004,-0.003029202557141786,0.003226883677322303,-0.0048235185416607654,0.003310330742630253,0.004740373171268732,-0.00038290089846638835,-0.0008401145522688554,-0.010805582555169,-0.002438267003703353,-0.003300673878607608,-0.00928348128103137,0.004955938608156456,0.003038614013927564,0.0068159737675326975,0.0032251565455131298,0.0021879946888086256,0.0029069125235200045,-0.004522573443583052,0.007450639220421058,1.384178612,1.098580009,1.24137931
0.0009898574472000452,-0.007512040181355048,-0.006539378884409276,-0.007781196989534125,0.007783233487171977,-0.021844730350030574,-0.011068637970007853,-0.0024521100560707452,0.0031577355214671378,-0.002863065746080878,-0.007436674801466715,-0.01589279999879835,0.0018510846503531605,-0.0015345555877431345,-0.008973653127047091,0.008526637607179893,-0.010233738665980008,0.007238704714559331,-0.004650122863380855,-0.010170502511352954,0.02225456799263196,-0.0014401039741908195,-0.010579566596788622,-0.002057199477053289,0.003957121027158765,-0.002795303815208776,-0.00957835240991595,-0.0165392028067116,0.012185736807740866,-0.0043126514366088,-0.00028661399884261573,0.003976204151581184,-0.019295352876575952,-0.01186432143858174,-0.0019790018914143926,-0.008821057263510325,-0.0020523456642906313,-0.009587729586120723,0.0036729368636974342,-0.022224103212086642,-0.003989244346247774,-0.0008359344536089657,-0.008917208402674119,-0.02600366177277428,0.026893908054149415,-0.016352992492960714,0.009173335707834098,-0.033105271557962175,-0.016047485555789845,0.04160768753450209,0.008573495886217216,0.001550407736417073,-0.008199654889280669,-0.010280054184094023,-0.007031743254202446,-0.005871526608404725,0.007542608844301445,-0.9328633622266281,-0.008857159414983615,-0.015664372408927586,-0.013290145241027403,0.018912419014456307,0.02839537770764433,-0.00952493588876444,0.016195601836917713,-0.010743004096953779,0.01656552036396976,0.0002911080305721803,0.017324100434708903,-0.002077808440857602,-0.004940192084925946,-0.0010246288323541616,-0.009261928217385071,-0.019280799334685177,-0.008299188991051214,-0.0015943465173102096,0.005858060329754538,-0.02195393334838045,0.004151990866344482,-0.011754318361368775,0.000353501221086213,-0.005896550990051936,-0.020357226859405244,0.004577864213831553,0.03262343499201258,-0.000340042122555215,-0.017753176661832026,0.012964244386684283,0.0018982152007887992,-0.003168787336646201,-0.006488188732698339,3.165961789,2.619752497,2.892857143
0.06718576314575692,-0.05646772081686131,0.01211064720390858,0.008271833094354412,0.020729574091783835,0.00410763722034755,-0.0019935338743289972,-0.004704313318227341,0.01206859106107145,-0.0048722297899638405,-0.011711582362389433,0.05814339695228965,-0.00315178956613591,-0.017934500572254833,0.07599357294303691,-0.016369057049761722,-0.044864547694045166,-0.007484242221594761,-0.00427724326340878,0.002748486375270096,0.046826495213136754,-0.022317186437111898,-0.047954546204542044,-0.05393264645967753,0.001058673608494116,-0.00365647071074608,-0.058901878457182914,-0.0276557213657543,-0.0039243809173272574,0.12748282705756261,0.03327022023919162,0.009482371800524917,-0.022058838593438827,0.06716485988134999,0.01811062449098104,-0.012818639262285906,0.004854237227695371,-0.014725651009689757,0.0035886805272273233,-0.008980188484407438,-0.0025020564482359253,0.0019025767752427903,-0.026615054106289737,-0.04395484728915964,0.05438280119057519,-0.01153340793682464,0.011839490458835703,0.08537835965788584,-0.0021278240385549153,0.05557310388389842,0.0491263384204581,0.014689260194415436,0.022023604107612893,-0.033580037608907196,0.005288681755909086,-0.022527499443746817,0.0040722530236837265,0.04449846369905717,0.23263356902490956,-0.01779534252759859,-0.0033764738710185113,-0.056645020705510016,0.002672704517939521,-9.158339118167571e-05,0.02583708335022562,0.03660760799383779,0.025779403836277158,0.02171998331653597,0.0154786588276006,-0.08415646471555796,0.002620255188051671,0.061702917527082714,-0.02462724397180738,0.04280309432248177,0.004974463358791183,0.029950873126770392,0.02599323573172808,-0.02853260229939649,0.0068412144800464175,-0.028795131788370922,0.014555088883771683,-0.008647378833090696,-0.009893175078554816,0.021943349696211853,-0.004201354306705589,-0.016013645361931957,0.0567689121382705,0.015363047505487861,0.009192486562715384,0.010452643883704756,0.0058253577404461685,4.371789143,3.869590168,4.120689655
0.0018799278354081018,-0.02051691138687493,0.0559492154782323,-0.021584342131771784,0.015600257061193909,0.014876062080412169,-0.010532166370965346,-0.01073160617443494,0.019739207683693038,-0.0071833151710571,-0.01616021568245541,0.029213866108600557,0.06613765048060444,-0.017904376636389534,0.0672468856733328,0.013864980941087034,-0.0541370531176234,-0.011999241558676441,-0.004738469171632595,0.023853941498788455,0.012570561694761687,-0.021844076886877263,0.006518604509065577,-0.012244929307644297,0.0072098729614193295,-0.011649133978699919,-0.02821610138102865,0.07127200470974408,0.008889130293771108,-0.17772597797310882,0.029278411772864353,0.010123026961618492,-0.008190455338404777,0.05396237914177547,-0.12355279267571868,-0.014087509835750892,0.012708827368153002,-0.020581685620046256,-0.06521902990563297,0.007928034508157203,-0.013203878452901155,-0.016461869400950097,0.022283828877660443,0.022023501317879696,0.026629842309444245,0.04631082503141776,0.007545960292101246,-0.0004960222019700217,-0.00728188120879768,-0.027495772876548346,0.03249439401768991,0.018414540065464943,0.006334978780594259,-0.058371249739487,-0.0001816586330067009,-0.02137462646325264,0.007124248711937433,-0.00863962355395193,0.02242636526271004,-0.0035680715606772914,-0.006972324246448115,0.012904476368575944,0.040506414080662745,-0.016231269878443828,0.01446196056595924,0.014823222296910172,0.031732925791297203,-0.009152998915081567,-0.023920673525620825,-0.002519388045832732,0.015817294253975284,0.023856027142473812,-0.025216310240208577,-0.025071153291434282,-0.004240853325529883,0.02324349849820379,0.022829338813195443,0.06540511724398039,0.0036347934788885203,-0.06454514206575375,-0.029267767947004353,-0.012030340728384624,0.02092190956082555,0.08828026190141758,0.021639499855100556,0.013191796652126596,0.02028790860999388,0.003932702495220144,0.009891244972007813,0.010709900800865492,0.1393619812634228,3.312221095,2.887778905,3.1
-0.002225743791932667,0.003025207516441255,0.0030752152201963716,0.004989966549046667,0.00794067362922114,0.07262341831595122,-0.003085417720267571,-0.010770733024193142,0.006849695694677376,-0.004236021462341744,-0.014035672025405744,0.025860830559326274,0.013103803321939824,-0.0160631158672631,-0.009750012347569113,-0.014765784156337515,-0.02072824321776691,-0.010868466578612783,-0.0068082717482635625,0.07052171526954118,-0.06080012096993226,-0.013473506203612682,0.014718643095432875,0.037924720928968245,0.006159371910211127,-0.009212020386227293,-0.0032380240248931604,-0.6591681074713229,0.00962935191519107,-0.04478645217402109,-0.010496774863154666,0.007061031421930698,0.00112637953686879,0.05841268770018867,-0.002086537274265441,-0.0022492438885420877,0.008921912865470082,-0.015742589438700313,0.017429561998291095,0.03725877539798679,-0.004835421774138154,-0.021551690117863297,-0.035541392183579844,-0.016886246827828293,-0.02327239488568039,0.04160892285481438,0.0026046358461037137,-0.010296938832478744,0.02201611545467655,-0.030971848198841866,-0.015174010111816022,0.007146723503800014,-0.012895668367470409,-0.013585968999260808,-0.007475564339379983,0.016305082671939867,0.003048413622423035,-0.0038728910764165188,-0.04013271644450748,0.00847870176655978,0.0446936799336188,-0.0008295395715198309,-0.05240198429611469,0.0004917479646768504,-0.010626939821657263,0.017681803218384848,0.03754238755179625,-0.008208065411938434,-0.027115142659536625,-0.03372933740065974,0.004914925649339374,0.03463522419614577,-0.016914277285632332,-0.005939060796731773,-0.013942562169531342,-0.009726921351385764,0.006411738221698361,-0.014468524453126873,-0.009301190413667925,-0.18261639859510898,0.022121415068188915,0.0014689823381482056,0.010144519340449805,0.043154261068257906,-0.023770261220113418,0.0252252188724033,0.00020820595030386722,-0.0003474645638098983,0.004127464896158767,-0.03684913796022395,0.078877404246846,4.756993215,4.311972302,4.534482759
0.006933182676568999,-0.03194621812987771,0.00817882375902813,-0.006739147259471295,0.01167908353038412,0.010853895498201083,-0.01527112914542996,-0.00778121425739241,0.014864313919868227,-0.009390956555374879,-0.012248677779386404,0.04152500835085013,0.013748318748329531,-0.009896673693996038,0.05547700869573492,0.002495893268688138,-0.02415414812325042,0.007448218529004051,-0.004427572075831153,0.021851134730849205,-0.038424899906971975,-0.014218563545914529,0.017073764696543967,-0.01953127946747598,0.012079015139585229,-0.008119506225569832,-0.02868415364288181,0.06196201156189729,0.0017468510980364201,0.031206913483524577,0.012867500252458659,0.011692170220062742,-0.004727416388711584,0.03220705698881594,0.003052762917042554,-0.01403558924891443,0.007533404861451181,-0.010273857681770611,-0.031085565770797498,0.03817320616165041,-0.008007429985080158,-0.006394622757066217,-0.15219739187431228,-0.017675196367292766,-0.008454809984835414,0.04035570005068422,0.009266769199761573,-0.009200479913878514,-0.0677520126568702,0.012716576657569824,0.004240326054790014,0.009221776768500283,0.0027643896831694007,0.00432318328742434,-0.006668529902865709,-0.08954776174226839,0.015276776438651263,0.008020859935705522,0.026141736684135674,0.00184414917102926,-0.014404990230691974,0.0031143946717725837,-0.017655501727692535,-0.013063553919989057,0.019920860792959995,-0.01912839572050526,0.03630249528384827,-0.015689594879803943,-0.003474416885256799,0.0011427724421806604,0.009658209325117014,-0.013471073186006275,-0.01813969671493054,-0.093892620502485,-0.0011617297635589387,0.009747285254935636,0.012908552536558617,0.14810189649938454,0.00187084881883578,-0.05911091591479144,0.006391878292503463,-0.007656874118517052,0.007939174480206292,0.02363914205918453,-0.002056120370331845,0.004611469505891598,0.016601170227540967,0.026962158199571002,0.008161423904606729,-0.014134003638037943,0.05260698534465262,4.655644914,4.137458535,4.396551724
