fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,CIHigh,CILow,MOS
0.0032098102637845424,0.00648793672259895,0.0019321991437628542,-0.0028746869519054676,0.0019029797042225062,0.0028329801619408645,-0.003068095862319076,-0.003479122897398788,0.0021680260883225047,2.9844355719742895e-05,0.0023509214662360504,0.0027749488344043145,-0.0034076106807533263,0.005602023852529009,-0.0032204862935484475,-0.0031418987389234747,-0.004484140830203962,-0.0024620899659464446,0.0031198318226616233,0.0014101506585579074,0.0002615993703456702,0.0005565642782398387,-0.0014595241953732074,0.0029340088893698374,0.004530073307091216,-0.00401081870367415,-0.00043555936167950863,0.0031906824257181584,0.9927169324335885,-0.003135724721811155,-6.190582698077119e-05,0.0027778515155900533,0.003717714720523525,0.0019026386564752833,-0.0014802059305010719,0.004264724141165828,0.005435297120530552,0.00549125872076608,0.004260082257378469,-0.003706112127875297,-0.003331656670532894,-0.0034205216534570738,0.0042787813198311405,-0.005508267426068288,0.004290676575919306,0.007384509053676457,-0.005994284971872948,0.0015496552440053995,-0.004246915040376849,0.0030874043199408323,0.0032592751722466144,-0.002129865176239389,0.0029066502291594186,0.0029672021546486,-0.004847073387527892,-0.004979807674992808,-0.002956359183369863,0.003447105297449685,0.0036983292194509867,-2.8500400305084682e-05,0.005427843394823684,-0.004495258137503749,-0.0038257681444489222,-0.0024970817876261387,-0.007044316875888693,-0.0019213937375632906,0.0020993456326594256,0.005261383778769646,0.0027886115946020797,0.00044840662919575365,-0.0033473447817667645,0.0038979418787599453,0.003746717001042439,0.007471133713481088,-0.0035168987048476382,1.424230754,1.075769246,1.25
0.01028297806293871,0.02865403437404785,0.035049945136291664,-0.012660379307962539,-0.005505478943886709,0.01381589990155425,-0.021662187540712034,-0.026744728598870175,-0.0009746877195637981,-0.013096084902018421,0.01488340871603129,0.026917834222336085,-0.01969238476200635,0.062059599927286706,-0.037594632077389195,-0.0060447497183354236,-0.016866524831646093,0.0039471874377022854,0.01281754518318816,0.015893715811097112,0.007844368467991155,-0.020973469499275046,0.02395219883700188,0.014276137419071303,0.0001807609213557452,0.004234288833224701,-0.03438756383384335,0.009078134303403427,-0.010038249197420758,-0.0013665328831637786,-0.005977834254811962,-0.012738415810540322,0.011036189370588284,0.0007070415150526772,-0.020523636038919494,0.008268322861589754,0.019067783869415066,0.013997319363829638,-0.01019082627469851,0.036297225673299745,-0.002771496969753986,-0.014673426135009,0.05993647005444447,0.005587418892616425,0.04038323123809742,-0.009689665707220145,-0.021235580672004265,-0.05008161003926043,-0.011118036045275673,0.04256737384256444,0.04175236424191625,0.0014283007808214851,0.03862253881882721,-0.009955056041488412,-0.003331135205662942,0.05279642811075458,0.0042677205303495586,0.009855324952074722,0.004764845805964715,-0.13481922775496388,-0.02361071549423108,0.059778892035185174,-0.1193249597539801,0.004862244432240723,-0.005012437471051352,-0.01104562486584661,0.006099755212625038,0.020416526117495917,0.01498803356502742,0.1884380021060284,0.016960301600281707,0.005025423053413576,0.007709269947024801,0.03325419840733889,-0.006273270933663745,3.369995498,2.880004502,3.125
-0.0016189419442283507,-0.00604168787507647,0.01873639749870461,-0.004083835809401603,0.016234364634096738,0.04203917303111296,-0.001896142481586746,-0.005283505658552027,0.02824681576097887,0.052942256775699345,0.033999255786676244,-0.005398959586771172,-0.001302197364710503,0.10601219738942905,-0.047963044586439886,-0.009211296127833037,0.02141891667460386,-0.06574438365928932,0.011007200981739148,0.00016229311010513303,0.02340335989796368,-0.025689071869494276,-0.03422886062899206,0.004226417460096662,0.007996150257141232,-0.03806287891676704,0.004379059037350765,0.0044925240200358535,0.004581228348227976,-0.03124238428166491,-0.03709524495264979,-0.022864184909701508,0.003927602658416894,0.02468353777393471,-0.020596895770042516,-0.00011493518507772032,-0.013750541810592935,0.0074842299938740866,-0.1040841351599216,0.0044349243056473146,-0.004628223004902586,-0.010063438546206276,-0.03322092704808117,0.0006098185992424314,-0.06821757232254747,-0.01937849589939708,0.02141382639546989,-0.02251091236251756,-0.004183469940858814,-0.015035014360784804,0.004490753768324288,0.0018760471696806999,-0.02374841143572111,-0.008729770026777864,-0.033045643025095134,-0.06669452403836118,-0.013560801652118187,0.0026709971063667965,0.0034940524100189655,0.08013192479768787,0.02858928622864992,-0.06848661988479385,0.1353654172101911,0.41598952154905466,0.03282337783376966,-0.0034421553165508876,0.010751607184341224,-0.009865207988156969,-0.005168917247777362,-0.014492130579386042,-0.04027929015102713,0.0072215517995253,0.007500494152106356,-0.01128631100304575,-0.0027039019687283986,4.804087,4.368326794,4.586206897
0.017625303285162843,-0.051594212867163536,-0.018376350347166077,-0.013222628654341479,0.05325984685208984,0.0640734072494573,0.07405855485466765,0.09334786936539238,0.017662546138037815,-0.08051494249694095,0.029864834015868428,-0.0714305041429289,0.011509092162003937,0.036372887050791995,0.006029527164707617,-0.004710887261195932,0.004804278883741794,-0.05003205362115728,0.0034361489673738156,0.017964155671083348,-0.13955064536480274,-0.03431965369291554,-0.004718626939636674,0.07159109276995816,0.005449351092684573,0.03708240245988711,0.1192456180894284,-0.0026943882045466047,-0.012852584761540232,-0.04783183505013144,-0.018478954898115678,-0.007501430147634139,0.006347458566684505,-0.011822280178716218,-0.02932175794663479,0.026318156686811468,-0.06505917584423197,0.04094860444334389,0.12972037620679744,-0.048904693346650104,-0.016425242622031346,0.009978170760128786,0.06552660889106632,-0.047750259102186596,0.007533364447454709,0.013885690386949768,-0.01874377593782913,0.03546375390724435,-0.03435903712261714,-0.00197471629364218,0.03149124749683462,-0.015220718072505381,-0.0034490043311147848,-0.010233267232600735,0.0044116837269597125,0.07470678860367357,0.10093673655077395,0.009071085265240064,0.0016062923994598726,0.04942010606220992,0.061304919694709505,0.04476264533972233,-0.1194308368464931,-0.029965401048221325,0.05004406664542449,-0.011197119465928614,0.01052068177094669,0.056380663776158094,0.1255024508913275,0.030227224494109077,-0.03712584368469054,0.01244942003434803,0.013653672525569972,0.10630149160702401,-0.01432683349158978,3.431346944,2.747224484,3.089285714
-0.9871283531076112,0.0022578109806949734,0.002051257971250261,-0.004147949447914476,0.0035920701320112216,0.007279182486776083,-0.003342297712779253,0.004217305832561563,-0.00020343404773811083,-0.004435452032560938,0.004050552298481221,0.001529292353723033,-0.001985285747606627,0.009081108928528148,-0.004306461593964663,-0.0030257562382835497,-0.00560659355414316,0.0009738282196998806,0.003054133836870694,0.005164175729297153,-0.004164454767536815,-0.003814989506341468,-0.003155436664947807,0.008540796934522959,0.004068163351735911,0.0010796380868508982,0.0014318285611993461,0.00026051849071453726,-0.0033036342273352406,0.0022609857641354117,-0.003341364105583937,0.002564689288601082,0.004632251741172412,0.00011243502799576578,-0.004358090180024246,0.0010384870708349352,0.0005851328570871899,0.0016020880643499722,0.0007000288779857192,-0.0008983225259766041,-0.006046334088375237,-0.0028017749421677465,-0.0032997837626662268,-0.0044024727432676256,0.002203490020252045,5.570954922089324e-05,-0.0068427329153938525,0.0005183580451393352,-0.001267037685595211,0.0009485365279710566,0.011687587008039874,-0.008690270554074392,-0.002709392203378858,0.006467031582171516,0.003210476518111129,0.0017618173104742814,-0.005384630815968267,0.003214856397713663,0.002917474231501888,-0.0003726258879599538,0.004852234987267848,-0.003737699743540587,0.0012108368057534124,-0.007762339816672786,-0.007865116929405471,-0.003521586481958543,0.003058249996846011,0.00436384910207392,0.009216021892793975,0.002232671095731785,-0.0020461301556184072,0.004160672651220403,0.002998684882569168,0.0009028580884281227,-0.002829678359546715,1.384178612,1.098580009,1.24137931
0.0009596469823720156,0.011603064852926028,0.013414310556264498,-0.016773268504906718,0.0008477899015302643,0.012447927033392253,0.017920749594342342,-0.026342921791409197,-0.015471820480170546,-0.046482338261876595,0.011858432324689893,0.008266439853335986,0.007625361368817051,-0.02621691216392871,0.049103637268247964,-0.0008527466129937846,-0.005610684809344963,-0.04746567680068751,0.0005553532772318989,-0.01165441508178398,0.02886973797278803,-0.0024058347384319427,-0.015639998109028424,0.018479096230717716,-0.005517281360208136,-0.07973224513882188,0.027559076149421637,-0.00050576420517795,-0.001923559681115096,0.0028492243309817056,-0.032614862235401054,-0.06222385727756467,0.0016556897885437452,0.001846677278198312,0.02649148662224559,0.0067584286249716945,-0.0034827053514853547,-0.003698148859427756,-0.05512843231818079,-0.03453081661551748,-0.018441387255650192,0.0006547821046618579,0.04210956781730032,0.001781730962031003,0.003906770634835738,-0.02341376700852441,0.03752841025776048,0.0069570815403736525,0.012748997622108514,-0.04122626394402583,0.04920634859035897,-0.052304813337263924,0.03246815449807378,-0.04727429336658947,0.03732024137003249,0.003623066984255745,0.02878299538170834,0.005186198387685596,-0.0023181407038976773,0.0007868952227468414,-0.8589592613609256,0.03350333855119641,-0.0039791409718096015,-0.029485434696754145,0.013273302160206217,-0.016435276199283137,0.0035015397057448637,0.00878569462517115,0.056357162692684,0.01542374360139034,-0.004000312417952671,-0.003120996366689873,-0.0029004613630783317,-0.06080423827020008,-0.015302598802741693,3.165961789,2.619752497,2.892857143
0.005166534206223098,0.009155593940025103,0.02096034816073934,-0.017213100796414214,0.01629177060213619,-0.015137911591844666,-0.006805895029363722,0.030525997730502248,0.01632153752661923,-2.585093619782505e-05,0.00993131277468226,0.025454206007863158,-0.0027200905013792546,0.045800113511975646,0.025535227041521814,-0.007121775253535412,-0.028552999502831092,-0.05816026659493213,0.01095775886922394,-0.01884051355854362,-0.04664850783480725,0.00122002012389875,-0.018129828655119275,0.003643932867142946,0.01055026123963231,-0.0703717269379043,0.07062783227814133,0.002074926707555118,-0.013349685712487992,-0.005101803217830809,0.0003910732757757275,0.0174960183004891,0.009295917258962127,0.0027734384366225194,0.06720723405400646,-0.00502688562260744,0.036267642569840546,-0.024042298589626913,0.14692973188248046,-0.0623785632382956,-0.014519346424901566,-0.012245490085940959,-0.05042063830808241,-0.00024802946377448424,-0.0595353153639229,-0.006882768740736076,0.026743097937923867,0.02020158074069773,0.031241728696749623,-0.011331943687043159,0.026166801280526748,-0.018515072702088953,0.00713578013073418,-0.011152836272834369,-0.008060943704450109,-0.0635820532203337,-0.02096552922575552,0.01668789547800282,0.012969028708719705,-0.02996216773471821,0.04386388044362412,-0.0896187046501916,0.006906261740270081,-0.05021242460480986,-0.029475656345540818,-0.02915850363387573,0.010356264989694193,0.01563948297108417,0.021335545361413945,-0.09258575983650741,-0.027095248312632464,0.009081327333731973,0.006186432155939969,0.010247827682066717,-0.013679833417767713,4.371789143,3.869590168,4.120689655
0.008396913365288581,0.012043680913200714,0.0307498835627172,-0.012593682927573369,0.00768007547968282,-0.007198689876935274,-0.021465043925546625,0.0020666457756543335,0.007609538799218104,-0.009416537636762784,0.012540422201420827,0.025045258321196317,-0.01574015743210223,0.05127466064076997,-0.010996776343570982,-0.009760104441965588,-0.01889347301166388,0.015091103462239628,0.010173772549006435,0.018250874926815153,-0.029521435876677216,-0.02213075457943924,0.023086794276030016,0.007684354188976922,0.004553436069471941,-0.022191405146720015,-0.017272301930637838,0.008639060394046692,-0.0074762746902434975,-0.010227113905788926,0.00041265772061437067,0.02067348741418829,0.007693797733023543,0.0013374268687873934,-0.0013660978716443833,0.002818969615061679,0.02595045709358569,0.012898623552298873,-0.04487481387345459,-0.06453664472890258,-0.0005304434263236712,-0.01341019395209465,0.019324542525720318,0.003513282594330751,0.03340623188567279,-0.004834060876295249,-0.028422821037210475,-0.09547460877659264,0.01890320093972193,0.01748312508075092,0.029704460730876382,0.0020371717346919305,0.02893741419916299,-0.012808730382429783,0.0011151534405044366,0.0332797580157278,0.0006980552528201201,0.0044433896611010115,0.006320514029530976,-0.23251967747420138,-0.024442772441342134,0.039451375487844303,-0.018517469166132703,-0.027200634339854705,0.006062098296424588,-0.015157473322607749,0.006909369701612956,0.01457205403354094,0.0036020273939639342,0.07100273322180281,0.013426657888752497,0.008707989805807009,0.005492627747827638,0.032118345316855014,-0.0077549773540273184,3.312221095,2.887778905,3.1
0.019492861423140658,0.008238836554859161,0.022795393069688207,-0.017230473963671226,-0.02313520486845571,-0.0017707406864199413,-0.011185561416460895,0.016356702353844035,0.0058438534150759315,-0.06721255599574455,0.0027532543663720535,0.04116019047502509,0.002553821512769104,0.17181634592680356,0.013180080948887016,-0.0035497150048751642,-0.010629811700990664,0.04948147630366677,-0.004071896474709198,0.036244628214052235,-0.09593989332683617,-0.024284186141485822,0.023083077377769632,1.4878357596866564e-05,0.016841313212097548,0.03293183523347277,0.0166096071698218,-0.0028299675720351867,-0.001101126746296603,0.07613136714273684,0.06681508678781424,-0.02749932597233502,0.008878786839508407,0.013858265896043364,-0.0408044188501156,-0.005688788656845144,-0.009398406669607643,-0.017878180239162912,0.022341256355565026,0.027330752880117264,-0.00848698183696997,-0.003146689077880928,-0.012074258640263217,-0.00725647727722965,-0.020646312055109257,-0.011973984423419768,0.4861397171933187,-0.037262677817303476,0.014361146528542682,-0.016081044687550682,0.048274636975206134,-0.020166363917659157,-0.02097318148833342,0.01405916520521716,0.008996476946623989,0.06967600559874815,-0.04664679907943651,0.003701180018460101,0.0008643013145372573,-0.052438913937389545,-0.0027856179039671826,0.004102440917615958,-0.00888174719559565,0.31243207149169755,-0.10558071396428717,0.009479382155480396,0.005769370331607394,-0.020700435806574217,0.022120321378900444,-0.1744663484156679,-0.0055151061249076065,0.004852177665206896,-0.002524142891565903,0.001958701455001528,-0.0014779269084097652,4.756993215,4.311972302,4.534482759
0.004331403724497477,-0.0011657429010613538,0.022869241489835584,-0.010525512655350889,0.007599658800832323,0.016253573791303502,0.0010229619444260079,-0.012104520965954704,0.008532883569159436,0.01519780682180552,0.010534457786009293,0.011391114840147083,-0.011813743339558183,0.039938849989631146,-0.02361599022613964,-0.009762797359979272,-0.009263485085762085,-0.03852497290482958,0.008496262672348938,0.006988382337561953,0.01902900392742751,0.002646103955016948,-0.05821337930151668,0.013686054392021224,0.010815265936790143,-0.021650901112006328,0.1475066646033315,0.014538750485517756,-0.008839989754121308,-0.02257511614119473,-0.0002143998701849404,-0.015652788833778672,0.008337625229726923,0.0070856600156845705,0.008985775386561866,0.007278571430420514,0.005741283557466746,0.004741056150313591,0.06989380934634468,-0.02976176143887995,-0.010451784633694207,-0.012042867663765444,0.07678578304786587,-0.007063837300489857,0.005136151813186407,0.0036766128290716925,-0.010676834341792835,-0.014713794631404578,0.00638114312890099,-0.01360311616613484,0.004541215836196561,-0.008020981326025325,0.002938620919981405,-0.012975503709690002,-0.009982347729251297,0.005242817250421031,-0.022465794863050677,0.009910872913930087,0.007433751369151304,-0.04946822421578627,0.021292806044611916,0.01987587328122204,-0.1042903483673875,-0.007105471575274501,-0.01062495205860662,-0.014998726672275184,0.010496937860888542,0.012143041318666257,0.04382690677569493,0.1284108544388687,-0.02705948806671973,0.004568137122861486,0.010204132092075489,0.012866175068138197,-0.013579299520270482,4.655644914,4.137458535,4.396551724
