fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,CIHigh,CILow,MOS
-0.0005097770987925053,0.004678609421287173,0.004447228542307215,-0.0031428916510022344,0.0018486635790785767,0.003501236457548341,-0.004339344113162599,0.002479020373148156,-0.006436626932394577,-0.0016330917332148147,-0.005855379058371486,0.0028417423240982564,-0.0020527472861020554,0.004561270668859356,-0.002749742705019436,-0.003628133891518301,-0.0006587142068457335,0.0015458524176804223,0.0025071551652711003,0.002814457607589397,0.004589518515373022,-0.0027605722831400828,-0.0025336620733997454,0.0030996574921174007,0.0021815145104690866,0.0049316017057206745,0.003170485347126318,-0.003018364846581087,0.0037096342475673393,0.0046393263936339415,0.0028624325890196454,-0.0024040920051110626,0.00545187155166681,-0.0010676820676939203,-0.0026807973079321368,-0.0036349932630170877,-0.0008622356241533959,0.0009255483596206991,0.0032170046712305216,0.0035157425479725502,-0.004234667860515813,0.006053507715440912,-0.003427949682274361,0.003588511998181988,0.994302035054966,0.003429718883546631,-0.003947969138195687,-0.0035496191634142023,0.00494002526494194,0.003034400707326313,-0.004296599687500079,-6.050752570531266e-05,0.0037290798222284556,-0.006000927434177281,0.0003180885774691704,-0.003214980099911268,-0.003665010644890935,0.004947574970092981,-0.0038415728739331287,-0.004716890987410507,0.0007192563493301902,0.00153756747130107,0.0025234797887050487,-0.005910073181171901,-0.0028398506720223953,0.004512135942248864,-0.005951064208560158,0.003829763599608532,-0.002078424879716528,0.0033080717091909127,-0.0027498526588049027,0.006207563016824883,-0.006572778530077126,0.0039419726208629186,-0.0045541723672644285,0.004881413141745357,-0.004894324127863363,0.004772897249792051,0.0029177766699398544,0.004942294581607404,0.004014098329723402,-0.003668146737473618,0.004210104739721805,-0.001393184261425476,0.0053758081810404,-0.007990813752140554,0.0025773197576628494,0.003222368036363648,0.0012769381781820204,0.0014024455804062532,-0.004517572550488395,-0.004874970628167622,-0.0048338960858269235,-0.002168765920638558,1.424230754,1.075769246,1.25
0.05191613832924279,0.010859508466973906,0.07618211684120206,0.0005649313989225812,0.028775812786648217,-0.0017280506368332867,-0.08941871528720909,0.017840366247485025,-0.027919772886179438,-0.005506913496175623,0.030632505467325457,0.01842579386095186,-0.04112761365909935,0.016863810311948706,-0.019742321950046438,0.024847324280470748,0.004627730970510753,-0.0010907275782990208,0.0066276907292833346,0.01241281767578459,0.024098111550168288,-0.01912842958976491,-0.008569810444039755,-0.10386509252445633,-0.018896614556311347,0.025564631427136157,0.0137718116341768,-0.004719383314576079,0.012040907379536385,0.1041913357290523,0.029192806471182095,-0.02105782622829373,-0.0011252748588018086,0.02073415539292091,-0.030628744305785043,-0.015596711825678658,0.00019173464184453912,0.13638718496294475,0.016792038386775163,0.020864203488036973,-0.020920951716633794,0.04674089523666164,-0.011526401523005774,0.014771338956851293,-0.01146542940775563,0.01942244667449031,-0.007303330596673777,-0.016524953623949453,0.022705684913026387,0.22131050312086115,-0.017490354729636167,0.041357066090647515,0.008894308691192206,-0.0086893232911293,0.0018989434874717545,-0.016574596178409444,-0.014639223837945812,0.0212126262209048,-0.010496679632746307,0.048613893231574466,0.004703254279135193,-0.07669189287588785,-0.03306318890309999,0.004360718490336523,-0.0053396048731578,0.0054367121465105726,0.04630581306967523,0.013297292311870004,-0.010143825071395125,0.020067689951823234,-0.020340444306696827,0.002737217941750784,-0.03148383078327165,0.005129954430087086,-0.0009165704342897309,0.0021180271385230686,-0.0371737857679779,0.007249624016742104,0.009039400929571808,0.0728271328842854,0.014856068867747192,-0.012645457806645914,0.034481353923692976,-0.002476549708328584,0.03621059729952402,-0.09283092345903783,0.012953462936981823,0.016275814784039493,0.023677382994743614,0.0043510494775179254,-0.08958902092381528,-0.039031082597902375,-0.04152557124575281,-0.0419189194426415,3.369995498,2.880004502,3.125
0.046672249134593884,0.016687656752222085,0.02278874344396143,0.0062908890023386085,0.007248280195112898,0.017672761316692803,-0.00632677877061278,0.013379255077243106,0.026512424049154493,0.008830632041832261,-0.0045330820702639595,-0.002058050617195613,-0.03708905351941991,-0.006316939594332316,-0.003572299440534209,-0.012006600290872808,-0.015007263708934132,0.017234555705527555,0.0038698039648238343,0.004187415572820528,-0.008186656462433656,-0.017109196702260965,0.023471960295890094,0.005236515709851827,-0.007702334039706461,-0.015501621695750313,0.004895099486099511,0.017947153829981626,0.007702232046439431,0.019878560390053878,0.02152831022474068,0.02546155961136787,-0.49204243146983,-0.005513710774704167,-0.0017538918234728323,0.00039405248451352824,0.016634590250070264,0.03710815847370665,-0.004087379972805331,0.002456876396850821,0.00334938852120574,0.01644045239015835,-0.003791386370463548,0.004648326227230333,-0.0010030163712818508,0.016527520117662838,0.007185605243412875,-0.00011955386265604482,0.0030892365930907345,-0.2852302438872365,0.007684447752682731,0.034068113279196,0.002669357701987926,0.05650882007452908,0.004238592394449101,-0.010482899886280013,-0.002023018327555829,-0.0023474551851282613,-0.0017095623547982624,-0.006963400659866098,-0.009442869963235156,0.036425053641442474,-0.029122313481331086,0.0006601085642302379,-0.0036196812876559885,0.018299996512133907,0.0927888316760061,0.0005917822577041924,-0.0634020811838624,0.0031260434966021893,0.00023055327384239704,-0.06455208355136895,0.05839698529534667,-0.00027513024224951093,-0.010851985834471724,-0.056383070003751326,-0.05952579799036957,0.00795312787186136,0.0065597765764720175,-0.007792439052028759,0.0037542266900553,0.005693710841361996,0.023328193193713063,-0.0007279719705483689,0.009473522753084248,-0.0535714208135819,-0.00856048190576761,0.009317516995527136,0.004048283161070331,0.08997566878143468,-0.030975737094022893,0.07135256795584285,0.03798543680215306,-0.014315747688914481,4.804087,4.368326794,4.586206897
-0.03613852263544077,-0.032511030105263794,0.004032446085943235,0.006787450311918773,0.012148837644699003,-0.022905742482882404,0.01741581988811529,0.013098858902286578,-0.03744346124370272,-0.012116129884897303,-0.03658000085581041,-0.015252964247967918,0.014462524277427512,0.012369520890525463,0.014786970636687087,-0.029647698729167452,-0.05025011002094778,-0.024633150413144858,-0.00479990272410961,0.0013473348340681175,0.023955951759586702,-0.004632016955738539,0.030392404967944545,0.03226199606341682,-0.014645255660671649,0.002349537638676889,0.00936950412745908,0.019876874218762625,0.007810061758261451,0.05461856533273666,-0.004657736842429407,-0.0043448575257797285,0.022400173631252737,0.01980120791908512,-0.02704447605549792,-0.009082757758393711,-0.052571611810806704,0.00811606095151382,-0.010132900704880146,0.03308378698786757,0.01810114441012663,0.021123976921639438,-0.005706468685700053,0.008023516147850808,-0.010686925478899762,-0.00412086999077898,0.0009701989430825504,-0.007745878844314891,-0.0018256490892630856,0.030006310797156217,0.0009165475807548232,0.031153135487015544,0.0037616785351010794,-0.009640323121514607,-0.024919244579799774,0.007923234736848934,-0.0043248329494667385,0.00015340009977497058,-0.004087662813574611,0.03541537764277087,-0.012325807441130583,0.0070186379050874775,-0.02251040811558736,0.0037613385358148265,0.0053658390540200955,-0.006538051703152562,-0.0032049036017901956,0.007900699867109229,-0.04578409933934756,0.023898721052635914,-0.045786476121690164,-0.009410251154524462,-0.015275354603877554,0.001990949990008765,-0.012143566928511186,-0.025385994975558896,-0.04731159706296028,0.007715383435908729,0.013243421948043323,0.005816868300446772,0.009605048117173599,-0.003888670852444309,0.03449113787277935,-0.0014962827220274023,0.035433478184140124,-0.051360726829705924,-0.029458758467823972,0.022711161151563027,-0.009748134825776435,0.04073673818996101,0.8040042201384954,-0.027675676716078842,-0.036468115905418444,-0.02390360220798486,3.431346944,2.747224484,3.089285714
0.0050703823858300225,0.0011510334159919443,0.0024289694555204985,-0.0037127610496624137,0.0031636054363996025,-0.003905962708298151,-0.0010104008739696478,0.004914607848364876,-0.0043733857201445035,-0.004990415157542279,-0.002689981032537365,-0.0002737903392129663,-0.0038356231224716156,0.0045947345409204825,0.003255779695206403,-0.007837053351276711,-0.0064602592662550825,-0.002399667950336482,0.0035532591782609434,0.0033304608810407264,0.0046189854099270445,-0.0010190070496573099,0.0028094044449743522,0.002259261008804123,0.002725040348547779,0.002016067804110018,0.0022485595616301957,0.005432484390014177,0.003981511925158695,0.008866097585730346,0.007321961794547616,0.0014192646354108716,0.006736169205692363,0.001334916532859531,-0.002918848866937135,-0.005104942530021713,0.0005334988343784737,0.004567716787664857,0.0029103123706545526,0.006256575358642422,-0.0007138114824329089,0.00024463081172192705,-0.00348194301327291,0.0035326081031967892,-0.0032308914209580766,0.005787363063005554,-0.0008594021381525856,-0.003631702344301201,0.0028536564347683155,0.005035118412943355,-0.0011256016549658575,0.005768897577508592,0.0029227491417199163,-0.0035895150226857987,-0.006077156400014563,-0.004082222198274504,-0.0033826576957630824,0.004536403616825686,-0.003219836882336962,0.0011810637144662789,-0.005248677288040811,0.0005779235672442641,0.0007151721342373064,-0.0010049859025529617,-0.001773219195257211,0.003168337161990453,0.007523982275787749,0.0034866670667520827,-0.008263257218735371,0.006885784673103544,-0.008090260153052411,-0.0018793861126366986,-0.0015984231997497737,0.0018479812846106188,-0.004956098214119018,-0.0027499881592744297,-0.007583266960419035,0.0042550404695882215,0.002356566936143305,0.0003692931165026549,0.004283648588966642,-0.0031502299527408377,0.003940962998364879,0.007806551836491922,0.006055151967164882,-0.010649328703685252,-0.0009770823341433842,-0.9891785243521821,0.005858265062195398,0.01156654598647612,-0.009592651674073544,-0.0005581340871953726,0.003939385639659927,-0.005705139826662781,1.384178612,1.098580009,1.24137931
0.001674359520913425,-0.009191796783678267,0.012183686583861972,0.007184036620483481,0.00856148208944564,0.0020120313214334077,0.0055802443270098825,0.0027695223574520375,0.005953666047708667,-0.01644703430940854,0.01918828852194776,0.004378528502763289,0.010498163687062903,0.006166441233543463,0.020927206602250246,-0.01795440966201507,0.001512447946425512,0.01188284317641809,-0.0015349554814976791,0.004436010857909363,0.008000793913815996,0.004178276782657124,0.0012064600301321133,-0.002861091373406226,-0.9368198956767725,-0.007025338381508512,0.005443849339137925,0.019238968245140046,-0.0005857161337298902,-0.012082713328090139,-0.014587721344081811,-0.0208358649364688,0.022472679953962686,0.002428522788021248,-0.0057269503554211384,-0.012642870885543585,0.0064421712671223095,-0.012572469464490754,0.0018984319232468831,0.002417796997906845,0.0008724628245053722,-0.014609994547072312,-0.004093789264567965,0.005660325002499147,-0.002908172289210274,-0.010602723829602718,-0.0069310104361021314,-0.009501860829348233,0.0009380358531855783,0.00472607030158295,0.00542090121518712,0.005243940129734022,0.0023872043974150024,-0.01345964735473828,-0.01599470662584067,0.005683940910487709,-0.0011996598840857422,0.009275403412990338,-0.0030755519468576905,-0.010750463097361083,-0.0349449359719756,0.027965193913870288,0.020473809760075012,0.00528832695895414,-0.004555762027377949,0.010725959028822575,-0.0015001303688113453,0.00882218599979356,-0.009917514521863503,0.008577190948809385,-0.013369284699386976,0.01230498964423638,-0.011761063918055911,0.006453934449891225,-0.008391359761792493,-0.012150640492896778,-0.005563376746214674,0.0013039274005223432,0.018033843258162555,-0.020908147175273614,0.003408216853278597,-0.008093801627083477,-0.04937507151621542,0.03441291038858207,-0.015225695681343422,-0.012518981870529532,0.016800955283734025,0.003737076885881947,0.006694271087681451,0.024499971165922955,0.006392923768624645,0.010821035485360859,-0.018960398734951953,-0.009814984004265394,3.165961789,2.619752497,2.892857143
0.14323547773882755,0.008214480518090796,-0.011060780743370972,0.08246167231418769,0.01746184890220502,0.051772018723804235,-0.07803914935167379,0.009936088752003497,-0.0013356973305185778,-0.004862037131204695,-0.008755370790917637,-0.09546391093068894,0.01607868195648887,0.021339335678223253,0.02010511115918267,0.17734146122615022,-0.030358068781712818,0.07522266364383216,0.035995325755316894,0.011074207274562528,-0.0067999285189007915,-0.0052241508531664736,-0.03124716929131251,0.011232343147404929,0.02838424228266189,-0.0114147352324713,0.0015069667192577768,0.04387435310932839,0.007286673168030916,-0.06046760771435445,-0.018251147017947996,-0.025790678594868423,0.024792040012245855,-0.06669856608970715,0.03596514776128075,-0.004639630428660851,-0.1437099624393565,-0.08483633250528813,0.015526929049472855,-0.012332962302131455,-0.020848246153421898,0.016571721654155762,-0.003430935655929711,0.009755209460870851,-0.001984489968050982,-0.0001864865394918627,-0.012135496341106475,-0.009884077724086926,-0.014426462444787748,0.013717918831317793,0.03979258394714852,0.028673514319373008,0.011478700352403389,0.07229731986795626,-0.10284539270756858,-0.009060975480134988,-0.011271972482135953,-0.02170127092332133,-0.007596025575618539,-0.05135668246824794,-0.02783439791380603,-0.018254277428085212,0.057617499231747416,0.014182144524244465,-0.002628306570552189,0.013143626732324219,-0.15251626320686018,0.00940653481309218,0.030554256219416015,0.019480420654588104,-0.0060458790928923,-0.021570546129227184,-0.05015829095295958,-0.008710479064672299,0.007400180059016323,0.01809446808097045,0.09718023856656718,0.02281773698694206,0.028651060930357478,0.0989244257153072,0.004748489239846584,-0.010480803464869959,-0.030881045488135823,0.011172840124430667,0.01097986840558664,0.008428305947632152,0.03561616973922434,0.000565498390792243,-0.10135691400245697,-0.001890388567070751,0.03287799726010966,-0.04850233379400022,0.03672041082848082,0.003408458494455572,4.371789143,3.869590168,4.120689655
0.03715775304786028,-0.020082448867462212,0.02876236163142222,-0.04300710947028056,0.025615323091360505,0.006494293142478223,-0.023067086795150404,0.020288211872894275,-0.05847773029863531,-0.007495677988788481,-0.03403997573349291,-0.03496807655426517,-0.032369352575009114,0.024306545534235682,-0.008241950765460405,-0.007221220939706844,-0.018463590533580543,0.023287400943416973,0.022683587901270567,0.009083527977287145,0.017757131870644573,-0.014062779877975128,0.054858615520403366,-0.03534186925408877,-0.008784664893282971,-0.020140555077087237,0.006874896033378855,0.014672378460436142,0.01350382484553905,0.07355668055302843,-0.0015960833947972727,-0.008119650007611069,0.04369884505148376,0.014434289484540931,0.038414655913441266,-0.010451535411341376,-0.06924824604797816,0.1273322258678386,0.021963646675207803,0.013546262056754335,-0.030507485110795606,0.020296421270546698,-0.011998277063522751,0.010600137135049367,-0.010109940484712365,0.0038752749401717744,-0.0031056220537339792,-0.01908573045215766,0.011034469965731292,0.14513379857942343,0.03656283633403517,0.06316516750396209,0.008848430170366222,-0.010788516137685335,-0.06121014724511297,-0.011405586692300575,-0.016448821420717318,-0.007610939216228971,-0.0054984590809191184,0.025062489544565848,-0.013129040915277605,-0.059568035135397164,0.012070435779629643,0.005699137398753441,-0.000700173721738239,0.003123599053723577,0.002430691875308352,0.006590161708181287,-0.006083826695292669,0.016938494010791973,-0.032842586370532494,-0.04268002128637513,-0.04739465879100183,-0.001698845561929322,-0.004128638187464719,-0.058234076215225014,-0.1379595163776711,0.016607966866970553,0.01830054446441745,0.02982981010764407,0.010723958743312908,-0.012786366366872247,0.01893263789606328,0.028502438829173346,0.010814454683240467,-0.07328460747321155,-0.023113294379651702,0.01860489764026831,0.006087595490112734,0.007626143344938928,-0.11278435972839375,-0.02958419430137626,-0.020313588467698516,-0.022712450580667193,3.312221095,2.887778905,3.1
-0.016124869890704222,0.02041499337718199,-0.051209742205002136,-0.008486834533454142,0.016569803518837595,-0.047347866352401666,0.04626344327785747,0.0074508637080807835,-0.0039044753383774607,-0.00804364899820053,-0.056475914656751836,-0.030477284416097077,-0.023691247326201557,0.0023177883750187538,0.017411574769722805,0.005973073307692764,-0.037422976091374384,-0.008523483824306287,-0.011771323936690113,0.0051291758478383374,-0.006002747696190253,-0.002871815995642941,0.0020377939356041753,0.08272234667243664,-0.009739971581024407,-0.013584533960275725,0.003037257501252169,-0.007655766212284558,0.005590167311793521,-0.6045499570083506,0.04222809463896403,0.01668751190903747,-0.22863589631247896,-0.012146296916719122,0.026322729261965334,0.0021654093810063997,-0.0739316290581212,0.07352452557961325,0.014149228984039057,0.02376839565357392,0.01532780419771077,0.028932189668670765,-0.002985215473255332,-0.003286349079585649,-0.008837139916231626,-0.0005839852530865838,-0.0006004550296302507,-0.01541028397983147,-0.0020039809301078304,0.0055368466584969755,-0.01074023526908007,-0.02174969504678671,0.0011045001833138845,0.00822774153047676,-0.015106186268875122,-0.009766459632196274,-0.009184159716881218,0.011785046984697116,-0.0034261401247744853,0.06329818312832146,0.011137618712732155,0.02605162850248802,-0.01850319647206394,-0.0011395048420250365,-0.00927129391556086,0.002592892226730965,0.09441294263048194,0.0012556388417823093,-0.0401772506076369,0.013336108152779464,-0.040965724432443215,-0.015193881080473499,-0.015655586375927084,0.004679025775993318,-0.01652596601996794,-0.019093262812504758,-0.04623834372381202,0.015126207704698332,-0.015899844118754988,0.022605192849287106,0.008174177308061215,0.00062874728700471,0.04382872132427419,-0.08639077399819059,0.062395337716753985,-0.20455139518482252,0.044789704147257234,0.022463056765932216,-0.03254619331808474,-0.007199527237900606,-0.04321209538804578,-0.0013330816188303755,0.01873103348603904,0.007930520259796747,4.756993215,4.311972302,4.534482759
-0.003100245631485152,0.007796581363173406,0.045390790812026495,-0.04503488661094296,0.0208525043784436,-0.01806113417859045,-0.09347020666361278,0.014837946811796052,-0.01730617508194137,-0.00508593577082534,-0.07887607995853266,-0.018952303496841662,-0.0036337761270844753,0.014188629022618882,-0.010511921071542505,-0.0014212167167713548,-0.006014048885246711,0.01722526210546069,0.009650647575111953,0.012751608790905143,0.01401084220657672,-0.013261670139715622,-0.01932434286414391,-0.07055816500432749,0.007080758950287176,-0.012064306700010892,0.01340139383141755,-0.034946327805175426,0.007039787912907596,0.042841986568428574,-0.01848583813607516,-0.005196020142539161,0.030624327408759994,-0.02571936891742727,0.025062069168730133,-0.016187860302942763,-0.015021662839283818,0.12167717780660925,0.015112731949562376,0.0022323117491332375,-0.019055804559358017,0.024018467359517508,-0.009485997448426063,0.008692197227029283,-0.010042646928364641,-0.00899135618997255,-0.017285105196683862,-0.013737015620894114,0.012774374743114053,-0.043060661874258534,0.00278914429858119,0.03303846536699465,0.009294315504484276,-0.011616315802810098,0.026459724144385115,0.006717033711617478,-0.011209237296383515,-0.002166165306249727,-0.010698860014836968,0.041747140407946595,0.00311624005696475,-0.10458054272765586,0.003295916070330901,-0.004427493188815937,-0.00876526301116231,0.02527263096859958,-0.020204440489342692,0.010707334996165411,0.04584390315414889,0.009151515257391126,-0.04694750691655527,-0.013993283806183534,-0.027653620673523165,0.008952971380922853,-0.000489824540531907,0.0449376309367425,0.035125065972571416,0.009010385643562888,0.015509094687489459,0.02225035282047473,0.009107395789132002,-0.016081303691477197,-0.0002251810833001038,-0.005526153465461771,0.01967608946908406,-0.07425190413160945,0.10801875343951063,0.005267118903025996,0.005576666066499269,-0.0439036322248897,-0.010245943446582771,-0.012655181536002674,-0.09328454067222824,-0.005550725201072535,4.655644914,4.137458535,4.396551724
