fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,CIHigh,CILow,MOS
0.0019020700265643556,-0.0050655680042711124,0.004308471009388851,-0.004617154254399154,-0.005816311042285233,0.002740524419773728,0.0012683821172146197,0.0038046844378309317,2.2975099739091568e-05,0.002758444578634016,0.0034940395729933975,0.006474071153330045,0.0028415243546064508,-0.002386731147926454,-0.005884285826708746,0.006550802615368044,0.0022337499585327915,0.003510477485443026,0.0015256418479125398,0.004162920990638624,0.0036970302396947576,0.00300277420681746,0.00286893621834289,0.0036721985143267385,0.003313815399012404,-0.0021738527944729943,0.0041919177865041455,0.0007710851555022334,0.002085160655921227,0.0036779670971411574,-0.0027910809747916493,-0.0035495377229844984,-0.001596424782466566,-0.002982731576183758,-0.002208785501970912,0.0027907235323123177,-0.0060816885245326925,0.0026409830404659027,0.0021729394485387955,-0.0013536512458263092,0.0036263225980721603,0.003647348666928223,0.004349626282644748,0.004222072292529658,0.0029226644020721114,0.00443979113592524,3.793388810170827e-05,-0.004285853564546792,-0.00017025750434102052,0.0027898398549725647,-0.0031903796101050647,0.0051624147727923515,0.006841526620519112,-0.003028405703589535,-0.003521747993127975,-0.9924191085023627,-0.003588972314183194,-0.00427859254334807,-0.001683554938284368,0.0036982965823284942,-0.0009872407634807468,-0.0018105821750924328,0.006611302464835607,0.001243188865716998,5.851728848881581e-05,-0.0008863183955410704,0.001499335615463189,1.424230754,1.075769246,1.25
0.0038923537625134264,-0.023159490264175197,-0.001454631655224007,-0.01931730179597083,0.005327007193424057,0.0048603613040534704,0.018033524841585206,0.006640035886447591,0.050562714150409076,0.03546045470053244,0.009676187416443759,0.02965323236222412,0.008674844091498532,0.027409168943952802,0.020654873492993112,-0.010744418669391758,-0.0068236557215041556,-0.02265680760582484,-0.0008621014592607652,0.013577566209186145,-0.017060232298222826,0.01255280042574967,0.02334804725166871,0.028423327622519992,0.011100507330981606,-0.00014992494322918222,-0.010121313902597894,-0.01776008529731362,0.03956082388966568,0.0027091205511116565,-0.023944519382067896,-0.010377431116080624,-0.007294373808708609,-0.026393151515986233,-0.013507227419114356,0.022894026188528954,-0.0013897432821611457,-0.017829561257788226,0.03613574386913708,-0.012937103313752227,0.003395267260814564,0.00980164671520988,-0.012542900912343459,0.020881666870609737,0.011655916883952034,0.009077402055866955,-0.021174136616701426,-0.0027188264118237168,-0.021490764643123647,0.013648637793242085,-0.012136274552829654,0.00028536279238520546,-0.021497204482221834,-0.004531238749563598,-0.00893013446738596,0.008500554901602791,-0.04490919283885459,0.0012318310444112157,-0.0017416004368954333,-0.024274935762167087,0.021999759186249787,-0.005140069683446633,0.027726934547749195,-0.25158778281015975,-0.05178603179296855,-0.060253823723839035,0.060890550424378354,3.369995498,2.880004502,3.125
0.010655073756770028,0.021558228724420488,0.0004762483457140172,0.021393105468135422,0.00012037670332849694,0.00558009120073785,5.4361489082215906e-05,0.005490198529387513,-0.029677246632859488,0.021221557780822166,0.0013287518694041942,0.030892014860150144,0.0039066835893121,-0.05284391276372857,-0.02893735447037183,-0.012981282015349354,0.02857378873574278,0.046617940771456354,0.008034259110881766,0.01067451385782909,0.001086943583757787,-0.0025105399543755486,-0.015301467291735905,0.04571785421852353,0.0019357350688064467,0.001655256172856243,0.012816599315569345,-0.004449709275527714,-0.03281110266221661,0.005714687496500204,0.0017995638777762695,0.002935577073706058,-0.0281582846501632,0.005972665833340598,-0.029593707025234884,-0.0613407190589895,-0.028403054042252393,0.08898375955698432,0.016807294181162658,-0.0005685254534937274,0.00255729125787877,0.0022638841676299606,-0.12809309189896853,-0.0182465218601393,0.03311123541693166,0.022092627731755597,0.009083694399733232,-0.007185365423948017,0.014920619326786353,0.0028983340149709804,-0.009443272828310876,0.008491784829750227,-0.011718325643898688,-0.008850801814808332,0.0005027954848603293,-0.006229416125382075,0.4246487633894279,-0.026566634098213502,-0.002718193992667524,-0.12502695137367037,0.019527337048877623,-0.024347677666285917,-0.008788036984288396,0.04883374559218787,0.040636947745322484,-0.044147710278147914,0.059377024732350715,4.804087,4.368326794,4.586206897
0.01349301750748553,-0.021284025136922506,0.027343852465450208,-0.002917506162542814,-0.05878006748888914,0.016059279577287384,0.04973445523611628,0.014269033250460481,-0.025387705944346067,-0.015150697079180543,0.008030000782828058,-0.004556686758293727,-0.0023848042560147,0.10059852590436984,-0.06137860386801001,-0.014963878915229227,0.0006170158678592371,0.05027786653032048,0.030711186265540584,0.008694502478375717,0.0029541629556010217,-0.08810966806113502,0.0906788419799207,0.06635539334233381,-0.017308963275450066,-0.027590054999629597,-0.0752534963994562,-0.021106881162912546,-0.04327705954071498,0.008696731973353371,0.05804144409363754,-0.022733300455429598,-0.027484009863777074,-0.07013748307050341,-0.016866768174216503,0.08469619757591107,0.014831235118772084,0.032558330575715506,-0.018147368980731108,0.00714181042468123,-0.0015929285640999857,0.004804465167587072,0.0927559021673454,-0.08807668336894396,0.020265615396460133,0.028540796645061792,0.040553358022579485,-0.027892525975216513,0.045201078371801706,0.014118150446566478,-0.0010885348699426485,0.013910326714482245,0.01857076800380794,-0.005294780979135991,-0.008651108919775538,0.01160024388172009,-0.06976424392904215,0.042542092494432346,-0.022035198400930368,0.09412137474926241,0.024661236979645857,-0.015095572915973441,-0.03618910372969252,-0.07099127177521822,0.08368108565381624,0.01721038262027727,-0.020491793566986008,3.431346944,2.747224484,3.089285714
0.0031576775000435385,-0.005934837854840166,0.0025714223366262797,-0.008886366869752535,-0.004377806788751858,0.0035698792563747107,0.014199874686014047,0.003053786284570075,0.0016555797107314313,0.00812402913442404,0.005085598343060436,0.0021433386570024666,-0.0013812430170561843,0.003666720691128606,-0.00818907364241338,0.006199313114160385,-0.0028130914660796256,0.006066705941936715,0.007209938437416679,0.008455572787804419,0.004804351707996427,0.00394718905570475,0.01657353060834769,0.002688641337173923,-0.002258045331569861,0.0031207832658569266,0.004235015032364388,0.007136753274898784,-0.00840539237906296,0.00324576256259715,0.0024155069626709638,0.9794168686408091,-0.007240674595311141,-0.014583962329511925,-0.007635610277673447,0.009500050211192467,-0.006034063622876136,-0.0007786994840422118,0.0003137303238399793,-0.0006087718233043968,0.001944015626571752,0.004440798552568759,0.0023162884324716853,-0.0028781531826495947,0.004013330110387387,-0.005367111550045102,-7.480113227283895e-05,-0.0025952075708541122,0.005139259871520679,0.006474440665540449,-0.0016577180334110297,0.005248492963352731,0.0005243186491899146,-0.0017468564425951686,-0.0022991156061918858,0.0036629162337239334,-0.008650097730144819,0.012461196257735402,-0.004030760751300108,0.0001965021868456721,0.001996694201075553,0.004982878371008007,0.004702495025600631,0.0056439268233393755,0.0009258204656373398,-0.0015612432423710149,0.00487775245644283,1.384178612,1.098580009,1.24137931
0.007432733414680049,-0.014503112374002819,0.007543422363436078,0.00045698842936265033,0.006581101999973831,0.02973499084455921,0.043363078596912595,-0.003398204626397325,-0.06597900425455352,-0.04730477893240647,0.0024349197213528137,0.06489793580603938,0.008441378915584974,-0.01950507203207139,0.8475580522148368,-0.007658784670939767,0.0023547840454860476,0.010988054740503055,0.018401817871646506,-0.016500694383114706,-0.025242361279944635,-0.03044553833787284,0.050826249209419194,0.017472690692758298,-0.013849780332281137,-0.0034699834627819177,-0.021255693980485782,-0.0016268254391268095,0.03380250785417987,0.003162261716662225,-0.007755869142695542,0.0032360283558905047,-0.016730800288000752,-0.019389777911731763,-0.016587718525536033,-0.03533945941364757,-0.005924916288817995,0.003981847848226158,-0.011466653873965052,-0.024923581484225455,-0.0008206787841088316,0.00611307010002393,0.010081103103826925,-0.001098612809854011,0.03178713995096189,-0.03302889669982261,0.011539985248411256,-0.016812711768336028,0.008371721038949204,0.009177117890176825,-0.002369174895682262,-0.006460275388304784,-0.031785164494310646,-0.0015459876655142,-0.018288314536328582,0.001899186955347202,-0.021490681652834312,0.03450043892885195,0.018283174120789347,-0.024098459550712367,-0.0057062225694842145,0.011702254874104777,0.010818332173331759,-0.012230711209933048,-0.05079990032219715,0.006347638950495545,0.013745357248056537,3.165961789,2.619752497,2.892857143
0.01173070113400879,0.0034328946621456314,0.004002426528602407,-0.03207457873767261,-0.0037083235032081678,0.007316469646261198,0.010258639973134134,0.006482509348864639,0.017746505815486188,-0.016445131599716202,0.019365930185816133,0.03155274062850506,-0.0020326204191227775,-0.024487293204340052,-0.020958055420602525,0.03746118653637119,0.014925974481055345,0.03880650729174709,-0.001289228449049716,0.02566216433443988,0.011959549096731347,0.01737557955156915,-0.005480146771049462,0.009178400144059979,0.011235924451527716,0.023282346363277296,0.017993413994329483,-0.00934122573314181,-0.013397623833361504,0.006747283772874862,-0.03854563392965311,-0.0069759537805922246,0.026995273252142876,0.014210680424550405,-0.005115777322817371,-0.005371080001702869,-0.05326953395189663,0.017927980795397733,0.02387959464460272,-0.025262538284445562,0.013069155290716426,0.007997749746573033,0.033597188202504236,0.03005254190351664,0.022888875422463834,0.01817021145488916,0.015787057623276087,0.019729300039484005,0.009515864203922902,0.021595220455596906,-0.008733904009880725,0.012105285879182586,0.009764158509203728,-0.007476870526594223,-0.006552853944678416,0.013373446710620214,-0.03772610991519242,0.009346748126390587,-0.0025814543583346015,0.10764871327569692,0.0037358791693871112,-0.009304140997258709,0.007787282548293015,0.0646397837084588,0.0020112176023774375,0.13388104293751074,0.02945189653812233,4.371789143,3.869590168,4.120689655
0.004553328758085818,-0.015125491311301609,-0.006747080977742133,-0.024212020287591247,0.006816140780603898,0.0035063996817641502,0.01571352017433551,0.0038149995980846043,0.113614172188928,0.024402557483521388,0.003574031766689807,0.02670076349961251,0.007560669459075718,0.028974804771551965,0.025873645181836203,-0.022349069484715618,-0.004864746266342369,-0.027411251450949147,0.008498997299695272,0.009982260683167316,0.016763763081314453,0.01682322469746565,0.004384519338098759,-0.02773182449413749,0.011568406947137752,0.01923628811715215,-0.018989478480835983,-0.014029743151274412,0.048151616469676,0.00654461097791631,-0.033710613622095126,-0.004729649945257847,-0.004257769911559347,-0.012662211007993977,-0.01162670004796368,0.03733534913165038,-0.0020542903024647506,-0.06053289365501486,0.03212708378717033,-0.02224887110454183,0.0047133447635459005,0.0059702627190375045,-0.04482569513766243,0.034780155259550014,0.003796576659105443,0.004004599949371062,-0.029744962400488965,-0.003383969838339654,-0.00808390661693769,0.013779427735600135,-0.008036129051727714,-0.0013407391480027273,-0.019757309592073852,-0.007406720903063504,-0.009290251734205248,0.004452242919533841,-0.04861356049281368,0.010501715006255793,-0.009710982470869498,-0.07653857181922903,0.029610031762379467,-0.01057920062668043,0.009387147121462394,-0.15437040862248774,-0.06927347509782635,0.09879524692270399,0.06008797204246463,3.312221095,2.887778905,3.1
0.005145267282700035,0.03663707331679899,-0.004096149403454566,-0.01708175775057116,-0.007548265248529176,0.009618216756553563,0.0407142873201402,-0.0029138007051700563,-0.01368380652534307,-0.011808271377329281,0.002479683951493034,-0.03927866393249218,-0.005640459972857663,0.06418281433656046,0.01432742913113094,0.1357530403055781,0.012714015762746887,-0.0058495327585886235,-0.037092391835398954,0.008454393162184435,-0.4486386817877096,0.01812295217934769,0.000709942900315326,-0.06933216706600077,0.003304930367681125,-0.00028035284974673596,0.0038497079056720026,0.014570287742869248,-0.007425558820567051,0.0033989305201853185,-0.05771459574160007,-0.01590318098408091,0.03840402604181159,0.013888979583437388,0.005074463423066436,0.0065583078227891885,-0.00017192690867998375,-0.13986524779625578,0.02339137108815324,0.009080497699623734,0.0005438763347173787,0.00680758157107241,0.07323875583873665,-0.00035585062541629574,0.013836358838740619,-0.09392041639552735,0.03620620726916175,0.0196288769204631,0.02050736855901783,0.01990153840376706,0.007141645843395561,0.009921327935569773,-0.0006297353214527946,-0.0032613462509124783,0.0014678747581054448,-0.0015759798103270614,0.3442379921865086,0.02286002726988903,-0.03566003862040906,0.008736837755998293,0.027906410259194797,-0.007510795826205858,0.008080833092203019,0.028416684420603414,0.01935523757800677,0.027443315057279524,0.15693488985749385,4.756993215,4.311972302,4.534482759
0.010587062467081612,-0.0006564788093467892,0.009691100010350857,-0.0072687394082473576,-0.009138790878674967,0.007294591342685014,0.0005828329467648268,0.009557385090174347,-0.06499425783644155,0.0023924595242002774,0.009739630025876432,0.007538030196645124,0.012660975029606352,0.01581272069492542,-0.014067257197544546,0.00586442250504736,0.013497541048212729,0.03868651515803245,0.0015527729238021825,0.016126651033048785,0.007025273373442706,-0.003773803954402458,0.027842236954414054,0.03497156295227193,0.011400486533764215,0.006817729675488118,0.021997876540188394,-0.00961766817316106,-0.01950965266427342,0.002734977957384277,-0.012496325261320163,-0.004820381823197502,-0.0014874948229012823,-0.007917878601176351,-0.006333146408611453,0.0023515103573353915,-0.01468439831374319,0.07803291334982257,0.019018202763678566,-0.010523026668546955,0.00598641996960351,0.0072368930533412675,0.023079987461495553,-0.001497547899310619,0.009458273257476613,0.03054658867289202,-0.002145067901366176,-0.0043303150842594305,0.017359132291738057,0.010244561780568835,-0.006967946700723748,0.013503692938300229,0.007507418427923731,-0.009063874686965631,-0.009900351712497035,0.007765156522696611,-0.03872913352721764,-0.005522198790318211,-0.012758934008957019,0.0413113679711014,-0.00396475706068486,-0.0059645240142126195,-0.003924085227232392,-0.2190462234910438,0.018642047127755825,0.06542789843847899,0.03129573603678295,4.655644914,4.137458535,4.396551724
