fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,CIHigh,CILow,MOS
-0.005576743316547596,-0.026645044758071817,-0.018743192531234243,-0.018131772688216696,-0.018010579746347198,0.0020845607695416987,0.1188598014134937,-0.04683216351055257,0.02392526538611639,-0.008040832534487787,0.006230528832859319,-0.015198154913129798,0.04718620326566268,-0.017644473857788952,-0.01306514074657368,-0.023885052918838343,-0.01319775258330481,-0.0013014429525809413,0.008996145335194697,-0.006425332583252083,-0.0011081547036186424,-0.04009398765869054,-0.04224842911502354,0.013456965976380176,0.35772696764412387,-0.014219649050744597,-0.01220860579801254,-0.005057678252294216,0.017363145288926025,-0.028975198957654366,0.01238904900599524,-0.04140541785117247,0.019655508828733643,-0.06699370404291735,2.970983131,2.251239091,2.611111111
0.004318597794869481,-0.004493110208986447,0.04784898934832906,0.18186449938542604,-0.2150477543695818,-0.0583368999876841,0.07918658603095093,-0.0629293390858582,-0.0003625725335026335,0.021956212040051454,0.0514858516676143,-0.036876422439629,-0.28584142225892967,-0.011223501782952878,-0.06311435282929446,-0.008610822193029256,0.0008385918567475355,0.015008794982998187,0.049000493204905494,0.057442078842420835,-0.011277613419915537,0.010065566707907382,-0.01593942102415505,0.006538220218307426,-0.06341189735397566,-0.07724911618267805,0.055377001679286386,-0.07301127924211703,-0.019399436167012556,0.014204162414460993,-0.025715872810793395,0.04721285647679068,-0.022758595947954215,-0.05642604229671601,2.686788331,2.05395241,2.37037037
-0.009245459277358021,-0.011908246470594156,-0.018138699835483163,0.2552968037663805,0.0010443978277284076,-0.002675823382415823,0.06667631587487505,-0.01520039532702048,0.0038048143845999163,0.0126347565839301,0.011816994635619657,0.004462926195099723,0.034271985778896535,-0.012638347419549095,0.04045312708941519,0.004360183931934516,0.041432719349153546,-0.01062385798028003,-0.014541139217002797,-0.0068991504017758935,-0.013539126738513792,0.001479883851131107,-0.004586239896083037,0.007035426547107587,-0.04314659810474552,-0.0024087917918264755,-0.0008417154751977292,0.006500127228497491,0.0010256511039662861,0.030014481318175756,0.003204152849638486,-0.04196128378690858,-0.013625660814149284,-0.021547549255209467,3.044920759,2.339694626,2.692307692
-0.0620510920093969,-0.04023593478004879,-0.008631665949106148,0.002728312674188209,0.08438622095225608,0.00135244041589184,-0.08846479029461828,-0.03576169211638583,-0.012665405759571532,-0.037014777968860615,-0.022925160189255216,0.06676001750553032,-0.6047809981643957,-0.08912438604684901,0.06075185140475926,-0.02116294104316071,0.07102846728380649,0.01057438056629109,-0.12570983136552277,-0.08418587700886332,-0.06336467367412466,0.018516862881105628,-0.027070311186320112,0.06884566163396587,-0.03157892227593936,0.11534607221415631,-0.14985936207238298,0.07270804601870925,0.04721483971922762,0.07473757308945764,0.14915618923823132,-0.016479577908679138,-0.07618862218170082,0.10473078064398092,3.95457961,3.30467965,3.62962963
-0.03063566424814441,-0.012674249149199618,0.0057546145216957,-0.012159979822921324,0.022888456729265594,-0.03587682270317447,0.06621164915732133,-0.029295623083078114,-0.08348380371011949,-0.03788143133587854,-0.01773262014874012,0.02822802974481211,0.02496047854855431,0.020277258558908957,0.04308569595907166,-0.004912300176983941,0.21869883910084048,0.0008086093329693058,0.06783069259299858,0.20506985382660353,0.11661984819889613,-0.13440878463596542,0.06463386853489304,0.027034800513773334,-0.01605928580519386,-0.0665563525418878,-0.0598666310075436,0.005119842200030331,-0.05622191148216915,0.07714633388726058,0.0858325287859235,0.06757893711933045,0.004425857874971356,-0.0698202272151184,2.576073139,2.123926861,2.35
-0.020790536744535133,-0.048431333118451686,0.027400844648367836,-0.026582477859974855,-0.03860670192845898,-0.046597658638281476,0.0971142900249036,-0.06711079922793589,0.01619257114543938,-0.02227916267686502,0.004973577426000413,0.03139472337831931,0.049458059012063134,-0.039341137175096755,0.01859016787041792,0.009876664910645339,0.04313460848878608,-0.005466502729619734,-0.014097561204902727,0.01099225797965006,-0.023683394814774404,0.04388131282009603,-0.06482739122913855,0.028563085386043074,0.2909396244973245,-0.0007568871760813071,-0.02106155028212997,0.03017181920330657,0.03046719005103392,-0.04847833649468039,0.0027730007983313657,-0.0331322827103684,0.0087241180293443,0.12417841035774368,2.728516741,2.054091954,2.391304348
-0.02128904213276685,0.005850692453794898,-0.03281453343438115,-0.0350913747994592,-0.018107609886382537,0.0490769542941034,0.08631059136520187,0.022747105176263802,-0.041552227592278654,0.013878497896610591,-0.012448342167537138,-0.06320355449861806,0.031330524683854194,-0.03048912544986722,0.03086406361878926,-0.002895989938046409,0.032152550904263305,-0.03031400478109393,0.005152517420906427,-0.052366922647041333,0.030376223375287358,-0.03831833934576462,-0.02718662401703656,-0.009792233476000623,0.014583321633137358,0.03981538673394693,0.016950518423529792,-0.09555341785435417,0.0040299515183301274,0.00073719278268793,0.0676492699666852,-0.11358116097194096,0.010782654970572953,-0.09245573660179625,4.23399043,3.535240339,3.884615385
-0.016279147535496256,-0.011469044842220501,1.2502164283188737e-05,-0.03477322525523368,-0.03022254552368124,0.027048258660350842,0.06776684285300479,0.034855692934164476,0.03141458212865716,-0.011766254559738419,-0.012075942776104248,0.013440662121853117,0.01916450536112021,-0.01424748300401962,0.04110506910500016,0.0003718237045083569,0.03533304161470521,0.005609573832555568,0.0024764933596537115,-0.0013933217047483906,-0.01758167390757107,0.002573130206961664,-0.033629692090042726,0.0020689906145746973,-0.02198584063390002,-0.0002037118174780247,0.021340424174812793,-0.004282400944444031,-0.009258089150794483,-0.013220970544950736,-0.043606931115471134,0.10241183728714107,-0.015769728719008683,0.08598201077877052,2.558665314,1.941334686,2.25
-0.009949116646015865,0.018293995409233873,-0.05755268663845657,-0.03714920249098103,0.07305681321189864,-0.06060425399282206,-0.11880413497348842,0.009786307364156008,0.08395256666053695,-0.0003428758878830394,0.02683071400986011,0.005054872942860285,-0.02782788694475992,0.03635273087553417,0.11701401121339683,0.08892405213856723,-0.12937822002966734,0.030326170752661107,0.011275162882222484,-0.041106190416621544,0.04193947379346097,0.0055115681641195475,0.22908490470660461,0.01741571898621442,0.2080607873003907,0.07598766419254979,0.021734316965922634,-0.037824890894126655,-0.01046135937448115,0.002901218243842076,0.0009351320917509147,-0.022216958942105812,-0.03674484811935119,-0.06751238991470462,2.137035504,1.690550702,1.913793103
0.09462661545586357,0.05045010271608731,0.21915086958590696,0.011788926769338246,-0.039387977234490945,0.14592571518149194,-0.0259245226292394,-0.07702389828541019,0.022183280649780895,0.03684402347858784,-0.0028863121965688357,0.06428906052396634,0.055865761536256525,-0.10224506578578467,0.033241082804692366,0.04024423992421265,0.0165648474586014,-0.12594517226378654,-0.016831232618504888,-0.0025204931073574614,0.026744247897124755,-0.00418958534895649,0.01775321600658181,0.013884881850353978,-0.11069495797226087,0.5918975206489263,-0.05421955018588211,-0.025787442130530278,0.03645305834170057,-0.05967912529174939,0.09958912493748615,-0.07504956127376794,-0.038902454978145276,-0.012833989298982133,2.303374142,1.770699932,2.037037037
-0.0043249359200831046,-0.012988743928047773,0.00537129131140243,-0.011289784908048028,0.01451842977173867,0.06042642933805574,-0.04032800628444515,-0.09589238563918855,-0.010520668322818953,0.010671496162181101,-0.017295374609124843,-0.15770943649360092,-0.02185884491666369,0.011221209166767655,-0.3409057668550618,-0.043500669526249314,-0.041601577836319896,-0.0832557516758048,-0.0196610960043868,-0.029905430816034317,0.03852152411189435,0.17294752115287426,0.03692604867757917,0.09181656486532475,0.15090447380611535,-0.056835570856227195,-0.050680050485653744,0.015985870742320774,0.056221586289228145,-0.5512864296207907,-0.0851732090618448,0.07481390763865195,-0.06697329296800689,0.05778809603393963,1.471686809,0.994979857,1.233333333
-0.0011946537667623944,0.013607532790036715,0.0024764594967601147,-0.056290850719451606,-0.09844357256339671,-0.11855975405353188,-0.00812265634579052,0.007513971918907256,0.025748746894004314,0.0005072208867561777,0.019749081352354456,0.006269013606840577,-0.18833106627872861,0.013055198096477507,-0.03891653640266571,0.13400416484849606,0.04490983390415487,-0.03905608017355485,0.022350950245339455,0.025980030328032495,-0.02652314673662925,-0.008157543469378595,0.046640443737249807,-0.013786417538777419,0.016574137521527296,-0.009633011773792343,0.036881973929303515,-0.04952392428604786,0.010342810960342608,-0.0002442983508490607,-0.004982843614624039,-0.12378200094015816,-0.00267271430745005,-0.07435314321223999,4.625796982,4.159917303,4.392857143
-0.00785119606527052,0.0290971648509248,-0.07164309688724896,-0.001750701969052748,0.042028958176378826,-0.026704915840892428,-0.07470790048132069,-0.01849947428321787,-0.06567043331625523,0.004885832182967395,-0.006295850027706386,0.06702637701807693,-0.0063199128813618485,-0.048072365429539674,-0.11231885086129174,-0.004625887475484111,-0.0973273009107758,0.030630292570431428,0.05046416204894516,-0.003827830528308184,-0.00856181921590853,-0.019035794638141926,-0.25875513026045305,0.027384596150426637,0.0829692431375785,0.17046713531710203,-0.0451669031071593,-0.060349444064354794,-0.038722167595178617,-0.011514417281403701,0.03165322688547856,0.048100085356617715,-0.00882631732305997,-0.0134325062089818,3.28166657,2.785000097,3.033333333
-0.014426038841247619,0.9188578483265699,0.02069803483614474,0.0003328307933222959,-0.014022217696451886,-0.0016539759173065218,0.016042503925488137,-0.010505288780965743,0.014049599854676088,-0.020824979335328366,0.001441441589863441,-0.020433029317030362,0.002269139322402428,-0.005847490464238887,-0.029199292992363172,0.009972109452858507,-0.027027175281497107,0.003617136025849394,0.00627846842000993,0.006055728612951106,-0.02349064459080618,0.020446047095581937,0.025223539812407096,0.005624495304305541,-0.033562507247641996,0.00675166246959519,0.038345563446676556,0.017192747406144203,-0.0284355717019775,0.009499650624736011,-0.00513691559729031,0.0023170756924888246,0.02075341701484821,0.002206942474374337,1.786571514,1.313428486,1.55
-0.002367816369736355,-0.013423142248601184,-0.00854147181912858,0.030981250828869537,-0.009734902688111545,-0.010384522924213796,0.20346852656218098,0.008461624801766049,0.03335214630767396,-0.005196092571214449,0.013158829288962337,-0.018906753609328735,0.02494168029899868,-0.020777915208983765,-0.03905326016870844,-0.06787377427880678,-0.04326261481331247,-0.013917325983351669,-0.0005284205572039262,-0.047549738464959926,0.0018273748743076687,-0.030950012057761586,0.0431277286668587,0.012533564898868909,-0.035010428253351836,-0.0009039999001774247,0.024438793771498005,0.004418281697685979,0.015524622137209662,0.04732111660042876,-0.020899316547474553,-0.07467846095814891,-0.02462908780170353,-0.020031634711438377,4.400800178,3.806096374,4.103448276
-0.00712484199310766,-0.00929309595783886,-0.011242189034827675,-0.019151231420965652,-0.00418688086314197,0.0027405525739862785,0.007172489509355855,0.022725213183405573,0.021484206007348645,-0.00601706775795282,0.010127934754870943,0.021812450632175046,0.016310329571973505,-0.020031938388130735,-0.0071705348302858645,-0.021427385406861083,0.017698009154095404,-0.004804123033272689,0.0061142268427717954,-0.01614052764496817,-0.006722601453841855,-0.02137431607357578,-0.010002268856637155,0.007536031980976386,0.00018245693109242476,-0.011969956923821232,0.001950778645167333,-0.0018343706571642329,0.01288884974098731,0.0019031149833398163,0.012377338347119128,0.11256813378341401,-0.010241371059838644,-0.1106280898458792,3.448905722,2.930404623,3.189655172
-0.006377525870162986,0.03631048864081819,-0.004516429479825008,-0.00044166197871334755,0.00103037380110113,0.022472658992133077,-0.011149032543234294,0.03247353755751971,0.01777377881454256,0.01332435024412554,0.009990220545072207,-0.0010453996536201522,0.025782416481451225,-0.019047803760068184,0.03431958563547916,-0.04073782446689128,0.016840067727120562,-0.027380003041211964,-0.008839550843539264,-0.016534396814727233,0.0001738491808669774,-0.006218855229871678,-0.038822575505321213,0.01072576129244852,-0.0033112190869931273,-0.03880458443911322,-0.014683277524321466,-0.04827636942026412,-0.9054979316144918,-8.729625155343182e-05,-0.05335810605037115,-0.014056975331669408,-0.055749044766135056,0.01574084577573685,1.659640274,1.271394209,1.465517241
-0.002005311828709937,-0.012419491323055636,-0.009867423383126161,0.03611736871575357,-0.016082530816142283,0.006108137891131565,0.19635591632674584,0.011635781444301739,0.032427397542320435,-0.016569470316417995,0.01700445575108457,-0.007814208650766456,0.02260466416123059,-0.023708796763553714,-0.06140888055770043,-0.072756984806532,-0.030534549783049345,0.001194920618330699,0.005258645200676368,-0.055129909739063565,0.0011398765407452153,-0.029632871122524128,0.047256008892429764,0.006316018746544894,-0.015373881410399448,0.014245352916372139,0.018553674877173222,0.006983604316647196,0.018355702953425514,0.03680545541026307,-0.022331743082686543,-0.06957744537838659,-0.02206009928041843,-0.01717547306327565,4.392735837,3.814160715,4.103448276
0.022062482662603147,0.024768900003581288,-0.004729657658899147,-0.11858081970287408,0.09755548541397148,0.06963036339922371,0.09347373221282593,0.13311172363339932,-2.8517090313522806e-06,0.022897329582867942,0.004068008498520041,-0.05057327411888759,-0.47200823456820723,-0.03625954618437353,-0.04971332056713106,-0.013959731462512524,-0.02477093365037116,-0.022315627611623146,0.03323105774002587,0.011648669774180333,0.022257076594173673,-0.02499500345737471,0.030280706098799882,-0.07230455503827322,0.028239504601851345,-0.02016016343352802,0.18180774089885346,0.0012678788416411553,-0.01736715910491742,-0.13060465850429717,-0.10074094260479913,-0.017040922127279826,0.030232936323289734,-0.10336725260603444,1.965763382,1.498522332,1.732142857
-0.020702174461632576,-0.02751852940411075,-0.09512383007056754,0.03557972240966502,-0.035400081273828245,0.10025586189708625,0.007246336898515982,0.028832471196055844,-0.20332942051074465,-0.023078968734480287,-0.020378313625915297,-0.08276924779964683,0.025494106184590776,-0.044192799037432534,0.03726889484142657,0.48491159892514374,-0.03367267838795382,-0.05132468502741285,-0.009919217941651362,-0.04678818773393045,-0.042976209943615146,-0.018750314962240805,-0.26795443874200736,-0.02635573347887171,-0.0472502007437082,0.15433319019630795,0.017093925155879704,0.024029037475613465,0.014486527307263517,-0.011176129915111212,-0.038863177081914974,-0.09191201122122647,0.050772440590683414,-0.04311894825341582,2.518109498,1.948557169,2.233333333
-0.010150622242043288,-0.02901302843662745,0.007974263235913416,-0.048408277081248015,-0.03127014637147054,0.03672824873592488,0.10595761725655158,0.014973406471183226,0.02012073843931397,-0.018766362000439452,0.006138545890718034,0.005097484922513531,0.00931729806341386,-0.006371970756844103,0.01786403816308569,0.018760558838163036,0.04181900835449217,-0.026536638812115498,-0.0014960056352992513,-0.004753000621134027,-0.027820627163827105,0.026785796060056166,-0.0313277779026813,0.003367532426021144,-0.04368560712535507,-0.01724836345139406,0.028936390303542118,0.035560386471505265,0.012616985807844082,0.014096525286607502,-0.012138199212865816,0.038893917965377896,-0.01758372001222887,-0.08755849805712514,3.636244181,3.018928233,3.327586207
-1.0697129166150892e-05,-0.008608724924214778,-0.011673550127324715,-0.03290200900541009,-0.010690266468449759,-0.07114332844433198,-0.06527935301833336,0.020253357797615383,-0.0003071859171360547,0.0015991570251564912,0.007754140154598948,0.016127399910057003,0.02867623180975451,-0.0347032015230272,-0.003893813395708335,-0.020327741075252554,0.03245107157132899,-0.04781496873344834,0.0014791193792315681,-0.013980142947780239,-0.011793619300840765,0.009836106876468997,-0.001562365431752391,0.008449352045118102,-0.04818927556441682,-0.010814336643229883,0.020283458229012962,-0.01498780862487558,0.019481002951957205,-0.012374241592941466,0.0009662777076609161,0.02591541050279005,0.003588872043225434,0.07588930795194201,3.91045444,3.503338664,3.706896552
-0.04486883131828686,-0.06376070169884053,0.06093585542585443,0.05954568200347935,0.048842830090792655,-0.09304599169849838,0.11000199396907785,-0.05515495190725513,-0.01923400738129232,0.01966171664350132,0.007354037722298102,0.03192046608540444,-0.022945982652743016,-0.014483771296160821,0.1212675751487541,0.18149999476297904,-0.1078498556281312,0.035607332016282266,0.0586484516257672,0.012571791129799205,-0.010540350674377403,0.15437719967684377,-0.029736390473433964,0.06543960780704658,0.017460989359454986,0.2803961292510859,0.10366427320887037,0.12247922738824005,0.007846741550639361,0.11293984358090359,-0.15726248812299187,0.08822913373303982,0.010749428322580482,0.08493235320275239,1.945329132,1.488004202,1.716666667
-0.012156999519572373,-0.015507987211028425,0.0005732693478262625,0.19746993541903396,-0.030723091643645145,0.025154085342514575,-0.045310626263466464,0.03500183104048444,0.01079151832024943,-0.012876129900925588,0.015171915867802598,-0.0021541155534236613,0.027456469198164035,-0.01775264794473509,-0.027505364054403618,-0.026909703543866334,-0.018012892884713343,-0.008358298997125587,0.007609904003320758,-0.029040783684603836,-0.015261260822660393,-0.027526263863000895,0.0133484836292489,-0.0030475375961052814,-0.02735986171296714,-0.021467235239045892,0.018468044873580138,0.006281857319679096,-0.004502547720348998,0.009443537137154751,-0.021598266997950956,-0.04793418038674247,-0.009402557715264277,0.13161060071360794,4.119839898,3.472752695,3.796296296
-0.013546771176318115,0.053325305990308894,-0.03436447947096628,-0.008551891156360592,-0.02130135559469277,0.04521387259012954,-0.052344323327588524,-0.0061641535816866055,-0.2625225618389126,0.0032939492507115882,-0.005381496160232351,0.056466187837395626,0.06731670324799291,-0.04875196943686212,-0.017184626664096897,-0.03930710057865672,-0.007467242174657068,-0.02567795118911715,0.05635478729124696,0.07101286737121824,-0.04834981459176394,-0.024744608507527098,0.6283929222494725,0.012785051734745447,-0.025968328525629913,0.1138246306778321,-0.07901992141818141,-0.08014869207326315,0.02677044403779451,-0.016080939165672527,-0.025648733694640984,-0.004236169683903654,-0.012310496234599221,-0.022819637067243968,1.592996662,1.240336671,1.416666667
0.03356231268807009,0.030828515772245296,0.1447028314333558,-0.009506288503162354,0.5065678289059166,-0.01289337127233699,0.02139917682338719,-0.03150769773244282,0.054562723545468254,-0.010136336530416293,0.017032932182935136,0.1255718150513412,0.008036660913973268,0.34382124664904057,-0.012949629046374452,0.04739340227853502,0.06369876106478231,-0.026243622696054576,-0.006057750749595391,-0.01382953212553336,-0.008164723802085615,0.11879502561528614,-0.06330461015126258,0.033716264940290244,-0.001506493970072983,-0.016704734134485512,0.013385599335285813,-0.09301450755705452,0.010223725226803839,0.011866116453917205,-0.05554799440613649,-0.006425655212388186,-0.004636738687043755,-0.12941304663000178,3.075559963,2.385978499,2.730769231
0.0024240729499091325,-0.00021911665872106247,-0.012924555960598489,-0.07321204081766218,-0.020801718792983995,0.0759111776412554,0.131832123369388,0.02239539415462312,0.015857882194745095,0.0003174102294252832,0.005136827849851335,0.05161172493809056,0.0006212075446570084,0.014624415041785296,0.051448596357064724,0.005235249465416463,0.024658098875147725,-0.004465749927038068,-0.007130626457286985,-0.016515027191871937,0.020611195078139573,0.010846792889115579,-0.04279171052624371,0.008415434803200388,0.010444080508307417,-0.02841550951179047,0.005213220019977204,-0.0034400285479078817,0.017744965541380834,0.03189950983906709,-0.0012995767755867274,-0.07906508502138124,-0.005030411424528682,-0.059362344884947876,2.501572021,1.9811866,2.24137931
-0.004718140883487334,-0.01102302476273821,0.0002678031754619359,-0.013600101186833309,0.01174850033508488,-0.02282813925533023,0.005009869604612165,-0.0067937557921075465,-0.013884435206259553,-0.008049543383911466,0.007454858546447504,0.0017974244889174308,0.011852239382310928,0.009859358757900994,-0.02651155737446538,0.004800906644738711,0.0005293060399274983,0.01845452098896636,-0.9271212067590549,0.0398149772023773,0.01640923419477859,-0.011135351233426743,-0.00885467624470895,0.016100749295932405,-0.011730222231958581,-0.005227354806067639,-0.006611203439338949,0.007610678513535756,-0.029999719282293634,-0.00591852194955394,-0.004394763557493265,-0.0068854763291306825,0.015166011521694759,-0.02241404332831835,1.284138137,1.015861863,1.15
-0.01816279294989667,0.018877086189515616,-0.022686414123178466,-0.03637320046502153,0.006071232111031901,0.018789878207757432,0.0014388394680263587,0.052837809477254354,0.031540832982745494,0.0012510649256896756,-0.003876402855457638,0.04658551824322912,0.003357749563132672,-0.013211639162190442,-0.0029669558332954837,-0.02120384610754133,0.01905536057070814,0.02431426695504813,0.0110287761184794,0.007623210351946278,0.020104413164320583,0.7687865833719741,0.02984780763513074,-0.009644020074536316,0.00012392928168884046,-0.04276753593105501,-0.017263669206937633,-0.05688281732218791,-0.013865432335703308,0.02347080915984425,0.09571359117040061,-0.01764396577663189,0.013236367323132237,0.015061056357762974,1.529546306,1.23712036,1.383333333
