fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,CIHigh,CILow,MOS
-0.06773746474000907,0.08158039455667475,0.01254948151231763,0.0982823003376875,0.09699153826564723,-0.04465784266117744,-0.06732631473136448,-0.18839187209390296,-0.0840524517935243,0.048872821625114374,-0.12079727743159002,-0.11112394369487577,1.424230754,1.075769246,1.25
-0.0077327951502503415,0.016319235206173167,0.022867144284537413,-0.0154656320321325,0.03271645330676041,-0.022649034635087228,0.11193978265471817,0.03613827742050695,0.0725408859479463,0.00030055471092842845,0.022726596740953755,0.10440262769583798,3.369995498,2.880004502,3.125
-0.04643329678080777,-0.34265481783659907,0.02144039947420436,0.047387358194714756,0.00289366113443201,0.015036360434094016,0.01175970519892439,0.01185050485983423,-0.024082024008984557,0.025471486052403524,-0.04508746495485527,0.01265557260708945,4.804087,4.368326794,4.586206897
-0.015192024151257312,0.035265918412711296,0.035237129833443515,-0.008847311705030654,0.010709841773115862,0.020909573989667158,0.04775779649450528,0.07855157225834292,0.06553436257684171,-0.017421228045714908,0.01783241564867987,-0.07199115126737941,3.431346944,2.747224484,3.089285714
-0.04553158293142884,0.0035579899165763718,-0.05384576953497868,-0.2004573070231139,-0.04170454554548086,0.025428902572076056,0.10594270579701927,-0.08063819629700411,0.07490204323284581,0.01719867703019915,-0.1671804322957264,-0.12776613454379362,1.384178612,1.098580009,1.24137931
0.04689466172334406,0.05909616827541588,0.03295265220169801,-0.034130856200419904,0.048486294737578844,0.0033300363141645878,0.12574953613343862,0.013817592685496052,-0.09995440016550101,0.1174008984042585,-0.012850160479572454,0.005690557208328005,3.165961789,2.619752497,2.892857143
0.0014738654093984108,0.04396714510598158,0.02356717335366983,0.003239638114936913,-0.00852451486300983,-0.05230868516495422,-0.030830686831412206,0.06995669542907677,-0.09394437487508712,-0.003967549155426329,0.0011918947514344604,-0.07928388461923584,4.371789143,3.869590168,4.120689655
0.0020138256937331286,0.03437859679261652,0.03048820237880092,-0.01081751143411066,0.025249773496460463,-0.03172549478666747,0.11941191542054137,0.023953460043851686,-0.09264867838761766,-4.508193111321694e-05,0.026277154055639986,0.07649512131138048,3.312221095,2.887778905,3.1
-0.01751113621574063,-0.24182699518832448,-0.0223123248391507,0.37693248296360005,0.0016701003912465596,-0.012875692401395062,0.04615781125372359,0.020414475172481777,-0.0363902696298397,-0.032830084745263347,-0.06919669983136313,0.05742840960259915,4.756993215,4.311972302,4.534482759
-0.010807189956585875,0.02906060148193443,0.0375025425299518,-0.0032721007700745423,0.011303503055659761,-0.027679620097012872,0.11745029241931625,0.07993394087775779,0.0625269832547684,-0.004566008891407762,0.015697650903155204,-0.07613657439826317,4.655644914,4.137458535,4.396551724
-0.29852116590799754,0.01629420454896716,-0.021556797034959663,-0.020423193893389775,2.0671529689361153e-06,0.008258547090917452,-0.08239071237756018,0.00268732264364119,-0.07669407147289233,-0.07148896871819367,0.012827284198143506,-0.04640648562881735,2.970983131,2.251239091,2.611111111
0.022018234423176047,-0.20969168035692637,-0.022580981279419137,-0.05888035732471214,-0.2837616079812651,-0.017080445415952307,-0.02418199630433351,-0.04916212296179521,-0.04554703594361976,-0.04369462341150458,0.03705215311471817,0.01229592404040329,2.686788331,2.05395241,2.37037037
0.015034353506210142,-0.24173239576347397,0.012781812963109589,0.0040047947635855575,0.02936891979698983,-0.015732355194794614,-0.03778242534891737,0.009385648003071552,-0.040025789762597276,0.0015425721670382765,-0.013591483111055465,-0.05966806339075861,3.044920759,2.339694626,2.692307692
0.03223150610051703,-0.051849975063916164,-0.07058076028772886,-0.07249817616267411,-0.2671448400813161,-0.005893391646638082,0.08159208661220653,0.047170726620221426,0.07765302894436062,0.27041170101501066,-0.054299710533541684,0.0235783590484223,3.95457961,3.30467965,3.62962963
0.010861400208779714,0.020329223011092884,0.027851707789342355,-0.0036511398712292965,0.0009586316286703606,-0.017421737223105357,-0.11302025453287755,-0.010758426030555934,-0.07917824635441495,0.08291734899634394,-0.061178656422237056,0.11597282178649325,2.576073139,2.123926861,2.35
-0.2565465032144835,0.026300639504230547,-0.031197555445690046,-0.04520386319965104,0.023051151727636207,-0.038897749751550956,-0.09195255245267672,0.014860518941268988,0.08168178638955495,-0.0805317974553679,-0.025426003339213417,-0.07090658186638775,2.728516741,2.054091954,2.391304348
0.008048832648590446,0.036490534027439014,0.017820297422317857,-0.010037776296894653,0.007760833468696413,0.005175488574512169,-0.03212023381758096,0.07927846065034577,-0.09201466127831416,-0.023015046471068137,-0.0033856177284858884,-0.08531123524575883,4.23399043,3.535240339,3.884615385
-0.005874664477561879,0.018915276083015794,0.022469124479372837,-0.01532913487002304,0.010754048717446677,0.021281258110479814,-0.10941095857420212,0.03192088621498313,0.08109997929081667,-0.016840972834679183,0.000769991059080162,0.05188115960009038,2.558665314,1.941334686,2.25
-0.11260720286403617,0.012435916753936817,0.04364876139675006,-0.024634128049237296,-0.07275259819657466,-0.01593215083900479,0.12683620446756563,-0.04725913703852973,-0.08784955984600865,-0.03936340008048227,-0.02441037967133493,0.0759710141039755,2.137035504,1.690550702,1.913793103
0.23085567475255137,0.041724402628156486,-0.03418905788334151,-0.016186245065978853,0.0035049065064683567,-0.03824675306447544,-0.05732836491764414,-0.019069567871948086,0.07639073624565886,-0.1413220049409511,-0.11523200051392302,-0.046127633900457786,2.303374142,1.770699932,2.037037037
-0.06972484091460729,-0.027582122627804722,-0.30438079829294,0.0193533737404498,-0.016253319366126576,-0.010109582437648996,0.09378047520535406,-0.04543773702986995,0.10024481272916357,0.002481532593505862,-0.0612704717084915,-0.007405704707851906,1.471686809,0.994979857,1.233333333
0.005751965899083822,0.04698416084117191,0.031366973830873945,-0.021229080995083343,-0.23434950073174593,-0.10074323677910936,0.04716226496108313,0.008645890548397959,-0.09994976230760157,-0.018777727660409003,-0.003517899663397814,-0.048093688623289894,4.625796982,4.159917303,4.392857143
0.026524239446678918,0.025647813041373133,-0.0033065574773489207,0.05676525905766056,0.04798338146686307,-0.004847628865677063,0.03669221911026952,0.035785209640983855,0.07722218630568903,-0.03418257861309464,-0.010388561291886509,0.11563083205830646,3.28166657,2.785000097,3.033333333
0.14277897365572473,0.1284714988216427,0.0631293385408834,0.13304534944127394,-0.19640469758985776,-0.0011727140259740958,-0.08715668369766903,-0.026945170441780214,0.051698352556908314,-0.15008453344421271,-0.2308215832371034,-0.17689963956175458,1.786571514,1.313428486,1.55
0.018011355781266808,-0.05188995479076826,0.0407036363316294,-0.02185492993381803,0.017331484390652664,-0.012396891850662192,-0.1136900830903665,-0.025767147322813565,-0.06907530789646671,-0.008450242192284534,0.12333570450539996,-0.12537188076107417,4.400800178,3.806096374,4.103448276
-0.01741655351728609,0.01206959825778631,0.01222759651460655,-0.0025112218922128107,0.0091635858393773,0.000827108659845379,-0.03671024539385206,0.02646998762546847,-0.07971443206665954,-0.0017153677673046074,0.014243388724459651,0.12107233538892605,3.448905722,2.930404623,3.189655172
0.04477181994872254,-0.03705455406786337,0.06748612125270566,-0.00407762160406854,0.08694091791036572,-0.0032787708404224602,-0.11122343915014729,-0.2181620964388057,-0.06013736040862892,-0.005575671845498657,-0.07772810757133412,0.0653046630095787,1.659640274,1.271394209,1.465517241
0.007017854941508664,-0.05555708905579018,0.04341791640044063,-0.018896039807203533,0.01488343456935584,0.008379217285451943,-0.11170780157839923,-0.026660149578739675,-0.06813234307353051,-0.009009976127045455,0.13112876956828193,-0.11754019334862985,4.392735837,3.814160715,4.103448276
0.0021787749094076088,0.0741163307055493,0.010724112399147149,-0.04789596617448709,-0.33903338485558615,0.03257870527181619,-0.08168891802252168,-0.03285842953839814,-0.10005293787909002,0.2683659977603585,-0.028861446274193188,-0.04466338422615455,1.965763382,1.498522332,1.732142857
0.13417410874189056,0.003241188246060652,0.06881503804611402,0.012474177438669397,-0.023408088630811005,0.02931630424419056,0.01779107788913173,-0.03538928975860606,0.07403812376579885,-0.10413889024396082,-0.23741604099141705,-0.02533064257756719,2.518109498,1.948557169,2.233333333
0.008966366128272054,0.03220097827989379,0.03901696872875843,-0.008436896671162177,-0.00045165506407511693,0.0076477194471266646,-0.10459322412452267,0.014204513310891911,-0.08402821118707304,-0.018297770262707895,-0.01985641166853255,0.012948284286081068,3.636244181,3.018928233,3.327586207
0.020924804762765366,0.037942952212351215,0.01208572498851721,-0.021333475808614197,0.02844167272319283,-0.0891178818632583,0.0378520276664382,0.043235387085943655,0.06988687071448617,0.0034741957531390774,0.029608907084437426,0.03151185646448014,3.91045444,3.503338664,3.706896552
0.04232354979634237,-0.05804260334605867,0.08659646386575277,-0.006679650429206261,-0.020036332824382753,-0.057780749755155264,-0.12337374117187212,-0.23046462131810694,0.10235274753659543,-0.09650271301568193,-0.1269638779471167,0.055095130900608844,1.945329132,1.488004202,1.716666667
-0.007787762124789913,-0.18766128092234402,0.03999860851121961,-0.003548873513354472,0.0339008165361437,0.004350638832672002,0.06385297627459292,0.002274147512946394,0.10687652688310623,0.003946510631694204,0.053754255230198104,-0.07005385036857116,4.119839898,3.472752695,3.796296296
0.07223461915319587,-0.02920031006917692,0.020524817475520797,-0.15584850017381682,0.07479224827838069,0.026147525179408562,0.11012232818453523,-0.17001305402338165,-0.07188778857094459,-0.022641313267151037,0.02400144362149813,0.04863230089638168,1.592996662,1.240336671,1.416666667
0.030253498212971526,0.0250147831884629,-0.031558616344813516,0.34149515735711444,0.0028861568368448325,-0.013905998068490388,-0.02518232257660986,0.020097692050652215,-0.0833740952581987,0.2692441877470654,-0.08404210006237878,0.011053850016249837,3.075559963,2.385978499,2.730769231
-0.00424381137405086,0.05646900060179099,0.03620828221673101,-0.007286441628498292,-0.0064580724164011475,0.04621719696595065,-0.09401187236212251,0.06212360209480252,-0.09266187641722685,-0.030467464202421555,-0.0023913961865931286,-0.09231757430141507,2.501572021,1.9811866,2.24137931
-0.0636759534713537,0.05739673507422657,-0.20662753304557754,0.06417250469882835,0.2748892144742924,0.018438805016253588,-0.08097611861406391,-0.11741281413907213,-0.06487718166577544,0.03868135191949042,0.019499607584880174,-0.12254219378678631,1.284138137,1.015861863,1.15
0.07505693342006724,-0.01427024935828662,-0.046898066488243205,-0.11827119036433871,0.133203313053867,0.008115472095461795,-0.0031286671114333984,0.0594228238442741,-0.07956404680521573,-0.12528317759441404,-0.20876485703259767,-0.058890333403397596,1.529546306,1.23712036,1.383333333
0.0014467236581531568,-0.06503636345306875,0.04782765073341292,-0.02625689107156853,0.029057400814429087,0.015133149391838492,-0.04024470659311167,-0.01711072514207669,0.09114261552722447,-0.009056664215950617,0.13541164717619728,-0.10923484775061781,4.518530885,4.014802449,4.266666667
-0.011438378027861629,0.023689000718302967,0.03252658641156013,0.008215471481416017,-0.005157877226858479,-0.025758008837155635,0.04180296731440221,0.07130527411187317,-0.09379408995415725,-0.0036126551979246226,0.00410101756892516,-0.07475232719808723,4.442228583,3.928141788,4.185185185
-0.011727524440203415,-0.00013715830292853937,-0.01981843224995242,-0.1254550292469811,-0.03258895535368137,-0.041678764615032116,0.08670143101666315,0.01385427554436978,0.07145626518302083,-0.13989415593172935,-0.21976526403442084,-0.1081847942340956,1.513780279,1.186219721,1.35
