fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,CIHigh,CILow,MOS
-0.004192466513692034,0.002467918234763515,0.006010869977905319,0.0023170620932653286,-0.004974899865629727,0.0032471868395078296,-0.0016776122826634465,0.0026417604941324645,0.0024608432187306997,0.0013689803896289557,0.0032048027984788578,-0.002299054981459491,0.003959926883525268,-0.004857326705110708,-0.005035584221858503,-0.0037360819078599778,-0.0033734271849006283,0.0009910347034721883,0.0031417709992233415,-0.004352963543349345,-0.0012393319203170068,-0.0038882211690080964,0.0036910852117533715,-0.0029883538695084067,0.006492555907304881,0.0037724576501192743,-0.0033579713046353347,-0.00448669964862133,-0.0037064367576603945,0.003704461931290121,-0.004302620086319281,-0.0026309677710975236,-0.006937934334392286,0.0026068588153300796,-0.002922944684034792,0.002783248558959955,0.005517347109713462,-0.00032607590555042615,0.003990439412326025,0.0041984912738737825,0.004987657179448632,-0.0010153500114482743,0.004880649049001045,0.0020688815516113467,-0.0018775530486257385,-0.004702742427314469,0.002497014988693489,-0.0010518010678219466,-0.004697844248968409,-0.0037491579586753387,-0.00024968882067810715,0.0038169308628332897,-0.0016974555720440704,-0.004294440521935861,-0.003585837754090703,0.0008077330625910888,0.0011957864828462334,-0.0030318364785776922,0.0052227639090780395,-0.0020154483521234714,0.0013853604926535763,-0.003440967201972804,0.001179635715580898,-0.005270394668930172,-0.9935206803490686,0.003614769351097415,0.005954166138972193,0.005522732471736811,0.005869918487213139,0.0015691596123560449,-0.0007621489828536671,-0.004298987718347675,-0.005746349501817308,0.0014941411019323736,-0.003307267742316488,-0.002993540061012913,0.00408665048985049,0.0012971943205528455,-0.002723295164403116,0.002152452568477924,-0.0019472406238329081,0.0033012980091431114,1.424230754,1.075769246,1.25
0.0013520554508911942,0.014277676349166985,-0.018106445003666222,0.023882406945736515,-0.02463110963968218,0.013999252567819503,0.14304443721720564,0.018169925214581786,0.016935668640258725,-0.0069969238895993035,0.012608647144476107,-0.007708695237190672,0.010586490057336655,-0.01715913674704067,-0.008054941996834614,-0.007592175764313668,-0.014507215079964662,-0.009932502065016606,0.009102042356901489,-0.0038675827565634873,-0.004291268538348921,-0.012516786980360848,0.009653345144241965,-0.025217269786296636,0.016540216689877617,0.009855595137824667,-0.01778813759835502,-0.017190803373358283,-0.0036288684436862934,-0.033539594438992855,-0.06669837868932735,-0.019980098243458828,0.00559519166140092,-0.0387216149317647,-0.042923363375623226,0.032346195158272306,0.04584661912193271,0.01967264561627333,0.0045540795653082585,0.0259061948345712,-0.005978253008889584,0.11887448695709436,0.006322082446028443,-0.0018384910821212645,-0.012921872164868967,-0.011840701094164826,0.006662167041934304,0.016983950589062106,0.028733784301023645,-0.006343988593902133,0.003697589908741634,-0.037178167668567366,-0.01936780591814926,-0.04298399157705867,-0.007284353106093444,0.0050038536830175895,0.018202739148297207,-0.013697455868877006,0.013973625638459627,-2.621916181253622e-05,-0.020286036301282593,-0.016202489391331003,0.023794913557376597,-0.0009753186161893564,0.009669604865393285,0.020680296945136064,-0.02631099510465778,0.004450036125503095,0.06489493176975696,-0.0018998496504168837,0.20094790888723146,-0.009163069587146593,-0.03734866918918468,-0.04471512003754869,-0.009211509023464522,-0.014475909841859029,2.2635618435895308e-05,0.02989316203766287,-0.057677086843730366,0.03878760829557195,0.007517750208358823,0.007169574775821434,3.369995498,2.880004502,3.125
-0.0016466290045857204,-0.004044421016776475,-0.06387134839076734,0.009299898582989451,0.013149294237175731,0.011903555556890686,-0.05768621107231723,-0.003888114157981049,-0.01822255769773317,-0.006205264337831066,0.009832941079154325,-0.01055728343836752,0.004184900220313332,0.013412459230703586,0.005233055101172739,-0.008716627333410594,-0.004086784405678576,0.04110330754489283,0.009790570405647533,-0.016597125038177375,-0.05743075345969997,-0.0053137668028826425,0.008456685191590464,-0.006698789180215036,-0.010558554759986627,0.011839403155885397,0.002518580733352374,0.013427697893286246,-0.004139754079719437,0.05107699113180075,0.03562430871585579,0.0009111753993486869,0.021047280387634867,0.03702386162117621,-0.05585654795227532,-0.07057234017761485,-0.056399115992194604,0.02910398371575555,-0.0044994307113096444,-0.45381816196975233,0.049049768246252456,-0.09570102075013377,-0.01573399177794143,0.01752263102337045,-0.034018404286559854,-0.019563289930839053,0.02480999760213238,0.029725088287973496,-0.021478346135453005,-0.006415096140521225,0.007673293494836608,0.043086870754963966,-0.023832348441052427,-0.03250537674709371,-0.004758274990164359,-0.012830780521301486,-0.004750224291272271,-0.006990235566908955,-0.015875439202221286,-0.02287521176985545,-0.05306382501229573,-0.0019233713865214543,-0.03194012787659091,-0.00704832904229968,-0.003851587821213292,-0.01632845309403585,-0.024549469182004503,-0.0265132669666663,0.1181940604369606,0.00025793243628239763,0.01258590669998268,0.003134102614808602,0.029848345441604418,-0.019730433467647725,-0.006393859404762649,-0.007744600710562902,0.012270635573787186,0.01705110135966,0.003525975450863375,0.041807651729188204,-0.006928015050224367,0.004934744223031065,4.804087,4.368326794,4.586206897
0.05073855647794613,0.00997384586046132,0.24614734958670437,0.15261260516696318,-0.05712264304103649,0.003531837930313048,0.01088315632232045,-0.06987636059225678,-0.10479787148099219,0.1615459226269645,-0.00770271799550352,-0.010504628677015185,0.004560262082395042,0.023421579021900903,-0.057979966703165894,-0.013638004214301502,-0.010043126192276739,0.02134298198597781,0.00281490366742343,-0.007033212043867039,-0.1001560380420481,-0.005806471151829642,0.012062093864746387,0.10710950174684132,0.07269045178655738,0.006404495251906753,0.004051777697602838,0.002796100943411582,-0.0745741952273017,-0.08647317319264497,0.023454683496656137,0.06629268881846413,-0.01998331561213861,0.10156383328158752,0.00045872487223422417,-0.023820754371634077,0.03189243499777346,0.07802211287660936,0.006602760439874589,0.10033103910150716,0.016096538953417852,-0.0603163730325454,0.024054238672397848,0.04127174384930126,-0.04054422827399914,0.03322092897694551,-0.0029126136464083393,-0.059279589727752935,0.0655770607737485,-0.013433684020493464,0.08241566736306724,-0.034629593349144484,-0.017158766227368675,-0.09868828562217176,-0.000906075480462582,-0.007613806618470411,0.00014849064702096394,0.004354625716739667,-0.05779529079566705,0.006221463189980137,-0.016723460524271677,-0.015193558551340676,0.028343463887916174,-0.03369809123715582,0.017604564427748524,0.11497719380898219,0.12527172625296862,-0.028573005352833893,0.004194393183558637,0.007212027961355809,0.03017420940774197,-0.02268257052445938,0.02013530638164008,0.03198274031118961,-0.003747564976118387,-0.06848276114866925,-0.04207896092573343,0.003500918281184053,0.09986239625768094,0.02522316785885399,-0.03524517239187226,0.015307344584536241,3.431346944,2.747224484,3.089285714
-0.006234266339940487,0.005355033352567637,-0.002586488250410654,0.008627911301842834,-0.004049297499549825,0.0031097842434746796,0.004905057705338663,0.004443475284528302,0.0017048846017217267,-0.008446030178350833,0.00307627368697379,-0.003115706222056352,0.0029870658564687515,-0.005248425797042364,-0.00235193374790224,-0.00582517986313611,-0.003801117796902547,-0.0007319652147415327,0.0029501382268968136,-0.0037008347562688822,0.0017372020689907963,-0.004484308259116483,0.0028799397227690544,-0.004911164417669213,0.001993196004024756,0.005320262122610425,-0.0024678777859788907,-0.006446211817469536,-0.0066630016470262,0.0030412813340539055,-0.012689318080833647,-0.003399765651476412,0.0004325652886259319,0.002411329346953661,-0.012409459045908369,0.0035281096711022785,0.0021194913024976695,0.0043868908168111,-0.003844263806453209,0.0026544209015696,0.0009029293361731177,0.003057970733704587,0.001499029091184133,0.003113104816985896,-0.004454125540094463,0.0025517799072655644,-0.00013002214144378963,-0.005896734362422621,0.003622353968513152,-0.004214454051603111,0.00798540870278534,-0.004964522826699075,-0.004672767519094417,-0.002354903447882672,-0.002936368567978877,-0.006158584322250181,-0.000594602273537817,-0.002873315570736547,0.001652785595680413,6.452848821554178e-05,-0.003802546044363867,0.9873305644201162,-0.0015492218910027047,-0.0033443965812118494,0.003382826755298762,0.0033419648935452376,0.0024346932500275533,0.008967849224516973,0.007848913689602575,0.008529682774267832,0.006841257090077286,-0.0008736168960486602,-0.0013182145277087355,0.0012624945890942984,-0.0003937242282328585,-0.008032777569961007,-0.00016775420262496723,0.002906000669678351,-0.004641110436313807,0.003326352864447426,0.0041136817860275695,0.0028174451518959667,1.384178612,1.098580009,1.24137931
0.03032761766465964,-0.006709178832054328,-0.007589864188038523,0.030350265494093403,-0.008750221507274156,0.0038538349428615167,0.003348492102867886,-0.01611730718872253,-0.035156509738998705,0.009709255003036711,-0.00023489555291509554,-0.005180136341638951,0.006521563322366088,-0.013154489926478094,0.0003512475183942543,-0.018136848487557488,-0.012533517481247572,0.04880577002280805,0.0028831584295251635,0.0027837331921654394,-0.017649160066428922,-0.0028804434571989956,0.0011412488794010156,0.030734007091518765,-0.019404175854282713,-0.01643156157203199,-0.0014048410040653622,-0.0038516931122512944,0.010667405525893807,-0.010473985328165448,0.017419821307610064,-0.004784978354911812,0.017460108448041006,-0.8968060740621354,-0.007169765444130839,0.010864496428433887,0.002722768081891266,0.002062160985850751,0.025305944334322705,0.01364538552733378,0.011201060477132797,-0.014560349601267595,0.0008022195375683651,-0.004013481128749182,-0.010510138557968585,0.024331974190256456,-0.008077400116498405,-0.017109045995694693,0.002174509057286296,0.00029069741498525506,-0.005810189577820205,0.012829423997684598,-0.014252650221892224,0.0046284433806051736,-0.0002083419991773442,-0.005863520032517808,-0.01804160282080084,-0.0178076674840817,-8.362825903463853e-05,-0.004686530011642293,-0.048520887027309494,-0.0019466371363673013,0.02375651894086962,-0.0031426193819831024,0.0017820628788403365,0.03810138574248949,0.03764045331467461,-0.018343998424993103,-0.005141451451526918,0.02864854717559359,0.00024228398703531756,-0.007690814936731891,0.019004507603812313,0.012391222294155383,-0.005176761036033319,-0.012110040239948012,0.007423222048802745,0.012558064163785127,0.001977355818255682,-0.03031237256843976,-0.0019508889328271864,0.01318122029578583,3.165961789,2.619752497,2.892857143
0.0024136062465026807,-0.017339558339062346,0.01158203360897636,0.022530022845996988,-0.008516462402019882,0.010526070520153655,-0.20097006216236196,0.013716913782028014,-0.017173939245938,0.05626466323694216,0.015268631780278959,-0.00677403323636262,0.018188560099119126,0.0005099438819293879,0.027772229145898192,-0.01061211231612361,-0.01828441091911213,0.04416816137022026,0.0034579600857524923,-0.01374013209777767,-0.037593515738769394,-0.007276470890026021,0.00443026450579276,0.0025935521351308824,-0.007785529227635081,-0.060928359886535916,-0.0014887698320547665,-0.03203687618168732,-0.002764693827979905,0.06782127418551867,0.012231131253349818,-0.029935287029271684,0.013703578415188572,0.0461391604326802,-0.021388446809270132,0.09054471309531237,-0.05819341145991903,-0.005421776799774407,-0.03918936281740982,0.06320791260077502,0.01916795657261268,0.005872049379040425,-0.03282043331832671,0.015197184326360035,-0.008599147116251024,0.0005314923493915459,0.007819193603042526,-0.05099411961250905,0.012609427561397872,-0.0052233169642810495,0.03521509757183578,0.03835180875964457,-0.007970292886670843,0.003917456774688943,-0.009948720146401477,0.005611188934355682,0.04465420022108922,-0.03171628588323257,0.04784755205891904,0.0013653243710539675,0.008460719243894356,-0.002945581709653492,0.0147021196324328,0.0069690227597065816,0.010684274890281597,-0.06596612577457263,0.09419657929119997,0.030681622693120872,0.04955554984007656,0.0077271631026375985,-0.021610219133623255,0.009161452245156495,0.008721542844525304,0.003624935971953193,-0.0021581451977666422,-0.012102058754708767,0.03446436530263344,0.026743476540332316,0.07703594255061313,-0.030577844965700145,-0.00565457083765722,0.014144612297270478,4.371789143,3.869590168,4.120689655
0.007930266647585307,0.016095095015227184,-0.002625480977269556,0.01482047918329227,-0.017371665746670092,0.00997110316728413,-0.002397723305340504,0.018366302696502204,0.02632293537076566,-0.000440723365181489,0.01535613283077464,-0.006142377771994531,0.004431206360690887,0.0035322491708464176,-0.0024678431212876483,-0.002085488257753352,-0.014459334733971782,0.017105456657971776,0.011800162564171384,-0.012442793914038295,0.0010665948448820958,-0.008404810136135296,0.006909900251247195,-0.04215350727387526,0.00799704359634129,0.004502879082628201,-0.011837908652705398,-0.017524830990486587,-0.0016533354807720265,-0.011899398534444501,-0.05824582450057972,-0.015646537842838627,-0.0015026351342792275,-0.03441102741869977,-0.009021835631257115,-0.05356125273716459,0.027852999840725406,-0.10483786521722337,-0.005640746580821444,0.027505695240313835,-0.001853090835226877,0.18132756650006993,-0.024984782119444247,0.011549697772301706,-0.009175787490070666,0.0012407367376524533,0.012054124201734715,0.002243044734048784,0.011143722401138378,-0.009654980721054637,0.003836225922233949,0.0033040523428349263,-0.01194449660681542,-0.08000055855711427,-0.007585038461308437,-0.016546699973532707,0.02748175788457338,-0.013975785028266758,0.021776540775720478,-0.0013875647425460596,-0.024253889773022393,-0.012997842482587587,0.012404877926616698,-0.006894130804176623,0.009338790014892516,0.046766054802736046,0.01602028554434542,-0.0022419838778030767,0.05026081708617661,-0.007134657348061378,0.15341830152503427,-0.001954110960039517,-0.004043816828469439,-0.09156868080427019,-0.005543203368215108,-0.009878575834350322,0.03040920102577147,0.027616276830461216,-0.07927055942103221,0.020835942879055585,-0.013736911491472097,0.008075780318848636,3.312221095,2.887778905,3.1
-0.010441250957628151,0.02760172009016688,-0.0041310215292016525,0.012583417343704094,0.00966977886097394,-0.0020999095937967393,0.014665245378767029,0.01427969023447289,-0.02695707722293035,0.008962436065995444,0.005473065264883084,-0.006136006267072581,0.002190665116359837,-0.019563960881165535,0.0012105737795228856,-0.005883238564238519,-0.013677098359905595,-0.020113219313575948,0.006162514527443679,-0.016771341783573587,0.03869327296981579,-0.009015423853535398,0.002922386802911254,-0.042310666576312855,0.022328632510881172,0.040737596518268,-0.005177625717885247,-0.001888142717662115,-0.025885737213880287,0.025424513338789652,0.5854216324795536,-0.03242897444942864,-0.0012147242161296445,0.004076057256576652,0.024165203083193216,0.02144956801129948,-0.016602468708177102,-0.08274263846729443,0.020854443746465914,-0.20468306079732332,-0.0014429594736586903,0.010279459095858746,0.0070456271444018885,-0.022767972346810054,-0.004172542634961003,-0.017769799456269494,0.01012841711925894,5.052889896466161e-05,0.08695882089049842,-0.009327270664925112,0.01640140997868093,-0.006149860732402698,-0.0032385305475153207,0.004269687884166906,-0.003941197737228677,0.007032641291058344,0.028762199680860936,0.007747465803796224,-0.0009857006845915809,-0.015853228403964068,0.017261015844828583,-0.015626619224171696,-0.0011705154636533282,-0.015573918344826573,0.008459925173214455,0.02724867662437339,0.03963936196061638,0.08058594245985624,0.24557821623589454,0.010221138324003938,0.046053143105059084,-0.0035839434527566083,0.007774956171699366,-0.034087455723224254,-0.0005179893513341044,0.002558335867543899,0.01906903274232151,0.022776264549404727,-0.0011901717240116044,0.004887552104370132,0.02780584738070581,0.0037156843783493604,4.756993215,4.311972302,4.534482759
0.002887507821565651,0.007480317642106589,0.05939459866290174,0.030919399074764264,-0.01204788171343134,0.010486852857456219,-0.01168867542694087,-0.000523467130324531,-0.00497831358800889,0.04213801060223911,0.011923188518385851,-0.011273095202851571,0.010447835861793354,-0.00029137644519911687,-0.006566189490150952,-0.013296320180428778,-0.009483168532939646,0.0011839877665441678,0.011339164775609516,-0.012599280009086179,-0.014443272213496729,-0.008712236306380064,0.011472055616081256,-0.03090159341445829,0.01649776793253909,-0.021921188020673235,-0.016899012030958577,-0.012487455623066978,0.01930555487454281,-0.008995553487403662,-0.045196501233635465,-0.01385759722353972,-0.005824973299020916,-0.008609706887121331,0.0031273494914929273,0.1170008524081218,0.02184354548366093,0.15150370628937454,0.008057844649736022,0.0314251871279606,0.03209675595174266,0.0578496822593528,-0.0053876476786958415,0.0012334596240335107,-0.008524302082783831,-0.016130672259414655,0.012086379670450832,0.042013587927173926,0.019726894742398898,-0.005723028186385283,0.005844487123481494,-0.011314407946151185,-0.0046334701607250416,-0.06103074351967493,-0.009352746463031216,0.041871603570130436,-0.009728160328928124,-0.017431665013355496,0.010339559486870695,-0.007449930337739859,0.006365320688104859,-0.005715514147328455,-0.0010297417846122528,-0.004939756826010278,0.007943550659616574,0.057494807085346086,0.010037671129461212,0.007221667985023368,0.049546221432491495,-0.00671738426999842,0.10324470051651602,-0.007008631949505121,0.005063825438619673,-0.019616667816600288,-0.018048299779360368,-0.006650268835464891,0.06211728011340228,0.02436588023704481,-0.029379116017971246,0.0250308734178242,-0.009501278943724456,0.013347154656940554,4.655644914,4.137458535,4.396551724
