fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,CIHigh,CILow,MOS
0.0021045638250318226,-0.0011393035301688356,0.004400030734432319,0.004716799485741846,-0.0044138437141171905,-0.0023683576082300984,0.0034404549340651207,-0.004662629848566597,0.005426119119719925,-0.0011229783962785852,-0.0003628632958545102,-0.00039161362772315733,-0.004715847420953588,0.002837683902047081,0.0040500825161799104,0.00301206256487426,0.0015417572613756927,-0.003901885201183196,-0.002720763788822956,-0.004319478189217446,0.0029201296617730765,0.0047925718054710595,0.00459564933820677,0.0065724151906987206,0.002796737942042851,0.004598369084461377,0.002467236799677179,0.003640016033191812,0.001265555258915717,0.004057063069172293,0.002895993371175724,-0.0009808657200220605,0.0009234733914731543,-0.00628396675965004,-0.0035992192544976377,-0.004581691727173666,-0.003681137399548635,0.0037643560248734357,-0.0024193777241602087,0.0009854396768944262,0.002867802174602028,-0.003920010445447954,0.0048197841279951645,-0.0035800903961371736,-0.0035741286798220123,0.0032531356707049056,0.00347329255636523,-0.0016787875108648569,-0.00485036758507578,0.0016625860281425297,0.0013790449562320463,0.003082645895564147,0.00017416216365861891,0.003568169899782018,0.004432952355138896,0.005711500824882962,-0.003129323853846473,-0.0028980003137006236,0.00041242592416352116,-0.0040516939448178605,-0.003910286755156969,0.005088303234022782,-0.004049672401607975,-0.004387352493640534,-0.005302067052401392,0.002686867938500501,-0.0021012406883032107,0.0065473351783312955,-0.0007261738723604452,-0.0034331159873770044,-0.0034728480390865853,0.0011688840672786577,-0.0029922205567299107,-0.0004204914944969057,0.003908965766018389,-0.0036914254249276867,0.0024301817386716126,-0.0026188121154684446,0.006298228014361912,0.0035344177147950896,0.002471962825758168,-0.006039078289995905,0.0026233932209663896,-0.9944192356623821,0.004802432324333695,-0.0013821170280204872,-0.0030909280349348013,-0.004566858784613431,0.004875688753498819,-0.003686514290680958,0.002779211496104301,-0.003361530168593518,-0.007734865582426151,-0.002248392696102266,-0.0037153472835576495,0.003819891300131265,0.000794625782276792,0.004713735228750818,-0.0035335386743118096,-0.0013389461111931633,-0.005149774558243802,1.424230754,1.075769246,1.25
-0.17005151978328287,0.00631673877867804,0.0015294210893666237,-0.049747658696558845,-0.07102128496399662,-0.04263803813259326,0.018352506099224824,-0.013834375353818883,0.009919675175515208,0.04924570926143488,0.023076553968937694,-0.07233517398946683,-0.011618490328575983,0.09415636765824356,0.015311274056436421,0.023815445124873526,0.0322913419495235,-0.08865609499103323,0.013940600533148904,-0.06477067939631463,0.011355568472531035,-0.055090859039362526,-0.05460913379055837,0.007486661747399568,0.00851790372488913,0.020214744009186523,0.06807966785811456,0.013217768166906443,0.021817091717206503,0.029136899505435045,0.012779693243440252,-0.0012402692541141674,-0.0045211346177632325,0.004913425894636644,-0.008798724918238677,-0.06635420859094719,-0.05586299589801455,0.008255379287425467,0.016265106623322628,0.0017879537875546666,0.012970638414732026,0.02531212964694941,0.018233607592124952,-0.018743574504423523,-0.010505542056553952,0.014986236660124106,0.011733061277789883,-0.020664586982019836,-0.013416147885669347,0.031953066305318974,-0.003960793764062111,0.02091622224789342,-0.05619303361571234,0.01762928865857123,0.0607208040822251,-0.00895567493647047,-0.02551601148291109,-0.010910908371734175,-0.06847825009170432,-0.012174731953232437,-0.0030755687328222997,0.0692130004434787,-0.007597490799283903,-0.013023537611896875,-0.03609451432536465,-0.03099552085194478,0.025734494733970565,-0.036321686207278214,-0.03987520124944319,-0.04551859737681326,-0.16796006206202466,-0.06754158553924888,-0.010238613300814188,-0.007235993432669007,0.01221071178987014,-0.012505897988942765,-0.010491181097710175,-0.11581522581005278,-0.04592747490512501,0.010789335098318453,0.01836600086809646,-0.027225918136818822,0.016001378734381982,0.007680003903281274,0.007197834339969158,0.12186145871902294,-0.011793860933591286,-0.00025874245699339035,0.0025085082102569546,-0.015141533243251919,0.002637969573129637,-0.014438012831513844,-0.07415546272003382,-0.009893494836999412,-0.01013671345469103,0.007874444751372488,0.03556987235007654,0.004836475790250569,0.021727008069990936,0.00340670717026632,0.03134611487365175,3.369995498,2.880004502,3.125
0.05281723248784885,-0.000784940038536654,0.0058530592497132656,-0.008030346044072328,-0.02338165086176395,-0.013075958433146613,-0.005123578232958215,-0.014921936002696506,0.0062522616671837495,-0.025969272123725216,0.055186119948094046,-0.18166323584203234,-0.0043938328817380735,0.027513937699892087,-0.0008289942402508122,0.020252630604842642,0.003477003953775058,0.5884808566057519,-0.0011319575211094523,-0.06357625531361195,0.003709778843850224,0.031552364953253545,0.003620609107746208,-0.017415790322085296,0.0015231624654718139,-0.005282896723849913,0.032632857951744046,0.007433435008006372,-0.005757474241264427,-0.03990921900928959,-0.004314544179525192,-0.010260841431169907,0.02806361859403301,0.025366063367318392,-0.0009775266233127955,-0.009401026375399005,-0.029428266878117153,0.006886832882443291,0.07094865955962935,-0.009595778999476608,0.005960634749660768,-0.0101909727828962,0.0037351515420237457,-0.0033174512653682204,-0.008474948344397883,-0.001077115734817658,0.0075233098525503556,-0.023951305929316647,-0.01827710695987483,0.008046752928118621,-0.01860410707426189,-0.0007649010488423822,-0.03773149610959938,0.02066932079915822,0.0003447394326522425,0.005464232067088578,-0.029155153398480776,-0.008522976763784017,-0.026641529002902183,-0.006103144431758566,-0.004915007476015317,-0.03985165922643263,-0.002825292652179786,0.0036713836747190357,-0.005521178135903733,-0.005306605931979915,-0.00657714307420684,-0.021057324892482288,0.05439745232236416,0.01971550889203902,0.07914377925971249,-0.004131213227289362,-0.014942089963127904,-0.03468252261363643,0.003912140092936785,-0.015745930637293036,0.005824595571719182,-0.01885524058872845,0.018082661042605617,0.04417925435130163,0.005137532256033783,0.019332580009579783,0.007447496364587182,0.003455609005797733,0.007893641953557814,0.002653557721472185,-0.0020913629839099087,-0.011013012609272238,-0.011380212864708661,-0.0026135622736120647,0.01597723006658806,-0.001442239301578873,-0.03758850058004865,-0.0008453525510593176,-0.007700689436867989,0.004299055144261821,-0.020133683035957334,-0.011363934525892835,-0.02667579971841365,-0.005726814931473798,0.000506868963461054,4.804087,4.368326794,4.586206897
0.0013189588216022067,-0.009923718004672573,-0.00999582560645006,0.024803795673765686,-0.021257912739639135,-0.01647704354545735,0.02508193007284998,0.0069782160720380975,0.014155765120395512,0.03060472373038183,-0.0028319069434625996,-0.009009226894534754,0.0069355534860926545,-0.012823197892152617,-0.0126519395344889,0.007160873655289252,0.011320216505106572,-0.01982169296684813,0.002180127455663625,-0.02066303680208787,0.006912652361807491,-0.04124606413442124,0.008024114060921303,0.010976884395693075,-0.0011788656367803256,0.022977802620918152,-0.018788366788846662,0.006404371746558086,-0.011987945500569032,-0.0009616978861237077,-0.013367181431972278,0.019251912464741474,0.02928449071184056,-0.012865301599883989,-0.0029690932824185537,-0.05296016718233915,0.8674698155926426,0.004482058874298921,0.009861682423065394,-0.009135607296721554,0.0016317931020262684,-0.026185465180350656,-0.00657424445100735,-0.0032664079377601467,-0.009052157609446,-0.004189718874000985,0.0044938294747555564,0.0259488621957883,-0.0015156681592638692,-0.01758348893201116,0.011858224463733297,0.0383438346581819,-0.026023094666845856,0.02996638505876961,0.015062115121333396,0.012286545100028034,-0.022241427333819452,0.0033096366902570147,0.054895565721429035,-0.006799020685118131,0.002693190400707667,0.02332602466624757,-0.0032172346786998973,-0.010568560131909684,-0.013759417246474188,-0.016929375271399885,-0.0016099349449935625,-0.001617758341687017,0.015389959524749988,-0.035374918485848485,-0.014325028427258923,-0.003782054789644531,-0.004428488524227139,0.0025780077171589973,0.005686155945805789,-0.0025417353874692327,-0.017187412273498213,-0.009443436478939275,0.015164293634065806,-0.013136478954986902,0.010031998258201348,-0.018704447364438374,0.0019928071625440504,0.00992173169158167,0.00908105945569426,0.009140233552873748,-0.015951363684643713,-0.0019963349760187465,0.03010514027753807,-0.00041083956963929366,-0.015676434041591653,-0.015768088953513965,-0.017740588924748515,-0.003589371097553531,-0.007035288043503052,0.0053017160503308096,-0.01685568184742314,0.0075583626780096605,-0.030837683758173903,-0.0073979743882086665,-0.0032987580420308494,3.431346944,2.747224484,3.089285714
-0.0006273767985888728,0.0069232719516772595,0.0007424355600948101,0.006635390782225552,-0.003696083383456467,-0.005171586832989018,0.006228969038698374,-0.0023158016040769345,-0.0017350350287234431,0.0026092740029383965,0.005671392528761972,-0.0005980831321126324,-0.004522241470813282,0.002835424542348019,0.0010142322547603395,0.0011393208442794186,0.004781284937828785,-0.006633237561658891,0.0020219655733772837,0.00012186464261069022,0.002959302406164631,-0.002208615930011584,0.0009722392820791202,0.0020519471774519786,0.003004159971183627,0.004640632624480531,0.003073047793393427,0.00362900709119458,-0.0024957291378949207,-0.0017765349117764434,0.003719266305776192,-7.32462873074996e-05,0.00458659111382017,-0.004126870148938528,-0.0035103028946910546,-0.008063934967310438,-0.008022054888270772,0.003175782615888068,-0.0036371633575147796,-0.009375762759285054,0.0035519922976753027,-0.007252197036208406,0.0018195155025678472,-0.003684724342948037,-0.004949267996690022,0.0035732299506851663,0.003599361542969952,0.0006890061955612082,-0.0024732352425245858,0.004662189715347291,0.0032583079504939893,0.007656089105296352,-0.007069200263844358,0.0005397521333805104,-0.0013107513606222482,0.0012820034766387804,-0.00662081031311274,-0.0029748191960860346,-0.00170465536735213,-0.003941821586848126,-0.0021858255174447296,0.0029184333707234266,-0.001860045443538216,-0.004683249406517472,0.001910022497473715,0.0017877416185023795,-0.006461172164141426,-0.0012287978053475174,-0.002270367140330596,-0.0034413033106503125,-0.0006984533475703177,0.00024095543479526934,-0.0024713632337065496,-0.008760514697607056,0.003625656579256989,-0.004617950903437032,0.004173097646019575,-0.005385635033770102,0.0037479648116126064,-0.0049638686122692914,0.0046464851381920295,-0.00079702460799302,0.0027903444869517317,0.0031584075286364348,0.0036818006039063675,0.0024318696214278186,0.990491540449548,-0.004205495335722507,0.0036456702504692445,-0.004087999845774999,-0.004253873270196035,-0.005826388687096099,-0.009796991954901186,-0.0008317691854630018,-0.0038465433463082213,0.003337111648936269,-0.0022171901850750434,0.001803799016144923,-0.006685233240650038,-0.005337612547963874,0.008436588130939893,1.384178612,1.098580009,1.24137931
0.007805614769730669,0.02919132831305264,-0.009719036051643678,-0.008619417117978227,-0.01125124900305323,-0.005085191042902901,0.003058614857619331,-0.009009723521595174,-0.012550334002611482,-0.01784512740341932,0.0071664143985764265,-0.010586977784182057,-0.006731357984725702,-0.0033168806795837503,0.0006269406271199072,-0.0043173417378499475,0.009617656653981089,-0.013315663921877503,-0.004715986428213237,-0.007393218617533959,0.006002428849596156,0.009464402078232523,-0.00420634623835214,-0.015336512355848538,0.0004876178356579749,0.005263670391433922,-0.008320827544248536,0.0054812164773900985,-0.019887579842119904,-0.006954572597506716,0.004082305176229701,0.006675092679150643,0.0021459587358180084,-0.005374351676050928,-0.00630092807352807,0.0060641837980882135,0.013301215691631335,0.0020253612709552836,-0.015223304268945645,-0.038318916296047674,0.003850496416662046,0.010750206098032171,-0.007229958271136169,-0.006737959900047371,-0.009638322097068788,-0.0033108344387501906,0.0038788617041489192,-0.012147597674504539,-0.0006670235608047539,-0.0011875802747240071,-0.004751025999600174,0.008781604434968086,-0.007789225813263697,-0.0022654341903644445,-0.01754637281508775,-0.001997166782308589,-0.018453174834772008,-0.003923172809037589,0.0034255009077323807,-0.003276540154948074,-0.0037280996276160233,-0.020186269629494415,-0.005121007853896974,-0.006100054807142655,-0.011748417425874574,0.014245376695087249,-0.014396695393691613,0.006930136295669179,0.00035386111580258596,0.04060295533364411,-0.017394084323057103,0.006039822850471687,-0.013558571573186228,-0.023869569080615074,0.0070739337463035816,0.005151247736844708,-0.9451485566063907,0.010795278910629523,0.0086866806305152,-0.003420212026517698,0.002560780889121772,-0.0025306190267563285,-0.01670054675128805,0.002509253191215521,0.0026065221000179705,-0.0074432345566080894,-0.00400744477081417,-0.009727486062655817,-0.006766288060724134,-0.001907348063140133,-0.0228193203166012,-0.007608012273452671,-0.012702705340472619,-0.020830948052239694,-0.0005530478708672999,0.003215454495722271,-0.006560230963135753,-0.003086292571897093,-0.012530666196621052,-0.016720154364504324,0.005499573420331868,3.165961789,2.619752497,2.892857143
0.02967920652237038,0.01908238188245689,-0.023576665413031567,0.011539755759008723,0.03834375767958726,0.006370890024659637,-0.010974312182422669,-0.003868910482213576,0.03045539327382912,0.009592160946459549,0.09249195313680933,0.23667487177604757,0.013123315057703455,-0.027749498094475064,0.024408153739882137,0.005062546683027727,0.015642089563738845,-0.0005959044724975493,-0.03637232583850103,-0.07137202436246527,0.0028983448647766064,0.041395802823968236,0.012967264208572343,0.022968375394633946,0.03579604042709814,-0.007911657238089901,-0.01632219749618584,0.010795198659259642,-0.007558188039191899,-0.0017535635802914402,0.020971461310867984,-0.0679551337843818,0.027923210160834187,0.06983209511405172,-0.0099580866057585,0.03590719068628879,0.008823904463470504,0.011397622217100905,-0.027969076823568712,0.019019555133900988,0.01065398688843443,-0.012150881552560182,0.0009324463808468534,-0.008542749209103896,-0.0024231501548827323,0.012710684303567145,0.0037506871464634355,-0.06812368959998366,0.01077546629371519,-0.10726092703876454,0.043025426457597916,0.004515479348442599,-0.01836251842056248,-0.034449615149161734,0.11336191901672238,-0.019465963442391546,0.018838188567149913,0.0018904571201485583,-0.16997849658641048,-0.007106323015128278,0.006273655645021832,0.061625794341185744,-0.010038497825318266,-0.019874744778487826,0.014053636514592311,0.05213728564395498,0.026327131096605817,-0.012874303027017083,-0.04052287313035119,-0.00017989627621228953,0.11469907500942868,0.016633821003183714,-0.021859863095951285,0.005944157707049095,0.008465682197236311,0.00045634232334574914,0.005261423529460086,0.0510889329321682,-0.022423276363588658,0.04721283840917413,0.009556398503767627,-0.0419189052283997,-8.418696782630693e-05,0.0021613702551846145,0.021163264188771055,-0.02167138461159352,-0.002388958372256563,0.003857571766730551,0.026834248800666736,-0.013328514632840944,-0.021319340065827593,-0.022320515642975068,0.019380457726603406,-0.02815329206661956,-0.008884005781274115,0.007583815590065272,0.12792544319331314,0.0007480157886824568,0.19704639196882512,-0.006972053536336286,-0.072684783644622,4.371789143,3.869590168,4.120689655
-0.10934277557766602,-0.005567589904917775,-0.0065774531896834266,-0.06302221308960296,-0.03142944007884202,-0.02529520344755982,0.016505113382345376,-0.0013732978819282504,-0.0031459955594213365,0.004524568066662494,0.022872559470440174,-0.08088320433780727,0.009521790943234488,0.026513190947240705,0.027224403495766422,0.02124216727902583,0.017138324896809953,-0.020188191398983694,0.010481093816867883,0.051503044586524625,0.0025939935463017293,-0.024419924112865175,-0.05162491443292962,0.04671991569967315,0.019068422598917827,0.011343841005831167,0.014205800953992112,0.009508589395445367,-0.003544553498763415,-0.014707323010012608,0.012094679144107737,0.0011348597314924638,0.007640701677943915,0.014013462874841707,-0.01652779833308537,-0.06345056804924211,-0.03599925012257435,0.008956751916809867,0.024021480925058087,0.0023805943359812174,0.010756961024660755,-0.021367164816040132,-0.009760712483162596,-0.02093701753386546,-0.011422250833285609,0.013026459868574985,0.010181949968373445,-0.04581412432433723,-0.012334615083960464,0.019888209785690256,0.03931843316200844,0.016948672629033178,-0.008754304186674102,0.04190239706215785,0.024883728805603033,-0.012189555148715465,0.025158410375819954,-0.0070583008350249415,-0.0655930686894124,-0.008957168891035863,-0.005202590018208238,0.06120560835035555,-0.0066955824418635235,-0.015375092937439907,-0.025352233315989837,0.025404551501738523,0.010398759879023233,-0.0230919729154709,-0.21779093497406232,-0.004378181295325159,-0.23264272491983679,0.025240880160205544,-0.022148811170787222,0.035645817039646636,0.008302780184201018,0.0021803037791932153,0.0008362021545007164,-0.041112480560109264,-0.01009843733697517,0.04401261207574331,0.012606968279636433,-0.07775763449036392,0.012860234897295132,0.007655635398865466,0.011814316802347484,-0.03321235557246048,-0.0075844198354832314,0.01385530907629381,-0.003548287266829678,-0.019717416745356316,0.012721616957314703,-0.015495888307616657,-0.03440528036597532,-0.010965091990703035,-0.010437179790973273,0.005089305670836675,0.059399415927964834,-0.023256914023346557,0.015698466787233162,-0.009236807155757773,-0.016542465388884844,3.312221095,2.887778905,3.1
-0.012577936272299155,-0.0011847949955824156,0.0012475996819753996,0.049463521531249104,0.06081916222931691,0.012887468919563628,0.0250266824856766,-0.008258078043251769,0.016755150591468766,-0.04089233560186056,0.013210923816654892,-0.03312954531020862,-0.005197483232888928,0.06835304243776821,-0.014552989756480748,0.004913310483264583,0.02173826866572739,0.255529922852499,0.017933820975472893,0.08292511282145226,0.00432115647454274,-0.046627586218468985,0.12294275885318325,-0.015167544359390644,-0.011872156560667433,-0.011189480058329504,0.03921922879704087,-0.0041783329202431975,-0.011585828379883938,-0.0007710746295700027,0.020100811205101453,-0.01984874777927721,0.035231450565373724,0.03312507345635886,0.0021586269287270877,0.6226378844439164,-0.023954645412689362,0.001100764710166433,-0.035479266962550035,0.09725794543129662,0.004758507299966878,0.012177328292669785,0.017167022127884537,-0.015486125155001277,0.009291906419776444,0.0062547478006581584,0.0035314682411235884,-0.016349354759267153,0.009212079661137273,-0.02886858576198919,-0.007870588085451146,0.02667952534693565,0.027048099037153845,-0.043842596762636805,0.019728009010825758,-0.0035340761215853236,-0.04895267614343148,-0.016508691438625316,0.019580782079931795,-0.005942058502341782,-0.004640319492448722,0.027616699903825807,-0.0010745820297113082,-0.001363142350787942,0.006615921284459567,-0.019686214408809227,0.05753913449155823,-0.03492428023328677,0.010025311261207967,-0.04473888849997999,-0.09423259962544954,0.008333574807162543,0.010244534335377265,0.0026852181773516226,0.00034110938787159344,0.0037467222033262773,-0.006476791948767237,-0.04777156101813863,-0.01773742244933368,-0.03580197074855918,0.005301209608768552,-0.014091534083178654,0.010507116357684278,0.007402025141838688,0.014454612703006854,0.04775217395294763,-0.01567627860478148,-0.02083463765043183,0.042550534970878004,-0.014254388980417086,0.004177510987395068,-0.007343221427899409,-0.14576068238086035,0.020406025040657295,-0.005520870905133657,0.002678612487009977,0.04918170796525435,-0.02374413857476241,0.025488018385378203,-0.0036734253479383315,0.022593711240470046,4.756993215,4.311972302,4.534482759
-0.014978502858179074,-0.010158232460405031,0.012708374415459005,0.05316559584693228,-0.024635827326788838,-0.008128715500103405,0.00999657806909697,-0.026153688109814208,0.021751379439285904,0.021277630414926856,0.003829435002772231,-0.010396852255961705,0.0012796813990867922,0.07811848985014139,0.013474067884496496,0.01544066660484569,0.016302688849607956,-0.006738575518848934,-0.0038005637100034973,-0.0033867579723671384,0.013326947193788134,-0.02235252219332242,-0.020552108663971065,0.007263487828428759,0.00870183596959927,0.008078406997353856,0.0004820171211476634,0.009551555575239937,-0.009199196181153274,0.036873554017597836,0.015837310774528577,-0.026052858541170558,0.02629378047890743,0.017522541202735446,-0.01709872336086284,-0.03647959000248044,-0.025042035571479455,0.009254535809343165,-0.024563586578493276,0.01813852540071523,0.013393002754207316,0.027213423342650218,-0.0018701506829580429,-0.01496063785953246,-0.01580673337969634,-0.007588525978185608,0.00993557018927275,-0.04302490416892587,-0.013803405869131785,0.02136481968864711,0.09557886582770359,0.03416729339871795,-0.020144645274207076,0.0028657078699322026,0.011746419162446333,-0.004537514971420062,0.026341543069208797,-0.012260705635573282,-0.025060663876540955,-0.011158652307103292,-0.012111902490041319,0.026768681433987036,-0.01490447208914466,-0.010181178171311384,-0.09542652893475044,0.0034043195726952058,-0.06403418528552735,-0.021745617440916336,-0.06700478242221865,0.009709120507750304,-0.006660064589323982,-0.19897960894160738,-0.023390396062113468,0.0276068169728543,0.012056808589532265,0.007095851535265564,0.010695543098825524,-0.026169489307736063,0.012770975602300795,0.005185952345962923,0.013324793297088442,-0.045630125174859676,-0.01955759365024918,0.00975308129894224,0.008595446946687445,-0.07775788209630934,-0.006068233638441619,-0.0037374332251883108,0.011942465710626496,-0.01694272793095944,0.02655552220975476,-0.013978436722668429,-0.08194609834059975,-0.0032160892611180865,-0.00811880171095394,0.011219292152881014,0.04422767902582311,-0.012113745493899564,0.009604299380075811,-0.014496453472720836,-0.01091312423729008,4.655644914,4.137458535,4.396551724
