fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,CIHigh,CILow,MOS
-0.10448908043907808,0.015636470159538653,0.007867222770341907,0.037748975333925225,0.04266726566733481,-0.007458347230919695,0.048825078629163673,0.00584661729540433,-0.002873766420303687,0.005851910819747231,0.012688234824244768,-0.03387536426640102,-0.07049460130131625,-0.0766699981616316,-0.025600931184898514,-0.002076913090265278,-0.08055486925790331,-0.008962756560763072,0.05761687512669921,-0.013981745076128399,0.006941674632613557,0.08138615237613789,0.01944245287450348,-0.019821606532252067,0.03213083263981415,-0.012420874875713818,0.030084557837024583,-0.0368057103921764,-0.06951793728955219,0.017672609367752022,-0.0010243154335488345,0.0014049872473331036,0.08276197820856086,-0.10332737775816005,0.008078617653713625,0.03691825233085321,0.010138121754545835,0.03218719288363938,0.07241035262188354,-0.3453915576669554,0.038019736389424755,0.015371017538082692,-0.04850179014153299,2.970983131,2.251239091,2.611111111
-0.08811682554467443,0.023150291769256676,-0.10348927850034596,0.06769977929938076,0.05378861704135404,0.049111306488974375,-0.0015348643444562133,0.05990259474481255,-0.17896906238308893,0.0007033081189456833,-0.07794902193750007,0.014118636112762427,-0.09920864519406243,0.14068425549992694,-0.10057359877009682,0.00014940607764906614,-0.0048776727202106,-0.03647750108412265,0.33269471508590687,0.02181185847631609,-0.0035268640881442417,0.0005191326834361604,0.004913642686499668,0.060379117059604304,-0.023036944645567384,0.023753771957582864,0.01670522940697977,-0.05341775852138373,-0.06512994784093352,0.0015353580107532014,0.025927645518007282,0.2180008743119786,0.017767236103340935,0.01780995759944397,0.020352467590386534,0.002307455467167586,0.01373232405980726,-0.041965531263686046,-0.015561792955435588,0.06408009444056911,0.05661666626067721,0.01353056539177454,-0.0025019386866709345,2.686788331,2.05395241,2.37037037
0.00023157831580730018,0.003197148808826085,-0.03849522633926258,0.011206990156876234,0.0008310813737701003,0.012802481926193,0.00496380633188279,0.020113320198948754,-0.24823251406050065,-0.015620354983471738,-0.004744244059301734,0.014984745567323337,0.07267064205580216,-0.022924847414630533,0.04939099214501403,0.007656923454170251,-0.036730196142861334,-0.013371561595815184,-0.032110352661770605,0.004526049619047423,-0.011287049468050757,-0.03141601383526542,0.02730266000255846,-0.030597709640233953,-0.01854770116586703,0.00885418484753128,0.004872881990361102,-0.013930968520904882,0.017550810144868426,-0.06987185792270814,-0.0038868149332062884,0.002169055783508139,0.0545698950791298,-0.034368940352979306,-0.02738645725779689,0.00010295784150803072,0.005401433373701345,-0.002668402193058745,-0.0687392574387009,0.01324459520043184,-0.01868039311087311,0.03793691573898381,0.06478293226193442,3.044920759,2.339694626,2.692307692
-0.04720453154217247,-0.0074808916366222505,0.018013393660841894,0.00649509935137664,0.010517489941421721,-0.017587021607776424,0.019548248819581084,0.004529048296827249,-0.00852629836599701,0.06559398016892835,0.016461533907466082,-0.005031536621546977,0.002014028438588332,-0.018524642616039103,0.003994595030474996,0.04962809414246279,-0.03606628471097868,-0.00019601143516069226,-0.01542642435959781,0.016973408755063202,-0.03449607268332925,0.01365367039054809,0.020436027876696957,-0.05670016803308571,-0.025535845519958716,-0.030889290898702723,0.0022310824076668114,-0.0005123774626664284,0.05320241196082079,0.03362878997151769,-0.007467009269321944,0.05122986836892855,-0.007481070449669015,0.8655297874200301,-0.022227958349870645,-0.013033705481705751,0.0792425667362353,0.04368504652580218,0.046255907969298515,0.024625356205913825,0.0011736697204667373,0.002993924319456218,0.026542469242823972,3.95457961,3.30467965,3.62962963
0.22260419744230792,-0.06210365721657965,0.11411310871717899,0.012578220145154188,-0.018728060432995474,0.04356659362263063,-0.008015174343652143,0.021327890784644008,0.011632305724896862,-0.02541100525125009,0.03422835740151214,-0.012374555295125357,-0.13568970720916987,0.10721549837618988,0.000552686531139718,-0.004765494841897511,0.08912020582241903,-0.0006803448204915723,0.036811227689560716,-0.03292657606158437,-0.04179499611245552,-0.08631414335105159,0.02139947622686177,0.038403930831447,-0.021681304758360005,-0.022649980292517736,0.030657614924563304,0.012589199338903232,0.013742466604465046,-0.14893516931521514,0.01931326215155409,-0.04878219728424598,0.06481091808766432,0.01702501971131632,-0.14296764472100684,0.015907088830757053,-0.039993119224283565,-0.004011212643376952,-0.1310064317278944,-0.11622498987494578,0.207183596681174,0.03407802272535766,0.07085300269334528,2.576073139,2.123926861,2.35
-0.07711011118364382,0.04286547622585293,-0.04150357867977779,0.07643008550784788,0.060400470636528585,0.023001066122442047,0.05635235755361353,0.018645212504486298,0.04200118789903427,0.048849743635869684,-0.018476583821999862,-0.016913865309825186,0.023646686952842607,0.006789099977163824,-0.05386536529406862,-0.005056999519746842,-0.08412381191858008,-0.010350690953836878,0.0354249808105741,-0.020908649861177925,-0.004794437828460901,-0.019385296137219194,0.037061747629553846,-0.006149715726394506,-0.011943008390247827,-0.004337678026699638,0.018719828682017117,-0.05339304238519323,-0.08618034727775803,0.09296110947467273,0.005858115786392259,-0.1404846801784165,-0.06394961096690528,0.021129148552565622,0.020841255527595522,0.027086063994384325,-0.051403751523940236,0.027784344571035225,-0.012670693882494867,-0.31582639679084584,0.030157674908237175,-0.021291364014604394,0.037912196602632064,2.728516741,2.054091954,2.391304348
-0.18823915035599798,0.0607302834162749,-0.10867073899352861,0.012105899590212353,0.026533105032199137,0.01043403905216104,-0.004520558410974314,0.00290058473715715,0.015274746963137874,-0.008754465711367647,0.04542305156711099,0.014945544237714646,-0.2757407951965703,-0.049055344099251844,-0.03670875992866601,0.04517487864707705,-0.04642128246447944,0.02188468453323168,0.04270610460527971,0.1371647802444928,-0.0024957697719449326,0.07848100185071437,-0.009400850177108937,0.012454178070484642,0.07943619736470198,0.010244574198159837,-0.009398878051567498,-0.024706630582731762,0.015082448321748938,-0.09061195928104601,0.0276479085341807,-0.036055730012667174,0.0807645607142571,-0.04998363762996975,0.105895217480106,0.07365109319537474,0.02652196866719944,-0.11567510042395039,0.04903216940780025,-0.06248136548307409,-0.003933160760182616,-0.07780287778390702,0.011166772588285226,4.23399043,3.535240339,3.884615385
-0.0293107100149993,0.008430905580217963,-0.04682585080720239,-0.0342179755989276,0.006792314492866195,0.014066552882677375,-0.024799285539568148,0.0029969541502610107,0.040531247192285416,-0.0015009238519570088,-0.012665020886657503,-0.005289980346522198,0.04573019895454486,-0.03958099952765369,0.006579405685308865,-0.048443459866932104,-0.032669804253772076,0.008917874089567533,0.00914799186639643,-0.022555356244135683,-0.016282526593103183,-0.0057012639444228574,0.007530178866803985,0.014508551078562465,0.02144706478499521,-0.014846008385086077,0.021538872696525355,0.023874752829386937,0.0015902199177599602,0.0035630429146756306,0.0189205027508955,-0.02581409210706692,-0.058172899499827936,0.012334153820029713,-0.016754134300603896,-0.013416450618307298,-0.03859713484645076,0.016302145570982186,-0.023653999468986487,0.02787852637128234,0.12155551855145835,-0.005641030291934823,0.01663090457897474,2.558665314,1.941334686,2.25
0.04739086855323325,-0.014794783076647127,0.010868570026278461,-0.0028615557261343696,-0.036942680634005916,-0.018362970484203274,-0.016512403461498393,0.011071033522398072,0.015437706566247213,0.03835003928098573,0.04105584501631211,0.010191481223187866,-0.07780773471088662,0.003573323586432118,0.026946443294778556,0.02787713523626936,0.0038114132105053927,-0.004986499170164689,-0.02327448670932773,-0.02091015701749282,-0.02289908413422285,-0.0011075223262037798,0.002866996165563351,-0.003455995225542468,-0.0538555763689937,-0.0071104612191543,-0.008288838207023055,0.018589576847930982,0.036315322640304216,-0.013170547824325052,-0.00417938726260155,0.0310060601686239,0.021444317377011368,-0.0219338426007832,0.26573429558564576,-0.024337854646724822,0.03281495222475874,0.0006927212373420807,0.4390657733617662,-0.06535720466877736,-0.03444384902683942,-0.0011854181783059238,-0.04283511448294852,2.137035504,1.690550702,1.913793103
0.02157092086804001,-0.005921048247222139,0.009280699010889059,-0.003168835654168107,0.022935046431273514,-0.008764729918635809,0.01811515662501576,0.0003660360372606714,-0.002521538630612393,0.004845515357424608,-0.030312882241947302,-0.008945520754018848,-0.003225409492600413,-0.006116694534993996,-0.04486699890308148,-0.007177577946384978,0.015593929519732487,-0.014788231762823682,0.0013350737779043763,-0.018045497498643946,0.02835981647336314,-0.00012779000907941603,-0.0017630276319761783,0.012902693600714525,0.043463879045358256,0.014722733202651005,0.013140861408683598,-0.020250584592017108,0.8607265294030255,0.03995479483750878,-0.00263795753570194,-0.04956930275883883,0.023273463406535595,0.03492410661252182,0.01494402705310879,0.034319327675511144,-0.04386206505037139,0.01655459718311119,0.022417433483368165,0.042132300183120405,0.006774939539543199,-0.04568513066075618,0.008532278368426504,2.303374142,1.770699932,2.037037037
0.018311111661595735,0.013548115428245376,0.002928743502729527,-0.0019343844184053249,-0.009964869704203787,0.02323845424953024,-0.01721103284408709,0.011417235774878786,0.024354417723767192,-0.03007748496423892,0.02632672340895374,0.005855726894245883,-0.020303874045531363,0.01587411392485549,0.01803324745168009,-0.018370910943578306,0.005018811621995614,0.006340632312130476,-0.009010237628351264,-0.002014614015917796,-0.01207855615167767,0.009478751314226964,0.00895386721542105,0.04337306866136156,0.011431897806455834,-0.0027819371863036174,0.009453642260689756,0.013282701120389153,0.04304006244238172,0.8809075249910211,0.02080552551505234,-0.006311101308709099,0.005601455455906597,0.02523782647762564,-0.014233919946115349,0.014103902232509642,-0.009697446308112905,-0.0579035005101407,-0.03695078797291748,-0.04560116625620881,0.010703548799126371,0.03461537792004226,0.02081968797663631,1.471686809,0.994979857,1.233333333
0.014730431211075807,0.011974291367034486,0.009362491119667022,0.010622661785352894,-0.005628220402693708,0.03768659113962792,0.003756285323314607,0.005179937978291539,0.04935990770425342,0.0064722868601041214,-0.045018109561887336,0.014607718840907538,-0.0569780129030616,0.0007017189855492516,0.0042492853514998616,-0.0038523513679350856,0.007897327150823951,-0.01877292080806158,0.14679159107965403,-0.025810319052234673,-0.011424122082284787,-0.008858445900387328,-0.0034526013010726807,0.03096028813472058,-0.1302649241523164,-0.0074427118617122956,0.007708241455144263,0.009922977930320768,0.029855371917596164,-0.005386658194936102,0.024772209198832513,0.18558427405163133,0.07638104600135276,0.05621064272515821,0.14170655276265348,0.027710456002204977,-0.01391649686096377,0.014135828786087854,-0.05596373321841178,-0.027994760573072965,-0.08371711605960439,0.02133923986151793,0.04664890185592866,4.625796982,4.159917303,4.392857143
-0.09885810754623046,-0.051001666936409035,0.1868111171368093,0.007041212302246951,0.07193811029140947,-0.04837574131490211,-0.011634860965443508,0.025802027218699952,-0.004990304562565993,0.05549710014228603,0.022444599224379642,0.05257473109082244,0.13980789508735034,0.09065534379902265,0.04433836994265081,0.037452920331287665,-0.05432725738257804,0.003990550821612561,0.017620104138428044,-0.030976154364326523,-0.006621456183050064,0.22595658207137542,0.014578424109600275,0.009426122652467821,-0.007229670096799453,-0.00024935734689405235,-0.02016696507145616,0.054824017133193605,0.0788896369851212,0.01984824272037059,0.013338939405276803,0.034621759010149654,-0.06083706132617027,-0.028980888445989315,-0.06847496739145079,-0.008057562951695693,0.03863487567675439,-0.02917918937070358,-0.09501048190293007,-0.09794731253290884,-0.032112798264608014,-0.0011440828175749037,-0.15966941550384706,3.28166657,2.785000097,3.033333333
0.0036695636988008755,-0.002533620298603495,0.005884843531361938,0.006148834495479873,0.009532299043138218,0.0035613674022483377,0.006423846104823415,0.005382989035885311,0.006925718310692743,-0.00865224634229534,-0.007108820266773588,-0.014218912426852836,0.001670668157921006,-0.0008824134745658301,-0.00039445639449952886,-0.0077930490074318865,-0.0009907263616298376,-0.00502444622501165,-0.0034044656049243833,-0.0008939786573727799,-0.00300973572777635,-0.002242631841656929,0.002598812368501902,0.008931082957616542,0.0027313477853985655,-0.005137222705749274,-0.9801426688032321,0.0011880603303215031,-0.009544685274966127,-0.003219851019291383,0.00808721909385038,-0.014125832260958274,-0.0015284268624788497,-0.0017351789649634986,-0.007102829086624968,0.005990214918270094,-0.004820433950645988,0.01101982141037941,0.0008254935002290589,0.01385382085366623,-0.0038515756164530994,-3.931685632618428e-05,0.015894816487465362,1.786571514,1.313428486,1.55
-0.010563184020763679,-0.03345682409295099,-0.22770552302678426,0.03476317916059054,0.0024711813583758583,-0.008344738125163672,0.010022131553060582,0.0193503980349715,-0.019423897975217434,-0.0002102407878883823,0.016027908127543282,0.00913995598032264,-0.007613126515617817,-0.011524988927947665,0.012476250211969705,-0.008149739092329944,-0.030722770864575883,-0.010930173786370321,-0.018036155718335764,-0.02499840090327645,-0.005454006365134896,0.001451485904886831,0.004036707758974978,0.019129453823118946,-0.023150375591341907,-0.005687447084971224,0.004331921734169538,0.024995478283415973,0.014766914879332523,-0.004891846877526892,0.014325201704492108,0.005737091547545157,0.10449378211391372,-0.02408356625190635,-0.045933316259252406,0.003240228960108841,0.035175824499902544,0.02064035492807683,-0.03226144049228534,-0.02003730546238095,0.005192510723407172,0.001473858061921622,-0.022589613798038016,4.400800178,3.806096374,4.103448276
-0.01735936458770684,-0.027975508181625437,0.05087060573913213,-0.014577717814166287,0.030197506212307507,-0.01901457176617809,0.007487147803384672,0.006361273125168271,0.018427372710484394,0.026480191787210703,-0.008996878457992127,-0.0035057584707244085,-0.0010979637831450358,-0.007017808932367607,0.0015811863685252178,0.01749581952536965,-0.005567165746295613,-0.011752685479378522,0.004347186188236267,-0.005686201581822395,-0.007309551754176783,0.023963367631732086,0.0024741347690475494,-0.0026492254757737527,-0.0013614447524994736,-0.009742696139496479,0.012796641027206433,0.007862045153292195,-0.01985676304961937,0.01583824850952546,0.009476612262136766,-0.010838044254806846,0.09210856835257786,-0.02217746507403358,-0.020206894708969383,-0.0015032837774763422,0.006607562977631349,0.0229805272532774,0.02109896899945509,0.0570294064407559,0.0904023526199291,-0.022814928414100148,0.0069480519823671184,3.448905722,2.930404623,3.189655172
-0.01082900452627242,-0.006970222588205866,0.009043823869418644,0.018013890075446244,0.015940595959204877,0.002051310030668513,-0.9791062888640153,0.005974522842011837,0.0014639047656396442,0.007609471831348065,0.0013444289200241473,-0.005169698380879948,-0.0009636858512781157,-0.007308659673544788,-0.0074368824853574935,-0.006094942291466838,-0.012606350206618962,-0.0023088659029201907,0.0012998325101388672,-0.0010626792015627762,-0.0044834605643901265,0.004305460721961935,0.005600530609588023,-0.0035704083169671936,0.002752294089617571,-0.004374189912582088,0.0071025321374443996,0.0005986691615826635,-0.01421736163611029,0.011612333237343234,0.00613784166876878,-0.006839692446224265,-0.001969072051561426,-0.009191963869230942,-0.007347642326609847,0.005794162435703213,0.005038998424687495,0.012862893591547395,0.008361190370441246,0.019742536350303066,-0.0003968602328205814,-0.008140857428912872,0.003671238403824465,1.659640274,1.271394209,1.465517241
0.0015112571970146468,-0.04186246349421899,-0.23857364783224358,0.010605454880343604,0.01069379158515025,-0.0289018496483283,0.010254202281658468,0.012784112270292284,-0.024455718536164805,0.008989945913790683,0.013937091115000425,0.004634982543822318,0.004308704436674712,0.010892663405202865,0.004849114413626476,0.005465229796216838,0.005949586330340281,-0.007923867632659998,-0.008074888570261554,-0.017587386794547844,-0.009165111818220753,0.0351813051191751,0.005166671519984856,-0.000708563313163227,-0.0034316824859878226,-0.014979988088488211,0.0076388743014366425,0.01772735534747489,0.013837231259212667,-0.003008449714325839,0.006990230310659304,0.009840418300014073,0.09012546354744971,-0.03363325321730768,-0.03525687206590699,-0.01050286519868655,0.015336558362689781,0.024507929264423484,0.009172549706412705,-0.025309981314963516,0.0017519160295197155,-0.0032655036801833553,-0.0029627906937827334,4.392735837,3.814160715,4.103448276
-0.0030072662727022915,0.020380435896238926,0.030660551241989766,0.009967715816346576,0.05217148310508343,0.020815502796491962,0.004569443752654377,0.0021216626704417536,0.06351760798328569,-0.049883247201942954,0.011766322226094944,-0.04209251846760538,0.06741028529424482,-0.04053096332721942,-0.004034202034527781,-0.05198894730826261,-0.05205340177652221,0.00337378831563651,-0.012844204296357452,0.02783920367460915,0.008647030397189366,0.022913131030202056,0.013091564841335179,0.032993233536282335,0.055607903937481426,0.0016263975539977992,0.013198268219634235,0.009639433783099722,-0.044577418203554126,-0.0016647601137195372,0.008545202325257805,0.6941329821793328,0.08293824911472408,0.03257063601058151,-0.009612882512843292,0.01644784001802349,-0.09235257676611035,0.0036305749477325328,-0.04402024959330323,-0.014643043198202733,-0.01100155266690444,-0.05542040498912012,-0.023129582460220777,1.965763382,1.498522332,1.732142857
-0.18408000524523482,-0.03692572454503575,0.04985270867005916,0.013346177519935214,0.06030443755789577,-0.009149235383598863,-0.00740099189162644,-0.043118218801945024,-0.004941063422350655,-0.09300465027831649,0.0005973818332927607,-0.021450486113836088,0.1301610036251745,0.13015122400867887,0.027439357746509366,-0.01356040068183092,0.01684247399168079,0.028476732365521448,0.03674551426580336,0.18148862158786536,-0.0024250154982926424,0.06191606845903016,-0.005661219239286495,0.04705041495909058,0.14120986686288217,-0.006333167978464004,0.018312639308973006,0.07747259843641892,0.01957043189460013,-0.042864286303168915,0.02352631373415052,-0.1564631508959087,0.045588592538070544,0.0804478778247384,0.44777242457786864,0.08312583213217459,-0.07991062632558352,-0.12177824641072749,-0.27471140719309073,-0.04242267663697031,-0.05933207207537054,-0.030544365712421268,-0.06824717490495578,2.518109498,1.948557169,2.233333333
-0.027732796873503936,0.013986192528848843,-0.03386304503850189,0.01627470601312595,0.004660850424791849,0.012216570324974021,0.011617019543284757,0.01683728078080065,0.062112089356959804,-0.007086989757320613,-0.008814477975658134,-3.5500743206966735e-05,0.07370751976726687,-0.022861591556360188,-0.0003523749363444305,-0.01123092905976458,-0.002779367245308145,-0.011766194548195283,-0.005166471539788002,-0.007992280482844515,-0.006993546957379904,-0.02144883815899677,0.013053820615059414,0.006482155730344378,0.026759776010759007,-0.016629668397829808,0.014280842120594286,0.0066878347872329665,-0.026247368896396103,-0.008295494783985643,0.022609413383263683,-0.023395306737846237,0.1326695346184552,0.023156928863934063,-0.01889745857495521,0.016326656084735307,-0.02501654477295676,0.022840218800614424,-0.07347678723970356,0.03775721390806221,0.0637087177714254,-0.0030861584318670155,0.04111898726630369,3.636244181,3.018928233,3.327586207
