fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,CIHigh,CILow,MOS
0.005009296092240194,-0.003281320982221373,-0.9922380957829409,0.0033613942766291946,-0.0033638896184460033,-0.003838374303704417,-0.0028065569940157373,-0.00257142906819875,-0.0024798238730685813,-0.004620063838422779,0.006835222705308934,0.005401475587432744,-0.0036355688444534985,-0.002998421142596964,-0.0033362909622721604,0.002053498247916069,-0.0051488670788703735,-0.0012070152327638888,0.0008241270708326419,-0.003412258936973091,-0.0030485784636002018,0.0033640367778418573,-0.0044466022814660215,-0.0007961568053582446,-0.007746285962634059,-0.0023742849995650327,0.0012873725320758608,-0.003172092349358183,0.006050496322173492,0.0021885868025100026,-0.0018771625777937765,0.00521253217053441,0.0006780254450229996,0.005859217331309329,-0.002188931923466538,0.003751999558998881,-0.003946237155529739,0.003098489973558827,0.0038033486093617132,0.004951386665784613,0.001850970028396939,0.0030452908083484034,-0.002422586458114483,0.0040490352110362764,0.0026833925341992635,0.003750884515389521,0.002066244967895764,0.004362907373454085,0.003648272401348037,-0.003146367637092642,-0.00558741643241739,0.005147758071800885,-0.003508725441879648,-0.0024752985266472934,-0.0003807269807139217,-0.0008564859368156239,0.005034073688678869,-0.0017048625129736663,0.002578977651026929,-0.002211514182730657,0.00648441297506737,-0.002030735600980881,0.006364871410685708,-0.003161891726633116,-0.005711392036900068,1.424230754,1.075769246,1.25
0.026694678272304505,-0.05421924584498474,0.008736852835465606,0.05309981844241395,-0.012600424642582684,0.02584660003160241,-0.015652987774274825,0.009790421241986213,-0.0194080951014338,-0.02221482366250776,-0.007413334109843197,-0.0007996025425564236,-0.0034701769021418167,-0.007278425079969598,-0.012168679747948611,0.0031401007840031496,-0.028397810616320622,-0.03750881907333634,-0.029114291250450463,-0.00888686547924693,-0.061575063073974305,0.030207773526024072,-0.018247637480841232,0.19557466324279124,-0.028176079296218424,0.008004159558988474,0.016483842564447224,-0.02093794698202781,-0.005662714734831741,-0.027534554084301638,-0.015986267630306097,0.00451089375504555,-0.0839973890584571,-0.030035808142911905,-0.008654490908743867,0.004631178596125251,-0.007819496361656528,0.008608602071108834,0.011587700026382755,-0.03253857505430006,0.005576515949017487,0.006073176347005593,-0.003517939722578391,-0.07955788336854334,0.031127753422964533,0.013704771954996676,-0.0013699411723114368,-0.001877556640662421,0.005705421503049015,-0.029209750492164836,-0.03911075738912746,-0.0027632944451509585,-0.012289205845084021,0.05828128652527007,-0.01984503446183063,-0.043001849260161755,0.09075709433364726,-0.050911892034684,0.015431325651103677,-0.018806037900694073,-0.004133779143667045,-0.016510267372749753,-0.02141699402886053,-0.014489175864037834,-0.005152367377206575,3.369995498,2.880004502,3.125
-0.017549438860180996,0.42117198045271986,-0.007433747710916915,0.01458063775025441,2.441677276337623e-05,-0.02848384041844514,-0.0068880770821692795,0.009887824801027062,0.0011073035961157215,0.03057762089864353,-0.05385499597470759,0.007129043247279341,-0.02979469801093572,-0.0021537715473285697,0.00465312597986455,0.012416849266389553,0.02521568787036448,0.02908553312729855,-0.03517163731441855,-0.005558475253865961,-0.0023735439564779924,-0.010433977625357988,-0.009807832512675618,-0.010148396436976202,0.017368035288673686,-0.03375859099066247,0.001293428036032348,-0.0013570197390465248,-0.010020168656982336,-0.050287600612846546,-0.004111114534567545,0.009313190179818746,0.0947725460708503,0.04471015775322603,0.0013166717749342402,0.0054044984003855006,-0.005892815628544216,0.02493639037707205,-0.0004087169927062105,-0.026715585594243817,0.012230204861584992,0.010826219134939395,-0.0409860272725121,0.06714279048141568,-0.019507635635487897,0.005416933110040246,0.0020074304164583224,0.0006109412504238539,0.0004504344903533603,0.01701395514894992,0.040810401897619225,-0.10282913409912293,0.01229859413863442,0.09662745275521648,-0.00989985370489966,-0.02821964837982453,0.06096064035092828,0.009982871329289043,0.0037107583701125823,-0.0003607079508591647,0.004385999369790765,-0.02866799855686136,-0.001296305199058636,-0.00921675697643264,-0.0017368452677432179,4.804087,4.368326794,4.586206897
0.02644751656417754,-0.0677285571701572,0.010970664893290877,0.01798367166912145,-0.00972005557113477,-0.05532581952125153,0.014857469206086823,0.011749275975570125,-0.07757900697455886,-0.0059481813775015685,0.009361540994578983,0.011864412807361955,0.03549244964383817,-0.01527391323663233,-0.011548161471301131,0.012601847828048535,-0.024358570613357833,0.035148986958819864,-0.01665607706889237,0.009856383795411965,0.002877640952278217,-0.07934541276238796,-0.007432281895423774,0.10045418236258273,-0.0930487321997186,0.005728029574474123,-0.06277272420706585,0.016068956583952958,0.06222372716647381,0.02046498559872436,0.009563270796134551,0.023003849827020754,0.057621824197080125,0.04392461532394341,-0.03327533227274622,0.008992335460940732,-0.012542911908283353,0.04148156772908873,0.004613421346539161,-0.06587594360768767,0.011878471181925676,0.003587369370813181,-0.0022293223233824156,-0.03453041152774518,-0.049784084867621106,0.011614749195421475,0.028502048384053954,0.024941978390528814,-0.0008966995333937195,-0.07401834398634159,0.020009727748386646,0.08526737390608712,-0.026897277432648595,-0.1317918164184134,-0.0453940015347555,0.01443798402181535,-0.021218009037476726,0.057022503002540144,0.014242330260104555,0.08178734617714585,-0.004973599322146941,-0.017607521836386114,0.018654356063296264,-0.000682392787429815,-0.006666506312712282,3.431346944,2.747224484,3.089285714
0.004272481754223488,-0.005552221785732999,0.0036542185806084735,0.008121867319985918,-0.005701629319041357,-0.008843267939938611,0.0030845020469762057,-0.008523601298033949,-0.015351691030416588,-0.011395942302450003,0.009649384649907842,0.004921959877460166,0.012086804933012535,-0.0037312701444149493,-0.0033327408527161506,0.0014903764124890586,-0.007345276561930661,0.0022558941378732385,0.00041987786570917956,0.0021989343452380435,-0.00914683869595388,-0.0035618265382750037,-0.0065997446881579215,-0.0027473745156153737,-0.003139660286473562,0.005112246652191336,0.0015140576819648694,0.0024715137027389376,0.006038471288030152,-0.000637961230974295,0.0002451664010476178,0.0016261617816311657,-0.00290215550320121,0.00381053457568385,0.0027877473136817253,0.0029942292754071113,-0.0027727300074683607,-0.00857232709774919,0.004867825047827978,0.006977883762880814,0.0025380357649753,0.0009394341639831196,0.008898916839052941,0.00242183608346617,0.001220313389034238,0.009850866627633452,0.008226010158429576,0.0025049790383730734,0.002290043788066579,-0.01741513292230859,-0.01142820990082372,-0.00018599165959682964,0.9770068395679754,-0.004800200101337724,-0.011957479859432792,0.0014867098379143474,0.006499208956566359,0.011421734243819284,0.006517136599457717,-0.00404985943696106,0.010924387242190164,-0.00823866559973456,-0.0010184675107292004,-0.0015126126597748615,-0.006116169434591387,1.384178612,1.098580009,1.24137931
-0.021587168795954743,-0.022428838239148114,0.0027861759718623654,-0.025605943899019084,0.0019558528992046236,-0.007958807003993382,0.020915393078191475,-0.007658228367191384,-0.05660846610742255,0.008300242648806353,-0.04372100309752127,-0.0027558128362819116,0.049717042973257894,-0.032204839634706835,-0.0118175480499628,-0.008431686928331907,-0.006486858957975173,0.030043542333731913,-0.003430649595293776,-0.015621660226442131,0.05777666589066439,-0.010422925771683033,-0.03955221186059342,0.016720387517507443,0.002616119545923067,-0.010158942216659457,0.04190549810843852,0.015176267001150804,-0.010631555540316105,0.00484928636303799,-0.032049024469949686,0.026635412565855863,-0.011594775894775651,-0.8248274484115391,0.006581607074162037,0.003642548601437033,0.0028312052717740293,-0.04397152107188286,0.005700651736917568,-0.024116043552910266,0.007852197834796359,0.0029262363064886977,-0.010358556495170647,-0.023785815110738132,-0.004081809808100296,-0.02393790718320834,0.02107476947040553,0.006701306371473804,-0.003147114755748559,-0.011192010033850756,0.018606433083012186,-0.03485818851117817,0.010818470712534323,-0.026982864455410732,-0.05108320289287945,0.022684605221594198,0.018143636166025153,-0.040549099309019274,0.005821118210720122,0.04275395950986489,-0.010407640070343737,-0.011649602613748866,-0.03568896328471435,-0.0011534560192057823,-0.007287490945826957,3.165961789,2.619752497,2.892857143
-0.010508060216610804,-0.03363048687854219,0.014640763104381917,-0.04714102599918358,-0.018648478131526345,-0.04574789252985017,-0.007781033714458941,0.0015980120530934333,0.010149569178083658,-0.03240646300857415,0.04412369015151215,0.014280869020649891,0.01011965881378722,-0.008165835825917206,-0.005579947692036124,0.0025410117763310807,0.0053439435322516484,0.0074236749840446365,0.0002610450863719883,0.0002983393244686508,0.0326029348886953,0.024589096503565878,-0.02766602779511843,-0.038099028705727365,-0.024783489028488457,-0.015245293600671873,0.010611089330097445,-0.005919479286837277,0.006845065777905584,0.0590879916848423,-0.02606912881972621,-0.017355819345008607,-0.0002919671232358598,0.021711015861273664,0.025292114888274354,0.006656430838572595,-0.0068593150794141865,0.005382996626725167,0.008576631546824988,0.03936539619336197,0.010740753303737475,0.007066042772915733,-0.010675797331545146,0.10359930900846219,0.038422121116797235,0.024453504452564875,0.0012812830475597147,0.0046486049517407944,0.013044191760394128,0.014684435168757498,-0.004314011000720957,0.0957222012960544,-0.007575976840410137,-0.0653433225848454,-0.004123449837582309,-0.01417745361472208,0.029517318382113984,0.02239387541372728,0.019788075572566177,-0.013408276886513623,0.07368270471433402,-0.002713201863004715,0.010064763331784634,-0.008171203128772035,-0.010509397315738423,4.371789143,3.869590168,4.120689655
0.02223939822690805,-0.039463191952547806,0.006911525085178813,0.07354711681232785,-0.00741272964812433,0.017403663957483783,-0.012388856439984216,0.0050066805836706555,-0.0008731014299889258,-0.03133590052041638,0.014147438391511755,-0.0001233021232471467,0.0016805545321992648,-0.007845069261415637,-0.015281586798927183,0.005117088545715363,-0.023754230868256364,-0.031245737222086706,-0.025022579095208063,-0.009206811842402384,-0.05151408825519705,0.03612860361828007,-0.01974531343899026,0.07394732497312168,-0.03985082265866649,0.008209332874405523,0.0458958064714633,-0.02071938348858292,0.00047744102769367076,0.09488631254879598,-0.02191953005421207,0.005030602110544116,-0.14044735065730804,-0.037787363940904345,0.009581496853209161,0.008921962463700923,-0.006075036939291673,-0.0048308749937856854,0.009861677787268971,-0.007581692381882133,0.005827693199775563,0.008493816437332014,-0.0009022797953462049,-0.004526496070104006,0.0466544988389089,0.012345520120839394,0.01464109247571384,-0.005318165928837071,0.00868786739996703,-0.023121676227879525,-0.036133359478217386,-0.060318565589043034,-0.012365121215005525,0.04945022771531617,-0.01004019904159098,-0.030371747460884616,0.10123499414297363,-0.046133527186476266,0.01530195708943226,-0.020448092020350285,0.03201651674703089,-0.016064431552155332,-0.02175348660181885,-0.01085548177554667,-0.013440244830336843,3.312221095,2.887778905,3.1
-0.0025015189054845705,0.2593310959689808,-0.001597326462998299,-0.018317433587762347,-0.002465290246730105,0.0028714578391632792,-0.008282253332151305,-0.013246729109786838,0.007652657382354461,-0.00680124477962018,0.04102262647135489,0.011644675786981456,0.007250595584843327,-0.00974904661707997,0.0026101847222279235,0.03739888131244652,0.039944229334745396,0.015402344185794946,-0.03294203193708819,0.00300299170603457,0.010378055092165467,0.0025255600236953335,-0.010568839703277924,-0.04409418033956768,-0.0494993974445822,-0.021390069300334515,-0.011254598814884964,-0.056172897437439556,0.007586940938570799,0.009275982930792827,0.004386617625987874,-0.015991270427318016,0.008835885462171632,-0.009669165668668704,-0.010337232024548285,0.004528178417267778,0.0011908827574784715,-0.07734964756451536,0.00628698755136665,0.014048426536131522,0.007634671749648079,0.006028206981846023,-0.016266234430526123,-0.051997887624052296,0.05065581333049517,0.004333743478734049,-0.041345912051424016,-0.002829928085282091,0.001138565659275722,0.023263682911248557,-7.44533325898957e-05,0.02525457865788246,-0.007707592437929036,-0.03439419065594367,-0.032247011154374755,-0.028663951944872815,0.1418388214786189,0.00814445382831125,0.018232820665485004,-0.016494771452524603,-0.005406303193004604,0.005061907489694886,0.00382839048329403,0.005121432156303971,0.5398258197246121,4.756993215,4.311972302,4.534482759
0.003080604429523186,-0.04667466242436743,0.007360314328157154,-0.023849816606261946,-0.010356713417818296,-0.035648646363876796,-0.012603600495723573,0.004697711745161256,-0.020942282550219134,-0.009280317621825419,0.0065434337203817035,0.011940655202642635,-0.00028863443851472596,-0.00810263408065118,-0.010139454898135234,0.011718912749341403,-0.0007974525837560903,0.01639900195941965,-0.00039363219439955997,-0.01058659284085342,0.004293205332476343,0.004350895489162194,-0.007984170320565153,0.24849748099831495,-0.009689203105568475,-0.011320911522168802,-0.010066501473969458,-0.005003073257413369,0.007089606756596534,0.050684153276711115,-0.01277248908214498,0.0021808357098250237,0.011017778842635464,0.009153812327648591,0.006755445311078941,0.0027116244703140986,-0.009083286454505452,0.020451987284971402,0.007110361853419696,-0.008850399230299956,0.009860538692324153,0.008533531914490999,-0.00542935954475339,0.022716116779232565,0.016657410804155195,0.016317015429139263,-0.0008695080432675,0.007598835211040131,0.005925030313087081,-0.007414627787551889,0.0016546878833079439,0.020826783047496345,-0.005589792145977009,-0.014845019145561284,-0.004069810218903785,-0.020815174443351864,0.03810604688019277,0.018991150151222134,0.010133119488822825,0.0012168916617035395,0.021017030798917164,-0.00652035584365346,0.005500976092152454,-0.0068964169670003754,-0.020516126779918546,4.655644914,4.137458535,4.396551724
