fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,CIHigh,CILow,MOS
-0.0053590199062176335,0.003122951651545742,-0.001452393621068726,0.0033603119416999623,-0.004567314799328368,0.00206302052121553,-0.005108839263451799,0.0009262316770575227,0.002359002418764104,-0.005158800957616032,-0.004826042802094525,-0.0004984200430718501,0.0056698028327209085,0.9936086005744136,-0.003924305820843918,0.003664810215601349,0.005250267015134009,-0.0025405676895192933,0.0032234446509577094,0.0024717873108197866,-0.0033453982715611567,-0.00517911776117899,0.0030619798511244507,0.004337937592786535,0.0003552577990358649,-0.005114471180378957,-0.0016382437172828166,-0.002374983955897103,0.0036891437976871986,0.006889401318589584,0.0004459081684900107,-0.0023750742081860153,0.0029724538234462525,0.003677452173726539,-0.0033728343237558835,0.004950175917793178,-0.000891122202599217,-0.002077405154068764,-0.005820681746788193,0.007915518882457675,0.002042796750195655,0.0027488502685861487,-0.0054631460915395376,-0.0024490992202352495,0.0035144445976618686,-0.0032835644301166967,-0.004471865437777201,-0.0023946051878048213,0.0021556400761316287,-0.0035027769646999787,0.004078545454594879,-0.0031074485447444584,0.0007145621189008379,0.006097963498173792,0.0008409758945633549,0.0016912164031707973,-0.0037041720014396686,-0.0024876378124466278,0.003361528241109122,0.0011098572020082121,-0.003053579033923681,0.0034504817143701325,0.006144445380473166,-0.0011265429052998586,-0.00483587032814983,-0.004550574579928009,-0.005861637868225694,0.0040548564699409975,-0.00403093726433665,-0.0010074349623409428,-0.0033700708475687363,-0.003481223476595431,0.0010457782914911433,0.004315132397752993,0.0014934484322549387,0.00612995987218224,0.003469066176299144,0.003599212929226869,-0.006953573294064437,0.005195850695348385,0.004227092855405315,0.0016882835533454186,0.004388447108430542,0.005730478459341325,-0.0031866368376296515,1.424230754,1.075769246,1.25
-0.009121068684339255,0.01187243345826201,-0.0045588357453139,0.01647790845124893,-0.0136605799307854,0.007106268863632115,-0.04063221363380981,-0.17079132775822367,-0.03832703891945237,0.042074159520063,-0.0009161809351335368,0.002857477517281914,0.026652951894142584,-0.010622003744840578,0.022561909822233255,0.01166705914685198,0.011557086372256746,-0.06893657183371764,0.009792513924977387,0.02350459585185739,-0.018345287156685684,-0.0240450445412023,0.006235665339651427,0.009929007036709021,-0.020583423584188222,-0.025337421837568153,-0.010703805534614258,-0.018883292233615626,0.022991377313756667,0.016266302461654485,0.018418169972639967,-0.032015915095628796,0.03931805025783944,0.037914184739731516,-0.0219445809835306,0.02624218714609596,0.058258009104726415,0.004764486426598704,-0.03269724308608723,0.08107794668561744,-0.021274453143838162,0.012234154365316658,-0.01651925010559558,-0.009980115336983656,0.006795093022176339,-0.008881643307261846,-0.02593481910201501,-0.03735684394816183,0.08669297639243728,-0.024636524816887148,0.03210757411834923,0.09696069790043652,-0.03816796853035111,0.0720350153497104,-0.09698522775829058,0.010467319554701725,-0.00663111490116065,-0.020995808090224624,0.012191745202390693,0.03537299791514262,-0.011052057516728324,0.01415894272354868,0.03989191642553565,0.11506946336338827,-0.00239397126832738,-0.03204340243375186,0.02280338527950987,0.024664752796350622,-0.014209104595759876,0.011620078484670653,0.0010258640221203171,-0.016912828180217398,0.03337391228641379,0.0071682676297592585,0.01530669297923177,0.009892207837253046,0.014133496288572373,0.008163627102279922,0.0006166619135730131,0.006169745025266196,0.014413177492968285,0.0136357691541051,0.02868087803259159,0.0525290924219684,-0.011632016893546104,3.369995498,2.880004502,3.125
0.005578061338300435,0.0067493452095763636,0.007990766524865535,0.01012822689975128,0.010747480114910819,0.01830285455702474,0.0451844689867927,-0.033297829610195666,0.0312108343617711,-0.005112093996235766,-0.03297775172737012,-0.0018455624999992478,-0.011788613649156137,0.007909769364367958,-0.01653126091294343,0.004447936786128083,-0.019946333485911565,0.012532911639513316,0.005076297068028569,0.048756553059703917,0.002711196122642974,0.011571710469839876,-0.01596988305018518,-0.004503477599398332,-0.03572669802705125,0.03220068820586853,-0.031616083798626515,0.01908274730751444,-0.44382517752857253,-0.052266465823043964,-0.03482118210890535,-0.025845197025800945,0.010983470919122352,0.03407485181661816,-0.00019812749472279144,0.008396390818281583,0.03810137171368544,-0.015017478582702177,0.18678815693761217,0.07303231947434848,0.01570139729888199,0.02338357042818696,0.015174652588866733,-0.009690732034450984,0.00642597365913624,-0.0036399767801526327,0.019467813872741112,-3.950259389098873e-05,-0.04431013260145481,-0.0016057260649039408,-0.05943849269595818,0.023683247195633098,-0.043591237122242,-0.05183033212291766,0.014380778581671617,-0.0521333746490182,-0.0038693694849318704,0.00020884826099014877,0.05117421280900565,0.031281119289506214,-0.004228338968502251,0.0009039094382250173,-0.029572153409546918,-0.0875954008899999,0.00681207341574826,0.011550930418988274,0.023524689829188032,-0.007761774526530226,-0.0037422351275088945,-0.0023270592862947776,-0.0277518147827047,-0.008699264292797182,0.015526520793675742,0.009928198092485081,-0.020159072393225366,-0.020212841097960448,0.006299994842101108,0.003422039245576626,0.026033502386897223,-0.007358519908725554,0.0025734536640051064,0.011150455195001784,-0.038927220892101065,0.02175953069493604,-0.007839260199886159,4.804087,4.368326794,4.586206897
-0.03180982000620767,0.06570829480940321,-0.07332347068477828,0.0046433016706035855,0.0011189779588393236,-0.005939912692136084,-0.01090406091984944,0.007377741950867761,0.14026972029571927,0.04747685727184568,-0.0012850324090213964,0.05195279772674506,6.898830930465994e-05,-0.017685655101159003,0.009408056486662982,0.008335820116868335,0.04033224394167654,0.13656818333983858,-0.00047669642064854196,-0.0014024654513020557,0.0027127398878183857,-0.06002564838547604,0.13003407061489491,0.026693625447192892,0.07337526814863891,-0.22671221653739448,-0.04194613013405356,0.14117083698341581,0.06311691140689096,0.05691855630390268,-0.004742618146405601,-0.04199630746061479,0.027395044536040435,0.00859556231943526,-0.02454336566309508,-0.06479207245416346,0.024198420719306554,-0.029572977359265493,-0.026139168891593415,0.05682043936283996,0.05055713434009359,-0.0013290674836240266,0.04513779392363989,-0.011703758816874606,0.01892319930119465,-0.017268091128517852,-0.0004986288596963831,0.10794714047378104,0.0438626768385925,0.05400905184443332,0.032404060100566005,-0.04383404058994107,-0.04457475385032943,0.02736066203938457,-0.13822668725145348,-0.03044921336418483,-0.016526202378235263,0.04664932126523513,-0.1104619462759477,-0.1508192440626875,-0.01091366646853796,0.01788990798343195,-0.009778227093715772,-0.11586661631751972,0.04023933317135152,-0.06291109221080435,-0.14069262853469214,0.06088600670318253,-0.010623993843688315,-0.01642348043629117,-0.07474745358735987,0.005943608050792085,-0.00015771115638783302,0.0005529214675505426,0.03919508103292794,-0.014283365963321804,0.015422906802809727,0.0015804455689487598,-0.0018335642428784144,0.05584301535944527,0.008541805764492193,0.13318093813320672,0.01623223208092072,0.04908894344724156,-0.003327555112606235,3.431346944,2.747224484,3.089285714
-0.004481627773610003,0.00769356472163694,-0.006777643880813129,0.0032025862163881564,-0.005754969778146399,0.0006036928848162484,-0.0008971880414675895,-0.006144635343736064,0.001457564884139328,0.0036975951793631534,-0.0024780323573783624,0.008161083358364147,0.0054480815279466625,-0.003351071307211779,0.005006891586317237,0.003071347194706815,0.0015534374482395685,-0.00566671174872144,0.0003609969607405509,0.0025382479420388913,-0.002312048711390654,-0.0035015741304007843,0.0031058407674744827,0.0007642359287839298,0.006957552270308908,0.0066879320431094385,-0.004058796876452923,-0.0019661635922326305,0.0017691970301094945,0.003034315361672758,0.001609681133807527,-0.0050808717997546295,0.0017956482947806963,0.011865068528556158,-0.005383042885799444,-0.0003431756317170273,0.0019096886704178275,-0.002946264418140771,-0.006689198852459402,0.008799591985656092,-0.004010980973947516,0.00019254015863256265,-0.0015423896414282438,-0.0032378183560070463,0.0056229735523592025,-0.002867334214110113,0.0028169884870438886,-0.0058592367573966795,-0.001921965923665318,-0.004348074164343517,0.0033519734670740295,-0.00028839047682836636,-0.004838377452641741,0.012979823215467916,-0.00588168912651104,0.000988359225369008,-0.0041246358298618205,-0.002975977310138233,0.004786776342881127,-0.00024214034480617955,-0.002292883949273959,-0.9876331388686375,0.00047997503590698306,0.00274371671278001,-0.006882204818657824,0.0019935532715024957,-0.0017525849870141017,0.006695845572794884,-0.00444113307509574,-0.007163751228129413,-0.005435178879166877,-0.0032584359245542397,0.0030783582920301416,0.004398172272292157,-0.0023592581945847016,0.00932787970052255,0.0034020969644158175,0.0028898502578380047,-0.0004088507155507219,0.0024121012115455587,0.003097041930241628,0.00786498918376237,0.003710516557806782,-0.0007289110823515591,-0.00313418450766846,1.384178612,1.098580009,1.24137931
-0.006043137231916805,0.018185492811416588,-0.002884396264180815,0.004975731583635206,-0.005075963525922715,0.005271205121024819,-0.008696891892345557,-0.006460229266581871,-0.9077930519259019,-0.004830912247525819,-0.01548859579876083,0.008535948511626963,0.0073479340197312075,-0.0015257991218185878,0.000980500073010823,0.003220037704361707,-0.002723682960913616,0.03422474400493978,0.0062392852348537396,-0.017368804510665563,-0.0007173461704669148,-0.010979321141047467,0.02837810786205616,0.0061366135116631484,0.013157929007877421,-0.02027109535386893,-0.011109511194968327,0.03109700386715442,0.0214845749074016,-0.020291742245379,-0.03690960780266877,-0.013164432036435176,0.0009211684471443428,0.017484396220120667,0.004120604366025097,-0.018829137513417034,0.0011621880687422744,-0.005024580047372712,-0.01565521979299657,0.008255865019644081,0.008280568095552185,-0.006166092348666384,0.005439295488014213,-0.006542712039282698,0.015276997628249044,-0.01207919088871669,-0.013245005168790187,0.025525752179312945,-0.020229035171923412,0.016228147332938987,0.005651222319771503,-0.004256660206894686,-0.04302940895989696,-0.0238884949997606,-0.022362034082270422,-0.014572985518427548,0.000850382902093925,0.0043820982719282465,-0.0002751099308436713,-0.012260214303684772,-0.014898583302348995,0.0036206235723913096,-0.022293656475736837,-0.02400042821336513,0.023722868295801683,0.013940135533011938,-0.03419149418188049,-0.01127639217725354,-0.0029338144692722516,-0.02390288737631189,0.005105995366924032,-0.0021957988534639927,0.011102305289893229,-0.0007726614970328853,0.019895600260445744,-0.02396813361985039,0.012228281933165271,0.00043973215521513634,0.012107544086261924,0.0049623666239039105,0.00797668572984108,0.034598891406753124,-0.008523024977472813,0.011396579570702043,-0.003313882409694353,3.165961789,2.619752497,2.892857143
0.0010481878705048912,0.013783112747181497,0.021471361127903526,0.010800057208935435,-0.030646937536350463,-0.002590946493363324,0.050207839651968914,0.020300329736707267,0.040855374172643136,0.005582450621362918,-0.026920416098272913,0.0466763232837993,-0.0007777576028061068,-0.010523431050914292,-0.03533637222922501,0.0052665833932678575,-0.03206245224392274,0.043776082811883346,0.0018874401937166018,-0.014052749396016655,0.00040874588061355096,-0.008920504088636608,-0.040473043836052505,-0.009837669644834719,0.03532589142012397,0.016498809677965288,-0.004872244601936702,0.021370214569458045,0.013989311363699455,-0.003682823942403138,-0.033733546032879175,-0.005879294846796892,0.026604586686907215,0.032137315459373025,0.017154143138031274,0.007992439707825606,-0.09769277497052194,-0.017258868410053387,-0.05846999056693248,0.03670557459524243,0.0006202461560229986,0.007792214485315935,-0.04482157456605508,-0.006811014985349084,0.007945283742031649,-0.013142972638869686,0.03194873728275757,-0.0037083566351128004,0.030898358739767144,-0.014369410469412666,-0.03179012397744555,-0.23400461204889203,0.014217848108465315,-0.007405945969817679,0.025083546709140404,-0.022262102696264864,-0.004254070472295368,-0.021094517022530297,0.05272133770374059,0.014058003116724534,-0.02618354273088466,0.0028771297527071995,-0.010255803157074025,-0.01599566762087954,-0.003591253284670353,-0.0486204311569411,-0.08295335045078828,-0.054511916897314126,-0.007138119743279124,0.0020632627512642944,-0.012199192613090258,-0.015273051904041095,0.022774679661792325,0.017331077582080266,0.0031681264084900363,0.03011739130396831,0.015564213218007762,0.00945081353723928,0.005763990883448656,-0.0235488523760936,0.01891521404011607,0.019035698869651098,-0.07016760588888168,0.01901201721576264,-0.0034800907566573994,4.371789143,3.869590168,4.120689655
-0.008397067263396592,0.00787040722788037,-0.026594647249722145,0.010529113220392012,-0.016276912413726342,0.0046742562533052924,-0.028802948485101534,-0.15738671083952058,-0.037471944702702535,0.029276744329075503,0.005849260943855423,0.014652326441076956,0.0023403409887571116,-0.009503164756640481,-0.004193055009492163,0.0068696221575970705,-0.0232311166712715,-0.07177836941660813,0.005711016655626816,0.0015881603857991866,-0.011571631808882267,-0.018565137508404345,0.03055730030421413,0.0020011307840422585,0.0030642537732752163,-0.03676361050246342,-0.009071338917612583,-0.03391309394714041,0.0034824265254628822,0.0020449832839626154,-0.01375068284551937,-0.02039320598685769,0.06444654521925482,-0.012344092415804954,-0.020513772703619294,-0.0023206455663610424,0.07936887259448018,-0.010026831328265083,-0.015134831908699742,0.04791039326553752,0.0008101756501216065,0.014816365525337468,-0.022895598163764005,-0.006922369958840387,0.0034624019061490776,-0.00882164006613289,0.002445025076579187,-0.04293822205167104,0.09654127873096185,-0.02021241712720175,-0.05571056022843219,0.003998120388946749,-0.031906179509847934,0.06447263706698345,0.07616820812553558,0.008622137581997473,-0.00949528537434677,-0.018910584164180833,-0.002123818191896447,-0.02760647635935493,-0.012951833938360071,0.012659775126639222,0.006682515948233149,0.16710730476560853,0.009166645312783233,-0.02397994197128113,-0.03118295853115828,0.004914866433980025,-0.009257586164354042,0.006264125544867925,0.0073313853722412675,-0.015584690256204185,0.02796780653797758,0.010518635480411362,0.015440933009313769,0.00537975172535201,0.01589506333708486,0.007890290180610557,-0.0005010973282977842,0.002401420742749426,0.006109477831527677,0.012923365162494512,0.039789758958897116,0.027906611636177227,-0.01238551387098641,3.312221095,2.887778905,3.1
-0.012183978464647291,0.0039455530149165655,0.015883939335070214,-0.002579290570481147,-0.0046104523194776415,0.012528217989445143,0.000498818191026948,-0.08481234468906668,-0.012158375163291612,0.05859981166824695,0.0035798476005951883,0.037665629045125555,0.01007488707736895,-0.007149427415371075,0.0443006857754585,0.003169493538579177,-0.0004934141857412058,-0.016629360200999286,0.002120970439810642,0.02746863710577085,-0.003878835164236012,0.006429111355315159,0.022027057493641096,0.002459931594784936,-0.012110790797498558,0.012775841138354095,-0.00620010398101375,0.01914659109094033,-0.20926360394562965,0.021298957407146487,0.016288665394793213,0.006538823997076723,0.010054955927228932,-0.01734137672941872,-0.025125422457076062,0.017573824733497424,-0.011942256467725666,0.012179869735631045,-0.008567393782996043,0.21280134870258272,-0.011863036314659067,0.006701045390135697,0.009796003344024619,-0.005792370120442607,0.0023376623773099597,-0.0012026413051819092,-0.001292443429039923,-0.03791320915258561,-0.0004230043926767849,-0.010289026239178935,0.04611574135053457,-0.0011300513494822155,0.025540258753251974,-0.6158738582596965,0.09677757884127594,0.010723226797618772,-0.006950726032395134,-0.02221598937617338,0.00624894451031332,-0.016193197170918074,0.010474994435886273,0.016960758985806925,-0.011315759751742921,0.013262080686024786,-0.006509974326293368,-0.004436071655170427,-0.020583631891518465,0.025289210014014712,-0.007503545137808324,-0.0087343823304121,-0.02440028427128101,-0.005928576844462834,0.018265028651984056,0.014920916651789682,0.002370840418434926,0.05861286650107554,0.014114409246732643,0.0031560517264853233,-0.0029104577275668522,0.004419990271411975,0.001104097730217912,0.02533128205399066,-0.014264913943305734,-0.018468742198561306,-0.004455821419275644,4.756993215,4.311972302,4.534482759
-0.00022829455469898112,0.008592685725251618,0.022578632430615482,0.010162970497929842,-0.01418616207186357,0.005458303675061073,-0.01882567712593684,-0.06791272633013712,-0.003668784512765692,0.02055139090876285,-0.026057275429874138,-0.02959760199195453,0.004788464072487446,-0.008396920938412279,0.020983807053959868,0.010302410944652307,0.0011649126897862892,-0.017124431787384698,0.016893642816185928,0.022374832640729432,-0.018326134000177168,-0.015402074286221047,0.05990159448467129,0.008278874084133988,-0.03669900825151476,-0.10750981814697624,-0.0106035874570205,0.007867702886930929,0.04835836873654678,0.014512776161261886,0.006890089404132866,-0.007505977799782793,0.038027506326834076,0.008301560533844279,-0.011759978463533055,0.005439476010778519,-0.002437329375494448,0.0003781881277615489,0.08608514333188315,0.049492495874175195,0.021824340534011034,0.010438468904214713,-0.012658216123678156,-0.010786252085935344,0.012926915775966476,-0.013360891243887216,-0.009908458298541773,-0.018732417517329302,0.030092106676767427,-0.0028856439653101446,0.09141095628839878,-0.09486189505510813,-5.51989123489477e-05,0.034743590053042,-0.0962246883327731,-0.009049593946733683,-0.006094146092443742,-0.016380744190307436,-0.011075728741888943,0.057812341600712934,-0.021199635178782296,0.005431988354866769,0.0037103432492617996,0.056617137229937865,0.0042902296320939,0.0012155246542804512,-0.009706991534166974,-0.01792717967168036,-0.008889454683290629,0.004813803047749498,0.0024800303930881634,-0.012607579015726903,0.024834545955123456,0.008026068034097575,0.007174916701643317,0.011042044712877572,0.010865620254858023,0.008776608626898545,0.0010229261871662549,0.005611550267077686,0.010756544825786463,0.029742802151517384,0.006532434077073589,0.09218878971484933,-0.0101892370812416,4.655644914,4.137458535,4.396551724
