fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,CIHigh,CILow,MOS
0.00764271286322817,-0.019861366513257445,-0.01224266373535523,0.003587526216950337,-0.04976645162365142,0.015172814843372401,0.03368894831839729,0.005972018179375216,0.014348912797605511,0.012114786054446235,-0.5134003865794778,-0.0010906211440058322,0.004913721030708793,0.013333394533312847,-0.023459358410003024,-0.012825566315094062,-0.060739357869080614,-0.03224195933233215,-0.07689741176944763,-0.024708563865085582,0.009477994915752809,0.038040664401715656,0.04437582568038948,-0.0050953623958838075,0.005244501659330757,-0.018122507093311813,-0.037552673895006036,0.08967679929126042,-0.009429308540490372,0.023590371074102306,-0.04032040038642495,0.02224761135201648,-0.05002801787744009,-0.0035509428112693977,-0.015107783790495788,0.041418427154397704,-0.005369529184358943,-0.03754760406982097,-0.0469285922775872,-0.05312094514679052,0.042062345802830726,0.12892888954575804,-0.048309146370956194,-0.0005381492743896621,0.005381811980468861,-0.09944834735680216,0.005550450273546476,0.0015645774874108753,-0.0043290514753975985,0.04088575088288048,0.013233997862839322,0.037342753903519904,-0.011407692124789565,-0.02100402950609237,2.970983131,2.251239091,2.611111111
0.013377107097340182,0.056007230961140256,-0.03326893251729231,-0.00017872470574788204,-0.008043094974600859,0.0063090314705077834,-0.2858034730006747,-0.06282733788783657,0.004807735453203817,0.0014669938183603005,0.01974323294403899,0.022601009750533193,-0.007192536581128942,-0.00016033611704438316,-0.2047945104472166,-0.05082122953890466,0.025154563208745043,-0.06116941955273935,-0.047763604651734466,0.006176055026254767,0.005245557845290686,0.02816767174552373,-0.008594670046041647,-0.0029855678077249713,0.04867908518761432,0.08314210734266697,-0.009520204826036209,-0.06190476072439552,-0.013483053322095116,0.016681069114138025,0.04168580769421649,-0.01290271007284894,0.04148406648229022,-0.0025898252819938627,-0.007164856210107983,-0.5176794888688679,-0.0031817882056386654,-0.04133237333787745,0.059406116011602624,-0.01595085258873613,0.015073811011208802,0.0245414428297852,-0.08251090669508905,-0.012044939250411111,-0.008068542480845105,-0.007409088751332144,0.05049930145252451,-0.021401531369537385,0.007788865863003332,0.03670146982068444,-0.019322493995484316,0.05252882251649439,0.1264353362413845,-0.08645781495956603,2.686788331,2.05395241,2.37037037
-0.036182209450616995,-0.0329324285469498,-0.0028934571358140153,-0.007957903664920968,0.031783292689296215,0.01674708174382064,-0.024290195460185637,-0.006940325807805538,0.05698558500356602,0.009319558051684556,0.026036983067279695,-0.016123243763218376,-0.005944910058936627,0.016164167913206892,-0.2865818464271954,-0.045203871715491235,-0.06321953851936216,-0.06458959253561684,0.03837456300647173,-0.007705346306376284,0.0059331129142014705,-0.0027201437343046847,0.006759102816177054,0.00040999639293292587,0.013434347392940266,0.006583096938564161,0.007415294474065473,-0.04323724860554302,-0.007879989848393502,0.006761438226841865,-0.03381310856553208,-0.056003526127553035,-0.021260270693378686,0.002802101909826864,-0.00758901220695767,0.031630492953576686,-0.011293715411467587,0.07449925831668146,-0.09319664004420805,-0.007460667335443761,-0.014137340980430846,0.021069029365660855,-0.03109224808048185,0.03210214930401841,0.000359801377199777,0.04606606850320955,-0.010839882178484797,0.009157144954632762,0.02444307402721352,-0.044517305595043744,-0.022246478542200337,-0.0031222980119530955,-0.00661056726439504,-0.00916036853917629,3.044920759,2.339694626,2.692307692
0.0003750045502190865,-0.002692123289300047,-0.020216389163390698,0.004585943019326426,-0.03554744197115266,0.004532015009016179,-0.0050717204611055,0.005306351700728245,-0.007115375355334394,-0.0175321039931852,0.007490312190207822,-0.014117852685386867,0.004069558849541434,0.00403538403996677,-0.0006718427415992409,-0.01271688535525617,0.002303417030266319,-0.010618345681683775,0.015492039004933034,0.011801454180425717,-0.00016478400395172538,0.011693129061681387,-0.009877159208241235,0.0051184832354763616,-0.01708241611955982,0.0064417355922956315,-0.01148072591790384,0.012765278683772613,-0.0032110067456389223,0.0005607073060205972,-0.0005176992659749369,-0.010715702302091278,0.019790057430396215,-0.020514171996807443,-0.0001677733666265717,0.0025589473161803664,-0.003756874551011615,0.007530696991160051,-0.001706017348095982,0.9463703153827266,0.024291118875864114,0.008997105178101423,-0.007328697135176307,0.008337959466560465,-0.005916113598294257,0.0059310257144308985,0.0035641933470320006,0.009168416288782141,-0.000276340962585291,0.023426487103163203,0.003099035771969361,-0.003966893620631434,0.0055769377543000665,-0.005825021977560107,3.95457961,3.30467965,3.62962963
-0.1713331982528565,0.007446234780168226,-0.01845945876693782,0.005301733740976619,0.1336377242311034,-0.012748065914915868,-0.1161102411430468,5.9609612456875e-05,-0.2666854512495979,-0.0038044810729653098,-0.020502076772112937,0.024864741441853477,0.003225255299174426,0.0037140292197507556,-0.02134659709416508,0.06374205816083985,-0.04956033065535401,0.019984885836466165,-0.17062632128315258,0.0378012691868367,-0.0003004745281161197,0.02515634561511587,-0.03473577732559552,-0.0016274961705876894,0.06335360685084127,-0.0685326475555965,0.06296724529840898,-0.23626780435191652,-0.007721940594887943,0.021312722383272607,0.020489360688128448,0.16485173117912882,0.022996535757269246,0.07155799008565947,-0.00011688108310947713,0.004888358296719096,-0.010579981636616848,-0.026722122021728502,-0.07540171428751492,0.03762282818814493,-0.06369161344548793,-0.007803119849215762,-0.03188812038201312,0.003301246458241305,-0.013819276377031469,-0.10972600981603349,-0.042513289835576465,0.0024804436246524723,0.014349013888916575,-0.15360935902926715,-0.029148538185059875,-0.10930442180456118,-0.04315952074892147,0.03192078526634397,2.576073139,2.123926861,2.35
-0.06559502567759343,-0.0017956299340464756,-0.024674401192339327,-0.007505153427719876,0.031428900789178156,0.03531860182766037,-0.1227495790330369,0.026305126015044256,0.07348389288551421,0.02024193525251535,-0.48112048933646323,-0.005182467108782391,0.004043130014253264,0.00919718042369794,0.020566530547839856,-0.05801735491189816,0.07197013245450018,-0.08125438902494483,0.003915761593564785,0.010595998684502327,0.02427203285742784,0.03531970846800485,-0.030297825143164685,0.023905105450831746,0.04777084220785474,0.02572501374474175,0.04929229850417764,-0.02788223449649877,-0.013043247299246786,0.009006351867418267,0.03497643806637131,-0.021944837818729166,0.01272022146032443,0.014425069268181594,-0.014508172272103175,0.042390118954707255,-0.003382831844712711,0.007891973360537955,-0.028277258995328385,0.04782489022766139,0.025140235465746515,-0.04092704960585316,0.08084822737477446,-0.04881290757984929,-0.004213987291419595,0.0462171823051592,0.02414823558771938,-0.010487610098503665,-0.0019621483185885916,-0.006172636030657242,-0.03534211132416981,0.0033455283776796536,0.027303932255422325,-0.004200388357845112,2.728516741,2.054091954,2.391304348
-0.005253811317977587,-0.011189968405085371,-0.06964504137603923,0.005786402705609272,-0.04950379768707241,0.00489716198916811,0.10268786337250482,0.0019488638113955336,-0.4497747748903381,0.02223760317342486,-0.003472634780191948,-0.07488004956034315,0.013981726986855358,-0.00828874189537444,0.006941436456143683,-0.026168967769400638,-0.0020621134421316156,-0.07722659223162498,0.030204256475489098,-0.059931191308832205,0.006677827991784162,0.027333885377176143,-0.00431867876282172,0.00011411569973725127,-0.02511059859166967,-0.005311568494972652,-0.01930774843645032,0.14046573926993222,0.002383226695935195,0.01761582422210302,0.02882293112910989,-0.11071999283760381,0.009629999807703701,-0.05383511907325734,0.015392489587288822,-0.05137139490428492,-0.022239432475150582,0.052425853449352015,0.015327468124892189,-0.10258216109399983,0.06646612611106148,-0.01145981422675204,-0.052916628006571396,0.01174291549441283,-0.008332245584290673,0.0707019314062189,0.012996983501241621,0.022872924530006566,-0.007563593459132074,0.1950366112354053,0.014156969525402952,0.08423049990853404,0.06557640349704519,-0.08468627261805489,4.23399043,3.535240339,3.884615385
-0.023660884720751885,0.008318141966821005,0.03969279475122219,0.01719668334143932,-0.033873892776238694,7.961728333080293e-05,0.010140044763395655,-0.00599397331995386,0.04650177026581193,0.03924360209494836,0.02119545142425531,0.023357411331499888,0.011681567112779343,0.010394695718039077,0.033199614911581424,0.03550507246904027,-0.005298908140010467,-0.006630851831048021,-0.13131559987447444,-0.00497729410861905,-0.021109819942909405,-0.02523523629612912,-0.0709907258124456,-0.013403531025573154,-0.024451845445465827,-0.05357394279765789,0.008306097365813612,-0.03394901863336675,-0.004977326262076737,-0.003642455589995638,0.008180065640502405,-0.008877165353026826,0.030831302195949515,-0.06355199588155137,0.012779628795864082,-0.012112130959658865,-0.007990845666209511,-0.001777130396184931,0.00735897233742374,-0.011955486524470595,-0.015744476888287774,-0.006001120057447622,0.09566867909605306,0.04273640721967545,-0.016364832388934752,-0.01978422791993302,0.011941195830709258,0.030892278424867168,0.028392796043555917,0.05586437323789543,0.0033641136546949824,0.028899010296814104,-0.03385588012685075,-0.011379573740192985,2.558665314,1.941334686,2.25
-0.003626855820740525,0.007140540185013602,-0.018715320703511923,-0.0027725677711594,0.01614911603787997,0.0034024652969045634,-0.06142584726356529,-0.005898875490660875,-0.10387232668983173,-0.017101614245942108,0.004404242933187815,0.017350089917957764,-0.0007519703760679238,0.0008970116631478308,0.01124108288520653,0.028335587341156793,0.0024944121221438884,0.012349210005229552,0.02461867799793307,0.040332503774588274,-0.014486027797338596,-0.0031822422593506005,0.03570806015674093,-0.007427592914240917,0.019628161940042934,-0.008761552881630356,-0.0009226351916844158,0.45028039982115897,-0.008928754418164063,-0.011094385371737302,0.004166788358640465,0.006745487042361778,0.02805973800592675,0.003753999614362787,-0.006023086603039919,0.04154212029644239,-0.004497132960126848,-0.008233568026794879,-0.06776123778093954,0.019553038454314622,0.02535156839680753,0.030932479937452073,-0.045757762762318695,-0.0030736055076988427,-0.0029549742321869025,-0.0057050638771090015,0.03466398009122911,0.0022109489882816756,0.00664887482128529,-0.0929028337966949,0.3137956065409313,0.01579996209750898,-0.05549194329640221,0.06941432565292922,2.137035504,1.690550702,1.913793103
-0.002027819113551054,0.016517767695760827,-0.0033727604404804137,-0.002842955096828822,0.022214081461353948,0.016882286101790656,0.0045251664232097664,0.01985481494324129,0.031159417934065885,0.020036260104156975,0.020105776778168744,0.004523725114947065,-0.0026226783966438703,0.005336389731156741,0.0010293459275962473,-0.004680240316440225,0.004740812518748724,-0.0009902752447147876,-0.0011499999238825257,-0.028642637560988428,0.009839197550175014,0.003857708534014038,0.009706561302227768,-0.0028422815711643653,-0.9325585803672342,0.005661865853127718,0.005239510804377588,0.014349122825187468,-0.0055467391722894615,0.012352463446630688,0.024476792894174936,0.01263866305828511,-0.004677259882210392,0.020716978799938442,-0.014803839505691413,0.005626890253810998,-8.874377422082799e-05,-0.001695256780942181,-0.004683710020262485,0.014142985119940664,-0.0072769159392873295,-0.029834681677371418,-0.01330404105685971,0.018962601550687304,0.005214518085999047,-0.02239489461329255,-0.03039611932222457,0.004495687583045171,0.005790970944003972,-0.016241740765159614,-0.02293274345356592,-0.01668660316021959,-0.006022272046876353,-0.0071957202861396815,2.303374142,1.770699932,2.037037037
-0.007663314411075008,-0.005336903462635997,0.0072171935722802685,0.002659347756681225,-0.0019005959442608634,-0.00041473964641840845,0.01605259903333611,-0.015522413191560513,0.005579493581516679,0.0015814941941867608,-0.0025760289810873005,0.01267851134596491,0.007469746986937133,0.0045628986866458054,0.01532898667543171,-0.002042266095161189,0.9486195417582678,0.012516537065019283,-0.001291843311046468,-0.014229789750297482,0.0015975396617504964,-0.008806231332456704,0.012644638217953075,-0.0031494563127392548,-0.003251765494125991,-0.008905090259225156,0.013269449610452516,-0.012899286938727763,-0.007217118697232144,0.000698407202907787,-0.015121809259964897,-0.002400720070392689,-0.00648779420556101,-0.007151750582945861,0.0038062173804357057,-0.01021207584421964,-0.004611649213859909,0.006037819414992881,-0.02585287731552863,0.006187446823192814,0.0033487726859177543,-0.004663231175685442,0.0005653315195777191,0.011290351139760998,-0.003997252117776984,-0.01501837785913375,0.006460415166006748,0.006816017236929252,0.006278486178006297,-0.0007909276224028985,-5.843047344718677e-05,-0.005146254807402686,-0.01691748636162597,-0.005407425499457315,1.471686809,0.994979857,1.233333333
-0.035681747030562115,-0.05242060729035794,0.01113236986692158,0.015142671607131687,0.007850463854269431,-0.013045674311366233,-0.004534057102764697,0.027223636637313454,-0.03725703195495564,0.035529639826776746,-0.007563721977567654,0.01162046689938606,0.013758178202321834,0.0048667688179110805,0.03413691263013297,-0.046277781070566106,0.011722422943521342,-0.02639455574255633,0.13188903013121098,0.11688790110070534,0.009224459800884665,-0.046450683951068265,-0.022729780078031336,0.023422878182057284,-0.05701550645945585,-0.037127452856420724,0.016031564475223054,-0.046582557752119697,0.005397059430310265,0.016138604530184217,-0.01177083875794312,0.02122541411109985,-0.012135518480348233,-0.002959676057073188,-0.011611454624311998,-0.2717868060917847,-0.0060980538044245365,0.0006956059241392144,0.03208323360266713,0.036761382068360625,-0.005551970124521421,0.06806047859037687,-0.07730381712615995,-0.027490729899642977,-0.01427712584753665,0.01845655183615036,-0.013213272690441667,-0.008487010010604104,0.0013979250047555705,0.012507685306920192,0.11300233735956443,-0.04005683809772713,0.007418080927347388,-0.08945857316282416,4.625796982,4.159917303,4.392857143
-0.008819946809282296,-0.018833717482452682,-0.045914277080419334,0.01539981005525423,-0.02448721900780822,0.016081868603535127,-0.1146081141410128,-0.024071554220626252,0.14357230471749619,0.019036223240532894,-0.04417405452595341,-0.007657518729797074,0.015366508301078049,-0.0034522944023928593,-0.028762252376955916,0.014029480505000337,0.01478307993778364,0.014204775365576704,-0.046475602374334055,-0.022166053662101014,-0.009411681137071118,-0.0150208593320658,0.4246125750587687,-0.012093962860916081,-0.01756709619465692,0.042427733352339084,-0.021827482620317785,-0.024369803848397955,-0.005264148273729428,0.015801450080985376,0.014568897744433018,0.056051313806783895,0.06093867317114573,-0.02453189786037284,0.008534436649631855,0.07453868766685492,-0.020660318265729057,-0.028577823549708493,0.14414412180755234,-0.019302701592439266,0.022173028917372085,0.05750253201289575,-0.06181127306908775,0.03020146363076618,-0.01259223866577719,0.07170637598804136,0.02290630934154711,-0.00011995119853929827,0.0007429089073274509,0.03378304564914941,-0.09181999673979596,-0.08651699048901983,0.019828243411353842,-0.0016180278044624894,3.28166657,2.785000097,3.033333333
-0.0007313040401149261,-0.008516872299554895,-0.002182620646560871,0.002730641264896838,0.0019255732345050123,0.003980349083485045,0.002534842332690346,0.0067099097147108565,0.007006899802792526,0.004650915919967694,0.005180983914079371,0.002151236575578063,0.002786322432091543,-0.9929037524347605,0.007672171798258593,0.0009771809915228675,-0.0037657164447795232,-0.006405577406100149,-3.9221267265724955e-05,0.002129673239902549,0.004715045111833209,-0.0018809904975796456,-0.0009722481491017263,0.004467881729060173,0.003402397832121799,-0.002506320488334666,0.0029949272371191187,-0.0018683148985504771,-0.002649260343678863,0.004719120833701139,0.0023344285776504005,0.003837843987128496,-0.0009330895817712613,-0.0029221190696867715,-0.004064804311004151,0.003621521093642042,-3.425044605984505e-05,0.00704532750714744,-0.005520596909709675,-0.003792180341911892,0.002182403474843272,-0.0015036770271874343,0.0006647829967792617,-0.0019967576644266687,-0.0022869084384205033,-0.006721872201952824,-0.0034857065055035365,0.0037772658685980925,0.004172289509696922,0.0021071372164311623,-0.005497895422121457,-0.002142044414352594,-0.002351554679891546,-0.0084186487781411,1.786571514,1.313428486,1.55
