fe-1,fe-2,CIHigh,CILow,MOS
0.18272495960501167,-0.09877802196301816,1.543937516,1.222729151,1.383333333
-0.05189431867150621,0.06453432692707217,4.452997027,3.975574401,4.214285714
0.025595824452016486,-0.10157263294427106,1.74043084,1.328534677,1.534482759
0.086219417436689,0.08452064599158601,4.717505416,4.282494584,4.5
-0.07457170465276823,-0.030802253668095334,3.228121605,2.771878395,3.0
-0.10709433159365647,0.07869507119911787,3.849214939,3.150785061,3.5
-0.06903627704535799,-0.015601529639661035,3.12457995,2.57542005,2.85
-0.0033532933048027354,0.03134546803564805,3.599130983,2.900869017,3.25
-0.00796160879244867,-0.08101836134107507,3.421011653,2.986395754,3.203703704
-0.05138110451978306,-0.04743262820884777,3.46412956,2.93587044,3.2
-0.02947736580765767,-0.06425614620493533,3.373239619,2.937105209,3.155172414
0.11813651010460118,0.15165620782328038,4.659037443,4.269533986,4.464285714
-0.09050187359884627,0.17245967577996868,4.257197985,3.639353739,3.948275862
-0.03711291716354325,-0.031563150093154704,3.669138913,3.145675902,3.407407407
-0.011587800305668139,-0.03542272759030837,4.041123384,3.392209949,3.716666667
-0.08896142929692638,0.01395563990367903,3.432505962,2.867494038,3.15
-0.09136088762164965,0.013773377310662168,3.380332715,2.964494871,3.172413793
-0.030600816506281346,0.02980681185304179,2.147725643,1.552274357,1.85
0.018471711233534818,-0.028747196750724645,3.907056989,3.437770597,3.672413793
0.007555834718145027,-0.06193000456724917,3.809449298,3.362964496,3.586206897
0.042910982435601014,0.16434883693721122,2.692561138,1.950296004,2.321428571
-0.008165143558967943,-0.08103210067184505,3.551922047,3.103250367,3.327586207
0.02644763670746578,-0.13032157474023273,1.868626477,1.476201109,1.672413793
-0.059273558354038296,-0.002170163086665951,3.954853907,3.366574665,3.660714286
-0.09051248633748907,0.1724570369421496,4.095679394,3.504320606,3.8
-0.04767342437076762,0.11110233500704177,3.576319397,2.84034727,3.208333333
0.08097880629821456,0.08359111618194714,2.746840825,2.218676416,2.482758621
0.005852408593917154,-0.09939816062332729,3.231543121,2.732742593,2.982142857
-0.04493712871507204,0.02129202158344885,1.868626477,1.476201109,1.672413793
0.06057924785222833,-0.07128311081764963,1.442300703,1.057699297,1.25
0.12808549978031716,-0.1298324171815812,1.56564417,1.167689163,1.366666667
-0.007023451242024959,-0.03506847723992704,3.991799552,3.401057591,3.696428571
0.11931325771639135,0.1517514721510407,4.581469014,3.989959557,4.285714286
-0.017722129111274982,-0.04137857933123428,3.388944946,2.921399882,3.155172414
-0.09433665930209985,0.07967931692518362,3.799760206,3.165757036,3.482758621
0.1012656491313795,0.13193312666224508,4.751477668,4.284236618,4.517857143
-0.0195702388190159,-0.07841729181164574,3.014959093,2.449326621,2.732142857
0.020843842806707105,0.03322063589412189,3.658971212,3.055314503,3.357142857
-0.04162054202457067,-0.06152601508968047,3.107115012,2.596588692,2.851851852
-0.03752225469016318,-0.06581132083317909,3.319639376,2.7838089,3.051724138
-0.05151797522081897,-0.04744598408207005,3.094947531,2.491259366,2.793103448
-0.042487696164056225,-0.06168840730367684,1.362669765,1.137330235,1.25
0.07584423043787654,-0.11544734095215187,1.387269538,1.079397128,1.233333333
