fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,CIHigh,CILow,MOS
-0.0038887678539605086,0.009130205841243405,0.0021409534717189223,0.010914725927502832,-0.0017903556281431297,0.0032966548101038126,0.005857310775676223,0.0064361011996481,0.0015406590784999047,0.007080875885396442,0.01530109865658444,0.007640941324829222,-0.01209883936732752,-0.004268067595926428,0.01819633469875373,-0.004209749189145878,-0.011313539606153722,-0.009956890885769579,-0.007662086346043378,0.002881353091189548,0.007061608172920703,-0.9751998299788892,-0.004958979465897001,0.010358558690471472,0.006354144113695766,-0.006805784801473183,-0.006944881181668172,0.0006887425822379995,-0.006180687259254554,-0.0030032311235203956,0.0003369307220798277,-0.00345878161444852,0.0018284487773967178,0.0012542599305657635,-0.005200200915842897,-0.01038996594403541,-0.0005614227764592763,-0.0076604267389970525,0.009415251850905826,-0.010535837828404778,-0.006006127729349912,0.0012371889069449481,-0.004393344278012782,-0.005605183664864398,0.00031278394099119335,-0.003238605611604066,0.004757926317772896,-0.005107923864641645,-0.007968309017358875,0.014598449431539212,1.424230754,1.075769246,1.25
0.008404628531593294,0.032454476547090924,0.005771623691457156,0.007160476714935221,-0.03195381451250439,0.005840895113308933,-0.020429778583027428,-0.01318383782750477,0.010527013781168928,-0.027351987701176722,0.0023442087632693535,-0.014137915832047277,0.013333036547793886,-0.004582534257607347,-0.004483369901858498,-0.10188616883920817,-0.02673105280310474,0.047187011872132166,-0.051978085075507496,-0.04856929560363766,-0.02349945165258413,0.0006260261267486618,0.010805110999719083,-0.04045062485441583,0.005661914493923779,0.028070405822867687,0.07994288186683517,0.014264812642517399,0.06854879224050339,0.029611762687836985,-0.022349475240583738,0.050834956828463285,-0.00046939200223327667,0.0008438232062541074,-0.016652693113173755,-0.02123898669821783,0.003780965565507503,-0.004688057510342656,-0.00965801143850776,0.06656416775274673,-0.025409792315785423,0.01631631225647466,-0.015190864968841042,-0.006168577570707432,-0.013184792884108312,-0.0047266765707302885,0.0015852755556520033,-0.09708749839391762,0.0022208950994932297,0.006936322442135468,3.369995498,2.880004502,3.125
0.0024408816368682758,-0.38832341366858286,0.010526835550694518,0.0037089021998554968,0.010254460207120817,0.0030032730641598917,0.003901171429922496,-0.007893464018120999,-0.006065364470794213,0.06132817409668411,0.020707584290646636,0.03272220365828073,0.0006635174956708324,0.011211925679574113,-0.002787743935372187,-0.016377527826184138,-0.012488142085274587,0.010677418433290944,-0.009452273421198979,0.015221357807983468,-0.02043740723356359,0.00306964775675603,0.02557419834761337,-0.0037517342361842536,0.009588926480785657,0.024062708652663523,0.038175077560115796,-0.003792142488544072,0.010205304953618042,-0.016146383033931073,0.013170095306323688,-0.031993774973055306,0.009810274649520577,-0.0013581277127771422,-0.0065965211320314085,-0.010061340392056448,0.0005651405665293392,-0.002512881136666694,0.003915454783726117,-0.003608879769483905,-0.014636548232812291,0.0002867711622374907,-0.01070000814859673,-0.010102242838700107,-0.0011435180661128741,-0.01304514675890411,-0.013495813713000982,-0.07865185605587653,-0.00731859785995166,0.029860499834711188,4.804087,4.368326794,4.586206897
0.009366653399543776,0.040583606343570576,0.01276414150810368,0.03099559596538489,-0.05389446344723249,0.021189108671730992,-0.000119472514404178,-0.005194340679205274,0.004849987286517589,-0.03625982736878959,0.0011957791072658862,0.031107921460760996,-0.0441470288651512,-0.030094446113043433,0.04266107791500543,-0.11917494546354811,9.3802005110052e-05,0.015251144007274392,0.028113711994961064,-0.003357549585183034,0.026551127366841523,0.023384867893701373,0.030892540801002934,-0.012357392703719512,0.00548667701847658,-0.012395930037117576,-0.029948959540196673,0.009975807532883374,-0.0558235001519176,-0.014025723848463246,0.03425825318650623,-0.05380389214538641,0.0010092998093935764,0.003404543378569412,-0.003894935638137332,-0.05274336680106401,-0.026980170788961654,-0.007875976400490188,-0.017238730690015455,0.02519866712737076,0.014037386792312388,0.0015613467833133264,8.484473918781145e-05,-0.027284763668260433,0.0017244140856277873,-0.0013987548086950906,-0.03304774337027254,0.02318529436469158,-0.004103541732709086,0.02749126892187094,3.431346944,2.747224484,3.089285714
0.008853126662340735,0.0026369929043776534,0.004293805473891793,0.014009893619691058,-0.00810790516012441,0.01066157552174326,0.9552351966411364,-0.005775539032996144,0.007156741509293553,0.008869038225911823,-0.018979906905780903,0.0035409458207944352,0.013854491717877768,-0.011106420388891626,0.007539762877251057,-0.0007683433775192428,-0.008649715601498062,0.005288360259198687,-0.004429584508811977,-0.002924464748209265,0.0031792342012366853,-0.009572927886422488,0.003156887567490986,-0.008177700466728237,0.0014101096117028913,0.019898450711359792,-0.012045537514230306,0.014613699107516746,-0.0031100476714151348,0.004057052442118824,-0.01732491385535444,-0.001890001373283822,0.010236753354945895,0.010639147318970003,-0.0005450754814520579,-0.0018269427274600432,0.014667143022216757,-0.00030870364647195286,-0.008148598971609399,0.0236156541373764,-0.01623885300791518,0.00512498076649011,-0.010847486103781627,0.0027120209732447277,-0.00804322150840871,-0.004459692920874571,0.0065046195141455695,-0.012743890095290577,-0.005357261073816551,-0.02618858934518145,1.384178612,1.098580009,1.24137931
-0.03744693703773056,-0.0052147489043665686,0.008067937644116863,-0.020351552649911436,-0.03865639787775719,-0.04614459190994392,-0.0023120842550662505,-0.003636719559720206,0.026306420126778998,0.054450309407586224,-0.04240374120106211,0.033970167428078665,-0.029069125782844624,-0.0531854224310467,-0.006341578652414049,-0.0171945317290136,-0.018474807936884344,-0.10925316276744844,0.2965549344729427,-0.007952142192290016,0.059549088197030864,-0.005171906551197926,0.043234152682977305,0.018154401249106934,-0.011965906946566093,0.019855893777372503,0.017473218080467857,0.05071766544626886,-0.0036689608955100973,0.02568486241230176,0.02431150464073094,0.5547761832823741,0.015810666937790287,-0.020801930152580854,-0.015633834964472227,0.006444399590441605,-0.010037846343571188,-0.023518545709526453,0.03513829899344324,-0.0024209680167575865,-0.04734986219474741,0.02182866644660215,0.014577904833827622,0.01412549940280656,-0.02038174069401807,-0.004036024996148601,0.031819773425325874,-0.040431347043648966,-0.004180698716703653,-0.0003059713808697509,3.165961789,2.619752497,2.892857143
0.007926391322768594,0.0368806243861519,0.008127061020689805,0.016098199422083934,0.0020989239408361654,0.03494940336787513,-0.0023248866747654627,-0.007843718457573952,0.005080615631644913,0.04769127213012671,0.02119247072256964,0.038275668505043374,-0.01771231781460522,-0.010236488145563688,0.01773929956843446,0.007821878418948415,0.005721535207354123,-0.00807651969015714,0.016945667310375924,0.043376168863584114,0.006647438868683922,0.015581696848108638,-0.06269250620893682,-0.004741782284318316,0.010808184181537697,0.0017310076173468049,-0.07210195859614231,0.00479490676790779,-0.10875411748609884,0.004552393952452742,0.0024841548682079076,-0.011477989035205331,-0.018507440369032794,-0.04129562724791385,0.00017204023396294362,0.033320736355764345,-0.010911824697615244,-0.010827234160622397,0.013963180725965972,-0.048000912632710516,-0.02340714833506269,0.00836192683220321,-0.005003101401528034,-0.023581400564808393,-0.00288986612699703,-0.006972862968183064,0.0065921595491395145,0.013335744802977808,-0.013950613492080008,0.013362542276338717,4.371789143,3.869590168,4.120689655
0.005022816596112278,0.03182977204083491,0.008744633300370064,0.009729958503051193,-0.005262418116481957,0.00800904770361446,-0.024720678547548402,-0.012040683477880636,0.017921774328645616,-0.0015755212579945893,0.01396201085706344,-0.014601553997616163,0.03332554189882643,-0.02186256786325554,0.000506448034138737,0.01417538999280489,-0.049334013636402094,0.04866153081436071,-0.10089435294365613,-0.044488879462317964,-0.01751693075048981,2.8008532076989984e-05,-0.022813596853892074,-0.003147011320693499,0.009079712260589661,0.03401426790813657,0.054084699533187466,0.01214177737119713,-0.058289671550595445,0.03362848217689978,-0.042570509620578165,0.0827210699739835,-0.006242612321071584,-0.007240409529995893,-0.011509892040958834,-0.000965995242571548,0.019245140403092113,-0.007578919261440402,-0.02530486989334295,0.05624556672658142,-0.05046269735443991,0.012605522226891963,-0.01848348796778187,-0.0067810835840597375,-0.012670955309820675,-0.007008273792134244,-0.0004129101817681081,-0.10895355934065579,-0.001649340707469402,0.003825956037464281,3.312221095,2.887778905,3.1
-0.0026392844524631485,-0.2825861712531065,-0.0010190935060594409,-0.015472448017187002,0.015231877288123993,0.004987724101987676,0.012697483273936844,-0.009895589379086167,0.007264491968536025,-0.1642730433221572,0.0014712586641395513,-0.008823431665895467,-0.016248897291838735,-0.005002027463132601,-0.03571877093374275,0.04469980573499268,0.025748443012986247,0.03301360014327352,0.017477980066560442,0.03956254019514162,-0.023831356698986603,-0.005392923656583366,-0.04982003849619743,-0.02259949479493543,0.009478691136541675,-0.00221002227810508,-0.007387157793335027,-0.013614771783877403,-0.003619070524647149,-0.4036662196975058,-0.014489008231449073,0.027568669568056606,-0.09868734182395515,-0.06956347064815657,0.017817099307400594,0.07342997471329372,-0.019481312993730914,-0.008254311568005126,0.0008590303459109915,-0.04430514960390298,0.05436088187555706,0.02820421679789926,0.002463483201769389,-0.03195958508046487,0.00338705856201633,-0.007107941439330018,0.00660085625561702,-0.16289805050925077,0.009027542051257074,0.025228676592960294,4.756993215,4.311972302,4.534482759
0.005625507424598467,0.03599625479661496,0.013524705250318592,0.014604092902429887,-0.021407274493955412,0.006682894115778167,-0.0027689389260054558,-0.007530556753664842,0.006836102890332544,0.016195133742953723,0.01904793313307705,0.0246890593259279,-0.010849117725163875,-0.01121395650976171,0.006828369010162493,-0.20088401686969473,-0.005251689251492903,0.012289239517591278,-0.0054657843149106215,0.016383221387447376,-0.009487889136978801,0.015025086337317377,0.0007144891520033052,-0.013619054318025346,0.0031900747502385364,0.00011458401855153054,0.024686152588067244,0.00829322567665757,-0.05019266388070534,-0.004746720992416568,-5.966899260965507e-05,0.005741062688757295,-0.005304906734208829,-0.011909671454009991,-0.010003449514061336,-0.013731003705494354,-0.00844980240256116,-0.009675931415227804,-0.008568352884292885,0.01073007877094879,-0.019048109883175866,0.010751531953813048,-0.004293948022343732,-0.014045446720906747,-0.005316509709931391,-0.008449621389147614,-0.00571861516535446,-0.015347928654610042,-0.006154163040714314,0.032736948951845805,4.655644914,4.137458535,4.396551724
