fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,CIHigh,CILow,MOS
-0.001317306220010253,0.027397416889334964,-0.02922357776064503,-0.010159282095608803,0.03910417757856303,0.005215862419026423,0.01556684895831188,0.0010176514095790005,-0.029870316161196772,0.02664774366192445,-0.026990381162855084,-0.09840674948591868,0.32443771443947034,-0.09429975747780997,-0.04065649929356387,0.027291359336790902,-0.02625431250455822,-0.0666615811161723,-0.03150098766609726,0.008565837665586783,0.01959865028564953,-0.0164313251059952,-0.012435940695944519,-0.02384706885629234,2.970983131,2.251239091,2.611111111
-0.3388748307972973,-0.023680627121799327,-0.02505021355706968,-0.020352978962216592,-0.055604608616159526,0.004907302875937188,0.011844174713502891,0.010097406364661197,-0.028297555816437912,0.03905703584387559,-0.003003550550996716,-0.050968182777214814,-0.06816590558261468,-0.04651807726024231,0.01765648632541802,0.001009270395822726,-0.05988144315792851,-0.0892868651609329,-0.019895298750196435,0.034654610912679115,0.08777604498989655,0.05517249067104033,-0.007033131108197827,0.18609668882835972,2.686788331,2.05395241,2.37037037
0.021334299935193507,0.011000381459620553,-0.0004176159340727257,0.020722953954110317,-0.018760650751453757,0.015915030895563943,-0.01689507703127725,-0.013337951216067892,0.017728692953528958,0.008847032737817565,-0.0009792568502279462,-0.06269615410192973,-0.013289078179671886,-0.048958734907808596,0.019519423417453937,-0.011484228599065394,0.015448099477721059,-0.0016002945606469348,-0.014199512697004027,-0.0012677656996155418,-0.024138946870449107,-0.009310647511214205,-0.018209447860682636,0.24712304287029235,3.044920759,2.339694626,2.692307692
-0.335111233908817,0.027646093348342886,-0.010555780629541451,-0.0025964424545891723,0.07216051431351514,0.029897610141429522,-0.019687076936955275,0.02744219144082014,-0.020563009651530354,0.10966891741945299,0.019373148205516163,0.12067051490166772,-0.026297929050426324,0.10452301132591464,-0.029457957295950372,0.012546295190636233,0.007137300423923237,0.24905739991716294,-0.02000773144967595,-0.03323440200528859,-0.0006634288966724074,-0.015004929398866107,-0.0720855835337837,0.052509751906482154,3.95457961,3.30467965,3.62962963
-0.020484595885127375,0.014367856269126343,0.009336260750433945,-0.019880330344714304,0.00016064104033705354,0.009186505519909734,-0.04086135733785998,0.10238810881053219,0.14304924595601023,-0.010261606315706355,0.0034897767695379685,-0.0021250177365845484,0.008409444519541733,-0.09249333544375533,-0.08960460867050633,0.03295455544934003,-0.15736511074717607,0.01987116019909127,-0.015326467074739038,-0.008358509246429726,-0.06102136138407828,0.0641814529839188,0.1727473702811113,-0.014014670535854161,2.576073139,2.123926861,2.35
0.01086594197993941,0.023677902359671835,-0.028231564447669586,0.002008850099232925,0.007855065569012387,0.016148143023446082,-0.012827696218210177,0.006443190135897475,0.014341970041928592,0.04523975818063145,-0.02058055701339925,-0.1147385743553065,0.2877934055868984,0.07086389189988207,0.01598878157350086,-0.005438883394419288,-0.012305603866707102,-0.06057022802023889,-0.04572997051948397,0.04542220542143205,0.04244672679916926,-0.050151476977324846,-0.05796324220583347,-0.03787871368008951,2.728516741,2.054091954,2.391304348
0.0021774713395941677,0.019862491171745822,-0.03341607119341392,-0.04224448277734889,0.021797497946805126,0.011321148938929736,-0.03952560316573847,-0.04914260243405927,0.017532874225524398,0.016099192506311016,-0.04178292411245609,-0.06772241439932562,0.010907627907263955,-0.11180731949118008,0.002319216273709104,-0.015063028352496339,0.0512980153730214,-0.02107283709077642,-0.0335933208530803,-0.06359096572854606,-0.10686044219010012,-0.034355175192331756,0.022592154393032568,-0.03808974759185066,4.23399043,3.535240339,3.884615385
0.01119119001525248,0.009663768300706633,-0.012782020086675016,0.030419261266301345,-0.015036168303491701,-0.017157094119214684,-0.00289732267810627,-0.027409007167675307,0.028433003559775388,0.00977644068030035,0.015123492021702014,-0.06321962352960943,-0.010662529093468799,0.08562571510969874,0.007553832819740205,-0.01081510011437613,-0.10475686152623535,-0.025684196649758954,-0.012133333722103021,-0.03202320184718548,0.0007615616559361061,0.01232742794974432,-0.04412235397927478,-0.03727640773525638,2.558665314,1.941334686,2.25
-0.009076790403805964,0.021596978958723034,-0.0031857870660791164,0.059244218748575175,0.021213273551248846,-0.008028865359418743,0.0364123032090618,0.012762784876597842,-0.09680987079572757,-0.050849773830718176,0.03081304178405616,0.10525998573953965,0.1573400736878972,-0.047958976991823186,0.029347385505601464,0.01605534630607339,0.03237751983298684,0.03422099315900208,0.2954580054911765,0.08067162411814477,-0.03172176161297292,-0.05433515899201976,0.05513141704650318,-0.037204339206414416,2.137035504,1.690550702,1.913793103
0.08362703574645076,-0.20875769813022335,0.020082756998353664,0.006933090555960393,0.07123086020979588,0.017912766623246226,-0.24090650719464718,-0.03499981193172064,0.0073028306022535445,-0.01544355933864214,-0.02544448169415404,0.026223620921173283,-0.1448488922082951,-0.04597691932456953,-0.05406229941935102,-0.011769100395019176,0.012027188800757555,-0.0400077245635434,0.0502174257384852,-0.19030974297674524,-0.03093332536273872,-0.3805360956560093,-0.0723331019259921,-0.027500791902420205,2.303374142,1.770699932,2.037037037
-0.01840925145127305,0.04036951254787681,-0.0040428395360004536,0.01807945314954977,0.14963739387076505,0.05216142194011198,-0.05763034572367105,0.05839949284773843,-0.02859128454780008,0.010185101828338717,-0.034527895808751256,0.021623206220527165,0.005913474457633975,0.07465062763995668,-0.03691272416599698,-0.24091478950525413,-0.005377245185726818,-0.024808810701889523,-0.04523697139499952,-0.026671575131857094,0.3488345338879625,0.07194643954231426,-0.05141548895564642,0.005687020381511274,1.471686809,0.994979857,1.233333333
-0.22957801505966835,0.00032682172666145966,0.01691188353344759,-0.013866893593844203,-0.029969511926321985,0.007034988908511026,-0.041321407849662796,0.005100784831535877,0.019980400228158026,0.002303513940968861,-0.008563085946481624,0.014482400586057213,0.021318104336751884,-0.0957882250788668,-0.026807338605438682,2.8574929025137833e-05,0.07381312256358429,-0.002573777875028895,0.09200285265330399,0.10150877562075544,-0.04325593482225799,-0.03167313118894543,-0.018078804688623985,-0.05743787547846004,4.625796982,4.159917303,4.392857143
-0.0009936102125990497,0.0243174424868017,-0.02002362244477238,0.04064781587563779,0.05390609986959244,-0.020625917157714328,0.05405996753746202,-0.01081485020734886,-0.07450158998299493,0.037813398896134054,0.03785685180384757,0.09659937044297193,0.03353437543529455,0.06335571043647716,-0.11550377546416594,0.004599795436526247,-0.039391657562349636,-0.033286173168119444,-0.21453582028593673,0.04709056275257017,-0.05434037492406936,-0.17510994262995677,0.02404420117440502,-0.009481119268370057,3.28166657,2.785000097,3.033333333
-0.035592297583350585,0.004249987274314934,0.8186622475876687,-0.04216526483262275,0.015139837024748599,-0.05682121255790156,0.009687704567560745,-0.014050426137768567,-0.022901910725670015,-0.006721132135007425,-0.029262150376379078,-0.013729872590245782,-0.0782488312358761,0.06676092979989653,0.024226118615594733,-0.07286006593051068,0.0031648019375713856,-0.06656852184471183,0.053062196176315225,-0.005438319325419979,-0.06117633335997855,0.0051175471226177095,0.004047774756440148,-0.018258462571783284,1.786571514,1.313428486,1.55
0.02740242876909382,-0.0020395661390657585,-0.0067582896925213526,0.015724753619683507,-0.013856203523351387,-0.019389423219945055,-0.01341110017314813,-0.026944729477956775,-0.024497345929633554,0.012857066098468886,-0.009820765405928763,-0.21667796693137847,-0.033877965242390236,-0.08264539677372844,-0.024208898059647065,0.03563810659270274,0.04008111932144815,-0.012254415860460187,0.005618220038081565,0.007567608805242703,0.004827405798640084,0.046557754125546295,-0.010052612701521179,0.03327488348232494,4.400800178,3.806096374,4.103448276
0.021486157354791507,0.011731068781357887,-0.012975552869637608,0.01860374176012422,0.0002213925274812022,-0.011915419778678658,0.0013935260950059525,-0.026176791947882888,-0.020271365997882287,0.020555974202093326,-0.012719081286963975,0.04413286803264431,-0.01705385901527314,-0.07506642962178577,-0.02517042922787812,0.010096200031184598,-0.11846590971871508,-0.02933719793109053,-0.007260854277728674,0.0001809123626815659,-0.01303260488051179,0.045334578425793456,-0.014467068230467051,-0.012052610774723672,3.448905722,2.930404623,3.189655172
-0.004461805882146098,-0.013443979983668978,0.01960620806718456,0.002173746471980448,0.05071244427954559,-0.016204950404194427,-0.04375517565965032,-0.044647368184124014,0.037651806569771414,0.004711483529786414,0.8200549448817259,0.03342790755378295,0.02923038516274125,0.044244267364657544,0.04803683914387934,-0.05044988743481548,-0.009573670837892914,-0.0049686783641322415,-0.05990850650486302,-0.05580642016830371,-0.04251633681841506,0.015259613276558358,-0.01770476825411652,-0.008837546292673647,1.659640274,1.271394209,1.465517241
0.025556263818455584,-0.003870371139846343,-0.005262795244787702,0.017056379356815372,-0.003784724778868912,-0.026201161874325578,-0.0010036054136010988,-0.03493533045888512,-0.02698154064713735,0.012173814696328744,-0.005698318702261749,-0.21140230564791002,-0.023342698477816334,-0.08176478841325512,-0.037236922713107454,0.04502096473657649,0.036563005801633915,-0.016521432223058703,0.00255407915643778,-0.009456566397288532,0.006077507533925572,0.048549696084421674,-0.010374820207279579,0.037744551775442656,4.392735837,3.814160715,4.103448276
-0.34258075852956194,-0.033888385673673665,0.021124931097370687,-0.05999077798420182,-0.07148701724253378,0.00260062153538008,-0.02522426067037705,0.028402804667836384,-0.03761043176199956,0.05049326011416278,0.04549959191599745,-0.047596263506787605,6.078499319551589e-05,-0.11627853251679073,-0.04626434360043409,-0.01796187953572715,-0.06245703298647953,0.2650051305897316,0.023570733471968853,-0.07696220555678365,0.020097979699817456,0.053728511872771494,0.014596422714659727,-0.08719124634944606,1.965763382,1.498522332,1.732142857
-0.00024543447480131013,0.07345070549770083,-0.006303450092088307,-0.05636375289086762,-0.03654276602580711,-0.016022655073629162,-0.0009268781284025422,-0.05069987107005743,0.024781721424537644,0.07782006045890717,-0.02188040052790272,0.04142948651002183,-0.023787895849432462,-0.01997035749894011,-0.03577285144230348,-0.025373014828133113,0.03704306448322182,-0.022757243098991874,-0.07184374456420611,-0.07719786426825581,-0.08156451007782937,-0.49790227366787104,-0.006500308953023823,0.024646743252536466,2.518109498,1.948557169,2.233333333
0.004045169310597556,0.0123356258640458,-0.002923825570864937,0.017237067861695335,-0.04180252535315191,-0.019056770251592095,-0.024130893362876184,-0.024867893501289446,0.014841518793664034,0.013951369219476508,-0.009333031454941907,-0.057860989674298896,-0.029517722959512434,-0.09663300726133155,0.0313625711487696,0.004425819460698778,-0.08452273947751167,-0.023735874190872898,-0.02390965013056335,-0.03991591532215364,-0.0018984859900110643,0.006733585793962308,-0.042192652580611216,-0.04330240671285494,3.636244181,3.018928233,3.327586207
0.026397867935841982,-0.0030757326378389005,-0.01283014596235289,0.004639603839650328,-0.021154766659350007,0.004920976298684786,-0.055333927226805205,-0.018962831495666587,0.004166708462585155,0.026499102372282188,-0.011715643040096174,0.0411750667376905,-0.04007611758534585,0.08579921087635543,-0.0037261842239133943,-0.011556450689278895,0.010076166297992486,-0.014295482632029784,-0.00978127496032975,0.06771757192913624,-0.02251075197591385,0.04507670776424851,-0.007112703075280727,-0.033791175660237274,3.91045444,3.503338664,3.706896552
0.0324415363483388,0.018571140269460423,-0.007531032491965138,0.024417154596926748,-0.1475684440594888,-0.004958355665773363,0.01768559875595002,-0.02882227809574761,-0.028263534300951635,-0.009429713920366326,0.05679417982807636,-0.09681967182058064,0.022208944651162077,0.05270887670447458,0.08979081776364296,0.06931948502493275,-0.12329464088448913,0.012836730142996706,0.0706799244233202,0.1080927558958065,0.11277448265543442,-0.340052496734727,0.02684075711098035,0.03978146181446659,1.945329132,1.488004202,1.716666667
0.020932817412936084,0.0036260481994390198,-0.010487684696320273,0.015912649750557686,-0.010125719442287007,-0.02011340616578559,-0.01354340175648483,-0.025995410352593725,-0.007821636428376497,0.0063081073825245965,0.013240938446716258,-0.019976046080360556,-0.005841341416444806,0.11214628170473283,-0.027420118216978456,0.013802758762666763,0.10191865417748525,-0.01704891075446151,0.003595459631855445,-0.02564919894941832,0.0021936841101856605,0.029315275994767912,-0.01167243939827696,0.193318206983769,4.119839898,3.472752695,3.796296296
0.15838782442615484,-0.030812700412729353,-0.007692205425735136,-0.016382271255842174,0.03433647939509278,0.026709923072922893,-0.06760256540058478,0.11536079642105633,-0.016852415983771192,-0.017008233928614627,0.04092339351294146,-0.02149055768322746,-0.08129079906955781,-0.05630881514765034,-0.017382345615196686,-0.030150624753057638,0.04049744149154504,-0.03704237993874581,0.432280579209255,-0.06883066900109612,0.031827688588746614,0.13728260391918712,0.3725377911143696,-0.003245498516191706,1.592996662,1.240336671,1.416666667
0.09217950899936384,-0.007992201718556271,0.006092266168148167,0.021016334257873876,-0.06180548865244433,-0.0023089219272131676,-0.002431419429010134,-0.05082884421530459,0.019600842462087906,-0.3162276734108976,-0.021180920242140876,0.07422433643971031,0.008163900875414758,-0.1191412977268223,0.0033464040657352626,-0.0923550063792141,-0.05686032312353913,0.37482481767186526,-0.006299428910295473,0.041946130842715694,0.023312353960683676,-0.03658311454324314,-0.04441699546782308,-0.016330433805830886,3.075559963,2.385978499,2.730769231
-0.0215380379708246,0.007220996554723948,0.0013864720816380296,0.023932899814003143,-0.013756796318518248,0.009687812594292343,-0.0008600608465577535,-0.012210043356762344,0.005053270027099257,-0.0015103923774160992,-0.01355712995706594,-0.11133288783679188,0.024714224503887213,-0.10003647396757227,0.029773241368122986,-0.0055949030612861715,0.01358470029592074,-0.01573398758698288,-0.031580640086617345,-0.07648044499877814,-0.0677174983892236,-0.01069080920337323,-0.02429900950701871,-0.07237919826498147,2.501572021,1.9811866,2.24137931
0.22577562029246043,-0.0008801378356026461,-0.060931404507305574,-0.14972769385124163,0.032075810855196556,0.071393496928349,0.022405100681881514,0.4889065859857389,-0.05013509764950432,-0.007433148635603578,0.06270702367277568,0.040089315424130655,-0.07459739967202694,-0.06705736005699688,-0.013312769914395568,0.041672024806245885,0.07925466603910404,0.01098780706412248,-0.002134171638119755,0.01842327386178856,0.06449660116298685,0.03608896489575601,-0.5665011422464228,0.005333977121405777,1.284138137,1.015861863,1.15
0.00987851065880714,0.051689666502315317,0.023057779708705692,-0.011751253834512943,0.023441326168609875,0.026966440150742413,0.053152231243831435,0.025696216935177298,0.011321677629290967,0.018193851132827017,0.04196090663471751,0.03317242630976212,-0.06681842510323144,0.0357392361933587,0.6024880128026054,0.02442328046419764,0.000194941971971864,-0.05256154981575491,-0.005313548039026604,0.016813036795443756,-0.09415782368059496,0.04114462007241012,-0.012125637510832461,-0.015622608758246217,1.529546306,1.23712036,1.383333333
0.026449508043985607,-0.0058254840348262215,-0.012512801980894802,0.01142427134623719,-0.008819796206482128,-0.02444769671276624,-0.0024914098272092156,-0.035305681447105476,-0.02549872475972918,0.011019837528129886,-0.0008322913673648392,-0.1596022983359767,-0.023876167314446285,0.0914543548145919,-0.037625536582981324,0.04653638029732784,0.07846140852314948,-0.02562997284836717,0.005707220240630334,-0.02365363543536089,0.014317629558441788,0.054681856647238306,-0.007705297481732761,0.052154020005910594,4.518530885,4.014802449,4.266666667
-0.015138408128831061,0.010944283999229585,-0.002313721472039717,0.011360693741619377,-0.005497452463171614,-0.008100749584448225,-0.015086232077745551,-0.01115541080205825,0.004646939125732887,0.0052041106847997435,-0.010587600970378771,0.007636265116993128,0.032674373370329995,-0.08956625353148442,-0.004842480818952059,-0.021969113886526413,0.09306146094581742,0.0009961980928583705,-0.018803855309269115,0.013137766512100382,-0.07755382999584796,0.00964440017256904,-0.015700042493726186,-0.021019385539098403,4.442228583,3.928141788,4.185185185
0.015166512803613974,-0.04185772798942376,-0.02446723668983097,-0.004270279594073227,-0.03419101819600755,-0.005114722719320298,-0.06743131123018271,-0.009123178085747552,0.017456410830793898,0.038188106143378475,-0.031999338543524984,0.023958913419213693,0.09048480216918849,0.054476143241821595,0.2344535117289454,-0.1410020975318694,0.10241838959595732,-0.015446388043362728,0.19871631811184684,-0.003423526800762788,0.003960865307919693,-0.20783308384297433,0.004821542664448979,-0.025244947688725643,1.513780279,1.186219721,1.35
0.07107967412528618,-0.21001839404373415,-0.021194268782058497,-0.25633602855133986,-0.009721365312060129,-0.0517870961951695,-0.09273857919269674,-0.19048145997279098,0.11887307376084714,-0.06802947596161656,-0.13513289320318025,0.060129829689976134,0.08176017593237961,-0.05500403547058254,0.0015603520073177127,-0.05108341204609637,-0.03265095705737926,0.08372510297453636,0.040551039304004804,-0.052988776332346055,0.3071812986073671,-0.0806576211938528,-0.1537304292397384,-0.028337900824019005,1.294254321,1.050573265,1.172413793
0.04680576788405436,-0.008794742781300591,0.005212321413222418,0.007053584065752185,-0.04240060796284574,-0.011892380102985628,-0.044561371512901,-0.03515574132607029,-0.0034675008017048176,0.029946574267437492,-0.00619750108920098,-0.17569525313476408,-0.06260834336419677,0.08146434259246954,0.00195487631265929,0.0017755209627924563,0.09554455978214253,-0.016821361351580792,0.0014191076667365696,0.015240283346848313,0.02056677711011867,0.04023165126218898,-0.012077713413025748,0.04251467685816755,3.469450144,2.923406999,3.196428571
0.15118046281238295,-0.05635526668827099,-0.11680703809340497,-0.14145154962669607,-0.1801367538464596,0.0865762204139355,0.001656277520135681,0.032336616593844666,-0.07470690694095261,0.015321932988142153,-0.015495745568015046,-0.028742942689339697,-0.0032941971176087587,0.010470021134369954,0.016419696539174043,-0.0762645761703756,-0.007416243953046145,-0.010888668008943806,-0.18538990633037922,-0.01612425941817322,0.06619844282556503,-0.09746904327683194,0.3696152467078933,0.0196674868879222,1.552327478,1.206293212,1.379310345
0.011370840328272213,0.011123135625764866,-0.014324891278950216,0.016921020699930237,-0.05123493216891964,0.00027566566147036733,-0.055360707466261844,-0.019724875999162582,0.023668403144032464,0.026114237926148233,-0.01032470402167371,-0.01628824007375857,-0.050811462199594905,0.07862011022177463,0.04451197590880823,-0.02209019694047258,-0.0462936271776,-0.019466400656361203,-0.037214995746958884,0.01936649701303037,0.005044649638394168,0.01270236899208934,-0.03812173899199703,-0.03397867402662811,3.574117983,3.046571672,3.310344828
-0.002212463554628301,0.0013221305355855125,0.01093923860705187,0.010827131180994893,0.017211475211775743,-0.01321013474049908,-0.024393055413095766,-0.020640803098362873,0.008909638168387907,0.005545893542875016,0.0071495475190975705,-0.12385780331381023,0.030001500737428,0.07227542217422452,-0.003404159333861901,-0.036232209940256666,0.007322226769562298,0.002457532855204282,-0.014954180246455494,0.0030879636496543303,-0.07177128154772727,0.0044927890757190305,-0.014983145983933764,-0.09187281536897574,2.728559181,2.057155105,2.392857143
0.0020942407916200684,0.00725885851850358,-0.0026148077532869773,-0.018195662368701196,0.013487202668438327,-0.004332573736744408,0.005955191485707491,0.04121071738217031,0.03396785001574365,-0.0629262442441918,0.04410353442027908,0.0961095893861735,0.018437932101924976,0.047590195744508894,-0.18474713211433874,0.06588432357327825,0.012310391178745026,0.07839025051369779,-0.15069621703925312,0.055527511427421114,-0.039396810985366224,-0.048216566591445596,0.19147897304732442,-0.05252234954497299,3.665622055,3.092998635,3.379310345
0.019286403337507054,0.014492588296672023,-0.01552923881061413,0.01754302987034247,0.0060526338056656,-0.0022005607789395043,0.0013474384355248125,-0.02146067203074108,-0.01198416496932078,0.01648729351197033,-0.013720190773674994,-0.009156639819400502,-0.011631490400000628,-0.07435790748152668,-0.020926158510997456,0.00590768285004584,-0.1804336107698477,-0.0210669850807363,-0.010030672917144164,0.01053674729368996,-0.022533687702829094,0.028065676966079686,-0.020802468606859373,-0.014773362819958917,3.109396031,2.640603969,2.875
-0.18035080711900525,-0.06684871772166989,0.01705772816915293,0.014727236042934792,-0.025142616652592993,0.028451084455949925,0.08035265468673274,-0.019366766816420716,0.03571714613828261,0.018406584007805316,0.008998905218574058,0.07077539465436099,0.028584122684732982,0.09393306960793923,0.00822258210076121,-0.004682558955176386,0.13145535400806696,-0.031528223853147075,0.0978947379970271,0.04218297685764487,-0.04290871247789154,-0.025621019502730356,-0.038673777889445884,-0.03628113834129326,2.405101776,1.828231558,2.116666667
0.016624132117193633,0.007204540544839374,-0.019898176130870308,0.011741869416569585,-0.007688867474705769,-0.012698653692242021,-0.001448874077148499,-0.028341575749132666,-0.020107845076783457,0.015483528047924277,-0.00819968125652451,0.04883518989377161,-0.016002633181231865,0.09108532323716906,-0.021765371103499773,0.014641827416724923,-0.0018575612184555574,-0.035639644895101213,-0.0016955626548155658,-0.02124490059698177,-0.011287208759034845,0.05438957196940583,-0.013719365738732225,-0.021431796189612426,3.884859971,3.329425744,3.607142857
0.017809744525333703,0.04179083966854558,0.009009749414288658,0.03347226512469642,0.01443519154504651,-0.007003869187585607,0.04097288558605882,-0.035640036546432906,-0.030090711449031103,0.014152176060363461,-0.04315532971182342,0.11679069353388363,-0.003405737520934231,-0.08228076669883362,-0.09071385694100849,0.04734587062843296,0.03836210133399326,0.0008587291915034423,0.2433731537419102,0.03517314835804388,-0.024068192734476742,-0.06301856712556991,-0.03268679999725922,-0.02107313721972136,3.523768328,2.976231672,3.25
0.027602585512710824,-0.06920643514454429,0.004522930917385633,-0.011048712319817034,-0.024402160385589122,0.013755064492085876,0.8672812808694735,-0.029862063460448358,0.02958924979397302,-0.0035204880174326443,-0.02242797731713002,0.0010430201988488746,-0.0060534954339943,-0.01565071274558549,0.0020511475738680734,-0.02570979531385968,-0.020100466448316142,0.00021187171904005135,-2.449003376937316e-05,-0.0599603430728863,-0.020069817117142855,-0.0043604107154510754,-0.0422633805287362,-0.016241142763642122,1.400678788,1.15104535,1.275862069
0.02776692412974014,0.01018063458143395,-0.013323155751830093,0.021355236228095507,0.015364091290342408,-0.010931584051493623,-0.009608949721039957,-0.025477668644226813,-0.022614565543621828,0.02769447584719448,-0.017468875109598412,-0.018594207253339715,-0.028556726470657764,-0.08043151541303013,-0.015725465094082965,-0.006127258737403554,-0.041681756529765204,-0.02516668310946651,-0.007883756703204271,0.019975039698717882,-0.026313446601371727,0.04825734775211904,-0.0008896333544315541,-0.043792917073133625,3.772468808,3.193048433,3.482758621
-0.011078174818784649,0.019647354982746917,-0.017829263856633575,0.15180483534564054,0.06367780449315255,-0.0684967864778132,0.019336711469443622,-0.01690987967089349,0.05115447417396647,-0.0010204549629702988,0.20877944683245453,-0.04658042116250539,0.020402767987652948,-0.07986778432665562,-0.09588625276966582,-0.045630551092686274,0.06827584190210774,-0.006801435159672641,0.02736791355130147,0.06662393841759129,0.37902777045838815,0.02122985260562839,0.028553262830494013,-0.08791744696300653,1.467294188,1.153395467,1.310344828
