fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,CIHigh,CILow,MOS
-0.3825665241716228,-0.027711475606548998,-0.047817651589457284,-0.0038330046485688437,0.03994665600229086,-0.04895500937006512,0.034859492989370494,0.06148073610414641,-0.20586490348597392,-0.030641558537629867,-0.1238891391710047,-0.03691769779747674,0.020521972149525804,0.07006327407208354,-0.05505338883132611,0.006365573958836978,-0.034097232475870376,-0.05013668718675182,0.22064477070446906,2.303374142,1.770699932,2.037037037
0.02881883661009436,0.015355538994849469,0.11004924007454098,-0.2585473506140952,0.0167878914892469,0.057144692168841514,0.04998866936857858,0.03305465689794954,0.07983352495637558,0.16066959661097582,-0.09551868675588115,0.10563231765840485,-0.08046005057553803,0.09346299044097184,-0.02058085189101704,-0.032358789554182706,-0.037981268777685394,-0.027666307284126945,-0.05756684990974578,1.471686809,0.994979857,1.233333333
-0.0024426080971261684,-0.04917831646348514,0.0075517430231061885,0.046240583433151405,-0.006434486817359998,0.24206399196093445,-0.045221249875444756,0.007272572109143295,-0.007669043064403843,0.005457376318710016,-0.004041166967319568,-0.08256650457647761,0.02252655414360449,-0.019364718965813283,-0.10225107480949762,-0.08324310803300745,0.008013669249819848,-0.01704718914121665,0.00023780295686442847,4.625796982,4.159917303,4.392857143
-0.028603362322990118,-0.0332452802717357,-0.01614186240242009,-0.03459734050094546,0.012933686061268537,-0.06412555362914722,0.12125893426949293,-0.010690508270410813,-0.018622575097189616,-0.05328183841279394,0.032247603906420196,0.06327357987019994,0.06819099680394082,-0.05585235826444746,-0.0025614852619038355,0.005238244084931903,-0.057894617633133395,-0.0119460437544972,0.017855940864769854,3.28166657,2.785000097,3.033333333
0.015003566953042672,-0.01780994851767476,-0.013587319796165936,0.01475697291798387,-0.753971955751056,0.11230114545245587,-0.029530749991045473,0.025209925547900303,-0.10610076806248595,-0.07154663222533734,-0.015728878099295688,0.0744836553528325,0.03884096703228532,-0.013046469416936424,0.02220897515895592,0.007703940199721757,0.0034934459858605737,-0.07128879519273007,-0.051983214522431785,1.786571514,1.313428486,1.55
0.030744823021903376,0.040180453823140595,-0.018074793340452575,0.03017934313244353,0.020096736513713995,-0.0230762763463978,-0.21074783002454284,-0.0015919817733618497,-0.016629925691969773,0.031244861730710668,-0.02240755490918198,-0.05560481475105176,0.013094715622617131,-0.014508417570030897,-0.013990289004030886,0.0916449199149802,0.016496464761890338,-0.004528575824073253,-0.0003341166013478159,4.400800178,3.806096374,4.103448276
0.04501511045959545,-0.013584228066050133,-0.012502097642712266,0.012868377455941653,0.015518041953436333,-0.00996165181951882,0.08288128483595096,-0.00502347102258701,0.00024829636403061794,-0.037387853748015544,-0.014352947344324128,-0.09474438094301213,0.0012476758365700378,-0.012549057981376198,0.0021366151961643353,0.07409673317711366,0.015623775481877461,-0.017389957319504427,-0.007919721597564737,3.448905722,2.930404623,3.189655172
0.015273078745193576,-0.0019765780182425734,-0.060205792363797014,-0.013000895262015356,0.02335751676769069,-0.023799477505585073,0.014942849567138936,0.002219885335848155,0.02681357791805224,0.009644571601065226,0.7293413773321985,0.014089892150452367,-0.06623536332785408,-0.0022100153525548296,-0.0013503981540105554,-0.03820885174346215,-0.02547148281799369,-0.0010611643905051216,0.06632924493318879,1.659640274,1.271394209,1.465517241
0.03918351516509978,0.044255482328978,-0.02985425299016263,0.030585776918915456,0.021741220039975643,-0.0228387654942983,-0.20352279610567378,0.0028222884592797063,-0.006978331613577641,0.03290227767226641,-0.02440453011999475,-0.055967978553770566,0.014623490068836873,-0.018328624780518898,0.006039619429030012,0.095232667067611,0.012817843861074223,-0.0058798223269224065,0.00588679101900416,4.392735837,3.814160715,4.103448276
-0.01236357458630085,-0.07739492693015496,-0.008344109564338408,0.043732312227406554,-0.018771005322301918,0.34161978347087646,-0.044279456353947276,0.029127158466718664,0.019221927034949342,0.004184860168149371,0.04968432726992054,-0.09638907693455485,-0.03417713251799265,-0.006946728474241005,0.02629802741390101,0.005539269164716814,0.02545723815827502,0.292065255498313,0.04286152571793131,1.965763382,1.498522332,1.732142857
-0.39392064309625313,0.001981725424453709,-0.01965184745331514,0.036684759419525835,0.016832391249816277,-0.024988677909450193,0.044346031137688716,0.0879563619367574,-0.13449701833863326,-0.045465288631337454,-0.033700632861054285,0.003474968009198316,0.0435411701093114,-0.05652581946954364,0.03962253418950025,-0.04446496255360532,0.014688318164936393,-0.043475364233202585,-0.06555649468170177,2.518109498,1.948557169,2.233333333
-0.03368370905767239,-0.036828580776396946,-0.02995852261792693,0.02480414537491533,-0.007686796084916219,-0.0042171005206027385,-0.02854677654911197,-0.0011465092218654893,-0.0080064650915073,-0.03559735387251581,-0.011882337717570505,-0.10317336343152872,-0.040066243623792505,-0.003805026367425781,0.006751529950599558,0.0834943308899804,0.01570967719623227,-0.018357255600314388,-0.008771232593946141,3.636244181,3.018928233,3.327586207
0.04961563586441021,-0.0317729961756051,0.012086286266163745,0.014857130067550173,0.01058876245827788,-0.028422861717851817,0.034177851275105635,-0.0004170178774358893,-0.03432177128892833,-0.03837437861940003,-0.00645517445345835,0.07888489439904228,-0.005859794091235362,-0.013336275432791237,-0.08605499120008306,-0.02016153964523506,0.0278954116541649,-0.01532669206153234,0.001484864863397226,3.91045444,3.503338664,3.706896552
-0.31030943911764863,0.028854114560065196,0.03403161602311012,0.08717420440044502,-0.013386159225497732,-0.013350042311931373,0.024339018008699365,-0.023603085905902946,-0.0011552139241319142,0.14782874641271965,0.07096547173323893,0.052530177676180095,0.09213683929664811,-0.09260257730725846,-0.05040439356840358,0.16915257048476715,-0.0002589036092598217,-0.01524976785756635,-0.051214191236504475,1.945329132,1.488004202,1.716666667
0.035559899321618016,0.19830414366095162,-0.02779943851478785,0.028475862462376638,0.022574392751822454,-0.036574892732357055,-0.04685754528792741,0.0028329594916683405,-0.00635744624599479,0.0076300085502056724,-0.010079704634823891,0.12252925275041794,0.009495458961264015,-0.005479235412832694,0.005863958457260358,-0.050598511405312095,0.006279806009979317,-0.011369208096662111,0.003959555381817028,4.119839898,3.472752695,3.796296296
0.010597453430036747,-0.00967081323707314,0.07161089158859986,0.02830668436565053,0.09079105207408271,-0.018927913057277382,0.009768075771497476,-0.15767365235037648,-0.059352076339903914,0.241626347817858,0.04899617256960278,-0.03499103990622432,0.051278320821648564,0.008921800833298221,0.027218116256275567,-0.03518195662279091,0.1196916503363777,-0.0365230393755277,-0.039266055046037085,1.592996662,1.240336671,1.416666667
-0.0835526193358261,-0.027619833731147087,0.055338196823088104,0.005726759276798065,0.020112757408194237,-0.032525305285050286,0.052684602960951,0.007679727097022063,-0.009036646544894273,-0.044049374462272174,-0.008498372214392196,-0.1182588357756086,-0.028112984379304356,-0.022978860263364882,-0.014985932067610369,-0.017618366067005963,-0.3403137258818151,0.3096249844113091,-0.0735438980107507,3.075559963,2.385978499,2.730769231
-0.0445865155135207,-0.06603145037936985,-0.016266634158922683,0.01259623919159198,-0.00810176217263994,0.004416767241155026,-0.1276559825343034,-0.020626856495598932,0.02271104766814385,-0.06593913509332439,-0.016092648402758127,-0.09395702671340872,-0.014753283935612392,-0.0005229960216056133,0.044609136050529394,0.02116805425723854,-0.0003081331524994064,-0.011878320186628268,0.006870569484417914,2.501572021,1.9811866,2.24137931
0.06730898091814587,0.007801880621810177,0.059871732204065095,0.009306775421514703,0.05321335242513241,-0.11741773550101152,-0.03715329685813361,0.15183406661125778,-0.07394267257578127,-0.009699350686233147,0.03732324676542334,-0.06459670713037305,0.08657277211312765,0.7287128816047249,0.003928841804815203,-0.013144829542304889,-0.01964270330899941,-0.0242640157632233,-0.016340815505753975,1.284138137,1.015861863,1.15
-0.09756170319450626,0.011758110417715902,-0.0392451478932335,-0.19667006756208616,-0.19287682479958057,-0.1268787294537047,-0.013185713140107911,-0.06844590581342382,-0.011744462120203747,-0.09924718867976007,0.17250877142768015,-0.053018522370524485,0.041181762933737306,-0.018963675974040983,0.020416812129613743,-0.08833730738385272,0.15914889257449757,-0.07379124323027694,-0.03071952801559036,1.529546306,1.23712036,1.383333333
0.054236739548999144,0.06110660148276184,-0.03514825455685824,0.033957296236826154,0.023951696118693508,-0.03525301472526206,-0.1564773451333396,0.006732639960563995,-0.007745216637995584,0.031264361007593694,-0.02466348469688589,0.11147763284144722,0.019207264540907678,-0.016001217563060718,0.013491123941157906,0.047806002114099605,0.018070777180580762,-0.014938376290971037,0.015644940556169433,4.518530885,4.014802449,4.266666667
0.01486356469066953,-0.020479602759301663,-0.011023062748135965,0.017289243196619883,0.009674154396344352,0.005328995076078954,-0.06487814475846415,-0.004511506145100808,0.00871365794822318,-0.05932648075140593,-0.008979034412485466,-0.07845467804627625,0.00511810752051614,-0.005090279393308387,-0.02423347337391053,-0.09458902477517554,-0.005600919680497648,-0.005400903166837887,-0.010045761097642611,4.442228583,3.928141788,4.185185185
-0.30656161627315925,-0.019641079724448035,0.029253577870573637,-0.06675586828344206,0.017154610525773325,0.033158514866359796,-0.0218388385068787,-0.02847785417631207,0.05947485804892627,-0.0061916277988409716,-0.00037380108281753966,0.05582038873510869,0.05806894641677905,-0.02157582265345727,-0.037512331401093675,-0.1538675893188812,0.10585112381827318,-0.07495761428043189,-0.025173461270116132,1.513780279,1.186219721,1.35
-0.17433297132869408,-0.02311399951305113,-0.016999854365350158,-0.03914082369736238,0.0471816985234666,0.007664035745154484,0.06782161369877253,0.3812198234595035,0.11026451165865157,0.1110677331345967,-0.1678225797720044,-0.02626022332731061,-0.15307119153162824,-0.018441361213461016,-0.01928690307290732,0.003924934246075465,-0.07744849428195058,0.04177677874868578,0.13214922353055392,1.294254321,1.050573265,1.172413793
0.016237751268678005,0.05273417455478247,-0.0031474127274923012,0.030708231708937415,0.0024676905735768985,-0.04946818187907608,-0.1838562065151386,0.007174549592199873,-0.04484454469411139,0.02204935663975203,-0.018442682138963447,0.10879042072220103,-0.006781096261664842,-0.019385101045817747,-0.0421350989054189,0.029719696907770692,0.03848984558495829,-0.016477812755593995,0.001156246882111309,3.469450144,2.923406999,3.196428571
-0.170531999312261,-0.01052504556052622,0.16376780264368218,0.05377933835839115,0.062334983110627185,-0.22303684928751286,0.02565062708311552,0.0123227994682437,0.008432051153174084,0.11256828913633189,0.084107278334829,0.06953768739783676,-0.02332747128720811,-0.14318457011991725,0.01853110067873485,-0.03876606859847959,-0.010417790276343894,0.0364318059489882,0.03823437249972993,1.552327478,1.206293212,1.379310345
-0.01643059438951529,-0.02686953347042545,0.000617110584156701,0.009156338050951398,-0.006014326476907464,-0.02255704196322605,0.009831585634978577,-0.007140023510047357,-0.02899673948284084,-0.04672881958168056,-0.004133863571676017,0.06850879065019932,-0.04317859607625086,-0.008669246113181813,-0.055744799445909314,0.04040710544222734,0.029086270867399934,-0.02002680670945563,-0.009690424541045161,3.574117983,3.046571672,3.310344828
-0.007276721766723186,-0.08998952987187356,-0.011663144496091571,-0.018619649930787352,-0.0014362982276874704,0.005388136099588756,-0.11111287950156144,-0.017039005838690443,0.024026800396484797,-0.08002140699031322,0.012894985225176608,0.07875867980320199,-0.005727969968686552,-0.014111565090593312,-0.020236420562992376,0.0493821056366911,0.005163893858520778,-0.003698863335742315,-0.0055147086245383985,2.728559181,2.057155105,2.392857143
0.05674060061678787,-0.08145352325050702,-0.0002542369643762903,0.047883672044497505,0.015139772055125525,-0.05150618582482482,0.10407921796062578,-0.02447255317943951,-0.03237320084098505,0.05314984995175221,0.05289381685200797,0.06911701647812935,-0.04738858110143999,-0.05660625127343256,-0.038049553645779687,-0.036089918405943576,-0.12820381093047917,0.10406427393411173,0.021772993432183654,3.665622055,3.092998635,3.379310345
0.021840517449021716,-0.018324108798632305,0.0009950278506611213,-6.139457144911223e-05,0.015975505137200315,-0.0013658629123924155,0.06913293386436416,-0.012080701354889999,0.009211016570277208,-0.054607450512420865,-0.0057406627315346155,-0.09798611017348208,-0.006503792081560898,-0.01073987408837556,-0.0031310446744491466,0.14892167487884017,0.013146155543321414,-0.01009551856639068,-0.014833926482871579,3.109396031,2.640603969,2.875
0.023144235736626877,-0.02657907336858182,0.029681718156173074,0.03288806895518472,-0.012339038959181444,0.18443381363821856,-0.006829401852496117,-0.0058455014437360665,-0.006086895744951727,-0.012024253790665294,0.008046562926904244,0.09220351542726571,0.029672154690392225,-0.034865696413095046,0.02907872538602681,-0.1409767174806199,0.0348155681502495,-0.05701551628172522,0.06437187984544808,2.405101776,1.828231558,2.116666667
0.06111023211741874,-0.01693662868457265,-0.024761477376751318,0.022658753142942672,0.019772920936696105,-0.02246575185658085,0.04995184022315016,0.0028220461016842213,-0.004282338123371627,-0.028668980856762394,-0.02038098306791527,0.07893533040643795,0.012245006452040668,-0.009505323442379175,0.011668386575148636,-0.009558762039439948,0.018882870216979864,-0.02699986350948437,0.005955953063884934,3.884859971,3.329425744,3.607142857
0.00828900669589365,-0.024498922935966193,0.0025854733391515,0.08177414914740105,0.057723093416690685,0.07568702970145309,0.08343192029827214,-0.0011319899896271469,-0.046819157570288795,0.050790353960446656,-0.08700461692821941,-0.09297291032397835,0.12348908517536956,-0.0005048229759230336,0.015631532485561612,-0.04710502709979317,0.040003789970665414,-0.030650980718484957,-0.07061408956689744,3.523768328,2.976231672,3.25
0.1745264113930429,-0.043926255038785514,0.15715243333401216,-0.032041337643934145,-0.019724149344679955,0.020266553932419138,-0.00744296050788141,0.01377185384704609,-0.05219961307141476,0.005357454041484817,0.08062115380282373,-0.0204607079734958,0.07311667763933644,-0.11430409747199047,0.7013563005732202,0.04470423034292974,-0.018279162895580906,-0.06541871298648597,-0.02221861982714836,1.400678788,1.15104535,1.275862069
0.04810140658180618,-0.043540996433878466,-0.006414576619377607,-0.006649560796939612,0.01931896415646417,-0.020334737360638195,-0.010311318199168525,-0.011641925186512055,-0.017482045971046314,-0.030803051310331432,-0.017419514126509,-0.08450888765996054,0.00988364523518594,-0.019354884639779312,-0.01985856485839273,0.04234738135921785,0.0240488092015626,-0.01884726106370243,-0.010308353584248179,3.772468808,3.193048433,3.482758621
0.06625034153560916,-0.08136659911123034,-0.015483118002338685,-0.08181555995177867,0.06913066596184927,0.05399626978729562,-0.050714014754941035,-0.06303630411058224,0.05442988120112947,0.35743890538713086,0.09093644905126937,-0.03522999430455654,-0.09618313655167243,-0.04326339472399819,-0.026158486039106713,-0.011095968204672122,-0.056856304699482905,-0.026688357843570525,-0.03378572727324358,1.467294188,1.153395467,1.310344828
0.007890571419167448,0.1536001257326838,0.00015710995395540152,0.02216736764504396,0.012271233674769696,-0.01762969711307783,-0.12017742625931521,-0.006551175420980018,-0.004059091039105369,0.0005924144792851275,-0.004881265421758003,-0.049825453293369,-0.005659079173728517,-0.013357887021537533,-0.04193963907850725,0.06162300510245571,-0.00022627003726372044,0.010740894866983361,-0.007197234002352138,4.766305092,4.305123479,4.535714286
0.02294457958974117,0.003345783458324918,0.008439510540384892,-0.010226698681013967,-0.0004831842097478577,-0.007188313803118674,0.10879466367914294,-0.022017464278566493,0.025487498901866874,-0.0722752596611176,-0.0032842808646191143,0.06867628307887964,-0.004285953001166351,-0.010338304317089212,0.023930496857728873,0.18231568290534217,0.01799594170051145,-0.013676438278789746,-0.013157705844351388,3.16710629,2.73289371,2.95
-0.03253674747992793,-0.1268190018009972,0.042738549390170424,-0.016185745702170393,-0.04415402939290545,-0.04460757253780858,-0.053313398188724694,-0.02421720432872925,-0.04001806026861763,-0.049407350373312925,0.006270942321365979,0.0643534911018638,0.025281491912366793,-0.025029725070964882,-0.10793135573079912,-0.02749703659659626,-0.1983348063224383,-0.018768279853982103,-0.0005451749105161979,2.55951845,1.976195836,2.267857143
0.03174288742634178,-0.0458001231946331,-0.02218546319129634,0.007171152179971282,0.018077359122491345,-0.0016526582042751365,-0.013758762941921514,-0.009609467484473614,0.014033098367632838,-0.03488562140382876,-0.016598876826628063,-0.09178682332524836,0.0056817829664599605,-0.013290747069575013,0.02647423718228645,0.11173601308704686,0.009026828636585119,-0.014342161127574282,-0.005397621535635383,3.653463529,3.070674402,3.362068966
0.06092398354603173,-0.03309579361786304,-0.012762681010875623,0.0303271311234213,0.015990001967378487,-0.020245882978826717,0.011104053474552863,0.00633392109434114,-0.027648231356434072,-0.017100934146664266,-0.020714666593624056,-0.08547805597867783,0.006636599295730183,-0.012546457374521711,-0.03847380184763016,-0.041541201384362986,0.02001149092933249,-0.01956187312000593,-0.0002441020271292619,3.909399125,3.469911219,3.689655172
-0.03786333216233157,0.020180197774963292,-0.0934960921294074,-0.23038511140608275,-0.11469564983584636,-0.020199938938692003,0.05962917331390013,0.3076786149511393,0.0710152298304825,0.11545232508501066,-0.15319842830401903,0.03291724339321402,-0.09619527129806243,-0.025768283039694702,0.002039736325422641,0.009537942914224254,0.008266496950639525,0.0036974231094008578,0.004865808309440752,1.543937516,1.222729151,1.383333333
-0.0073352329130603215,-0.05730249155544898,0.022952205541492667,0.0020034812154742943,0.0006369930816642732,0.006604798488578638,-0.10428951210898141,-0.014665034518963702,-0.005510149694755233,-0.07191844343546912,0.005228299030576649,-0.0823928058835743,-0.014615120347884005,-0.012691716364729011,-0.09936675272200314,-0.03583799240294352,3.2370655021955035e-05,0.008558935100593905,-0.01531641489352495,4.452997027,3.975574401,4.214285714
-0.04267961133506843,-0.05467541928670814,-0.03381062405260146,-0.015714502907497072,-0.011248816109910503,-0.06540768483001574,0.01201496299407351,-0.05510164855292604,-0.26511169540178003,0.20913766816655743,-0.1050716745163488,-0.11298443252404897,0.030775063583561767,0.026846010742239235,-0.048201220450086305,0.028179197137616914,0.02649349713557332,0.0309730579345815,0.10144457835729143,1.74043084,1.328534677,1.534482759
0.03039224692212029,0.033187937990812544,-0.030525474981632748,0.018240174174373517,-0.0061084401502321944,-0.033010339309094305,-0.017261051631146277,-0.012251231318050051,0.0004229287130144994,0.034774539245826276,-0.029479180012014494,0.08771073639883789,0.015741937977229153,0.005172497655468939,0.0205393683508702,-0.031528406336113514,-0.34751616607776253,-0.05603717098011107,-0.0006496446713887393,4.717505416,4.282494584,4.5
0.020326875297899664,-0.011707308841044607,-0.01431497031386909,0.004140285497518091,0.017213422178994065,0.000537501455964312,0.07366802989258267,-0.010224062395355801,0.018792683612006367,-0.050802218397379605,-0.010903640266815355,-0.09893861379496781,-0.0038045875037124952,-0.008382777626461573,0.03401117062292766,0.1505620300005011,0.01048461774492529,-0.015402722639698694,-0.013630501240327822,3.228121605,2.771878395,3.0
-0.0025561971742001583,-0.08907467115884972,-0.004764225118607171,-0.009932669220040711,0.007757802296223431,0.00846344357927861,-0.10630270350803261,-0.01932560519900387,0.02756276307872927,-0.07625980568171936,-0.0005268447283036655,0.0776900770507419,-0.0020419843857791935,-0.009106298576204028,-0.014650847570117408,0.054895538443112284,0.0012488089075595493,-0.003954361494222302,-0.005188955449130088,3.849214939,3.150785061,3.5
-0.024189751257457474,-0.05038660733733999,0.015692190169824614,0.043991541545922816,0.03006336252715645,0.15208353971976904,0.01894732406184518,-0.013024426603138484,0.0036459397480105163,0.014009020446566467,-0.03699345048328193,0.0684394476944832,0.07067126042117555,-0.014401013232718371,-0.00674200235510654,0.1652698061302779,0.025120092079048556,-0.01489289685127668,-0.03769688426697154,3.12457995,2.57542005,2.85
-0.006124376496709051,-0.01361199717651088,-0.02561643663222741,0.017021991786057355,-0.001446735719320284,-0.016523277541671093,-0.043716169188726936,-0.0015288916063713788,-0.018772231958181604,-0.05769941006067574,-0.016198628823447126,0.08311293495103277,-0.012770848945674899,0.011248222602262381,-0.02012962369159594,-0.161517710507928,0.015115434036947881,-0.026917013808642736,-0.004600564753961407,3.599130983,2.900869017,3.25
