fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,CIHigh,CILow,MOS
-0.0027678223863418575,-0.0038555402221189475,0.001550659048871594,-0.004632143935796645,0.001645214205757825,-0.002497511946852151,0.00418756276235573,0.0025411644110405617,-0.0032029914612549007,0.007785098455356705,-0.006247196848326307,0.004896647557709886,-0.0037412704012839645,-0.00439090855395392,-0.0023910828132911116,0.004371590596719961,0.006328813461461014,-0.0035544478433500773,0.002977686293070591,0.002914890197515801,-0.0022610935214584997,-0.004572095312543536,-0.0023550926951150376,-0.004048402830798211,0.005011665489450917,0.004976294341158406,0.0036768836072908115,-0.0023822131335489915,0.003733683740080774,-0.0036254202053831184,0.002847022593682811,-0.0013327486980242939,0.004650168310280509,0.0037304496539443117,-0.0003198485167688196,-0.001722640548996313,0.006001695524708382,-0.0048755111071439525,4.3127530377432717e-05,-0.00441759612312605,-0.0018928169364266368,0.003479716533959138,-0.0030971792978637513,0.005105009550145137,0.002807561986034409,0.0038020366230771515,0.002844157703375665,-0.004439491367590884,-0.0006536738922203657,0.002773278020169413,-0.0033572663321523475,-0.004805088623946823,0.0035255697818639044,0.0016691866996238513,-0.0034143819103052623,0.001374359871763691,0.003972095924218012,0.0026051252033083287,-0.006515142305350719,0.0057166787983649525,0.0036500002628629025,-0.004475391354844842,-0.004588214649666986,0.00420694197400671,0.0038744470581681136,-0.006079509622710413,0.0031394091743371507,-0.0009156003407324686,-0.003590939447091452,-0.004726953474277668,-0.004432630168404501,-0.004745327090970725,-0.003446651386596119,-0.0024144500613622736,-0.994334039098893,-0.0031403291149365853,0.005070344789742383,-0.0033257058988521992,-0.003095110187740385,0.0050521787855225455,0.0035432969599597255,0.0022799663926446495,-0.004023670033913073,1.2148627271469819e-05,0.0004278708836640807,0.003539290465951759,0.0008635707945307296,-0.004465640694762954,-0.006497736314992574,-0.0009009674809788527,0.0018789674797663287,0.003277300002915852,0.00482734745225263,0.0009141166994280774,0.005033447993099634,0.0021462266299319805,1.424230754,1.075769246,1.25
-0.1815846692059806,-0.01011509847051289,0.0011668600832410163,-0.024446547872463278,0.0035522522201971393,-0.019855269892212084,0.08026993378809492,-0.0349970703366973,-0.01599540945217863,0.09029090742331385,0.015832215196697006,0.0733285517929265,-0.015237960848975803,-0.005373957272939196,-0.024027373145238104,0.08828749946326149,0.02273128783515269,-0.018643882747873083,0.010011152957170288,0.020108948491411642,0.02201777859140446,-0.08626496240892279,-0.019584359305094258,-0.01468123515130579,0.022414279298190766,0.020815115730711077,0.011531727432997843,-0.018050471831701054,0.008669582836572697,-0.014414523122687147,0.01261529887245869,-0.012555626517523307,0.01673145313590699,0.012110563794095112,-0.05185642134907352,-0.029667940178541206,0.04618426142282481,0.048021548653749455,0.013366560231205568,-0.08433709229969975,-0.03339209145029773,0.04341505879840712,-0.013949182123790427,0.04366535355163524,0.005686229156637175,-0.09353143406443169,0.019466071756052937,-0.01617945390134486,0.010696940234029841,-0.10473307774520756,-0.004965008744141274,0.02754472893084697,0.016582768983700744,0.14146806330777598,-0.011273286718322981,0.025802243143946232,0.006720080752897398,0.0074270357931377285,-0.02354527209040175,-0.005902319947295788,0.0006640520277741175,0.05307693079140916,-0.00717250608404795,0.02108725296114023,0.01278526219279932,-0.00822863335843501,0.005962199357402321,0.013640756646280268,-0.014777366955696085,-0.006819511153175391,-0.0003641643305048284,-0.011248157479687649,-0.01940384174801538,0.010885476129195609,0.011197692898661774,-0.017972226152945834,0.023748708345811487,-0.01698957618144547,-0.018197264014796995,0.030127066526813674,0.01940694562993188,0.042019349625239635,-0.004928120511692789,0.04104715647451495,0.0011859684925793884,-0.02838456020032865,0.0012105127846526393,-0.0918048942344854,0.006383685599376769,0.07470601502067235,0.04504784853114526,0.025915169916505127,0.04542348266824141,0.017377589374165222,0.029030738236344944,0.02260205382770508,3.369995498,2.880004502,3.125
0.22330691444561593,-0.0041651368977743694,0.00018083024214862522,0.0009995608247347935,-0.005903523611743034,-0.01500909533672259,0.03331449816869466,-0.01442402273456471,-0.008765834153895128,0.082454098805213,-0.013663428743360998,-0.006074906871531449,-0.001401406855866674,-0.013908941519624613,-0.000984517665678174,0.03022146355120581,-0.0094152874196319,-0.013234295552826129,0.006480463382126478,0.014686239536597234,0.0020545150797838807,-0.0362000975429226,-0.04272473335647889,-0.005336213004001043,0.009602951063728634,0.0035384422869728996,-0.0012694128510626062,0.010771053507273849,0.006164166607870151,-0.007687266073427616,0.006639596604215732,0.012415198362909573,-0.006471121360372478,0.008919876829984305,-0.02653788775373948,-0.01186162216574323,0.01884814079126834,0.003398524827276368,-0.037636011192476344,-0.07794651207697319,0.028563204006209673,0.014799580851286518,-0.007585201146628045,-0.06715995806072256,0.0032856238422688034,-0.03173214899761614,0.017959686915351616,0.0012994865944592044,-0.006212245139007498,-0.045796082822841096,-0.060355729513932435,-0.04706306163188552,0.0017541692996540011,0.08270003655283953,-0.00629284317332367,-0.008316633279645267,-0.00020666799002566242,0.004788610227037075,0.06307594456612892,0.007328263970452325,0.009713536128761305,0.07465396019972535,0.05566559574166375,0.0047763110366245845,0.002897384273548363,0.020644888065031054,0.009656477649026964,-0.013819319922831525,-0.005866031958698856,-0.008679931546454791,-0.007052305780355486,-0.017734466311611588,-0.0025047372072283043,0.0022459586602870114,0.003639337424176571,0.0022688261034407874,-0.011529695015923103,-0.009360052456554824,-0.022347858533228102,0.01699229168880979,-0.0032379006894503355,0.012997184059631682,-0.0032239053213220822,0.04693952528738335,0.003590693492015966,0.025481244622800825,-0.013077942759787926,0.5222316360103025,0.03585090328704719,-0.012211482006227663,0.029140483215849923,0.02175642409396245,-0.01123751292504363,0.0651145459892362,0.02030541664231083,0.011939198076267143,4.804087,4.368326794,4.586206897
-0.026519783433498693,-0.004318366651970858,-0.028665883101709266,-0.024999829905183523,0.01239300294918062,-0.01130692513989254,0.005076284214402818,-0.014786049202582155,-0.017655579207420214,0.035325934301899266,-0.007702508189987647,0.013479156324357408,-0.0034936627736262393,0.01243803929251818,-0.015821605219133752,-0.8196045514729647,0.03557031048154046,0.008651437534534305,0.008210915426013295,0.04767325205036235,0.014653403301604633,-0.04977911548005335,-0.03210743060817437,-0.00886646849489275,0.0012088530423009917,0.00386694062476416,0.004582262223083096,-0.012945547943860436,0.004665531572814303,-0.00838145834894196,0.0018447678197911392,-0.0009961064099223286,-0.00031227541764502516,0.0068324502965483565,0.04093916630743918,-0.015059805345019583,0.01312582719851692,0.04466338133537274,0.038078488438714565,-0.012540683365775355,0.03537413985356087,0.024793437651736368,-0.010762999445300183,0.0389825265604532,-0.005079223993004813,0.004136788719761849,0.004857266909659341,-0.012026363895391539,-0.03415124737853631,0.00831101878834301,-0.04559448561058039,-0.01889084068301777,0.006897024975110525,0.020911087551819463,-0.005910378905881845,-0.01888174412780747,0.00346271213443455,-0.006135298154912267,-0.01105861223386395,-1.5720474734403466e-05,-0.023946668034454558,-0.017609594108305544,0.01724724185591473,-0.014565721632640187,0.007699396173867773,-0.02480159875808591,-0.0001554512088109462,0.011453034530005813,-0.009680161537926132,-0.005489730544045378,-0.007889359131704304,0.027477191431527187,-0.019979570358135537,0.010754804464192148,0.010352326993443906,0.00850168615703855,0.0072554423435317065,0.008706884994286975,-0.015498519745245116,0.031629941589727636,0.027125113742238468,0.021044848562163623,-0.002588998013576631,0.039391209320167944,0.02371813029297805,0.023740362506015498,-0.011451420527260251,-0.012117545876396964,-0.004836930133475526,0.0045085558947812,-0.016857184097988483,-0.0031406943483256004,0.04613157541594419,0.018206567218195184,0.013648282494299308,-0.004770969428805709,3.431346944,2.747224484,3.089285714
-0.001488771672996082,-0.003243881853593536,-0.0031611812675373966,-0.0047666896575074055,0.005258287719858716,-0.004722494454264538,0.003020458868293006,0.0015604492980912721,0.9897767921747344,0.010240245476525967,-0.0023675439133222583,0.0009873488509871446,-0.0033538347860941607,-0.0022028522758255767,-0.002220313734899583,0.00905924906573519,0.004217164088354371,-0.005113600117981998,0.0015536944226033187,0.008609294188679638,-0.0027453731123528733,-0.008375117804842463,-0.006600303748275675,-0.0042095105905515205,0.003307914291862696,0.005141791079307996,0.003289366733960963,-8.103999778679459e-05,0.0030879332931160915,-0.0036462900833404335,0.00345125696809896,0.007791443776885961,0.001310101812260113,0.003867112990841094,-0.003902607965285785,-0.0037679649553810555,-0.0010360194500851619,0.0032076980498021114,-0.0027978737767261107,-0.002810117534541041,0.0009703100627974571,0.0038062036853158225,-0.002548819425167838,0.0010841606871952575,0.001872851806056532,7.848036092967319e-05,0.0009726730719765332,-0.00461952975061366,-0.004926288560797805,-0.0008949681009909906,-0.010543971321208335,-0.0020123829497735086,0.003524720503898499,0.006956824538146422,-0.0035478070409729807,0.003979860285563638,0.0015113381392822503,0.0033052765160171463,-0.0008034141253450059,0.00149050172549459,-0.004781899425515618,0.005090619041767836,0.00328116071067374,0.0011571659380413138,0.0034582884967276862,-0.005523937034412599,-0.0030258375936171407,0.0001348419655373737,-0.005296124288855394,-0.003925743359817031,-0.004289886514189267,-0.0015796084933634995,-0.006369095988574214,0.0014191806859609488,0.003180222287515055,-0.0031587642873632344,0.0026615927614634847,-0.0039028896623040884,0.00028119700068672326,0.005792719080219768,0.005634760598181631,0.005289704980581807,-0.00195084634398448,0.006967404818232462,0.007875998628239836,0.007251378459837359,-0.005438538543718475,-0.007259638122968053,0.0007278895397945491,0.0028273461895355688,0.0035757129122579038,0.007542208251846018,-0.0023230805791963206,0.009582248473740927,0.0064633211789349165,-0.002161996620567064,1.384178612,1.098580009,1.24137931
4.5144111031351024e-05,-0.002894626000723643,0.011995228804094238,-0.007285790639796716,0.015933045225336683,-0.0020424969628854354,0.011450645842559575,0.019185827175488567,-0.0030353187852997267,0.010346629804072957,-0.004246063439916415,-0.01996453748966806,-0.0014186874468167829,-0.010026949911907878,-0.006373866123355891,-0.009527983063364213,-0.006951643125341307,0.009633126132527078,0.017340990716513755,0.01213402895528976,0.9386575159215724,0.009712506012915999,-0.009242158245617027,-0.003170670644416732,0.0009608281444966872,0.008499178766953223,0.007898192026313009,-0.02084175814855602,0.002207866966437532,-0.00548380379803579,0.004262777237922616,0.03529839909201197,-0.00415789419831274,-0.0006263225703938958,-0.0011299848806916987,-0.00813860071482604,-0.01546923977322414,-0.010231791623835628,-0.010495462117886364,0.0019196395263619168,-0.01346197194112975,-0.044859447285874654,-0.0050286299017117545,-0.012008055346925459,0.004191571121186555,-0.006128771067447621,-0.0036974657129223605,-0.005403307151637301,0.0019916717141421954,0.019670231512656393,0.01127682551368654,-0.0010146036828706073,0.008920645961062085,-0.011662321062353374,-0.003780589851687843,0.005382051277675869,0.006709424760267402,-0.001306714064081432,-0.01113194726809289,-0.005589474268600918,0.0017396734299976013,-0.0022372508111314277,0.008408718504719557,-0.0005852057548948473,0.008602184764034819,-0.011865101245533876,-0.01765686998579367,0.0034893398454434615,-0.011732573813589985,-0.0010287056009424772,-0.007233219906244071,0.008436891917971636,-0.00859856371879459,-0.006919763877445478,0.002508644586676066,-0.001146333487656277,-0.006922596663760803,0.0051463288134993256,-0.011609921104561908,-0.013615861533289825,0.0026588005880034816,0.009098569607601484,-0.006415020504228781,0.003440702635407091,0.009261150902030965,0.016295175614765012,-0.031395023897901296,-0.011585293270753078,-0.010586256859273299,-0.024823445332452617,-0.011074575745347997,-0.014151623324262879,0.018164956643044797,0.020283611435074993,-0.013400084533159468,-0.021159059901767058,3.165961789,2.619752497,2.892857143
-0.013900896475759159,-0.008302804086821526,0.07862520897497981,0.00649412381393209,0.006387451546649984,-0.009209707599874472,-0.024159469205175366,0.057856229324563434,0.0011607889109210682,-0.015013189708294777,0.0306189322201749,0.10462010432786058,-0.012031423089713335,-0.012291116511750836,0.013995973063107377,-0.03899237659665619,8.964324311667258e-05,0.00012601369132227285,0.027647904253666734,0.004746569245777413,-0.02868328098768465,0.049079715609044436,0.023946769486751673,-0.005557544986015388,-0.012578530475230517,-0.020411641246928455,0.011226056586786761,-0.027857522311564693,0.011861867179859483,-0.010549290362722433,0.012225469769392852,0.005985863071524334,-0.031438403407114894,0.007591821088351566,-0.15939866155641488,-0.015540506870958684,0.014406960133886535,-0.04458041778624355,0.060395462865491197,-0.07274282712980149,-0.04277047226550961,-0.029772250339924186,-0.00011223328087922927,0.06272970178154814,0.004113378175582923,0.030581002748237152,0.007965312025790146,-0.01824403560129869,-0.034154610242019635,0.023406719018243267,0.03135218668592311,0.05036442304604289,0.010461345590065308,-0.08840001615869023,-0.0037985052215944426,-0.09289241025057926,0.01367132882070953,0.037415143643781935,-0.05685882360182461,-0.01539718704361114,0.05894764430950617,-0.18328648003913106,-0.02624104714361837,0.019572770093633476,0.010467416925519654,0.07397447847528019,-0.03507105171727085,-0.06850384031189513,-0.004345314490561037,-0.022327289031741592,0.007122277663933327,-0.010960184471619942,-0.020776775924825925,-0.042478349055886586,0.0018242152375577104,-0.014248359864492839,-0.0065062342431031085,-0.010281654273196559,-0.09167614845779984,0.008341864585381295,-0.01044439210171169,-0.002761064339093728,0.006498957626708044,0.021119348984844584,0.09763483484164463,-0.1841361874968376,-0.02049885768628488,-3.3054041732474856e-05,0.01612557011663148,0.004330243731412251,-0.015005405350238024,-0.01055100207376118,-0.02774007990013047,-0.016899459391551994,-0.12865773807612832,-0.02439870846406153,4.371789143,3.869590168,4.120689655
-0.17035842771579027,-0.00745233020310506,0.021802616637025846,-0.019437176572968545,0.0065046880463799205,-0.022687182478532724,0.019513565086584216,0.017807263814832008,-0.016293339160770352,0.07103898807972746,-0.009093420091890304,0.030678425383596244,-0.0196278052289102,0.0014399125620131483,-0.011899881091587601,0.09929225359932316,0.06372399012972726,-0.007978436773929665,0.02036352613080593,0.03299677476388343,0.01967025089127132,-0.07333995949713235,-0.01793259306950865,-0.013182501283853433,0.015834164258114014,-0.0064857489185361165,0.014649200014317467,-0.007312690874603855,0.010742487056481195,-0.012840067307777326,0.011742726069620346,0.0017337855416735893,-0.01388801556163062,0.015609128488061097,-0.05990839917375468,-0.02051291785261683,0.021899110970354792,0.02739376531997625,0.023141183840318894,-0.015222623859585862,0.035943397844928886,0.03525314688298712,-0.004754553031910371,0.061853301017514586,0.001531708951010543,-0.03198370562093488,0.020684439243623294,-0.019739745281995784,-0.010562512133427425,0.045258868835883176,-0.09096208492857426,0.031185158327670347,0.019267341002568463,0.12775656117140882,-0.01262656504004589,0.013931223410257232,0.006183971187054912,0.028732868356339095,-0.04528907264772333,-0.009101473044740307,0.02703727057104185,-0.05615011525314895,0.053749235030819714,0.034860326292395376,0.008791289456637132,-0.004135340817306558,0.02208822906432636,0.003317878975028154,-0.010622296264235113,-0.01578966492760245,0.0022212806296477974,0.015320100930979474,-0.020407873760128755,0.04182316802673845,0.0106640918932056,-0.01943608300710333,-0.01370066409922919,-0.01684451348136019,-0.08408720808105292,0.005825836172055581,0.014320755445604584,0.024973727413121177,-0.0033680555822528896,0.044078556620009535,0.05878123501721717,-0.023469642290926258,-0.002403310835513902,-0.05386241254191456,0.03300378098562505,0.030574620495731845,0.023561899070083207,0.02158809179069063,0.04557398416477544,-0.011148441979977794,0.1287288893626897,0.010550656991965668,3.312221095,2.887778905,3.1
-0.01396131812895195,-0.004302435839967701,-0.010114396875629952,0.005108388547517758,0.006964490854736615,-0.008800554594228854,-0.055437123948378846,-0.01578121290283395,-0.02301554475614154,0.20178818160646037,0.011747156899357576,0.02491540510896453,-0.00955908550128048,-0.005021785546211249,0.011889571982463678,0.03998487448206227,0.012596528862668474,-0.0007268994886861585,-0.012970879566380903,0.04161684743947657,0.009997419963149052,0.5991265413810968,-0.03844267222217457,-0.009183483190945342,-0.00017028712702125477,0.011816763358478366,0.0003697073435595724,0.019806547680287535,0.0019690391827557685,0.002718153277079397,0.005894336014504937,-0.09461683596246084,0.01711556702046032,0.0065614433217057394,0.008772330738790596,-0.013447287366805222,0.03597594987870867,0.05556728699924548,0.07564467261738322,0.059647218270026545,-0.04976957176026999,0.04518477790153815,-0.002199920851577669,-0.0025448327428801774,0.009712451153513588,0.09040975503534783,0.00411968440974368,-0.0026605384109327558,-0.035830682580860994,-0.037887820989855776,-0.025887968154824668,-0.035836499965619835,0.016301174782251123,0.0848946437584608,-0.003538499334338256,-0.027420630301694712,0.0012187727279159395,-0.009631978144676272,-0.017767600424911236,0.0008401442761701716,-0.03933749286181614,0.05598800141831838,0.018014959671453012,-0.013193501589291614,0.0018098624318312667,0.013253685185406667,0.013708682703210292,-0.014349634216176127,0.0011752745750821113,-0.016385950121372474,-0.016750627060433135,-0.02017167451677132,-0.014464906460377923,0.004738476712227088,0.009896236249939017,-0.014289805991040171,-0.013835722661732103,-0.01054310409834074,-0.06241884501812273,0.06275300122813217,0.02333933308007103,-0.008444031250082928,-0.006770899850212148,-0.031441805731243666,0.022726064058816938,-0.008803724969530432,0.011328957499649376,0.24032559031488213,0.013437835597838123,-0.030234073527756363,0.022931918344060186,0.04471596865193487,-0.009520856542372362,-0.005992219303419148,0.042432851241603266,-0.01514522035548163,4.756993215,4.311972302,4.534482759
0.06318835391660652,-0.011071348179958964,0.02885820206700148,-0.01326927781982375,0.004106060014003864,-0.01956392220517865,0.04163165540021263,0.0012465524826575853,-0.00847824994085771,0.08731119548722462,0.0010444647471597054,0.0034018320550515888,-0.01445559069680553,-0.031015977977075986,-0.003071848059595479,0.016383281276499812,0.008766271989525235,0.005116934139590356,0.02320348608658309,0.04482169782054935,-0.016391139013726644,-0.02723372854962962,0.006839496755257938,-0.011196337208280671,0.011100730792144697,-0.0005878250931283731,0.01557116626899358,0.005729907985086718,0.009077038912954605,-0.009882908873141485,0.014257055845715537,-0.019842497728683746,0.007312944062366603,0.008460339816627386,-0.028588310147575124,-0.017890787029402604,0.02333395284633689,0.029169274092304968,-0.09668701127595103,-0.04351723357793511,-0.12952149766902055,-0.004885358397140594,-0.011792414405694491,0.01413103773503817,0.010214594537233385,-0.03051953620463011,0.01586682233557664,-0.010225928414618016,-0.005360306757135358,-0.027661463540339184,-0.00018166503326678022,-0.01129880400722786,0.015440736115271596,0.0860630820251817,-0.009711178532711274,0.026269453272871154,0.014756665536277512,0.012918172153457122,-0.02089513044308432,-0.0065684578679433645,0.000673456183752394,-0.033446260286921624,-0.01967988384811862,0.016452046759650094,0.012881190546218942,0.007736407432726861,0.030314946020021456,-0.02908863184409697,-0.015528699778770975,-0.009362544771196026,-0.0035161718425895465,-0.006639672542921046,-0.014915936945716218,0.01663694672427716,0.009989417634975543,-0.014918642245773439,-0.01603160302295731,0.002852889114829924,-0.12203497186630997,0.005782570942521631,0.006095346203104116,0.012299735902057815,-0.011378280087016936,0.02097503762855658,-0.004968871064834569,-0.00969481709938701,-0.005508900520577789,-0.10806242440462904,0.027634677716557116,0.018593087718702894,0.005990274329168385,-0.004823529853706991,0.10108063668735132,-0.00595748644271804,0.03697875101793095,-0.010600391906465379,4.655644914,4.137458535,4.396551724
