fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,CIHigh,CILow,MOS
-0.03663167936516196,0.14828700585431775,0.002984911566095669,-0.07629198229729861,0.03132331353687615,-0.1016601417955722,-0.027692690385238354,0.03328191824195663,-0.00290135760462858,-0.011850890167495418,-0.08955771019957952,-0.025897555320841804,-0.07549036069306657,0.02700200145682589,0.061185914536757736,-0.026395180454708293,0.46382869423777656,-0.1986458039557353,1.424230754,1.075769246,1.25
0.029215262318014593,0.044533149161839654,-0.011869834919563053,-0.05055240041383233,0.020573644511902228,0.0324311418870248,0.005379784371209499,-0.009899198611394945,0.004309299960429069,-0.14346379541669552,0.08831954390451867,-0.006909440779163556,0.03054536063936411,0.010269799276574598,-0.02544448542379254,-0.01583362898393573,-0.03807501572474069,-0.02604891992080293,3.369995498,2.880004502,3.125
-0.033748350904856825,0.022690961528694386,0.009189352484968069,0.01969828504157524,0.006859887067561547,-0.01648168375992258,0.019210595175581578,0.007835023571192245,-0.3545169765770774,-0.04522572384604525,-0.030343882399585246,0.020435634509933145,0.02984596516845196,0.023872408227609502,0.036597805241223594,0.017077941281986368,-0.008030236834650052,-0.008854522384543971,4.804087,4.368326794,4.586206897
0.00813643971473121,-0.00023696684122474676,-0.006134408289391164,0.007117974996010771,0.016210069261813394,0.018128867124621317,0.01094577383640128,0.0018940208241758057,0.03825401894194609,0.005891421214694646,0.07157038948639108,0.02464608732104078,0.06772235653729575,-0.10002033781719662,0.021965329710890904,0.02189325774089332,-0.016356380681649255,0.0054088245139319565,3.431346944,2.747224484,3.089285714
0.19984522379074202,-0.052734487709625896,0.16203329631036958,-0.0033774950383063896,0.07137053012519438,-0.015586466863640637,0.018680357108013163,-0.003743587096199175,-0.010361695109439385,-0.03681290142731344,0.08566427237825622,0.0011761385790092873,-0.16235524099804516,-0.11375253704692334,0.10705730327208089,0.0309610103256522,0.18862690379981403,0.033407110431477684,1.384178612,1.098580009,1.24137931
0.03398443326902075,0.036942342225989265,0.11464971368813207,-0.06221285139093157,0.009039311119072533,-0.08039982806793153,-0.008636464006509179,-0.020696735417820328,0.04812822472124065,-0.1385893789282324,-0.09061702907031748,0.0179047803554085,-0.006704583093257853,-0.07863436573225789,-0.049595098513766436,0.007236127245815178,-0.03186337621251404,-0.04504945518463299,3.165961789,2.619752497,2.892857143
-0.0037042292929671196,-0.019103829944850208,0.01702765189344728,0.0034442315670312786,0.006382400971232312,-0.003225300786316897,0.008459501441086552,-0.0054739149223089895,0.050087555649792184,0.053594887080491226,-0.09546274739252208,0.0327370843713383,0.06824161536464976,-0.05595692604946565,0.01389806135442359,-0.05342866530793031,0.002586292826237326,0.012527485154488064,4.371789143,3.869590168,4.120689655
0.027890590176984906,0.05152255972070142,-0.014224368112936385,-0.05633385305927343,0.023568820168516982,0.030734347401400797,0.009897842607365974,-0.011840390800030963,0.021069652036070752,-0.1449501698161763,-0.08156572511700397,-0.006673403859876565,0.022320902532745213,-0.014617544867811196,-0.0397350727017824,-0.02544703803418831,-0.03579873414769558,-0.020646913806852928,3.312221095,2.887778905,3.1
-0.38580229579170355,-0.016950902344191353,0.006098971709237588,0.026459322378751586,0.018038283342146254,0.02810860423123101,0.024442807586328233,0.01897108437740937,-0.24720071574294541,-0.11604312852941055,-0.04823605775061394,0.022264394093772646,0.0160163353026946,0.04192742580274747,0.033263715893874925,-0.019078509580504856,0.015765950374664967,-0.015044306882941765,4.756993215,4.311972302,4.534482759
0.005695776177653799,0.00877807572812962,-0.002205623939301789,-0.006211500004526666,0.009715423313783424,0.01184783302528377,0.0060958850282917185,-0.0017885003905303695,0.024413468951939053,-0.05963202114545241,0.07275497095318476,0.019143420585581758,0.07034783478973643,-0.14435958988346279,0.014356731827186026,-0.02477057679799395,-0.016943112297013178,0.004910044497941922,4.655644914,4.137458535,4.396551724
0.007303638961559119,0.04036445156193663,-0.03556908256915518,-0.0024069407566020664,0.028581946230197997,0.05333531899637237,0.013004405909202535,0.01360586790638875,0.029982090220363,0.10552425979293202,-0.09241330883253576,-0.04912528461403853,-0.005805668632041206,0.02677003798075012,0.30010121024859765,0.0027471563432558688,-0.01891694528249339,-0.002955853044063187,2.970983131,2.251239091,2.611111111
0.04603025664882311,-0.008415321509728551,0.01785806719603778,-0.03744413590440025,-0.02602860593824127,0.046925556951106645,-0.05165772888464272,-0.05430016197010844,-0.21341264362408865,0.03280283600499372,-0.04374518958168255,-0.022569865976516657,-0.04152134534269044,0.03562262703171848,-0.02423303746075658,-0.017358502619564006,0.026348181964839946,0.2786551355349676,2.686788331,2.05395241,2.37037037
0.005543524286612903,-0.00467956283075665,0.02776085651272424,0.010497842778570365,0.005163369336121084,0.0004575059464698087,0.006290132373356091,0.0047041266782719806,-0.2471297958962468,0.050861744618571056,-0.04680102197527496,0.02629029506160237,0.021231449583942835,-0.019082467066697677,-0.011876977409335576,-0.014472358677635445,0.009760356654102588,-0.033703343509690474,3.044920759,2.339694626,2.692307692
