fe-1,fe-2,fe-3,CIHigh,CILow,MOS
-0.021233841612342777,0.14978664224870122,0.10293762481751677,1.56564417,1.167689163,1.366666667
-0.008553609265982663,-0.06201983124593424,0.10686033629578505,3.991799552,3.401057591,3.696428571
0.19586599770051114,-0.0013435179755933804,-0.005433265604107389,4.581469014,3.989959557,4.285714286
-0.03366794268575218,-0.023073217368269804,0.050079023641609655,3.388944946,2.921399882,3.155172414
-0.007013287365063637,-0.06996915927508002,-0.11102277451829301,3.799760206,3.165757036,3.482758621
0.18316731306974132,-0.04895839283775854,0.05339426342636667,4.751477668,4.284236618,4.517857143
-0.06322865182724377,-0.008025191700736902,0.06675665358760284,3.014959093,2.449326621,2.732142857
0.06056989814409616,-0.07099454177620713,0.08274778522554214,3.658971212,3.055314503,3.357142857
-0.07554305560879375,0.006266277750911985,0.0033449422464258134,3.107115012,2.596588692,2.851851852
-0.07540595035703777,0.008184379346930901,0.010455806119489736,3.319639376,2.7838089,3.051724138
-0.06931516715839828,-0.011831429734539859,-0.0004361299180317138,3.094947531,2.491259366,2.793103448
-0.07610612441616302,0.005417046838668653,0.0035128769075434417,1.362669765,1.137330235,1.25
-0.05240585160949883,0.13845788808950055,0.0370655226542993,1.387269538,1.079397128,1.233333333
0.23671866276359832,0.022979336686890096,0.06201201288190844,2.694792401,1.945207599,2.32
0.1076054174083912,0.2465074600044276,0.07329350160665468,1.363997599,1.102669068,1.233333333
0.14621452787598996,0.05344679538582168,0.03740917422373383,3.0643401,2.528252492,2.796296296
0.10989951071827499,-0.0861291075457669,-0.08039890424918876,4.586922149,4.190855629,4.388888889
-0.023645153962846107,-0.051757296044490274,0.043594229818807374,3.857237033,3.384142278,3.620689655
0.04641992956435991,0.2905341438594275,0.020348257690652377,1.377270849,1.056062484,1.216666667
-0.05545803106712299,0.002436255296101745,-0.02708938360992352,2.637035504,2.190550702,2.413793103
-0.06910635778919426,-0.011532581491944185,-0.00041179647325999936,3.257015236,2.742984764,3.0
-0.10459191520138182,0.11571819242891022,-0.06992843753855411,1.770033908,1.363299425,1.566666667
0.04231718466722621,-0.04278721163664596,-0.108381399759202,2.241733096,1.758266904,2.0
-0.07932857085786041,0.01616482957078116,-0.004819007002201656,1.621677784,1.278322216,1.45
-0.06887874027110141,-0.011243385633032373,-0.00035895449940542807,3.444807906,3.003467956,3.224137931
-0.04047749589167054,-0.04366606103362309,-0.02028662056117688,3.454788469,2.978544864,3.216666667
-0.044622007078090324,-0.03978406572504975,0.12531406140971457,3.460340236,2.987935627,3.224137931
-0.008434586072004051,-0.06188514204883712,0.10692291721123066,3.923636291,3.335622968,3.62962963
-0.05746574379147313,-0.026616579602222735,0.06264494118995816,3.348464581,2.85843197,3.103448276
-0.07804577640329632,0.07859474391860112,-0.01272976991829941,1.765816215,1.400850451,1.583333333
-0.057456088797048346,-0.02659615103409317,0.06262184565737312,3.430356437,3.002976896,3.216666667
-0.08272962825690025,0.0007152639416708646,-0.06347497159411078,2.624756782,2.153020996,2.388888889
0.002969243802362366,0.262723215508584,-0.04750505698633612,1.26447695,1.068856384,1.166666667
-0.011399607024324536,-0.06586814388818804,0.10643422860332831,3.94604759,3.313211669,3.62962963
0.007328845189167963,-0.08126030806495056,-0.04784670078073835,4.373132173,3.780713981,4.076923077
-0.08277446411448017,0.0006614761197966123,-0.06348332743665618,3.051922047,2.603250367,2.827586207
0.06081271233836846,-0.07067866775806249,0.08280432402248321,4.592530589,4.157469411,4.375
0.05949457118720374,-0.07243425080471323,0.08257632421494433,4.386792309,3.909503987,4.148148148
-0.03633146992846925,-0.023710548554778308,0.06053456050917424,3.531309226,3.020414912,3.275862069
0.0073706429232804,-0.0812106218894068,-0.0478310055030877,4.225768921,3.636300045,3.931034483
0.06262967607703976,0.03297021047865311,-0.15890681940763654,3.210241176,2.419388454,2.814814815
0.007369141298770632,-0.08121391336164459,-0.047825852654905,4.329362543,3.770637457,4.05
-0.039043488872305195,-0.0417237006659277,-0.020062802113172348,3.653463529,3.070674402,3.362068966
0.09088231977868214,0.10254578701502631,0.01971081856026649,3.764962853,3.028140595,3.396551724
-0.08234001388870066,0.0012391005676169453,-0.06340761091602717,3.24043084,2.828534677,3.034482759
-0.0825482231744164,0.0009483982380664422,-0.06343849397129452,3.060916712,2.639083288,2.85
-0.008432163242937551,-0.06186638700260839,0.10688945676117285,4.24461591,3.686418572,3.965517241
-0.03771573545073839,-0.009142441129934514,-0.12270856836959641,2.535804889,2.019750667,2.277777778
-0.057435724141212244,-0.0265693920196678,0.06262527094402208,3.394160216,2.89155407,3.142857143
0.146836616672872,-0.06721534049240772,-0.01329834086524851,4.785550297,4.325560814,4.555555556
0.021900536070798608,-0.022875424992563113,0.045015503803164124,2.646890722,2.056812981,2.351851852
-0.02520918044083175,-0.023142206869609987,0.10338995249362494,3.824198457,3.329647696,3.576923077
-0.023700688113902788,-0.051814887207956156,0.04356400757449716,3.720526178,3.246140488,3.483333333
0.045973642548740055,-0.09061104007372835,0.08041073040770536,4.672867535,4.18920143,4.431034483
0.02629199676150563,-0.08648828740062592,0.016363809010524186,4.549695967,4.021732605,4.285714286
-0.055129861817762416,-0.03278666237196264,-0.08351860365107387,3.462234023,3.020524597,3.24137931
-0.04042809437762211,-0.043596573045125375,-0.020286968706029616,3.846189416,3.296667727,3.571428571
0.058917532240076294,-0.07321134238994506,0.08247211630884888,3.002162168,2.354980689,2.678571429
-0.057218027240651836,-0.02628404303114059,0.06268909993242955,2.653067263,2.154625045,2.403846154
-0.08250571109625335,0.038819601459896595,-0.08420239317034896,1.91045444,1.503338664,1.706896552
0.02629167981242624,-0.08649319618495108,0.01636973009790428,4.364099225,3.778757918,4.071428571
-0.07058028704502203,0.007739628601602108,-0.08683934622297479,2.790403103,2.276263564,2.533333333
0.07247326715796884,0.015644546223243884,-0.09645812503749683,2.986568337,2.293431663,2.64
-0.06895862041695405,-0.011342751836371455,-0.00038372865530204137,3.249159055,2.784174278,3.016666667
-0.04901217192098389,0.05339965944176832,0.1030901581668173,1.642556938,1.324109728,1.483333333
-0.05702034901350386,-0.026018057356365202,0.062715951480833,3.324814232,2.847599561,3.086206897
0.022894726647487994,-0.026699910503785788,0.028121645849134038,3.09915415,2.442512516,2.770833333
-0.007130447834827282,-0.07012796472631241,-0.11103880188063632,3.453428328,2.925882017,3.189655172
0.20755459573509447,0.08736796943759952,0.1010774639283809,2.156586714,1.73996501,1.948275862
0.11475100724927272,0.06178576087204981,-0.08140291207879947,2.486585659,1.977700056,2.232142857
