fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,CIHigh,CILow,MOS
0.012984691845630671,-0.0024497265661161827,0.10732591809179659,-0.0015249758873747581,0.02990217243943346,-0.013706926561240068,0.32663679745920055,-0.01586021720645258,0.013235297234857803,-0.04339964138174829,-0.008672262940778015,-0.022932912871850987,0.013022559837077495,-0.07302760208597192,0.05174778063882147,-0.0131802939707427,0.04380906139631558,0.03245666176613376,0.0020809254527173245,-0.027121083491200366,0.058913156155468396,-0.016392692396413788,0.0031659463717695724,0.0311309842667726,0.02698843448844794,0.04515684048247319,0.006765734435148067,-0.06027998587240832,2.970983131,2.251239091,2.611111111
0.07271498641676054,-0.0770410192802155,0.0669835283764668,0.011608996617504919,-0.0027292648799903097,-0.06582760673201722,-0.09204401657381055,0.00036134533122705544,0.026786500040480218,-0.0161764503644806,-0.02221050961188706,-0.06474550817842094,-0.069966704071242,-0.05548833532166533,-0.2582779028306914,0.024372207852413,0.04624151464889884,0.042229634083405715,0.0006329795190490679,0.0702047662443274,0.007837570388530208,0.1881542011691343,0.016664452033263794,-0.02184545488933799,0.02500058724278982,0.023558137514835303,0.0511918167017892,-0.22366917168825762,2.686788331,2.05395241,2.37037037
-0.01849512074025647,0.003596528707008424,0.047941308640431536,0.015252941103592198,-0.02128288313371282,0.006245362440040405,-0.020631555187387417,-0.008252154355871802,-0.018333905846347663,-0.007785817837106386,0.0030635530717773043,0.008216420443502362,0.015017373341755668,-0.04610018216861002,0.025534568742323897,0.013827193912885992,-0.008967816242392793,0.01753122608680166,-0.019446966899324646,0.011218926433794787,0.053099049774631965,0.24538762357474964,0.001897621162930945,-0.00185561807726858,0.006329347391316255,-0.03698390742986072,-0.0021882698567539916,0.012280859368606853,3.044920759,2.339694626,2.692307692
-0.13379064147215963,0.04494334078526723,-0.053723548233394966,0.0023833108758958923,-0.08584815712530405,0.1375053895959008,0.011319159990077488,-0.06118440448126213,0.015379290379328139,-0.01952382426219081,0.06541938659801044,0.08276783347196458,0.022907871312998113,0.10616620545069284,-0.6152867021050263,-0.03590028835066024,-0.013421628375777097,0.03139706152657181,-0.11572907835561762,-0.07619562395176463,-0.006051424938621004,0.002723096455601518,0.07801680033129485,0.04306831476570903,0.06540982306953363,-0.06200414561053435,-0.002673607511870223,0.09576391079013935,3.95457961,3.30467965,3.62962963
0.15402668808750597,-0.002521572004047315,0.1109183025373283,0.007808771192812215,-0.006091137451072238,-0.07910167446887206,0.031472384924824376,-0.01943471954324417,-0.01668555236362368,-0.016506093822809938,0.2615186732699367,0.014328022098892312,0.0059374302011365844,-0.07102132373847328,-0.008287351652226264,-0.02432949959489738,-0.04933588319628755,-0.10674396244440848,-0.04815978172714315,-0.0029751227863908155,-0.08181290713758246,-0.009547949228209436,0.039423276338762726,-0.04062068587960918,-0.004181711743679132,-0.005723651056091144,0.02066583885610892,0.012331687885056827,2.576073139,2.123926861,2.35
-0.011403311556055477,0.026876023856410778,0.11097024227113411,0.007804727868102445,-0.008877021906195534,0.03374148345210444,0.29505715803754384,-0.022014352303555,-0.004555594308372511,-0.03849540624663396,-0.004115063709825165,-0.07088908484726592,-0.008700355474185172,0.09473578100713796,0.040547495512028194,-0.021628200797447244,0.005169033570000082,0.050484856942139396,-0.014737607918370543,0.0013629339326580623,0.07418420355185575,-0.033645657252375845,-0.0072162687361714065,0.020129947198379922,0.04179382119062647,-0.035303388086847146,0.05195726722768088,-0.05995542262554566,2.728516741,2.054091954,2.391304348
-0.025058123559281713,0.04958590644661177,0.03075782901437427,0.037474394479625514,0.03645987554410275,-0.038507499808897894,0.0024179967822554288,-0.030588285379455075,-0.026810976381084862,-0.03122676214176647,0.06269050458219444,0.05158163134588259,-0.013061189865319012,-0.1035880685351727,0.028606366197864486,0.008624369051287053,0.0074471233968910035,0.003929753532595562,0.0007350779361936438,-0.01948922621572276,0.10531327240327144,-0.03694047421488809,-0.06296196141133056,0.03123160096513421,0.022015214151881787,-0.01829036253217202,-0.05085122660056826,-0.02336739275465611,4.23399043,3.535240339,3.884615385
-0.012344402336887073,-0.02154682267785461,0.10482110758875014,0.002693771686633753,-0.025024517911321393,-0.002937414868940605,-0.016957773920181232,-0.012770796070039064,-0.002545625452130359,-0.002515460730249461,-0.0286819141117384,0.006054926734859696,-0.0014245318181861295,0.08301879682813092,0.013959625629136769,-0.007773962542978586,-0.035113558130501495,0.03814263710269044,-0.0020306261607979156,0.01585561054673188,-0.057409789295723025,-0.03666419365666029,-0.04514745849249535,-0.014435541861836276,0.013761905184040243,-0.0019398357959726485,-0.03273772562337026,-0.021873336398367922,2.558665314,1.941334686,2.25
-0.005307538600812283,0.044773305852485255,-0.10465345785782905,-0.22845114501352173,-0.03584729619279103,-0.02062670904492013,0.15691954954846601,-0.014425803902699921,0.030556494475465403,-0.011739607229992052,-0.13454059037207095,0.062233361122758894,0.05573060270741993,-0.05735754202210077,-0.04272178117977259,-0.013602537733357506,0.057534776275990206,-0.17367046550493312,0.0038022227396651465,-0.024423483693556267,-0.014043184187129692,-0.041674064289835465,0.0010039373375161362,0.003146938052570543,-0.045091174289811305,-0.03751877508090047,0.0657457619411042,0.03845805726115156,2.137035504,1.690550702,1.913793103
-0.09407016235002402,0.41704313983807595,0.0009781199415348555,-0.020619570805144684,-0.12230923336467668,0.13100952086820547,-0.11182755780721142,0.1244204324307734,-0.18226639454070312,0.05012229011074088,0.029194977553671154,0.10973541223120761,-0.20470002449910565,-0.014956477578174981,-0.007500630405268998,-0.004384680404660202,0.010204715898313928,-0.03677596943589135,-0.06173480703567819,-0.06760671728746678,0.021407505340572223,-0.03611902888321033,-0.038507565407943437,0.016338779263878313,0.012248769906015847,0.0035555878791834745,-0.1499431013295431,-0.05319480866585057,2.303374142,1.770699932,2.037037037
0.0005698737142700344,-0.055768586875838494,-0.01079976044558364,0.018599915561223784,-0.017623900252675705,0.08516394833230856,0.054938407652851774,-0.01930656312236298,-0.06029813342571149,0.010388205366176207,0.03386980309620883,-0.5019623000973671,-0.06743769018825181,0.09669811517628815,0.044607300569052766,-0.010005960547098115,0.04586193015039709,-0.04761008938442034,-0.0029468806051615067,-0.15307504221997328,-0.0613464172413996,0.029930239170156643,-0.030686033220035203,0.024196976339708194,-0.02005420143920515,0.08441282631960885,-0.03130287807346782,-0.05124206606193579,1.471686809,0.994979857,1.233333333
0.03755444632304167,0.02045709583399624,-0.04604522944141506,-0.12961443843476772,0.014236801520844139,-0.03761116794006671,0.009747035153726564,-0.008219075078426275,-0.03052580263583053,0.01148768526538394,0.0350364847282451,-0.009721664771403966,-0.02217309752364199,-0.1014851202880724,-0.16263756971135326,0.0040714543703117495,0.007250283046833143,0.0011098050764371586,0.013807625177366228,0.049139372124905586,0.10230457522632423,-0.04991113067659487,-0.034649660201474995,-0.0026067763864524984,-0.009628148660346511,0.018430450683970947,0.11287123084135835,-0.09258906097966545,4.625796982,4.159917303,4.392857143
0.014023090401245775,0.18342320865243303,-0.07126730401932085,0.13651341469727424,-0.021415081038891254,-0.03392727367616792,0.048086974603093004,-0.02523650704383575,0.056732770266439504,-0.007558788972188891,0.013274980004009658,0.04759613664323987,0.061889744753405876,0.05767006474327579,-0.0037014137714165094,-0.008196171077339201,0.05733775431765705,0.1559867299491965,-0.014454660281214352,-0.0430309187059224,-0.08472242226999185,-0.0056273660363674195,-0.033571662506043605,-0.035032213079444846,0.03468042351396024,0.12416213503081724,0.052204403609144766,-0.019758150149666774,3.28166657,2.785000097,3.033333333
0.056627215746879296,-0.01477457874308409,-0.018831743416042365,-0.03823106241480575,0.02371440413365238,-0.05443708705238499,-0.08754308842329328,-0.047680875137093584,0.0369875356545554,0.8587269857102875,-0.014663882835630677,0.027655692483672993,-0.06794001948542208,0.04291763626015671,0.007780076948959434,-0.025552489543400628,0.04568254222987141,-0.029110615634588537,0.02255613770215202,-0.001315489871876054,0.03817321422478115,-0.003842316709324268,-0.07916150974560675,-0.012946063749817762,0.019152904435349952,0.0054718250534495135,0.02092314979100975,-0.07023220912724346,1.786571514,1.313428486,1.55
-0.03044655774194265,-0.05937077436975775,0.153886798006003,0.021606315640562885,-0.020058731728986288,-8.716075077529993e-05,-0.0589104531129749,-0.003850125112962659,-0.015449334044717603,-0.015931925593440914,-0.035206152669249306,0.04519393221556798,0.005480528624193516,-0.06032759675589523,0.039408140727609946,-0.008302726549904478,0.020678517218160792,-0.011545623108328375,-0.009974198722608005,0.007137696987288485,0.14404055930079696,0.029335762084819746,0.04715997235211974,0.017097818470833973,0.022333338668899597,0.04368752591754102,0.0071839845829452876,-0.007684894695020248,4.400800178,3.806096374,4.103448276
-0.016193596032524984,-0.03380602733416077,0.03750850537802163,-0.003028112189543917,-0.008575555243116335,-0.0064047075331065935,-0.009188147682469136,-0.008013453239472067,-0.0007402130930889646,-0.009852871885028702,0.012311980129690881,0.02443820051468179,0.013775878353644074,-0.08207713879463462,0.018352506608200973,-0.006184932248859096,0.01816850201349188,0.01318732474753442,-0.009602566486074476,-0.001854072448503299,-0.12537273449017847,-0.012132414300406649,-0.0184366285435818,0.016256092697008697,0.02495804937626098,0.0214888328750929,-0.0025776633865615024,-0.01351462821777634,3.448905722,2.930404623,3.189655172
-0.004501764924730008,-0.03034682870246463,-0.023088103888318973,0.035675707151863745,-0.027702236400391083,-0.021815791490462783,0.00047707120467780023,-0.0123103975058334,-0.02197700041133561,0.0020318531317729525,-0.006674451071082839,0.028272324052360277,-0.007820078236700218,0.03152844606686967,0.016136776034555576,0.01593601492467977,0.015574775580520377,0.03675771536652103,-0.014226414097226395,-0.039729616704093806,0.006138583746759514,-0.002355188300770381,-0.06247696618743456,-0.8742965553112271,0.019801056838739534,-0.005593984472823978,-0.027785738194977507,0.0005078102452352314,1.659640274,1.271394209,1.465517241
-0.043517694993070975,-0.05682173609806348,0.15303125109526017,0.021949695868032713,-0.0219390400456403,0.0025894681407220986,-0.04227804537605379,-0.002740909565349076,-0.0007673523973595878,-0.012312297157873955,-0.0213421678290274,0.0433441756930417,0.006228777933778171,-0.05593278220686301,0.03794593026097256,-0.021068385344711754,0.02499987714136362,-0.018598749096662124,-0.0007847221371448829,0.0017691625516896951,0.13711110603895604,0.0350797000653238,0.0430583060804091,0.01519218098561022,0.022699172379674868,0.05814220557401956,-0.008205495453643569,-0.018366689558814264,4.392735837,3.814160715,4.103448276
0.05610769577974411,-0.04391258590160238,0.08264081941234919,-0.00897224666382967,0.0687950401422798,-0.038437917894313084,-0.02396840918139896,0.014702937132143146,-0.015050986752961428,0.0447456233892773,-0.043690355203835435,-0.01337577950478961,-0.034285809567698056,-0.12571204236706798,-0.4281686451322282,0.02104399028276285,0.01544853815056964,-0.02681574400845299,0.09909687856206449,0.09678408032800603,0.026384380839752572,-0.09031132230482175,-0.06737433795860236,-0.023804688949982708,0.02616125824829699,0.12702815363450695,-0.06881398615246774,0.09414828785555922,1.965763382,1.498522332,1.732142857
-0.0032056223046640427,0.47143394657823867,-0.06099613130024375,-0.04642355436884942,0.11950359339088136,-0.06770045161594376,-0.011704883579451802,-0.0468823362082692,-0.020046899515266017,-0.007631222106656252,-0.046136003561653094,-0.01696881610945617,0.04343594495049854,-0.02843403367884819,0.0722339783588057,-0.007734000736031329,-0.04283032061564848,0.19708552291810244,0.015052963059215507,0.039831608165722954,0.03492514222636764,0.04110645552878797,-0.02889949523886409,0.022889482015648964,0.05017760335872759,0.01787976308030949,-0.09886049177154001,0.004232395321247705,2.518109498,1.948557169,2.233333333
-0.01283368764060497,-0.013728379471999133,0.10630067918117615,0.00511022708388846,-0.013233707473367618,-0.0018280535257096928,-0.034252595657824826,-0.01029749339224804,-0.026971166018219143,-0.007813464334562812,-0.006368942211220854,0.005581707653345629,-0.0032065365479239396,-0.09804005529163227,0.019746812363993612,-0.013777248439218261,-0.009147425959873215,0.05140586245406984,-0.005783669884384356,0.035468473026742296,-0.031179090171616505,-0.0452012118239313,0.003398224079430879,0.005211778959783164,0.012053722110637259,-0.029410544781447473,-0.042564318354857286,-0.01640355640053456,3.636244181,3.018928233,3.327586207
-0.02524661464567133,-0.03373887103254582,-0.04618021012180906,0.011537835289625278,-0.004559494927657144,0.0049555146399118954,-0.037129128663638565,0.004121124302139611,-0.05402043960634346,-0.00525934836348882,0.022510626791245186,-0.0008938300329299084,0.009049285167556822,0.07921891392243931,0.021858652081617008,0.002333746496617989,-0.005512655350343817,-0.004294950567044999,-0.008799627978423813,0.022492299260492336,-0.029320806137089272,-0.03332638112816597,-0.03608512988627874,0.012873543441572394,0.029489658045746114,-0.00876504956426419,0.06938934571965481,-0.002743278841742918,3.91045444,3.503338664,3.706896552
-0.0187462712103027,0.28891969505532367,0.14595616841198922,-0.03388417721360036,-0.042334875323988545,-0.027672304972267702,0.011824208030750058,-0.04179651820227294,0.018081881580778645,-0.013052103451621007,-0.2517390459268599,0.06055127133014267,-0.03777996771945068,0.06045726682750458,-0.033355241064433924,0.013812370932797129,-0.0324724094655052,0.02092586162300094,-0.017274177437731242,0.13025774923928404,-0.048777024580334276,0.026650908369425363,0.15492838555426508,-0.03601042383089635,-0.007126007352697012,-0.06271430273264036,0.09590135843175225,0.025407903343323362,1.945329132,1.488004202,1.716666667
-0.03267925069005478,-0.041366914953006005,-0.055035298334492715,0.010587119902567653,-0.014561610764995729,0.002271079965238898,-0.01693718260220501,-0.0033169988137095375,-0.01755924588484904,-0.006307266215128823,-0.02092858912157936,0.01703163082695215,0.003647718690669951,0.11339147656231074,0.028577408279877023,-0.012382239370101402,-0.0009693808934663451,-0.0035060438698929445,-0.004771884367235219,0.015322233619741662,0.07317763879780226,0.19494357429122874,-0.004942945851543973,-0.009819335058807943,0.011176228875841798,0.03294146447623725,-0.02837178210193282,-0.009543171846282688,4.119839898,3.472752695,3.796296296
0.05493627315544927,-0.01876144379396388,-0.031570724113214696,-0.09619194596155756,-0.02096095707658265,-0.030719063161499385,-0.05284058890077771,-0.006797003086015858,-0.03315629352032926,0.030913889906329255,-0.011249381525275349,0.009859151606922549,0.00965375682558969,-0.017314547670756707,0.06212966326264086,-0.012816732095257284,-0.012729328486141259,-0.6693743041728456,-0.01908230962562664,-0.05141746205951837,0.0031878268819394637,-0.00938660229296739,0.0022490087576713057,0.0021153115998843387,0.03581004739244064,0.02006292923506557,-0.05435556086012542,-0.019199283938459648,1.592996662,1.240336671,1.416666667
0.007161252700319514,0.02333620067542664,0.01198654384828611,-0.03974649373416308,-0.05923181036884928,-0.01705501766158287,-0.014274735488178774,-0.012999864986146414,0.011370000910489413,-0.019429878746546263,0.038560891746374545,-0.03428186816984057,-0.14797505588218288,-0.12267105466368149,0.006879189641587933,0.0050787323454798495,0.04099124609614486,0.04403824066021346,0.03644122644965523,0.046374643128654226,-0.047416058090962034,-0.012084224218830706,-0.03021734188284053,-0.021858797815983478,-0.3174285559102018,-0.020651375009785634,0.054581854649935556,0.38737012701121004,3.075559963,2.385978499,2.730769231
-0.012504593395094367,0.00695969180448798,0.09075958225175969,0.019433936908242227,-0.013398259600700669,-0.004154101545526629,0.014482347761912316,-0.004061729095163975,-0.0014090769425796766,-0.0029525891982662314,0.004764132992227613,0.03269800743668888,0.03503810978913477,-0.09569174208593688,-0.00017182548491377107,0.007933075802327057,-0.001076701569067793,0.03960016103995272,-0.0015315845004428064,0.011121667712306597,0.09327769332141787,-0.07617130446398648,-0.028581214619445072,0.017266428524210398,-0.005834785510084676,-0.03036213336935817,-0.07551207027514764,-0.01945781411699341,2.501572021,1.9811866,2.24137931
0.06852354262306265,-0.02890473567487755,-0.02447256477773749,-0.006318518340969996,0.04635671183574404,0.8585902531081332,-0.010221857638039891,-0.03128728934656681,0.04419559514463605,-0.02543350953258467,-0.00896776908602669,0.00034085090877588513,-0.031860838715233354,-0.02300792057268449,0.01648662369633182,0.005973633558106477,0.006505046175709752,0.02192268696022243,0.0032979866437322105,-0.022478444053195934,0.0021424572203775985,-0.01089587643743728,0.008158748110280022,0.00019210868172456094,0.00497519942251104,-0.0019546721222713343,0.027265677857115214,0.007022475074953885,1.284138137,1.015861863,1.15
0.0034307164167348,-0.0601934039237351,-0.035145548117516204,0.07494880832868077,-0.0364520361513341,0.021829539033310145,-0.06970695972588756,-0.06136977443927936,0.06971183966346593,0.015232516702867906,-0.042043894374798225,-0.010090954721645607,0.0067569336376187596,0.007786943474992459,0.016117529777883628,-0.0009619125388857343,0.02087748229135081,-0.011168998265882692,0.16937290634904692,-0.034019645770892476,0.010186253945528115,-0.03439334137800518,0.016288671772269673,-0.09231844338351021,0.014048461213004298,-0.5898950617763222,0.028768276492486457,-0.08899338255570322,1.529546306,1.23712036,1.383333333
-0.050894354236610144,-0.06535123134544715,0.0731137694338497,0.022288440289958328,-0.01695528674311458,0.004758925588269818,-0.03987478093943478,0.0009163755785975864,-0.003375351596605215,-0.011887103452606282,-0.026062957531744584,0.034713685535462675,0.007069767538514498,0.11169267226026561,0.033745029047181026,-0.020720182177046825,0.014983871654519644,-0.023161992613081186,-0.0006545313536427435,0.01236136416683298,0.12662090478615404,0.05027136443921912,0.02937769287301758,0.012319635222121074,0.021452777195010805,0.053349233680654334,-0.023208125109669582,-0.028164370203809214,4.518530885,4.014802449,4.266666667
-0.00865801557005312,-0.008748658262063998,-0.05269196209097252,0.004258658060257845,-0.007839981472109368,-0.0020396374298844067,0.02296822125849168,-0.01098435369967505,-0.012377551908557344,-0.006633481003829061,0.03195572794201842,0.030011502068406706,0.017030223567850503,-0.09387998152651031,0.002143553979661712,-0.008587862821171612,0.007115979175662191,0.025537297555105747,-0.014026851522565368,0.006182862327943881,0.09146042590806312,-0.021205656802606297,-0.04365685993270526,0.0069137370471377664,0.0036264100097717095,-0.007101724711359935,0.017937350455118038,0.004654823416367069,4.442228583,3.928141788,4.185185185
0.03317632619307927,0.14872355147399638,-0.0878347622320637,-0.1253421607530657,-0.017548153172961448,-0.04934656037417596,0.04333186739564444,0.025256332104660665,-0.06809349740726903,-0.03291283463819556,-0.22867104263308513,-0.011583748310295548,-0.09142397691945461,0.022940564581106763,0.004224966202348982,0.020973538504473775,-0.04343132881347883,-0.018959762334339787,-0.08570131012426471,-0.00499136200740756,0.10795470654328264,-0.037692554063676525,-0.023593469448527016,0.014124680030453746,0.03322262039971641,-0.2580711566336979,-0.012782501089714661,0.03310224769473835,1.513780279,1.186219721,1.35
-0.057184197055975605,0.034478863706328515,0.010788809739673723,0.058246339757519236,-0.026969812615320776,0.05587799248869171,0.03152523755787659,0.00752125689082446,0.027146019542698192,0.01922381851005885,-0.019342524294362874,0.00012553154448136734,-0.7710458795756843,-0.020712410055096046,-0.030481715441620334,-0.005093472940132737,0.002209840650429531,-0.028955682580677697,-0.020487228868625605,0.03175666681877063,-0.016713334948128645,-0.01895362216016621,0.0004984561572367305,0.0015158943180647534,0.016604702694520985,0.041340575361290495,0.04364211010558426,0.013870225165293543,1.294254321,1.050573265,1.172413793
-0.059005101301712846,-0.04598521829023315,0.07896153007544687,0.03859587824459238,-0.02262591416122464,0.017925165826796537,-0.0795725182443056,-0.001102666736098212,-0.04056253663292879,0.008303628908281124,-0.02671737916569306,-0.0038612103694406737,-0.007513541888512508,0.10121809669561087,0.04686283102531553,-0.015142170660975113,-0.002930702960508906,-0.033211156293702075,-0.013469521601321624,0.03830590498645516,0.1504138740718013,0.03965631590763295,0.01644927506430125,0.013292130537505652,0.038426890332318,0.008049398166803312,0.018963522552759397,-0.011816759759212826,3.469450144,2.923406999,3.196428571
-0.018893918379039785,0.23706441544411871,-0.00030422678702835313,0.4496925887027076,0.06895878979513459,-0.03266276918791513,0.04098733628652135,-0.014435294003882,0.06560150380743328,-0.034390722046646435,0.0031112119077941532,-0.05386146138139725,-0.052087454283742715,0.056507562035170246,-0.003284536781682818,0.032579215213290144,0.029781343626823487,-0.3646690432112711,0.004254559691934858,0.17490685300513553,-0.03806016364133415,0.007842236443156425,-0.043466969567701005,0.05229621832868701,0.05015727035226156,0.050764400421212635,0.02590651726672817,-0.016303976766773517,1.552327478,1.206293212,1.379310345
-0.026621623793357817,-0.011480961858770535,0.03757202350706675,0.01597840468402202,-0.007242403719663814,0.008733377531980006,-0.04539995339067846,-0.0008958142161650652,-0.059390852541403326,-0.010330681696985967,0.00905395706162208,-0.05084176356694465,0.018353143030375732,0.07352370854584167,0.025042757148183093,-0.009325730344522797,-0.023099007605690794,0.04054521537206946,0.00438599357203382,0.049342697129520934,-0.04101180133662493,-0.032852882251498454,-0.02900202592530437,0.010126014245522378,0.018548786208369028,-0.051923171166257956,0.015567588500119373,-0.014506847244968311,3.574117983,3.046571672,3.310344828
0.010193924124389575,-0.009960226330608161,0.0884509424614843,0.006983123248563388,-0.02035333914498486,-0.025072115049205087,0.007419181995669334,-0.015182388471784786,-0.010786673454996789,0.012253041522157067,0.021633554042808926,0.026004682272740977,-0.010154418023074303,0.07994206194777793,0.01842546643069575,-0.009713039732142508,0.015880630422202967,0.022342902951874896,-0.01135786116792438,-0.015648491373257335,0.09473097970052426,-0.08929578663708863,-0.07531245492935312,-0.022945788553431316,0.013792951250242918,-0.012065717932663913,0.01811899095484226,-0.00222661207622524,2.728559181,2.057155105,2.392857143
