fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,CIHigh,CILow,MOS
-0.017735124299581666,-0.08004097130884566,0.10418735515357062,-0.021349720501243456,-0.02839148751300363,0.0011550025585504021,0.016449119701686745,-0.3251173116872271,-0.023866788543900338,0.02968260911843904,-0.023514186911933847,0.010703301336963542,-0.021228516292604718,0.019701665561293692,0.052948522831067005,0.04339773719142656,0.027210706060141938,0.003213555337399443,-0.012760816014823241,-0.02542594114627889,0.037378388174781084,0.0808741554529717,0.019592096952517367,-0.009722903370444107,0.008010461581364453,-0.008014880922533406,-0.05214531795079798,-0.04093347695926747,-0.013242930331665978,0.007997662512572772,-0.013081850959548289,2.970983131,2.251239091,2.611111111
0.01532352049578434,-0.21941290451989284,0.060638296410854,-0.018459282951225016,-0.040034233016614455,-0.06549522692231535,0.05993193542830493,0.08595279516903664,0.020839055811842633,-0.04385796338164967,0.021498088356244508,-0.014589257735176778,-0.06540960708093421,-0.18671364383547143,-0.012969240207159978,0.01327418570670318,0.08287145688502207,-0.020539211261655536,-0.022107264525231853,0.0049826761195743835,0.03934099527733116,0.055748194005414066,-0.0005964618963746777,-0.05504535775581279,-0.04854083888888109,-0.035234014523709084,0.27366424484990165,-0.015983021426159445,0.026753464795850487,-0.07045603127404729,0.007801219741203464,2.686788331,2.05395241,2.37037037
0.0036564964100787856,0.020754075590639045,0.06658783606656446,-0.007747552936344653,-0.019373366583583518,0.020721276775666767,-0.009808446955410577,0.02845309845385427,0.017915955870670245,0.03223939764013941,0.008283086468338322,0.012253039504869988,0.006035857317563575,-0.25252975853776854,-0.023701343504878708,0.004002165543036396,0.023357575657451547,-0.0023933765707704114,0.014211128668924452,0.020871831674801437,0.00015161542933336548,0.043867774997353386,0.007417561059335902,0.003387810320322637,0.002263601306073622,0.0208514398312686,-0.03931921383992914,0.0008170555026781097,0.014160634901806884,0.019884819208118572,-0.02890692459394422,3.044920759,2.339694626,2.692307692
-0.04167614735406445,0.10066970486303992,-0.05768288502874122,-0.08019011138537012,0.008422421401429193,0.03090106917654474,-0.11486277206352928,-0.007960821972488456,0.006908497035996643,0.06384821736600176,0.07297056167836756,0.15411231876871517,0.10779415995504088,-0.003114111838084596,-0.018657998663313854,0.015419656842237804,0.020535131226540868,-0.0338291582008464,-0.009490072815016043,0.06941558982147866,-0.04040368580708331,-0.09726849349803783,0.05931044757689267,0.0034535194694912796,0.1466369133389606,0.02956038943793259,0.6045569330177532,-0.04132339491798741,-0.032316627082689904,0.15292714768192203,-0.06442124107655971,3.95457961,3.30467965,3.62962963
0.07532009649913002,0.02304208084483228,0.023828206155392818,0.0023084699135362697,0.07802449632108785,0.006465488433464631,0.054248082867358396,-0.007046928702338326,0.0241398438965777,0.05589472968999872,-0.0012677228115863836,0.10835378581318084,-0.19121569373801045,0.0011299557333301967,0.10795330925418402,-0.004846306473221382,0.05271181069750402,-0.013590247831690872,0.0058149460308564585,0.04594579232610197,-0.04343631864328167,0.06596564016168131,0.02246188376321744,-0.026486976427296787,0.022455332816816585,-0.12756933216582378,-0.0274671974073261,0.16544490993139863,-0.029674878702466014,-0.035918288689873006,-0.18641033493357767,2.576073139,2.123926861,2.35
-0.025157840240285174,-0.0635631075140475,0.11519370239034364,-0.040706564920815466,-0.048057417950387545,-0.011372464044965322,-0.021059837391621834,-0.28692384568086965,-0.041785765681466844,0.018791287351258804,-0.0026627534767166188,0.005865756754109205,-0.016268277701173645,0.03212182549796862,-0.03719582652481155,0.047151865055335966,0.06129241225244527,0.008141142999197062,-0.0012198128523112557,0.009183077994531655,0.013379069092691353,-0.09979385840525569,0.02527718928822415,-0.052257068204328,-0.011649224280017587,0.01770078747700274,-0.051833544731849,-0.04652287367184544,-0.021198906496041482,0.06109585545586058,-0.04742290073793833,2.728516741,2.054091954,2.391304348
-0.009046029018502488,-0.0306417868636917,0.08129688055433457,-0.021275701627754686,-0.00718841632870123,-0.018915442127118324,0.036527954700497856,0.011165899251551715,-0.01370122476372069,0.06761109054760595,-0.03421053617097587,0.06972403860116033,0.013451508486871377,0.039820218251173156,0.030959439003463173,0.028367837376243262,-0.03273930520901958,-0.026203065087372093,0.025153098347114128,-0.016759569707688462,0.0015467684517421973,0.10872555172992675,0.03391629321501198,0.05018314785755401,-0.019655366309356333,0.07364428091555501,-0.03999842426800917,0.04257786270144881,0.008348676991447819,0.030070465968485883,-0.028426027816824864,4.23399043,3.535240339,3.884615385
0.012368104835672957,-0.02213187662713597,0.05657297452999169,-0.015572525023812284,-0.0491632824054714,0.006712650424957764,0.0007857097457944157,0.024151730881999976,-0.004268598419158924,0.03228377671993756,0.017774657436916586,-0.039986110560757,0.0004928378010303877,0.03206085316730975,-0.018842333143414224,0.008716610375520182,-0.02922877465329444,0.016886655987219047,-0.0058990342033323085,0.00824760314406671,-0.019781187702719517,-0.09401285357986376,0.01380432412766476,0.029035939422750928,-0.03519859848961905,-0.09903527099783765,-0.0196064368282001,-0.024800982963984572,-0.009666428786210542,-0.00011961162828635048,-0.022891318077265018,2.558665314,1.941334686,2.25
0.006209459392571309,0.03367548059183347,-0.10848625971857458,0.04656423247476785,0.16662615395519426,0.04795342367400026,0.01818515182972246,-0.14671386652202797,0.03396014097493283,0.07166509164981585,0.027656141482501177,-0.026882723249959887,0.0111130856664706,0.03982789140027099,-0.0252581830408754,0.0108645504161194,-0.03195687505056225,0.25175622160781486,-0.03396676864975941,-0.0035408437546456733,0.06147746502862841,0.06247875055810631,0.014290445917562835,-0.06836657607472826,0.03876013260853213,0.036380029297278266,0.033531138974799105,-0.01186188833212989,-0.017702629558388742,0.04295250875496869,0.0873991319751926,2.137035504,1.690550702,1.913793103
-0.05716868001373096,-0.028705720513939825,-0.008482729732064941,-0.032792945284700704,0.08299811842549967,-0.1730177466652209,-0.07315350614117742,0.15719525797019104,-0.009184278996413367,-0.01611347183822261,0.04916193705297345,0.02321857249361806,0.0242918415491364,0.023255173262493864,-0.0036211927156399246,-0.03635081243341146,-0.01679317522940222,-0.009634040587608207,0.17698555053228388,0.026126032348517174,0.01546464648605987,0.022765189786258123,-0.12567610188221814,0.1631320131027667,0.07688446380716098,0.0496654389280832,-0.02612923716414028,-0.027895071064324338,0.007989832717535433,0.5429709135533651,-0.04725025273382682,2.303374142,1.770699932,2.037037037
-0.10604727411536141,-0.06753239061394771,-0.041316137878804636,-0.0001583894276753344,0.03046428333963918,-0.08966252924985772,-0.027313649510557318,-0.14130701850974406,-0.4640177345440583,-0.40517652606311994,0.06333024706964596,-0.11613714120737893,0.03336984264482797,-0.0005069424156422007,-0.04628035425948608,0.036071893573316555,0.04210218559354356,-0.027637579480468098,0.07499701820443316,0.02842502782672696,0.043455385312064096,-0.12970898320138607,0.025202466099476458,0.04450888553919624,-0.05607591345437708,-0.016602425192584994,0.029328191297096597,-0.02927636994462598,0.0007039948722861386,-0.12958176288875298,-0.015860586909935283,1.471686809,0.994979857,1.233333333
-0.009009755626197673,-0.09453067335150037,-0.0027177768097832087,0.007657381887785301,-0.002174382738262323,-0.010377140080970902,0.05030370909255534,-0.0029673682569108617,0.008627733892029948,-0.05294456388435251,-0.010950832929120765,0.010092715520896665,-0.043562866466156445,0.05747750004778187,0.019235201854231186,-0.0020370306163327643,0.00851296707490788,0.11382065743682239,0.028556194787663667,-0.015139543627150984,0.009070388478231542,0.1003466593773556,0.012119881657133617,-0.11509649508400555,-0.05071624231942858,0.1196309022247166,0.17102004060965548,-0.0030911302883161857,0.004858703737719369,0.03153345427485887,-0.03205109986413853,4.625796982,4.159917303,4.392857143
0.022150265824555232,-0.03215501870029747,-0.11356523921478047,-0.0448741383254218,-0.10633400441600525,0.05725758803894536,0.05801714022949999,-0.04375360818414153,-0.03318658576005935,-0.024537146885283394,0.011492506432845374,0.012076307730599548,-0.016257232505740942,0.007350375331216973,0.09670425644937422,0.013712980332952353,-0.030038821310582983,-0.2012121111237486,-0.047729868945115994,-0.021494242362843054,0.030916899320637264,-0.041735269839725926,0.0245694574218095,-0.04693287681965217,0.021629028887042982,-0.015105438795742812,0.003432621104599321,-0.043411688229566876,-0.001288082128868325,0.2077370801699135,0.08142257329878137,3.28166657,2.785000097,3.033333333
0.0205609885909691,-0.08441121115612103,-0.00977285295608933,-0.02239932501799729,0.035970644004425276,-0.06534367302908704,0.04731119045196421,0.11902171174725149,-0.00855281119565738,0.05174879296524226,-0.03210199390204978,-0.009438965426599279,-0.07008317444626402,-0.0021657548765416884,0.028368565291296922,-0.8630378097554593,-0.010758609815926246,0.03311080813736291,-0.03613908315731269,-0.05002139107229328,0.049505370816162006,-0.03724431246431997,0.0487366519573396,-0.024319827101952945,-0.019514709468578504,0.05822378618981421,-0.024058826824213807,-0.08158422884697845,-0.026003442792153473,0.016119490341818653,-0.015287650838161767,1.786571514,1.313428486,1.55
-0.015431366631827995,-0.0024129671473480845,0.22257632152662443,-0.011968439224982539,0.009471550903566078,0.01102958832546143,-0.0022788009009562958,0.04000981758533791,0.05970805264084009,-0.01950794902051072,0.024325410635509265,-0.018447159574089163,0.03651719127127275,-0.02939217194136203,0.020861759098902234,0.00891085461291237,-0.013586879463016177,-0.015240809728756625,0.016784411264632874,0.009339076103995337,0.02024503059084835,0.07086036319508025,0.0026264143177792336,-0.007876987947956894,0.022918767084546463,0.015943938950701904,-0.023696920475841408,-0.018226848841424358,-0.0065090420288658685,-0.0385329347889027,0.014474423779727538,4.400800178,3.806096374,4.103448276
-0.01285142362272129,-0.02417621316637902,-0.04094609614611624,-0.029526244604183932,-0.011563377450927326,0.015612208981145168,0.003957591453557937,0.013140003128295764,0.001211738799584356,0.0074486682288334785,0.014160737723627305,0.011839023030330699,0.01768717811724626,0.012435231112141051,0.025349269428215318,0.010013527569690853,-0.027068704271375303,-0.0055857381152569635,0.0013436709456035572,-0.0003305554597491546,0.014081944369983359,0.07929138779404522,0.008347911948511515,8.549803937318946e-05,-0.006089147070864636,-0.12372109814047459,-0.016965335838132724,-0.022650316248799596,-0.006112981649896299,-0.02221485292422995,-0.022763909788392177,3.448905722,2.930404623,3.189655172
0.9012903691587197,-0.016339948070490492,-0.021797525689662367,-0.019211792548317605,-0.033568482799740534,-0.01097422461964283,0.0016230533884218131,0.024799558373082797,-0.01872326120595417,0.014332903832198842,0.04802805648883918,-0.05492096566854668,0.0044844896462042415,6.183286503273557e-05,-0.0008547358002088963,-0.011529941416484502,-0.02871646507403805,-0.03327032005388872,0.019643400120584815,0.003233287181034608,0.023766764460068222,-0.03252887364830835,0.015079756466402349,0.01885231555508332,-0.0008862462313541486,0.023604171660958444,-0.024985561761135484,-0.017833461330490546,0.009305949123644778,-0.0357211260752877,-0.020601729291822288,1.659640274,1.271394209,1.465517241
-0.019838335724646338,-0.014271786999223528,0.21589756038188562,-0.014852519565584458,0.019332555502187355,0.014703983247544948,0.0006228998099701158,0.024141088214768902,0.05317717222410298,-0.03602342375796091,0.02390522657941063,-0.023089500548869057,0.04539661855227177,-0.0344374897136865,0.027430636656092206,0.00880473033437703,-0.02126816513367801,-0.021337957452866183,0.0018493090429581426,-0.0011590179775973464,0.0261518908842554,0.06450699263351606,0.0018945647696376425,0.008075509318273012,0.02461573949565862,0.014571245281741156,-0.020607370878697504,-0.02490688802336117,-0.018569006096074134,-0.02627396907321492,-0.003063089420058598,4.392735837,3.814160715,4.103448276
0.004433443530860549,0.07994275789295713,0.07528469819741392,-0.03597562191103404,-0.006166039554204709,-0.033197510739020254,0.0538915429810018,-0.016861600431355116,-0.03020213161873991,-0.07126747483054166,-0.03939283980336645,-0.10234825329254968,-0.03436426198146394,0.10824825008569955,0.026372157926641795,-0.01930584301497574,-0.1309560820391143,0.03360990316596254,0.011173217964456594,-0.07729566353754207,0.026516644231317374,0.11010512956282376,-0.00787109036856643,0.06275950416353321,-0.19419760147339418,-0.024259264695839118,0.46966940399218365,0.005379845810381941,0.020377398736222546,-0.07411893033316615,0.005161195904026971,1.965763382,1.498522332,1.732142857
-0.018915536577161968,0.010916771760629823,-0.052627210387016815,-0.049295265290265455,-0.2030275504740874,0.00803795086283755,0.09673759762780831,-0.017404891385766768,-0.06320280068021367,-0.05771123072209724,-0.11992595887838399,0.018542069338704174,0.02547364826047666,-0.029863413463160685,0.02360014661218685,0.01610761675840823,-0.013236163100580274,0.040286386258133015,0.017637507440540545,-0.0038678050482082067,-0.06488146018764959,0.03683543093597619,0.052994634085881565,0.10664199005370766,-0.14149795508156532,0.07388621391078969,-0.07566020870670465,0.1599739018035644,-0.0037393526985303265,0.3512545022268617,0.2090458673343434,2.518109498,1.948557169,2.233333333
-0.007758815686188568,-0.015485174616123015,0.0674847981275785,-0.012589671551813064,-0.058924409830998996,0.001785572564247324,0.002642565582580551,0.028564380371732888,0.014730557657992104,-0.011264025070964544,0.01584081595242562,0.00422803497212152,0.01207487891281604,0.04518364980793512,-0.04178073592831991,0.00930606963086024,-0.006447015770339643,0.00399044034995717,0.024524364565029516,0.01314192486394613,-0.006320114933588905,0.09320087299622876,0.01100457827534889,0.0406227615717926,-0.03652376511105285,-0.0855667295907063,-0.015450968872938294,-0.009086343517387784,-0.012677356737764415,-0.003162980106746556,-0.024522450770130967,3.636244181,3.018928233,3.327586207
-0.0211194258797109,-0.0017619992325805323,-0.0488078314255187,-0.03378326666620017,0.004453177154594867,0.016067765730578137,-0.003106034927651849,0.04613693239874262,0.0020115789156031887,0.0026324571258627195,-0.0001588562816790044,-0.004463091120963081,0.019123879603186227,0.03279430344096789,-0.009154681032847615,0.012234320057627228,-0.015339192075249093,-0.0109778686482535,0.05155301616916334,0.015291083362073379,0.00208674127862261,-0.08882857877570774,-0.004285526247981006,-0.06890518502355261,-0.022502116193806414,0.009840292250196454,-0.024816458082060164,-0.013277123440806997,0.00128176111532693,-0.023158453352221435,-0.030612267805497643,3.91045444,3.503338664,3.706896552
-0.010374734020133943,0.07863896038209274,0.08675197259763046,0.00879146957309758,-0.026911959350121133,-0.030532973794708557,0.050756400973332956,-0.034898292490467546,0.15882194313849388,-0.023802464896577776,-0.011597555412394727,-0.160861932801712,0.0077892066485607744,-0.047423594477279965,-0.2003273981947362,0.020762138990675943,0.031186741660664593,0.06976081609978799,-0.031688555023386446,0.0861365251015738,-0.002506862483098006,-0.06682629488739522,0.03556558690329659,-0.08953598146014388,-0.03685849560473629,-0.12976560692755848,0.023372536478067658,0.023435884654534105,0.01886443900189876,0.3295274554991328,0.14597981254450704,1.945329132,1.488004202,1.716666667
0.003736355798744105,-0.0075154808245914565,0.009136995559680417,-0.008024812941618909,0.004771803051518545,0.007830702112885439,-0.0023153537313888688,0.014856156812635886,0.03376873553914495,-0.01121627268640089,0.014841430801666677,-0.02932470199708804,0.037506215793445694,-0.19322341560290462,0.02079279603745288,0.010548711859954759,-0.024033214526295008,-0.008385792354663453,0.017542804913517878,0.009162807270798028,0.004946253309239159,-0.11492211784846507,0.0024036782017882916,0.0303660412569711,-0.003514005998057757,0.09172981235412363,-0.021669613458340765,-0.019181029190273924,-0.01369019265393607,-0.03655506388259238,0.018084970159545362,4.119839898,3.472752695,3.796296296
-0.032123686967936035,-0.00533116424274768,-0.00978614999690321,-0.04376047964489363,0.6797545720330113,0.00826680474878201,0.05468958387879428,0.06101328827273082,-0.011684921730434736,-0.05758998471151711,-0.0016198715496536832,-0.03911894634721289,-0.08132864841887022,0.005305918311425466,-0.004941265804825624,-0.03351895032376962,-0.008888925445097387,0.11175721048223668,0.04157371032051653,0.014135894402179452,-0.013987057998169851,0.028195327613848017,0.0021881036533781305,0.06294836576259089,0.07464908009082777,0.009818501073532854,-0.059933929930971484,-0.01387864228538303,-0.00532533357776168,-0.00190468769826037,-0.022413835466862188,1.592996662,1.240336671,1.416666667
0.004097547378369792,0.3988329479816598,-0.05788065138162563,0.2958717529785689,-0.049628590628569696,-0.11475503736018579,0.021100961023871722,0.046848168170270835,-0.019216076065380158,0.020549820708472735,0.02215065104455293,-0.030752121233487997,-0.046911588931839394,-0.0028614763506468297,-0.014909708417807964,0.025638990420193353,0.02738390075776653,0.03554782359697186,-0.0246925460486042,-0.040938146658102005,0.07622909390246252,0.11467535012661745,0.014089598390128707,-0.05601186979821692,-0.024704115628226848,-0.033300189416133816,-0.032260087161417,-0.0733869025962652,0.004461770770307013,0.0774174459961955,-0.13562492512554644,3.075559963,2.385978499,2.730769231
-0.004637764762225611,-0.019172204146656362,0.12331470975771358,0.008949655780795384,-0.04781072698585907,0.038028444437648655,-0.0005248654972356303,-0.00873488826852969,0.009024434372452381,0.06307793252309812,0.008502604336615713,0.0165900757823476,0.0028126573687074293,0.07385231194068334,-0.017395559972115428,0.0008886107020995011,-0.012512911416030377,0.0017409345568895804,-0.004183342815835961,0.003139634205812391,0.005726778737735746,0.09464426300153471,0.005985928164512907,0.07240941014898919,-0.02590381517257079,0.0251710433329135,-0.008373411469489323,0.014863452644075738,0.006896336887165646,0.013474620869430824,-0.02679272648845917,2.501572021,1.9811866,2.24137931
0.024086140886544743,0.0065942309706793515,-0.006596659027054635,0.0008873426971606791,-0.01840958755686233,-0.028653340927279048,-0.8806086510544793,0.006925972407759736,-0.01590422053154607,0.002893852877794583,-0.044450191111277404,0.009852518975645288,-0.0320747127876302,0.007274995935427819,0.027691037889561333,0.013687843960229535,-0.00036745761067981397,0.017065351138483148,-0.04281246273470806,-0.0038077017352529043,0.011400142870417391,0.01722781579002645,0.029649935259350002,-0.027734100922667704,-0.00234964167460334,0.01181075319706221,-0.022567073092805607,0.026817789432288443,-0.0005327945483624745,-0.0029346666728975956,0.010010628654738193,1.284138137,1.015861863,1.15
0.007790508168413623,-0.0550745237361361,-0.037527508268728034,-0.04348931600016183,0.010056767148201896,0.03000022343649848,0.019182707963593046,0.06443859201414942,-0.036069445148570224,-0.10576325679828352,0.006153323259658341,0.11886917792525857,-0.03261825160464909,0.03383037651047318,-0.6820156348274036,0.02171151718070364,-0.06818570776029761,-0.00879735046910033,-0.07136809405048333,-0.08706000654523562,0.04274404007847834,-0.044127176500935505,0.05358137561333783,-0.013722321116759643,0.05154139028222547,0.07450611852343772,-0.018372064763625486,-0.039337786791004935,0.01041600971883046,0.003461265567391599,-0.08433296374392896,1.529546306,1.23712036,1.383333333
-0.018951938378063665,-0.02247183141836674,0.15104411968596818,-0.012413082135697251,0.025310011395899987,0.014603016885712358,-0.001978288544251322,0.02642874756021046,0.057428184689343485,-0.029103095647762114,0.018202446138678677,-0.029901465841892197,0.05329711869731706,-0.04877864236697186,0.02627801537197011,0.011872904733897578,-0.020813388564865306,-0.021056904088030168,0.003916743817760455,0.0028161248318542666,0.01787166333726525,-0.10664004431301914,-0.002148033561258349,0.023743917738413802,0.018388371512202573,0.05436108869697492,-0.017993824697590765,-0.027478642107245516,-0.020220586649773973,-0.04094516958811954,0.01342492764935053,4.518530885,4.014802449,4.266666667
-0.00623070389005886,-0.0013740230981983408,0.0014934849863792973,-0.006515829089061929,-0.018596696723699326,0.02364598965841875,0.0048504327479102025,-0.01033187554741283,0.004230952461099715,0.02119193569306059,0.0050745542760164625,0.027133906917752013,0.002594820541791941,0.023506316237123282,0.00970485007598537,0.010469252085963684,-0.020227993015010277,-0.008982356175127257,0.012353068202525866,0.005348906297352436,0.008223656800278397,0.09508106968725238,0.012218116953526544,-0.01757479809589188,-0.0104748382035917,0.1115039554355989,-0.004891163327128734,-0.022272111559726183,-0.008338753277060988,0.004701276861139907,-0.031032374977055847,4.442228583,3.928141788,4.185185185
0.08218220983260721,0.039262207835039316,0.0043696778393059995,-0.002094697541589555,-0.04714978403015027,-0.15644733402187946,-0.013117738041566965,-0.04051460324929944,-0.02208750223834754,0.3007975682410366,0.04544591846054906,0.04038742487484233,0.00764739945247973,0.034657232624602026,-0.13227289569576636,0.004096099005737685,0.04729477105448933,0.2600918652107297,0.06011498880626157,0.11730374187737148,-0.0482584479926247,-0.017198788130600686,-0.022893767622780954,0.00651319760955878,-0.05931555840146326,0.10692476729204381,-0.04595566339974532,0.18952422849271588,0.00554802004355834,-0.03273045389904754,0.24791543691476003,1.513780279,1.186219721,1.35
0.013698107186651489,0.002724452519340127,0.005601126186149126,-0.010412789531720283,0.023066869289082515,-0.7745754215798285,-0.06542309673624967,0.0032155357118726705,0.04717002140531931,0.0193214201748958,0.051929555179089766,-0.020489568167913613,0.04240998322179709,0.02564845046145025,0.05669254551379019,-0.01780981472092333,0.024808591701353456,-0.04277457541691943,-0.019948903664849135,-0.013649018972339213,0.0001237482699952606,0.03113258979047809,-0.00498319438956749,-0.04145470431508986,-0.015782472357785,-0.012327101628560657,0.035076353666792674,-0.07025577189537428,-0.00555109011653699,0.04327265586132352,-0.06041738189365636,1.294254321,1.050573265,1.172413793
