fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,fe-108,fe-109,fe-110,fe-111,fe-112,fe-113,fe-114,fe-115,fe-116,fe-117,fe-118,fe-119,fe-120,fe-121,fe-122,CIHigh,CILow,MOS
0.004043680405221402,0.0038344606278134445,0.004655287143638228,0.0026008403595092077,-0.0035506841051370207,-0.0015972066476818746,-0.00323369665871136,0.004006691982369754,0.0023739580092267637,0.0018775460805955794,-0.0005788189757191689,-0.0023110867522346166,0.0031800399353374715,0.002730905927228381,0.00442986353080738,-0.003940160349195407,-0.004016269676802376,0.0038574454427292818,-0.0013788684146044856,0.0021274939761696675,-0.006001702185920442,0.0014395847416860572,-0.002201638320680221,-0.0017005872159384303,0.0029874877641017233,0.00149744906496239,-0.004954120718804459,0.001114728708554103,-0.0034405114799099953,0.004697337792547473,-0.003946276054726103,0.0022562628273200885,0.005135424844818692,0.003142307671410855,-0.0037646881930223594,0.0028259123910441657,-0.003203877293103438,-0.0038990003711373016,-0.0026748737300661715,0.0028747272256962196,0.004456502455596893,-0.005213298205363395,-0.0038432775985380546,-0.002173197555592635,0.003690591940986302,0.0034595989808684615,-0.002752199750720246,-0.0034907611985707304,0.0029424232438401,-0.0037259814276868353,-0.0039272210534160345,-0.003543515482814402,0.0040508953280321384,0.002659943832006175,0.0007560673569220555,0.002663955456526112,0.005241264484467386,0.9951885226083313,-0.0029439003752308422,0.003797568703964105,-0.005919533818135468,-0.002357867704584367,-0.0039727426872154985,0.003138959197442507,0.003719291535646361,-0.004257321895153607,-0.00295348487558197,0.0028059695813846554,-0.003865524456009647,-0.0033626917071160746,0.004551678758269267,-0.004275422274675424,-0.002285694915205132,-0.0025226136425169697,-0.003997746175489911,0.003943109214959612,0.005647752158189936,0.006581773300962157,-0.0035272230469743744,-0.00364998667498727,-0.003711990543994737,0.003359952024690292,0.0023234451080665864,-0.003378101862165182,0.001464740511109551,-0.0033586323005319984,0.0022934373484440676,-0.0025031712138430446,-0.004063794251520258,-0.0002580120889664954,0.004262647839586568,-0.005845049640982321,0.004412033110730628,0.003086195078639664,0.006871874233363622,-0.00374104551977234,0.004042769486080296,-0.002587061880569323,-0.0033125008168850825,0.0023048884313057114,3.0121841970708657e-05,-0.0011754584669535252,0.0038018525420956905,0.0034257904824430458,-0.003643966204244462,0.004668281527564698,-0.005796532930135211,0.004105420998946584,-0.0033892124705903184,0.004906464525193418,0.004139880254007756,0.0048432828642379355,-0.0036953876726989934,0.003902522046258799,0.0040953496143071085,0.0031031259391554288,0.0019457117080100778,0.003266531710583182,-0.003601177400085559,-0.0034707811662934695,-0.004418700017861113,0.003813343031103919,1.424230754,1.075769246,1.25
-0.0004598807211736398,0.007024788546599007,-0.020312781029012635,-0.006636842249916301,-0.0070119870152135656,0.009890424057663305,-0.003779650920790423,0.025710145803311595,0.0019849914158325582,0.0016486053548454146,-0.054244346073011804,-0.009144034891155626,-0.03132169573057422,0.012619592332727332,-0.011006056313851046,-0.010700021509259652,0.003084465560756167,0.010069236491033171,0.04918894901200537,0.003992649316798172,-0.008866921217680181,-0.026837040008644304,-0.03637088351001071,-0.05452533913996153,-0.014046603362409024,-0.031140344467561514,-0.0012935447812906864,0.0015025750548681822,-0.014958068529040454,0.04195289176809643,-0.008740429632506298,0.009376987206039045,0.018670988609853133,0.0083191888222022,-0.006249579800957283,-0.017030286125399068,-0.015690434552730573,-0.007367070516577061,0.06341348638890423,0.013846543582089296,0.005232708732947374,0.5708130901847865,-0.019513126193860284,-0.06738947237071859,-0.07367699803966109,0.04950875678080356,-0.024947365294714335,-0.005852620649230971,0.022458196784974724,-0.04588189277970227,-0.010829803926583888,-0.007396692673792721,0.010941651867456232,-0.017000333102716748,0.024531898671905156,-0.015544563894010509,0.0024429790822383312,-0.007932433556356946,-0.004681762194981624,0.010347660352945409,-0.15405897715372552,-0.02476986362354448,-0.009419628867592383,0.009232696673619752,0.0027656468560330457,-0.011153506241217128,0.045034595208312954,0.028865096825651,-0.010677708792641164,-0.0068154385497960915,0.02228238892717645,-0.08486062780823117,-0.01444715374718964,-0.021846970478249093,-0.030789547588375446,-0.006532583341051285,0.004806994997780676,0.02847506798287419,-0.00029283145731664046,-0.0060140570392581815,-0.008740738496332168,-0.008450302670600861,0.05014130781660409,-0.007526885685646369,0.02280342056505548,-0.0291139797939536,0.0021172797623871184,-0.02278385465998676,-0.0008812174007697411,-0.013536549733750604,0.003449879478020952,-0.016556260103952607,0.012607674171271566,-0.017497165300167483,0.003437791051501256,-0.02294769184439743,0.004263998256406325,-0.0318556862203029,-0.007587860448681178,0.024091335255624687,0.04338748173903473,-0.04605538333404948,0.015799770057754854,0.04236902216180829,-0.009348956052068305,0.007400632508538297,0.012407705179215467,0.017386928767411804,-0.006927022904613001,0.013645037976887845,-0.019754123477382767,0.022802226806630826,0.00635275138395224,0.022655144710720103,-0.018936499389792118,-0.010386507661682056,0.05596299839373917,0.02858048830148256,-0.039428234117133615,-0.009212857387387573,-0.01770926082492856,0.00903540021964339,3.369995498,2.880004502,3.125
0.03962252337559279,0.006852272696041189,-0.009152583384558759,0.009912278716842152,0.0261546569184772,-0.03103753534442966,0.011038422374416946,-0.002327190414963148,0.03112753457094294,0.000535541958343752,-0.005288851038398561,-0.04842727898046933,0.03235563105725778,0.005980344722742806,0.0006511731831345163,-0.007556915162160838,-0.005646755469982745,0.005196560150082099,0.007395571350283857,0.005403822528261479,-0.0036831992136177032,0.03242091187944087,-0.02029613755059635,-0.14638916523470322,0.005405180379776206,-0.042200795303074544,-0.009788315812614683,0.06963536929525925,-0.022978621235106397,0.06667250220455803,-0.005392414344235311,-0.020261756014357278,-0.007081859372421862,0.005456841416689646,-0.0056916508736611585,-0.006095870674951393,-0.01110665677006449,-0.005363611622361598,-0.18170041694331676,0.03745698338048904,0.00958617241660245,-0.03866321073234366,-0.007237652812198315,-0.015131005014952561,0.015464466499541023,-0.0034268453982373324,0.6255310663632703,-0.006339162888405975,0.012750447912852722,0.028242889182695168,-0.0031769373221475538,-0.009690205608433427,0.014399538215751555,0.0028309860654801475,-0.03539173951246851,-0.09015831938982041,-0.02371998420587656,-0.005496408596544631,-0.010758352768721082,0.005516288907462053,0.13406840931124053,-0.05528887961827846,-0.006658035529745328,0.009067947676898728,-0.04308255357080455,-0.0029718290081270442,0.008333335910870519,0.05423852299139151,-0.009194049363817144,-0.005627325839602139,0.0017999537971102148,-0.04977129660515772,-0.01339433286978197,-0.031057455179954098,-0.005458504225400104,-0.035717656031504834,-0.0020207374335360112,0.0056074763935274885,-0.0011105251547291848,-0.00991189753743814,-0.005624195855945369,0.016286487627919496,0.0092241796074034,-0.007633993099620305,-0.025879380134172028,0.0074793207663582835,-0.013228360195588422,-0.021031552808942,-0.017045567571739695,-0.03532841353125762,0.0031281385432106387,0.008498580853155462,-0.0010882896153603945,0.0027574854955097483,0.01525564777158313,-0.003672597082241052,0.005649208464883489,-0.07342144885244838,-0.004663203184492675,-0.04445774071031595,-0.007293805672042853,-0.0035553157881723398,-0.023317186962699195,-0.005406775461231274,-0.010631350567464235,0.00010122187748405825,0.014216481226589084,0.007483220715635029,-0.0024873535695699714,0.03882274338737793,0.0036490603324219172,-0.007818762052541867,0.011669659759759596,0.01116991771235793,0.002465561602808508,0.01869111390434688,-0.025453943407071168,-0.012077490422875908,-0.012652092178819435,-0.007185206848804812,-0.018414982784801942,0.0035471944245050084,4.804087,4.368326794,4.586206897
-0.002753909570206598,0.005127963960815878,0.01617544195896419,0.009602407869654425,0.0018902674452028045,-0.02625033762141293,0.0034056936129762015,0.008169343336461625,0.02915162687492393,-0.008138004921854722,0.014891029355824386,0.008987222812059928,-0.0047946977228949545,0.02280514723347968,-0.011449262179359435,-0.004310633286456228,-0.022882969620002448,0.011526927513114214,-0.02219264313721554,-0.012046905927497839,0.00037101606123446205,-0.009720457389953547,0.0033459512200448957,0.00047611781035768885,-0.0069890319156536845,-0.014739213368042606,-0.0073748209691277345,-0.025827007128607627,0.0381068387376957,-0.008350932491819429,-0.004091275714899875,-0.004257950324366855,0.0011820130823666176,-0.012229041267944968,-0.005765632167322321,0.009969712407323656,-0.015663872412356464,-0.004640810122433502,0.022478539153844932,0.008279646162417428,0.004171019616462686,-0.012125459723317831,0.006479767270017279,-0.01013808859272792,0.03472964869346285,0.011320624904945774,0.0011381803867746834,-0.0002572682766834805,0.020576212110499828,-0.007211099209324208,-0.005355528970713656,-0.023571520660453087,0.0007353765772160242,0.011405885805701685,0.008011036711748706,0.025094844645773363,0.016465285303945802,-0.006538375605424387,-0.00942022986130545,0.00854358877397574,-0.026493106727692353,0.017390412942973627,-0.004661840187991077,-0.0017116855759081206,-0.005872977573176994,-0.003984440883025344,0.009871100180920047,0.024761876560977197,-0.004280557832217294,-0.010542623034150975,0.003359796466320192,-0.0012886663009029063,0.00934069284991345,0.012054885301008768,0.005280825345273452,0.019768344576249035,0.011593610739382452,0.011553236350652696,0.003411668217196721,-0.0076158545033078295,-0.004294743743533169,0.007651412252317148,-0.01779648063511907,-0.0045273548832740615,0.01104373648763003,0.000849973855383195,0.0035255006619656012,0.005411059793040815,0.0004030589496654129,-0.002854400272948567,0.009587791987957735,-0.011368714760793479,-0.0038136280380868795,-0.007589979491768706,0.024904883614539727,-0.000309896155560369,0.004143643157817782,-0.0051059957846319075,-0.015456915888588415,-0.008757531186057703,-0.0018002160598082897,-0.0057466890022338755,0.007820450182065624,0.0214495429436006,-0.001019587484464726,0.013440736217952288,-0.0034307508957405757,-0.0013861559126159477,-0.004506164729876972,0.009549767407538294,-0.003808622595948342,0.01845121028903443,-0.03204671740289906,-0.012165460761104868,-0.9304621782296437,-0.0158900119932204,0.008120659817401376,-0.01582370894241632,-0.008918964941632718,-0.002578176282234749,0.009952283079573798,-0.001007984316559578,3.431346944,2.747224484,3.089285714
0.0009721774170080624,0.0038525832730778938,0.004329907213126253,0.005569059789381866,0.0016884330779548384,-0.006308909377491396,-0.0002817519258609517,0.0024873161520158555,0.00802825862764792,0.004763983419313347,-0.004388496771915702,0.0018240881833763618,0.0002281357954609636,0.006294481289996409,-0.00288870816834003,-0.003937421280207146,-0.0043452627863350465,0.005334555246217929,-0.005099516278200665,0.0025615810800359707,0.0062718645028576585,0.005425842082315318,-0.005938708240859281,-0.0007990951740925248,-0.0012823970813574531,-0.0012673243286698093,-0.0031852714480668587,0.004609043175268234,0.00039203157316149276,0.0043119214261495235,-0.0035477280809635765,0.0005364789003790777,-0.0001440186481952765,0.0036503909622972726,-0.00397628215417809,0.007048345179002841,-0.005646732452171968,-0.0037897945080001267,0.00012962042388523244,-0.002413657436738007,0.0038428448474339422,-0.007937631679644262,-0.0024087333919983506,-0.0027020194130337265,0.004070031730838316,0.007028096071343681,-0.005970102330994626,-0.0038613120067280066,0.003154248813905678,0.0001449839426132683,-0.004195358625676544,-0.006509968342833789,0.002114926922041422,0.007709469495990394,0.0035248855157259027,0.003646207615929909,0.0025827435651285457,-0.003403015108123099,-0.004795665048885737,0.004939791266341009,-0.0038632957513029657,-0.003315105007712686,-0.00385284930876582,0.0028312209612281723,0.0012639277784948907,-0.0031130476514715706,0.0016624007370803174,0.007897764893858098,-0.003912296625211068,0.992699171209816,0.0032969642759717757,-0.003750021405856839,0.0025190954399701916,-0.0012106302512490889,-0.0025193087751040487,0.004014609687184639,0.003312456040984045,-0.0014477626858143133,-0.002712570214018402,-0.003043208138630694,-0.004080779943240409,0.004018282587297429,-0.0005544099591557839,-0.0026544718138164633,0.008030064597705734,-0.002078920363162946,0.005682900275730977,-0.0035042828550570864,-0.0032858701084961255,-0.009715901158778052,0.00520372274671483,-0.004581293374641408,0.0026877691222944597,0.005451578411107716,0.0024359409997722196,-0.005006279923453422,0.002981524061594236,-0.0037566159450745,-0.00594739371608985,0.004012321876450516,0.0059852665136930225,0.0025825792324208653,0.0022279447183502555,0.002517688635189887,-0.0035914219115702386,0.0038588849121035224,-0.0036674651612985114,0.0037829346435412155,-0.004038103455898946,0.0005694973030348749,0.0018511995333066345,0.0020637722778946987,-0.006618299379833223,0.00027708566700995226,0.007634304081942789,0.001744655223621525,0.0056253221955423266,-0.0024734996122682436,-0.005893469958248604,-0.0034661290577405347,0.0018173133864544807,0.0026322254873278354,1.384178612,1.098580009,1.24137931
0.01498991120307524,0.003518166700923204,0.00879279514821358,0.009457652832959254,0.01036295162030522,0.01282568830583763,-0.0034143448513383355,0.0007079031730156734,-0.0030930114081105004,0.01875483485601985,0.006923229906155499,0.005924177815325236,0.007083782364784992,-0.004276481413009045,0.0053440345968929805,-0.005443352364638221,0.027311301986045457,0.006083992536220186,0.011564285318808995,-0.0073749939080907795,-0.004688150279803514,0.019071177897376574,-0.021125830263903033,-0.010368557566659074,-0.004001225449889026,-0.008238926503226792,-0.00045609355621061616,0.010277725182868836,-0.02317234330176264,0.0012028313144232575,-0.0037965890565309006,0.005770776563147318,0.008549962589730653,-0.9679467797760158,-0.004064995510414027,0.016272713133161736,0.0008790208586168108,-0.003234734977927756,0.0042851295808625485,0.004323751283666091,0.005244313911975799,0.00435032190372334,0.0031216028794182377,0.008174002783103549,-0.0015180242974891587,0.0038795251234487018,-0.004129653307127084,-0.0016374713090567877,-0.014863637175448599,0.010491718653642441,-0.004675997599049996,-0.006382170891684863,0.009329579269592863,0.003364765469751831,0.008407046967826385,-0.007780876026066564,-0.004304371505235264,-0.003967722479803457,-0.0023659497808878015,0.0063676256014306935,-0.005544696610332065,-0.004155581855802355,-0.004570266713163647,0.0018159016597181809,0.012874227388572732,-0.003746443460365742,-0.008922782487362637,-0.007411194673436565,-0.005157805581384975,-0.0047061672307148325,0.004820740675846851,-0.012784686606330533,0.0035010739858675264,-0.006658976214996038,-0.006709144228368699,-0.019978469995795382,0.002501596167259114,-0.007357356315380759,-0.004884289784586197,-0.0021320437858343023,-0.003841512926137603,0.014465077379863899,0.009657683741461582,0.0026624580263090577,-3.492854398347164e-05,0.0031430630240211377,0.0021824012687228847,-0.0005574769137726337,-0.009226591909950677,-0.024188046410675533,0.007969286742409203,-0.00553625252496804,0.00502532154434293,0.010340038643273097,0.01077067618712964,-0.0017064370434717918,0.003490815812951527,-0.0025563501621182856,-0.0014952944718724928,0.020626778997095967,-0.007526641725072781,0.012835330197280694,-0.01091619533069294,-0.011106486751248281,-0.004330132060745182,0.007255827715214146,-0.004352474252664106,0.00800420502643575,-0.003642670304250916,0.005202413412913306,0.011324171699190934,-0.006111628799554875,0.010566587805505854,0.021283860542787254,-0.007157912144477719,0.012029149529053231,0.003445598942709038,-0.011211209740028021,-0.012154261946405759,-0.0032684498270890514,-0.013944290974800905,0.004059859242157728,3.165961789,2.619752497,2.892857143
0.00695519749987616,0.0024051500713434463,0.018915590981181958,0.005848483034482225,0.01881919262332545,-0.03056210178973399,-0.11135061347941859,0.0021299549993786865,0.050535671599664954,0.03509618539770236,0.07650942137491738,-0.06717355800995432,0.02120328157198212,0.0649317118883034,-0.009404090748442003,-0.014852390746182692,0.10306564493201562,0.015936247284630303,-0.034980691556687864,-0.018830249135455127,-0.03679066657704144,0.08786688769326857,-0.07318797495080755,-0.025337057865946942,0.00834686087416757,-0.051469560069995944,0.021055965678623285,0.021900918907643886,-0.09285867225169041,-0.03322129691332117,-0.005085624837161454,0.025607944507857784,0.007550326328361534,0.0640996545965303,-0.007386574853761896,-0.09722737493397689,-0.004305359399461403,-0.007175186306220439,0.08292802592627854,0.04057277063376426,0.015080828939258687,0.06280875628232388,0.015337939861307746,0.031742228098850085,0.0754608075066142,-0.03467842120266028,-0.15522930584350877,0.005529170617678763,-0.10154902109003024,0.22134611185644373,-0.007626028012725221,-0.015678149354256717,0.03648304314095417,0.040799859260811526,0.03685494103573576,-0.06916263109414297,-0.026286575383093473,-0.004663981677866833,-0.004718547522013807,0.012197969643162465,-0.03807686700297584,-0.08416835297236315,-0.0068512322151076015,0.002398487123193963,-0.05492273190446824,-0.004449026803438458,0.0026601577548580934,-0.025929320861618504,-0.00868884161083979,-0.004870875459350623,-0.013743895547699465,0.06336277791307482,-0.03743617949121491,0.04979540555948044,-0.017785157053692255,-0.17470609492780892,-0.03133448594504371,-0.02771606356437689,-0.016634324536943117,-0.005298326066115898,-0.0005693746080214782,0.032936484746480685,-0.00020276497136151756,0.01212742765646059,-0.024264382881704752,0.03372637143792225,0.0017283981789629269,0.01588343409202373,-0.00870610305382924,-0.05045568054357354,0.020129716028137006,0.014471755829913883,-0.00022803717273528555,-0.2527115291718431,-0.011851212454943178,-0.015009699200814358,0.013124919265629427,0.17878948513197548,0.007754617054952257,0.04837667018580815,-0.032968629029249685,0.23333751478935896,-0.15777244733056778,-0.03973996801563542,-0.01363766950413515,-0.011962800028596522,0.07768684411662946,-0.005698989070775352,0.0018409744828369332,0.13442511003138505,0.02177243330520624,0.017934544395571156,0.003095688504633329,-0.020822614194445803,0.02753629473563799,0.04085885578637341,0.09597498080289593,-0.07400723750062592,-0.04252436641371568,-0.004547172690278623,0.02173241327217751,-0.0068910285646766,4.371789143,3.869590168,4.120689655
-0.1062589045115615,0.006219699732100153,0.07585040869716404,0.007942743527467669,0.0039777339574585,-0.027412326304002924,-0.010463703145811841,-0.013883551212721605,-0.042915386864858,-0.028288728685364764,0.021639394024950447,-0.05512353223643112,-0.03898533132289819,0.04966336681358188,-0.008087548489522364,-0.00940566768473683,-0.0007665729497331688,0.010504783172069068,0.04292911860120847,0.05128157039847607,0.005102421206573561,0.02691256951566547,0.06300952579013817,-0.0005979012148119231,-0.008201472410230073,0.015351172514479686,-0.003293782356541589,0.09916195402562887,0.02779378563566727,0.03901794836294362,-0.006916729910402367,0.11620731338607296,-0.012419624289999065,-0.0007785641298082841,-0.02165109527623196,0.000201744771274142,0.0020472629961533345,-0.009392561324956972,0.03261495115540011,0.0015743734798177732,0.009198698481059723,0.20107980639894543,0.00336437445367702,-0.11370731830793655,-0.04166913504171877,-0.017802764952609785,-0.001926132795971396,-0.005828305265312312,0.043424784924981016,0.038626186334286536,-0.021422549417327994,-0.047430050406712505,0.009970516774576482,0.028931168142347075,-0.0725443540401531,0.062274970179012755,0.07407495408853666,-0.005355283640151896,-0.005884138337970992,0.014673849228152425,-0.09251565968510488,-0.04610946547302033,-0.007190280783532806,0.007402766933927,-0.1773936243444389,-0.012923966012936503,0.05207331363356752,0.04416384301314588,-0.006057660982288845,-0.006795792862770557,0.01860395455225598,-0.10401168065576422,0.010846305312808176,-0.04303624818581334,0.0036804918837134025,0.016789540189993186,0.08174990847330968,-0.015998853496639487,-0.0010322213231912334,0.0015394028909188184,-0.008402448058168643,0.02925792564475148,-0.025821511208182883,-0.015103207204169009,-0.1015791477563265,0.0020479246832828713,0.04136467371242631,0.002400552894269195,0.008865888406187517,-0.01728220891302059,0.014885852149293548,-0.006860211973455994,0.027932684196128876,-0.036925644576242866,-0.07647430111582902,0.0037203427217885002,0.01807549164464895,-0.21899846137801945,-0.00981914574424139,-0.1656236669724669,0.2184803630536496,-0.0036330336047279733,-0.02001848658213052,0.0273948628232332,-0.01213458475699559,0.006477089849407968,-0.008135469865913902,-0.013511182280122581,0.0053112570444437965,-0.06398104366141774,0.036809572930025916,-0.01207065892762274,-0.030244954039965456,-0.02127136025849235,0.006917847201114968,0.020735378028679665,0.05955678485100182,0.05299991933311817,0.017094510267267632,-0.01163344867836775,-0.04738080229608446,0.011070640885509731,3.312221095,2.887778905,3.1
0.00302666869922918,0.006616650281533249,0.007408720525614095,0.00826591160828967,-0.024652544254901026,-0.021388140574989948,0.026186842480858962,-0.002370591834530749,0.011538570684760798,0.007730268402386595,0.00017270864597178164,-0.0037161492242729264,-0.007581264399126568,0.008243230141682737,-0.02591516685249434,-0.005430719688866326,-0.027171417288511045,0.00815360263322298,0.001039012147416483,0.04423992463385999,-0.037314568242769575,-0.008729432787773033,-0.002041161745848463,0.009699856293627608,0.015089855335398292,-0.005494327018539265,-0.0006260607475639313,0.014480379701035873,0.04671568382112913,-0.015381424653749554,-0.0058368564130740685,-0.035080407790666644,-0.009779820104798576,-0.0029678832646490567,-0.013629595951194807,-0.004724125687577591,-0.007967801631484236,-0.006221049102061949,0.010581514016328088,0.04654900897607768,0.004996388508468756,-0.02501996911629908,-0.003207278143473626,-0.018281916457386742,0.028415492236245503,0.0023698232796718456,0.05599376317962637,-0.006572214454810161,0.0540607124532274,-0.012743762035339183,-0.006527768489670048,-0.030630264355980215,-0.0004361320463277701,0.008566019013966355,-0.016958090639198804,-0.8459543722265493,0.02292907553532026,-0.00793991196077579,-0.012870118535919597,0.006207447315489856,0.005830275831556721,0.03022830318706869,-0.00670704225290399,0.009053515450566488,-0.019972132075913154,-0.007701307722848003,-0.02680022057963657,-0.05371448995296538,-0.00248031933494027,-0.008864128879966807,0.000998312946345708,-0.011844872822764864,0.0032682447167496974,-0.003974816556012762,-0.00028675349106425913,0.010729174909409007,0.0007543639243906791,0.007494206674848958,-0.012299477699844612,-0.011773563064623392,-0.006241513698602985,0.010655899571220139,-0.005672155211361556,-0.005814232851001342,0.009922662616118726,-0.010588276590036565,0.00626651917568239,-0.01455990109645768,-0.0042235408857494985,0.02899371638126822,0.010914006362123523,-0.005760254904671809,-0.00022200902145380695,0.012373636889425221,-0.004960922359826965,-0.0011472678243379991,0.0035320389021550394,0.005729190472502217,-0.016681994261214445,0.013261652274037188,0.0030937081603699115,0.011838668096804252,0.008497731423163063,0.011275441844028154,-0.007708329008932377,0.01113036514936082,-0.0280858434663655,0.007623853332170215,-0.003522156605406667,-0.0030711686244836145,-0.004163535404262441,0.008192155726411049,-0.03211767684172489,0.020963396647491424,0.04031990374025161,-0.016105233919822635,0.02628939125389098,0.010828220482180424,-0.009150060379121333,-0.006936209599382357,-0.010598458357824275,0.007265047530272563,4.756993215,4.311972302,4.534482759
-0.007230709515333551,0.01685535807367912,0.028292227650418104,0.011963150108515605,-0.013628427438276207,0.03336373939605009,-0.014293626479762246,0.016243440181505524,-0.009127916646822522,-0.020255434176852646,0.016315353424379137,-0.02332339178544791,-0.04922846814539053,-0.03323878246295067,0.026201975177672695,-0.013241139885010536,-0.0038188618286033368,0.025755795526709233,-0.058691403631112644,0.036856769894106314,0.02122602841782939,0.025654551708525025,-0.023326140729854384,-0.17060609614098357,0.0160685228848262,0.08282558549973308,0.005284989527909948,0.043589318095294996,-0.0375098666333402,0.029317538695880132,-0.016178377668301637,0.03719290522129611,-0.023336875146031368,0.0018673335527627226,-0.009586943816402104,0.01940060587049604,-0.019786388732992002,-0.012321908777511409,0.021642464192006803,-0.0573396770511619,0.009843358466298054,-0.11668650716990084,-0.007682687487173522,0.08557253139871467,0.019018125594177156,0.173621128787805,-0.06330728084998663,-0.0060144949332666614,-0.03347224156577368,0.005941129948796546,-0.015583456881133547,-0.008564902671966296,0.02781533248275227,-0.0063171042135458004,0.14750382412150984,-0.013308232508790895,0.03491953043667639,-0.013466823740721248,-0.019675680116010844,0.012719406901329533,-0.024055559182853084,0.0007627723762364716,-0.016136293391243766,0.0056705816945005726,0.05474322464212307,-0.012739606497936143,0.05069535053588833,0.039953926257790845,-0.012755038038749647,-0.012855211806130959,0.03387791155050131,-0.0992054992186891,-0.0006009535746150993,-0.021754644856402737,-0.03321944058954292,-0.011132502110201621,-0.006954117964369091,0.05289178477046391,-0.01773484598107568,-0.016927749204147538,-0.012842613122538205,-0.00016800851612995684,-0.022565724361227276,-0.02255649231627939,0.041000279084529315,-0.010215214072397134,0.04463816396320957,-0.006367695784805763,-0.0003954844852305246,0.037327725821966994,0.01648306651745963,0.014151731711316902,0.027108940743269916,-0.08899290269529608,-0.04439435563170442,-0.025528955657199422,0.02314076906020634,-0.05198817267000324,-0.012690615032721704,0.1450787721898108,0.039032159650207676,-0.19599939473673414,0.02038637993271048,0.011486722691945974,-0.015283831726182742,0.020214590211826932,-0.06965623306069674,0.006021217065641328,-0.01772783657430077,0.009532454743146427,-0.0131049938780476,0.06218091306859466,-0.0123106473623354,0.031095508722175973,0.05607505654617175,0.06058250736740686,0.13148057913474606,0.014357067982175769,-0.07764584220879014,-0.016126587644723873,-0.04243363542110472,0.0024715132874453287,4.655644914,4.137458535,4.396551724
