fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,CIHigh,CILow,MOS
0.0037997318414789687,-0.006686865424014621,0.0009489561586522626,0.002983857294201755,0.001409514266346466,0.0032660922737493808,0.005422390244148025,0.002593600323260681,-0.004323896007893234,0.002936780749744647,-0.0048963287251553135,0.003471686097315426,-0.003179515205588765,0.0037055442117208937,0.003304316906796486,0.006221910652485855,0.0034223653618099866,-0.002859028532462301,-0.004043616604245462,-0.0051206846135261426,0.0035939540455088765,0.0038240873340538687,-0.00297484884980392,0.002647206810151794,0.0038658679576321986,-0.0031634187839304625,0.0020251807429155105,0.005032903889740707,0.005313302762274177,0.002257313363837016,0.001237680300080413,-0.002201689209258383,0.0027856938855476284,0.005418118533409176,0.0002758384771622268,-0.003764198259690763,0.0021547727871108115,0.00496561982165687,0.00014751204265232246,0.004337853497749386,0.0035224182958556237,-0.0052230460248842885,-0.0009084439358557113,-0.0014951432593034435,0.004216634966512243,0.0027782703381622315,0.005638154916125005,-0.0020011110788997247,0.004807135390690133,-0.00493008493226244,-0.001351107363831967,0.00044566660047989774,0.0035336487051671585,-0.9934266527626878,0.0036514198431462554,0.0006922119237418108,0.000711069934100214,0.0010546000871923047,0.002258070276287014,0.0031767647343751196,0.0017874461613934288,0.0036179052352532204,-0.004256108716913147,0.002875087027411011,0.0021272579423222177,0.005788559487563256,-0.005146453559640523,-2.9638982029911237e-05,-0.004379184881130585,-0.0038314221200664777,-0.002136053677744954,0.0014685908700165465,0.005686703300860635,-0.0009685725282542077,0.0013998145421555742,0.0035502707372581004,0.005186435927292143,-0.005151926928114579,0.00522601261071599,0.002299324042544097,0.0018728986960348723,1.424230754,1.075769246,1.25
-0.04568455704230728,0.007842752942442001,-0.011532355192061264,0.009002179281379141,0.03027822455204418,0.028780122317876775,0.003588737605033107,0.015187040077255614,-0.018426531934353042,0.012810939011389518,-0.009538567895388768,0.015613339281981761,-0.01492927264835704,0.011174775617915335,0.009069653530961128,-0.010510689280560691,0.014972748724599373,-0.013281702691873697,-0.026758686066210423,-0.00856546079868993,0.0074760713934052085,0.005695670575629643,-0.017432792330031952,0.004860648708311203,0.012000918476685158,-0.009179294065977821,0.0036306421310252795,0.019465804498117297,-3.393628564320832e-05,0.008324536267094876,-0.004154392345878064,0.024326821125977033,0.05243067379695211,0.013473433646783875,-0.003190245911935355,-0.025698900729565054,-0.00023978575882703003,0.022126848186028083,-0.01085905071171228,0.010158581700643049,0.01014128317180447,0.009001282998080805,0.025926609662876462,-0.043231994824422915,0.004465536874790822,0.015960790152888548,0.0488081729737615,-0.03077034715787113,-0.0004724749037398946,-0.027712300341673067,0.046375114628579274,-0.1406545780784951,-0.00606116226179747,0.009691017527549974,0.010053679133480545,-0.0007019559870509672,0.16892375096611173,0.03215963391050826,-0.030262928802500626,0.0006305828415652202,0.0028070811491962572,0.054480470642724974,-0.06178106332530174,0.02093672545652941,-0.00031969208469853844,0.06853511095993887,-0.01702582418077112,0.14064249024169168,-0.0019110827406791748,0.02358496255942843,0.0029437542262448577,0.024359375475615477,-0.04584626726332811,-0.03820322664262231,0.03535803657042898,-0.005548282655345603,-0.03652434705299521,-0.042844356135784065,0.03485547955560552,0.013182724037034695,0.01441075510633481,3.369995498,2.880004502,3.125
0.06469365615471054,0.019984232834237753,-0.0004939647617721029,0.007595225279230031,0.018596378571432138,-0.13030915715837976,-0.023362596692166167,-0.0047293941105658825,0.014340758411179835,0.0053533160539948966,0.009977410710534833,0.0015675709773856933,-0.010601329031005195,0.006039000423194629,0.002935004076706974,-0.04204985561833341,0.001437269817628975,0.02482457571592072,0.01089517491566135,0.024419609588555276,0.0028160607867892757,0.004501601593329619,-0.0023451358503275735,0.02198368619580848,0.001928370607385209,-0.008293442115048491,0.05393374713426382,-0.018433294751573417,0.004198153479021141,0.008989407822437791,0.01167376925299049,-0.0019297763049019574,-0.022959882249388084,-0.018995639804158554,0.0048026492123708145,0.019708015754066718,0.019871513751935722,-0.0006381673060699382,-0.02668790536041966,-0.005986130462163978,0.006970678903825237,-0.049549945833791284,0.05155256505324776,-0.07030387709889734,0.021909017778180183,0.007213612110807652,-0.40934235822637205,-0.015826031589504453,-0.11865258883427954,0.014680562461065676,0.026165593368921797,0.0387375520480572,0.008738324363006224,-0.006576881495590287,0.006663471351952299,-0.01883394947262043,0.0178154037271989,-0.03715138678787301,-0.1295081193144667,0.010256730579592541,-0.004238128697046679,0.03490202803337756,0.05839591917757567,-0.005574012378408611,0.034614121511175294,0.09808967856036165,0.05872794384622442,-0.021347027216646743,-0.01618396956085494,-0.034718892608467465,-0.016092850210991258,0.02185173405126336,0.017707887880606715,0.04401556105619528,0.06004580626750738,-5.893047161672111e-06,0.005140666459281427,0.03338041960112425,-0.06992974070464153,-0.005215120561708427,0.03387239510349206,4.804087,4.368326794,4.586206897
-0.12297976076135955,-0.014371718374638175,0.041693884011623654,-0.08557208569317623,0.0042257335707884544,0.010204879458729983,-0.028995599537020727,-0.06719543930988706,0.006174435933606635,-0.0009771838191913558,-0.05527406390186775,0.010907364223921065,-0.0029169323879834853,0.012743579450276566,0.014194633666761094,0.14007498992160375,0.015670109899218177,0.08915999224239735,0.00619641210435161,-0.0313466795865468,0.0010355676645424712,0.014952135612270614,0.0037170981257505253,0.0018300074406800931,0.0049993040834327655,-0.0030734343331176766,0.09293064754250531,-0.018487906299006197,0.03780945907983129,0.010480514510015162,-0.01484094893909321,-0.03552662812781333,-0.0014620341531028926,-0.05696585258419143,0.006658957045838428,-0.10198000218201318,-0.0013332503266237285,0.002284376739662659,0.0646951723482392,0.022843054776700854,-0.003173851903932412,-0.016022792026747907,0.016372441276025614,0.01050639744043018,-0.033293202538714824,0.06484418764714034,0.01371461151008626,-0.13373430845837622,0.14454219185359565,-0.05454580027431743,0.06839272458937921,0.2128976589428327,0.06912125286081003,0.018867063940553718,0.01191473008643972,-0.08210205344521276,0.03350099791327657,0.027215283952975285,0.10160249932481887,0.027872481645873904,0.008346463940402653,0.07176752535251237,-0.003055942285187675,-0.05984677814693097,0.009530456259901525,0.011497456418191766,-0.032672383966789904,0.0006799192466329343,-0.004938643325158228,-0.09017387852425841,-0.03987844070951463,0.020537517884676396,-0.011627245759929038,-0.04437225493921715,-0.01383150231796131,-0.04908550465977671,-0.0595686481732685,0.01969776342117016,0.22573502611246712,0.014781889772379361,0.0399953643585677,3.431346944,2.747224484,3.089285714
0.004635419990558938,0.00046737546258485705,0.00625473498416165,0.005139115980842617,0.00288000361680225,0.005724791598971029,0.008754610698953627,0.0044154319145995515,-0.006442734387713772,0.00040165217777790867,-0.0023622448200033446,0.0038526336706648985,-0.0031053155254921073,0.0058560276242384055,0.0028589362421914196,0.0027754033706227426,-0.9873987785023338,-0.0010434658904563987,0.003676693331086294,-0.001503752247106928,0.002950278433649727,0.004230825496419006,-0.002881577583981793,-8.48327357208329e-05,0.0029707316696744816,-0.002966744280185502,-0.0021011133709972003,0.005239151849620944,0.0032932033668504443,0.0031043934802362856,4.528574618568661e-06,0.0037457912794918082,0.009091765827632457,0.001702429458430685,0.0013608107634979745,-0.004402321700503753,-7.195725397229548e-05,0.004800077936882448,0.004031011657363941,0.0009175336782926116,0.0031222845142491965,-0.0010633437572827727,0.004276374887525902,-0.01092375944399447,-0.002817007392174917,0.008000530150596645,0.0073583610982584,-0.00838563861416921,-0.0033313809794186934,-0.004053519647948164,0.004924637689446959,-0.0013855977714899005,0.007251034563855544,0.003398506117589367,0.00285692530417987,-0.007119903729044483,0.006781030159231481,-0.0012994508004315504,-0.003509953740707553,0.004765278761549647,0.008532471745939987,0.0029388896006905013,-0.002186319160801535,0.0034913954630962957,8.302271549615638e-06,0.007703161271473214,-0.003051477150636358,0.0016216671466919544,-0.0037466908325093458,-0.0030623060389784987,-0.003065853172159307,0.004502779372975312,-0.004734208726108965,0.0020866576715312937,0.0032532356787576392,0.006216384227982568,-0.0030168948859599282,-0.0010805459187665943,-0.004241252998733881,0.005210112227104478,0.004406118589451792,1.384178612,1.098580009,1.24137931
-0.01088259336869489,0.01967457333459943,0.013078900195424455,-0.03370889354243822,0.013630506488042126,0.001808773113975371,-0.02206251703737896,-0.018355193312249635,-0.004752784433851367,0.0050441332448705346,0.0001721423335056448,0.012794038758858869,-0.00354847818784344,0.019518274290066796,0.013732841854416403,0.03585027379722654,0.002132406184609553,0.040894788253322954,-0.02429029556077238,0.003944326005396497,-0.00014703993364330198,-0.0008037618308524999,-0.019971987220322413,-0.010218571970521992,0.005815271874542325,-0.002544404295752836,0.023572829155073482,0.012527112576231063,0.0014582638204957764,0.004932649689883826,0.019282943967114594,-0.0008934678441973235,-0.030075981188611194,6.467567310420009e-05,0.00105053720866268,-0.042604007921578306,0.0038643609202914098,0.002074119843173176,0.014659287454717812,0.0073132676976254835,-0.0011500684822806817,-0.010853087160889112,0.05395475500723836,-0.014774336881028626,-0.02874600265912827,0.011955081152887634,0.03355834797947002,-0.035455418668501146,-0.03783605604882424,-0.008638058235420302,-0.00048426976110495066,-0.031532727987842506,-0.014611771114125132,0.0008789116463728716,0.0005427088564943274,-0.00014606567194109857,-8.363436865424621e-06,0.026835704395980847,-0.031181164763862262,-0.02295535320108209,0.0312645328745351,-0.0018471781650787336,-0.00822637134083272,0.00647040338227532,0.055630391184772025,-0.0033552169187831752,0.00951401720570436,0.008478870652096893,0.00321965953170843,0.8905370985729595,0.004429759226941169,0.011931532537376143,0.00461117826100721,0.04087225611949758,-0.03723373337030398,-0.03218984611772854,-0.001532875205233636,0.02315288981414585,0.02120735661038514,-0.009821295507592228,0.011404103643051196,3.165961789,2.619752497,2.892857143
0.08273882461681031,0.012580152069085809,-0.0072147895863387155,0.00980419056485805,0.025931080734464363,0.09896869663834815,0.036557121806695396,0.016235314297951702,-0.030521850118498447,-0.0007538611688661038,0.02671474501408916,0.01837419357482275,-0.01048510154760828,0.009474374095335612,0.013676045309195025,0.09560477699811132,0.0047178338715840075,0.005628165663966945,0.05295111634198232,0.0328002633066039,0.01052867715159561,0.006586631393429662,-0.028460668189826392,0.011490570501640948,0.018129130877265337,-0.004102427235785803,0.03114717732078504,4.078235276796095e-05,-0.004672698723032521,0.006988250883704555,-0.0367290924902697,-0.017273946904007173,0.015397920422276959,0.04932223461211466,0.004510493986534639,0.07934946443279571,-5.202544522598983e-05,0.0063741115639801985,0.044434574118708874,-0.009941751402812287,0.017748477234000647,-0.02167299864525327,-0.012294979194054522,-0.007064425690769622,0.0024823759157310533,0.01145520844914347,0.019319807126568323,-0.013952468141339196,0.03978389247979499,-0.007010513572173557,0.006898971778025275,0.04393589248625645,0.005924143043163854,0.011479236342484754,0.0046226797330087815,-0.04567881457758793,-0.007824156063505056,0.008960063273470075,0.018531791191070793,-0.05473385000756103,0.007159697029372057,-0.00793287846693548,0.07205136328457656,0.030860804572729987,0.03693422861781794,0.051802779532507004,0.047216232496902405,-0.19226902663900136,-0.015816050381610994,-0.03357752503805197,-0.017584055538466963,0.007351671938207415,0.0533378348163019,-0.04377442826785172,-0.01769902688276833,0.0026308233469051244,-0.011189008912537962,0.011947888716985646,0.01228869823360445,-0.014910827197700594,0.00785869888186522,4.371789143,3.869590168,4.120689655
-0.03302236772072081,0.0016356035062914153,-0.013754365241415203,0.017990741827898546,0.027561893886602122,-0.04093629702911789,0.00041963497654036864,0.01369224568099135,-0.01979610656131122,0.012056988430403617,-0.004259194331208705,0.016166722273910295,-0.01131476944154016,0.008046435008853846,0.010871325697305331,0.04236258482069435,0.01260660393949928,-0.0209068035699406,-0.028990024508091353,0.02131595135327381,0.007495553370259808,0.007907090175469351,-0.01778887021700696,0.008321883998303681,0.006757446745568142,-0.011716322844269388,-0.004202980497051741,-0.00040710706603294265,0.0053175556027171235,0.007311736866236368,-0.0039401017780186605,0.02695694197139275,0.058263145734863575,0.018076651953979273,-0.0009322549808817526,-0.042666500391824666,0.0008690373698112038,0.014931158198194546,0.02051152369208187,0.0027271188516700693,0.009647213952489478,0.007803029893998145,0.025331324153492464,-0.014614102232020624,-0.010034874318634089,0.013637321722185408,0.04904753282793531,-0.031958611036773714,-0.02021795383744018,-0.021477051068941808,-0.05215435130228509,-0.1926026525489785,-0.008830015599905035,0.008448246695296618,0.007397419389653776,-0.01326566319936612,0.11779656584864846,0.024718295687499378,-0.034463393214045554,-0.015635052859370276,0.0009223622915605796,0.10217585686867507,-0.0590149646616047,0.014343803688603964,0.027378291617207215,0.05257730622559646,-0.019419036887819534,-0.03602124696687134,-0.008629003579262428,0.01472304682790317,-0.00882661879657386,0.02383812605733962,-0.019889919638512867,-0.06596874426024223,0.011631950423531089,-0.014045891929726263,-0.03261229813737455,-0.013530028917648125,0.048829808321993746,0.016422646796028322,0.011064675745787587,3.312221095,2.887778905,3.1
0.02337796190590853,-0.003294309866326584,-0.029747479320261713,0.0453153906056169,0.020004056292682298,0.06505193030930996,0.08967198629788815,0.012979579349090794,-0.0026132003808391484,0.003929892671897379,-0.0006079089247410799,0.01247391254847827,0.0019243878879922369,0.007477737443669045,0.0030817903690959995,0.04672202222178303,0.017413832037961447,0.027177516961336114,-0.023918704930678342,-0.009333965326071201,0.003189668689462485,0.008330343186692684,0.01026269154280234,0.008107463927453016,0.003112563931603237,-0.005692519005770655,-0.05272294742626217,0.019558643584877727,0.01750628017125649,0.006369136306238081,-0.024965190905293148,0.05759737997966278,-0.5253258794685447,-0.006257220300484202,0.004620573879846129,-0.014340325087719846,0.014743265714893105,0.009427566386436464,0.03140381586459158,0.0014885733654795997,-0.00021131421271834827,0.0027097715657251682,-0.03253697446473559,0.00968241368293306,0.021097049477302614,0.00036242719622322253,-0.27843095177639715,-0.023081820747679574,-0.023441989086866667,0.009196354280060251,-0.08622431779060771,-0.026105003567849606,0.02596291490426613,0.007251819861037306,0.002871986719294918,-0.034748599165844156,0.025322847515397352,-0.0038270922076057002,0.04060045049553085,0.04064634558204196,0.009620741752518954,0.006069193993423644,0.006300002524205786,0.027421715713887324,-0.035220007837969455,0.2523882082844994,0.0021776891650109355,-0.021467013698080042,-0.015576351734346388,0.0013228016737963498,0.02418668600230805,0.014436439057334716,-0.028608703270353333,-0.014595720195470858,0.007611355352276705,0.01576097001917766,-0.11219692101690859,0.0022886295918562523,-0.005655945955331578,0.03097130443251888,0.004963293773727567,4.756993215,4.311972302,4.534482759
-0.012173991927104576,-0.0008084788262815272,-0.028464162593268217,0.023363927834142227,0.025217890786629747,0.08973852143635401,0.008140118940348107,-0.0031472059046450465,-0.011389448686635523,0.01872695180473842,-0.005804588093481951,0.009344799179762527,-0.010847291784347544,0.015158711569280454,0.013700258056046874,0.02019312541784141,0.0062697906492957655,-0.003959348865409589,-0.008611137028525288,0.007004005666230591,0.009100589709280177,0.005567760255732553,-0.019308101802684417,0.012078048331561725,0.01081408576565065,-0.011081041105003976,0.016447573431314248,0.0003034414334759782,0.005336872670191231,0.011738233782613999,0.039584794871303924,0.004720475327925574,0.027451081763083907,0.00884955232258349,-0.0051603096328492115,-0.030275838039229185,0.008762907869028407,0.018046576648628625,-0.03515981117061492,0.005593546963171663,0.010508391040708798,-0.030640140710029948,0.002338713781761864,0.0020083411448084325,0.009404039305462008,0.007548783891011372,0.04942906667815015,-0.031954381719062445,0.008850988811253294,-0.01167713224553571,0.190802073765328,-0.0003272185692469508,-0.03963158962552214,0.0069404242274026685,0.01153039837256073,-0.022586591292900023,0.0910355078307186,0.000504612715655777,-0.045377099385979835,-0.022561451024144998,-0.000996489446288795,0.059652503110212265,-0.015005722507280377,0.016208255166583294,0.005555727743999075,0.05323563753404276,-0.01100359379509648,-0.0016699774744305148,-0.011124449392948576,0.0032466212337263997,-0.002461587201929764,0.009490694974517048,-0.0086829008367104,-0.0229311592298995,0.020674188377682284,-0.0038067571014279754,-0.027643921252330932,0.004709336183221731,0.07818677264863436,0.007312061336605116,0.011249759161921396,4.655644914,4.137458535,4.396551724
