fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,CIHigh,CILow,MOS
0.005272568794337183,0.002895849957149516,-0.004086802780752189,0.007418812532781347,0.00734662426994356,-0.001807100161419429,0.0032015288238176165,3.965018292278129e-05,-0.003779913201103643,0.0038305986106607773,0.003713861156510266,0.0015699834252675905,0.0030900628098281214,-0.00510456824421328,-0.0007630412867794959,0.0049640835252319805,0.0026276022815743378,0.0036804931980298264,0.0031318258039763876,0.002209757955621503,0.00501266478246071,-0.0034666225392089283,0.005180419708059666,0.0031837770717853013,0.00658269066960316,0.003966665573484946,-0.00296893724903692,0.0009031221203010887,-0.00285561103773854,-0.0021093376934702497,0.0040342200325357,-0.003602164562435207,0.004411138470165226,-8.150868768065486e-05,-0.0034795082850261833,-0.001964350137846816,0.005046611308624771,-0.002275134238655545,0.0059241970429083045,0.0036246882206919266,0.001796480389257392,0.0008733869526789666,0.0010862713409690785,-0.0020707355516590233,0.0029183570210938943,0.0030742937411975015,-0.003657199898091452,-0.004855463839628948,0.0012493378249466749,5.879408524766484e-06,0.002147703024055932,-0.00392398006523174,-0.0020339323599280674,-0.003295010408845673,-0.002716536203896444,0.0029800924123510996,-0.002924800520204078,-0.003231330053424599,-0.003330471590139774,-0.0014550347461347447,-0.0023363946332312837,-0.002567541317839407,0.003240264027394962,-0.00141761912157014,-0.005543587477126434,-0.004664801676022002,-0.004322264193207383,0.0031026690986454323,0.0032407484238965245,0.002773183249784015,-0.0049604623210861,0.0020510919119730124,0.0033757100602893587,-0.9927305407078156,1.424230754,1.075769246,1.25
0.006546484604229575,0.009302963359162038,-0.04487675297299075,0.008376421633617936,-0.009057811623219586,-0.010190539303105503,0.016012044178849282,0.005232872332070967,-0.010247919640987637,0.00521445023605631,0.007845828420619965,0.04172624156255863,-0.10643186930892504,-0.014776666443367571,-0.1520587502082538,0.020770623919717818,0.040680417040612836,0.011271543291924552,0.0067602186883440355,0.014393820610561747,0.023711195436856593,-0.007163979090131874,0.040570697209794185,0.009722450016052996,0.030555353805567093,-0.06261203130607772,0.011735337659782408,-0.014240999664264902,-0.013702698702789545,-0.006978666475868783,-0.06210669417658182,-0.005203436487036961,0.01787341371848086,0.00417245649353257,-0.050210433314954145,-0.000927394439673529,0.01684339662045699,-0.0038415956240216167,-0.019609136437310628,-0.0027858724197493178,-0.004850291951127565,-0.01874536073881277,-0.006833088215151239,-0.03881820251822182,0.018686915110548687,0.003320306933037918,-0.015597938298032491,-0.00341440653587766,0.17674312178142276,0.0045793398189580906,-0.013931015618068454,-0.06124867718888197,0.0008638753809423607,0.01809908237970424,-0.025321450313010085,0.0431605236870584,-0.020980763283434595,-0.02706218225386797,-0.011614673982906526,-0.009478175504690529,-0.054406157349949115,-0.02596233891031157,0.0037576574575644826,-0.01524237009818947,0.006975859314943565,-0.0007872686830326849,-0.009685922323636085,0.013069322803704788,0.01892520820952704,0.04123973550707762,-0.012550572234334338,0.03526521261812767,0.00963137947666881,0.010190882840471328,3.369995498,2.880004502,3.125
0.03215972357571497,-0.4103193614892227,0.06592435601828363,-0.0386059214551936,-0.01881249952357039,-0.013570461367205557,0.001562767169549259,0.03676279170165457,-0.0035726656336709235,0.007061319088455038,0.0074725384601032905,0.037661208403645834,-0.055447001967290216,-0.008081554322327359,0.02537407678349635,-0.009715998654664073,-0.022320720132690413,0.0037485198534607717,0.009288107220760022,0.03416313747448361,-0.036754101313595286,-0.002915193170558095,-0.043472411485213906,0.005300620305747254,-0.004551034912449884,0.06979261764599906,0.020850943103543525,0.012866661054521247,-0.003724576366386571,-0.01060516126909223,0.06142015166916139,-0.0038192461410682947,-0.021319655074865697,0.012111301697303012,0.14890813618446766,-0.02486349421649666,-0.010927970089635525,0.004302113584638022,0.026405444012805344,0.004829718158846954,0.01554182454306985,-0.028235335401849523,0.04505068114956641,0.012383380712219045,-0.01040379840630352,0.02761000845980574,-0.009102788011784385,-0.03339666276660313,-0.11069949517105274,0.054466140351231096,-0.00608738688187539,-0.1097208898325028,-0.028874980766626153,-0.04006434319847784,0.04398482612477957,0.008270099953340848,-0.002512798696404583,-0.008920600250925791,0.0026303193241333047,-0.0037667041259512716,-0.03223496857605343,0.0033024023051024384,0.00532444748316625,0.00035794041297640926,0.0017805648405471097,-0.007583542322854146,0.0006065230092979821,0.011383534949436154,0.0021448924436252236,0.0450526067092892,-0.055239863862210435,0.018693323193711198,0.0031154101431568443,-0.005035184448567294,4.804087,4.368326794,4.586206897
-0.009084515523174356,0.04193694399664324,-0.003763602274211711,-0.024406699727362847,0.013411835255201288,-0.05552749893845448,0.08158242415127627,0.03798163100227478,-0.02291285557268551,0.011177669166512258,0.013215960928041372,0.010692748514926456,0.09142312975131625,-0.03321038651558156,-0.07395524583823966,0.048591661497904046,-0.022972230106768392,0.005669012627557524,0.004668670647750872,0.027345918595459665,0.07432794383013569,-0.012549108578129943,0.0002796915160067114,-0.0027622536649782145,-0.043211480966864155,-0.06299113204650117,-0.011459777362870703,0.03207763211762353,-0.011783837108496809,-0.011240768605431151,-0.05543785517221297,0.0011025415058586062,-0.00781565977457694,-0.15455060243823995,-0.0946751758538966,0.009211736744937245,-0.08024391175106665,-0.024869880028068173,0.07778881654565972,-0.06980678741370179,0.04894926721372945,-0.023079512211095,0.01741852469737774,0.02631892717421906,0.13045587197703035,0.04622454545869155,0.004047454399901488,0.012213166518174922,-0.008045725031534013,-0.07509927554182098,-0.028235972308376583,-0.007017819075022743,-0.01316650628357381,-0.04124235420233881,-0.08183367398987498,0.041178132971915256,0.08284221932534795,0.08567560407763268,-0.0224767700536808,0.0031327923409996948,-0.04915747241737991,0.08256410842222447,0.014313003217606859,-0.016566950145086377,-0.05035932347857319,-0.011553077044504173,-0.027995626202872888,0.0031773023522240567,-0.016376871179601675,-0.025903739237559203,-0.12052903744658534,-0.013552664587143206,0.006777434842814152,0.013447217458095562,3.431346944,2.747224484,3.089285714
-0.0001619428902316738,0.008381976497214318,-0.0023751847171083708,0.010116560049399339,5.2812447576790024e-05,-0.0057970984142973955,0.009570044585799332,0.0051378095269561976,-0.00046658360360816157,0.004096495800884987,0.0029723810121296064,0.0032662023030982403,0.004517348135066279,-0.0013085610474224834,-0.003323808594526286,0.003833054411000293,-0.003812262338792353,0.004577544422050118,0.003017942740370273,0.0037615099134652216,-0.0037076852701027506,-0.0026229467262933407,0.008345040311344514,0.0002523427535804961,0.003354086592257686,-0.0011863998519147188,-0.0039520559639988784,0.007099276874160179,-0.003981728718927449,-0.0031491513150267137,0.003462670431698942,-0.0026418801899609125,0.005316490857675844,-0.0065158795027689875,0.004026061408970703,-0.00026051811194641633,-0.0003127835962321498,-0.009444299417602867,0.0048646853315110076,0.005929901121267919,0.003234181370708859,-0.002844514962089853,0.004210581309675944,0.0004119584945936512,0.00918649842750514,-0.0010834964534117218,-0.003457068484651504,0.0035966263470245626,0.002806982047404054,-0.004601112448047607,0.00564606648118631,-0.006685986246670142,0.0005819494987187765,-0.0019843729578782046,0.0017025700907099255,0.008394500861991889,-0.0027858078100467753,0.00425612861520254,0.9865645150901691,-0.002130138990784992,-0.0040600196840624,-0.000692935664125273,0.005783930136763289,-0.005153360349707827,-0.00464543458853055,-0.004776451700412168,-0.0013091587672164997,0.003066497101311554,0.0015321080161752073,0.003850658943826915,-0.0018417400355861336,0.002428412675589434,0.0030438923642113046,0.003429032466791759,1.384178612,1.098580009,1.24137931
0.0687980193623558,0.027109280355727752,-0.0014902004715246111,-0.010101452253120124,-0.019100827274016522,0.019545163292759418,0.020410778142420646,0.02622078034362595,0.011446376303689467,-0.002446127764622952,-0.0017459523363676651,0.028246077766378424,-0.010539168531087285,0.0022313769346467725,-0.010954872083293947,0.007359188410369853,0.025709717890081165,0.001998085898087339,0.0016520864350104028,0.010094960977562434,0.025651397606395468,-0.014735209089673572,-0.027730101404857717,-2.6897892353233868e-05,0.010767905380939236,-0.005856816629098304,0.04435214987444641,0.02459752909164988,-0.01594152737282876,-0.0040111951926312265,-0.024320373126453233,0.0019945499198078583,0.004273929080049683,0.015236051727943432,0.005361097594574287,-0.0029961515322451194,-0.005248065165384201,-0.05195338646089297,-0.8693200066936483,-0.019063785470151712,0.001877211250842616,0.0003665519297057663,0.019662292301667467,0.040298243323914414,0.052026059327829555,0.004484515594096549,-0.0011213175649579733,0.03255538133808667,0.006470595226461302,-0.03937416581885187,-0.04026670294680248,0.018452206948777396,0.013868198421550263,-0.005303260323158973,0.0457360406304391,0.028130162520298655,0.01806429150964106,-0.02579819961987995,-0.002866089891817985,-0.011767600937351325,0.006274414842096355,-0.003888567697503579,0.017405230875324224,0.010088488832366696,-0.000587198796462944,0.0026287259065556397,-0.007632142588882011,0.0011557688876340274,-0.007687687471577677,-0.045178881470320655,-0.029682753529197765,0.012627532720039919,0.005269570043591064,0.002611608150730515,3.165961789,2.619752497,2.892857143
0.04611671443270753,0.041964933577692105,0.0639032407341941,0.02683151620649974,-0.008853856800837058,0.058584910756189525,0.00181439097039097,-0.011094604636975038,0.029834516484195057,0.008926580642501486,0.005664298405087212,-0.030306305452411104,0.1860505725798307,0.023410115902997446,0.023235864912994897,0.016436431436262274,0.007773888521197608,0.009138140330334717,0.005819026358006458,0.010909591910048458,-0.02588323826094152,-0.01272343404016948,-0.014890364278122604,0.00033971257433968485,0.0033297040100905844,0.0584073189139771,-0.008216465723373728,0.042669234259166036,-0.016645010820280196,-0.0090555422357706,0.08863075782647646,-0.01262346935737553,0.02904325196415861,-0.0368090792935063,-0.03918203302889639,-0.0008848957329457017,0.03978011226111144,-0.012453294931178915,0.03773555281007782,0.019904668200688667,0.01761604326020412,-0.0017951121336725136,-0.004928122706303034,0.006261223743401212,0.023250930178616912,-0.0028990304311438866,-0.009902512835246275,-0.0068651378828515465,-0.020923472125814104,-0.021938616084396186,-0.0027835551586093223,-0.057857951864392146,-0.015735858830068165,-0.026740532712957458,-0.06977232695622268,0.031920101610600264,-0.008764273314452373,0.04125983551519266,-0.0040391767254890545,-0.033756560416022756,0.014198753450115995,-0.0275248624571954,0.01350792491151529,0.017769583322262018,-0.0007329501552852818,-0.008454556744650914,0.007712379644554441,0.010039880900980049,0.0033115091319893537,-0.02121613098319824,-0.051579158915980146,0.019175142565979145,0.016768802852038196,0.012827514445397351,4.371789143,3.869590168,4.120689655
0.016363375010886607,0.022800647140629765,-0.029598293011910862,-0.008503660133514482,-0.003239941694675349,0.006595390282434473,0.006309426002492907,-0.010509183857532432,0.016635875539190825,0.009271087819884718,0.005497919893093958,0.10234528657781555,1.818485397997704e-05,-0.015640651340453775,-0.040217261457617635,0.015879432577005272,0.03439407030081999,0.007919976691433836,0.010000430400766026,0.01255287944245583,-0.02862969344287533,-0.00842851268637286,0.04716173528917662,0.007774151588895267,0.008616135317335707,-0.043985468301925616,-0.006620557260340814,0.011362066358498128,-0.013919730904658398,-0.007040951987591449,-0.02504737882179105,-0.007172658146280671,0.01996527811393031,-0.028880877867742988,0.014319118734566112,-0.0010281307727613841,0.028398313615976622,0.0023798400436154054,-0.027389064309833618,-0.00502120998853977,0.010099574560181098,-0.022721077688762335,-0.025296735088739124,-0.019865171190440133,0.004059987446150603,0.02355209867031576,-0.012988010424553892,-0.0036599603017074965,0.2427414591291722,-0.006317046894462681,-0.010019025887347472,-0.06389852622445327,-0.008849541264140835,0.01650730535434113,0.007260747743902547,0.010093856149907302,-0.024844028528500407,0.016063558679179416,-0.008646143154773526,-0.017302534574080406,0.0033366880481828665,-0.026918131213822416,0.0008442712059771051,-0.020020380189998847,0.0047011256671669124,-0.0033041783359245938,-0.002732771019492438,0.009960828885285695,0.016785198066961587,0.023435581010993512,0.021373854194966548,0.02880456552227443,0.004639339225805703,0.007162973632395646,3.312221095,2.887778905,3.1
-0.042282234867474025,-0.2919508776649147,0.016541588054357716,0.06666966627858154,-0.010506769449927397,-0.027816376603644395,-0.00493629772070813,-0.07289053922908643,0.00395571312604759,0.005148078144748083,-0.00187733606420155,-0.007052424360678237,0.044692021922598454,0.011987838585204757,0.05949194269792765,-0.015419753265466433,-0.009839605488898586,0.008738812226846783,0.0029256957993599782,0.004895284500095892,0.006433241452272249,-0.0021796379187619844,-0.522946862586092,-0.00257878501945501,0.0018399358329628719,-0.08173817791293574,0.051324617879597724,0.032857648592563585,-0.01682751402004777,-0.004894517782667463,-0.002182456209836776,-0.0019046632238501864,0.009969131034921428,-0.06643741891110211,-0.045724965733184145,-0.011639014477107282,-0.003139523405413474,-0.01112947061283492,-0.0034859877550168987,0.020524959400485415,-0.018745990390741714,-0.02673776718319914,-0.03151194814239618,0.0009844583994838114,0.022387691013960907,-0.0705415404257267,0.0014113464968366091,-0.001153843750378019,0.02911748425807375,-0.06418301198633536,0.020955116039199223,-0.19909608821161773,-0.006770499378065007,-0.005471059243123849,-0.019569856446074847,0.01660231859463646,-0.014361544728298543,0.013598023239205403,-0.014736675004432735,0.0003595072474974356,-0.00013933244169041044,-0.044166218298631724,0.008409174849104108,-0.03454166564908496,-0.007419998795112226,-0.012265017017499418,0.005549537817811445,-0.004401469674579224,-0.00015272919541681548,-0.004284409009673241,0.043000358273255185,0.017190472719586763,0.004483805548885765,0.0006438815941382888,4.756993215,4.311972302,4.534482759
0.020486940391382786,0.015160042602121174,-0.008580951659229747,0.022166069882474753,0.007378445737916306,0.008130094194714894,0.017342503209624424,-0.006229534683531819,0.007112896754500546,0.0047318928844662204,0.01067268125195234,0.059396825708374096,0.08708092891041247,-0.006065781821422416,-0.15573774681916286,0.010655566422160893,-0.0013702886611224759,0.008645893878033202,0.010014246055133144,0.009252274934675413,0.08625144493212503,-0.013349259630346116,0.03532015378777129,0.015274640426235643,-0.0006443310561718763,-0.00800292124147706,0.00958171594130644,-0.009899533470164333,-0.009837645831927236,-0.010683034219412881,-0.021883334085919075,-0.007340529555172492,0.009118438591130077,0.015262414465713404,-0.06770950866620366,-0.00689168606309601,0.0013347823368402968,-0.009358388682795036,0.018217254532715776,0.030497849282205385,0.00784478996699608,0.006610066817095506,0.07150121135986076,0.016920712613918972,0.04794492165386903,0.023044695794920328,-0.012567392336050972,-0.012554940882361584,0.05303832388789583,0.010027031776830113,-0.011171083250238526,-0.042178459332710465,-0.007547115960186044,-0.028473997165631183,-0.012164097329894008,0.022190703908730323,0.0032564175281816396,-0.014349562137415513,-0.006486242843926733,-0.01036882792284474,-0.07433059519423099,-0.005942344065181447,0.010423631412390284,-0.006594463242687881,-0.008436803722034073,-0.013445517926693804,-0.00774303458153029,0.008523905649244394,0.010368040990767206,0.03169731017495771,-0.06114029530630365,0.02198411008546044,0.009373740329552642,0.00974612209026473,4.655644914,4.137458535,4.396551724
