fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,CIHigh,CILow,MOS
-0.18707434986456728,0.05784483059436711,0.13532317876448663,0.08323014743420797,0.007348599192330582,-0.005390329467230074,0.011652758301672905,1.424230754,1.075769246,1.25
-0.02529838177128228,0.015453646354678465,-0.05621540931959537,-0.11947230968171861,0.016313857835667384,0.017882290513137018,-0.04661090948955959,3.369995498,2.880004502,3.125
-0.009073738986766087,-0.3404332136878787,-0.01912893889732161,-0.0021926653521471516,-0.005777725523726637,0.0012295357225050817,-0.004282521257485989,4.804087,4.368326794,4.586206897
0.002407578839710139,0.043181449342144074,-0.04566472539603398,-0.0482802778094693,0.015499890058256739,0.00013619900266189044,0.09966257666066193,3.431346944,2.747224484,3.089285714
0.06379610049626187,0.03009714024589779,0.142213163588406,-0.11237178927895496,-0.0033907805480680345,0.20231431111016954,0.03977656572614392,1.384178612,1.098580009,1.24137931
-0.05930752420974014,0.04049658586856573,-0.042984057406585,-0.1256766701794459,-0.10987456508456324,0.057349073604730315,-0.006047349394359262,3.165961789,2.619752497,2.892857143
0.005815745348475404,0.019767623044757286,-0.041948009569403075,0.033085070720085916,0.013922339299818148,3.8029171326843085e-05,0.06520519548725554,4.371789143,3.869590168,4.120689655
-0.02540743555208302,0.013931285687468415,-0.05617205874516419,-0.11900741014277334,0.01625089730926319,0.017949606155279855,-0.04760788051569523,3.312221095,2.887778905,3.1
-0.11173599366329394,-0.28916435548889424,0.025629680927877957,-0.03226399662951732,0.015883402248814973,-0.2954635734543242,-0.06241631239701892,4.756993215,4.311972302,4.534482759
-0.0034769123255872602,0.027216683150368685,-0.04723308446234506,-0.11745729836308211,0.01498182072024587,0.0014106113065545745,0.1087932620701252,4.655644914,4.137458535,4.396551724
-0.05247049597406412,-0.013482983945809235,0.08946543947820539,0.11595179472382611,0.18518981153225914,0.12047429953470185,0.08119999877461409,2.970983131,2.251239091,2.611111111
0.298590635829226,-0.18383086273277446,0.041520662620963183,0.03736703887221999,0.005815848487040371,0.006524849401319961,-0.03193029623344948,2.686788331,2.05395241,2.37037037
0.0025143745212931083,-0.2342287576424708,-0.022577908643034203,0.03983021530150501,-0.0004412923560546629,-0.0027135860708687926,0.04436846785772838,3.044920759,2.339694626,2.692307692
0.19923348055542947,-0.06401053211257315,0.05745655248665204,-0.07487032693528713,-0.2768275392405333,0.1134293087673225,-0.01776337045258755,3.95457961,3.30467965,3.62962963
-0.03941963232999673,-0.0005720607301048137,-0.04100167245618904,0.10701558430100781,-0.0643021988930498,0.04577738834645432,-0.13724381753204914,2.576073139,2.123926861,2.35
-0.05080991429219528,0.012643819724001035,0.08806864783934996,0.10806487263193647,0.18657413149420213,0.11968460976831972,0.09795944455298236,2.728516741,2.054091954,2.391304348
0.006029800765375916,0.023144117894555526,-0.04212634333899754,0.03208411859219534,0.014104179777090515,-6.090723179958311e-05,0.0673646569550934,4.23399043,3.535240339,3.884615385
-0.0007369938534534522,0.032565634829511816,-0.04628250235841589,0.09989392736320361,0.014689411086493001,0.00741899194578047,-0.03368857950448819,2.558665314,1.941334686,2.25
0.02828651784078098,-0.0020204302607593266,0.014924929181846458,-0.11120782272662846,0.08730905636586787,0.07054515943049074,-0.06419197387180064,2.137035504,1.690550702,1.913793103
0.0785601833707974,0.07344554354211273,-0.0009018111986989257,0.012806278096552022,0.026944829668274686,-0.11620497709886826,-0.07462996054196212,2.303374142,1.770699932,2.037037037
0.003338493209192389,-0.05669189255854681,0.2938344873210458,-0.09335311595514519,-0.0004507136221232282,-0.00370961622807866,-0.01974104690025108,1.471686809,0.994979857,1.233333333
0.198048718074785,0.028675613561498243,-6.711067529115256e-06,-0.03541784387480239,0.017110350024735314,0.007768334935889811,0.01749791957469848,4.625796982,4.159917303,4.392857143
-0.04892558345904132,0.021426004524807373,-0.04107060015264096,-0.051300848074756586,0.02145402380373266,-0.06361191899725123,-0.0869305534290785,3.28166657,2.785000097,3.033333333
0.14456590932171362,0.1472366156834179,0.03038028559122438,0.06741228866361007,0.03541479671328714,-0.19462775909926894,-0.006074021420717362,1.786571514,1.313428486,1.55
