fe-1,fe-2,fe-3,fe-4,CIHigh,CILow,MOS
0.009197679603294255,-0.02871254202997666,-0.07036232636865246,0.13503275244703639,1.592996662,1.240336671,1.416666667
0.19150299847545138,-0.1566399362324481,0.10610047709523793,-0.06897647468965425,3.075559963,2.385978499,2.730769231
-0.006483090988055259,0.07506806027802174,-0.003774770044535142,-0.1104373911190435,2.501572021,1.9811866,2.24137931
0.28402114223162106,-0.14457897629689548,0.024696164162102605,-0.11552483279657771,1.284138137,1.015861863,1.15
0.03046215168398784,0.010680967244663957,-0.06179794175246396,0.070514327167414,1.529546306,1.23712036,1.383333333
-0.008245192712795347,0.08584460367091876,0.11451103797321242,-0.07355563331856681,4.518530885,4.014802449,4.266666667
0.0012977339281896366,0.06798762297966164,0.041459942713696206,0.024219516164594525,4.442228583,3.928141788,4.185185185
-0.07081457276349924,-0.0011317614814571136,-0.04574966756318365,0.11814095505389616,1.513780279,1.186219721,1.35
0.011914328077659152,-0.23260373885661123,-0.022963060506131935,-0.06235498617007526,1.294254321,1.050573265,1.172413793
-0.007963471147191805,0.08854022834072708,0.1126902339125146,-0.07375370823588104,3.469450144,2.923406999,3.196428571
0.1338185326987838,-0.05206871221020752,-0.050994798791785714,0.05765996749629833,1.552327478,1.206293212,1.379310345
-0.0004073228404891907,0.04578065065882111,-0.03906977930889691,-0.02018908388812639,3.574117983,3.046571672,3.310344828
-0.005412376658503162,0.08547452524663712,-0.010800603100503785,-0.11126922279268858,2.728559181,2.057155105,2.392857143
0.09406056822233634,-0.028106537607010814,-0.043708317856117514,0.04636839390340957,3.665622055,3.092998635,3.379310345
-0.0051976881312757375,0.0029769005596231623,-0.0823836047091003,-0.06890610572129574,3.109396031,2.640603969,2.875
-0.178096221664027,0.026346940806226796,0.004298609372099571,0.0804366533552762,2.405101776,1.828231558,2.116666667
0.0047682017045397,0.05459895028050314,-0.024755038110471816,0.0463082312872823,3.884859971,3.329425744,3.607142857
-0.0642234226988567,0.011809751840800728,-0.06240818001481298,0.1256330509175754,3.523768328,2.976231672,3.25
-0.04973797783528761,-0.10898354047300154,-0.060137152827378144,-0.05294489260934987,1.400678788,1.15104535,1.275862069
-0.0007386756201467412,0.04258033524458414,-0.03690509663672669,-0.019933919939847042,3.772468808,3.193048433,3.482758621
0.014366989944988357,-0.15360458755474116,-0.045501343173595485,0.032171119769215446,1.467294188,1.153395467,1.310344828
-0.014059624102472407,0.02949716494278455,0.15260990033325364,-0.06898826775786515,4.766305092,4.305123479,4.535714286
-0.00514851958532489,0.003472707531466685,-0.08271740673452435,-0.06895060794779333,3.16710629,2.73289371,2.95
0.016616255465255816,0.01999177039644375,-0.010873131483328104,-0.05019143727938586,2.55951845,1.976195836,2.267857143
-0.005544986587402648,0.03715888263106885,-0.053408601672832554,-0.08636712436344778,3.653463529,3.070674402,3.362068966
0.004397555939515846,0.0509880968376898,-0.022315663802838098,0.04660367434610344,3.909399125,3.469911219,3.689655172
0.014713381182636978,-0.24684401099554212,0.0069279109729081375,0.00599102559334629,1.543937516,1.222729151,1.383333333
-0.002963269555616542,0.06804277937519909,0.021157047735777233,-0.04297492769886159,4.452997027,3.975574401,4.214285714
-0.02640174104703627,-0.06945508215569016,-0.07125308231588627,0.04040685845907701,1.74043084,1.328534677,1.534482759
0.020453767204620648,-0.03295776870991248,0.11858284879683445,-0.013297841068161764,4.717505416,4.282494584,4.5
-0.005198172446574542,0.0029729818460671404,-0.08238354123743187,-0.06891233908035269,3.228121605,2.771878395,3.0
-0.005448138275955484,0.08513286522147244,-0.010568442688932173,-0.11124107274199914,3.849214939,3.150785061,3.5
-0.125714212750249,-0.0008004603256274868,-0.08316446562868404,-0.09242187303371412,3.12457995,2.57542005,2.85
0.007568663115620558,0.08757340835414563,0.04839317887589881,0.08953513750105836,3.599130983,2.900869017,3.25
0.011134351135989358,0.03757234373117551,-0.0451545832704668,0.12927226015458587,3.421011653,2.986395754,3.203703704
0.00014425768496612677,0.013602657422399524,-0.0693933632917531,-0.0028868084849332522,3.46412956,2.93587044,3.2
0.0056410937316701696,0.025490175375366478,-0.05716363398788381,0.06335806546744682,3.373239619,2.937105209,3.155172414
-0.013204275730309202,-0.00354300432624056,0.19520880272128258,0.0008563032931160234,4.659037443,4.269533986,4.464285714
-0.009422909732071631,0.11556394149952184,0.07424581434755251,-0.14283045061520286,4.257197985,3.639353739,3.948275862
-0.12114760616874973,0.002260334493283053,-0.06506795728613139,-0.025788763131499918,3.669138913,3.145675902,3.407407407
0.009860160295108828,0.0627818353288834,-0.010117993596781557,0.11252207590953961,4.041123384,3.392209949,3.716666667
-0.005507749940277968,0.037509145325760926,-0.053649310188865665,-0.08639989617243547,3.432505962,2.867494038,3.15
-0.005295801769697965,0.03959163443871253,-0.055050561075436384,-0.08656441955588026,3.380332715,2.964494871,3.172413793
0.057514599630497404,0.030491077465084556,0.01071712472053779,-0.02573897721672379,2.147725643,1.552274357,1.85
0.18315930174285272,-0.01711557784884614,0.012336654141617756,0.04655519543708417,3.907056989,3.437770597,3.672413793
0.02152999394954544,0.021452536549138403,-0.024002131660045136,0.10861648844034233,3.809449298,3.362964496,3.586206897
-0.013930643831559337,0.030747713472095206,0.1517604489437772,-0.06909914742722505,2.692561138,1.950296004,2.321428571
0.011151889474177482,0.03774261049031689,-0.045274563027452065,0.12924722997657825,3.551922047,3.103250367,3.327586207
-0.031997105474181865,-0.028857391386736656,-0.07595554509244304,0.1301106473344575,1.868626477,1.476201109,1.672413793
-0.0007465530112427721,0.042507181649406,-0.036855984757110105,-0.019930470979709052,3.954853907,3.366574665,3.660714286
-0.009421447158929836,0.11557837893829279,0.07424027711885453,-0.14282164875057812,4.095679394,3.504320606,3.8
0.01755514284948868,0.02142022945073849,0.04137535637567734,-0.15176537708701465,3.576319397,2.84034727,3.208333333
0.17266348119462563,-0.02512938196124788,0.1339545424821408,0.004066839784252044,2.746840825,2.218676416,2.482758621
-0.06416063531712553,0.012424254601384275,-0.06282670411328149,0.12557448616604133,3.231543121,2.732742593,2.982142857
0.11897097733750628,0.025897758261540654,-0.0013069973928162588,-0.03861441679993702,1.868626477,1.476201109,1.672413793
0.010761468346217563,-0.20262923368864774,-0.06339666602492616,-0.13164790237919638,1.442300703,1.057699297,1.25
0.018765429442668936,-0.15211306654685489,-0.026343787779663404,0.09890499358020022,1.56564417,1.167689163,1.366666667
0.009452763694942795,0.05881780287319377,-0.007448971338068874,0.11282294488366845,3.991799552,3.401057591,3.696428571
-0.013311378950443117,-0.004566687500851977,0.1958986407458972,0.0009270962263507065,4.581469014,3.989959557,4.285714286
0.043875736086882944,0.02497994204448181,-0.028135741198563446,0.058257811130697286,3.388944946,2.921399882,3.155172414
-0.006586904229937487,0.07408423612440931,-0.0031015312048454863,-0.11034891479479796,3.799760206,3.165757036,3.482758621
-0.004282733386745405,0.04176807502650902,0.18474599862008284,0.06406335260466497,4.751477668,4.284236618,4.517857143
0.030290536993114885,0.009158931965068109,-0.06074013457092985,0.07063968649650362,3.014959093,2.449326621,2.732142857
0.005404044973174373,0.06661646777211462,0.06255991065278634,0.09121618541942039,3.658971212,3.055314503,3.357142857
0.024775237823819365,-0.0027363619130576504,-0.07305409384905806,0.004103984414981138,3.107115012,2.596588692,2.851851852
-0.07515429441398638,-0.011574509488121791,-0.08703738318827249,-0.006564839197589558,3.319639376,2.7838089,3.051724138
0.0001576585370766619,0.013725161191095693,-0.06947379149701946,-0.0028876016375862404,3.094947531,2.491259366,2.793103448
0.02489527528793688,-0.001869648997603322,-0.07357905593314672,0.00431466761754526,1.362669765,1.137330235,1.25
0.01601836482480588,-0.13757669346261492,-0.05633692473584519,0.030862591188246254,1.387269538,1.079397128,1.233333333
-0.011948676184340992,-0.03252308293902173,0.23497142565913237,0.0700720210578776,2.694792401,1.945207599,2.32
-0.07766016528767272,-0.25764739832132444,0.0874419667176801,0.052411097288903565,1.363997599,1.102669068,1.233333333
0.1746245822161499,-0.04725752526159397,0.16908251250049083,0.07271595884755809,3.0643401,2.528252492,2.796296296
-0.008244719027229439,0.08584305977662805,0.11451063326069265,-0.07355611447558273,4.586922149,4.190855629,4.388888889
0.004405226183976619,0.051055600162325646,-0.022360185979991568,0.0466041198379301,3.857237033,3.384142278,3.620689655
0.01000708942926174,-0.29221690714813964,0.03751021802908383,0.00933478019996197,1.377270849,1.056062484,1.216666667
0.0773187127295103,0.005227456682518249,-0.0446867585056156,-0.016293552744452,2.637035504,2.190550702,2.413793103
0.00013009650608792516,0.013417628898673402,-0.06927807314843772,-0.002874107041873774,3.257015236,2.742984764,3.0
0.0031108507958721066,-0.11014176404661678,-0.1076431865515597,-0.08100254401243433,1.770033908,1.363299425,1.566666667
-0.2858090421554267,0.02689890546506156,0.006807281457551223,-0.15657286660795125,2.241733096,1.758266904,2.0
0.0488516941808362,-0.0106295911327095,-0.07369608733801089,-0.0005696507792112575,1.621677784,1.278322216,1.45
9.748285504403187e-05,0.013117820023431941,-0.06906436388148945,-0.002831279719401989,3.444807906,3.003467956,3.224137931
-0.00043313523279133717,0.04555128049858955,-0.03890827078800664,-0.020164947043209015,3.454788469,2.978544864,3.216666667
0.011050419899459716,0.03691532271890308,-0.044799032740223566,0.12904170602970866,3.460340236,2.987935627,3.224137931
0.009440061819164118,0.05867652160535915,-0.007336792256953639,0.11288239279095706,3.923636291,3.335622968,3.62962963
0.0057095422172214715,0.026142313934397372,-0.05759916106780316,0.06332453303944874,3.348464581,2.85843197,3.103448276
-0.03156187410184363,-0.07820007776599745,-0.08562029431908182,-0.02609005851887498,1.765816215,1.400850451,1.583333333
0.005704115057106164,0.02612213608466761,-0.057590395226634956,0.06329952871409278,3.430356437,3.002976896,3.216666667
-0.005132678869371656,0.003606527640628499,-0.08281263698906872,-0.06896355522836148,2.624756782,2.153020996,2.388888889
0.00901917166663669,-0.2606584617469118,-0.00399911984875017,-0.06009105803696758,1.26447695,1.068856384,1.166666667
0.009861534448290465,0.06279007580714036,-0.01011782763408003,0.11253747786782493,3.94604759,3.313211669,3.62962963
-0.001430301718051321,0.08290694919326622,0.011107171784722121,-0.04418174247198636,4.373132173,3.780713981,4.076923077
-0.005125034837737438,0.003662404256960823,-0.08285472052609945,-0.06896985940186359,3.051922047,2.603250367,2.827586207
0.005370998347489704,0.06628937342068594,0.06278786655645849,0.09126196963864393,4.592530589,4.157469411,4.375
0.005559471394584877,0.0681034669006324,0.06155137182371156,0.09109715104304017,4.386792309,3.909503987,4.148148148
-0.11559784173323363,0.014689462349564999,-0.053208625246954765,0.040391679388082864,3.531309226,3.020414912,3.275862069
-0.001435685523774286,0.08285512668991632,0.011146490053225076,-0.04416752016596288,4.225768921,3.636300045,3.931034483
0.1649302392773056,-0.017585304535381718,0.08841362619387821,-0.13061317454128518,3.210241176,2.419388454,2.814814815
-0.0014344767223286427,0.08285834324391363,0.011145147501189197,-0.04416197869651738,4.329362543,3.770637457,4.05
-0.0006361049740078355,0.043546303862330334,-0.03756341861553473,-0.020011510534156767,3.653463529,3.070674402,3.362068966
-0.25608461321600334,-0.12286528626256013,0.052008796271395145,-0.026882791815298103,3.764962853,3.028140595,3.396551724
-0.005186985818036031,0.0030654854827394545,-0.08244713390304374,-0.06891487709304954,3.24043084,2.828534677,3.034482759
-0.005159384853700426,0.003365102379521586,-0.08264238672320028,-0.06893539969893087,3.060916712,2.639083288,2.85
0.009435369223926519,0.05865866162683631,-0.007334935067039879,0.11284678024069,4.24461591,3.686418572,3.965517241
0.11435731795118792,0.022498566684535103,-0.019146280052597338,-0.10520842630673125,2.535804889,2.019750667,2.277777778
0.005701108918522434,0.026094471000684315,-0.05757129011317645,0.063301978755273,3.394160216,2.89155407,3.142857143
-0.0062889885006719,0.06345913145518524,0.14991462199448696,-0.004547757442245425,4.785550297,4.325560814,4.555555556
-0.18420132901749275,0.00833756728597266,-0.0036993124811937014,0.015010242499589634,2.646890722,2.056812981,2.351851852
0.021489666252922004,0.021276423322099232,-0.023874628640766074,0.10867997939939839,3.824198457,3.329647696,3.576923077
0.004412151829444043,0.051116367177727065,-0.022412551132486472,0.04657524985197447,3.720526178,3.246140488,3.483333333
0.0074940659294922,0.08687401823463976,0.048870314642381604,0.08959098834065492,4.672867535,4.18920143,4.431034483
0.003099867427866295,0.08545467042871548,0.029653545773544027,0.022812383729767013,4.549695967,4.021732605,4.285714286
-0.005545557637117836,0.03715416177487901,-0.05340801778601177,-0.08637329534466837,3.462234023,3.020524597,3.24137931
-0.00044141523676673487,0.04547985823083071,-0.0388620352507693,-0.020168190963838616,3.846189416,3.296667727,3.571428571
0.005640147006075165,0.06890622999630686,0.0610102182444247,0.09102066268032778,3.002162168,2.354980689,2.678571429
0.005675315807983439,0.025798807327921103,-0.05736674311924589,0.06335691198278873,2.653067263,2.154625045,2.403846154
0.11204552542107762,-0.025959614941934068,-0.06718378296736706,-0.07109341055971817,1.91045444,1.503338664,1.706896552
0.003100290953829189,0.08545939255577165,0.029653329488420255,0.022818701066306332,4.364099225,3.778757918,4.071428571
0.006315370093392981,-0.0020873987127403362,-0.0687039447148243,-0.09042809345783683,2.790403103,2.276263564,2.533333333
0.17073196661212978,-0.002530177511528783,0.09840311242443407,-0.06495449469423077,2.986568337,2.293431663,2.64
0.00010796582232508615,0.01322108507876992,-0.06913943635852181,-0.002852904676531989,3.249159055,2.784174278,3.016666667
0.13860217343514408,-0.04692056232111491,-0.034295511522500925,0.12416599274871526,1.642556938,1.324109728,1.483333333
0.005645954981492203,0.025524254716369873,-0.057181397405905776,0.06337385414590072,3.324814232,2.847599561,3.086206897
0.061659838862840405,0.02912794205441294,0.03200290226002245,0.04188135665160444,3.09915415,2.442512516,2.770833333
-0.006569797297163054,0.07424810511019388,-0.003211379941084085,-0.11035906253918507,3.453428328,2.925882017,3.189655172
-0.2878040816481946,-0.11604045892699398,0.16405765974328795,0.05592129594969939,2.156586714,1.73996501,1.948275862
0.013307803380828561,-0.0608939463107497,0.11719778795092624,-0.07822823807643166,2.486585659,1.977700056,2.232142857
