fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,CIHigh,CILow,MOS
0.005027137322515795,0.0031413061998200116,0.0014659341060988078,-0.0012891360111549916,0.0014540997366103083,0.003832334285564415,0.003252734553453128,-0.004318653272193665,-0.0031665589525704035,0.006388030410959266,0.001683489193244768,-0.0004304201588811456,0.004445371646063392,-0.9934640566745107,0.002393500363240877,-0.0023328980853164582,-0.005437721398166887,-0.005368030952454612,0.006229862307882484,0.0012872447800944006,0.0014870660158681289,0.005456135468204251,-0.005360832517125293,-0.001380840286053197,0.0011177937813061265,-0.004274819275109643,-0.004123461689578912,0.002957624929914217,-0.0002695613181103406,-0.005038095636762574,-0.004339112176818274,-0.007885937867045723,-0.000715189093036029,0.0035089589442620327,0.0042937868548526895,0.0032271899038781686,0.004943403685822081,0.004382095934875354,-0.0012700327187735844,-0.003124974675891978,-0.002867935338732076,0.0017031565533829813,-0.0034205555007755122,-0.006187576441250903,-0.005600722023458855,-0.006886923536303898,0.002564390288296668,0.0019587542551572764,0.0034127601511402894,-0.0033238474673154797,0.0019166662343753852,0.00452638028222691,-0.006788260468039515,-0.0010017044793171179,0.0025534584839647257,-0.004596642283705781,0.00208344227245063,-0.004588470485504416,-0.004002373965568404,0.0028720051396454458,-0.003610011127579989,0.003267234384837902,0.003185380918942473,-0.0037868680539519697,-0.00763299512001261,0.0009032271324152521,-0.0047783168431718296,0.0014948215036685035,-0.0027353141501790224,0.0036872381016423523,0.0017524834819180241,-0.0026998477598473873,3.8704943271885576e-05,-0.00397846764115612,0.004808139023402332,-0.0036816388026070053,0.0033016623654953847,-0.004414358966150096,-0.006119111932164125,0.004318952910977183,0.0018955465664668965,0.0006150703354061266,-0.0021714642462192795,-0.001931596775380494,1.424230754,1.075769246,1.25
0.009025256108608918,0.012269738087399278,-0.0516448020364703,0.03193745199733678,-0.01662817642764274,0.007384547166313376,0.01507362675712639,-0.04445715616439029,-0.011380953334396373,0.03243506311561536,-0.011450838200436348,0.0155348727981016,0.01385239347022655,0.011469927429782891,-0.03661179275913675,-0.008878074689668487,-0.01660005132580785,-0.025955339080368237,0.004793795912685681,-0.010954340658778693,-0.007382747734250432,0.014891133467773158,-0.008451748876571694,-0.01692545764680321,-0.003396295284576555,0.004969815605607425,-0.028793175937576423,0.011456354906182895,0.1144182240369282,-0.0022717999526111225,-0.0077975776252217875,-0.02009844639141219,0.01043034388233992,0.01308258406682207,0.023942784889812472,0.009945132571404412,0.02406391426176455,0.010369808188328446,-0.030895163977964938,-0.08285589451547926,-0.0201297787442633,0.04002425329467106,-0.012961499999782872,0.02006614251230643,0.0159243311160704,-0.08439144623130339,0.010059859095972722,0.027263270391922896,0.01793278944368374,-0.008703143941372872,-0.006236742254723537,0.02085936984325671,-0.00020369060246098385,0.0248243664076074,0.010762962322256953,-0.03821594502527079,0.004515300586734462,-0.02070524129393881,-0.01309005168051745,0.02258682042037804,-0.008175045016537246,0.01576671386556216,0.04038657569654248,-0.007805855153717241,-0.07029678421772292,0.014035352157062747,-0.02495740938321361,-0.140251357149832,-0.01726660691788734,0.013118435780853473,0.038533935779576346,-0.048855838103118346,0.07629314005460425,-0.014102892652135395,-0.014546648385991607,-0.011639639425868273,0.05982923294267633,-0.005048081860934375,-0.04317043883120491,-0.011860866297307454,0.039450742203011493,-0.16263482431368126,-0.011663498560083512,-0.009234134310907907,3.369995498,2.880004502,3.125
-0.014647962358217591,0.011483524475883442,-0.044096316237074155,0.09200875322084617,0.0046598578742467695,0.003601621444077769,0.006898449537726425,0.0327265366311242,-0.008532559446191783,-0.13833051952477926,0.012676269318406236,-0.09823649630295742,-0.01140395146154229,-0.007996545957420758,0.06919239794223267,-0.010252103644055174,0.020691519835859214,0.016360696796522023,-0.04351510576915743,-0.08522486931059979,-0.21671931479280296,-0.02706143404739836,0.00632155455449569,0.008294617327436225,-0.008521559268432604,0.25747343019414026,0.0048896394405745286,0.008016601726724401,0.008333981020316577,-0.03442001195840922,-0.010404289632685464,0.06373498428842865,-0.11254617478218862,0.00033671993528273556,-0.027079533714739652,0.010146696234421977,-0.010608300769695704,-0.0017697734656895927,-0.022106870260099314,0.01380063733799,-0.0021909529287971008,0.04432477793980537,-0.00673122281204897,0.031352065932589775,-0.0366904947432106,-0.05525308054798596,-0.03022385297905128,0.019485260264491575,-0.0013366663790701258,-0.0069309434887853474,0.016135001346794287,-0.05638241127936108,0.033160553191885975,0.039902042708726174,0.017230228303612153,-0.015356545389724098,0.020395314725565983,0.010167834220552202,-0.001357910182513322,-0.009769749456237807,-0.0039342624901422705,0.01177899019675994,0.03955940407449745,-0.01208639042313457,0.2289095667101096,0.002021517981326008,-0.0025516537199247176,0.07450829921392098,0.010453248358703468,-0.007511400871131544,-0.021277068070683927,-0.031972689133360765,-0.06417785082201447,-0.0033155993171892243,0.01217627677569108,-0.006289185217591078,-0.07495869386448047,0.0274784541601548,0.03194662825393174,0.015655085883726612,-0.028211052728119076,-0.04254217555930702,-0.03159611862997567,-0.03991852096445204,4.804087,4.368326794,4.586206897
0.05068507290922737,0.00785396661238892,0.0257094456441592,0.029763657099554332,0.03393130746593385,0.01612399111265496,-0.00750112702893679,0.008830327495146983,-0.0020574792721212913,-0.030095562901460624,0.01955985738405383,-0.004236917274457256,-0.004269017890289619,0.016978332747412124,0.1267882839209247,-0.010174379768182513,0.04454877613356368,0.0029316576117392303,-0.00633538190159273,-0.0389098821948941,0.03599272050570919,0.04172118042621828,-0.029076880185059464,-0.03493701451420503,0.0770641989713277,-0.2039726412691537,0.008453810621811726,0.06141940851471162,0.2016189616956227,-0.00017928596302067422,0.0018824939580296554,-0.07523915520950532,-0.048113652344323715,0.015787497047740785,0.04435286475250884,-0.0026577745994989964,0.054188289459307266,0.024155903850068765,-0.001900565224851983,-0.028594469056386292,0.04397441671368522,-0.02696596621637912,-0.014204474495363764,-0.1634835805258545,0.05140331227653738,-0.02672859573512541,-0.11738891421643254,0.04103946295365382,-0.0032007410296106442,-0.01594448714645875,0.026442360935710535,0.03851849676205572,0.0010613565373355117,-0.08839877210431252,0.0003456289934303022,0.0017670042318884414,-0.004667934686671098,-0.23153968427918908,-0.006083921802454757,-0.05698710151273815,-0.000443550807442875,0.0024600575445049492,-0.008663084095138381,-0.018317693178122145,-0.04386816217096644,-0.05466150431699278,0.06373071748504014,0.10955157098417896,-0.021100591276361762,0.06624759352716748,0.020660873072956214,-0.01823935407251333,0.02960590118933449,-0.008847990693290248,-0.07043762703480934,-0.007171478530416099,-0.13251731492648522,0.04428769313655118,0.010764690110898442,0.004801113157581363,-0.10154043485363898,0.023643477018053808,-0.12712677615880671,-0.04121487113029489,3.431346944,2.747224484,3.089285714
0.0021248348821101353,0.002404139412237142,0.0028250973076820083,0.005014645986645562,-0.004147740425366883,0.004166094522388525,0.003252315786200085,-0.0011215639324193998,-0.0031606573498755243,0.005433815534907415,0.007453445899411408,0.000290777529119456,0.005732509217444205,0.0033989213556363447,0.0024943084595639427,-0.003232409780209727,-0.001503621209601893,-0.005372825424373462,0.009113600184052368,-0.0037820740166448056,0.003393222699970492,0.0015140107715645415,-0.004501059235580119,0.002091015051918851,0.006175651096095589,0.004455581103596278,-0.003055251437543646,0.00763457729599824,-0.0005859867695954926,-0.0026115870067997117,-0.004443339274394527,-0.003078165761095884,0.0003791653948729136,-0.9876502096989583,0.005726661392241558,0.0004440249952828326,0.0034303185446011935,0.0008693796795082495,-0.0031949003108362422,-0.0013647156032878273,-0.0031255583197444424,0.003241716035395426,-0.003443902241472167,-0.0021792370042738466,-0.005142935584420659,-0.009053309565280589,0.0013550521884287295,0.004880757641500976,0.002298656285199453,-0.0029421633837005273,0.002867443075682535,0.0036444749751807933,-0.00036888979609439663,-0.006435486561497708,0.0001650844978137454,0.0026036605707944797,0.0006747171813775893,0.007123648309467212,-0.003071936499016321,0.004102266825314805,-0.002931763498803881,0.0032076629968087063,0.012106544354954193,-0.005758097352345885,-0.013291772487945904,-0.007726715534522301,0.0005057137503880234,-0.002567866038371961,-0.005130481587227037,0.005472104564791594,-0.0010241445847367745,-0.0018577196267322322,5.857333301375908e-05,-0.004448483924074824,-0.002741837464341673,-0.0031064551430779923,0.0038175629745444265,-0.0063379207059882006,-0.00044439457077410585,-0.004321933811345528,0.005327939928242438,-0.006119564446989981,-0.008238229058698658,-0.004151959778449412,1.384178612,1.098580009,1.24137931
0.002961101320096874,0.015004480618562884,0.007218412003830231,0.03933549030915942,0.0013246701279998265,-0.0004278481599488938,0.00042363713943575335,-0.00013932110090059585,-0.002675229262918805,0.0061215858261811276,0.027249036943411103,-0.041240037949798906,0.004077750292364822,0.0025234303926128126,-0.9055205447376999,-0.005171163614919626,0.00473633223624023,-0.005302382867464346,-0.022890780029005204,0.00033461030585074517,0.008552660042551724,-0.0022590125041296975,-0.005317450626600507,-0.018394847789895464,0.006657707136678192,0.018656465113008485,-0.0016979590125625812,0.0160938532935245,0.015390651213821742,-0.016773152311496033,0.0012261198519950454,0.012106412027268566,-0.022603231505083022,0.0027659466717585954,-0.01818597282416878,0.005837737877106946,0.009216831682178838,0.005827907487873193,-0.01243105500941623,0.0018121882806827738,0.0019580934562310613,-0.023185230319901298,-0.01146913869055899,-0.038426929821398434,0.0018026454424858074,0.0012918517119932763,-0.026401536028369504,0.009403276292571348,0.0006685683914005595,-0.011908072212527843,0.0031064382041847,-0.005277432244882774,0.013672737790410434,-0.018276905467693012,-0.007170670042439363,-0.016467414819218023,0.005106804550590053,-0.03157710688875353,-0.006166160187600909,-0.020319324927010787,-9.393464301334796e-05,0.0037408268139509275,0.012248484953624121,-0.016484559858264955,0.012723377456797124,-0.002717578009141934,0.019499157084730916,0.004430463235537836,0.00885704235898656,-0.013476455943673785,-0.024807136195093137,-0.002721645537902318,-0.020443404799692463,-0.0020325433420707835,-0.0002529577055089282,-0.002913843417800932,-0.02976457728758705,0.0263401255934568,0.021861007881386094,0.008217703497698955,-0.025378126345171947,0.0024224790406001877,-0.03477552934582928,-0.012015458142322712,3.165961789,2.619752497,2.892857143
-0.026495962041789944,0.02661373952309188,-0.005961995958437581,-0.0164776108350593,-0.01156082471941596,0.003517520526755399,0.011296677858717075,0.059954451080440264,-0.0030591068787292164,-0.00014683429931037378,0.007769524344025727,-0.05383060163890268,0.028667563371558073,0.008644671433077079,0.049429947620058735,-0.006247574100566061,-0.04437815900617983,0.005083449345356702,0.02765371850774571,0.056539798721770576,0.158048232355126,-0.03809623910636104,0.0033476833637351385,-0.0029176033765325247,-0.01376180556636232,-0.0014954932641988554,0.11495731395025405,0.010505888290155781,-0.1026353907557009,-0.02544953300068433,-0.015816071536549816,-0.00027552153747441695,-0.044671677873592,0.002986325320172906,-0.07517710600651246,0.00161680214144866,0.0050430233649222085,-0.011444926087739258,-0.025815160524512284,0.05215526185580487,-0.02620216010689422,-0.03291519933205926,-0.016601450752300684,-0.10547855419087612,-0.028001092904012488,-0.02692260143552906,-0.01486424106658415,0.005381007875063954,-0.0021397316080075056,-0.013772869737242562,0.015721247062460808,-0.05903636419169611,0.01154295115053309,-0.041770359190868626,0.007804759630186533,0.03590072278443521,-0.0015956127391378004,0.00809309751063363,-0.016559181825753035,0.0064889033848584705,-0.009071389002233036,0.009215510940624482,0.013103351463615187,-0.011912794824327166,0.00827885373876968,-0.07479082537944176,-0.0008547852854495335,0.023311686156725825,0.02497052404167341,-0.01633771807424642,0.006587729214927677,-0.03310925701343827,0.013585558577995328,-0.005608078484310023,-0.035438864622949984,-0.003798970950877753,-0.07585060121240728,0.005484054148534726,0.020953430337220486,0.05156796062741326,0.004264282368631416,-0.0037943642082749356,-0.02395868654056381,-0.006659777134718395,4.371789143,3.869590168,4.120689655
0.0007450092039164848,0.01617849774919867,0.1043540789188887,0.036884806624166856,0.008772814896525729,0.010535683989970786,0.017172569425710285,-0.018848735559387136,-0.012631885549668941,0.017984914310648737,-0.003070377682610306,-0.020033683510764944,0.0167373695913715,0.009929828638471385,-0.029945279199455797,-0.007453800226764536,-0.02218313895756511,-0.0012270804756966585,0.0018580384749152337,-0.06394784727610647,-0.03336606640037862,-0.021041051270766192,-0.008265290864109693,-0.014397572381829163,0.02725168090320316,0.013177413722745246,0.00974336231465029,0.009787376671718251,-0.0045491686532586435,0.0029959572388293357,-0.011892776636140912,-0.005637647114264026,2.029058057899965e-06,0.01390689406824927,0.006152290745657551,0.005716077638363179,0.01632644816095283,0.0031277098300095778,-0.029035941450910777,-0.03309010396995943,-0.02102570298470513,0.006850752635589474,-0.01644025634699562,-0.03134041763061832,-0.03523603275657898,-0.04821986622984731,0.027906068979612356,0.018511916907185795,0.012530273007943432,-0.009733441731302594,0.010621593782478459,0.03404136042711948,0.0025471356966524496,-0.008305934443315193,0.01319650401203487,0.004410675434955053,0.005085425214840805,-0.0377551683223746,-0.005874944176796924,0.019662103145669737,-0.008296805058889408,0.010981737963763049,0.002017962215990301,-0.0043770539180948516,-0.05970902133239999,-0.014321954185686984,0.004485224229551541,-0.1826764709926209,-0.019890029266110765,-0.008587647271243094,0.02929933079816977,-0.06434667326244953,0.09143874210156899,-0.009778618230327102,-0.015740890990423886,-0.007385345610925563,0.061573521670298254,0.009710924963889707,-0.005328637420526685,0.010970628696324213,0.03929244745197696,-0.14849304604032942,-0.014493349866911842,-0.011320302586990336,3.312221095,2.887778905,3.1
0.0030292600832850713,-0.00785396724352378,0.09876961363088992,-0.031828642938271375,-0.0067440055895966935,0.007533286820364255,0.005549898219349956,0.005519668816288235,-0.004424480971388178,0.030507827515979562,0.010299670168791608,0.024862044328578914,0.005493994355381131,0.007725048121697358,-0.014713455794678844,-0.0050809946917549425,0.008260671337246384,-0.0076762833851400794,0.061792118490307045,0.008612098494408341,0.0038159398819739743,0.0011479135060364445,-0.012032659473042323,-0.0037779857156956644,-0.01973283850860041,-0.013500896667502626,-0.038176698141582824,0.004044425551406704,-0.026563277266858032,0.003215118238463898,-0.01519832510731539,-0.032931019965837166,0.03064877245219114,0.017261747240134847,0.03042144898852278,0.0020377773274339148,-0.006776169846007183,0.00332529858423097,-0.018647165019664232,7.307825615014596e-05,-0.02204635241830773,0.020268047837022244,-0.013277664446420855,-0.019594489065654346,-0.03179820445217541,-0.1854787230378096,-0.019851931356069753,-0.007819765818643283,0.0053423154711210365,-0.0017853877629613437,-0.012605507135266408,-0.014269546571233105,-0.0029717529507734403,0.0017421060650153807,0.00558980309171401,0.001799692468677677,0.010978432737781351,0.01003606951528585,-0.001321913202639522,0.009364928255650504,-0.003519873979147219,-0.002226147649421454,-0.008781014653635334,-0.0031185570949489607,0.6576863190129437,-0.029713852722706286,-0.01608696200750069,-0.010630887387200545,-0.025540205831635153,0.022387259935807802,0.02554669165871182,-0.009552164509445831,0.005573517054033781,-0.007214394178396847,-0.06709685083216957,-0.003262708188377982,0.02465745889037175,-0.011414732372282556,0.008981601971714465,-0.04343743140409547,0.034875431550389406,-0.047193814243577326,-0.023786858941312574,-0.0056553534275549655,4.756993215,4.311972302,4.534482759
0.008009544496464427,0.01880189814761001,-0.005932378984882298,-0.009710808149055944,0.020545575434563024,0.005292733024121637,0.010008208655035407,-0.014811314526899317,-0.009697251298928006,-0.13515446028740635,-0.0015031864681079744,0.0025067296912960964,0.012732555691116464,0.006341952628787304,-0.005667332035978317,-0.010120917244720083,-0.012072704963079998,-0.002955935559502686,0.01137667802399977,0.012090691361167756,0.13766209373516183,-0.0011863941075120443,0.0016401987346346197,-0.006549112794954581,-0.030209113563676327,0.009628425499245757,0.006759538171053073,0.0068463475110170525,0.10803808166906423,-0.02383709759750785,-0.007444438863090541,-0.008921941813861644,-0.00411883583287527,0.0044907356283739016,-0.029953348205862276,0.01612987334693153,0.012451830224666156,0.005972641666973606,-0.022168762345196578,-0.07393004666957194,-0.015924190924738547,0.03511683932204668,-0.010382990985598294,-0.022612085502663817,0.0014426585943430998,-0.0516548863175126,-0.006859178078200738,0.007460563048667449,0.0158308756358495,-0.012745542751907972,-0.0006650194344120181,0.0028627653880939157,0.0019708594507477565,0.042620962123066826,0.011788836554082591,-0.008363990446439939,0.00442785175746509,-0.09196021110611692,-0.009273908946530343,0.0010601318732042218,-0.008283947538452078,0.008863065854511722,-0.010778279895182149,-0.01349535203143831,-0.042551621075503435,0.014144367960963371,-0.002110072756819192,-0.0363033136773981,-0.008296566004097164,0.001438033800406988,-0.023291998372863863,-0.04059103939336102,0.028776673875909264,-0.00809443053926388,-0.021266677658962892,-0.009049586229482225,0.00601302606216068,0.0029919627313214486,0.0003675471283978541,-0.01101352600348622,0.022017628497300205,-0.07384974691103693,-0.025774695628610025,-0.007958155546052467,4.655644914,4.137458535,4.396551724
