fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,CIHigh,CILow,MOS
-0.0027534846813736737,-0.07780578298347235,0.013447648235068096,0.0938138638016165,0.04480746912502135,0.031766336482315666,0.01309764334443667,0.016868788047585133,-0.021330091038541322,0.005932119459158835,0.013521566260931648,0.04696594409488453,-0.03172058655258681,0.027656821431975332,0.11269296013035535,-0.017032633976189607,-0.012254748250918757,-0.04323186380225412,-0.3839784067582561,0.07124210400996532,-0.01843819257243126,-0.033265387388098075,0.006025931281354091,-0.0007873530003837224,-0.0095221499699659,0.005877093464511451,-0.001834778418591696,0.010798025878054012,0.04330365585164166,0.055332741286102265,0.03254978704166225,0.04076263466466183,0.0385918526618629,0.0018212577719030308,0.0316679930533155,0.02107055346593337,0.007340111119939206,0.004384443939359508,0.010663049411960833,0.006586150481357398,-0.03222710224122462,0.014978651887553379,2.970983131,2.251239091,2.611111111
-0.008090817561694847,-0.11152556659768813,-0.02203010919929538,0.06579248977909918,0.20293326301881756,-0.04892785397193066,0.04168139078518756,0.004281152346329783,-0.04149482505603391,-0.0021199899038122872,-0.052176191960149984,-0.03260902303632437,0.010191465287870259,0.11162874768567518,-0.0073880367805182244,0.020395709833007078,0.06381631052458418,0.007970051976869407,0.02714693446023692,0.031104414461805046,-0.021371610142907695,-0.019117415470603406,-0.007613447439116306,0.004688846387027567,0.06904887230457259,-0.40698468456044096,0.12114411247521834,-0.05450219822472875,0.036092702384667746,0.05631421186069183,-0.008236928039968812,-0.018642505896896724,0.0043326816023629726,0.0030134320329679412,-0.023353239426602716,0.024027826589554123,0.0356477016357311,0.061842126551912874,-0.07209957260786162,0.009935522199397879,-0.015963600320075422,-0.03542503615692322,2.686788331,2.05395241,2.37037037
0.05219588275577149,-0.008858670678013918,-0.008984789641451968,-0.05465119711326595,0.02177909774095738,-0.01167071015367647,-0.00213542019032066,0.026453131879968547,-0.01918068596079853,-0.011039923556001276,-0.0007325014942734567,-0.049845297022299596,0.01544414549119622,-0.04735292189818151,0.0325208087125632,-0.00807904217293523,0.04533639130414266,-0.005919137522161696,0.028267956257319902,0.05623044951989941,-0.060798234295867136,-0.004852990715415254,0.01387663234704421,0.011618790860500534,0.009087491583764266,0.023061958726484595,0.254778402882096,0.005658138387619472,-0.0047173663651471865,-0.008731633269712342,-0.002952230617777261,-0.06524709971826455,-0.0012682119400056317,0.009603060541911877,-0.019191906199560505,-0.021011187935949097,0.014535097106883828,0.018797930631488973,0.03481869534383071,0.0016386492708107881,-0.03651253765188417,0.043340251040532046,3.044920759,2.339694626,2.692307692
-0.01976842780044323,-0.023085295143803794,0.03709105873738356,0.029883526066329047,0.10955652549236808,0.06047087620730011,0.004629940881938947,0.004526051752678405,0.0289751615298834,-0.050964399096284155,0.03301643097818842,0.09506483146261936,-0.01865116539849577,-0.0040116852453257355,-0.8037038352688304,-0.05953259747408244,-0.03043582204880555,-0.02882970117478,0.030135358233167618,-0.03529589011679585,0.006302401692564014,-0.02712270998564088,0.019933124730975783,-0.05867606102730403,0.002859061928183804,-0.011512239429272203,0.012025334073621925,0.02943039255971284,0.0006294633908289523,-0.10719108989899209,0.0021566579268015402,-0.01463823770356968,-0.0030365226961404984,0.05389368552998022,-0.02183798144433712,0.04159484168668017,-0.005105179547252667,0.003881573370573892,0.037417940732663656,0.11944885086100353,-0.040692452538464347,0.028154865025814258,3.95457961,3.30467965,3.62962963
-0.2567064556631429,0.04860602421262531,0.01794617410030454,-0.09341264548463701,-0.1175994252865648,-0.09458140481597964,-0.06089424806170068,0.03085342083813982,-0.007600969019065056,-0.03613760681117922,-0.10630880799057604,-0.16348440669465633,-0.007564360219779854,0.0043338274242702415,-0.06469205276486742,0.0574617974193838,-0.07256947730698711,0.008059708449874584,-0.06154255482298808,0.08140029490297476,-0.11746759611349931,-0.015858472089822353,-0.013257249394231894,0.007998888419711874,-0.050753623950875223,-0.040015898969155084,-0.012693759622170002,0.0016367395988121142,0.2048031690382442,0.00923048243094122,0.0038611482381760358,-0.05961431808587039,0.012268945336912805,-0.009983321681144458,-0.02124150556940482,-0.10919459367765923,0.0008604672602270893,0.021473655274489533,-0.026378159298013203,-0.04202438457930514,-0.0012856944556985648,0.06044008416776769,2.576073139,2.123926861,2.35
0.05975201091794224,-0.02852912586025527,0.009061365356352198,-0.020702324606703383,-0.08413650946361798,0.025184413465626845,0.04175853925680686,0.023300364701870222,-0.0320880319615169,-0.013036844908620802,-0.008058846397333614,0.003132277753087185,-0.02475134103193976,0.04183878947573587,0.0106134592705469,-0.04023552549473,0.04348220403275068,-0.05717387192312007,-0.3355975683676885,-0.08467548514000481,0.05202779253459343,-0.03733670871566732,0.04125585773323486,-0.02758324078555347,0.03745505213037414,-0.026547985898744422,-0.04444059910368122,0.0131214779202166,0.05162855248007019,0.053672699722751155,0.05235517950684155,-0.04210869428736917,0.031849706008195866,-0.00031340838795314025,-0.010314874767798732,-0.023862821523211276,0.007222717980929682,0.015926032024589754,-0.00905150599928368,-0.043364265967337425,-0.01838163142432227,0.03985761030194021,2.728516741,2.054091954,2.391304348
-0.09067766066870768,-0.05716943320445884,-0.0055170274990686,0.16892538353719191,0.025309302526563233,0.05581740597094908,0.07654714889606415,-0.026032584111464804,0.026377288729576155,-0.011561739718783859,0.07020528665612129,0.04844443435242595,0.0043566558810235875,0.027466289649985383,0.1204356988377772,-0.022687030324999347,0.06251734024304496,0.005589968675141907,-0.12132604781012352,0.04078243926420015,-0.1760073652128181,-0.013318435291592058,0.012532349937644004,0.04333983156892127,-0.030439444989471508,-0.07609192736785828,-0.021219374192181572,-0.1607060243680412,-0.022299915757321317,-0.07107245010149824,-0.09949389206521049,0.0017644815504543868,0.08786806072868676,0.05068630889551508,0.08761827446478168,0.11425311766938474,-0.027536354551406877,0.0015488011850839888,-0.04380433449243097,0.0408205939913138,0.028286271795616307,-0.08456334413704326,4.23399043,3.535240339,3.884615385
0.029853145622230928,-0.04211930493830219,0.014948090275272684,-0.01088953135604059,-0.009570842585559366,-0.005680313468355993,0.006926398789154056,0.006854759620294963,0.023725024170161573,-0.016290150884177245,0.05356011934888789,-0.003695777799422221,-0.005297773713732545,0.0001298675439812007,-0.00831779194196521,0.0110084444113531,0.04770097288655603,0.02442826361630322,0.03292413254331379,-0.06067194434606898,0.00749020368686589,-0.02300003002213664,-0.007160939991037314,-0.0030590492307781968,0.01744181934447126,0.022169500080234984,-0.033344080548553465,0.01772655864791925,0.12932131373721895,-0.0008682465358010103,0.028109600379169385,-0.016322666571360514,-0.012944517822074087,-0.04541861215289357,0.020889114624135535,0.011786321759658817,-0.009035455487891541,0.0017776442577612727,-0.013787517200235523,-0.03645874252844856,0.0008691920722159055,0.018204753746841974,2.558665314,1.941334686,2.25
-0.014523313713870958,0.07485047303811693,0.005594781472379144,0.04106337077129412,0.02355769940173205,0.010420459174260838,-0.013930587018319111,0.007603325562012955,0.024029337919792493,-0.020645037415494453,-0.012112026322179932,0.37555076536350795,0.0144331001162915,-0.03849659381122732,0.02034969935931415,0.012250048230598222,-0.03561688054088822,0.0218561151084742,-0.11951362034708997,0.013632995374007102,-0.02675422797805065,0.016681990961496387,-0.013285607073637436,-0.03595197243366971,-0.057027818938302624,-0.006546465208740326,-0.024933998701698008,-0.012420909860139828,-0.07031770464831148,-0.0491277050837238,0.006059424383739517,0.05472754682963682,-0.025608775621545884,0.025747235791602534,-0.05733938837775999,-0.026595816808947452,0.004463998068590507,0.013052902137089364,0.0009183412598474806,0.03238045692757194,0.011670823263437926,-0.31409464015354077,2.137035504,1.690550702,1.913793103
0.02309810869003787,-0.04443014309836232,-0.017490605071273244,-0.02072869511781062,-0.06527970251548035,-0.010060984434299362,-0.017442060552455015,0.005704343496612849,-0.0332495935972833,0.03605099423288786,-0.01629373851752419,0.0003981274063595341,-0.00019518246629475304,0.053000743495962635,-0.04370246052563061,0.025421324504347167,-0.004661062075746488,-0.013262931976039397,0.048608962889082875,0.0297740388709211,0.04690476594721269,0.0018055966581082582,0.00762632868585534,-0.01410248523870516,0.0176136537743912,0.02997963324737217,0.00527728945385191,0.024535333947177936,-0.00016055368154315304,-0.842077149603404,0.005925753291177398,-0.012445417046270838,0.03027268637934045,-0.0036641980794886162,0.04109258531274162,-0.01656902637140896,0.019032315515964102,0.0009999319919135401,-0.0011183996405645387,-0.048334913800669344,0.06679017073403916,-0.006826867060845744,2.303374142,1.770699932,2.037037037
-0.04082173567519996,-0.0007131925259083155,0.0040086201320238025,0.04424169944067142,0.009159255978021415,0.0011992547138868859,0.030893098226643836,-0.003381195337841726,0.03042793848877829,-0.01993246086275906,0.01298745390687292,-0.0277357728580368,-0.004715204042453747,-0.01957721307910203,0.012551617357069327,-0.011323035184568269,-0.008616637876274612,0.012862685256682152,-0.07739275585328435,0.005670013968473452,0.8494708301719076,-0.028149876769270082,-0.0005681910328900245,0.04416381346379982,-0.01974632849607313,-0.027204338507592907,-0.029592977680774693,-0.09197797465557717,-0.004037940344777628,-0.08236995843014676,0.008260182127674801,-0.013389441861740934,0.026238231948901923,-0.024778615559210328,0.022475878958676494,0.00031896610423391675,-0.012293685405283576,0.012014869541007004,-0.07087819342828078,0.0018596414228743206,-0.05829119123098118,-0.010024918922357674,1.471686809,0.994979857,1.233333333
0.007837078374436313,-0.05201589557321167,0.006950590568534377,0.013289777220764822,0.15924965091766824,-0.047716942526295235,0.022279649980603295,-0.0030948858531691333,0.01644027887557059,-0.010552612822259104,-0.024248803169745346,-0.09508439360656615,0.01271963482155351,0.00011967915302720322,-0.06426577866752924,0.031776852457042266,-0.021556103237496613,-0.0006917800735120196,-0.03784188782729671,0.08359065613033087,-0.019596853327700364,-0.008386050598569401,-0.04339533326615887,0.0036333948327129093,0.041190127534160105,-0.10342687712606174,-0.0706092440657402,0.003841609465370554,-0.09503673923108756,-0.03058709129021309,0.023531478781624707,-0.05328082308538265,0.030638304339635797,-0.0072920572768036,-0.12637057442967023,-0.012147575490155937,0.018923774392273322,0.007348235001040616,-0.03938543265572914,-0.019884888645890077,-0.01726861281213318,-0.15010666484527319,4.625796982,4.159917303,4.392857143
0.19402459580636394,0.01616229163173175,0.0032255643221066202,0.14721253651917915,0.02430570553614294,0.033283013227002126,-0.07914550268934846,0.022235349665216363,0.038802626709681425,-0.002771950158798793,0.011413237371923294,-0.1028128895441028,0.062453770009171634,-0.05995222427650299,0.0020934846739232805,0.032532661154917396,-0.18629209563555477,0.01713963078243452,-0.09735028711373998,-0.047411614668754154,0.038556401784127614,0.031569265716267655,0.06264344924945246,-0.0573732792781128,-0.028023205077583012,-0.03569898889856674,-0.012971032454993358,0.002323422352775119,-0.013144371621408545,-0.05654151130710989,0.03534330714213571,0.11718807359910854,-0.022151788759501474,0.04320335289083914,-0.016824293284873414,-0.003560844633810783,0.0022872883882685342,0.026354418959105758,0.012721691355872198,0.021479079200402332,0.011432217649013568,0.19689286069833203,3.28166657,2.785000097,3.033333333
0.0026866204803014976,-0.008164637959894954,0.006492785669333152,-0.0001584318817581814,-0.007670451110258712,0.007619038815479692,0.0018606370143141187,-0.0036055800072825163,0.006357677329972691,-0.007110981849022441,-0.0008520534537053839,0.007730550186362003,-0.020058103740600408,0.0007722219276977361,0.016253037785200795,-0.008449168401860798,-0.008997570766289386,-0.009492122281197137,0.017417497408500408,-0.0006681146444629834,-0.01094200536192203,0.9705007829831422,0.01074593347985776,0.01337980547313118,0.01420129206281081,-0.002776548812020291,-0.0086834558595792,0.006847621748943726,-0.0036476795477424742,0.0018165692845683386,0.008639173500148246,-0.01697350547177481,0.009826690059440051,-0.009020392219372375,0.004639976113147406,-0.0028435526917424602,0.0038411796087613197,0.005759988919215629,-0.016679997618322506,-0.0022767652082050327,-0.012286451196736652,0.005545118157030659,1.786571514,1.313428486,1.55
-0.00921191792792462,-0.010035035863586457,0.006304136121906228,0.016406339495659856,0.03231272067119615,0.02607684647985898,-0.03205934104120629,-0.0007112164580912229,0.03094746785692764,-0.007446501900101758,-0.014713640585893917,-0.01614101558372057,0.00677374206933378,-0.013804472211831004,0.040089085184179044,-0.001066104123768864,0.2270826269788895,-0.01117166097504301,-0.011806143407135889,0.09512309941040284,-0.015043629989477541,-0.00973791588181103,0.005346909539098264,0.004268970829850225,-0.008462288590089195,0.004961187706598699,0.024940760923613955,0.016729120045411293,0.011790901874886767,-0.022743341490532743,0.03241979507693823,0.029591337888486995,0.00548881587650213,-0.005854653362497465,-0.020941927285336934,-0.005385657695343167,0.010126116578103951,0.018256119932855763,-0.023768089935759254,0.03730153811367871,-0.011999069402505969,0.03914077358095355,4.400800178,3.806096374,4.103448276
-0.014553300975447355,-0.019532828230063463,0.010022491194377628,0.027267561665554118,-0.003511641125073332,0.023048356205290686,-0.02703880361074795,0.0014110839824814899,0.009742297900037904,-0.008332313063866066,0.019341946452104086,0.030202979341374486,-0.004086749095992312,-0.0005240631053091166,0.028856295683012397,0.004793010995365638,-0.05653756106087646,-0.0074816223669215975,0.048278533641645846,0.0908849315336867,0.014930772470978907,-0.014913071458574878,0.022996061088597513,-0.028304274620705627,0.009191361619705385,-0.0012681116696349132,-0.02049751377588736,0.021100009292569596,0.08832667999706306,0.016234995688331224,0.008981228629546981,-0.0066015353361235304,-0.000835013434697325,0.018397157343876754,-0.001139572367890084,0.01441220025982672,0.010943113401495513,0.006187532651126822,0.00016744208359380192,0.008579031488084027,0.020144198120269054,0.00963653845422131,3.448905722,2.930404623,3.189655172
-0.002570319561606366,-0.003784927349398119,0.004839682892674304,0.00035817404084720117,-0.0007180024058979276,0.007492874311997523,-0.006998110891861058,0.003716130415460284,0.0008316511046348673,-0.005712989876655061,-0.005842447598578,0.011249150016580656,-0.006840279856783068,0.006841808052900933,0.012357274098531067,-0.002187552584613294,-0.008523753287155838,0.9783025547283682,0.02216957968328245,-0.0051122704950598945,0.00888153052464532,-0.010306460832443085,0.015460265397560966,-0.0051990507665777425,0.001713794097568318,0.008947970265860715,-0.0008452037489980706,0.011599623376483709,-0.0007125053438265974,0.012392568774231992,0.0042065316053181,-0.004920299268882029,0.006880119374941891,-0.005930564856770649,0.0032429461628026447,0.002498572090056445,0.001966552825008064,0.00571429302111029,0.0008436870009973965,0.005561075084462758,0.002918641875600688,0.011332620498155165,1.659640274,1.271394209,1.465517241
-0.0007499521481796081,0.004467471642797915,0.014545021398787205,0.0483522606770595,0.01238560337563736,0.028060170302741428,-0.04058332198112249,0.004626970689208497,0.015808658831925997,-0.00873594169414792,-0.015425905924409664,0.012632716330000007,0.004505242706435924,-0.006258098216841339,0.03382250476998134,0.00711689171701879,0.23816731234522637,-0.01041077771591101,-0.015491588478034963,0.09172898592268909,-0.0031494670151486362,-0.007221923087300909,0.016000130032234838,-0.009021964310508057,-0.013740581247425407,-0.011986231005092508,0.02403531619677117,0.025500170426419888,0.0029248787820490706,-0.013195609433437745,0.01615221650302835,0.005934445207828478,-0.01071069473138601,0.005090640975823011,-0.002498744139701294,0.002041442153322348,0.008082236232481933,0.012914596940497392,0.001460916152580982,0.013557190753622146,0.004197004744684441,0.019409853070034587,4.392735837,3.814160715,4.103448276
0.04367137984998766,0.01696738481962456,-0.004668397688830736,-0.0016018309138423844,0.6484906524351253,-0.07043607933693924,0.011273228849547831,0.0259469101973937,-0.009005933260189836,0.015876468797048668,-0.030898839297511457,-0.09277819254140585,-0.03106133788886996,0.00975142247904063,-0.08047595863134759,0.05443477124953613,-0.0253028501896542,0.0005876879608483894,0.0015336014161012029,0.10359284589984784,0.03005917181222961,0.006559668570264212,0.056567476234127306,0.036133202870932864,-0.025876990509572165,0.011380811812797377,-0.08943557604090685,0.020026656353329158,-0.02125859057997618,0.07869077331194549,-0.059643174423202126,0.011673914993503303,0.00444369424551857,-0.05998622068056453,0.05196553922543364,0.028279144526522876,0.0012989035471025277,0.005291505300708253,-0.016203097934872502,-0.11927174542092965,0.09916525069628203,-0.008786109190313517,1.965763382,1.498522332,1.732142857
0.39086906538586036,0.07009651941007308,0.01768152791354235,0.048350853110038367,-0.1510363661018668,0.056402487161320264,-0.0417449237495035,-0.027454880888059953,0.11313254602520159,-0.015950531647621016,0.031883193436835544,-0.23903787340420057,-0.037510756192613126,-0.08215225394948468,-0.04601733159547197,-0.022992352010514618,-0.09945344278075402,0.004015305054484101,-0.05255524266870254,0.019942578163069154,-0.1042123938473549,-0.04829406118250966,0.07023603823976575,0.16872349064243153,0.027086288660969456,-0.13350333193817193,-0.01757493050901434,-0.11453972446701022,-0.037647689966487895,-0.059568286230423796,-0.13831947988306112,0.04658991900444847,0.08808757594950554,-0.01053411369355027,0.15033715593058497,0.05736233512870609,-0.027228790782114338,-0.04269603906393429,-0.0629434296947295,-0.0793542510101965,-0.01861114557135159,-0.2034023360489826,2.518109498,1.948557169,2.233333333
0.050576260967510916,-0.015821356917363354,0.018329834530640663,-0.032162710144848686,-0.004142691763456516,0.0035513675590250573,0.01446821376805537,0.006333355918103462,0.010600438964676747,-0.011242634314247307,-0.005543275142851028,-0.038048093317053014,-0.004775822528711899,-0.003721388207008664,-0.010042472300294156,0.0034288220370327265,0.03541811568249251,-0.014591677046033905,0.050056339872220496,0.12397187336514194,-0.013326015187111432,-0.024193432634005908,-0.0044305970582746304,0.01526366325364903,0.021118012998675918,0.03238222047602241,-0.056064679842568035,0.026371044636592445,0.07961820677717056,0.01929407070143669,0.020455975434211248,-0.03925400880731533,0.01821203205420257,-0.009702778037684805,0.028607661583264263,0.014850546412847106,0.011221365110143431,0.01594951030022206,-0.011423720968996784,-0.02137905294645634,-0.010830847819567621,0.039598410429847686,3.636244181,3.018928233,3.327586207
-0.009176947387209004,-0.020151148173598015,-0.001397191132127481,0.022102517770871213,-0.014359385757566866,0.007006467450750117,0.010916699732960762,0.016006083968274444,0.010816010265402989,0.0018874714382662399,0.020559121160687106,-0.0034840934314539825,0.001345616417819425,-0.0038776797122654495,0.01785074210238094,0.001510275649271765,-0.013355465324325484,-0.014814605075314239,0.06305484441768448,-0.09793369600384162,0.005793265654378114,-0.013710969301082523,0.031471736201450856,-0.015907715761434883,0.007419456425596806,0.010296805172538658,-0.03142632453772239,-0.008519163650852498,-0.012489423053880268,0.020530959656129538,0.008190831027985521,-0.02786023597210658,0.04861497332216251,0.005216784027814163,-0.06860280181603284,-0.019929967863830018,0.0058310281833903995,-0.004165467182016626,-0.015530748330216134,-0.021430750371188925,0.006063882162413364,0.008641688245739217,3.91045444,3.503338664,3.706896552
