fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,CIHigh,CILow,MOS
0.11910198826767944,-0.08086940320771038,-0.005868016070494355,-0.01833401646185096,0.010687625453750882,0.0006054574417375096,0.03518024334380549,7.330770343694443e-05,-0.05881947203254045,-0.007810148419313352,-0.03399124881127911,0.0820745844601742,0.055888034376081946,0.015180243739491136,0.032850635609262165,-0.013538940730669465,0.0008661322688074418,-0.018193846927090133,0.005703908326080988,-0.03217686968467158,-0.04126226400288882,0.025325300692298568,0.006323615088527658,0.038395259621233004,-0.029337407049851223,-0.004517522088889583,0.006617666628936874,-0.013425831360935296,0.0600988518214231,-0.013896481301379845,-0.00048637451814735323,0.005550526676428625,0.10843445592311725,-0.028370867911532857,0.015144154498769626,-0.10675871102445164,-0.041409998888670495,0.014390654876183321,0.05821859622685807,0.0035288677285625876,0.0008707148000917151,-0.15493580475800628,-0.11653329383132657,-0.04062091973107975,-6.260065557347142e-05,0.036436755647958355,-0.007256516074805401,0.05866287088556352,-0.0060021327998250945,-0.0017285815583275583,0.4328348906193412,0.027917575449141484,0.17283287364544522,0.04583400447778921,0.018692179372808218,-0.09001224002889831,-0.0017037092669580896,0.04016248132199232,0.059170422657939016,0.06155990233592687,2.970983131,2.251239091,2.611111111
-0.04263873211321966,0.002774453768467479,-0.01642218596289755,0.001097640451050141,-0.08917765057750765,-0.009945793042427488,0.02811135733208624,-0.03547401839085164,-0.11648394439132749,-0.05657160524198671,0.04477992926826988,0.027302237749456636,0.019429105941411277,0.010939975295482417,0.026989176639122328,-0.012828290338977444,-0.05638805595796382,0.0031847630663834133,0.013585858685899082,0.061868261530487766,-0.0002665874863538069,0.00937285623537948,-0.009997078699062295,0.003504178514075789,-0.19633839833017483,-0.08026033487606361,-0.006661973383876093,0.06447498157370317,-0.05679336534901343,-0.009773063857119532,-0.0018013701742132743,-0.008726493209915628,-0.5823756206966013,-0.013693698910051478,0.17758762974431702,0.011025836216557814,0.12215701160254057,0.013602554088992299,-0.06705750310880164,-0.018592537783200948,-0.012998760253361804,0.03650963099503392,0.04877608892299244,0.13803471254170802,0.001630583805827862,0.040190799532075897,-0.040764861423981544,0.030134118055288043,0.0015694855442410015,0.001307011936814025,0.05353464265643117,0.037916013882470234,0.04506734943118758,0.0019501791172075833,-0.00172299193296312,0.024382591821002123,-0.0044844881305471365,-0.04280799581270994,-0.0230303965159171,-0.021905802870051134,2.686788331,2.05395241,2.37037037
-0.015949592933083345,-0.015849291973522122,0.023360209572709772,-0.0021628425340604815,-0.005938837929494566,-0.04763088901930412,-0.0269332146600427,-0.014586602453361757,0.015469163540672735,-0.02833530126272035,-0.07397863656191142,-0.08097349640038919,0.019177600123325193,-0.002897393117274764,-0.02431418944752446,-0.015554583005899807,-0.009678652193218312,-0.008832412815223555,0.001023098734100619,-0.004302116643889642,-0.02828619268204069,-0.045987909781362475,0.003733452194854192,-0.0837407539183485,-0.27520418613525033,-0.0015471734655870257,0.03530156163096597,-0.058272994258726,0.004072773440397821,0.036148884755016326,-0.1607929171032198,-0.01671909224565263,-0.00046153790160612107,-0.004958726874753473,0.01742539171803958,0.04716958299975718,-0.04441808123104295,0.008881113358603473,-0.03510562742427872,0.00813775708089772,-0.018274203867929408,-0.021518365655658827,0.10147647841686006,0.1012912750047095,0.0024197591708976685,-0.0389205757362445,-0.020360933557921908,-0.014620767594030413,6.701000856243658e-05,0.03635295633108249,-0.021205871592786217,-0.10781937574487599,-0.05179247619839283,0.010368803746990122,-0.05955943116786003,-0.14348038673742497,-0.006119387666774372,0.03310927639195373,0.06589007191355482,0.02944382550997525,3.044920759,2.339694626,2.692307692
-0.0035543328078621685,0.0014557604584938724,0.013553285951308395,-0.0015407078184127196,-0.008444813036865364,-0.0004909186109511385,0.010770351155089106,0.005769996199212924,0.0007396387425197144,0.0016419042752782748,0.0005478867482056923,-0.005219019229145095,-0.9485011398778818,0.0020150270270791475,0.023639077044319844,-0.002709731002398125,0.015793646828947714,-0.005165285813583846,-0.007371037004921641,-0.0059775643324505405,-0.035926739104014185,-0.01616661321418545,0.0035668592506340802,-0.007774421869532264,-0.002502068532575216,-0.011355167907556933,0.003300717241258657,-0.007035341533140645,-0.016627800337157102,-0.0067300467609761536,-0.010566735846059485,0.019990031475747037,0.0075061739054593166,-0.0013328819847785917,0.016323414244835383,-0.008783813458369113,-0.03080195937954877,0.004992020799973441,0.0037136688084271684,0.00700769886172447,-0.0015404564383146423,-0.009731893722933288,-0.010110133465197433,-0.0016529291152862756,0.006204031661393383,-0.008988974338997136,-0.02005855415714485,-0.00613701547723286,-0.0045771563446894556,-0.015934370583973793,-0.0033894406698475326,-0.008545753483989128,0.012166679390861973,0.022719295654824286,-0.0014538026618854095,0.006345098086674542,-0.0007425527509265048,-0.0010416766981033707,-0.005630792230924692,0.027690233770703974,3.95457961,3.30467965,3.62962963
-0.0045637793309705596,0.4990676692749544,-0.002990859777251519,-0.01598232086493969,-0.05153663443955195,0.06313400601417658,-0.04587867188091288,0.021553158719551276,-0.19506341792520576,-0.013660497112589888,-0.03473290717350742,0.08155110907930468,-0.03497444046787816,0.008843728640798087,-0.06670121403748422,-0.0033388266994114403,-0.0749795783934972,-0.011036938176137535,0.0026180179244093263,-0.007846137239828105,0.1390881546878268,0.026773686551376612,-0.000956013411329379,0.08851715201679672,-0.04716464295671442,0.03296975314733646,0.05551219872199774,-0.0457205139573142,0.005277866072836377,0.06016832854702206,0.05698434003098408,-0.047795690315372175,-0.0029349918308441015,-0.043372173417745824,-0.03519333974977855,0.07144532339886936,0.02513946812717953,-0.007913641084627773,0.09695271197693887,-0.0146488181069632,6.773309527765051e-05,-0.06070697446273969,-0.03314054615613328,-0.006298873023093078,0.00238023685511019,-0.02764464941794282,0.015655188289991386,0.006547510773960413,-0.0005174881803226808,-0.016943461879757375,0.028339680455326127,0.04591363491505175,-0.031771183790165004,-0.04305712818573651,0.014956693369614693,-0.0316937974179302,-0.013126451602800956,-0.006540304250261086,0.02637766826560231,-0.008221851105310606,2.576073139,2.123926861,2.35
-0.019188095910504535,0.04866482345333668,0.007280653771507919,-0.005094079356871919,-0.025379009528245306,-0.04490275257728315,-0.039479836776907876,-0.0059026108763023805,0.019629220153679863,0.03383422248104728,-0.006550893623567759,-0.0447485917257599,-0.012974989230772267,-0.010916089635351615,0.061892873434765655,-0.0026346861741176346,-0.012377232706422058,-0.0013514163868588705,-0.014944522818643249,0.024733792896214135,-0.02598462406016944,-0.008507023404044264,0.005831000944538806,-0.08742619672544194,0.038118652133184744,-0.004953695659561804,0.010714219204002494,0.053855929031017616,-0.04562202137259945,-0.0347316494924667,-0.10179024549201691,0.02204090648686978,-0.028195387140202276,-0.0006066632557561908,0.011367713157688114,0.054948477421887756,-0.021019643698743765,0.013304263314607203,-0.03342489040727719,0.010711722715828348,-0.013069114599697736,0.15737657901587315,0.0689711974959696,0.018686871307763992,0.00828810730765907,-0.007162547509799639,-0.0018128762411606545,-0.03511621705485343,0.00816402226780603,0.03408333214601123,0.6500276117242635,-0.024120141225355964,-0.06757302065980934,0.0308625947890009,-0.030371714507405452,0.01113418927425791,0.0012698188614571108,-0.014537662544264557,-0.03230327919398551,0.001097926807989051,2.728516741,2.054091954,2.391304348
0.07210253550711392,-0.08146001288120835,0.059738027285277606,-0.013734183655702949,-0.02874546937319769,0.4939414746586554,0.008647169042180672,-0.009955713531577004,0.0004173073174827807,-0.017991533351040076,-0.011054648093702834,-0.07884373380516671,0.08188768108109776,-0.015045486661235537,0.10942752184432906,-0.002988488072391975,0.022309496208853752,0.006089129851776577,-0.015748038146519566,-0.019153911882905293,-0.01983489065818719,0.03856104579011409,0.015238828081417778,-0.06797609694867451,0.002394331683820861,-0.06825650924153584,-0.06804701651146401,0.05074011285350465,0.0020149029147131237,-0.03957102336779535,0.03678770740463833,0.055309185278888465,-0.007923144857645455,-0.016421688453832833,-0.009895895605911736,-0.06971793008710467,0.061972041903712576,0.005783624488325835,0.06818911642467514,0.007284303248965414,-0.016306725712278775,-0.20874567923401943,-0.05161295314949034,-0.051736465581311224,0.012961221777778668,-0.05661733528166029,-0.06572996835343116,-0.01957099763486009,-0.006446790831965273,0.02743317696226867,-0.049480434611874735,-0.01065954980798635,0.006633095575357687,0.07235516070506702,0.0029550257239854744,-0.00917003392389594,0.001041001560325304,-0.03360951012980234,0.001813899457706106,-0.003542063108961449,4.23399043,3.535240339,3.884615385
-0.07023566068682506,-0.020033735639101602,-0.013327532494889972,0.010820199514911857,-0.02094692921617211,-0.0442158924384058,-0.020586290111144198,-0.0042056569385310735,-0.019548986022059567,0.044246741177326826,0.062354686183719574,-0.0019170760687944462,0.008281282008310608,-0.009669900138986144,0.09053787555299163,-0.0034227721083474483,0.01887031741108252,-0.012508029426920982,-0.007432040038832489,0.00866747804389942,-0.037392026292309984,0.0214339300625317,0.01648656954817052,0.016594665049486004,0.02731465053900017,-0.02236758533438778,0.08481460118374463,-0.007273130710997928,-0.0265655730006531,0.03016021054266097,-0.05284184300088996,0.016485545073534825,0.037225798347175904,-0.012921147631409594,0.019707361351817478,0.04219729793683724,-0.07762930488782747,-0.004907875104453127,0.07791046689501531,0.010093954414988601,-0.0037340302373999675,-0.11780533199889891,-0.039229025770835556,-0.005318959950010494,0.022976019174242416,0.024688170422391024,0.019095024075900382,0.06029082870393323,-0.02664472910885726,0.017046388959505495,-0.09644638710143451,0.1158923378964018,-0.011696976497841164,-0.04182785895309705,-0.000863081794576261,-0.14662860190372087,-0.0179160279277966,-0.025171052173184164,-0.019163758422032055,0.026812393879909333,2.558665314,1.941334686,2.25
0.4166161753483968,-0.11286428784338257,-0.02175389176408479,0.004571481950734835,0.06523993280529984,0.11830040969898237,0.004075057869229585,-0.0008047754097264032,-0.024039471368309452,0.26546169044109275,-0.08786978981048892,-0.02797375040436192,-0.03289543594549778,0.00404991881374997,-0.1294414864462193,-0.015437959722957082,-0.01959316529403108,-0.001472374302970529,0.005016447713094366,0.007898828003591044,0.014945651888962203,-0.006244457031912211,0.00030870136975265735,0.00555687264551006,0.026644627219148814,0.08103235182755657,-0.03287001217753059,0.009511803908113004,-0.0220108513494381,-0.028566084275596704,0.05333434973168638,0.011276143233857224,0.04708361869447416,0.00335666669412688,0.030078138295033773,0.1588669918611433,0.10307382767967814,0.0038103361825728038,-0.06565053311785925,-0.02117240771765408,-0.003074847859974839,-0.021322137689027947,-0.054927858204791374,0.04197644192461481,-0.000435799018251569,-0.016174067636815524,0.006444159505992097,-0.024730176408335712,0.002194802369087445,-0.07037307063796516,0.012972362997768199,0.026060230729060063,0.010427900680527966,0.042299744296121364,-0.00035584325417675126,-0.04715929992127568,-0.008212071081781564,0.000902304959902483,-0.006208939704204919,-0.09329718794185586,2.137035504,1.690550702,1.913793103
0.004586441970063917,-0.017973637945134555,-0.007791841591538691,-0.009097395699241742,0.0015489741979433603,-0.014184777774998715,-0.002368396155809824,0.014110503095670478,-0.009528258158521664,-0.025122830460720825,-0.00484629150967912,0.02531795384569129,-0.014415405838960012,0.008942907575428052,-0.01603174516155646,-0.005424422657461214,0.9391101933895998,-0.003799298142703194,-0.0038917055941481305,0.02109658833539943,0.028078735927947327,0.023015443597513008,-0.0024249575099378642,0.02313192053096184,0.002621949175155128,0.0054674136735496665,0.003099804337534154,-0.011342126949866652,-0.0020273789311514596,0.0337689809675196,0.004320549741229301,-0.024336546890779017,0.00687658639021323,-0.01043627413601364,0.005498830810116601,-0.004944382872428724,0.024711639312704363,0.013545384032416211,-0.0037125362304355264,-0.0021271033402364085,-0.001871413416830479,0.0025518866226696456,-0.000320521875436596,0.011282835268592046,-0.0018946688575122506,0.008071657458546653,0.0003219017906027181,0.008057900586518417,0.0017514260920113674,0.025673714211782904,-0.013408050970694694,0.003029776231771477,-0.030529187358855184,-0.012987170973816114,-0.023701325469192104,0.0035121776556194936,-0.006679532002340511,-0.026276236541534527,-0.002443679058898797,-0.01956433456919564,2.303374142,1.770699932,2.037037037
0.0028058302700475503,-0.004916060200189996,-0.008391229904689797,-0.006438494771575558,-0.008163484122638223,-0.007854127001483826,-0.010908832488253235,-0.005639755865408686,-0.003030095751117719,-0.011013594830557194,-0.02154358248168404,0.011972623365520905,-0.008077319426500893,0.0011517570598997473,-0.0014741608661575259,-0.007229363988821922,0.0007629449019464456,-0.005921288570838242,-0.0001808707004243223,-0.010610147803660257,0.0003389636491051322,0.0040115275915801624,0.007065362284839341,0.004904079040552445,0.013639741757071737,0.01243822777757995,0.0042172494038725285,-0.012204958349598114,0.011298943235265105,0.006209361909023585,0.002463270686640433,-0.0005881476302097026,-0.002504054961727554,-0.00448231798971702,-0.01970505611146886,-0.013765456870174707,-0.0024577807536588785,0.0018856250193324186,0.010680909058459448,-0.0017367128205099055,-0.003112970667228309,0.0014180882035269417,-0.00513646274305845,-0.002087248172576395,0.0029338349005364746,-0.008855263992983066,0.005177066299779474,0.006509281069970309,-0.004135134293388593,0.008286207649977973,-0.007754306214031268,0.00300826290098419,0.0030715698300476445,0.001130028950132245,0.0035378459881744316,-0.014175622856701875,-0.004129912498872327,0.01208901548219735,-0.959776801348601,-0.0011307502373685383,1.471686809,0.994979857,1.233333333
-0.004536434017016109,-0.0011629005741253613,-0.015841045187523908,-0.004535608834600171,-0.05954971428321908,0.04130177248228785,-0.02266415177172039,0.02297580469552849,0.024709936527136184,0.07935296400598864,0.014567895999970604,-0.018712398837023837,-0.03612800881217875,0.009211912558623941,-0.0045454211622005325,0.0025868856731966327,0.05581229580513228,-0.003357815210631701,0.0005585974120117292,-0.047491030868103946,0.0005544405597462767,0.03075228085345229,0.015495084597052853,0.014542373704954108,0.04416393447155683,0.012152055167678755,-0.0039512041113239724,-0.06221380604829783,0.00904906696665973,-0.002000030845233001,-0.03685456152485246,0.01334064698794567,-0.2922613486699218,-0.00958632470831076,0.003107748741208447,-0.05291191318946542,0.02340262547431257,-0.0127102384658637,0.024173512292179213,0.021287290198107257,-0.008949072366065208,-0.02802238902844365,0.05097810181207718,-0.04403449047137834,0.013582135902337119,-0.001529741876553964,0.009564818831051347,-0.013704749486419926,-0.014022547020528077,-0.10809950361552567,0.01619134418215009,-0.17080959207898677,0.061194569650343596,0.007497625992661897,0.0067511809738808725,-0.0007672255830562864,-0.0022649929100072384,0.016974609498297624,0.0013501036477816795,-0.059863022271626036,4.625796982,4.159917303,4.392857143
