fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,CIHigh,CILow,MOS
-0.005018316364401699,-0.005017109478116522,-0.0033983488929006165,-0.007300499809138688,-0.00032737054620260675,-0.0026711281471186576,-0.0007715452236388526,-0.0009269495275991784,-0.00356397362677027,0.0006504737390893528,-0.009042010765106509,-0.003919312480928201,0.002155165852898185,0.0063484618507242225,-0.010299695614773743,-0.005761148613104032,0.007892968912427275,-0.008689501597696641,0.00247299944695852,0.008556653157323242,-0.0007621845014226182,0.0007946782330833442,0.0005482407447352439,-0.0035721898475430894,0.00436222426118452,-0.003412623590234151,-0.000677463163090107,0.002720862578607899,-0.002361178084457043,0.0010564718276844973,-0.002395600253286575,0.00041737312031779063,0.9889685654368396,-0.004804058447790031,0.0049250894592646885,0.0040275654335552155,0.0030853023524503244,0.0020950373480793497,0.00019934317052512713,-0.0023603510317023917,0.007615348330522865,-0.0024856027619688695,-0.006285781945105457,-0.0023915221498574785,-0.00395669371960152,-0.0024124600504048074,-0.00206382739101882,-0.00673521264263099,0.00221809436230239,0.003864051725199305,-0.00915344131037863,-0.0034350081756642607,0.0033017845663691437,0.00380936857309193,0.0015597703802312372,0.009646993775426277,1.424230754,1.075769246,1.25
-0.007593786527328004,-0.026069661173343167,-0.0005660741693436899,-0.048378081895934,0.012198408239622193,-0.018575031090517065,-0.0022676560790266093,0.06994258251727345,-0.006804321964262961,-0.026177064749213393,-0.03903403892898611,-0.11112199545213243,0.032996052597064875,0.029071776693183667,-0.047581918913095315,-0.1166963666677232,0.0010315537916694617,-0.01976388826615236,0.019380474557618634,0.0373073526744765,-0.049659749730899004,0.10099214978322497,-0.011922325370474687,-0.0026822367285871413,0.00913783870591041,0.011295019147979795,-0.0006421782230796844,0.007487980270581607,-0.012976056443362418,0.013277130992836571,0.03531385331043798,0.01328595884638689,-0.011149186416017828,-0.004789562559584059,0.006917563698080475,-0.015924815646411274,0.022780087109568404,0.02751917203537869,-0.0065016957566429836,-0.029197820980219336,0.020108617024629585,0.008771257077870754,-0.0035651712512491324,-0.020964568344207353,-0.005566372143807864,-0.006436590789995765,0.0027735780827549844,-0.06469803366059498,0.022549169976211102,0.02015533003859545,-0.01872519439454598,-0.012837488622126837,0.025774412121792444,0.004814475288423883,0.02867022645202201,0.01888536646413441,3.369995498,2.880004502,3.125
-0.03967942353711496,0.039228522717765286,0.0005426407477554097,0.05947116461786688,0.03049273453411881,0.008887428232385409,0.027293601112963972,-0.054270376997184795,-0.008286132500768524,0.047764508970109025,0.037477961333380404,0.028520224813822763,-0.0026854341611915094,-0.3897376687629676,0.022655442870510387,-0.0435475394208466,0.040859735670749235,0.04390436844788663,-0.02081827202399557,-0.0016278085364688528,0.021655049854917736,0.10055846408780018,-0.007535772818126569,-0.012022328387398104,0.03263555330263357,-0.013012863816487518,0.0029861946798918773,0.0027526071091961567,0.0013508543277031197,-0.0015372029544531009,-0.04005580540907609,-0.03360224676274023,0.0022688313850069346,-0.011392476697843967,0.004202000798917556,0.0027986095865289605,-0.006139747910265483,-0.02254309022530341,-0.006633722135708316,0.02696074957127751,-0.00650772697310139,0.027671454819802897,-0.010695454217601243,-0.01985125928129039,-0.014943195215207938,0.0038915041230348003,-0.030497890641493396,0.002877344479310265,-0.01688783071808207,0.0036481385925083557,-0.010073285461803742,-0.0263596487313967,-0.010944774279822473,0.017906989260010105,-0.03249922877792849,-0.003962134035230041,4.804087,4.368326794,4.586206897
-0.01001493925372796,-0.007717400770525912,-0.020708039780071283,-0.01894676861191868,0.008890477355350297,-0.016164781286240337,0.03696661223991965,-0.005324177238692157,-0.0092560885132951,0.0005543729300564423,-0.04158672421694783,-0.09350867345236444,0.016190331716265192,0.019070082536559344,-0.040695465199909214,-0.012244315440923366,0.017710516532182762,1.057097076051179e-06,-0.038642842841429326,-0.004135498910827428,-0.053502736991171605,-0.08513323319374641,-0.05531289898958649,-0.02107749393875913,-0.039332587510036605,-0.0005427746279808052,-0.029551026387089858,0.0006850952446963806,-0.003157980646929167,0.003512210185219854,-0.0418684994899808,0.027360490930031466,-0.018855590133106694,-0.007489552948966316,0.002779098740964155,0.024238559485134717,0.013943845010173548,-0.018379813136345857,-0.01085397658775771,0.04735778963359758,0.044948748255135396,-0.05963228563537642,0.003365534779752736,-0.007030525312555369,-0.003535584664383181,-0.013711815829920732,-0.028941235424367908,0.00629892038227016,0.08419673715644391,0.0043588963469568314,-0.0073981251197682086,-0.029387730721526853,0.001931499582823681,-0.025603108529899415,0.00921250869273909,-0.03881576801653306,3.431346944,2.747224484,3.089285714
0.010915964596875652,-0.00541349714510144,-0.005115928109017116,-0.010498789548370078,0.008158988579658506,-0.0045301894577679655,-0.00023741223413962319,-0.0018620114656161713,-0.0058624590155082765,0.005188592197088351,-0.01128338782079552,-0.000780974607665359,0.012861700180884023,0.007027905821256186,-0.00535674934465597,-0.003890485358163623,0.003970296475387538,-0.0038806699501202544,0.0020643705235274023,0.010380766372955617,-0.0157766741747271,0.0034076576533008736,-0.015548032461893867,-0.004734937486093316,0.0026097761290290854,0.008413096856097715,-0.01168300784965905,0.005510598575679614,-0.005730496139892025,0.004034089828415414,-0.002052029665655742,-0.001361072745036253,-0.0030050556217322173,-0.0038973550479795825,0.003734665462852643,-0.0014557570973973962,-0.9723366362342124,0.014581200093543167,-0.0024562253839079716,-0.0017576884857415454,0.006525861537726111,0.004259005843400818,0.003296193737678894,0.006838617670609689,-0.0012200123190590022,-0.0023282436721201224,-0.008669487410711938,-0.010222604527312263,-0.0006676495158414938,-6.803052898577284e-05,-0.0014843492949038859,0.0008981362797799459,0.0023889031896462457,-0.003160446259105104,0.00495731551869656,-0.00637589960842693,1.384178612,1.098580009,1.24137931
0.007263121171052319,-0.030540137009967327,0.0035402793283389276,0.0022427313872766543,0.01825079681970496,-0.024435755281491847,0.05260016641203479,0.07313177178200655,-0.024502802066243987,-1.6678957943087473e-05,0.024108527435748955,0.016418962981706524,0.006404729152836819,-0.00238874049750635,-0.014957309772950508,-0.02383979472541677,0.016620412733450548,-0.0022013091911701993,-0.04121464321188767,0.029149871480111472,-0.05320433352438241,0.020626833103856036,-0.0055938603850817555,0.01132466472028257,-0.009250407598677141,-0.005208024692791377,-0.0261529835630587,0.008317987825217513,-0.022803661312114122,0.016884110780190233,0.643229621791258,0.030992376866670092,0.0142178236997182,0.005614410055036639,-0.013610921359264571,-0.008911131760043182,-0.018636124239127486,0.0035216505766475902,-0.019667012046284908,0.050693182151597196,-0.05189129586237924,-0.004959767373077838,-0.005639590914279927,-0.0005279780153728279,0.002683342041823231,-0.020185234323764727,-0.02209579479625011,0.27024658751875313,0.015522985971860595,0.011447571338711802,0.017892408121942736,0.04258842686410611,-0.006983420385608809,0.007114331503405995,-0.006843033071480125,-0.02270077805642248,3.165961789,2.619752497,2.892857143
-0.004280985155573278,-0.014299284064257851,-0.009066331586277931,-0.009246864942523407,0.002353363835687897,-0.012998521783955384,-0.05721133599729909,-0.004232266397073927,-0.009184278524774289,0.011968768190492694,-0.03166978250093549,0.07863268681006375,-0.0009802689499939848,0.03697615238942333,0.017991313546624435,-0.009615859419496043,0.038242798533962535,-0.04486525271326143,0.014633138143924463,0.03245879840373617,0.029988845471160198,-0.12690891146572356,-0.01508092936187222,-0.02065268889625263,0.006187628860193805,-0.005531542175454839,-0.00831124784921848,0.010297042904250629,-0.01054001234577109,0.006068982527830599,-0.0034843372828492576,-0.016210969468816845,-0.012004026778091688,-0.007603027045147465,0.015526614741556366,0.013867905638220353,0.009234292708021875,0.005371193029266154,-0.010644390243354316,-0.004321820038456641,0.022294948296864917,-0.014696346097710719,-0.02007374261115307,-0.003226005942423162,-0.006540321455207909,-0.004854238326080417,0.020654063894912873,0.012080756948289808,0.0855539650950616,0.001968249741734132,-0.03610641283265553,0.0036007170094486105,-0.006683542694324884,-0.004214463049859423,-0.02526758850364207,0.01773277919135201,4.371789143,3.869590168,4.120689655
-0.004013518392418316,-0.03801686164932071,0.0011788913483252968,-0.04265886875652511,0.014714373204210629,-0.013328609912179103,-0.025902230932043226,0.05155794163919603,-0.010251906761121166,-0.020088109351133813,-0.033244921992476785,0.08192161461965446,0.03720118549013739,0.04552259214192593,-0.0313232358212806,-0.08749074945377477,0.0013596795302997055,-0.021066335876293935,0.01328857462375633,0.043235034259416556,-0.04225869862499665,0.13091632955928195,-0.020621759142799442,-0.005167542669498306,0.016717040173338304,0.010786568690082972,-0.015785142923429446,0.008720730400150898,-0.010002640155392187,0.011683313683324724,0.045709122508334026,0.01814536854926248,-0.004969395536271844,-0.0063883461436007065,0.006546986441241798,-0.022829920507549013,0.02153597893649582,0.0319037536258244,-0.00783290381832753,-0.03242538781212294,0.010686443495617497,0.0005863299895319323,-0.013929579642054438,-0.007623431234495104,-0.006078480986140011,-0.009649071693308982,0.01729158749479016,-0.06493521682036281,0.06167189996970453,0.013773711228649134,-0.029394725912656204,-0.019128904833407755,0.00749393903778036,0.004895695614217716,0.018330880983557868,0.00611709498559405,3.312221095,2.887778905,3.1
-0.010663398025320684,-0.00636705963763774,-0.0005293392551541701,0.06102943103149234,3.577006465214878e-05,0.004045994380681953,-0.0396388192663911,-0.0007567372393847875,0.0021796351721714196,-0.44461512846760504,0.005767593036631156,0.07661776118477451,-0.03548079854185403,-0.28020467203490135,0.04807836475348266,-0.2022714038394924,-0.014937362678220512,0.0011597011547764542,0.029764653811852778,-0.044810046109337885,0.02693720545099456,-0.03178396595293465,-0.008242154016396028,-0.024160114261240942,-0.04421563822714078,-0.014238498435279242,0.002843781941346303,0.0029856669310285243,-0.022400935247216522,0.0029057072723029124,-0.028936203998868093,-0.02954434804026785,0.008626739171382016,-0.0072886042817269835,-0.002278728876180891,0.014522599175154272,-0.0008561571002419726,-0.008986753670949013,-0.010444549001169257,0.03493643765034167,-0.005971162987580925,0.0027307727257582528,0.007460983024500433,-0.039178393356649535,-0.011494597931830726,-0.004619942644766423,-0.029105828820526262,0.03950392615040575,-0.003275814119201522,-0.012760138022206647,0.014990366787718812,-0.018379506512243036,-0.08345769389031177,0.009383764362459756,-0.03247131274376549,0.023411594892976537,4.756993215,4.311972302,4.534482759
-0.019178394550549243,0.0014175703576529784,-0.0074301600525045345,-0.0007728140729334483,0.0077219109398550005,-0.015472024189869127,0.0017212969765430812,0.04926263273460014,-0.01168051378047645,0.00945250011265751,-0.023295676767790603,-0.11572646041302878,0.0255539663673306,0.021300859432539707,-0.02159650652670342,-0.05411463046529382,0.03511786294399367,0.0010822728898306996,-0.0003852193976560999,0.026478734368849097,-0.027492604837565795,-0.04040708890065006,-0.022083799883544437,-0.009676070164273621,0.010906487165116817,0.007748659368258612,-0.00897519240442237,0.0066053024394176554,-0.01590056022115995,0.009311112516434293,0.007723824515387614,-0.004270351437930543,-0.012251641562653315,-0.002030244364162511,0.006965939885397796,0.0019453254605472324,0.012347211772724041,0.01371300759134072,-0.01078137458055144,0.03967864626414245,0.024821401164512577,0.0013294758732140357,-0.018230983940871654,-0.0060597859864457366,-0.008440137018317868,-0.010087946122117388,-0.013102430305534908,-0.024065538534015402,0.1648217256173488,0.011141636442555987,-0.007264581892404697,-0.0106396192521876,0.009233723222818615,0.010855045795014867,0.003986885302873882,-0.0044129647096686885,4.655644914,4.137458535,4.396551724
