fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,CIHigh,CILow,MOS
-0.006036744366185352,-0.003615780339441716,-0.0037629784126014428,-0.0008076007807972047,-0.0012914480780834168,0.0034024458390795897,0.002468826479839561,0.0010751036669337977,0.005117551602655728,-0.0027881699288508735,-0.004992680437477434,0.004561140137804504,-0.00011458087878828664,0.002981080050553326,0.002744150700839734,0.004051313771997636,-0.0008843711091479293,0.004916614962943224,0.004859329305747894,0.004512344496741669,-0.007543546472898494,-0.0037238692567451172,0.003851014412370058,-0.0025943547323656955,0.00503695110084784,-0.00435282813528665,-0.0010073991952791817,-0.0037547540891422256,-0.005694247979578105,-0.0032015031289154847,0.003436732678397327,0.0013217103186667718,-0.0034431161568603736,0.0060540639252423985,-0.0028536487753761455,-0.00493502807799747,-0.0029513146499273823,-0.004451652907044746,-0.0029657955555457975,0.002188669350079588,-0.0034514041701129566,8.475625885231449e-05,-0.0035566259606722816,0.00384006667757441,0.0037451415895684848,-0.0038243956556645625,0.002877865144413694,0.0019076729557466036,0.0050417440451281425,0.9943929678019603,0.0022450721225900526,0.0005366885925327313,0.0013483582546145647,-0.0034552314007122087,-2.6902934950408486e-05,0.003962973107015941,-0.0012503739145732808,0.00462916114392566,0.003560489051383566,-0.004461925580911222,0.0031696114444521445,0.006690671260262576,0.0034671754180266023,-0.004487853832656256,-0.0015761663294003648,-0.003637545554402042,0.0019783217251168714,0.001945752200094575,-0.0027924154816790577,0.0022660231980474606,-0.0036736575453781835,-0.0030791207554679086,0.0021711215054816516,0.003786377772266346,0.004188403605941682,0.006654417561820107,-0.0048586139856763525,-0.004735982860035496,-0.004165304632732952,0.0015171864525137164,-0.0018642611197134853,-0.004568316658613887,-0.00010568009570273718,-0.004646197833426842,0.0028448552443341244,0.005010336905162908,0.003865309688637526,0.004704452955494482,-0.004402001928363561,0.0058134758881213736,0.003403622551752408,0.004206388332466909,9.1848206834604e-05,0.0034347889116463455,0.002772693552616987,-0.0008666488362297732,-0.00048057897421678185,0.005874617458095833,-0.002564654467369847,-0.0017714933723659762,1.424230754,1.075769246,1.25
-0.0025928057293780134,-0.013422202931329112,-0.012040698297375202,0.021951285488423528,-0.00746145744853092,0.018129119230097274,0.13298791453356443,0.024207916454377774,0.08330516334396032,-0.00660162923460504,-0.01665688923681683,-0.08285667283619151,-0.13225367485746772,0.02246832399489915,0.05186118070457655,0.012940282643739122,-0.018148199747285126,0.08455190604128604,0.07392863115962794,0.03623662347971756,-0.08951148528065839,-0.004638396942362121,0.009695643744436431,0.03492186423414735,0.02039873438189652,-0.10105217975431302,0.00761020445644437,-0.002333379523852883,0.03416274553179299,-0.016132365721001695,0.010993096135470011,-0.005017585438965184,-0.018417395453176198,0.03783165938567539,-0.013012874341160888,-0.016090973675002146,-0.011998441805122334,0.06572805711597011,-0.014275274778028526,-0.014956112823344124,0.024864463618792063,-0.14393578337281662,-0.011697107343451738,0.0016014972889731567,0.008264353280406072,-0.01144362818569688,0.011823129888013604,0.004415163276505484,0.026588475300383628,-0.00935308662449533,0.042800252927978365,0.003614478756660399,-0.000701469048811086,-0.007379861964773024,0.06271637127919297,0.006213751168825743,0.0009662454324774352,0.0246855400861401,0.008643630749645411,0.002613390752421874,0.02522915835757414,-0.02036081564019995,0.015682878116033173,-0.004251487415155545,-0.02905805914045656,-0.013559707675908778,0.005393546696221174,-0.02322302315137679,-0.03288325097976842,0.058923390120641725,0.05845025314566053,-0.022720438918308886,0.055445941801337606,0.019443006502206293,0.016701051197837515,0.009206706174357916,-0.008672559024895651,0.062427651085480144,-0.08358919307695539,0.03184873936759662,-0.08077927617319296,-0.009714403875819264,0.05073656640276161,-0.018615239841713944,-0.0031001444741061736,0.06790190339624914,0.06120583812560861,0.012447620262935185,-0.014997605032592879,0.014097116390096698,0.01697506442239127,0.020392224205774787,-0.07764937473275253,0.02098729656629465,0.006753665220162266,0.08338471231267242,-0.012107356174011982,-0.00333691193704184,-0.022830199693016057,0.047862162664133234,3.369995498,2.880004502,3.125
0.02972861742960874,-0.006862755581070399,-0.00823130609605753,-0.030960278748322,0.009548872421809714,-0.004417358475836962,0.025201327561878463,0.005182999386237862,0.05911623396466726,-0.009409372016524671,0.007877498493028188,-0.0047959730103283044,0.05292169117524175,0.019417707058696148,0.015774973546799118,0.005968367688626491,0.03441565733338473,0.01751604863909083,0.0014111351556229175,-0.04511852513605763,-0.04233443712383779,-0.010770387868943057,0.004766032771450983,0.005089076751648856,0.007976277539004146,0.5803854298498874,-0.01071433116317155,-0.04045857036430583,-0.04198640886155286,-0.00414122024575969,0.007006871276021732,0.006708833348374973,-0.019292512031789104,0.007073060800519939,-0.006040222013833229,-0.018687879621414587,-0.004994008086248122,-0.02197997724014236,0.002271373025392543,0.01184727347209725,-0.03203359157597598,-0.0022950489432986675,-0.0084945313638432,0.004494725765961883,0.0066317963534123486,-0.0022412623711836554,0.0013350490712273043,-0.20797269068573038,0.009267397939406886,-0.0037292474838492603,0.009379046722198536,-0.010281901932165313,0.018653619536736884,0.06788214886117559,0.022588317087420495,0.0012997525346672444,-0.00817350925887187,-0.006532514171056707,0.0005596755488048811,-0.009481907600756624,0.023443227645824283,-0.01908020197216272,0.0018273091294083628,-0.005962100066744433,0.0031419196432431996,-0.0019457424725913184,-0.0015144205947819132,0.0005904523691083145,-0.013597959411030246,0.027999824055646064,-0.004685329877203932,0.0018711849596480376,0.01981091897200323,0.01581156649202792,-0.03489717852901262,-0.018215360411988873,-0.00870443417984747,0.016427563984965053,-0.01681053091612416,0.003451027352130756,0.028668860533613786,-0.013046059503215076,0.03323954349972859,0.004220087942408035,0.015523041421573635,-0.008731613483862553,-0.012614078804915795,0.004495883259813543,0.003968665015931158,-0.02125577553788681,0.0005915400388602282,0.0007041924950935512,0.0011905163429048152,0.0026649413581524978,0.007405434994304592,-0.01906158754993509,-0.030235751379377084,0.010505706936507622,-0.005415261570877417,0.010667642073183057,4.804087,4.368326794,4.586206897
-0.01956650147465621,-0.00738017668366978,-0.00688485883837212,-0.03528146325077698,0.013445146974857677,0.026091043356535344,0.0008851497553955567,-0.015641940816524074,0.02502104891418953,-0.007864759284385488,-0.0029810962941525447,0.010877736559089588,-0.019732163272622283,0.007892509013461245,-0.8571932554232736,0.007255073317925605,0.004572274847614141,0.049503284776882886,0.009535484554898629,0.02448933640805169,-0.0255086637677716,-0.031079837117380136,0.005344740568092981,0.014625451997100355,0.025397253873503646,-0.016817511066132454,0.018851599263418364,0.014964256314592153,-0.01852475682087588,-0.014798021387494762,0.00570106704367893,0.007652757184989634,-0.03272851132477396,0.006467390933967459,-0.0018227338101174113,0.0006636033771915874,-0.007232437275625916,0.03610044013120044,0.015448579850741516,0.005760957223361478,-0.03490700716516969,-0.004637212391049897,-0.009560136133628983,-0.0012158794369266674,0.005227039671372106,-0.007348394789669152,-0.002710179320759506,0.009210509836131359,-0.009528772366253973,-0.010159510263550104,0.019609641750907396,0.039288673377233234,-0.02246219552164775,0.016116268581022025,-0.05662037049389971,0.0051625731461904115,-0.005620681839816242,0.02383525251345546,0.003909682998427426,-0.003973081262308136,0.020554445457046086,-7.171381059777695e-06,0.004990868431639089,0.009463909437850818,0.016878045830055248,-0.002115286433385075,0.007050169032654559,-0.013404397202510614,0.00469959321670144,-0.01359875573461222,-0.011332111674619798,-0.04171406785504365,-0.005843714789810156,0.0009848323764808768,-0.0027960843104443294,0.014364737550507788,-0.008983009511669486,-0.023840062945800926,-0.024211578848961027,0.012270049766975015,-0.00663777628826358,0.006504850522340962,0.037148048729686564,-0.017041854110535253,-0.013778448336170104,0.015487148905035504,0.036537967869739216,-0.006223208260648672,-0.011468273235384626,0.02217618515814191,0.01606841737543036,-0.015465980730090107,0.012467733888329554,-0.0068417176292113096,-0.0014836103142611373,0.023266946242746535,0.001548421627856349,0.01059724983364895,-0.009035540692474127,0.0020985291277631477,3.431346944,2.747224484,3.089285714
-0.0037365531561404006,-0.0035512373059344597,-0.003950886315031258,-0.004001346898849665,0.007773700056741955,0.0061817264099450694,0.006265528451218194,0.0033658746300506124,0.0005176491735082174,-0.0019765164271108118,-0.002513090373014407,0.00027807308359626055,0.0006859479551625821,0.0010584037141488554,0.006795844809542374,0.003936078611201874,0.0030557008100604095,0.009319584421975564,0.00032434886092453925,0.0010576245158986982,-0.009901190497671207,-0.00798866272727364,0.0034162772539710414,-0.0014790507024537195,0.0049137159233568015,-0.007059688753108567,0.0003933256589419869,0.004496442895935305,-0.005315686332726302,0.990257923585291,0.003488395670630962,0.005273201297386114,-0.0003958083436809955,-0.00020885799982529472,-0.0035132294477971983,-0.0027072577408732996,-0.0030435043036885745,0.003208360421070249,-0.003976630963903485,-0.0033194098667183388,-0.006116051784402059,-0.003270138639807409,-0.004922893405278949,0.0020159979220324416,0.003116310640520743,-0.0034100953146392627,0.003139060410039695,0.0006320518583881839,0.0024487637857370406,-0.0032461573908873585,0.004853062965149754,0.004310432627464708,-0.0016102600037183157,-0.004498559830369509,0.0018828070888824372,0.0016230892163855493,0.006344592167962181,0.004620611495045538,0.003404122849390678,-0.003929432942289294,0.00699721574142145,-0.0007825259867579402,0.0034022538199846974,-0.0008620096054830018,0.002009506247533449,-0.003940529349026613,0.00022550153573339254,0.0031460774546578033,-0.004409408602775238,0.002501081524949491,-0.0029896723120850298,-0.007368624076668026,0.0020211784189601563,0.004993405473076927,-0.002060198094846101,0.002093040982706164,-0.003844489521131912,0.006591602701110115,-0.0035376373395558064,0.004743979485375931,-0.0032931604104106628,-0.0021402154719363494,0.006360582925427395,0.004035300606463986,-0.004056381049699029,0.005929795884821397,0.004540193268876118,0.004490332149361712,-0.004694011858594258,-2.646929551940898e-05,0.0058731302480004854,0.0014145878145823108,-0.00587754922537444,0.004057034286720528,0.002673727332910683,0.00392624132915378,-0.009057825422455389,0.001759682649042857,-0.0048308338039787695,-0.001546486725456647,1.384178612,1.098580009,1.24137931
-0.0064078247816099975,-0.005374643424548993,-0.00014661901269227517,-0.0036165929746258068,0.03742028612160387,0.002516010907505244,-0.01223154755387693,-0.0005989379796510039,0.0044905121338340214,-0.01490660839374729,0.005943540689927881,-0.0007123288831643265,0.005628566601420247,-0.003595630711087476,-0.010377758350159466,0.003084624693869678,0.013342860563008166,-0.008193609183999195,-0.01660477627769989,-0.012346456590874183,-0.00970149881929502,0.01454369602835662,0.002811435374922962,-0.016149641965200953,-0.010657585018647296,-0.010768151875813257,0.0044642369751431476,0.0019074477781079787,0.005244992086402688,-0.0028585113795096947,0.004082550427392145,0.01631899879978823,0.0013171413573498565,-0.01651012090802707,-0.003725867377070771,-0.00019332797011763304,-0.005394997324550355,-0.010709877126832185,-0.0031766132190938104,0.006256265355834051,-0.012275713334214872,0.010266295895602255,-0.009284140035799198,0.0041162810591671125,0.0021208819426788666,-0.007235606628289266,0.0002420684020142089,-0.01061941050170369,-0.009235277430771467,-0.002131446955552989,0.005623968134031409,-0.011440712605791367,0.014557768231214435,-0.009159443598836841,-0.0024784953444517413,0.005674971775006275,0.030401923417633307,0.005135899372132135,0.006356878643312426,-0.009793865171593223,0.01669321697718434,0.004673705416228605,0.007381162080707928,0.009815022974618521,0.01943823436797363,-0.0021106919243792355,0.020957392909606014,-0.9436129532728501,0.019642530004381542,-0.005837431730162071,0.010404362399620328,-0.0092077132064755,0.002749557874229248,-0.006896074771770233,-0.006328935435431429,-0.014212056219091489,-0.002104588208445726,-0.004927052104825259,-0.008829368247007564,0.009227098094556978,0.0008869555167365678,-0.009334107681976136,0.008964673179326109,-0.014219975220604175,-0.020413271635618766,-0.018901071688141695,-0.04202127396991422,0.006243591260355232,-0.0058701282700650585,0.004672824378641961,0.007242851223766093,-1.040272059210408e-05,-0.0002618761763044544,-0.00476370774682502,0.004367982961653877,-0.018915180754461275,-0.0217828670562845,-0.003649627923382028,-0.0017876350737078411,-0.0053153185565293,3.165961789,2.619752497,2.892857143
0.06528381894639461,-0.011245028940349254,-0.008090093796949934,-0.03504614648153014,0.00040679531355737527,-0.007713706397967678,-0.06796196364514108,-0.1073636868661822,0.08129420727429287,-0.02213968903440808,-0.0020972049964915183,0.010459094527768227,0.05432123910173032,0.0022730367864900983,0.0058060985978167405,0.006973848547496006,0.0878548972532339,-0.034687851189259884,0.10768045855260171,0.05238774580588239,0.009772647115167675,-0.0012174173169797649,0.007529242256044511,-0.04753274571908681,0.02824626850738991,-0.00040477770174342345,-0.05735744535658835,-0.027978079487512873,0.021815240688753647,-0.002800657637534154,0.0034442131060736223,0.009793660640431578,0.035624595948974894,0.024960563030307782,-0.010104324982132193,0.013465380357478265,-0.0032502535969322183,-0.04140079037061566,-0.01958428416939398,0.04779514755047187,0.19119854741533748,0.01081185837092022,-0.003279213516937319,-0.007688246720920448,0.010894564728712976,-0.009795935652352771,0.03379894120888148,0.17194652276501182,-0.0020772364601697227,-0.002677446044296194,-0.004896703940656343,0.0639593518081628,0.06676146688460079,-0.03754514189641577,0.16065944430249154,0.010207549516243154,0.022178510179009032,-0.007133281122041554,0.010553947459084011,0.0018022132002907681,-0.016517079689734954,-0.01155130337950979,0.0087298822879506,0.029881905775621977,0.022376854084235703,-0.013187373646657246,0.037205383829085774,0.01761574194062677,0.004483638417995552,-0.020147776430428994,-0.07331485166354129,-0.008343336700381723,-0.029948498241860654,-0.000713061810673394,0.0036048141546003915,0.013900547345352475,-0.021227338293815394,-0.09064712558722839,0.02365680567078202,0.01798929660743113,-0.07205593293783179,-0.0037139814236617393,0.028311215737461898,0.009701017158029604,-0.041502809490022996,-0.15532961983642926,-0.016290704153850588,-0.012461675067456775,-0.021841360820808144,0.046609282997990845,0.023738238434376238,0.020429603550420658,0.1469294020650509,0.010715968534743901,-0.0018424347905164336,0.01342734149483442,-0.00019099176743633925,-0.018726349411829785,-0.008790690568570196,-0.02335993544445608,4.371789143,3.869590168,4.120689655
0.005276423471221308,-0.010197225139308801,-0.01236561810267832,0.018458950008021054,-0.01608788330038096,0.014432836273345673,0.0647925939032036,0.018151474095723395,-0.021250294664758942,-0.024708071093431594,0.019964907163621134,-0.05751773140003193,-0.17379400118301405,0.020971419085597572,0.046444649231811956,0.010031266237505746,0.011844627328698155,0.06515346845845048,0.03126546565785455,0.052193478606978934,-0.04368460921027806,-0.06701839659020249,0.006662536254541343,-0.023360999390916685,-0.015277076225335182,-0.037377615605885504,0.0031524378275799058,-0.04269950197411659,0.006513441457227772,-0.011013193924823967,0.010083123604728213,0.00674671642834316,-0.032148521800145616,0.018751748525880754,-0.011039400984086439,-0.013799544457060345,-0.002371331594873434,0.024416795670565566,-0.013055472834810518,-0.041368696031131996,0.024648404151852373,0.014317882033896013,-0.012486558167671566,0.005038285861447362,0.009284256628520655,-0.008633484977109904,0.023464827331141573,-0.008318625553397409,-0.006403942218916054,-0.008883533080869616,0.028258978225385603,0.03341122229160365,0.02968862641728465,0.0025030503132678723,0.08312186659886317,0.006218168861265756,0.003088494149329496,0.01789603373418798,0.01613906550633984,0.014133157412138102,-0.010442186468188905,-0.019194532099308898,0.019423179326183128,0.003275706020219704,-0.00039645123852053116,-0.01959945703374367,0.0054380961486558774,-0.009373895010794884,-0.021581345763955918,0.01336007340906339,0.08897592830905968,-0.02493653083448964,0.011488566570861742,0.003016602298593775,-0.04694084271377315,0.05142535958233904,-0.013012382232235591,-0.04189395078495442,-0.04186092341807186,0.01679429525613852,-0.2223812309948024,0.0015908086271136763,0.01842167906421322,-0.02634027066227914,0.013993260978980147,0.1507270044962548,0.02115214489786754,-0.00971507515597236,-0.017779913672808675,0.0614143504648639,0.019033321549093492,0.03119693335898453,-0.06346602203646518,0.01608848035409331,0.0037800454569977015,0.02438911698194681,0.023761638141088937,-0.013343332773535622,-0.01891745506389638,-0.03427193941837797,3.312221095,2.887778905,3.1
0.03356421968038118,0.004558366266754223,-0.006898766241529509,-0.02871381849648851,-0.09962967540034845,0.02608259189356776,0.06063774968253178,-0.03523880630523453,-0.07472758302561583,0.01611073831117014,0.013482481604594549,0.09404948082651089,-0.11044875564162943,0.0028100071195023466,0.01334350747215521,0.006194260975120003,-0.015669273315070245,-0.6071680367276522,0.02581641004715025,0.005337577668929275,-0.16103089145620558,-0.0021810748609794677,0.0038884097687227606,0.024557897706865388,0.06347787158991529,0.24626258929596248,-0.013381485051747907,0.0479089015418726,0.01962543578056327,-0.019499758489923445,0.0023070459260422145,0.003253440088631114,0.044886810296370636,0.03682318942985209,-0.004713872182147548,0.007801266744480129,-0.005481908089577396,0.05682163873864355,-0.022429069293074907,-0.02076364121816645,0.025749863611501944,-0.06153950868484944,0.008856922137756114,0.0028137741266728486,0.0006165513791500035,0.0013960760890351779,-0.00960772335497285,-0.011010901856215756,0.024859922170608284,-0.00836502181566599,-0.014966288218212906,0.025710003776224954,0.001334464646080738,-0.05882361243801619,-0.023389343107398586,-0.001215544746471033,-0.009391016658155053,-0.009830671647431148,-0.002677858951613488,-0.017535696725343476,0.046234300514190314,-0.026821669839629154,0.012235184087730758,-0.0023894990298440927,0.006725529115868758,-0.012862657524809815,-0.024146740530362393,-0.018159929720286412,-0.02490433693664024,0.027898739483522714,-0.05809215829808173,-0.027451818591624277,0.03280287652411142,0.000954903603713496,-0.004015269383158971,-0.016164545211130532,-0.015515977664164033,0.04243456542813877,0.05587152103792978,0.021527661478709367,-0.028583882443622137,-0.004376063942421921,-0.030656529262242917,0.026799778594936544,-0.0033525868509753677,0.02539643953146815,0.05914483657069769,0.0053643643889419845,-0.0022325821903152504,0.0062503811979784975,0.008506320034921688,-0.011032310892754535,0.007098955972255958,0.012253092511145789,0.013072275678329366,-0.017325158815565345,0.0023679190305283438,0.0026209759877839295,-0.008721215767657197,-0.015772763821153574,4.756993215,4.311972302,4.534482759
0.019192291859662015,-0.009471382459807947,-0.008708182517747744,-0.016776699039609242,-0.03011660481499475,0.008283669459063498,0.03298261608859445,0.016365401006096736,0.013612912424402806,-0.024095128182341576,0.01126752831225986,-0.020154856847341553,0.03136666700498943,0.01607007604516934,0.024505201230240067,0.011321726926340085,0.0005988247892772427,0.03536208918022759,0.018712448322510594,0.02365492085912555,-0.08612885024531805,0.01872889160077082,0.011538834841608392,-0.0023102836565885233,0.008702794767858856,-0.021882925011847493,-0.028020599365487637,-0.013207880360941072,-0.03440485893404083,-0.006466039572959298,0.009754475970937575,0.013462260896101051,-0.0010828869862244451,0.029107212287557818,-0.013397775845197281,-0.014729275481504947,-0.013665349062158303,0.021111510879549565,-0.016574278209865657,-0.010799404372094439,0.016231487268650494,0.07364527992582177,-0.015547138896946094,0.011960198691200305,0.009171986526760503,-0.011615586828122311,0.009598829362653868,0.011915811496732593,-5.883145286689429e-05,-0.010043489007589154,0.008254806509919242,0.05465786050730042,0.041140702755500295,-0.023786215932020113,0.03340679746419601,0.014358185620555193,-0.0066797723893197904,0.00844896249802894,0.016384467087328755,-0.003073484408843719,-0.018558999333110757,-0.021861103946324675,0.01425607580500992,-0.014587096641692183,0.006668929057806879,-0.01681107043242457,-0.00012646529831031352,0.007101185801112751,0.015274919440393185,0.0008592760759397073,-0.04217360931362771,-0.03368456245508766,0.085596290211469,-0.004924634530396597,0.026826989097648166,0.005098900410410435,-0.009182888114059134,-0.01921411420101811,-0.027320446096235743,0.016210244634163,-0.09254327773006554,-0.02604026697108241,0.01903093500884513,-0.0989565692736117,0.02949338604523218,0.042836051881340174,-0.007117272299070081,-0.0017514563015590039,-0.00985908699508927,0.03742440963751877,0.014583276717021186,0.015327817787310806,-0.02909356890732524,-0.006277038906764683,0.011441933994683835,0.020355611336137235,0.02217322267771065,-0.0049528743858078695,-0.015215757155611312,0.20271990554904348,4.655644914,4.137458535,4.396551724
