fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,CIHigh,CILow,MOS
-0.0751500822023613,-0.057906105392470854,0.026030396727634155,-0.04086204546205544,-0.05459560731846304,0.0273281854842081,-0.027372406830815068,-0.10136926269874073,-0.5047923776855308,0.01939561588808237,-0.12759143371817036,0.12146818847496739,0.04802887842574533,0.0017255108133600369,-0.03900227934579566,0.08972313952516069,0.36613433460708555,-0.06565733613374919,0.031459982437805734,0.026773380255211917,0.009417796254468406,0.116143880784223,0.02284950166385505,0.029966196133901734,0.0018044548422047563,-0.041332328332618316,-0.03384928229379505,0.07179667913436236,0.09777750550811598,-0.0006490588402864983,-0.012487438541733741,0.0697411584409637,1.471686809,0.994979857,1.233333333
0.0019727739396979936,0.009235838730513802,0.01032379793731906,0.11943041985265201,0.06917811518197618,-0.038743969016693525,-0.0008389491830319867,-0.006312842737481089,-0.00033344011596377006,0.0018483587519557143,0.009990585666798515,-0.0036068121185115214,0.010536211654473545,0.0027840741897028867,0.02332633787046793,-0.03248519122169995,0.045259262470788986,-0.010578226417438281,-0.040556924326649396,-0.11365169288001613,-0.11495195751667919,-0.07787145814723362,-0.02002468303124154,0.17166427974238727,0.051725106277610365,0.002201427762992654,-0.03563611878330365,0.028644433661876117,0.0071373874091134465,-0.006596516708860867,-0.05228978858998093,0.11060813817062616,4.625796982,4.159917303,4.392857143
-0.013776603959411188,0.07248097253975652,0.02313731133871811,0.04786145032350656,-0.10969690225055835,-0.012735253455908237,0.05519356573186858,0.020558631441130768,-0.01500187411195885,-0.02209402562491301,0.01206793872260423,0.039067985789135305,0.03307415542500514,-0.050844148194129246,0.0945039631167569,-0.1955417509524017,0.01965294783577147,-0.054464958484890455,-0.05528077680967601,0.22133076861594383,-0.05216793933879905,0.04124892742418444,-0.015175735025801619,0.01033094157450056,0.008186756213453234,-0.013260648206045875,0.06596021193101675,-0.04589278538348251,-0.05633373685624872,0.002636663797631123,0.043810119164343395,0.032608930345905146,3.28166657,2.785000097,3.033333333
0.02594762258363574,-0.030841420329917053,0.046447548580374726,0.026327043318404512,0.020720589020361183,-0.06611253217962974,-0.05290971269172673,0.02369064008128089,-0.007326282340421326,-0.01903313631573867,-0.007544971069827724,-0.11834076415925684,0.048918916030790446,-0.02516401074328749,0.027813661078542436,-0.015385982320237012,-0.05517337723001213,-0.08056635745295708,-0.0395441447366542,-0.037644408833845636,-0.040953972049905106,0.044612502065268816,-0.05013602907809814,-0.02316853505064377,-0.006609354125945556,0.865360935518543,-0.013860582584334348,-0.03495932860677029,0.024975824953106848,0.02432921364478224,-0.009759920491304818,0.09078623305220287,1.786571514,1.313428486,1.55
-0.024006940308326848,-0.0014159898659008542,0.0029237293735251287,0.009788635249761281,0.20504126671493755,0.03195787021097727,0.010212368270282912,-0.01333769646829635,0.05443348402495377,-0.009445045299711213,-0.01736848494998601,-0.03132359738865536,0.018392811138808654,-0.012679119215957246,0.020233312424914655,0.027138611132873816,0.017573328470238802,-0.013455750156968135,0.001371630527121244,0.003525108247137538,0.11070214285739902,-0.06544166851447285,0.008659657435928027,-0.024053668332059987,-0.03258430633109127,-0.00925043252954349,0.015271240772402273,0.0141367165199463,0.003584909603511766,0.005204320502126435,0.010611692181389354,0.002130651987960957,4.400800178,3.806096374,4.103448276
-0.010279800165467243,0.018107816891144247,0.009107622893304948,-0.0024291427353831294,-0.0935419907460091,0.017952619009539452,0.005387452435610541,-0.013947763792347523,0.005540461531384744,-0.026915336252990484,0.01198542809986323,-0.009395722864598841,0.013820505982649606,-0.027120424224304936,0.025509892170834256,0.03314628771093372,-0.004859588067331065,-0.014321185964495756,-0.008825616597648755,0.00955831001048031,0.06943643038328541,-0.09805916855970463,0.003027280022051206,-0.016227085299579475,0.017226798525472046,-0.008951896500462573,-0.015836303262233967,0.002196821272170582,-0.020825512420612643,0.007103597665456158,0.0020388097383161156,0.01920473723196426,3.448905722,2.930404623,3.189655172
-0.056263804961039755,0.0340696118670957,0.013516378283693835,-0.018228020080202682,-0.006254887363382018,0.0074488942933936325,-0.005938153208568069,0.9042496907257356,-0.013537123152712239,-0.031707362476043936,-0.053613544484170814,-0.026113209056924092,0.02278670123696566,-0.02267046709935927,2.5078685187646563e-05,0.03722928879863797,-0.015447244368931102,-0.014231651460528643,0.005318137177354993,0.03817290272355063,-0.031103545891991127,0.0330021704567293,0.0024672060818229404,-0.026196452824892493,-0.0004981143175419904,0.01277279537547616,-0.01557382963430045,0.020388367143038495,0.003403364251627454,-0.011013652151815486,0.00819995588982984,0.022036016870792794,1.659640274,1.271394209,1.465517241
-0.02245926317613716,-0.008819091127855913,0.002103785560612905,-0.006456600120891103,0.19772523596797062,0.040430212336909147,0.010490367766227757,-0.01832300788367218,0.04834449203959852,-0.016617468566294088,-0.022178305390220133,-0.015997096689089788,0.024374121244868634,-0.015101018838595383,0.024836261369684955,0.019521146465383363,0.03378034705421163,-0.02061219320072149,-0.0026020761280611537,0.008578981009064356,0.10883785725779749,-0.0594154341210649,-0.00012802482477942224,-0.020603509055590864,-0.03754287884136037,-0.008938141248786233,-0.003258599779153026,-0.0004812119490677211,-0.00945893763010946,0.017555169643546396,0.0188964570093524,0.013257999471521353,4.392735837,3.814160715,4.103448276
0.03163192032169856,-0.005211949058629963,-0.008340639333250107,-0.05893993193717237,0.0678211089355289,-0.034227319509538015,-0.013902599515897548,0.010856591295141469,-0.05829112342012361,-0.15354499860126763,-0.10429917577179477,0.013170999615416814,0.028623985884514272,-0.038926297226355946,0.04167015752920524,0.05618219455023417,0.05869575978618509,-0.006079096384539674,-0.04727337445535405,-0.03506340290888028,0.03649521780724309,-0.10870721191713785,-0.0968060065456733,0.4684112054743475,0.10645211008621716,0.01618966713492176,-0.0017701172980404147,0.0103463890558753,0.03088967501354627,-0.022500025974900955,-0.1922883065140771,-0.060661051375908125,1.965763382,1.498522332,1.732142857
0.06374154546252053,0.09759835573026669,0.04840443427049077,-0.08543514886144067,-0.01869510281726302,0.04052177692304444,0.11428563464789936,-0.001760791624278223,-0.07343933748113568,-0.02200718053449696,0.015907064946949764,-0.004783273525285515,-0.05411726786252631,-0.07240342576882507,0.06524355185947178,-0.4527294439096413,0.025161529296201628,0.07425869444586157,-0.045055767709170635,-0.0022774178640146774,-0.11066393950872175,-0.028757096915380465,-0.033377333193239475,-0.060195819825632234,-0.029580271827411752,-0.02364193659289428,0.13247563104036558,0.014926041116378972,0.15598234734291266,-0.0015980374492718362,-0.17988912669513313,0.015459622481467986,2.518109498,1.948557169,2.233333333
-0.01465899351292248,0.06351880377491259,0.011537311619193046,-0.040333882479649856,0.017151823511690034,0.010524919565654376,-0.003065877663536062,-0.0070706828648382635,0.007248078581617979,-0.009327302074242127,0.005472313190498945,-0.020618903572662294,-0.0072418436078530565,-0.0129568482020185,-0.03856568594830136,-0.0026052030994256447,0.009385775085790379,-0.00234266496370422,-0.005840189501892633,-0.001136309616501697,0.09732719372754928,-0.1048975368596845,0.01179073080062391,-0.013806310715276028,0.0470052857658107,-0.009063753045729393,-0.016736963200864274,0.02399954610420143,-0.0013537957605787854,0.012747829846493556,-0.04209185687154833,0.014849791131844682,3.636244181,3.018928233,3.327586207
0.0020010008450832457,0.0022314025916745106,-0.004616686965522115,0.06729531403154052,-0.04016996000962355,0.01982481510776707,0.013023891988797892,-0.021345951654354007,0.0007095851699861569,-0.01786749485037612,-0.003710727434934671,-0.04722665437094006,0.0017282169495923725,-0.03240502620065354,-0.012193636826784055,0.033929425290567486,-0.0013163785305221295,-0.011975460654198598,0.0031451311674588834,0.009625689902156873,-0.01982546527743751,0.08893883233187358,0.015309562706541614,-0.026259159171797237,0.03269951969779079,-0.010793069650427577,-0.02720642045383765,0.05303328563109326,-0.016115679496264024,-0.0014696257038356365,-0.01701260511855816,0.0011435673801476374,3.91045444,3.503338664,3.706896552
0.005580079356233119,0.0016809211543311765,0.03482878537349769,0.09516958594357712,-0.026135187884682304,0.005169394175723508,-0.03639495201245782,-0.008474741876784665,0.15311559633105473,0.042894655257483955,-0.16085734613610264,0.03871057185827914,-0.0004870159773809886,0.0024779534655946247,-0.18606653747388135,-0.3460020659580485,0.020360200298875045,0.015607491866071403,-0.04760203742635711,-0.06060464602165239,0.15485816570817676,0.04909535905214182,0.08168727387656938,0.03544248522810225,-0.044439899225114696,-0.02356868006590383,0.12219553908893957,-0.032147330355679245,-0.02696621721608042,-0.018663224339703265,-0.07668706017168471,-0.0772645896473056,1.945329132,1.488004202,1.716666667
-0.012557901428976228,-0.0030250506967107044,0.0022671878464044764,-0.03178936052307874,0.0463771199915816,0.037078746456792176,0.00990169417970751,0.003319572186155187,0.02988006628132299,-0.024670968242244445,-0.028376031909522197,-0.014573506859400006,0.004141091672811472,-0.007667447950612496,0.017556906466693948,0.036762280205180894,0.01612455434773758,-0.014349399088719845,0.002880237021317421,0.003900244570503283,-0.044783500102875046,0.12829788483101434,0.009646109740739301,-0.025605813954611107,-0.19660200319463628,-0.010015824951730553,0.02004330524481079,0.017830134516472897,-0.0019371085387522775,0.01312060012248291,-0.002709407734056501,0.007301560557713114,4.119839898,3.472752695,3.796296296
-0.01470898224746712,-0.6528027695117617,-0.0013467197575463077,-0.05711057708483918,0.018952741716046145,-0.07972910952738976,0.02113628230499594,-0.02612992390791101,0.006733249420216051,0.005934761852283283,-0.049749303679230535,-0.09864667241049058,-0.008484441865918058,-0.03386424997085397,-0.00859413119923609,0.03430087490670656,0.041560575380910944,-0.06816653787959281,-0.03510364266866877,-0.17789221945129527,-0.013566991437465864,-0.038246073816872304,0.0169618384369726,-0.05604391049514483,0.007371020873179884,0.03350972745846693,-0.09126803109130269,0.043279839164793145,-0.06835825021379903,0.0031921730348673776,0.09514042714378852,0.004374888336488161,1.592996662,1.240336671,1.416666667
0.013162337942767239,0.11229784092363647,0.018312361710812977,0.04838412939628811,-0.06022128330320521,-0.06022233226439552,-0.21582523009666357,-0.00959862492564818,-0.024081004012401368,0.02093210873706135,-0.024455719166774647,-0.03847537652101065,0.07211863600141007,0.30361867655486174,-0.03196624178435013,-0.032756454530360975,-0.009410439918388061,-0.03233104625959042,-0.06092122816172295,-0.0346618274799785,-0.03624555887192077,-0.10961800272342287,-0.03796941706984435,-0.03260077917816533,-0.0016987074686850292,-0.025935107344078712,-0.08185192792939326,-0.025680942375776488,-0.12877803085405676,0.002265957310564886,-0.0026648079661220174,-0.3950447170789203,3.075559963,2.385978499,2.730769231
0.0014931384834877383,0.061946385111050266,0.006406201083666838,-0.0730123590645227,0.12169016161916464,5.433840608894786e-05,0.012696402175328272,-0.00734316025811514,0.008087991452679022,-0.016443732037293837,0.021116207491504436,0.02074965607265891,0.0024875472815193245,0.008620141211368433,-0.022448854029843618,-0.010554351003014849,-0.058587481843818554,0.037689393795547546,-0.008977837282273363,-0.002165051923899161,0.03314265254431788,-0.08702103251185479,0.0058914352275553535,-0.009519025331021206,0.07101548268091498,0.0005920093114019422,-0.012528070282499878,-0.005129141929905282,-0.04675210254179701,-0.0061500510462199265,-0.01748963662777924,0.017305098648021936,2.501572021,1.9811866,2.24137931
0.023002554542691428,0.019152798747435584,0.025788955368923623,0.03306816822973469,0.005642772208313494,-0.030452338006120943,-0.015520946895727328,0.0318608031272503,-0.017988465079638312,-0.0015890741301628913,0.009560163641398268,-0.010843830942303463,0.012610381109308053,-0.00538973309695609,0.03535051671227051,0.006503023445272201,0.0017428122969075312,0.02435045413081759,0.8973757070230879,-0.009127421014230313,-0.002341855410648939,-0.023156180210840868,-0.007755242324308927,-0.01861204848587465,0.007816375168558931,-0.010446073892705889,0.001748256345279847,-0.042865427250721025,0.0034817070939802213,-0.004100908309402427,-0.002889391127902364,-0.005241516849625403,1.284138137,1.015861863,1.15
0.01930665253122119,0.0262214603846099,0.055216943622972595,0.005282390481617755,-0.010776861676142108,-0.03860028843492118,-0.005084723769972338,-0.00351235605180916,-0.028497805442285105,-0.05907757396023193,0.11559080046918241,-0.053093183190682916,0.03721997864898326,-0.03301168654373655,-0.7049006197971389,0.02436397609912099,0.11962168191231057,-0.007845868965217828,-0.04423152609190097,-0.0025518979117432872,-0.06092849393185692,0.047484489231378886,-0.06896521993464139,-0.020385092325799794,0.029875092326358564,-0.01906976408214231,-0.0405232081707629,-0.06861847469478935,-0.056716217666888585,-0.006937217410696208,0.07071152711060637,0.042525294628502984,1.529546306,1.23712036,1.383333333
-0.012509072825467218,-0.015683891765982293,-0.0018790884913557758,-0.024850345216461248,0.14957141562294343,0.04849857002700782,0.00904880887611215,-0.019271181205986813,0.05109734275765631,-0.01800814566439677,-0.02835724209250297,-0.01888015381440475,0.015562134631663505,-0.011236128806545545,0.01978335035354877,0.04034376160322957,0.031983050086236434,-0.0180842603117725,-0.0017854914959321965,0.009143207887760213,0.06391105302081285,0.1162446980307106,0.005585323355920902,-0.02085014815093271,-0.052588556558963176,-0.01112078312681669,0.01593192446690346,0.00300721278998088,-0.016350404168228333,0.019595160200461443,0.01796814325970327,0.019814242800395,4.518530885,4.014802449,4.266666667
-0.002247095845629512,0.029855577438829512,0.011692126186134414,0.017852646891415167,0.0723860468428461,0.0037109292960304826,0.009491709212398293,-0.00805262419676091,0.006572047869216182,-0.022071435341541573,0.029084868611450848,0.009805371985938121,0.007298576635139952,-0.007732162956910742,0.004655499262566599,0.004488130335453545,-0.019073736138796395,-0.016834362114925085,-0.006458947489496418,0.007026033103694532,-0.10279280106688812,-0.07459645099672368,0.006762877597931356,-0.005937541990337432,0.01864401027906165,-0.009507054650303926,-0.022701013939853625,0.012372670216420795,-0.03097347244937637,0.008490396897551836,-0.0029546305363967844,0.0054242554804898625,4.442228583,3.928141788,4.185185185
