fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,CIHigh,CILow,MOS
0.004477987269293743,0.004160905983398671,-0.0033831107586699237,-0.0005407134357245655,-0.0039289638319913705,0.004838636340239957,0.0038058639336358154,0.0028467968036302747,-0.0030193485435853953,0.005233943013495964,-0.0038026474408980036,-0.0023427765251320806,-0.0037165299606440735,0.0028213903821121345,0.000292900342592541,0.006509459621773036,-0.0005814942554479854,-0.0009464436889675305,0.005899298341537845,0.0047145855361714,0.004199999234757007,0.004288274711812534,-0.0034458889056284948,0.0043393829789678635,-0.0007490867879687338,-0.0020614841092337736,-7.670378499185247e-05,0.0015713638018853234,0.0029458797990625702,0.0018659991624642976,-0.004317928302501992,-0.002906989533807094,-0.0051507471064713055,-0.0007720306649637407,-0.0037354577906930646,0.005138052603195574,-0.004616571068418657,0.002829291250134344,0.003401422686685317,-0.002373972119341681,-0.004882017316169508,-0.003673075158235164,-0.003570552372598003,-0.0036015074452553607,0.004028291813067344,0.0021361156920572852,-0.00588431434297173,0.0028166222383348267,-0.003215952877187697,0.0053007045265081095,-0.0003620862355295769,-0.0048848278290518285,-0.0031021061329168306,-0.003882051735655884,0.0027277824155534742,-0.0028773225751247736,0.0027349995237313522,0.0008224489523625178,0.0049165019309171006,0.0012978586966699297,-0.0034203365207859746,-0.001377699713789256,0.004486997751653293,-0.003022277179829298,-0.004580736856563928,-0.003390039698785581,-0.005918977712740879,-0.0027044607615632353,0.001516553645775595,-0.0009752908639648464,-0.002280736144179618,0.0005201126182886882,0.0013232641445354337,0.00137338099130485,-0.004873146177009988,-0.9944086785370536,-0.0055137029460942295,0.0016486564676380852,-0.002531659954511347,0.0044176590775875275,0.003736955971074543,0.003599117412661445,0.0031389628322881584,-0.0021872321657394308,-0.008198859149311033,-0.0038187385644467566,0.003609423757418011,0.002051039244453656,0.0035393996036704694,-0.0020335378654099258,-0.006552925049757108,0.003510952638682432,0.00410887184688613,0.00416800070293012,-0.0029707631193753798,-0.0064291750549915205,0.0015878248823280074,-0.002413074365022866,0.004147399142866802,1.424230754,1.075769246,1.25
0.0005449415741707261,-0.05721805880691582,-0.019727264131226826,-0.026979332402649485,-0.006229035488612277,0.008421828695454612,0.0015921834482008222,0.03177641531226264,0.015357468374846542,0.03128587074830039,-0.012235926561931215,-0.02460304517486428,-0.008309407777880484,0.012661895041426039,-0.04983380234941384,0.014464404902204754,0.004593486566268083,0.12140316226220826,-0.004127907968686597,0.015704687067336406,-0.050553717355130354,0.036032868499074465,-0.015445880743366208,0.08478179595139994,-0.020942147359001025,0.012424701244270017,-0.054245460275429716,0.03356931083123373,0.013534912605074561,0.02876518194145389,-0.0006548337130115893,-0.019209512672255177,-0.027809650893465557,-0.00475856123102978,-0.012233922412090736,0.08328540010617971,-0.02537151451097684,0.011774689502542672,0.018158715675194628,-0.004159584241935205,-0.018805392116317324,0.022706736989119486,-0.05231827821531517,-0.014424322120270498,0.013593759901937976,0.14329571838037833,-0.005932124596006103,-0.005539511667953695,-0.01747921282110148,0.09301989199663065,-0.018301705864963165,-0.06353353293025713,-0.027639323842018372,-0.07795155396531254,0.006823100473646781,-0.029814267381592888,-0.013839856945322521,-0.012492473186762805,0.016540698974560352,0.026166787400596764,-0.011147495851302426,0.002627592139752203,-0.09100808512317067,-0.025264835243229564,-0.010139072164171278,-0.01827857292390944,-0.04006851161910445,-0.004694630791658834,-0.0029885078885814142,0.01845772642644175,-0.054749258275491534,-0.08305576430277199,-0.004841949987683864,-0.004256742827818362,-0.019766062245039358,0.009993249479017212,0.02326259242977354,0.029723163237655413,-0.023347393478059034,0.016827428765708977,0.01934439500000167,0.014077058112012174,0.20268773680427787,-0.040480178714813145,-0.09721928693949516,-0.009547424236338167,0.013769832778573462,-0.01985569452459311,0.00900193006001524,-0.01071233320700926,0.022697228573923207,0.01148757336057021,0.003424553964260628,0.021677728031823752,-0.01589474675983605,-0.0077945375421655935,-0.058250851942475784,0.037915952486887734,0.07293357363423801,3.369995498,2.880004502,3.125
0.009528259992374272,0.005244926006305854,-0.005161890253737954,-0.03625286168443433,0.0010416224803782318,0.008319911040467885,0.002739169685005397,0.02961008504351703,-0.02148704993747084,-0.009991808807496404,-0.0011013119215345032,-0.010507850913299636,-0.005698459235950583,0.005008959351435576,-0.027525403974043527,-0.011532296358222812,0.004007193941091208,0.023230490105285276,0.00872183711779806,0.005646948470536519,-0.056204487590319485,-0.0582237561289262,4.554370254043898e-05,0.015266107033013405,0.00726981100879235,0.006119810677753251,-0.04251682386393579,0.005806285854269811,0.006033169832420437,0.01750756576812758,-0.004424376049058233,-0.017038528702233064,-0.018430575241159958,0.010939717973337709,-0.008545920658025662,0.019838309567441953,0.005810458287404867,0.0014525744278858943,-0.003148664182245742,-0.011310693844568048,0.0037734279583455004,-0.020191719710264053,-0.0010761705854019632,-0.006785331363161911,0.0058582474120097575,0.04253314221868672,0.037254767341937334,0.010751859910603997,-0.006773945310720733,0.06180334270124364,-0.02120837067330452,-0.007245034142999058,-0.0016262812830193007,0.5749819717555766,0.005359108676147343,-0.018221435921005412,0.010940395510979762,0.005617081908141944,0.016038265362776968,-0.03900407009872174,-0.006246530445975197,0.0019115010205988574,-0.020680387306495237,0.04634801672984584,-0.009094154231190048,-0.001978120020471947,-0.021675829097766212,-0.0035315299302831637,0.005711919841363954,-0.02695352127207252,-0.027526535319849145,0.011769142058436202,0.004161186056585223,0.005565821011741458,-0.007941566512400605,0.003489138790711354,-0.008210540916788325,0.0034127601807489175,-0.007585665093854745,-0.0029593755336568568,0.01605727934847463,0.030793078465037833,-0.21338175338814946,-0.009983049914481328,-0.0386683056535143,-0.00422263465571454,0.001484831584053569,-0.009740878934308287,-0.0006178887860235643,0.004145984344416576,0.020208734400645516,0.006609001336731647,-0.05192134189135316,0.002328667385811218,0.0006707000310688567,0.02532278107671833,0.0004330151217210691,0.01171404152637595,0.030417575500379906,4.804087,4.368326794,4.586206897
0.010026335666572784,-0.03625053504786317,0.00717018973791007,-0.02265660808959431,-0.0029436469426530635,0.007352448563803076,-0.0011017529585269435,0.04485856683287136,0.023052770036502978,0.03882935194847159,-0.006760981989361015,-0.006141423212882421,-0.0045299162577965985,0.0016875126627340588,0.047499277571793376,0.02316190259548209,0.024377027578285793,-0.00396335873389678,0.002658604263414261,-0.0017790262773289378,0.026349013976515033,0.03588754055534267,-0.005029750343490579,0.00888357312553351,0.020771014340912695,0.015330153227892404,-0.04616193501191843,0.017708064924189762,0.010461672035789153,0.00213084742519325,0.013708866408492433,-0.0060128163962693045,-0.02490381812229907,0.021940972344788128,-0.007622144219231461,0.042352856070872795,-0.02463153115183202,-0.001991561424900638,0.024950043672939404,-0.004895722187709702,-0.005093924874631719,-0.026428441929335963,-0.037105593690708955,-0.008206404194151787,0.008083027681731166,0.01404286515791411,-0.001544974894610755,-0.006574039404391671,-0.01682372546438177,0.029059962661270432,0.02928650892228791,-0.010941161804022636,-0.047737732634811944,-0.015551898522078677,0.007152168609045711,0.00456173130871897,-0.01637203692765535,-0.011846939536212872,-0.0019848421865011263,-0.030930007880298083,-0.006061608904006199,0.004260575390434569,0.018900724049908228,-0.0028112850126552325,0.007790042867079814,-0.01789360193898009,-0.010856393988612137,0.005016310063162046,-0.02369451832428181,-0.0280513964759611,0.007159782473361697,-0.01073175112768446,0.007136574984989389,-0.008794840501836711,0.02179266650468104,0.009410268178624016,-0.04118115299205201,-0.005455348356718286,-0.013071162254660696,0.012051574788492706,-0.0047846564131682565,0.04741104217694173,0.029728535141206755,-0.017741413566322337,-0.029676349734912923,-0.004254012356298243,0.002989947810867856,-0.017266302510649367,0.0018435241057333767,-0.00689632114486926,0.008146326330168388,0.006014581900617493,-0.02159258152009874,-0.01292094479207703,0.00825337382865197,-0.021670046699041264,-0.017099303804537207,0.019087465201333094,-0.8295114856369318,3.431346944,2.747224484,3.089285714
0.004269169852098905,-0.004176065326489033,-0.004069150587771156,-0.010051883787289755,-0.0014392551470892659,0.003780257662989524,0.001980892701548209,0.007903491329347324,0.006402653481752523,-0.002931833232934713,-0.003358827865025247,-0.00428688971158954,-0.003056214748226494,0.0034377658307395316,-0.001756766646308879,0.002717884124688074,-0.0023106208337015433,0.00247585752488207,0.001541657724999329,0.004842979555557806,-0.007428196319994468,0.0008536089102269339,-0.00335874325229788,0.003286579008737322,-0.002747495707720741,0.0004579881028051876,-0.007205724000177186,0.005039648702781603,0.00326585560257452,0.0008438455118087958,-0.00045633767411706834,-0.0007279096711301698,-0.006354880372836728,0.0035730184305730714,-0.003973947861399216,0.009677881177492222,-0.004611345604875247,0.003045053711789121,0.0062884013648159005,0.0014970099078077358,-0.0027157022890271377,-0.005810436582108417,-0.0050762282784839055,-0.0035997789639020546,0.003978927478838642,0.007617288593566746,0.0008820632276533182,-0.004039602713996987,0.9900126698194237,0.0012482367901487186,0.003138418805032136,-9.515728570300819e-05,-0.007860937024489164,-0.006674476724237519,0.0016420776857305917,-0.004263618578500583,-0.0031144399596902705,-0.0005709370518667605,0.0025618334737355676,-0.0020149256212045274,-0.003476846379309264,0.007264232641576057,-0.000734763405706317,-0.005728375812124786,-0.0019190387068282356,-0.005967102197582874,0.00018887429626381573,-0.002315818553813805,-0.002013859237319507,-0.004406935643602147,-0.0025722375856045802,-0.00403827876522937,0.00517244082579063,-0.006768806875126585,-0.0015509407147196988,0.0032520376085616136,-0.008589689001651907,-0.0015141668133812187,-0.004956789822299283,0.00483884972660356,0.004740581594080592,0.009205621175495539,0.0004955527700143807,-0.004669336696503455,-0.010261685329608437,-0.0033153554350403747,0.003986112164867636,0.0025311744614926667,0.003301653181662226,-0.00028811283399136586,0.0013292082191400992,0.0047322168984475915,-0.0027790615699916006,0.0015074210678689044,-0.004325650785745037,-0.0045131750995244324,-0.00047562014506309647,-0.0008717178628580406,0.010325612404472348,1.384178612,1.098580009,1.24137931
0.009042822325382723,0.01215334890173512,0.004818185872697398,-0.019039907789583928,-0.006055560121225117,0.002206504308374656,0.004166903059951288,0.013599638127352338,-0.00040466056761119534,0.012117440648774723,-0.007342398593799328,0.010472027662707016,-0.002205152357214428,0.0038849870897443815,0.00295495692624015,-0.014927938176360128,-0.010015816353435217,-0.012800123955513252,-0.003058899391834671,0.005624951250753377,0.004960673469643647,-0.012853445650590522,-0.007314199729676551,0.009397190781785567,-0.0011825525712254533,-0.0064164863024921805,-0.006874930103800732,0.008575345201224487,0.004922142611493785,-0.0008377551581860742,0.00878920681569153,0.003199022708354506,0.012900157642789145,0.015755211869842314,-0.0001846641890089269,-0.009427527859534168,-0.005455268472480398,0.0005360797333059207,0.0022654254318567237,-0.0007749589465912663,0.0060136711871342065,-0.01298306897055616,0.04118626165445614,-0.0053251267380432675,0.003039253960745363,-0.012939597029131762,-0.007419516399472787,-0.020960593638397626,-0.002646878645978909,0.004375982487515131,-0.01154667873638317,0.016661473542698698,-0.008616871994361822,-0.009583756115405136,0.015580630944250658,0.019569788519176443,0.006724164437040241,-0.005202361836364046,0.0007020538529214177,0.0012635797733226571,-0.004058264819078075,0.039080990874860215,-0.00039435949201042746,-0.008502803005787526,-0.009557526693070076,-0.007175987721530293,0.016259446112988116,-0.0049218590811035655,0.014146298959416444,-0.0026940452770159913,0.006549911666404253,0.014652366816501573,0.016408888870508367,-0.029173518963417855,0.00775118181584576,0.0021456720383216657,0.011603523853208139,-0.020139276915749477,-0.0017573494427812573,0.005547957309182023,-0.005884193623740206,-0.01371403205518193,0.010272191918459088,-0.006322935584859811,-0.010348446876331728,-0.00306201835663204,0.0018975654271225198,-0.9429264796490296,0.006593377432232716,-0.020630034107635833,-0.005855164270653316,0.009827985960453046,-0.004603947942946705,-0.00010585679837911537,-0.002484459891654159,-0.006010770934458593,0.00476927945474891,-0.016938115385458977,-0.01501348031132686,3.165961789,2.619752497,2.892857143
-0.006283832145134823,0.058021986944314694,-0.00880837294948975,0.025438837235338685,-0.01301672695815507,0.02191553789288723,-0.005832536348357152,-0.030196978351959645,-0.0830233612243296,-0.020166948995459618,-0.010025376574105556,0.12092821318019197,-0.012045183416410825,0.011767201656575446,-0.17049332121123564,0.0010127848302009788,0.029659712046541456,-0.020450351296453246,-0.016081897910488547,-0.01871702143477638,0.13096532729842658,0.07190744592333106,-0.010732271040206508,-0.02639738265782217,0.08879116891840276,0.0916698493595408,-0.010476401070910952,0.011601131905887628,-0.00012452421629481308,0.009122662092752473,0.021899404509407118,-0.009657076249101892,-0.003840447046218443,0.11755890695078226,-0.007694682875946156,-0.050956067402575606,0.009482022363472816,0.034565529500454065,-0.009468387269074903,-0.000684599761596509,0.00519387024553286,0.178881270690762,0.021982031330529925,-0.010190751039610412,0.006496240967892061,-0.10304254022385292,-0.0733767333629297,-0.029869717434091014,0.002132417284405383,0.056872348152897316,0.1007613547785493,-0.11249379204634345,0.003770100842047515,-0.009797135909433013,0.02797673221693839,0.008194748684398935,0.04180993455141104,0.07046745528361238,-0.0096514759815669,0.07786678913841358,-0.004101959900324145,-0.0008407703646665961,0.03893829327313508,0.009344486393097762,-0.008836375290104469,-0.02073416294572735,-0.009679148956773046,-0.005453298941185828,0.08671877719851462,-0.03709151340125137,0.016885544629020505,0.0012087733996687918,0.012504415908394535,-0.01434001956932116,-0.0068101891806971356,0.0019886198258019933,0.004562189068647961,-0.027666649416145803,-0.005811484232100561,0.017222544519400373,0.0007627028632220757,-0.033000346755966914,0.016086868024094845,0.002253921002836437,0.023556697184068952,-0.008258439188495156,0.013136575383310959,0.02438485706368014,0.011389489042731935,-0.030793237018929897,0.009451073454292417,0.005720245137021725,0.03275670183439656,0.016738780932536106,-0.014205821035528938,0.08133340741026673,-0.007497902173750071,-0.05918290597188319,-0.032265096203880766,4.371789143,3.869590168,4.120689655
-0.007170620473603521,-0.01282130951790809,-0.013608511114670773,-0.009881662845416854,-0.004543098823744366,0.011770330283552986,0.004891927238441745,0.01597957629342134,-0.020185248849341635,0.05520887712938642,-0.008615607200281627,-0.07638863997535554,-0.008651818019227639,0.010240947469531213,-0.0660360881130764,0.06311757072455768,0.004789785994312772,-0.056839873504367165,-0.01880469713525147,-0.003920952959851673,0.043359200965937844,0.05303294333825922,-0.019005873139739612,0.029233992449479718,-0.00907093450205134,0.04499882812774503,-0.017541046538267664,0.021716376222130747,0.005725023495165065,0.11477751152847379,0.011552530614889747,-0.016074475970900455,0.0032869349873939353,0.05254204181861686,-0.01273597770776627,0.05603456779973453,-0.017821439221593932,0.023469662206730302,0.01252336842972454,0.0061729558609409825,0.01760061042133443,0.026102150268245448,-0.0026279845871178533,-0.011360733911154712,0.010853623681938316,0.09225068807814174,-0.03675872948933926,0.019823489904247607,-0.01359070324162134,-0.0068909360669474565,-0.004192255630533837,-0.02086721121782432,-0.03230141482432167,-0.011799318546874403,0.024499804568105084,-0.017473051916741804,-0.05650223348057911,-0.00486687885055367,0.01575872261896956,-0.0497933697924042,-0.01024359671245247,-0.012792790267853266,-0.0636867438146817,-0.02312203988721197,0.00033705628737500765,-0.020964643740312202,-0.027549853087956024,0.0011397214235724287,0.028678065964333015,0.015139489082422842,-0.01246595254872004,-0.008301353752018384,0.005845594433548727,-0.014392777436314409,0.022740308282654376,0.00890138394162362,0.05384214088526585,0.012174673176593055,-0.020604956649927498,0.019096173516594334,0.0005162495722235928,0.0771451425878253,0.23085064282440376,-0.02226137651753625,-0.055042097018052516,-0.005280446458287384,0.019573378363039007,-0.007108805075134726,0.014964835845516106,-0.009036713282888692,0.030245622181189792,0.009625020285992233,-0.07714560853525651,0.035476510462754074,-0.01867370723313244,-0.0014757791892940914,-0.029232925201943212,-0.016488760502013176,0.09493820732334782,3.312221095,2.887778905,3.1
0.01809580342370231,-0.059213049513507476,-0.01231173319452904,0.0017626860161109785,0.001055591447071058,0.016244544127653533,0.0025570445341356446,0.04975936854750456,0.05596909601143727,-0.027933875316657298,0.0010270373695385735,-0.019848846552323267,-0.0008652936384892456,0.004687144497315201,0.027504702710169818,-0.014399254889598817,0.11009683638323423,0.05567312810992433,0.003919913787443204,0.004760551528098262,-0.0443367485269895,0.0020546751031752957,-0.012250395012101853,-0.05635204158829529,0.03991965405914111,-0.003473487541767362,0.026918482874010916,0.022928373646862947,0.006140513531145847,0.018212992121782446,-0.00029531711272891915,-0.002578487497703673,-0.06780029249644308,-0.013767016825639949,-0.0071688116341200306,-0.6095586527283908,0.00909120479826037,-0.009526174580827773,0.027130348682260743,0.05119087474125491,0.012600232465642588,0.025263408393961854,-0.06151935768048202,0.004070903145593958,0.006430612785516816,0.06497562033489222,-0.0036023414820623412,-0.005704118436156176,-0.0205610023980749,-0.06549972406398906,0.01879668813458803,-0.0268814172905404,-0.030451012682795667,0.2357561301029171,-0.016005429753696197,-0.025160142376566157,-0.012448986457952746,0.010600294284449885,-0.008052250154227057,0.015253701795597098,-0.002607984926418159,-0.09613449254130867,0.08821857257355768,-0.06169453451532318,-0.003664510369848038,-0.009479219364942754,-0.03960624160708455,-0.012257265174465877,-0.0008907183578488003,-0.0326137163550727,-0.0273063997729193,0.018472859096108424,0.003796376492932723,0.008989440732436701,-0.024375898604899224,0.008745892548929426,-0.07862962530641603,-0.006222431158240375,-0.009062353310702828,0.003225099216900229,0.0012908174829076799,0.006433304778692496,0.03820536714258026,0.014615163873034754,-0.15708458106562256,-0.004179668407363247,0.012634494959797434,-0.01810119718726216,-0.002391209860849411,0.022795865282560304,0.026551243686224794,-0.008616884220802153,-0.014701780454701836,-0.011045912202431864,-0.02164268255725132,0.02962602711670599,-0.002562305697430784,0.025156741849506267,0.03250116166163036,4.756993215,4.311972302,4.534482759
0.0034894425135534187,-0.022730770624141403,0.007111695056851514,0.01639952877862099,-0.014086980985493523,0.008634255962696097,0.011500697110372375,-0.012105259348265035,-0.00917269805242741,0.09974709750304184,-0.01133562854246021,-0.022148876203807094,-0.008751034593104709,0.013152821540768956,-0.023717220930138044,0.0048785864624590666,-0.04299979174733853,-0.07724792467078709,-0.005654399038305468,-0.001032836677711435,0.021248847809450203,0.017297458993278517,-0.014125822121469513,0.024268494528721495,-0.015494066864056768,-0.019782415439991957,-0.02126820407754748,0.017833936973402895,0.013773070172462126,0.07070392476027482,-0.012549202530775792,-0.01492529772674802,-0.012902908406503611,0.003728219668494307,-0.008559634453317018,0.0397143784907741,-0.008939753702431533,0.009541293324096528,0.007323318678866841,0.004031631244553576,0.0116876952349752,0.015379923063159925,0.015377200352711435,-0.00942829729129675,0.011100032683146058,0.045809924979869576,-0.03249298579151672,0.028887785292947644,-0.006843863334832182,0.018693859178435652,0.017444363643176808,-0.015846260971000278,-0.036147539912806746,-0.019403149126134108,0.02442951088627678,0.01844702097901348,-0.013064871636196901,0.025347042879963793,0.015188519123094286,0.08563179289804397,-0.009565593387869014,-0.027773673300785603,-0.028816238984705506,-0.030047900829775324,-0.02549139233982455,-0.015050632416235485,-0.03241811905196361,-0.01029653900344495,0.03770953468764622,-0.018146856466571968,0.0006399192746866857,-0.021428199232150003,0.01395629668323189,0.004834429206793975,0.0039025915382672194,0.009837423727788367,-0.04348036294742592,-0.0052302445540990655,-0.015860105062850904,0.009811050833777474,-0.005503035104374723,-0.01857851377355137,-0.011766506683563356,-0.008081579133485966,-0.09845273502468044,-0.01109790293780118,0.016282764489556584,0.009163569689498156,0.016292596637401378,-0.0009276357988940223,0.023110691541843288,0.015431641464891815,0.01725480142054079,0.015770951129879474,-0.0172618606644886,0.017227360044798294,-0.21370773922843267,-0.0014354139190212664,0.030756869535846068,4.655644914,4.137458535,4.396551724
