fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,CIHigh,CILow,MOS
-0.038672163393772156,0.019707847245441258,-0.035179900751458264,-0.01633088423632928,-0.07959053706409597,-0.022770495359984128,0.022372057283497525,-0.11332365089751613,-0.01572754962136757,-0.027595235554289867,-0.0019839702263121624,0.009100188604583935,-0.013253003205890592,0.017465219571367794,-0.07407493254770725,-0.047483025636203824,0.015814423874147096,0.30890619445869666,0.025254025709239947,-0.03852614683832946,-0.0070386539838336575,2.970983131,2.251239091,2.611111111
0.04680169968037053,0.0034785649565768047,0.007093799058062875,-0.050942338760140767,-0.03893540894867458,-0.022511017904365816,-0.06616722783196101,-0.05500708305653787,-0.29321499408150214,0.21199530292115448,-0.004860875654371482,-0.0004354681949591454,-0.052799529099597085,-0.011028312677448176,-0.10632310543514853,0.006411378428486166,0.01947960410187319,-0.028808175858460086,-0.026042976945297197,-0.007933570387062366,0.01912106581338854,2.686788331,2.05395241,2.37037037
-0.014539275897532221,-0.018371165190639686,0.020649689635834734,0.019907490899265308,-0.041923010175943985,0.016128640705739394,0.006367859958631677,-0.056563271402045506,0.03533959053773714,0.24906567197475368,-0.025341773573931345,-0.009009738664915242,-0.0035455307188359785,0.017434560797657147,0.008359639387376435,-0.001093345846627094,-0.012387228042531926,-0.01236855407026969,-0.005901268028782237,0.0008341425540910359,-0.01731976066191988,3.044920759,2.339694626,2.692307692
-0.015552941174871446,0.09294117806986671,-0.04253346364374449,0.05739597595564447,0.08634496927586928,-0.024029969079530752,0.05813967244888563,0.10980916869742013,-0.33979625756948983,0.05397561232956441,-0.032325600954514505,0.035415078312129526,-0.08634305458977248,0.014830270905935743,0.20525192651575874,-1.6597693610989872e-05,0.03867255658052124,-0.04425482628150348,-0.023450683369281744,0.02463315542846442,-0.040109455221670226,3.95457961,3.30467965,3.62962963
-0.02971944613675674,-0.045629049645057304,0.1309062668831527,0.007215396614665848,-0.08792126817265973,0.047934826925009055,-0.04000362761289408,-0.028313055528959085,-0.09045485902695097,-0.01889804358288554,0.1333098193829297,0.08564601353694658,-0.020549678181309053,0.0030484499545167937,0.011216049528317753,-0.025133230357553587,0.03544276959813186,0.0023842940138111886,0.12914092784378295,0.017169189892979417,0.0044789202718718505,2.576073139,2.123926861,2.35
-0.0267364365527502,0.022488698463199484,0.013896741519539745,0.0032150158308486693,0.07866128033302164,-0.023379067589571218,0.0016056721655902874,-0.11301469174330861,0.019580524316419295,-0.039737456887419656,-0.01107683332349738,0.02068660991715215,-0.025499901701139124,0.02633857825815252,-0.06856295279271363,-0.023970821604186746,-0.03871870871354558,0.2753373621054942,-0.0015258993140930446,-0.03032271605322764,-0.05016322807832723,2.728516741,2.054091954,2.391304348
-0.026354255537382278,-0.006114606567376888,-0.0005162538172638033,0.08216660279015689,-0.10226577855054561,-0.027798604874778133,0.0725574784830718,-0.08534875614745621,0.013109969270410518,-0.0338445484617687,-0.07183738240656713,-0.04799372757476013,-0.02291811960780502,-0.0007284840880530377,-0.024715227695625237,-0.041905265537910026,-0.005524894584772448,-0.008505867237281896,0.03681933640981913,-0.02875462770341674,-0.027814936715582998,4.23399043,3.535240339,3.884615385
-0.008430331506226041,0.0034016154464630863,0.04415613952524925,0.03939214131141553,0.08123594914993386,0.022730978558248724,0.019381071322695637,-0.0683619710563612,0.014475232199671777,-0.03183222531609167,0.09504364369508819,-0.011271649708002021,-0.009048839106939731,-0.014955982868780257,-0.0189581718501864,-0.0007682414283783971,0.0059207057733756605,0.007845743711909457,-0.03329445439899926,0.020785462685996008,0.009260211924593698,2.558665314,1.941334686,2.25
-0.021111081414816317,-0.03497743245873073,-0.14797316963769666,-0.08392263353063348,-0.07083432568808387,0.08822194182521309,-0.05931022912124645,0.12836405370282095,-0.03328020705695199,-0.05670566164308663,-0.010841037060832127,-0.010575530665392192,0.02927542357423961,-0.01300493550584008,0.022481955987068612,-0.023589572346394628,-0.10881374242398349,0.12227444570677212,-0.18256898250488873,0.03135831572699188,0.011206503266183882,2.137035504,1.690550702,1.913793103
0.16737512650628567,0.009476575503622865,-0.041550867080334154,0.006339648437672018,-0.02639894006577999,-0.03531008939225008,0.3516998970290725,-0.014043123522314502,0.05508032990107716,-0.03531140680964892,0.04854196499932353,-0.00996454231480088,0.052880854500134314,0.04096153956339936,-0.0570084537822282,-0.020519755674787324,-0.14227771734130926,-0.21126835026554222,-0.04760410076487431,-0.0327411579789818,-0.2791016914080693,2.303374142,1.770699932,2.037037037
-0.06319876197008668,0.28912988101974224,0.09906070494371462,-0.12367597518848204,0.10629185052901059,-0.026175838538063677,-0.022417750955390864,0.07061984081131177,-0.042178119391784355,0.007866420149816483,-0.024287049995515793,0.07164166871627492,0.05350986581135617,0.11889893348155511,-0.028189529124286745,-0.015935091199002476,-0.027514716753267686,0.05372640908641296,-0.04253522151698372,-0.07486888935082975,-0.010153987856968688,1.471686809,0.994979857,1.233333333
0.0016190520597202283,-0.050695225343670734,-0.02015900395152644,-0.0018994004067104397,-0.09114902962112975,-0.011523406782075212,-0.06731302643872976,0.0036276866534669964,-0.21797572040524443,-0.054137619030503244,-0.10275525976402333,-0.0026645136500224012,-0.0035697773626743546,-0.0029405666168118463,-0.043149545766336526,0.004628521232354817,-0.007405967451626746,-0.015882127646722567,-0.08083768094954705,-0.010016882157515023,-0.07465049644300226,4.625796982,4.159917303,4.392857143
-0.0398862240371088,0.01678147891420985,-0.12492378744956661,0.06945734768823268,0.06630925490986041,-0.005463599560171484,0.05351693296573897,0.049387016666085685,-0.03381077922267238,-0.018354015610289515,0.0722544420762959,-0.013900887972676034,0.005137133356835406,0.008777417043048024,-0.06941164353569107,-0.04631231675170208,-0.02702427391133165,-0.01138426882099969,0.21914624234666377,0.020229699560387063,-0.021630544672714375,3.28166657,2.785000097,3.033333333
-0.03909549958354809,-0.021468030805034066,-0.026359075447400022,0.05467743738619761,0.07611820914214162,-0.019332482978262656,-0.017797729818441507,-0.022735078115767565,-0.07452540631058842,-0.025769973815532008,-0.025138779755028477,-0.012128996573625025,0.011201232513871283,-0.009993944834498196,-0.06341881042716914,0.7688154742224987,-0.008475203393591594,-0.10446561249461903,-0.05302697240094651,-0.02274610998140617,0.034477115665139224,1.786571514,1.313428486,1.55
-0.002078210732586894,-0.01887351699883501,-0.00886692079353438,-0.0480984619232771,-0.05185675893152455,0.016479091796206068,-0.026179269162654787,-0.20890477613304592,0.04285456250964702,0.04317267508411647,-0.0560642579492519,-0.03146909435161704,-0.012584320248513152,-0.01779259624075418,0.008981816576893203,-0.017737081131838344,0.05763910925639794,-0.01936862237318127,-0.02491590967471436,-0.015432151495341603,-0.0009080236409300233,4.400800178,3.806096374,4.103448276
-0.014556141713462596,-0.00455700375078499,-0.006900561075049644,0.031810471921741204,-0.08610554377078675,0.012035395856254457,-0.01692781732435241,0.019879687200693504,0.004459738133709517,-0.011149642191407795,0.11689966403717182,-0.01367650748358661,-0.020624342075516288,-0.006638011849998586,-0.01967802775361202,-0.01373403307301205,0.042257123989318295,0.0004954286914128467,-0.00234680767703449,-0.011035310891035818,0.011928041540158524,3.448905722,2.930404623,3.189655172
0.005395264811593056,0.054397118734793165,0.05106804231833672,0.007740586253330305,0.031278867903462376,-0.01604769600432881,0.04357475104812431,0.03224728960949143,-0.004299673375383104,-0.01319570089985524,-0.013461359450475285,-0.045689686686675814,0.009160493510360189,-0.0003160619852492019,-0.010390772357693003,0.01516730831084366,-0.008579124053505475,0.03213334972241366,0.031312204288121176,0.8193295761633125,-0.028618199270464908,1.659640274,1.271394209,1.465517241
-0.0013370466444437782,-0.01352111561236774,-0.01353459733870276,-0.05065770015496718,-0.05053544649539365,0.01673844558801596,-0.009079260537607133,-0.20506443499902324,0.038449336264656346,0.046946654019014454,-0.04885734149042869,-0.03881210086435298,-0.011732152096881983,-0.023012852254673744,0.0046027176962711415,-0.01895753877863925,0.07253960688559433,-0.009695496825499814,-0.021013077005665223,-0.012059524935077417,0.012020463018139848,4.392735837,3.814160715,4.103448276
0.03001130599640489,-0.0405836746782397,0.005358214457358698,0.00222541005255562,-0.09788680389795902,-0.046886246209286137,0.03168557237429356,-0.06584129523496603,-0.3863943686054135,-0.07662428397041461,-0.03089878538456856,0.028971164451883937,-0.03076760325245866,-0.002125790195644723,0.23008052866695092,0.007842178103215426,0.019616846995781385,0.012523434758202208,-0.03132593967987671,0.04462617411248413,0.017897239329692626,1.965763382,1.498522332,1.732142857
-0.10315726097236046,-0.10021427630654792,-0.07132581182608114,0.039064810354564994,-3.251744770711808e-05,-0.1097309119942678,0.2867822377095196,-0.008911858327020824,-0.027920627351464077,0.012579274346236844,0.00070510071059567,-0.048339008308993806,-0.021814466778824936,0.004766223767592408,-0.08156461826687801,-0.03845287323871884,-0.2682368841974642,-0.12641135076574223,0.10316573747502533,-0.04170534632150043,-0.10985063762478808,2.518109498,1.948557169,2.233333333
-0.01120203902300687,-0.025859690551866155,0.03783966564551979,0.024992177862283277,-0.09670209236127543,0.0048088082812876715,0.032130898664128014,-0.08054779107675214,0.010860000471385049,-0.03386254598489764,0.06039178714554336,-0.00909293460492501,-0.010487255734245254,-0.024469409463574135,-0.014635452614985512,0.011115861210505153,0.0038119212247304302,-0.009076606792476967,-0.017928429689806555,-0.0065151540386363576,-0.011478795249364815,3.636244181,3.018928233,3.327586207
0.006545626441754768,-0.014178929132612398,0.009136169721124462,0.040077354137919415,0.07708075632139985,0.006298274731110054,-0.07611314552963211,0.048202902426851345,0.034071243665435805,-0.034461382800284275,0.0022982044848885797,-0.01699330186036827,-0.03050508962944549,0.007261782789896614,-0.006204990984066878,-0.00702429035553706,0.024862075666915073,-0.03329675117155852,-0.0017412245111444603,-0.007363409452316286,-0.0554313976993691,3.91045444,3.503338664,3.706896552
-0.013249049359699812,-0.1461553784500538,-0.054221579441286354,-0.1747524344929331,0.05748338175344142,-0.01472249301561532,0.029058069058721214,-0.10603402216673549,0.015784814739205087,0.036530438333141624,0.1491386943290328,-0.044317719239242694,0.03382435960208281,-0.006162509124332619,-0.003914896837802132,0.009500996584291196,-0.29385412876021477,0.005585320060703838,-0.020897855223872316,0.026912846887915103,-0.08024296738667974,1.945329132,1.488004202,1.716666667
-0.0038050386254221843,-0.01137169351893272,-0.007495115182327495,-0.013577315679225904,0.12289040005283748,0.01808437344706405,0.01823783977173525,0.014481777260001192,0.043094364660222956,0.19190155173819762,-0.07887101275236914,-0.030248455466886672,-0.009593329776338132,-0.011536052936909473,-0.0021530114140745267,-0.014599298112033351,0.052434760770742224,-0.003912922835876984,-0.01647254403757001,0.012215228107563116,-0.006968818475718038,4.119839898,3.472752695,3.796296296
0.01247047015174453,-0.02344951032057553,0.010573778134290958,-0.24494250732561798,-0.040344522393590584,0.1514940495363528,-0.08705466991716732,0.06817365598179596,0.08769386194908267,-0.020874901808731118,-0.02165373925800971,0.03289046207348372,-0.07934976368350995,0.028037343902551783,0.01813350318682897,-0.06926476473899972,-0.08904706231876724,-0.05891622131134686,-0.1365379758424513,0.0543713580632333,0.07219270838690664,1.592996662,1.240336671,1.416666667
-0.010562363618177965,-0.04156367518633512,0.04686319308195501,0.05042713105931767,-0.11791447856405976,-0.011985634224777955,-0.027751494145678658,0.06557356848050613,0.017314376978690166,-0.031160032108903606,0.04955193282396535,-0.018316546236755844,0.3765221015560123,0.010714784080545865,0.3376600475389948,-0.010527926515120618,-0.07867338696002998,-0.002594607552419848,-0.01143204678713472,-0.02762657575705593,-0.0063821191869627685,3.075559963,2.385978499,2.730769231
-0.0066898051626624756,-0.016398838411157444,0.003076404126821214,0.058611686033504216,-0.09270661195432611,0.024833961757622845,0.07373127282526822,-0.12938530134862555,-0.0012471541464953461,-0.06303369344958526,-0.049561498356021895,-0.005105575155065518,5.153040168867523e-05,-0.0035043399754750267,-0.01650714693675979,0.007025212502739283,0.0028010133667541993,0.021348085363225036,-0.0009623088686815898,-0.003594509439966299,0.011339687415728035,2.501572021,1.9811866,2.24137931
0.004298554506435562,0.05243300719989037,-0.06805198836515539,-0.007949773583445709,-0.07212462428638879,-0.269897765513757,0.028950616222210852,0.022817574868075202,0.2761867951380455,0.005154010914131604,-0.0438186276366821,0.5860357633899528,0.05251881030225943,0.08401606837555306,0.03401490188382812,-0.032873745747378114,0.18545431437708523,-0.07979666139671544,-0.2276662367826304,0.052264427955272225,-0.02812419791218124,1.284138137,1.015861863,1.15
0.04909641395513164,0.11718933913847712,0.01178034425257684,0.11422961959850429,-0.07206779577583515,0.02450335128508074,-0.06930916718334446,0.041526389931691436,0.18936748917238827,0.01376782412576946,-0.054537696445337465,0.011414981576743158,-0.11886539557461848,-0.11535235274638463,-0.010484912078620618,0.21008120867961014,-0.24302476504014403,0.0036958231740680204,-0.048681738963402506,0.11065199003483152,0.05921374451847885,1.529546306,1.23712036,1.383333333
0.00778774905089662,-0.01021692951017764,-0.016281999969295784,-0.04674674640758394,0.11556899725834145,0.01798544064924978,0.0008767803036767927,-0.13040921177198897,0.051516257342591194,0.058650236987218836,-0.06786000153930716,-0.043012138401566674,-0.020095264567869902,-0.02154423732111884,-0.002216007366735035,-0.016918120322114885,0.08046330923977235,-0.00909146675086122,-0.024132949200020695,-0.0033803730384556504,0.012648511488333047,4.518530885,4.014802449,4.266666667
-0.015405730596206051,-0.021589868716942785,-0.011934726896368887,0.06294812458766479,-0.08583615176424712,0.009337717772334837,-0.00395720840760573,0.0008626709291336316,-0.0029847809341181047,-0.021686770980391408,-0.10616601503805331,-0.009327006241157223,0.0011152761501028803,-0.009144478578654013,-0.007878779037418526,-0.011573055656753373,0.02143471515623049,0.010869975412254087,0.0073574321986147025,-0.006575346297416456,-0.02209033260570829,4.442228583,3.928141788,4.185185185
0.04669546072617702,-0.0009810051203881138,0.010940218622131114,0.0033810949831300377,0.03599758199972798,0.005202913445533849,0.06137965536149265,0.06334661209661042,0.05282191295616437,-0.03120740187131205,-0.12280955549332524,-0.016849253999507995,-0.039989506671947415,-0.019342264305225728,-0.027446539377285417,0.005206992705059504,-0.3305312350109784,0.061829552926297104,-0.17929429915903708,-0.023957778194879906,-0.08840440393771556,1.513780279,1.186219721,1.35
0.18377761980264493,0.05689672491738967,0.20680873671401936,-0.1255730511701189,-0.028983144458785665,-0.33112131671548917,0.10977721821543557,0.07101024398607128,0.030683135849320108,-0.03570885248845937,0.059134032733242005,-0.1322823087993887,0.13371420996852862,-0.013696719325793081,0.0768191341412593,-0.024791502318307308,-0.04576697065539237,0.09878155351330728,-0.12716737660691357,-0.1757379264718528,-0.10328330318955672,1.294254321,1.050573265,1.172413793
0.008910876357404101,-0.02468739324473855,0.02008323402013057,-0.0349925182308576,0.10775842424592223,0.010076537654002213,-0.03430856877830428,-0.1424313121246801,0.07681199580347989,0.050357209964149725,-0.09616283962717154,-0.04169798816841424,-0.03052628817220383,-0.00622782020976121,0.008221998094620268,0.005213210189424758,0.02989893391522194,-0.04603367092720792,-0.03208750582389599,-0.009953394830850771,-0.03044728447753908,3.469450144,2.923406999,3.196428571
0.04824116592298593,-0.14521382833920385,0.0019954432574231327,-0.08909813375559757,0.04677383887033342,-0.07214544998374535,-0.019588074283637125,-0.008321461579806318,0.09549078756516864,0.018222400179801528,-0.012226429052932863,-0.03251487399131404,-0.025928666587855812,0.10042639693402378,0.005770755534732585,-0.12727504122942146,-0.2296733799604694,0.02843535671367164,0.3538904418227423,-0.03169294196035219,0.04910780010375584,1.552327478,1.206293212,1.379310345
-0.0032640761299167725,-0.01691012494877658,0.04668696646895515,0.04400327659057781,0.07061988218421317,0.007204856965615238,-0.02538988894342014,-0.016720729276517833,0.0302521103265315,-0.026989667617145417,0.03816286481689045,-0.008373483346040675,-0.02497324063463522,-0.003337503721754887,-0.010425563934056935,0.010187715371091937,-0.014698578553918727,-0.029597375758376496,-0.01066629767443087,-0.005037874592840548,-0.050499794202309274,3.574117983,3.046571672,3.310344828
-0.006883543202478254,0.011907733946363639,0.002396531633373858,0.07618688939711052,0.08069981171855721,0.017813791127147104,-0.007814049886054986,-0.1229877941892634,0.00487831515957304,-0.08848302039683067,-0.030037340816769925,-0.015500530336738882,-0.004363157413720458,-0.011483488687126337,-0.0013189530233142016,0.004138201296367431,-0.001134547095205699,0.021278501785543656,-0.013273142127373194,0.01730297706041866,-0.017188852019666388,2.728559181,2.057155105,2.392857143
-0.025908309266425414,-0.05141646570979726,-0.012838770695376589,-0.02603719422126515,0.06666325013175481,0.008649606546058211,-0.023974408678823316,0.07651540466600103,-0.07441453841974298,-0.06835492444302273,0.027810094179485146,0.007463127260857825,0.06940784156571493,0.011916653968689935,0.04491861221556326,-0.056074675966512694,0.050482765217100226,-0.02432738864464499,0.2765363428729234,0.03220106245630094,-0.017028396232658182,3.665622055,3.092998635,3.379310345
-0.018769524759328783,0.0006101128079263278,0.0003789356525431385,0.0462158735187222,-0.08522642826443426,0.010454393557230329,-0.02367456273710962,-0.042216100242977665,-0.004319216643019403,-0.012033553611495933,0.16718259406579503,-0.004188410309182531,-0.015355808114282337,0.0014884941617304233,-0.013881196226823867,-0.015947154847886336,0.020652667791853468,0.0073009429259625,-0.0059008714693113825,-0.009501895723974928,0.010163641222599872,3.109396031,2.640603969,2.875
0.08014075148516922,-0.03459644736488552,-0.014665032637233961,0.01516623583806973,0.08111805779309562,0.01431863433604672,-0.01502110147225749,0.0860090487486759,-0.14347792728700426,-0.03811143076486286,-0.12868927215014447,-0.028137459651303983,-0.026315082763016043,0.016903866658235175,-0.06402938054754481,0.021874193217140646,-0.009194885034266964,-0.010262309797334824,-0.10155518965899887,0.01141154323681081,0.04123401090876986,2.405101776,1.828231558,2.116666667
-0.001835578873119747,-0.00521859151861146,-0.01459337262805795,0.024545823251318277,0.08236299896289702,0.014278083313942062,0.0004408850946571608,0.056343627324859084,0.025808345627021674,-0.02118800816776616,0.02018590271730718,-0.024815522700131064,-0.025728117100579605,-0.010933383578463551,-0.023523211816046635,-0.012903796049512136,0.06022692533061841,-0.002933958643626172,-0.011590568651737257,-0.0033617280049914908,0.011289901704649307,3.884859971,3.329425744,3.607142857
-0.05540608013215496,-0.057594363123160144,-0.08988290430919701,-0.07199887806094078,-0.08898648056137305,0.028939279163713312,0.009140570804289382,0.11940445734885541,-0.014162410701504037,-0.039338444376773744,0.01835812380188344,-0.03726454574579816,-0.01260884944759837,0.007960644212960772,-0.0070402118830876085,-0.03194043181773991,0.00958231176310659,-0.048119227898385984,-0.17689054336157284,-0.053957355779215496,0.005809657469369055,3.523768328,2.976231672,3.25
0.0863931928375665,-0.03576165065989744,-0.03256898660671621,-0.0013323828100686877,-0.033864305547522656,-0.04588429319204167,0.027665356942140378,-0.006304915818110856,0.026919455815314238,-0.026806952476613653,0.031035383536662083,-0.03719766425260337,0.026631572968098215,0.019033419175239184,-0.035064370891546334,0.00540286394442095,-0.04073770351663755,-0.03871945704536481,-0.001494811224741784,-0.04307371894425265,0.8016751635210472,1.400678788,1.15104535,1.275862069
-0.013855431675146012,0.010201434948110466,-0.012504881756680854,0.028159150100478245,-0.0811324598980412,0.020331975177056084,-0.03767868970527122,-0.03247203336117782,0.023231912076406628,-0.041138564670846235,0.03398820323510054,-0.021664792840524832,-0.027388525289198315,-0.0073435923760029635,-0.01512473706467775,-0.018491728926676644,0.0355734420379444,-0.018055422376626152,1.3370438672950725e-07,-0.015933803005039555,0.0005743636331253539,3.772468808,3.193048433,3.482758621
-0.04279168227999622,0.136840902638556,0.12386724906677385,-0.3355382530769666,-0.029869624315903058,0.09512454522345339,-0.05762706021578012,-0.004124687980093013,-0.04991223893940178,-0.0932372811509044,-0.052018800659741515,-0.040693333373631374,0.06997354258080228,-0.006818582605624864,-0.017902089034064244,-0.056882857992938816,0.016509467798676052,0.03776733392763484,-0.023920281210164984,0.13747646189730794,-0.0001818706591161806,1.467294188,1.153395467,1.310344828
-0.006269498649391146,-0.02334062644076725,0.0070823400863590374,-0.01018959932353134,-0.04708595287490377,0.011460674303059689,-0.03522574913295944,-0.12509745763151878,0.022380103265013628,0.1568477204813564,-0.02523622417789798,-0.017924343102437304,0.0024413052654002226,-0.0037313951774864706,0.017560094353643387,-0.013089764461292076,0.02381770284418217,-0.004588779604932518,-0.006249728456804988,-0.007804117371797284,-0.027865497079567415,4.766305092,4.305123479,4.535714286
-0.019224339829968268,0.015022975154816466,-0.001604853094832453,0.06176044378120816,0.08632574672246626,0.021867601258414703,-0.005122887251003584,-0.02688690033391389,0.0001545384137174245,0.007544645605911442,0.20666730800873143,-0.004651260554337627,-0.021535789642425647,0.016249138874113712,-0.017440001186398903,0.004436044401157125,0.017090016624912822,0.022701992558509878,-0.014121334810718394,0.0011840502026983194,0.028404289666021303,3.16710629,2.73289371,2.95
-0.010105860665937966,-0.010661148951863302,-0.046439945472912775,0.06273284489095375,0.05973544891137688,0.011146858220221809,-0.054857656465086856,-0.0433450925181562,0.015916265049179267,-0.12026466541153498,-0.05534036520698758,0.0008599004722584498,0.18140835047458104,0.032395450317141965,-0.034400606495016764,0.026637433813710636,-0.03537437294319529,-0.04005025732215314,0.11662911126843462,-0.008767948772445865,-0.08499656343644882,2.55951845,1.976195836,2.267857143
-0.014123902846336524,0.0015145250663417891,-0.012531170941530778,0.02461612866427399,-0.08198327427789953,0.017363676912596562,0.003041834193715068,-0.08118461385248305,0.002114917443203289,-0.04142637885321546,0.08697920703544418,-0.016442936050390232,-0.012321779498587607,-0.015195059628879326,-0.016536405209138932,-0.0168709955951623,0.04482755345654736,0.012125632720839196,-0.009283408583960706,-0.010564987696884645,0.02914779402262224,3.653463529,3.070674402,3.362068966
-0.0033884529446735604,-0.020891700753103055,-0.007620496998083152,0.01622906309949585,-0.08746115062026373,0.007328384155236325,-0.039743978898340644,0.04067141750697454,0.024686529696083214,-0.03510134710890333,-0.01815073925180312,-0.023310659275072382,-0.024310718038503116,-0.010021958735616027,-0.0143139653235609,-0.013470009277044398,0.05478869971717742,-0.025633619523196746,-0.0011293190363418839,-0.015306529470051688,-0.020600777341206345,3.909399125,3.469911219,3.689655172
0.03252519463312679,0.22931357518896894,0.11860460597237574,-0.09786285921123593,0.024982095477120485,-0.2873625885926393,0.01763670493233916,0.04630102244224486,0.009964757108355121,0.023802216504329978,0.03488301972357278,-0.07571320404275965,0.00584764510891326,-0.10754668822292478,0.009370674371830678,0.10614366372423342,-0.03391350437426913,0.06294520815342482,0.035514380932034156,-0.20552140723628656,-0.009664031926664688,1.543937516,1.222729151,1.383333333
-0.010575038981312377,-0.022659965292421,0.011047793412203563,0.07690581965726212,-0.09005699682103167,0.006900219278676991,-0.06649061645421285,-0.07182160630230955,-0.003414439256297858,-0.05410088155742526,-0.08390051794551368,-0.00209048836761442,0.0001520373028360867,0.007874399919117087,0.008952659426412332,-0.0066099739368838985,-0.01581789937380006,-0.005742094193559679,0.014992688251713068,-0.009662247811363052,-0.07080984337314293,4.452997027,3.975574401,4.214285714
