fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,CIHigh,CILow,MOS
0.0009044295098294035,0.015906224734425635,0.007401881964492645,0.9359068497979225,0.012125858041774067,0.003454024772550425,0.031750833966592173,-0.019906344720512663,0.007396126440200594,0.02109758672697729,-0.0005961608688901121,0.001539927932547473,-0.007520889424016169,0.00025351578253150254,0.0072520583971691695,0.026001563418759303,-0.034558383699514195,-0.0025922179995599795,0.003700192738068093,0.013063307916444477,0.0006115308128569023,-0.02355207552874598,0.01782665577165668,0.01280766441756438,0.016653583389316298,0.002069201713531769,-0.02047656915832842,0.0053954502841301955,0.0027266598689051104,-0.0017809902881018283,0.007927542903792049,0.016065797877998365,-0.008433280810337122,-0.009512664780998227,0.026185763676553366,0.01130553095043472,-0.013931733632244946,-0.0055399278189623615,0.01175079456839727,1.424230754,1.075769246,1.25
0.006893686350272393,0.0018395468258439814,-0.006469186086313128,-0.0028259165595649746,-8.9412593495482e-05,-0.006826872277219695,0.004740525094421623,0.0118570629209917,-0.00048485482846661807,0.03576490769609133,0.030530706827199026,-0.08986675274566117,-0.02440477094288542,-0.07104181144403822,0.0045200715389088824,0.010881818801888802,0.012229654497177705,-0.008669379973488756,-0.002173887723885387,0.008740506938047695,0.010659038528290385,-0.010037606625539602,0.029258226984040774,-0.004682806855781404,0.015004712502315384,0.03149795120667485,0.05643068900507804,-0.10843288883036772,0.01732384452297116,-0.002466325216567252,-0.03859806722276714,0.01837431731283318,-0.005019583115225173,0.013925293941144338,-0.1011522143103485,0.01494218518112324,0.009661208867624773,-0.017286124736127312,-0.048766363057208495,3.369995498,2.880004502,3.125
0.020468972332764877,-0.010573966504801652,-0.01604203551202957,0.0006997236965627042,0.004272324639749556,0.012580829547901044,-0.002315072153107524,0.03725112475088445,-0.02758966316727668,-0.019582131581332,-0.006821134609798103,-0.04814262905652248,0.010555076533510326,0.010843372224663075,-0.3709120567436747,0.006256882029701251,0.002502324143016424,-0.012930371913101731,-0.006023000665200463,0.005661219949702123,0.028148914833828073,0.006286458471758407,-0.006489767248899834,-0.016422178803247936,0.0023854460767585455,0.003448433292545093,-0.0407309605489219,-0.017496771983603394,0.01587645540652769,0.010847656733425174,0.014694209692425972,0.0004401664749510054,0.004191901904255217,-0.02562514453386769,0.03243771606248746,0.02693448054653919,-0.0067548495922987286,0.0089190203353125,0.01082043881876089,4.804087,4.368326794,4.586206897
0.046354842795877114,0.017989086786244203,-0.008986030047755196,-0.018855344765888578,0.0015859124945548767,-0.003884750414359261,-0.01513676162397997,3.3071406158071716e-05,-0.03962929221287666,0.020936852207356072,-0.006857015673974288,0.06379289820616872,0.06454078199946355,0.0029418474089994394,0.04620289007003391,0.035136653654432,0.005722304597925422,-0.03463885741227658,-0.009312423074378868,-0.0142963643438949,0.009666547204282335,0.013999720200229344,-0.011795562066076416,-0.023705941487522978,0.006010871790551242,0.00423056025409479,0.0046241947613291905,-0.07129491353153582,-0.016008951747245953,0.013303818664211325,0.0035893731302260676,0.005140974114068985,-0.012319145763987393,-0.027913604564676314,-0.06023206354641935,0.05886118369819442,-0.02200267510908529,-0.0004563860170612601,-0.02575191728991544,3.431346944,2.747224484,3.089285714
0.08375024459509162,-0.04354216191831703,-0.0036089380026469555,0.022061795564967086,0.022187991056413073,-0.0006957226792365668,-0.11795357474000309,-0.8120176742022107,-0.05097785010498948,-0.01703045054859796,0.002834719330286616,0.017966110223194328,0.06509484112706745,0.007538585721796764,0.008189028075451446,0.08457748078473172,-0.019403186669871408,-0.011708877348128999,0.017698044659385733,-0.014024992254510605,-0.004468156576090215,0.021136779572113726,-0.016537885122644296,-0.007961980308712526,-0.11236599482831407,0.04658812317212437,0.004624048958792024,0.008944165411041273,0.0007648255495893464,-0.003726047447017824,-0.008396033637941435,0.010598079418079507,0.009056296056729824,-0.019068779884768995,0.028280302162967844,0.031622012862644266,0.03309530845734169,0.027655479331546207,-0.07101012538941034,1.384178612,1.098580009,1.24137931
0.01943654069316923,-0.05547361303462945,0.0269858702006008,0.07657110909311396,0.032541393060628226,-0.047349988659465866,-0.0480373899073704,0.015150954579501132,0.08482072985761677,-0.045572646120866415,0.018276393938924655,-0.042910007451305604,-0.031108125438136763,0.014882099869273266,0.018294789340594825,-0.08569782432966229,0.08548010900024965,-0.2030554043585373,-0.0025091980040642696,-0.04909628625360941,0.007799219461893599,0.05884137431121815,-0.030854568774305282,-0.02446709575712985,-0.014304334579218713,0.00528268126482631,0.055039127581025436,-0.09420371737829028,0.07894584164582606,0.00641542792826467,-0.041597547560703524,0.016996627095120693,0.0003288581007422209,-0.1984212190682742,0.08673807496279638,-0.17481703741174182,-0.010294979744154433,0.08198506065068846,5.9770508303850676e-05,3.165961789,2.619752497,2.892857143
0.017834236118736455,0.01829604177834272,-0.00328595669420922,-0.01597194969893001,0.0073640792520167225,-0.014843496424948572,0.017457169089225975,0.01782317413103574,-0.022959485471531253,-0.017698617394764013,0.02018597974894345,0.057812151152077655,0.020146025103722136,0.032055055102525,0.04841700811322085,0.028929768455027254,0.0034871399571508956,-0.03402607177650731,-0.004769637063262317,0.016618291566305468,-0.007463376291033996,0.0435839086360806,-0.005207645339221806,0.05240672739216387,0.006667041999167815,-0.002440116460064997,-0.025915523029605113,0.011580942601342166,0.0064282518145531,0.009684427545966719,-0.004991252369058258,-0.027856799548777445,-0.005433608748792175,-0.040920129051283366,0.10450757386455986,0.019515380117832534,-0.023610961194907545,-0.006796700140332258,0.02121627921166949,4.371789143,3.869590168,4.120689655
-0.00594660347878075,0.012309977925567978,-0.0109482733492139,0.0011808097066498856,-0.005207706254261035,-0.0044018906503632245,0.019665060483215067,0.01242784172827297,0.002049758318369469,0.029468025083956732,0.031207393775334116,-0.07959152985335877,-0.035646412944228135,-0.08038985660593755,0.022708011197855472,0.00966028018117542,0.01441061756142993,0.0015559331542490643,-0.0031402513544528028,0.0013431339551599867,0.0093552496697418,-0.010632578509397778,0.04042807124078611,0.009551081921787287,0.02197451365939284,0.027257364910652306,0.06403660683295757,-0.11413482737042882,0.029764870162229003,0.0006768112650645563,-0.043131247891231086,0.024524399554933858,-0.00797147346669152,0.014515265528143867,0.07848325628641827,0.0020911495166248705,0.013227106451363439,-0.02570693708093167,-0.031937998492893666,3.312221095,2.887778905,3.1
-0.012903365964280019,-0.01216564285903237,0.012003413375262987,0.017824351683217412,0.006838103981131317,-0.008191252178772142,-0.01779183930691003,0.015731380943971484,-0.014329338387805986,-0.029142338080627224,0.003377505148470636,-0.1494502364764868,0.002337519886773522,0.016385108453109032,-0.26641157641462704,-0.01329835191112301,0.016855529648628333,-0.025609896082284596,-0.010271183004609198,0.018526020542958873,0.012800648838482361,0.0791152053325792,-0.03412044539037744,0.04397868018822513,-0.014871522563699547,0.05753258817892154,-0.0005344395988657738,-0.05570828559060027,-0.018008726119189286,0.008723962594226075,0.4139484117535298,0.00014698344730040938,-0.00045553948665370337,0.01727132775386174,0.05475635255723929,0.034682588238078765,-0.0502890089618174,-0.001205065715711054,0.05562687257143565,4.756993215,4.311972302,4.534482759
0.03371910839489287,0.014011208764375171,-0.0010574501994011004,-0.01927606766282245,0.002304594933210964,-0.009813613843894092,0.010434465873239892,0.017846289585478972,-0.020051705536333352,0.007918261782072594,0.01931292239628043,0.05756254308638924,0.0362351634800507,0.0016950957882850412,0.025288012961439486,0.027801026622124917,-0.0007352802206468622,-0.03958167499522546,-0.007400184486354601,0.0201711488608036,-0.001683251784526774,0.023605332490932895,0.0010503161494466262,0.01182433090343235,0.006188978639798316,0.006485907892215364,-0.01195256136191061,-0.15104710901101956,0.00543864321746026,0.004588025891528917,-0.008349342212790893,-0.009607524682526354,-0.0058952140945073795,-0.03196121781251773,-0.06854376717150518,0.02754377976903821,-0.014407544807380403,-0.0026440188165062608,-0.0232158946984526,4.655644914,4.137458535,4.396551724
0.02607579164573303,-0.000551613129580243,0.024203421787243343,0.029651072969811197,0.006429968719422231,-0.007076906885124779,0.010798928527099246,0.017361691003577456,-0.005122402213672353,0.029887592132935258,0.006421435723566046,0.014200509618528695,-4.9670593775211546e-05,0.009655408712734367,0.014819273166869212,-0.002749769784547747,0.03884804374594161,-0.06714359782842406,-0.009498719181526973,0.004276603103169704,0.06729404126466745,-0.019734538216851654,0.00559025010851611,-0.011404163629615105,-0.0658222433032541,0.04876233900962801,-0.3443839475030037,0.09763828086958339,-0.005025578875398151,-0.000808463667840921,-0.025940587923064355,0.028525898064505898,-0.007986811637198669,0.03754906754405058,0.10337092575340114,0.031611881164916616,0.004161263757280267,-0.0009586509448416394,-0.06081534127126491,2.970983131,2.251239091,2.611111111
-0.014603078183585635,0.04535732353648854,-0.021427304546561665,-0.04700804692443759,0.04260012805185387,-0.0015222963218768915,0.04066891849339581,-0.0942659093731471,-0.014778857234869144,0.22242578004986577,-0.014701147240609636,0.039218307133203185,-0.04789360462814968,-0.0069190003547226105,-0.18167345521385897,-0.035804082909828124,0.01983757739376316,0.012774363243798966,0.021194490187056075,0.01368208727760682,0.008510290332972348,-0.03177153343056842,-0.04734613113777628,0.04440854217887212,-0.003279910757214089,-0.3139222832478091,0.053413751952268676,0.08184501750418478,0.07585119083388239,0.002612989268915091,-0.02568705245715434,0.011639969316357038,-0.0472820498427713,-0.01873696075737716,0.048179410045627806,-0.04307003621840631,0.07566035458484106,0.01947351000454739,-0.05531024189005513,2.686788331,2.05395241,2.37037037
0.0002641949516304261,0.02365774930850513,-0.022166291572244808,-0.023660707229345133,-0.015096638407765489,-0.011461688259720128,-0.015497896345737125,-0.005714270730411042,-0.02518178854355996,-0.0196952673400537,0.006880299651790568,0.049831395460659796,0.05504512035978636,0.025576081215036874,-0.2509960518097016,-0.0028624515927483246,-0.004701422069353289,0.02020653355098537,0.016182049511187575,-0.004188392295037777,0.003955681446753275,0.06972783943385968,0.00530487775571855,0.006905417599887658,-0.01843571039128306,0.037228648873962183,0.04309390419431528,0.03007769646241062,-0.011786056017322934,0.012334970342440632,-0.004623443714816904,0.002543877611554753,-0.014274868526578303,-0.0068413476944461805,0.04899452102734079,0.011334876932918157,-0.04283802878194447,-0.013918932476048933,0.015188419492872415,3.044920759,2.339694626,2.692307692
0.1756824870036158,-0.01355776536812313,-0.05383974764634452,0.1249081821857456,-0.1063518153957963,-0.03611706379730727,-0.080156704009582,0.047323666138164605,-0.044963809057641815,-0.11592985243326122,-0.013263580757213555,-0.025285857001392433,-0.0478968191383934,0.02846707598046329,-0.0022593060628190026,0.08323854643242301,0.062030379819199045,-0.06776508735746456,-0.05270642743272259,-0.22212543848101854,0.00232304519531762,0.09704190801427935,0.0365781263686814,0.012695656458126732,-0.10176988361416797,-0.5579882523923247,0.0681651940411367,-0.08779541633848387,-0.13028512332168496,0.05278400154155308,-0.09005259743697927,-0.03025526129126271,0.025749135982940208,0.07141651936035817,-0.1169405948709375,0.09271984235728747,-0.007342236947551212,-0.010775013770717537,0.08596286179298467,3.95457961,3.30467965,3.62962963
0.028967657105196054,0.016691978065571704,-0.025499119091057915,0.0396274912416709,0.055414347138228924,-0.05958511684738659,-0.01599670825068259,0.037097144826682596,0.047589574148583794,-0.0074714235401883,0.004842426692875904,-0.15388462787307222,0.13425885759625222,-0.0020077670924294206,-0.010047899733090256,0.009279972725640786,0.033884672726664594,-0.0006278701826745696,-0.025561206832989302,0.03181406987143068,0.03262997831104724,0.10881157156137106,-0.12478086088609078,0.020971582245118227,-0.06775633080444765,0.012119035884391472,0.013869996381057388,0.13562636389557128,-0.020087972044615782,0.032623758967731495,0.00014984762761736305,0.06032560801678701,0.002633785443829844,-0.2582927393174723,0.04922472919648729,-0.2135163412541748,0.017202788140728148,0.02472207009871973,-0.046603203029809005,2.576073139,2.123926861,2.35
0.01793363509947857,0.0450393185165294,-0.007986844652402451,0.03210781696688036,-0.03205368610552318,-0.03261094850482205,0.03938891168412893,-0.012136704519081744,-0.038355535820677675,0.04813870369649001,0.019210475059845626,0.05168737320359121,0.05413252918094212,0.07333419615233046,0.03227598740950728,0.0375527443517009,0.04361014095047458,-0.0032943900365088913,-0.012997019390507028,0.035508692449665286,0.01903348780102961,0.051055150133785455,0.00535596480556086,0.02040458356789702,-0.05520717313383389,0.04938028153134696,-0.31068056783041925,0.08959767604476158,-0.013445258585769422,0.01431073588813682,-0.055021105901132794,-0.031814373210093935,-0.006895469684064905,0.03477642857845026,-0.09059039651567888,-0.00758378933643109,0.03795188438063495,-0.04375727112955552,-0.06493811445613458,2.728516741,2.054091954,2.391304348
0.08663736936880789,-0.04844082978630463,0.04914315842835726,-0.016709953883738336,0.02544055981788308,0.01753558269113945,-0.06749391316394093,0.032025224884364836,0.052950250682471535,0.025130106002919442,0.03006254115539842,0.07798886323442732,-0.06481521329275944,0.05691241893105987,0.03354711849036192,-0.05443062443404908,0.03134704013972331,-0.17392355519867717,-0.0005366955526914821,-0.0141892449379514,-0.005932253746891485,0.008693971065259511,0.0044295395670870255,-0.033839917146387184,-0.022376639251752754,0.026522269426834565,-0.0026481214646724197,0.024534784717518774,0.020861364775346523,0.016444234800366636,-0.02035337078460844,-0.003586160840512666,0.01717160942181955,-0.019506341322214828,0.13195150820719684,0.06713141744284501,-0.005500033143748137,0.05944718246617447,0.043263471960466704,4.23399043,3.535240339,3.884615385
-0.04782809887301429,-0.003673401153793209,-0.008471106677532134,0.01403865712148475,0.007476098704993177,-0.005945380178456085,0.013248006651039443,0.009240672568897209,-0.022067962281803143,0.034664028896087884,-0.009277042261117453,-0.012455175933277916,0.006722678020037442,-0.0113461717286909,0.03099926374896975,0.003707515370448735,0.025899464139280307,-0.029598880459502187,-0.016014566040830236,0.0251454182398636,0.008143512755320664,0.02370700340153612,-0.0011146977764224595,-0.027435460967448963,0.02234688333712639,0.015053488380681358,0.03872416989301549,0.11585867030819243,0.015149301837695929,0.01824246809049389,-0.014671784397841461,-0.004788032515476657,0.009810539083851566,0.015359337320597924,-0.09993640021604977,0.0414783087853967,-0.002309477052341414,0.019291130765345502,0.005818317622398516,2.558665314,1.941334686,2.25
0.05454965767571943,-0.28673835089761157,0.0045267465303394806,-0.015009823223181484,0.04043800091373411,-0.02217064572378101,0.039637463813110695,-0.016837560299109072,0.08491537912286219,-0.08422216502592784,-0.055626480872677464,-0.010929046580733797,-0.02550412695152988,0.004900697108738434,0.04654075247654986,0.02455312518994343,-0.0059561206365973665,-0.044474066645488246,-0.015953561335166754,-0.012786071726411309,0.057811691519577484,-0.05846678865988915,-0.023580166223585344,0.09443313248611934,0.005552405033062497,-0.014639337036475868,-0.08596362843536756,-0.10868283954034001,-0.030381881211041406,0.02054355094000501,0.062053601792439184,0.03812440395335252,-0.010339944407187508,0.31075848899312397,0.08272550452995628,-0.04291996021121376,-0.052075750268462825,0.04835337115060794,0.024608658494087044,2.137035504,1.690550702,1.913793103
0.014967827963055421,-0.0020264664986664473,-0.007274728422297076,0.014038400105844602,0.020697211869720848,-0.022018456937961554,0.008762444292349519,0.04737473471650754,-0.016104938221933013,0.014481374135430543,0.02674086942676102,-0.0007475285095007981,0.026791344533422343,0.02885276394466788,-0.0028825684838484486,0.018242280454515078,0.00457225349213414,-0.009870911285736892,0.011728778095255056,0.03776622466419796,0.017492584982269414,0.0157630939319653,-0.017493827094823215,-0.03392548381621102,-0.04395719811598562,0.017664137625147996,0.03981724718637589,-0.015159395069791092,-0.01872688180215968,-0.039042135295393854,-0.02189099234106383,0.008663308666679515,-0.015923932783158193,0.006200208681816671,0.01892558201382877,-0.02683881759757021,0.0501465784758572,-0.011965043283146064,0.8383412823936375,2.303374142,1.770699932,2.037037037
