fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,CIHigh,CILow,MOS
-0.027744952503641788,-0.03158618292826641,0.004829143168302702,0.009717686253274694,0.060315235314888874,0.0404373178805349,-0.02278467677528152,0.01682098150771276,0.06637771183086516,0.0022541194037625375,-0.03195081932366938,-0.018827285311859784,-0.014589789831838527,-0.04205593196842512,-0.09101021363209026,0.008616304446237259,-0.05861796114376877,0.02579353386792212,-0.006334959401138018,0.07359684711576468,0.03319319987909732,0.09619571637617856,-0.3733900629666207,-0.03382750146307301,-0.0031749141390555458,0.11335326082777966,0.03987625079551043,-0.021408354601150616,-0.01863814208792183,-0.026743787186492347,-0.009778530327286063,-0.07126442566708789,-0.01373016580164563,-0.003654290707612082,-0.057205774301185286,-0.09352925064253945,0.016599439161706142,-0.0338817808339235,0.014418986373300694,-0.036050704587700134,0.040831072243898245,0.004622499440147806,-0.002887279161656612,0.012446638281515118,2.970983131,2.251239091,2.611111111
-0.004901078479466812,-0.020098627526525425,-0.13290166150396818,0.06326667597951458,-0.01900799895978325,0.10517420763226434,-0.027808333242851802,0.09091319392733058,0.03339448270683539,-0.02843730798817935,0.03239905289146216,-0.05908828379342558,-0.017778818564148497,0.004876437092054922,-0.047598103610850075,0.038178111801780504,-0.07168816144526491,0.07276006619172727,0.004246020035490523,-0.007871719834419031,0.44913286925614415,0.025492766383445206,0.06815156327474073,-0.049977303137465984,-0.06027913797831474,0.025075206118343015,-0.006210316443744378,-0.006863450087312011,-1.9359881963584822e-05,-0.032551312576969006,0.0027254772923419293,-0.012910946409415737,0.006776665109424729,-0.07691177927813277,-0.04976275406765389,-0.016308847120070045,0.008451808169224199,-0.03511743456447024,-0.07345539639406065,0.006106445770744261,-0.02553951901003886,0.021391368495891842,0.022804665776654635,0.02945406858986108,2.686788331,2.05395241,2.37037037
0.026617835078847935,-0.004951699697224137,-0.24538045847616077,0.02132807842553848,0.02760340943763391,0.0015053068405915472,-0.00613468721923937,-0.0669011362798239,-0.04233660836828724,-0.008835142900216393,0.06639142153200041,-0.019945470159379194,-0.03619851921830931,-0.005195037831490162,0.03890826290454591,0.013530409187163571,-0.01580676717932093,-0.04297134928754054,0.012054340822018342,-0.05556130967907297,-0.014044049273322123,-0.031117914905801486,0.015585230817402733,-0.014762326824969809,0.024256688998576886,0.03274244005770655,0.0012218365846906676,0.0028573205865751673,-0.019301859324158017,0.017414002293746716,-0.027870847925666156,-0.03676741529417838,0.0008088307000005695,-0.03984683060040412,0.014944726531651225,-0.0600937782327455,0.07589016207655161,-0.01675442483953584,-0.00618546613357862,0.015019142612677904,-0.017641032387310067,0.008537506007811552,0.010640904172248822,-0.0012432509949287112,3.044920759,2.339694626,2.692307692
0.0022642570303507436,-0.0020787338660334226,-0.0042786042665640895,0.008198939627988138,-0.9031404954829747,0.026732967388098917,0.00553261331866219,-0.009456578717064432,-0.003421546674993181,0.01146228222239487,-0.026182491327942894,0.0005645910687411604,0.003243532741146891,-0.012659002056188392,0.016401337465078273,0.0004552460249501135,-0.014018884013730682,0.004482828132003945,0.029634975306805443,-0.005799202734601152,0.021053302921116828,0.023145208004692056,0.013599333786309578,-0.002012036583349566,0.03235731574604729,0.025976986121309296,-0.01129562996172947,0.024111518632750108,0.009651994141312084,0.016706487389071614,-0.008051484841269769,-0.02063078747868571,0.045105801744326095,0.008439815155047221,0.040734247372750214,0.00044764541761455843,-0.0029924144349203255,0.04149095308872211,0.015447201055518524,-0.003204206369766959,-0.017994350991940126,0.02124900199782597,-0.016280734565496592,0.00572595901871756,3.95457961,3.30467965,3.62962963
0.13042276076258416,-0.029424958962901038,0.0025236196703845447,0.01705616818017709,0.003440562221274197,-0.019014057119194103,0.05947285255420765,0.006177052526306322,0.10597413917314429,0.003975878207566033,0.09183354241464704,-0.03781977305923717,-0.035345888970845465,0.006739042373171954,-0.041232171033147164,-0.0008170568101509326,-0.006808450159005856,-0.002478401774142183,0.0412627326391013,-0.08240251430840873,0.01526744606557552,-0.11889610745335331,-0.08672554205242489,0.006236106594062074,-0.02206317272850598,-0.2868594403286698,0.016158495061096328,0.0022272289332411787,0.015595557373426803,-0.22960297164674873,-0.02367967893426987,0.09119331856952664,-0.033152190648184914,0.08883970983371457,0.013039503890762283,-0.07540171079968018,0.1308333656069821,-0.007469258283447763,0.03460779206914199,-0.013016816215768803,-0.021398753283918777,-0.03323385018795995,-0.025755708222426156,0.013031406706633577,2.576073139,2.123926861,2.35
0.010820692975584625,-0.018681754420190426,0.029374399999071547,0.02199414163466429,-0.052649033399776446,0.07641086339401335,-0.03581861749547278,-0.016545289760931385,-0.018964827760292905,0.013469939719569259,0.024394352442484665,-0.0429958933872345,0.02181114500036011,-0.05220436423915244,-0.18737413449028517,0.011728472238519553,-0.08848487351220148,0.038599214823787205,0.005884196585890908,-0.017939304899369214,-0.04703279770262668,-0.02543303216873762,-0.3236112899482958,-0.05623408385292116,-0.0038078979227242544,0.07908613153211942,0.02346713501320045,-0.022400730361641873,0.047246853188140106,-0.027336242311067686,-0.025494948519203624,-0.0688936320813784,-0.0667084529786797,-0.05955637909834272,-0.07850489375823379,0.0702707315753722,-0.06722325490706024,0.01807600852131529,-0.020535730079414897,-0.015226757701404558,-0.008866385733392596,-0.006793409999777534,0.00403641758355051,0.017274260297794778,2.728516741,2.054091954,2.391304348
-0.10633258559964795,0.00800609419698052,0.0123381146412576,-0.004208075610105157,0.1010812545935968,0.0040906013326071355,-0.08184315533457265,0.4019221265403426,-0.00303672302466761,-0.07244583499241451,-0.03317303625095941,0.03325342895564874,0.06456098569494255,0.004802095577851437,-0.02348387053727958,-0.02057855091207008,0.022307870266333768,0.02990517806735165,-0.0015832762827467184,-0.0697897645532793,0.03298357059089924,0.10094447759239367,-0.05928283825981394,-0.02028554617788292,0.01484294021755009,0.009057547679973632,0.07196546537281497,0.08696447451508972,-0.0779680968699936,0.0005033246799874227,-0.0004436855478522179,-0.05925159583074675,0.05126254785159456,-0.05844111920218544,0.017837126597164406,-0.07367136649107073,0.041156465021389,0.01818547186382016,0.04538940706265309,0.009947705586298749,0.06200234958391288,0.107811878782513,-0.00540650883497923,0.004364563942697871,4.23399043,3.535240339,3.884615385
0.007768013629058656,-0.020963371555811287,0.03489552364613246,0.0016348276179389742,-0.00015874294645198224,-0.01050929917882391,-0.011397394042897196,0.007765571555521138,-0.04436433801133803,0.020345204747899647,0.00974610789705794,-0.003954857199230293,0.0045702540994325596,0.0236998843661805,-0.006309255163185689,-0.00856549628129543,0.04346827825646839,0.004572289520213799,0.014773425690740475,-0.026473910708223324,-0.025577531798258595,-0.005213436532158275,0.03902837625856042,0.021687471795380147,-0.010160607328760654,0.02725472917237785,-0.012222291812191923,-0.040592508394647696,-0.05462928014772189,-0.1299451803037755,-0.012498276102195595,-0.034093062638779925,-0.030557583484603242,-0.04270568634345771,-0.005380605036465594,0.05835505307955293,-0.014353903633516456,0.014395218254843379,-0.014461705733426512,-0.0045205850329722705,0.018278498333696973,-0.03353321916050698,-0.017336308507122596,0.012960563958146666,2.558665314,1.941334686,2.25
-0.31205604946345855,0.008872110801737212,0.017856379987889207,0.010236423002424935,0.026044477516958733,-0.010162714549459927,0.014164542339368718,0.04402096511790276,0.013481784817431442,-0.0028360838111418335,-0.39237610068521467,0.025082087564422186,0.0016782355748774546,0.01632394212798034,0.027461025575010758,0.0032460784391330254,-0.0022567795055398808,-0.04179646269717688,0.024041132979447592,0.056538499695345516,0.03101614003284153,0.02372210941284464,-0.09348101200964562,0.02959705982793164,0.0050787328071602664,-0.03723015735778816,-0.022737096366280997,0.033101817802459334,0.06916493849629834,0.06337818806383963,-0.0012098947202423978,-0.005556586158413193,0.043223026213929455,0.030973474584607443,0.05276246964760344,-0.014960479618177572,0.00648733683883195,0.034815162032819404,0.047624934281576235,0.00893724736092296,-0.05533266136424951,-0.011811499890399927,-0.009354299549694073,-0.004439261961431626,2.137035504,1.690550702,1.913793103
-0.006527057160681225,-0.013270486879365632,-0.011879065824528828,0.0005526903378544048,-0.04896384412879896,0.016792522199157316,0.010399542141781168,-0.005617851572590335,0.0002668635026864431,0.02058409982425096,-0.020915070614670156,0.005618986620035253,0.047851130218401504,-0.019361344946752197,-0.0351080634495191,0.015343813530094763,-0.0007895509225983113,0.057616104583440804,-0.02870637403647655,-0.0028743031030970183,-0.06094707508937123,-0.015031940070050352,0.058862529813749245,-0.019217817859559366,-0.01459133184578416,-0.01707966513557343,0.03436612588923343,-0.007162724508338786,-0.04853612454504358,-0.005473670152648438,0.004297663762448854,0.01520018961422692,-0.047782879235756755,0.00860023708811577,0.8552980745840635,-0.02074045582319705,-0.04521632962634107,0.004900027066790218,-0.030841134916639066,-0.00871998947662609,0.04346423410240882,-0.016567195844575763,0.01576853658084809,-0.0011446716309230734,2.303374142,1.770699932,2.037037037
0.005270732079315486,-0.00831709816827836,0.02216909554916541,0.008317703583106198,-0.010332870025297054,-0.01559457756982714,-0.017059151401435307,-0.013858453795582912,0.042223435416915464,-0.041553943166608175,0.04703914740351268,-0.005730771579650334,-0.0384152212319793,0.014517970856253703,0.022040142744192606,-0.007151308865276618,0.011103234425317732,-0.02138359666575892,0.009203446470871601,-0.033162830622589005,0.0027128544092023523,0.005973943420257575,-0.04425744597796494,0.012559266738649235,-0.03243521652728299,-0.005080512572060289,0.013051486979475297,-0.006892158740816422,-0.011735747935165453,-0.01205663912339292,-0.013125241665697297,-0.004785042585260386,-0.0037245557891045283,0.009119222921259482,0.03726582116125955,0.005497853800844285,-0.8957177439385635,-0.02068707974737578,0.026765025663890527,0.006445346105928861,0.008262501086390175,-0.016681464728730912,-0.009975229816318204,0.010591809308037612,1.471686809,0.994979857,1.233333333
-0.12820745804858766,-0.009283091266289721,0.08332318967158082,0.006707562710052348,-0.04806314807304542,-0.007539999384112679,-0.019100979329683857,0.01820128473611356,-0.021437683867630418,0.020299547946080555,0.08218910197098112,-0.03680997984411305,-0.02335963018339584,-0.001968222485841199,0.03154304484038554,0.019249303915692264,-0.009878033482455709,-0.012919182196990127,0.012273160111378745,-0.04577762454555947,0.21600366370193685,0.013342706164327157,-0.027809871135444423,0.01591286714294637,-0.030583061664354996,-0.044102361639525134,0.024621145234314704,-0.003805977766573207,-0.024650762098486857,0.09758710716861195,0.0039980412997100605,-0.00021493830600102695,-0.017797715738986208,0.027484650300010086,0.03900933949934894,-0.07470050928773027,0.00855896305635387,-0.0018727542723876228,-0.04392714788960425,0.010899195883362044,-0.13237953705183242,-0.030116558857661246,-0.010249292042275189,0.024591422778723743,4.625796982,4.159917303,4.392857143
0.1958193174524226,0.02048777818277948,0.009191592834285025,0.02760267912551105,0.026238216819690845,0.07844606447449816,0.07926832429468919,-0.03671221100140937,-0.09163456835440546,-0.00815957546054873,0.07883072518597628,0.043482661359252765,-0.0017591951374196781,0.011512974735775772,0.005771685471373607,-0.0006834826169673499,-0.0032735122278400174,-0.06291631337372566,0.010001071609192762,0.15387291802889283,0.03609029524573373,0.19021723025658593,-0.09340258585820753,0.052275961379877105,2.4752900021151803e-05,0.09406627203530957,-0.017423298034277175,0.04047885410861294,0.028855975506652996,0.016873049235868694,-0.013365738390251566,-0.04293145502940663,0.0369583235888888,0.18181485558606036,0.08649683437643772,0.07552140801403383,-0.018288515276149837,0.04924541952334029,0.018506027185199014,0.056178799605524146,-0.01325899219314915,-0.03753017438317975,-0.0024816879497560236,0.013766796326535194,3.28166657,2.785000097,3.033333333
0.002348832231649571,0.9800588115879172,0.00548968843219216,0.005430147371007499,0.0021328275961777434,0.010047990753826043,0.0015841499385939358,-0.001114848861778847,0.008811406401050631,0.009148928941831929,0.00028499380736674544,-0.003653363993647064,5.98493683056539e-05,-0.006589931141684779,-0.007901832018985873,0.00496280072281819,-0.0070024510654273404,0.001322317094780855,0.0028841778193769985,-0.017227000225645075,-0.010278980417887114,-0.0027035655788859507,0.015019099093869403,0.0013279069509140715,-0.010032100272798357,0.0030840659660757506,0.00642719867084327,-0.008135975737994645,-0.0026927760488817372,0.004048666566392947,-0.0025996379621622107,-0.0014599110385504876,-0.005347239041915975,0.006922541911293256,-0.010076561425021549,0.0004835101946669774,0.004750290716126184,-0.011205406674200275,-0.006899943294835865,-0.014252619700968899,0.0035731202691084408,-0.0003994357664101613,-0.005070516389387839,0.008226696347921137,1.786571514,1.313428486,1.55
0.020560628295653298,-0.004517920919223873,-0.022203011476948715,0.020133670074833215,0.00792549360057853,0.007923187939981107,0.02857215371916116,0.0020247923606862657,0.021637797889573887,0.011935706325595092,0.03960561491202514,-0.0022219597824871162,0.00010029783961429735,-0.008481372739582476,-0.00013621829469553148,0.010882507569910415,-0.04155520451751302,-0.011232092566576632,0.005405599320085025,0.03186095747482991,-0.00890885123251036,0.007239089939904836,-0.01618362621835016,0.022764913944921517,-0.02747502643055285,0.030930429201430198,0.004650972301079585,-0.016046863658205405,0.005952518433547435,-0.005346254710177617,-0.0005398458066357579,-0.027592294140108352,0.02433159745884239,-0.23354925984947913,0.014541206791369827,-0.11294456965204323,0.014528159120203808,-0.01331425832144869,0.015013861140865148,0.0082818735070445,-0.019883172526424128,-0.014724134875192788,-0.001495640395242746,0.01941806406349801,4.400800178,3.806096374,4.103448276
0.00075462504038709,-0.01326620439789767,0.016981932448390337,0.006449151517775135,0.0163203686035761,0.03170980263458295,0.026196437221668884,-0.012894376327735156,0.032565837914057344,0.018058172008019433,-0.0200689862302236,0.016785409332261924,0.024473970888099526,-0.0077038882202582785,-0.014574132029222794,0.011187565609626238,0.009123356391267174,-0.00040744770232158367,0.006948504217876002,-0.004018757635069242,-0.008759775117353985,0.02548194444081748,0.05180218289189003,0.008195800011682734,-0.0028191736817892317,0.03291181400108739,0.0009655718931045191,0.015538788212223927,-0.006011676758717918,-0.0875695791456567,-0.0026531728469507683,-0.006162253614471395,0.0057411657032404965,0.05328957041268531,-0.020921718781020875,-0.09242409595127588,-0.013692168770306545,0.02226885013394949,-0.007030897541289021,-0.004188813547297228,0.0006237947596328135,-0.0015171467971408254,-0.008820779657932903,0.010980947918055463,3.448905722,2.930404623,3.189655172
0.003881307733345229,-0.007196329256705164,0.0004095001837102176,0.006407033332094232,0.008048225693989193,0.0163066623568706,0.006535552034676911,-0.009689516784697481,0.006655756936854924,0.00881509414146048,-0.00746068015534663,-0.004688811106006974,0.009016944711842317,0.9793214616592062,-0.01041075880588771,0.002294282605058458,-0.020579746113421876,0.008188525225899523,0.0046528625985583745,-0.0018376411600515908,-0.011516483061780674,0.00453151894456726,0.022581926175450986,0.0008410271892032409,0.0013613803530863305,0.011871010642171206,0.005953120439145395,-0.009176976330544142,0.004148777894379702,0.0014033931987252083,-0.004725721488414998,-0.011845991331793006,0.0038930853142513607,0.008498736969220905,-0.013482440539463755,0.002434400393736983,-0.008892017210715968,0.005248562647459629,0.0016390245318397654,-0.0052452444004480025,0.0033120993128821084,0.0008644035272089084,-0.0033233682689411924,0.007927076180465217,1.659640274,1.271394209,1.465517241
0.014064222273527022,-0.007406233908598457,-0.026343769573442363,0.01276358238195844,0.025264689397895432,0.020068185861276264,0.03869849844364544,-0.005747205367474235,0.009463549916070716,0.02104324594368165,-0.00470929836506031,0.021976660944374386,0.004064562345721152,-0.009505623876273602,0.0037411641808384787,0.007744804180892329,-0.015409548425590888,-0.007250484814795255,0.00939622517186455,0.008953117360542825,0.008727409987934549,0.03965625334305556,-0.019213013282456552,0.015997122065381415,-0.002811680670236948,0.018243419922964483,-0.009855853644749958,0.0017072462210607816,0.013718594285691981,-0.003291230061718103,-0.003194241148658905,0.007266743215545459,0.009825978021333209,-0.2415620192290463,0.01595763521945719,-0.096975284131959,0.006976403703106348,0.0012684012305754725,0.0137062265628511,0.004032083140876512,-0.0022231204086010357,-0.009395394895893895,-0.012879775342104887,0.009701268874958757,4.392735837,3.814160715,4.103448276
-0.01485050576706415,-0.015600524887695822,0.16846270513805156,0.005622543686223552,-0.026119483458862537,0.02658557727998253,-0.04075640606430953,-0.07996738336034173,-0.07313856636552728,-0.0021000218339726514,0.07725728857285437,-0.026024219327657756,0.05188539972683977,-0.001497847958516592,0.5349072107885682,-0.0045963172515987435,-0.010213500941851625,0.017195476539783733,-0.007782861676350221,0.021982719287593468,0.37610148548653277,0.06445610062158934,-0.02691272848032081,0.01850832069289108,-0.04548040188448662,0.03987956651087819,0.017755119744031,-0.057225658601044394,-0.06405033448664436,0.022632943920747283,-0.020115975445593917,-0.07583909320446948,-0.10588921793594273,0.045061935548477317,-0.03757769382191431,-0.11375095209293039,0.01193296437712535,-0.061261111951575936,0.012827889214865159,-0.04958184717311125,0.05630111068225066,0.019392973933987364,-0.0020661553265941667,0.0067040460945674485,1.965763382,1.498522332,1.732142857
-0.18836966739612132,-0.01972991691203793,-0.008335113460121495,-0.03966761746763862,-0.05537337776263741,0.11007024567206103,0.07249338502489314,0.149354451075001,-0.40353291001188696,-0.060187664830725636,0.2717340710114606,0.0209607277754372,0.024467039804879333,0.0062931832805333985,-0.22939319090215263,-0.019645479957239784,0.003996890952188871,-0.10246415397339015,0.009633721989801088,0.0612329100804034,-0.008730350041834612,0.042654616698335535,-0.014774541135894182,0.07900103369001142,-0.01849186904816234,0.06945033516166532,0.056270777331068576,-0.004887477714247548,0.16223589626756274,0.07861198395382427,0.01648895479698377,0.035327041927373105,-0.07414353034236525,0.10374610285890083,0.03775289603517649,0.017325837905927892,0.025541356843101107,-0.10297599671921866,-0.011323377629620258,-0.01689117400164352,0.1149992402736956,0.17751811356631542,-0.013518793114633927,0.02459879495792397,2.518109498,1.948557169,2.233333333
