fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,CIHigh,CILow,MOS
0.004239260918466657,-0.003623235425894825,0.002159277088758911,0.0032568688303046935,-0.003744437402685206,-0.002041242858588695,0.0006159794702770887,-0.004043095263236909,-0.0035235365371178084,0.0035212624460701837,0.003583165893538823,-0.006596322122517587,-0.004502948912535275,-0.003488225135189233,0.00315922171415258,-0.004739037400586999,0.003406397719309096,-0.004341244268210344,0.00233808272519871,0.00275012167681854,0.004603181756872204,0.004848471415773358,0.00025078379123976037,0.0010918518337168141,-0.001720036319217693,-0.0033817795939641905,0.002058402440737557,-0.004234355253226144,-0.00152312758376005,0.0038078978602945246,-0.0027297023125869417,0.004989298609548844,-0.0037149605753300716,-0.004952095296561964,0.003762638759245309,2.7272113896012473e-05,-0.004767050387647939,0.0033670574625458216,-0.0036931015638358706,0.0018523718043601891,-0.0018913622634328768,0.00313851160343661,0.004084478908964603,-0.002077165938903331,0.0023569673143471527,-0.0005059505431082305,-0.003610742369334029,0.002491265198326721,0.004217862813298265,-0.003328969168463086,0.003987397499515127,0.005442485821032113,-0.003324295666217943,0.0008625838905434916,0.004408794196303768,0.004794253337081407,0.001385042703315794,-5.963679980016257e-06,0.005994227533784271,-0.0036513611217716276,-0.0031150330551036613,0.0042155438905361955,-0.0021472276665943538,0.002597430963913393,-0.006154580625134312,0.0037003436063543405,0.003132728900868608,-0.008003656740280312,0.005414999746960785,-0.0030483037446484566,0.0022151136881911233,0.0037098459738856026,0.0005657800037807941,-0.004609440517728963,-0.0037773412171921966,0.0047878744685521755,0.0029495000358618745,-0.0024961565202727912,0.006615448756423768,0.0027624715775327138,-0.9942244680919872,-0.001760468188992674,0.0019219803247122545,0.002598168343353917,0.0034328196621957762,-0.00162038374416197,0.003289913239483855,0.003675971037121441,0.004512211664210052,0.004877904856568518,0.006115568550064928,-0.002775474399459078,-0.0046000926645617364,1.424230754,1.075769246,1.25
0.07921546531265629,-0.0086700771734139,0.018532010254818723,-0.053357584075723906,-0.01003387840466523,0.0005981265151651906,-0.054720533307333966,0.058348779368684496,-0.01599118309275089,0.012804571773603687,-0.01833495948122564,-0.03155648918124033,-0.0174737361921608,-0.013329037630406923,0.019744609433305044,-0.024792846514234974,-0.005988803682077634,-0.02431433719797524,0.006018621911615577,0.005126064345171092,0.007970570265620983,0.02641091893045783,0.03496784953777319,0.13004631260478747,0.00552941738363079,-0.011330372416939911,0.040608930251705706,-0.013755327622351682,-0.004382293810925821,0.009883994838931655,-0.011816230010653204,0.020483305339577138,-0.013161460165957532,-0.01990076295259032,0.005509333952876609,-0.03777314715915188,-0.03852621231519503,0.010915148278685304,-0.01378440556077259,0.028521658734087966,0.015226968397474649,0.21309850053612547,0.00879952675063425,-0.0049743027513289555,0.01571985420161485,-0.0036606532284862952,-0.014563023851704777,0.02182088081092096,0.03865812345955944,-0.014073850508987289,0.01381616051117536,0.01515584849542559,-0.015790546525466388,-0.009410835353866134,0.07473253242075474,0.008898418337971992,-0.025005529947789373,-0.0038345715096899814,-0.0069473361799198535,-0.09710848330472872,-0.030524906231017567,0.03398511750773623,-0.008827307357712961,-0.10124247230186185,-0.10140413174693473,0.018605770819554442,0.009446572400007817,-0.08411780483285285,-0.026105633540100485,-0.05698750665489992,0.0025708006400191816,0.007903521902498252,-0.01820026839236469,0.04623557085874274,-0.014390348824765864,0.01448988358000091,0.007222296074453325,-0.010164452675260185,0.033432321711574876,0.028273719613476845,0.009679763254800496,0.0011056230885311245,-0.08226682992661793,0.01715340723852934,0.014801159401062667,-0.010395146300727054,0.016141902844138568,0.011277273473235719,0.0006048237068973753,0.011652343868855579,0.0262667274541455,-0.017017894516756487,-0.07632339390939283,3.369995498,2.880004502,3.125
0.010748859518472325,-0.001816186794254773,0.025903805392279836,-0.0941302382141297,-0.005804756901286609,0.02032245763087759,-0.05817212444198201,0.3175826304069816,-0.00330269295162264,-0.0011129728963375782,0.0655531380715487,0.06970677064021993,0.012944743638472318,-0.007582079819668911,0.01076469503595573,0.012870629623268345,0.025428474170116382,-0.003030343509616185,0.011328654452269606,0.006960081429977035,0.014681599832916444,0.09949487838229917,-0.09859800056588988,0.045939091148935234,0.06993454676556776,8.364320096808725e-05,0.021169331817798367,0.010045195825627079,-0.12952227926071253,0.00650913678810188,-0.008249448907659197,0.003224111312526138,-0.006055705470363581,-0.002156166626885583,0.006084863003182524,-0.012551630499672771,-0.0050099884551213164,0.007406966249258585,-0.0015782145786076623,0.0074463285409741824,-0.026705099389419062,-0.3470645053466555,0.03695645491343752,-0.02436699243646863,-0.004404003339888308,0.10664478458010887,-0.003841268616246669,0.01469264492884103,-0.029028398254708418,-0.008389484922616913,0.006875461752094957,-0.019692720313039026,0.03213977224718543,-0.005367468251748973,0.03700469249125952,0.014299244435189994,0.0090333280205365,0.015997283667220533,-0.0032802681024789266,-0.0696401121084411,-0.0033222893616321647,0.006208065478526408,-0.016214884924085855,0.0697635205509969,0.08732671394702166,-0.0032520695458656086,-0.040735369840599625,-0.08470327230337305,0.009567314991656382,0.048926196334533156,0.06569665504731102,0.004457532336922497,0.025352336194848755,-0.03379039335724326,-0.008616921771869103,-0.010261726015362098,0.01162536275415346,0.0433040754986337,-0.017520865294144723,0.039823185298884914,0.0006504130664003638,-0.01431910348950413,0.05385831812343696,-0.033962508753361424,0.010596578988434274,0.008346230592795746,-0.005538432754022279,-0.026657402668537673,0.018094503281704706,-0.02541418186923711,-0.03879786807499847,-0.01590784575016188,0.027733602365518795,4.804087,4.368326794,4.586206897
0.015158285265753583,-0.0018998578941408027,0.015374823059790927,-0.0032978544134441403,-0.004502018758657962,-0.005617926163974588,0.030257633164471522,-0.010957110339148396,-0.007604950011986175,0.0053155668135619685,0.03646317107832525,-0.016396135101371567,0.022226874525626317,-0.019499357314405573,0.025363210759278335,-0.004648947169218321,-0.025633197107285403,-0.025940514211062898,-0.003722835009536101,-0.00507486382375257,0.008916893884703977,0.04730032113854278,0.06163962926129656,0.007203112483815327,0.026684870906759795,-0.006607261096057522,0.024419647811416666,0.0015642417239228117,-0.0360914184887364,0.00585319245069536,-0.0016786345475315327,-0.0027422604202130625,-0.008650423434398095,0.0005025651106191652,0.0035763632691252854,-0.023357443054559984,-0.05221317841062378,0.0058140661407704046,-0.007641311268083431,0.012046610192306696,0.010236860974562643,0.030719068769204574,-0.002002341381560956,-0.004285267357934835,-0.034015716317420695,0.011709903985774258,-0.0046749606400491445,0.049254659582594104,0.0413788815100897,0.009818196322442484,0.009148090694183542,0.01847586305479736,-0.018311822373165206,0.04329377186663855,0.006609084991031273,-0.03466317806099788,-0.010340609439339026,0.017554511889813128,-0.006439874667796391,0.7926855483834695,0.03042241885999238,0.03301221496968975,0.0021942275442200956,0.04893106270141632,-0.03317596334807025,0.03129640524313832,-0.026862771040114666,-0.04077867563663852,0.025954004292517985,-0.04648262603149005,0.03354741501304163,0.003410859435416799,-0.014671262992580385,0.03465685951877833,0.0095308940522496,0.009398159785753606,0.011325619286845078,0.026733924449393324,0.007539763356879024,-6.65944002504406e-05,0.008892260407664344,0.025491948639734,0.008757426713761781,0.0010815505355694815,0.009152045807330696,0.01984947467876901,-0.011539691109764941,-0.009264878777886554,0.01118594412227681,0.009745732086658526,0.018811345386067886,-0.0036035158515712834,0.049740000494268424,3.431346944,2.747224484,3.089285714
-0.0014103968762619581,-0.0002717234407453791,0.004321734309863781,-0.006437311474565122,-0.0030678236110126197,-0.00581193245690669,-0.004643585615581562,-0.0010536660919816042,-0.0035911835112916912,0.002849928238689761,0.005591702933793733,-0.001662387862727214,-0.0013734901179517421,0.9887370060421662,0.006516134081388736,-0.0018518228651987238,-0.003796909744307327,-0.004056359864845826,0.0032170945789685304,0.001722813678591299,0.003945593417007392,0.007971100264688677,0.0002824564873061351,0.004842064482901546,0.002006759828317184,-0.0026777860357526926,0.005416808611739719,-0.0015266506949348968,-0.011688454475435952,0.004256138980701123,-0.003208634479491769,0.0030133802158792892,-0.0032457487638491087,-0.004656403506912874,0.0015712847564886786,-0.006429931441134059,-0.0021995578414086606,0.003383655429291484,-0.005179847438499238,0.0030799855912770377,-0.0010835402202440231,0.0036857135047962887,0.0023724164320191587,-0.0029745399554491673,0.00011189974134250626,0.002467152590090838,-0.003335870521143412,0.0071765302400590295,-0.0032494911074701497,-0.004449633992197796,0.004283042714339374,0.0012376560543878004,-0.004584880331740638,0.006886766648539941,0.002131904222418058,0.0015859278539422678,-0.0012819845613692513,0.006373972563879995,0.001299836174272961,-0.007233856608418675,-0.006934856863754086,0.005347024595416136,0.007516258448904966,0.0009874442339616026,-0.01160948925105409,0.006647725503455038,-0.0009382166764374426,-0.010708614168536383,0.002302054239074452,0.0005845616195011782,0.008924404781927369,0.0029287713191270544,-0.0020291722102837163,0.001179315606167906,-0.006593905979611002,0.004988827499832498,0.002352147970246727,0.003256950185836936,0.002611754099972431,0.007023912692642219,0.0034763242789985567,0.0021121573257428163,0.00047046202079306844,-0.0011565888239290537,0.003236542204497632,-0.007209449207284985,0.003195860405609627,-0.0046976713538445895,0.00489797131240555,-0.00404124946016522,0.007902429458185773,-0.001167728014520776,-0.002197659989537508,1.384178612,1.098580009,1.24137931
-0.015961201651130213,-0.008473193420650796,0.0035121367986191607,-0.006526331198446744,-0.0031903046366097932,-0.012788095766021633,-0.0040347465868945725,-0.020667995277513517,-0.008885795265754217,0.008643456208115656,0.02643328864369461,-0.010448012546103195,0.0028753415408065055,-0.0019321683717569728,0.008897874343252572,0.006288920118242191,2.3352615501454813e-06,-0.00949782453067506,-0.0007414435525562506,0.004002482895375483,0.002014108869877104,0.0012385147119619204,-0.01226708340676612,-0.013719453153544373,0.04011974630114386,-0.003710594443666443,0.0092503569341233,0.00782951109443101,-0.021330379284813076,-0.001850164775091731,-0.004270178057961455,0.0003490497849787291,-0.009087846359207149,-0.008622023327393142,0.0066868580235019985,-0.0036483133208957005,-0.0034445024271088456,0.004061015036618462,-0.01197957807217904,0.007991217662013642,0.9338716657248703,0.0060059793797039695,0.012814490895425317,0.014761131149356383,0.00849083322810908,0.020515066870366815,-0.0007405455230361724,0.01505653268485585,0.01915008979248422,0.007280276891988582,0.0030276335771240274,0.01971755230706849,0.004650745441869362,-0.005862942914428903,0.01431415520397552,-0.010545675162914723,0.02663814339010069,0.0172224643879452,-0.005657126879426049,-0.0017727453541013902,0.018906032124014406,-0.04752593666125406,0.013267094775321822,0.00021524948986018249,0.024386483520577457,0.00047699957109503664,-0.0279102570259564,-0.009123395284079988,-0.015221100380496434,0.002983069937780508,0.0010497147284873175,0.0021420753484351234,-0.0009258351924522521,-0.013868701674084468,0.013126399881620164,0.0051977256054148505,0.016858021131120452,-9.90393050388766e-05,-0.020235652819020063,-0.012768557631634432,0.001838575403980284,-0.010084875277906085,0.023062586732993707,0.01972839312330461,0.006192610236798599,0.0016210106962521867,0.0005118372521393085,-0.0018952647615538018,0.008303189696878136,0.020333974005302954,-0.02327734288681116,0.005296545461288235,0.010415362694630455,3.165961789,2.619752497,2.892857143
0.107337344193142,-0.014713934531714724,0.010760291770104085,0.20732541358173578,-0.00832806436684533,-0.0036236604227295913,-0.14084904642624668,-0.02082818606198168,-0.009959741354003236,0.011610627831766486,-0.16917969638022992,-0.053438996114867326,-0.017997693776895515,0.0017262273379778773,0.01896440431668493,0.007384167563533878,0.053090248760727536,0.004834924802172464,0.03650408274924308,0.004053422473099458,0.022720313462310536,-0.0936771482227954,0.09948693757548577,-0.08260963647657052,0.035677188005048696,-4.80369923227826e-05,-0.002358401708460771,0.03668369174109806,0.012642988009701674,0.006310928230949595,-0.011768394171984936,-0.0147210820955203,-0.009988111287840521,0.01995291240234267,-0.0067404215690593525,-0.024359486906093093,-0.015778686306904065,0.003910392797658795,-0.005359311258282159,0.015690008113948762,-0.03317300697770655,-0.0021045304190954245,0.01342202068016084,0.0708340596804154,0.030088020126330967,0.027545595423722573,-0.010949606200710473,0.0059206837839647,-0.02761059791929737,-0.007976779815173954,0.004933337722397654,-0.05700322101259209,0.038897222661377635,0.03087788135436845,-0.016879998580472778,0.00799167310921602,0.07158772297480896,0.09265016800725358,-0.01292480696527344,0.034392785298116096,0.026988960588342454,-0.03750113939860475,0.02647904267760294,0.01458238061998611,0.07893270877274387,-0.013839503190382184,-0.027267692959382202,0.012060929775930512,-0.0005602727811409231,-0.06081136475196796,-0.04168793243233429,0.011643193601862452,0.07249196184735959,-0.049972541611894496,0.004647207340621043,0.019140392043062556,0.027222498999602482,-0.041750428064178405,0.006610412426889395,-0.02036847187066142,0.001378859033655879,-0.06976500757329489,-0.021558347667793104,0.027438115384467335,0.010637737783281637,0.10344422808241564,0.015454441221525428,0.03953911790977646,-0.006789913917503079,-0.00183928925626944,0.002609219814349006,-0.004829134581683032,-0.07237109113726152,4.371789143,3.869590168,4.120689655
0.0379154273490109,-0.005594549505435558,0.020167102434267455,0.02617452746192155,-0.005928824316030222,-0.004765561698884201,-0.0279698310280292,-0.03194123746870165,-0.018937885830249374,0.013673796967060363,0.011263716842441577,-0.05018979795730715,-0.030316017484439628,-0.01602482758995103,0.0157117269341519,0.017516128734817067,0.008212339589907297,-0.019370970041671702,0.023095248770006658,0.001064061904736389,0.01701025342343258,0.11888623761155304,0.07951043412000618,0.13360773744164822,0.017035914051311156,-0.005647195892622603,0.021060392233424274,0.03496576094368069,0.006102134960607609,0.012728619704694051,-0.009322931766185382,0.01228043780149219,-0.006788267565873786,0.006973217466378568,-6.047146470949436e-05,-0.05613299898603333,-0.07198518587464256,0.012194962964373175,-0.01071315596003874,0.023958299799555643,0.008830632206456872,0.14552405375454525,0.0033472612579413287,-0.06774317721222461,-0.031894032054606156,0.04556414822101848,-0.01592063733973574,0.033131701483805405,0.027254518200902737,-0.01002712215264204,0.010653919845594662,0.019652551663094146,0.04593112646334444,0.016794172337467876,0.023865929873968596,-0.020174420265084803,0.02169078268215483,0.06218116124612595,-0.0036526681028229034,-0.11157711967684884,-0.024327213116819475,0.017763945708885398,-0.004413153068354897,-0.034521298489184324,-0.0619616850111149,0.010882567398218516,0.006984923333204987,-0.06799373167881394,0.03321893172354791,-0.04739073343098833,-0.006882880056215028,0.009146275512039406,-0.009624032198072941,0.022274575394885397,-0.00048494477162459507,0.023233166165243527,0.0168423501222707,0.046955116470187463,0.014047446930441824,-0.004080025474917771,0.009908482981613106,-0.019409744073504737,-0.07315444086803032,0.009125460999981244,0.011093553493888514,-0.0006199986849186396,0.021787633538904196,-0.035181216083582885,0.0035135695759026574,-0.022856230058167632,0.008335066446885602,-0.01391435347883532,-0.037893992789635594,3.312221095,2.887778905,3.1
0.013856394422119266,-0.0012257014653747579,0.010209482891628107,-0.0658783034361233,-0.0044205983631719886,-0.011872337899791354,0.013680242941991501,0.1328870058224013,-0.01691465163468631,0.0005025370210588888,0.0021363516020189094,-0.0117703448231389,0.01476969313014943,-0.024560933590149547,0.015016728303450588,0.012855098456954765,-0.0453716913118275,0.003160751096941321,-0.010192990278819331,0.010248831160824421,0.014728497334397118,0.05660191861220918,0.05054827673054334,0.07948454868095511,-0.00479912344875303,-0.004589357459789464,-0.0026934908870156348,-0.012859023544624888,-0.005074192730382247,0.006813399933074637,-0.006564203002366713,-0.0020402365108247657,-0.002980950221396311,-0.013252114678732484,0.005957641735569269,0.011752000032533346,-0.00334338522069075,0.004149833867664894,-0.0010290124991000982,0.017706346081440675,-0.0013223480345575444,-0.02473825038063559,0.0018756352112948606,-0.014420137406253726,0.04873105027497374,-0.04962376262382112,-0.009711277112219327,0.045648453841320304,-0.005944604694778016,-0.011122580248117957,0.009450142820329748,-0.0029402421927274083,0.014261576892829819,0.03779323581117836,-0.043512437022067314,0.020374758001658656,-0.01530975844704696,0.007820696565215007,0.0019045947739617067,-0.047574562118261984,-0.025485455703538207,0.030328786915057134,-0.005427126032935387,0.05840975329298777,0.6442065468791907,0.025281279115878335,-0.022676471648129137,-0.2089299775922396,0.04062914464120933,-0.002952917265708336,0.047865414256262215,0.00219969879922534,0.01160369405885557,0.06670735483067211,0.00015018794766733312,0.003661209539580868,-0.011478823360157032,0.006076743208168952,0.021552484838579362,0.040629985622061424,0.009929273615703425,0.011526811807435382,0.03281859997608152,-0.012936582036908709,-0.0017629818730969372,0.020222924642184725,0.013992320424601006,-0.011370003369172661,0.017035916739727056,-0.008150546862891739,0.05673017613994558,-0.0037469400042791654,0.025866417938347586,4.756993215,4.311972302,4.534482759
0.022864187865164334,-0.01665250904710534,0.01426984657876295,0.016090382884045604,-0.010108312056870067,-0.0041548775244895485,0.003490696831240456,-0.009692815500968642,-0.013268119611069653,0.015566503460890956,-0.0009956485300465924,-0.028342845701052714,-0.018294885421217807,-0.004650180927929705,0.008571652116621968,0.012685054857855692,-0.020708038726966756,-0.012572409279719046,0.0089290168725972,0.008692297572385004,0.008600758411582966,-0.0440280621200253,0.00044785219302104744,0.11277792788876094,-0.006559981954554142,-0.01269880758325063,0.004987405556730286,0.002999468393076252,0.04532216499988545,0.006409691545034944,-0.012275220212575235,0.011597169667621641,-0.010026368352439748,0.0025606241772629626,0.008229222057062058,-0.03149360980829101,-0.014765122371772335,0.00890888919519347,-0.01510419920763331,0.020864110393202497,-0.005554556579683997,-0.04213728974671525,0.025007552047216077,-0.0415741803132345,0.1135945005035628,-0.024296031138328372,-0.010989970164780363,0.04573058572559914,0.08959626524015611,0.006698820889907231,0.008451501653711955,0.00868630638121084,0.02717746182149829,0.0065956003524757206,0.044468855456046834,0.008218635834133507,0.003614170413080873,-0.02978892806082087,0.0037947023636616733,-0.002029691584094226,-0.0022674266601230594,0.0026165794290174084,-0.036377903360653455,-0.0779317712701384,-0.05330381174243227,0.0021903193740374243,0.010680755481675823,-0.0710148217832918,0.07650895904479366,-0.015501478366166378,-0.049967524869542944,0.008644491974029816,0.025553922649559847,0.04343661262963929,0.009550756877860063,0.013269187856904105,0.013903484066536301,-0.02517914018406589,0.022372647750500498,-0.018373961374398163,0.009313671981385798,-0.017716609444382622,-0.10363786937788871,0.004198142599687206,0.008008185481652517,-0.002141326702472452,0.014866804834563,0.051264396077138716,-0.0001969878224747402,-0.011990700104231925,0.022470938304455682,-0.01279695228972641,-0.09287353457973851,4.655644914,4.137458535,4.396551724
