fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,CIHigh,CILow,MOS
-0.002632966715687422,0.0016168280021775202,-0.0724429468154852,-0.0029900655556769325,-0.0044564560293830395,0.03297734260705689,0.009678102633629887,-0.059958328394807046,0.09287878155842945,-0.3135665833426775,0.004438442012197598,-0.04774482409549675,-0.030545089457558905,-0.0048997005442557515,-0.014404762774689679,2.970983131,2.251239091,2.611111111
-0.04587514901996066,0.2827242629356879,-0.046683402061959284,-0.03664784597811198,0.009311480584916388,0.034891933344405775,-0.007406426043880689,-0.048677332279280845,0.03899107825186642,0.026397553832412282,-0.05248472368784468,0.010498953450051422,0.21085906624793826,0.018786853711520883,0.014766262612480699,2.686788331,2.05395241,2.37037037
-0.00885878373573478,-0.036709137814634384,-0.04188564386288824,0.014325799442197985,0.007896167015169991,-0.005644907276223371,0.004072425131954358,-0.0017720292464756594,0.03889822331831532,0.018009346941349112,0.0009808066652922133,-0.05476118049175961,0.24748391509341303,0.013156135387190886,-0.00799468813130492,3.044920759,2.339694626,2.692307692
-0.07547629257615979,0.2792970049847276,0.07251367732604301,0.05540135690015392,0.011281061622872304,0.034645992322538136,-0.0726501550455572,0.25885485837822214,-0.09761244879557987,0.043455006692834565,0.06642235593655331,0.035747618635983025,0.059759246461038036,0.009192973161732622,0.029591749038023082,3.95457961,3.30467965,3.62962963
-0.014109347379811194,-0.009760204160037322,-0.08462257386493571,-0.005322631501840039,0.046701449539476775,-0.009583231828243057,0.01845234603184361,0.08136867295138658,0.1145843414224883,0.01441271740553017,0.050184063694754776,0.11391320879177037,-0.023402627323766502,0.016999292506420086,0.007909889386922131,2.576073139,2.123926861,2.35
-0.03026351180720761,-0.023210702300718405,0.08548380949973558,0.006332114402643055,0.018642257249688307,0.04215538672370809,-0.012281828192474744,-0.07088065417266164,0.09804871462576809,-0.2690589062012522,0.03290947631941598,-0.07640187002937958,-0.041128944527577455,0.04131360133820942,0.00014604267539456128,2.728516741,2.054091954,2.391304348
-0.014614270259739055,-0.016676963516447003,-0.0920156028425629,0.07134746682282214,0.017880069659078436,0.0028346696995019145,-0.006984054249132091,-0.019990568238248387,0.027229920512234863,0.005844622555207545,-0.012649482366937307,-0.0937564996267952,-0.039827410713533594,-0.00628567624971443,-0.010642214329887614,4.23399043,3.535240339,3.884615385
-0.014691168619030776,-0.012680671185225584,0.08264466955648275,0.03899253046926636,0.02609171121529378,-0.01518917279120453,0.010617854392215147,-0.018196928247416685,0.1128610465921737,-0.0029986441805167517,-0.003958914902743102,0.037388149818304024,-0.027101559185825498,-0.022506708049617644,0.013888772028264516,2.558665314,1.941334686,2.25
0.019371549256749387,0.10875608021933114,-0.08535670774494544,-0.08548707650684638,0.05498765179639436,-0.098589350844427,0.02849956994822114,-0.030879129146813903,-0.11085347386578218,-0.145646068841379,0.05471059629985825,0.04685932388880448,-0.04266901371942335,0.023928410038317718,-0.0007063346760215012,2.137035504,1.690550702,1.913793103
0.023913923053707428,0.02268551316575783,0.05434751396732501,-0.0679343490579368,-0.03809884790147777,0.007065402213543134,9.915467954640842e-05,-0.12483209865057043,0.03436979352988915,0.22657853365509578,0.2346467420621818,-0.035291104928630974,-0.03299879704895222,0.050152046524548854,-0.17200799362768632,2.303374142,1.770699932,2.037037037
0.026926243273212414,0.0139300167366963,0.10499916203409705,-0.10183772792971366,-0.023974684787049904,0.10416529267573313,-0.27579487753025983,0.00818966132544081,-0.07571663123330503,-0.10545436451981262,0.027606626135995398,0.01954540941098815,0.025358514763184688,0.013690195907632688,-0.035233333391996184,1.471686809,0.994979857,1.233333333
-0.00422586226767864,0.2355354464597401,-0.10544907240693038,0.010257406294442521,0.026455053389193676,0.022769373306538266,0.0279726950823936,-0.014535212568014695,-0.052273188783552145,0.008418032569084667,0.009060707720391864,-0.05631454937052112,-0.05009133793126338,0.10561771980316344,0.01579107961504866,4.625796982,4.159917303,4.392857143
0.06166121188155663,-0.04207050192133192,0.0784759680152987,0.023376200386130367,0.03539318477774243,-0.051881539364575194,-0.028452572503230102,-0.03630139751148523,-0.029955757921802814,0.019391515846983214,0.005455859769936829,0.1005419569599064,-0.036050902919420445,0.00461058595254182,0.006865906711372087,3.28166657,2.785000097,3.033333333
0.00412086514682693,0.018891510071837214,-0.0004746600868247048,0.08569500528062948,0.12063062626879408,0.506234831060322,0.12103564090370308,-0.16579452236812597,0.04315204083536737,0.2723155505197212,0.020879268710888705,-0.06089202499590251,-0.01910780393701263,-0.017981787872588317,0.030282109204443585,1.786571514,1.313428486,1.55
-0.008679247903773816,-0.016419818200641426,-0.06101545473757906,-0.0259263900799134,-0.04300796129231941,-0.021259867888188448,0.04902059897933565,0.003453937812749857,0.12491464855298205,0.004572813712755199,-0.10943605587408874,-0.1354127628292964,0.043648005935449506,0.012820924129211386,-0.02772478552665455,4.400800178,3.806096374,4.103448276
-0.011885186965378295,-0.011829771698657968,-0.07988147440213729,0.039144442935130044,-0.004456330084542242,-0.014773658547662761,0.0162082499478106,-0.00946759578994565,0.039516797604869036,-0.008193707610099686,-0.01697061470755574,0.12320228131914107,-0.00874657094060321,-0.0032664709977384713,-0.008830226208014458,3.448905722,2.930404623,3.189655172
-0.015827880230950563,-0.020963259268035408,-0.022064879660499765,-0.13398224725715327,-0.02286981922512851,-0.24643847446173778,-0.041197808763879205,-0.029614293702351524,0.09582037305268912,0.04213206573624197,0.05684946911944299,-0.0419810875033876,-0.016479361013722223,0.0031255261106022357,0.5304044282644771,1.659640274,1.271394209,1.465517241
-0.005536500038822185,-0.013941878397805646,-0.059772627959247954,-0.024733505815329997,-0.04511855704085093,-0.02112310434613511,0.054207851057293206,0.0024830108485833354,0.1240250235070663,-0.005600275312354841,-0.11670757852217746,-0.126949851746037,0.047652633647853264,-0.008140113115548242,-0.027889074346376403,4.392735837,3.814160715,4.103448276
-0.036485972053328056,0.3395952264698208,-0.10842951674546886,-0.014392547557259213,0.020485163946152414,0.05884941419061321,0.02227160853157038,0.27589516652273244,0.06890934404151258,0.008560135020826018,0.052567984792334,-0.04262623781959882,-0.07622372680315227,-0.02469876333350859,0.0461157456733212,1.965763382,1.498522332,1.732142857
0.003241777010783305,-0.001536348357159049,0.05298858108726392,-0.054955113903470985,0.1560221705000333,0.041820731654875834,0.021720589019842293,-0.10197864822098891,-0.028783571252352466,0.14364650351503705,0.1832536943453537,-0.03186212724420648,-0.0008755868767562268,-0.028734743632489342,0.025553430892292842,2.518109498,1.948557169,2.233333333
-0.015551665208483785,-0.011801277480653738,-0.08794030336967164,0.022278886728820595,0.02069902582356755,0.011397066012521278,0.034517420165220955,-0.017204560493161714,0.10289896690177425,0.016120360273685925,0.010908534266223244,0.0102761180744559,-0.031595655018582254,-0.008698598545367843,-0.004725429485087209,3.636244181,3.018928233,3.327586207
-0.027980514705670676,-0.02673048009229789,0.07276188502103148,0.05066549653272708,-0.008887934951613167,-0.01633767306660346,0.006710989512324512,-0.003708558249562949,-0.04102709031059025,0.028537963928022738,-0.03224688579897083,0.030885323086206885,-0.03431566516435722,0.08634108828891693,-0.00046138651795460487,3.91045444,3.503338664,3.706896552
0.021189101830410794,0.00992514552087029,0.09241424758699039,-0.25854294996912947,0.14448331401735662,-0.006841984893653545,0.0789037784674146,-0.0775827737156637,0.1520709344073037,0.01802870933003425,0.09521935140390012,0.03349704702518314,0.03414181956261684,0.06307085239982246,0.021034573145549088,1.945329132,1.488004202,1.716666667
-0.0059727598777363335,-0.028066129576036162,0.1105765982459253,0.013612506128485252,-0.01748093058162656,-0.026241675460305505,0.040266602185550775,-0.000803631020445855,-0.06263725737686777,-0.0032562150456145393,-0.04842008457290948,-0.06765502582066006,0.19299900453407934,-0.006988532634696808,0.0015928419847336629,4.119839898,3.472752695,3.796296296
-0.10675296094691183,-0.022202461134837623,-0.057407895398227354,-0.23779428925659787,0.011865680238298228,-0.15867236724921194,0.003656974589453382,-0.014765170585865683,-0.0764283008052692,0.015294653446004731,-0.006546794983774563,0.01472659962777224,-0.006034253926586249,-0.02075484537348678,-0.038604849424757094,1.592996662,1.240336671,1.416666667
0.33376654560206337,-0.03458330893799663,-0.1030522531433332,0.0023285966647610254,0.06907688780567406,0.03869423788936178,-0.049050097766549706,0.2964356599359319,0.01699851581206465,0.01585098247912615,0.09457525273305861,0.028973236256876388,-0.026659117328779215,0.021498144255657253,-0.011337416181255578,3.075559963,2.385978499,2.730769231
0.0004606975667222759,0.0025506407064578174,-0.09454753298744765,0.05200570349480332,0.01598792267768634,-0.0017244323244943733,0.0199594605211744,-0.020714225503657292,0.08934748665770821,-0.009910183737510648,0.011626883935995537,-0.10552908229266464,-0.06499126606750638,-0.04441093370081201,-0.02429174044775483,2.501572021,1.9811866,2.24137931
0.042828755009910985,-0.16216354550781548,-0.05879388096747399,0.03294668805569871,-0.6007569413391818,0.0048556767001071855,-0.010848949855958237,0.012633459679680072,-0.04642701316440116,0.024879564257643372,0.3465055405901857,-0.05067187596268641,0.014783785413870673,-0.006049606656882829,0.13393104579681128,1.284138137,1.015861863,1.15
-0.16172753027357528,-0.15410677230676298,-0.07522493234817716,0.03969019801533817,0.1090817003613687,0.0033920074614423174,-0.13800365642619214,-0.1438620558455826,-0.003088194820641635,0.07396516346573506,0.07998797659569501,-0.0820680712668373,0.007697881740932159,-0.017575091588681112,0.10865078735124617,1.529546306,1.23712036,1.383333333
-0.012521140744702645,-0.021995000051419498,0.10073962396843965,-0.010790856458219164,-0.04485659727124075,-0.026834842595377804,0.05908444523314835,-0.002657192646202647,0.04987479084785564,-0.005526386812149069,-0.11670532154997455,-0.11745015004208134,0.06003525703489802,-0.01597574698660538,-0.01822672001477484,4.518530885,4.014802449,4.266666667
0.0060243687804706365,0.004700883363733761,-0.09412221881540668,0.06899509603610161,0.00500338519596857,-0.013498092626832242,0.012727337900671697,-0.0024612144702827648,-0.050892886253202506,-0.010848066025531664,-0.0037990145246251574,-0.08047768572521295,-0.024599206218838772,0.025692304485584808,-0.0006029937083102152,4.442228583,3.928141788,4.185185185
-0.09893788862430851,0.044317622594521065,0.06489558592199372,-0.05809727535483915,0.14580988858136554,-0.011111485726007219,-0.07750672251140199,-0.132192447896592,-0.0853555609954827,-0.043711803132595026,0.1862662964333455,-0.13708747401005308,-0.025697410987777856,0.047031112613837016,-0.008815197101284906,1.513780279,1.186219721,1.35
0.04299995118286588,0.06202642576905751,0.06536878011139721,-0.11050450894287782,-0.07028376870741619,0.2968179610310862,-0.0620648418702595,0.032120510632995654,-0.012319365814406128,-0.10724064695232052,0.027979038286720197,0.03256025611773422,-0.027982087973423837,0.004374730921095153,-0.03230648017066514,1.294254321,1.050573265,1.172413793
-0.034876122103911944,-0.043208623239172635,0.09482602386008622,-0.012414527444138857,-0.02486050240803044,-0.006719125560893878,0.04239506036745136,-0.007386916463109451,0.05361182183790279,0.039808938105260656,-0.09804998808181214,-0.15298643892516248,0.05088094396860229,0.04172243345540571,-0.014665990770361388,3.469450144,2.923406999,3.196428571
-0.003598308445471633,-0.1718543684206429,0.09152230033566244,-0.19419890611454066,0.07491603583103462,-0.028058256817741777,-0.030069054890914527,0.003024189119818963,-0.015392396984133722,-0.0004983460380929125,0.006941642636409534,-0.013168414621782594,-0.02307982299686278,-0.007021508653393042,-0.021590515636196884,1.552327478,1.206293212,1.379310345
-0.031157967426950692,-0.03014031398276305,0.07356714764816849,0.04106787810620159,0.026074315265514677,0.0027893429346951496,0.007633831211315767,-0.014094618365232387,0.039079865399010164,0.03677068561361978,0.005236090609583589,0.01643240075122807,-0.025601363463935385,0.0550704992976121,0.003955850256677283,3.574117983,3.046571672,3.310344828
-0.003631617669720461,0.0019776532085887103,0.07107291830401567,0.07111575926479036,0.017395416381237438,-0.017837045623603966,-0.007496903393933268,-0.007479374665129092,0.09330475388564576,-0.012984674266722122,-0.02757939645922367,-0.0893524711804648,-0.08915875696577867,0.020399546751547593,0.012817618695234595,2.728559181,2.057155105,2.392857143
0.11345208661232299,-0.04216054347081155,0.06486067480518629,-0.04960973634419622,0.030265145846235488,-0.030949557271174617,0.025497500106592574,0.11848239059936151,-0.060450339135575376,0.034272229345801736,-0.027447756295758127,0.08058284029276774,-0.08598806095690924,0.03653635689163542,0.010917880532083276,3.665622055,3.092998635,3.379310345
-0.008350777715770114,-0.007257404447524563,-0.07468475026273595,0.04109218352825977,0.0019830192452631483,-0.014255840035688108,0.0019074079472641585,-0.0065041594421082665,0.12027185852283893,-0.011725447140433378,-0.008124286971334091,0.13421883017869515,-0.00967878034238077,0.0025027105956508602,-0.0060862568587498325,3.109396031,2.640603969,2.875
-0.03891903633828458,0.1953547769049492,0.0615053946535747,0.03250105100639839,0.011539071741006199,0.0005130258388878105,0.01126619419626867,-0.060681607236314335,-0.12440546559738917,0.01465548228254769,-0.006877433076339796,-0.05786318288645118,-0.035860543166597904,-0.025891934104289645,-0.0029509801218877184,2.405101776,1.828231558,2.116666667
-0.016221312893571524,-0.016709859873337396,0.07652215676091628,0.04894316671778848,-0.014302291027253913,-0.022824295561133454,0.03070746879162746,-0.014310152453000163,-0.046225778273411726,-0.0064988065088729076,-0.038298875172394706,0.048944930283339926,-0.01880031081089307,-0.013100961251417461,-0.0034711588128311715,3.884859971,3.329425744,3.607142857
-0.009677418950306396,0.08229478662821588,-0.0952820074841679,-0.03140046064117104,-0.0033591859932746403,-0.03121525100409572,0.0732641043282057,-0.021180673124454347,-0.1234765705990542,-0.0006361561007699769,-0.001971941783224948,0.09135497700376419,-0.021829009588450084,-0.008036104545158311,-0.03563316968843723,3.523768328,2.976231672,3.25
0.030015548731445463,0.026048487653078954,-0.057607648314799045,-0.0003217495578435721,-0.0319046828513168,-0.01580182320042678,-0.08094322538823673,-0.058105399846502835,0.005973504937875162,0.038703462286357286,-0.18830798097397525,0.07013886095222635,-0.04613805668872633,-0.6893490330247082,0.04933587220073888,1.400678788,1.15104535,1.275862069
-0.018905822706259574,-0.020759123004959763,-0.08201702514290683,0.03650704857479926,-0.00929158778920932,-0.026530877923790313,-0.0013622384649981892,-0.010673156475831976,0.035820099573861335,0.00578991223398078,-0.0494375404743912,0.030998918539400788,-0.040281511284798795,0.0193434081069234,-0.01663967046566605,3.772468808,3.193048433,3.482758621
0.04056114700575859,0.031035331212797806,-0.05565725438449776,-0.31437210037048324,0.05396564887888477,-0.05637926576294696,-0.07806953561258256,0.024903151728792684,-0.018827809470812557,-0.08430669704362745,-0.09646947571861524,-0.03813887993041736,-0.07314272397206052,0.016975288777967636,0.045070946591499406,1.467294188,1.153395467,1.310344828
0.0023343655208334394,-0.016320264976160927,-0.05017024535538262,-0.003692586794854168,-0.014850662760041187,-0.011709362295863638,0.02728992962043718,0.014010347154881257,0.08607836987090102,0.0014408036886452,-0.05300036705765181,-0.0771979757410443,0.15563684198245376,0.04192808480294372,-0.013068551362285187,4.766305092,4.305123479,4.535714286
-0.013139750816983787,-0.014729125420599117,0.09159698565518207,0.05865463529908302,0.0130683250189786,-0.009339489271907989,-0.0030066238604186464,-0.012626045615431474,0.12837148755077726,-0.02006012179645446,-0.004206350761437997,0.16291617134595915,0.011587616911918766,-0.024419912267240215,-0.0006483503325745892,3.16710629,2.73289371,2.95
0.19791269879041076,-0.04319024101056933,0.05354393892196515,0.030877455640653095,0.0246381967081902,0.007445736673092915,-0.03226861528860294,-0.03255474882545432,0.0076258969114307434,0.05504473336612537,-0.00012084607180356555,-0.06733420039064801,-0.12996182173593748,0.11143946697871204,-0.020896359068441134,2.55951845,1.976195836,2.267857143
-0.00321664002838993,-0.0022266098793334408,-0.0792934931625835,0.032291408167912525,-0.008999449288504267,-0.019434477794936168,0.02019490927431134,-0.00940793456396037,0.10481828659634293,-0.02014571051516926,-0.039614077741082714,0.04844300690053367,-0.03943110373642832,-0.028020742303257858,-0.014672177845034665,3.653463529,3.070674402,3.362068966
-0.017800086921522115,-0.016771570193381186,-0.09052203940177309,0.035304181012618174,-0.020262894393985653,-0.015475546530250996,0.028458977118643175,-0.006787349356904153,-0.050064424018482115,0.01407947067990345,-0.040182155628079114,0.021475083433603062,-0.03461308110129774,0.03799787910984986,-0.012070829163514799,3.909399125,3.469911219,3.689655172
-0.025719031921574518,-0.022591176550779545,0.0811473799252102,-0.06847888554635972,-0.007363459337752782,0.3241791657298288,-0.16417696421337447,-0.004675418199496936,-0.04397595177332361,-0.06310307894808145,-0.06973562557926553,0.03517173174811511,0.024019527016376684,-0.020317086606365727,0.020814809049418903,1.543937516,1.222729151,1.383333333
-0.0007509192064805527,0.0006960652574030923,-0.09515064691181918,0.06515268283201574,0.014407698688062683,-0.007824971149819058,-0.012364371562149748,0.0076211553892726065,0.027365992214881188,0.011411953478306935,-0.005394790368888016,-0.09574131306730481,-0.058641124242902486,0.10203835442948671,-0.0016351743078484794,4.452997027,3.975574401,4.214285714
-0.024200457732835592,-0.0397458129179838,-0.08759774432139933,-0.21010875981060767,-0.05730422520815883,-0.0316345816430221,0.012663526923019901,0.022726126123619367,-0.027250863986976796,0.2413220900444768,-0.013103503298463577,0.03109199119562888,-0.050195254641970145,0.04151022493809809,-0.17117073374597758,1.74043084,1.328534677,1.534482759
0.34503445103849106,-0.032513846340020774,0.08037838847678881,-0.01126100149858737,-0.0068852763770247075,0.00036233002352741787,0.02377911952621357,-0.03945699841931962,-0.04589927636544434,-0.005903687026083758,-0.026603175405463492,-0.035532620552323445,0.031764351165343686,-0.02413782908190069,-0.024873200216154762,4.717505416,4.282494584,4.5
-0.0051203625054492,-0.004517596655980944,-0.07395601391702511,0.03950933374058374,0.0028138960285955857,-0.014057392673722906,0.012295884655835459,-0.011660437100941841,0.11815939714050527,-0.02200157374542747,-0.006002772458764448,0.137558217288013,-0.0028722088962148335,-0.03536927271020604,-0.006389279250152309,3.228121605,2.771878395,3.0
0.0015010988481116438,0.0060675727106192685,0.07122180815949493,0.07025278997828119,0.010096040541053087,-0.019839118579079957,-0.002101764298614082,-0.005023142385936845,0.09240228326911094,-0.02041719111908248,-0.027459469161219472,-0.08056489850433293,-0.08780319842823475,0.015077009076525698,0.0009875946423004243,3.849214939,3.150785061,3.5
-0.0028946427243883937,0.15086143845074484,0.07921322810571745,-0.02316797212740574,0.01657532983717133,-0.011621058947814547,0.04448728688745569,-0.015283470829408289,0.11121340779709542,-0.018263149376982746,-0.014519244566907194,0.08194167015375577,-0.04042994988745507,0.011443346124302882,-0.009757233733944526,3.12457995,2.57542005,2.85
-0.01802101024978757,-0.018327257090481316,0.0604901900511954,0.07682718540589902,0.01697204982881579,-0.0077256480154605746,0.01739555010783558,-0.020710374302737037,-0.1284188183052815,0.020658673722806713,0.020775316425985586,-0.1085622018506098,-0.022274167341905293,0.020471089153958327,0.007209684080679549,3.599130983,2.900869017,3.25
-0.024464496372855995,-0.02532228206795718,0.0740516170096591,0.05165513133398129,-0.01643496776782425,-0.02020683079693393,0.03691499537296799,-0.018455567279992032,-0.1179816092802733,0.0009853676895820289,-0.020546611572629575,0.11776288719577381,0.0009885039775449158,-0.011600353397949688,-0.006205654337589486,3.421011653,2.986395754,3.203703704
-0.01602878937030435,-0.017028474423223045,0.08554776820409406,0.054567757768858714,0.006432336592248118,-0.0179089444340406,0.002402057063786122,-0.009296433828882102,0.048857636577410914,-0.007534978730220017,-0.005355022055804355,0.14333758632500165,0.003908674961557023,0.009899121988425281,0.0009578671007513034,3.46412956,2.93587044,3.2
-0.020246918586629782,-0.018640630456805894,-0.08672782535527407,0.039280277281926346,-0.016461658378036835,-0.015103188895686289,0.025186913648444574,-0.010407427778119349,-0.04309230489644297,0.008165458773842697,-0.023266617980439608,0.10413766645326322,-0.016424063315473615,0.020746543051637985,-0.008233918325011151,3.373239619,2.937105209,3.155172414
0.010978309671570064,-0.01613695778162555,-0.042471643221783206,0.012239207877306523,0.0028730609243306365,-0.006189548044303144,0.022618257427430125,0.013109531118310806,0.03561933791660018,-0.0036072446497248376,0.00578444548226654,-0.035418244830011526,0.2527678045179378,0.02465937509529667,-0.006793940495189238,4.659037443,4.269533986,4.464285714
-0.023517078178094154,-0.024094277695760887,0.0917846442665258,-0.02741546891615422,-0.0572716609927983,-0.023726476842031816,0.07146241833919337,-0.008160531067663446,0.10022534935878417,0.007174707298783391,-0.1486387746133228,-0.16446161319044225,-0.02274962950020925,-0.014444900469769484,-0.02592667831266744,4.257197985,3.639353739,3.948275862
-0.007473330362049842,0.14731465588281745,-0.09323492688588952,-0.04097313532086347,0.013219988989330876,0.002633630468319741,0.07209178454111678,-0.02168478164372816,0.025168317893545768,0.003980454715170027,0.0019709740266120124,0.03917054629177975,-0.0354884682101971,0.007846486782808507,-0.015582607701898241,3.669138913,3.145675902,3.407407407
-0.023454679137785015,-0.024089151791460678,0.06955131073229963,0.04757033705386319,-0.01791792524022689,-0.01721445125715865,0.041920356992207496,-0.015801394555449995,-0.12537673391151416,0.010800365713620296,-0.031972363979819445,0.031633431918083876,-0.015458362374844109,0.007314736733022199,-0.006375813445381126,4.041123384,3.392209949,3.716666667
-0.009484975375764962,-0.0065619435479933284,-0.0813953683448921,0.030965041279380545,-0.006148180923742694,-0.014422972448362055,0.022343725410456216,-0.015371001118552096,0.1036521273359399,-0.005309092199542323,-0.01808309217108784,0.03440065398074762,-0.03646442756073498,-0.027552784733155082,-0.012727229847058019,3.432505962,2.867494038,3.15
-0.01167506631207575,-0.01023531310215921,0.08439151579547269,0.04816879707414766,0.0019744280561968487,-0.02001100448576191,0.001120984590551214,-0.006386058773773144,0.11373564944320086,-0.00823532657543508,-0.028836514962464897,0.060653315501585,-0.035137640048764546,0.01492386338743674,-0.0012944551880207768,3.380332715,2.964494871,3.172413793
-0.024129425353390552,-0.02524840043287322,-0.06998925647428415,0.005919134760231219,0.01641901742796822,0.033481023496073355,-0.014699572734453522,-0.07653084321050334,0.032130246194807525,-0.29171885805473463,0.0034489131113176683,-0.06018634650570714,0.0014206785226771035,-0.019391552721476656,0.001975396283253443,2.147725643,1.552274357,1.85
-0.020508164514431923,-0.013024071899811647,0.07230215494268505,-0.022825055816860285,0.031014149066813424,0.03400223129301621,0.026350019962866733,0.15377449853613176,-0.07182203479529752,-0.29937891651977744,0.06522061766053477,0.003964939828040822,-0.03251289120216822,-0.024580067776415217,0.007586611513449639,3.907056989,3.437770597,3.672413793
0.11178451467505038,-0.04237087483180921,0.07344465545513973,0.0014542734774806163,-0.050581269293362305,-0.0745915145945032,0.023819259705834258,-0.05793564738238114,-0.13639931937796124,0.03297545375069786,-0.0023734174758377443,0.04025797888245451,-0.04456602380869097,-0.05457575781776856,-0.0176330049679059,3.809449298,3.362964496,3.586206897
-0.002419414245247274,-0.02126457597576383,-0.050981030695880836,-0.0040198110150716304,-0.018580178722588127,-0.012763780195353042,0.02311063669584618,0.010934854047820356,0.08649991611354156,0.010597890194637343,-0.045536496586385714,-0.08317181398449718,0.15317989922252354,0.04657606963773412,-0.0230077830156887,2.692561138,1.950296004,2.321428571
-0.07468618000600738,-0.07692129969930032,0.07810301610477674,0.08567248227480455,-0.011801555806928172,0.018807300514151668,-0.012896734111232213,-0.03713612622875022,-0.1059138100094035,0.04640150280887781,-0.0841143838834926,0.11952579001328431,0.004783800899139303,0.009920048443582262,0.012338623107876425,3.551922047,3.103250367,3.327586207
-0.018900867056855033,-0.024427637503768702,0.11349134945247522,-0.2163096142661984,-0.003110165032125658,-0.21113569666998164,-0.040017846168353355,-0.12808457543296484,-0.07217189858340868,0.03444760401681111,0.03595230986636282,-0.003040825720403902,-0.008482440759527412,-0.005796996581310112,0.013926420093603129,1.868626477,1.476201109,1.672413793
-0.008749397745177816,-0.008619587078879432,-0.08401498481818948,0.03366762211216063,-0.012438103268800994,-0.017609325044425167,0.025508885612397152,-0.008754025803076155,0.028619756814142236,-0.00753324400239754,-0.039977098455846745,0.03868510099654155,-0.03241153595002353,-0.005157395631799941,-0.013408536076114875,3.954853907,3.366574665,3.660714286
-0.0268575044075589,-0.0270480062181181,0.09145678253965538,-0.024753361277400507,-0.06020094310089632,-0.026200990199898085,0.05689517485507686,-0.0009828937974869106,0.10315256899835612,0.01789696744758086,-0.155053615088383,-0.16622048666029676,-0.03217333280264841,0.03305892331878766,-0.026278497240573438,4.095679394,3.504320606,3.8
