fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,CIHigh,CILow,MOS
-0.019647123145682413,-0.03507422387261056,0.004840736261087974,0.001010675334282034,-0.011679206227470507,-0.07553152867368648,-0.023084179898078604,-0.0017201296719267407,-0.004524577307504858,-0.34941754450541773,-0.01479110720859102,0.06334427031456007,0.0031579781966998505,0.01934850348308482,-0.041004973333701476,0.024972491555597377,0.020661528827207006,0.007046297643215151,-0.0686480155213426,0.024595748594095516,-0.006871667199736709,0.009956568285511508,0.028980533047208108,0.012951045547598664,0.023599812358676316,2.970983131,2.251239091,2.611111111
-0.011541085007432108,-0.025466884936991147,0.08685473189161651,-0.02053021245435985,-0.03543025165726544,-0.052987581017855924,-0.012690989292032925,0.04063657855926258,0.046935125967801264,0.06508311832949863,0.016459314230446616,0.12661987882805617,-0.029683285187289365,0.035289391776566315,-0.0255684962391832,-0.075916415751193,-0.1915701168445335,-0.029858019582973475,-0.06909381706805931,-0.02257402488941202,0.00667459926514238,-0.3211449734976594,-0.0009348844747540997,0.019241272022902794,0.03193269475646119,2.686788331,2.05395241,2.37037037
0.01458044114490083,0.00016128023657593712,-0.030111303839817125,-0.021946630010650732,0.000614051209931426,-0.04949023261572839,-0.0038511048744325716,-0.006414314813264082,-0.015624186454297652,0.009769210963528462,0.01576856380613327,-0.0016135359651878328,0.03379378767076163,0.01833967583196181,0.01824372306187346,-0.014208389136784572,-0.24727644499408521,0.018113102876049267,-0.05201976553546476,0.012143833193394923,0.0008919043723983843,0.023967077835422963,0.0009723798288454689,-0.0187023152051476,0.00719203602551736,3.044920759,2.339694626,2.692307692
0.024951137272708795,-0.01318708311995708,0.0036539099663220054,0.03274263777668148,0.03339277939730629,0.10181203111246794,0.030549188811722288,-0.01386654719880162,-0.011299801799000577,0.043371876298582496,0.045300792371684565,-0.20084054732403162,-0.026748738132812935,0.040684094342189746,-0.01860663022236164,0.054749886709895,-0.05722582888324127,0.00903838420308507,0.12376713025634126,0.02891382012143025,-0.022022388362978425,-0.38219032401725384,-0.018878451115019405,0.0020848190165010847,0.10511979583458642,3.95457961,3.30467965,3.62962963
0.048943599845980505,0.006854305583637442,-0.0652612764736951,0.12603815579494476,0.019432900129151404,-0.09070453020992238,0.023303895042195284,0.069578961921005,0.10574767991702398,-0.050559494118794936,-0.012275201448577806,-0.00828925816949104,-0.16455122389706708,-0.03858976255533216,0.14094440959690097,-0.017980650606372765,0.007200053147369799,-0.13401769595173882,-0.04249380513657204,-1.307817771194467e-05,-0.015492338287783012,0.006768223236186105,-0.005275571575617746,0.04136478134722852,-0.01724052534727132,2.576073139,2.123926861,2.35
0.008832580682416626,-0.029610744249335047,0.0022017894658013506,-0.04375968566512169,-0.047288292714124054,0.09020216217640425,-0.000528771625671648,-0.038019964447873915,-0.040716404626338944,-0.3122503144144969,-0.013550840059906054,0.06675758244894732,0.013238817344707261,0.03402699340301338,0.005535639593568678,-0.02996831201210529,0.03386127666558196,0.02990095476407753,-0.08026327899461451,0.01849875818100738,-0.05024347146294706,0.02185475334530164,0.023912588238598313,0.002103119675479391,0.039913662596669834,2.728516741,2.054091954,2.391304348
0.038195403327445816,-0.03574555365238826,-0.10103045329989584,0.01179592834305645,0.06365237950868427,-0.11111112479889308,0.00938503254371597,0.05023517996852681,-0.028496738807773765,-0.020164983398203204,0.008113866600921747,0.02428341906161768,0.0677694017903586,0.027771977943552364,0.015099926343627135,0.029653129263828768,0.035317543713601185,0.03504761999853714,-0.041750382492850756,0.018094021532952392,-0.011407768025283866,0.015447863732167751,0.041688057727582016,0.05698407135574141,0.012024586813013669,4.23399043,3.535240339,3.884615385
-0.0015690667540362224,-0.012974237999926886,-0.0015014233998451804,-0.03906861475244896,0.029451695934936357,0.08208163066626505,-0.030761475690001806,-0.005413389689655728,-0.001254467086963523,0.013894743341217085,-0.012810280579102074,0.017640562211279784,-0.07652596642922052,0.028733847453916304,0.02751161690439238,-0.00109270452684883,0.03852592659321622,0.0287108961827663,-0.0964913818346832,0.012437886934223777,0.014190733152336878,0.003289998365066764,-0.014698857248204139,-0.0327949159496413,0.012077156405728972,2.558665314,1.941334686,2.25
-0.03959060449950228,-0.009515023970146747,-0.02009903939905119,-0.0758869614372988,-0.08398756913168312,-0.046652000302161836,-0.0017819587549185052,0.03126629704509324,-0.06576520036344048,-0.1241943984293055,-0.00677555886485256,-0.03984091825616311,0.006986727342081942,-0.2852473155286158,-0.09822299087240889,0.04958580948141896,0.04204123891551097,-0.05236942120439807,0.12530695821976218,0.02609470538082004,0.04190281920845922,-0.016257824159209268,-0.024492954429719053,-0.06485997068312449,-0.04532520408162876,2.137035504,1.690550702,1.913793103
0.24562428330464375,0.023301918806798952,-0.024194211103115693,0.08615352085375384,0.19898628138673569,-0.045336548775663434,-0.01773443828699646,-0.046438643511926565,-0.37501616221598333,0.11521427134926475,0.016533354548911465,0.03874707179088718,-0.004936438028260748,-0.044194591344648176,0.011758529206704473,0.07360770745529452,0.02805763416131752,0.08687778275114823,0.023065919020347596,-0.20811879469431632,-0.028686323622228317,0.07391034823150314,0.02647604177075196,-0.011187810653328033,-0.013728585375947547,2.303374142,1.770699932,2.037037037
0.06645224946289761,0.006187267929994137,0.24029735700560426,0.05143953501836321,0.04029098330295411,0.11368435848212713,-0.017844107031953462,-0.11282780938002789,0.12098237789456485,-0.07675902408988132,-0.0221490024041628,0.08732960048468162,-0.04139485633861578,-0.0299289934907811,-0.04394867092619761,-0.04644773033488869,-0.01923270009407404,0.04805751491613952,0.021581017643254978,0.020115402600112135,-0.4353026562527941,0.016693226570188444,0.03500680947864733,-0.03035022991948622,0.0016897198837087144,1.471686809,0.994979857,1.233333333
0.04217905098672744,0.013800938374473309,-0.05155426648482566,0.02737028382910988,-0.10115518985895373,-0.09170745915659415,-0.005406646764668333,0.014650927954671437,-0.024863355054932382,-0.02639170761745509,-0.0007763112808089102,0.03676376031370185,0.06380955930083049,-0.09711404420703523,0.016993916703543974,-0.03316034213922286,0.05217330015105428,0.015217635509703278,0.04061401736430838,-0.002053433064540629,0.00014761878352143276,-0.2252467667784464,0.011195542745858105,0.02034138841482115,-0.005652927000256913,4.625796982,4.159917303,4.392857143
-0.0470877663847179,-0.02134342852493902,-0.05214422041468535,0.1445178699087612,-0.04212579211127274,0.06282634073808634,-0.028916787939037982,0.045021376517995856,-0.1493063191361186,-0.041269005633877996,-0.012869585308638975,0.03207699039304198,-0.07904092162121683,0.20783224329812516,-0.06971133372722173,0.05087330917767618,0.00824766276608209,-0.013904622782010588,0.10112599741033851,0.01910212467665476,-0.009804544126000441,0.00930469333827303,-0.04187925650996611,-0.024715270867809357,0.0323266929026377,3.28166657,2.785000097,3.033333333
-0.013405615476842294,0.8171858763927625,-0.05838795642260065,-0.05209786053516253,0.0033196462610296626,0.0536709689995916,-0.06013868863360852,0.041491919976252484,-0.007153322099247071,0.0873390426416941,-0.05460125624992561,0.06029510891575555,0.01305076149789919,-0.04140911751671642,-0.019733432191802507,0.044563418091296415,0.0211379021979638,-0.013764616833878866,-0.018209477798410013,0.006155620758714409,-0.01852017007346902,-0.03416859214152443,0.031627676811813915,0.045254446437840934,-0.008783712082622833,1.786571514,1.313428486,1.55
0.007956809280547048,-0.008960971468529654,0.012222965324343039,0.015452015761944889,-0.012134678371166562,-0.08123465875362187,-0.015577939156871544,0.009023243686966127,0.02353107988360448,0.02039926719989133,-0.0037878389479199634,-0.0029640044176969644,0.11334508531532193,0.010322061813695558,-0.023076822362619088,0.012557174389782365,-0.03460200412440517,0.0075192274016101035,-0.20392081003977047,0.004913773826913355,0.04776186091704325,0.01786309410279311,0.0073188676264574065,-0.0190580417796455,0.016740543173568195,4.400800178,3.806096374,4.103448276
-0.0031270456872805313,-0.0139210686188903,0.0008713547795726908,0.005160293768626171,-0.0010494858186803364,-0.07828337539304876,-0.028013085180992124,0.003005132349212633,0.04279949239081963,0.019656975279924698,-0.009313295322182037,0.02058489606383666,-0.12121750421248387,0.011371913378582265,-0.024473639176882278,0.018359884694731387,0.01380114586564309,0.02578298163861862,-0.003874472255460041,0.01298452162804407,0.030632654905211925,0.018633589905077855,0.012585175650798633,-0.022311385215170947,0.023622620966187297,3.448905722,2.930404623,3.189655172
0.04049735084800386,0.017370838020119857,-0.047537061523897556,-0.09165614909077588,0.051117456072706416,0.03851322249911277,-0.034966699042556434,0.006531038325717149,0.00812633709786627,-0.0032276167032868498,-0.0002726381213515546,-0.0035275007014724225,-0.008341040716344875,0.07297262416799973,0.03688346949654097,0.0780955828688493,0.013258064837886104,0.026972626720186913,0.038417017323656294,-0.00977513281924863,-0.004378771283037029,-0.013682183794450107,-0.8190163195091733,-0.002727856915616756,0.005672047871212846,1.659640274,1.271394209,1.465517241
-0.003790960615923023,-0.0075393839013984535,0.012130451493658514,0.032117705424003204,0.005871257299990234,-0.0765662766656662,-0.011124520255079534,0.01159484882647352,0.03093166909321634,0.003137540522183756,-0.016391019471169953,0.005131106220133097,0.10563778485133511,0.006024146497895572,-0.028197546273648923,0.016849856730733803,-0.040322924855628293,0.020216580509523605,-0.19943569887035906,0.001190364453751991,0.04388111298080827,0.019785681265392086,0.003469598676631064,-0.019102154382704878,0.01575904841736035,4.392735837,3.814160715,4.103448276
0.024373898046018548,0.014532727992963724,0.013100393668850631,0.019947424462980524,0.07436890850413322,-0.1231165113347744,-0.022235709539635638,0.049158888676616413,0.05043576865634922,0.0038836604187718364,0.014099519682625732,-0.22957198886935204,-0.02987270631429508,-0.013359679727172481,-0.03843345846161285,-0.07119614027199836,0.08196726921244216,-0.040772725027243495,-0.06054122117222244,-0.030900296711713546,-0.010133722409517777,-0.37938246361085837,-0.04848733141041354,0.0601136419654674,0.04164974404927874,1.965763382,1.498522332,1.732142857
0.008448602859712205,-0.0038704818634562677,-0.09946549092504109,0.10998320663968722,0.08806617535737704,-0.020547687029709598,0.011568191905417182,0.040606532334340646,-0.4721294045392464,-0.0034214393457360137,-0.024404614572684225,0.038149475211264376,0.0009774687529229668,0.06460067129730279,0.03353939268751376,-0.054487311425611834,-0.027544969936280625,0.05633268639020457,0.08346644344667602,0.06699643277254681,-0.0427252636535707,0.015649558231141353,0.018610354582416055,0.07691157908754154,0.06485365715658016,2.518109498,1.948557169,2.233333333
0.02017331705247618,-0.0027232318437644255,0.00018671028614987,-0.037045889167988656,0.037679489770976335,-0.10117348506097244,-0.0034495022563828274,-0.010270420352197157,-0.005440040548262423,0.02694833374858871,-0.014020246353246352,0.018379886834344678,-0.05502094629374862,0.038272073283542686,0.013374673770218311,-0.02597555550393497,0.04415478971462924,0.034311869390954326,-0.08971444233300237,0.016042984332191115,0.027961522165138687,-0.003164333176790291,0.008029516488646532,-0.021085505060360235,0.014748018059743252,3.636244181,3.018928233,3.327586207
0.05516095142030692,-0.011316139481420977,-0.025697829519760483,-0.0023774084599684996,-0.06822689782618367,0.08405986348109452,-0.012708509665802597,0.0007233117113223941,0.04560604559458682,0.04876871561805627,0.0009617219438668794,0.012423126366594239,-0.006714313146539152,0.006187004397802781,0.003110308917292152,-0.019352269429951663,0.034514578809704974,0.022223956761427972,0.033766701009484694,-0.00458317382479042,0.002444174205451449,0.030776774883497386,0.012965294667228853,-0.0022367804285445356,0.02666004237505497,3.91045444,3.503338664,3.706896552
-0.01999473940568073,-0.006912594417835868,0.11907722593395614,-0.07520385371924616,-0.10877936163888773,0.035188373158002356,0.02369459463763165,0.056465355549422384,-0.37531177345240774,-0.008527314445057506,0.03116523074191073,-0.03965741149904038,-0.07495642890486885,-0.021799102513349777,-0.011089379955397894,-0.11660280000176156,-0.032875692323550115,-0.047531387544158456,-0.11215538471866524,0.031504599110592224,0.11192389223711412,0.01666667912432733,-0.06484821277893095,-0.03699479041746611,-0.006110771872154178,1.945329132,1.488004202,1.716666667
0.012044199202845884,-0.010419667751868136,0.0023777900443046687,0.007250702127859117,0.02281472291648531,0.11486201724434082,-0.0306009967127702,0.00150668306076759,0.023738621420871638,0.013512147559782712,-0.0177046139313393,0.008735953274116559,0.10234953742474891,0.0001574463756031924,-0.008043702483009516,-0.0009019402532487548,-0.19208399450468894,0.01963975372638194,0.010277011428495839,0.005523920859669172,0.03058644972502947,0.025057532547353354,-0.012257438408030489,-0.017223990777907667,0.007837090127951215,4.119839898,3.472752695,3.796296296
0.07385387375670746,-0.009942411430811282,0.028676607655983878,0.027297751809000296,0.07976420501449244,-0.0538743109789992,0.021125616793420267,0.14416665484253866,0.1554183469863509,0.06303498711792355,0.003226389353104546,0.028707866166756735,0.03969430501347867,-0.4966986735388841,-0.013074425370735226,0.00440802218299601,0.0014232962184371671,-0.25606260980847284,-0.015012521423146808,-0.0411371083804097,-0.07676884502137225,0.21436078345677573,-0.038940672011556224,0.026472881849418376,-0.010548173723060597,1.592996662,1.240336671,1.416666667
-0.0013577098554679989,0.00417511736394163,0.015603401423384513,-0.03424100635579222,-0.04424635384852501,-0.12373824931174557,-0.02401652521567159,-0.017346482090450345,-0.04190654189925595,0.018860288257124845,0.00019311494491755212,-0.3882274205352839,-0.07181763018823765,0.00989262851540524,0.014227676119462357,-0.042858078898878556,0.022411375854908377,0.07763787393523433,0.05174364148566157,-0.0012213593225498805,-0.059218096359653555,0.0413659235580322,0.01927148362464623,-0.0366584032488143,-0.3161118946674704,3.075559963,2.385978499,2.730769231
-0.003010554645922706,-0.00045492043299907566,-0.07325911941152824,-0.0266172345935313,0.0739007287057315,-0.10037879766535922,0.010759837566420282,0.004202739421010826,-0.017403356082328937,-0.03141451979864041,0.011553195809017853,0.017447656583975044,0.05090488573645047,0.0407847246116696,0.004356597978885246,-0.0004885275610086474,0.07068335019064308,0.01709375163317144,-0.09795587345368423,0.008921578507384505,0.008344769662973872,-0.02365634301669614,0.013873780761814258,-0.01663558632536694,-0.004348461194276487,2.501572021,1.9811866,2.24137931
-0.02040699336690548,-0.039929015607800065,0.020204440443893044,0.03437807910389457,-0.016105965520038224,-0.03790163771756941,0.032871974822114174,-0.8061508224947364,0.020681990483356512,0.027360939848023774,0.034599313686522616,-0.010113535705359973,0.03518278064933598,0.009997521572075452,-0.039789625143654514,0.009931665509748586,-0.002402300056609828,-0.014786040355164317,0.0225455903759505,-0.004638239920226568,-0.02138638869901521,0.10349603554895298,-0.040388720058694726,0.0970003450954725,0.0005930397493121111,1.284138137,1.015861863,1.15
-0.054224843044789306,0.035786255880602816,-0.09371494134600225,-0.4400605155957973,-0.015378681393891232,0.01925232962630099,0.3944187046226669,-0.021436422299938973,0.01753836439342834,0.10763585891607347,0.018067710983513965,0.10082672775887047,-0.005687645532344119,0.02580052961796915,0.02063317235619466,-0.02874399744368268,0.014441936870147705,-0.01790441777508008,0.03911670122503558,0.04763253960851167,-0.033995687326520564,0.037144271692887615,-0.03904134451487523,0.030475471795190476,0.016710366219534544,1.529546306,1.23712036,1.383333333
-0.0009263286140332814,-0.013376206780033626,0.016896329897398712,0.026542470522702574,0.02007246674806804,0.09706671358868547,-0.0156792583980744,0.012297362616078287,0.040359901048729156,0.014099675027859066,-0.017883311297798594,0.015375586867408978,0.12498467922168355,0.0003169250708378598,-0.025875757771249088,0.005014939315506872,-0.05377471025812192,0.018283439190553072,-0.13636304153548157,-0.0025300444678444272,0.04693050474387085,0.02630891750581152,7.448138868717222e-05,-0.012241037493063303,0.014863575559355016,4.518530885,4.014802449,4.266666667
0.013320148964615561,-0.004296310583097327,-0.07978166944232719,-0.0003218080419651017,-0.015880241578729887,-0.08920011400743612,-0.013264587317629545,0.00030935280115103965,0.011302402330104624,-0.02487927303199519,-0.008834322358171958,-0.00022780100486051463,0.087050662846491,0.02012208436194136,0.003077120587676105,0.008270999234918187,0.021120005670189804,0.020917595774582583,0.03924382679834576,0.01160350469551387,0.0015554818605932076,-0.01491633287157558,0.012323082219085481,-0.005382029081613889,0.0017598111617066572,4.442228583,3.928141788,4.185185185
0.05803227804178244,-0.025849679123579456,0.0041924050508402085,-0.29440647196955266,-0.006492853823821146,0.027940302771969343,-0.01945873290293077,0.02918906475393242,-0.25630216370526043,-0.011577418502954878,0.02641320989441682,-0.007247087400632827,0.11675818895294929,-0.12684397138553516,0.03480883643604945,-0.007887162599128318,0.038492497435285294,-0.05326345533277784,0.08073403365227001,-0.024820934411853963,-0.03212758687978962,0.002495858692945571,0.03462063842742327,-0.007175897374217842,0.04001128707206856,1.513780279,1.186219721,1.35
0.08285744375950636,-0.022209157137499963,0.36333278839873245,-0.1281298381365024,0.03982612085599571,-0.06490923529908894,-0.15127867632013142,-0.029363924643632598,-0.12292907085252539,-0.03933988251914603,-0.019066987297934945,-0.13520682362414355,-0.011918659887755804,0.02038926131103084,0.11139941994374306,0.017960478153482635,0.04375926283936311,0.20933335588365973,0.033382971945993295,-0.18470770187385985,0.023273899385724214,0.022424732463395037,0.12889612508162654,0.19266018236144206,-0.053094319637650246,1.294254321,1.050573265,1.172413793
0.040689704712841404,0.006604671158632659,0.007604239225057954,-0.0036416998273048396,-0.018163990030298453,0.08451395079299633,-0.009804409184493258,0.005146564648985469,0.02391399304015685,0.05332331146646781,-0.009819056002145731,0.009246167774227447,0.1443973634004925,0.0032024475341648232,-0.0019522595326059709,-0.04039066182734032,-0.04420236486753132,0.02481443641938447,-0.14823512628553795,-0.006076525819727007,0.006343233329793947,0.04912369794313029,0.005093222377221077,-0.006769671502653924,0.031181562038976835,3.469450144,2.923406999,3.196428571
0.010921385256974074,-0.11153470527642592,0.0173695901178168,0.08911415740658349,0.0316023330866896,0.005565237765681483,0.054097546329582684,0.21952520120403726,-0.041020086323534405,-0.03253962416646755,0.05410077577694688,0.010943950426279771,-0.021925660036329248,0.09932897993014439,-0.06526843939362195,-0.2708535415593098,-0.02528001106916315,-0.19070021051381697,0.003353137600421757,-0.07719530996582505,-0.13467765305208895,0.24702894829082023,0.002357335260877718,0.17909188167254037,-0.002986366421283563,1.552327478,1.206293212,1.379310345
0.05413738962460393,-0.010730615945407742,-0.01424959292072131,-0.03669328714173629,-0.01868899132452708,0.07793573937367447,0.01286813478583453,-0.01570192719036413,0.011377070383072731,0.04780367349927751,-0.010585731391435444,0.02670941273229801,-0.04409585512068373,0.03459451629613447,0.021987713817090235,-0.06559674667369696,0.03282677146675635,0.0404117124175348,-0.03705008689443331,0.008480613087421252,-0.021603258049254642,0.01683593144411192,0.010713504252753381,-0.014101342996032424,0.02385847404770793,3.574117983,3.046571672,3.310344828
0.019640109084736533,0.00829975077998887,-0.08051227920623293,-0.021065866637939384,-0.0061712295748924595,0.0723721835965592,-0.024229072504287824,0.01765848129020134,-0.004525002961521836,-0.02950439688363128,-0.012345037390301856,-0.0048184392013104,0.04442888182535734,0.023739128016659252,0.008911510042724533,0.029680271265210632,0.09034869916137228,0.011014529536573265,-0.10928728329539514,0.0020120499550179377,-0.019613053088583177,-0.005808815200995841,-0.005313459066827088,-0.001260140227680784,0.003981397360144348,2.728559181,2.057155105,2.392857143
0.007703148186635203,-0.005763767389940732,-0.03290074134411319,0.24422036684767456,-0.04496892909837759,0.05169978135297297,0.004482071581922495,0.11797494276243803,0.004581103638284068,-0.04654814434629091,-0.00886288399467674,-0.07616506684884275,-0.03830103275320393,0.09630425935679052,0.0359643304394666,0.00037211020900703405,0.047590610091829605,-0.10647125919134603,0.11042487768993976,-0.0052778916601980445,0.012414958787299554,0.027662927113721272,-0.05057378935314906,0.04097511376884768,-0.06994808718898618,3.665622055,3.092998635,3.379310345
-0.003942077005480899,-0.016660674487326603,-0.01283058385994881,0.0011345298203346182,-0.010312769454277426,-0.07693236470136261,-0.02204909986633541,0.0005569761056311182,0.024199508955511165,0.005048504528545185,-0.002245733922432689,0.014895249458964206,-0.16583870910262086,0.013767378967137553,-0.016315718662163026,0.021427727022499697,0.014942607634256259,0.024379519825491115,-0.07039164033594525,0.01461450339565267,0.017633640945954113,0.014432795387175233,0.013674092540696353,-0.018535724065650332,0.018883201429108862,3.109396031,2.640603969,2.875
-0.08042301376687368,0.015552416217861381,-0.04729321970154687,-0.02536051318494797,-0.044794495515440125,0.09440521867756685,-0.013697224385462127,0.010543499082159903,-0.027251900904872995,-0.008439333243395148,0.027044592800474297,0.054534180447969635,0.1032258400400842,-0.08875893349956201,0.03530695792621813,-0.020599038149118298,0.03545704291411525,0.032770844903421616,0.11342710805233383,-0.06649898795080608,0.020658224004735232,-0.17674674226512624,-0.004397421478622171,-0.011572120121922035,0.01413962636352365,2.405101776,1.828231558,2.116666667
0.0003904591334578604,-0.019827678653446444,-0.003098015876964804,0.0009803134525435888,0.018987098640955796,0.08995964706622879,-0.026735949594640977,0.003916221979885159,0.05182604015127841,0.02812991036968628,-0.010969647191693127,0.028403451585977704,-0.015549377782740693,0.005437858390544412,-0.02246228635574219,0.005619181346656571,0.023449302437169223,0.02470268108143644,0.03727911632531196,0.007974881673916783,0.03644286895930147,0.018490408683648332,0.00946700754522679,-0.013261004878474385,0.018386036468157514,3.884859971,3.329425744,3.607142857
-0.040394437628682056,0.006886119274895284,-0.011625895366431955,0.06961191978670603,-0.033657538479579245,-0.07180028933080565,-0.032563769403173036,-0.02397485401161422,-0.061035956212219133,0.00015280970835182095,-0.01787687651828515,0.00018207931721510667,-0.0037943103918331974,-0.2513052778721577,-0.03790241899886836,0.03614291593913286,0.02199540906693046,0.06641190096189693,0.11150956306425074,0.04233087072042851,0.04812216106711646,0.007145106616639038,0.04879600321543828,-0.042818227142391044,0.02004615784808682,3.523768328,2.976231672,3.25
-0.86755712122423,0.006439182864033002,-0.01856106707865032,0.019166490176778895,0.06137145975474133,-0.011995557765535299,0.012826049275143105,-0.01782326114992432,-0.0061378733027461765,0.006610004854414079,0.010439200673613857,0.003981036957889184,-0.025017294451009597,-0.0022439999851175518,0.030766985317963427,-0.025993105976379417,0.015726889486676002,0.04460607358688686,0.007490494382549828,-0.0713753190191424,-0.024554802061167905,0.025896944942435194,0.022750340921146864,0.012898711076751326,-0.004408473721884678,1.400678788,1.15104535,1.275862069
