fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,CIHigh,CILow,MOS
0.01421680731087222,-0.34476925792197083,-0.08230467140001144,0.006001017414868674,-0.004934380456376043,0.00043283583548316416,-0.01731315910714072,0.10230591161581185,-0.006113941446170322,0.09825438829288248,-0.010721699950809493,-0.00634624444760164,-0.03712735527243645,-0.04272458589811065,0.02308545127014687,-0.02066378072034577,0.012335982921223551,0.008533431578128239,-0.02856127365173313,0.0016512339148044481,-0.007221243359647998,-0.04890294617700964,-0.015889630246233393,0.0010509942113460723,-0.026714262337643832,-0.024425890838764085,0.01085433775771283,-0.009721746903612912,0.0219584128968247,-0.039980291450615504,0.046324601105826674,-0.03001066509226278,-0.009602777081985831,0.03263391040973087,-0.006085645143331188,-0.01581084550781604,2.970983131,2.251239091,2.611111111
0.031065351086067765,0.06169493450812498,-0.014821495802079934,0.05056227522657927,0.008381415644292718,-0.05327091879834057,0.004069671535038583,0.0540695912981653,0.005426279945504762,0.07083627023759495,-0.0036845487365905695,-0.21092389949464008,-0.007843138473459993,-0.043920697005727066,-0.018599099818831018,0.00992255935545411,0.024960499308935798,-0.021205397697068744,0.04789227497469228,0.060395189811922954,-0.0367934464655744,-0.006827271209254165,0.0450759772116135,0.0119371275091004,0.05323997427459027,0.024190356499307078,0.04879820530621402,0.019963480696192137,-0.18127786172858187,-0.09694437390924414,-0.2913074173414697,0.005501304452849697,0.015550888024311165,0.020573265480818333,0.0882447492337928,-0.019887043449655917,2.686788331,2.05395241,2.37037037
0.017037517626637536,0.040214530372242,0.0016456162286113492,0.01483030161962205,0.03171653529279399,-0.003266097914533207,-0.006170910423298141,0.04892648068358776,-0.01086213437886504,0.03220537730631402,0.0637793706976832,0.007090617301019576,-0.009666192405037856,-0.017569950314675637,-0.0007901706676966223,0.010946310311155874,0.006892138495948865,-0.016122835269090575,-0.015909514090476234,-0.009624311300221738,0.0016653059084359015,0.0070477242499231785,-0.027399358582926546,-0.007683165120909219,0.00443043208012489,0.020539585624271606,-0.017370420026008786,-0.027118490021434852,-0.25229130528700416,0.007222006418222173,0.03505129568537669,-0.006460404306215652,-0.007969601085703989,0.05067581425752864,0.003097270597520147,0.044955970361365026,3.044920759,2.339694626,2.692307692
-0.006754015528404665,0.0404567495002467,0.021141857186145873,-0.03049169628464914,0.03943560247922308,-0.0040162810668701145,-0.054044152189065185,-0.12033892907197109,-0.057392804930954146,-0.07348580473734848,0.03681949749817668,0.07476874399033415,0.004694073380573162,-0.05028518078007125,0.18229083667740467,0.15063376315350543,0.08692325891612057,0.045180439927873954,-0.14141661963185898,-0.06750719078950095,0.08461817309342633,0.03374084023025084,0.02625839566490306,0.009820357744395188,-0.10076040353230703,0.05358199457164716,-0.12269043979690011,-0.035122284636416305,-0.00517170915814704,0.05817466087813181,-0.5899688660618563,-0.06987711437108407,-0.015528708516667487,-0.007039426803644173,-0.13428656120167723,-0.09139367950976077,3.95457961,3.30467965,3.62962963
0.02862114465114346,0.06835387122735066,-0.0900408941353319,-0.0015930002706209005,-0.04343810860716579,-0.043127156190510975,-0.05635509887673002,0.06532511875732278,-0.043584590753902544,0.10703090817509628,0.26370991855366577,0.04530881564504792,0.12258278370933534,-0.06055128217727075,0.02848701760367047,-0.03695994515880457,-0.017448375499995915,0.029829093679015924,0.03418097269010435,0.14796237433858653,-0.011870263650724413,-0.09324488850743134,-0.03588858736636964,0.020050324943212783,-0.0860509740418382,0.020515126548297773,0.06534291174121343,0.06275152204478066,0.004953880328819905,-0.0017623381858816155,0.02227051450565052,-0.012728645500304633,0.019023685189813254,-0.13401234846601526,0.004570686547697666,0.1525214407758344,2.576073139,2.123926861,2.35
0.03455332065822762,-0.3062318800231634,-0.03584539306112177,0.008397573875577609,0.036557435915469075,-0.042387128871233234,-0.024521853319410272,-0.08813833191908609,-0.021616438878127562,0.08526496669129403,0.06984901596185532,-0.02735755410166218,-0.050454128702842375,-0.0501935930614911,0.00932587856798165,-0.008856287909913283,0.03516640218012007,0.01874519056460737,0.00913324083385604,0.008106115881891727,0.039336194470496605,0.026279432343959727,0.009699804326383203,-0.004245777888634918,-0.011589067768701725,-0.001004789949412831,-0.020835990631383736,-0.04393094955111788,0.034348391136295904,-0.023238667005409216,0.04873754341415127,-0.04021181723928811,-0.03702880331305883,0.0655369954207227,-0.014844272442410822,0.04936576664994155,2.728516741,2.054091954,2.391304348
-0.01515812813607491,-0.005123356401294951,0.00721164685868698,-0.022009627366045198,-0.07026118653894949,0.03920386661223297,-0.009429064893932837,0.1334714168675753,-0.018082904979283165,0.018242247874321455,0.005612979651137017,-0.012561010112042817,0.03128530646207102,-0.0031513119963264102,0.09228146712000902,-0.040059977611178445,0.015037470562087856,-0.007460672817217927,-0.13884946683416188,-0.01645304748777301,-0.06054987788969076,-0.01652810385961709,0.007119937827275639,-0.03222860805231269,-0.0139520840858757,-0.03925786011763217,0.018296713186232945,-0.08018258355936178,0.038830107740856296,-0.012404463922904674,0.027233819738339587,-0.017023941634366515,0.0330741626172777,0.09586745428499412,0.03864754443205618,-0.1104704564677946,4.23399043,3.535240339,3.884615385
-0.0025493248647669203,0.03397358742761908,1.353142354474848e-05,-0.011114370809284192,0.016252049774709617,0.03072182460740331,-0.014909851823236633,-0.0992892623255698,-0.01725217357302606,0.1135447995761544,0.021682776643019167,-0.03549762921719879,-0.04297437072682742,0.031202737873190674,-0.044595522244729645,-0.029461384428096808,0.016431101708084924,0.012702160885354398,-0.03190439508516772,-0.003992335986124225,0.00833806280588681,0.004252026227169134,0.004046015842916249,0.004939223660093028,0.015988792361824843,0.01351162230378404,0.004859252780744722,-0.001506706025962972,0.03247271658302083,-0.0029598906451684904,0.018371212583885153,-0.01801160941276776,0.011393877873581159,-0.008862233036441182,-0.004886823805680904,-0.009448505123533716,2.558665314,1.941334686,2.25
-0.31774355923798386,-0.17837433771244673,-0.004087651817602944,0.013452977757352326,-0.08243520347654616,-0.06651133104775424,-0.0026468700834358255,0.056051986129612305,-0.0021660514284533032,-0.08869745361864297,-0.16690065084622072,0.0495402800778886,0.012283624397655962,-0.0059069837544417836,0.040462767948925706,0.058097698501606114,-0.04144867606862058,0.012853661660673407,-0.14441150706703987,-0.0041767489168260865,0.031120077121788957,0.012259632241822032,-0.022172578661726616,0.02586899680252667,0.045823037667371336,0.0013252425901265467,0.025187152715366312,0.016207398223783646,0.03285048287016921,0.05384809291049537,-0.01924433812639449,-0.005055517014845539,0.062182405525083737,-0.047044368423322366,-0.02436751455292256,-0.030923348701916143,2.137035504,1.690550702,1.913793103
0.030204438898108883,0.07549041497266236,0.04033606347011958,0.0060494486655766995,0.0008596347509127832,0.13532690580640644,-0.06693939925074474,0.003598024995497981,0.08147589397914803,-0.038242142500441244,0.019340389495718084,-0.01189255626386063,0.032790788814981264,-0.2345661419867673,0.052152233008012694,-0.06845321624781467,0.08980780050083217,-0.049679572968018205,-0.002902576118756722,-0.018666416196728736,0.041197196184717656,0.022618055442383996,0.20652794237628624,-0.11240798398189067,-0.056695896102374466,0.07449988043822697,-0.014781164708277348,-0.16356113764675184,-0.006850178891354645,0.576611545689407,0.04340853421847805,0.05504762596887799,-0.07559449112006374,0.013402392114553139,0.022442292656018183,0.027472154615221435,2.303374142,1.770699932,2.037037037
0.018615322458511985,-0.3500521227992756,0.37900473474318114,-0.0234190332163164,-0.09081817721782336,0.10609205214309174,-0.042995377386509125,-0.10786575184954252,0.007658714108257803,-0.011506457010396109,-0.06504766176317092,-0.014289155402622378,-0.004429460645644997,0.01084748521738365,-0.06431353060707966,-0.05697377559800789,0.010460462482389991,-0.016068698677263966,0.4350115311331873,-0.049202265676197225,-0.09849377980589337,0.0655865708301976,0.02103784296881528,-0.13591665657244947,0.01198160838962622,0.09309211670696227,-0.0508592422251111,0.10446671091605854,0.006745403764451314,-0.08901029753160213,-0.03012199260976433,0.04590275434002783,-0.09242298592735687,-0.03830415799400527,0.08983184886345626,-0.17917324238726404,1.471686809,0.994979857,1.233333333
-0.09277069587704737,-0.014591994336296692,-0.031166702800094488,0.020853249314883214,0.033489939830087814,-0.1272987132256088,0.00666091695256461,0.10614233981035578,-0.0045899850472660075,-0.07531442476219982,0.057185893041516916,-0.07442524924383888,-0.01478158047657369,-0.008671290290208713,-0.009553297606284431,-0.04211482337854148,-0.013774173494506133,-0.0026431369460836497,0.043616028935291054,0.03440390832757337,-0.0016340014830792074,-0.004182929418889262,-0.01140485573402548,-0.031378655377142635,0.010025637286222558,0.008642951871253005,0.027147363908474897,-0.08595984438076006,0.061763116261907516,-0.005004923336980211,-0.19807353354356413,0.022266215299762013,-0.01828841386383821,0.034163186188787505,0.06108439076820468,0.010842991065284274,4.625796982,4.159917303,4.392857143
0.2547759767059052,-0.11684274763032995,0.009156369068483777,-0.00222534469264586,-0.006906875112883116,-0.017295651868581587,0.0005444436794428588,-0.0458102973747375,-0.0036299634439262863,-0.043879481026428545,-0.10336308853581996,0.021823380267130127,-0.03018887693710964,0.0002615259114918592,0.03911129524819139,0.0641781895935024,0.05887629493473492,-0.005810254850607868,0.033792750284088534,-0.027453114841128425,0.07781015223854065,-0.0682531487198452,-0.06782594603814815,0.021889629478187195,-0.008089198910655994,0.02653978052486122,0.03178433346880229,-0.1241384373582942,0.009704682554854929,0.10854285095378899,-0.001461486161235167,0.053140701803707634,0.01786794550699451,-0.11578358330121713,0.0983660179131341,-0.07649952457525003,3.28166657,2.785000097,3.033333333
-0.006145574671838028,0.022986301524810578,-0.0067486811980216705,0.00436533386740524,0.02115571369615115,0.0065618720646333705,0.010400745869765407,-0.003701336651145512,-0.012737960291158765,-0.0023941973653444416,-0.008964481419473935,-0.015848865809235443,-0.00444345836508324,-0.0018759534126905149,-0.007339465715658137,-0.0023245978839428207,0.010722242916441228,0.017198903953035242,-0.011959040173797744,0.003877966259378915,-0.020503742740648177,0.006232128869905874,0.011898471530460664,-0.0006529553524935261,0.031515390052978674,-0.006999346439622797,-0.0025909790187804843,0.015753302492375068,0.004310930838488326,0.003980198805962806,0.0037780122378156446,0.9342922442513624,0.016239112255187163,-0.008221739294694377,-0.04010619900508393,0.0006561927343398732,1.786571514,1.313428486,1.55
0.007220765893110744,0.029781213806444072,-0.02171634512153625,0.011394847085036425,-0.005434270526424692,-0.007524484032947151,0.0003478693535692534,0.09583260807647212,-0.0005247815054411779,0.12156800111447878,-0.011588467169380619,0.00848375940918526,-0.012328488570972837,0.009110725557425325,-0.006280313473757417,0.039821493790971906,0.011701984319061345,0.00235243449107548,0.018983519900811215,-0.0276541777247821,-0.00436157314018758,-0.035225568194731854,-0.011702188219490388,-0.014932094786750593,0.023150556965345483,0.023626192222979556,-0.0007245577925559531,0.03935291709260332,-0.026437697444885454,0.009247124921610228,0.02356060050658707,-0.00014873896866957794,-0.013539450867960517,0.18919306110876966,0.01562845734577883,-0.00780771277571756,4.400800178,3.806096374,4.103448276
0.003943812604361603,0.01938570395268689,-0.011294355018102793,0.011013165318306121,-0.00038647023180873874,0.006388164518618598,-0.006096408278841963,0.06883146557680828,-0.00631684067708225,0.0591811768822684,-0.00953218659269561,-0.024302468180530244,-0.019405876607501316,0.028888170545893502,0.008835474462061331,0.00022940931062681867,0.030559771205436643,0.008572519069777141,-0.0032210240925670745,-0.02696367121268771,0.019844495789668487,-0.025325537985637005,-0.0014739312031108568,-0.007918864510510248,0.0047306365076219565,0.00945403284600556,0.006081290784319773,0.044734241956462945,0.01305152144562773,-0.006410650575355793,0.019924178240052992,-0.0124422374487395,-0.013627017289551888,-0.10915798513206149,-0.0026106195891297296,-0.03980454751755259,3.448905722,2.930404623,3.189655172
0.026365429870803828,0.02047548873694604,0.006061536529657221,0.0015450882952827625,-0.01452882541025257,0.016138084093091188,-0.024620647894053074,-0.015545524990257284,-0.002348195835301779,-0.0005715667160176543,-0.002105523120151098,-0.0060883392358397,-0.028195845819591055,0.021248849706468065,-0.030375247232725784,-0.02727516990456277,0.015187477595011134,-0.004471534494121996,-0.012233996923275405,-0.01364882659826899,-0.0001007348644422553,0.0026033746867712253,0.01426677160434469,-0.027404191089739367,-0.026263161257159284,0.03163055381993548,-0.0049137998204236985,-0.001323618722245619,0.0005878775800774843,-0.037756764441402996,0.02256455106910927,0.023477806165680664,0.9308086799198835,0.0012263718186950533,0.03027862463696778,-0.026939056949000315,1.659640274,1.271394209,1.465517241
-0.0034664996552530667,0.013720599038216413,-0.02700058745439694,0.012988385746949735,-0.01639003180128564,0.006912000730873854,-0.00027867647366498565,0.08891298572640016,0.00015553264472356016,0.11861961411139188,-0.014796668993517312,0.0006145556634095693,-0.007459283393800912,0.005665969936157802,-0.0040890184572278335,0.028377239548675687,0.014401876066880412,0.015557321630373782,0.015977209320485682,-0.028945979155312548,0.007846006782061566,-0.03186975590540855,-0.0028838103027256133,-1.279150393365467e-05,0.010185890575368525,0.014951486691247733,0.009323755074614883,0.037810195104058496,-0.03293464704549683,0.013211761757310671,0.02018342811928453,-0.00573974625190328,-0.009530639904868004,0.18959336121551604,0.0020899950822597336,-0.05294480139723598,4.392735837,3.814160715,4.103448276
-0.004399506024927798,-0.03450037825992472,0.001688260692747021,0.008458772144157144,-0.006871909360446699,0.07289714895834565,0.037105978067267696,0.12339459309182987,0.015069959528715694,0.08129443292847827,-0.021089846054562714,0.1453948370026174,0.012175289627443183,0.10796596837051606,-0.12452249196685933,-0.1673506904870089,0.03436821547697989,-0.029821668038944742,0.07363812695198639,-0.0022949752086926976,-0.0658556153964578,-0.01729704166041976,-0.00786270726591849,-0.021225651939764348,0.12655676529133625,-0.013290910428895117,0.03338139506616682,0.02846705114912417,0.11189217270457781,0.024985902974892987,-0.4817043670057585,0.032105491879472,-0.006852370723475396,0.00297495005583768,0.012869664291123576,0.00771480152936288,1.965763382,1.498522332,1.732142857
0.011702323004620515,0.037985510979775726,0.031941158897573714,-0.018695305441583338,0.018047948289571628,0.09083079550191456,0.022489951112761124,0.026536834649772106,-0.017719745151260822,-0.05881257299477344,-0.04593871125678557,-0.047259563044251135,0.030045671840897903,0.0435786998980695,-0.017887156932488622,0.004592569866631902,0.038729637891292364,0.028490092743492422,-0.018853606580889765,-0.03399786557658756,-0.08000266273028524,-0.04146380634552092,-0.07635004493923832,-0.05182227666733633,0.01938756720534584,-0.04856585714973663,-0.006586639882584354,-0.6246556419614612,-0.013985925102352074,-0.0013019995442953064,0.02155818643812538,-0.030247128749537572,-0.013607641484839414,-0.0460351174311671,-0.008315589705462203,-0.028406831185353372,2.518109498,1.948557169,2.233333333
0.01810266631542277,0.05347183702190425,-0.009467424705628304,0.00965346874449484,0.03478541612701658,0.03943921006829153,-0.00345240849837788,0.09006882583036695,-0.01121002166014977,0.10322996852143718,0.04262307881852994,-0.035926023137662584,-0.037318136512043215,0.02089812403999142,-0.018987458618084853,-0.00552141728567659,0.010414774489372511,0.017357814850858043,0.016323632721218076,-0.012021696003913077,0.002414375586093547,0.025459465517174346,0.0047933549968857785,-0.026529467141405628,0.028926540184083846,0.02380830844246846,-0.002053658835671065,-0.022342935578439686,0.048076973215950565,-0.011976016366116275,0.009256689570069523,-0.026102234549510453,-0.021124289335691854,-0.014784691395857157,-0.022809253657929362,0.00963953532195718,3.636244181,3.018928233,3.327586207
0.0018310150553235945,0.042986843398885276,0.016997037713624572,0.006379163657240308,0.006036958952791453,-0.07001650587979376,-0.010941891436913199,-0.09239235379212866,0.0009034449785135339,-0.043639146610943376,0.021271658754247785,-0.01505194102588408,0.0004628707789936536,0.023596438336019477,0.0013087020749240823,-0.01862094586882919,0.036497358899858286,-0.0008876638147532227,-0.00786609035937627,-0.014157872683595033,0.012246104065941009,0.010771930753210087,-0.00921606708151872,-0.049597800332132375,0.01888945026988336,-0.00631212717344221,0.0010179087202246626,0.030802923944654805,0.031209251823350628,-0.005655821186813216,0.028372251038333823,-0.010476779885236822,-0.01679046473452042,-0.00860249846568376,0.01082670489199572,-0.024638791688562367,3.91045444,3.503338664,3.706896552
-0.04975393956534802,-0.05395696886471734,0.05177235029454977,0.0038401978335928224,-0.01881680453916349,-0.06506272223622608,0.047666715885500435,-0.10742186006715924,-0.023300306657325087,0.12942801633915657,-0.07700256268935055,-0.023849495742768144,-0.032417425860552664,0.02163174264232745,-0.08481411980092317,0.31332271449666876,0.029934520065865756,-0.01320835508395094,-0.018811271271407304,0.016021429808741945,0.107417756938573,0.06995208001112614,0.07384309446769374,0.00982554580814159,0.2668898275543161,-0.008778911720565465,0.034216496192150635,-0.2473614533802313,-0.04421527071886672,0.1692565831016388,0.0012765542847362433,-0.027675646917476888,0.006528942610791701,0.002785917172268888,-0.0537808763838086,0.040718763865074184,1.945329132,1.488004202,1.716666667
-0.008269804760741371,0.02125867498298796,-0.01399538293456762,0.010888602697464306,0.0077878375529006364,0.0217195602190829,-0.0006976953604082994,-0.10871744519553801,-0.011097171093497357,-0.07265799928347531,-0.014610132575424291,-0.02017118427475932,-0.006050739537708023,0.03381417070153697,-0.009594064691268821,-0.01381839378891348,0.011656798380677682,0.013504335889790416,-0.002867232343050185,-0.009505805168316367,-0.0011993282665185303,-0.026796985624276994,-0.0004723442014501207,-0.006121481370669981,0.004354455099958615,0.0013837914276387533,0.01133849162850471,0.01741993595167741,-0.19467215993029027,-0.01311992492342113,0.025069094207898785,-0.017246466593021148,0.01486123592755984,0.10551630524578474,-0.006976416572770356,-0.015719021505252076,4.119839898,3.472752695,3.796296296
-0.3800678618260127,0.014227741818293243,0.05748938350122743,-0.011038126440144689,0.04612951433910788,0.05084135224419167,0.013125344735689364,0.03961899156674449,-0.00859484377413998,-0.04778531058976103,0.010082028651697406,-0.017077831946303274,0.5070676636826954,-0.03791098135647851,-0.026872550683369596,0.07465158848242354,0.05149891508620347,-0.004858145072096349,0.05003959819945775,0.07040566550509865,0.07615357439079184,-0.0024063376959531915,-0.029618171364309075,-0.03213189363848823,-0.04200063940444891,0.008875661013306039,0.05361650811341869,0.2009204559350455,-0.0031969521603165637,0.15827162915208365,0.06754262725429247,0.06578154914420749,-0.018754913203344117,0.04320964097207668,0.07285182056706552,-0.01726442007650046,1.592996662,1.240336671,1.416666667
-0.02190106049248208,0.013913505986645005,0.027490753588057356,0.011852248513356615,-0.030576393926375903,-0.009686862861535953,-0.016657671728558972,0.10463564433013982,0.03995362541486661,0.013164351169856498,0.02908318662311154,0.44508326994022923,-0.09876829596244172,-0.004157806519469814,-0.030597868955588494,0.0927307289917922,-0.3492974945490766,0.018507709558196073,-0.050280929551500014,-0.011837785817890337,0.16183642265377074,0.11294083497906098,0.1998751413551072,-0.038088709611163084,0.03992479229892992,-0.01313594104836649,-0.0016399425155086658,-0.055981479811442796,0.005970945655226013,-0.08552742561576922,0.025885156401857935,0.021174061759400512,0.011835612915233678,-0.1315250054443992,0.06831346662929906,-0.1201659846416499,3.075559963,2.385978499,2.730769231
0.044802386036565355,-0.008626394564862203,-0.02274262247646965,0.010349453618358165,0.003770272999737532,0.07530071041636908,-0.005640680856634011,0.1101261069131546,0.00010186033613138789,0.06958434155062793,0.06543346308781788,-0.00550098456971203,-0.037941037326961934,0.022342637958980744,-0.007357144829326639,-0.011857152807833529,-0.020164707381593306,-0.0053520797044192565,-0.02411929335329331,-0.019411520442400396,0.047084342955039674,0.013855230047036314,-0.03399089710020258,0.0003915853303898069,-0.0025799594946712473,0.015610341643083465,-0.012120829858308741,-0.03184597628837572,0.07936322679568085,-0.006580925172829438,-0.001834256433841569,0.010412279302359127,-0.028958034435377523,0.07083591000279695,0.018746551824990562,0.08356415658482307,2.501572021,1.9811866,2.24137931
