fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,CIHigh,CILow,MOS
0.031041292519090307,-0.010234717657934907,0.011194003879757445,0.013768577910270656,-0.007893695682216047,0.02445808754418812,0.013996880615634998,0.030382477554103657,0.02255443142471125,0.006787162931543491,-0.017269901406643005,0.001806631590200111,-0.018302965185761008,0.0043352008302153305,0.022309313162129432,0.0009129530947458117,0.004038844875262902,-0.006050709219407631,-0.0015030311086507127,0.020273814116224365,0.003592602149072028,0.008020287689133935,0.014578638427281005,0.9372739497811651,0.00025720879934427874,-0.013629452916812581,0.002430693602260214,0.032136237047134385,0.012867012205857448,-0.007032943866188736,0.01832311886113854,-0.004711952233600749,0.008134326062306442,-0.00044981434498563596,-0.01444901588020121,0.012416777779729065,-0.004132902303451906,0.01562903687666013,0.0036842162770123355,0.008035767010840997,1.424230754,1.075769246,1.25
-0.09954798605168942,0.06374883583415668,-0.006819753701301375,-0.008310301108249233,0.0036033162435949607,-0.0038518561013896986,0.022056859923542414,-0.004721379714967969,0.020226515271572657,0.0003942612295230844,-0.03265020049204554,0.0026520496581868436,-0.031002899815449052,-0.04042133246090364,-0.11520716442366274,0.01660710585289556,-0.0889014124549301,0.023798753857438192,-0.030293338932337526,-0.03548432688277015,-0.02550578214449115,-0.04178448673792162,-0.004857121971102818,0.0001849085708077989,0.010664952192170432,0.0060207330186204,-0.0015364003123640889,-0.011727785549074917,0.004088823528973705,0.04143019830025358,0.022787356771094155,-0.012399274243427962,0.02094083950844654,-0.0054755332107078785,-0.0007851813796160711,0.0036824399187597046,-0.010796656475150226,-0.011553043032487123,0.029574277312970673,0.006601590914081903,3.369995498,2.880004502,3.125
0.0498237605381782,-0.007570129785736186,-0.012877665985622636,-0.023814784239478394,0.0054678606964211965,-0.009603437253972343,-0.015403968952067314,-0.002706177888027648,0.003300719726171361,-0.3659745685074474,0.017564739805944737,-0.011271349224753256,0.025526084099042744,-0.0022538669968503494,0.026116940769237693,-0.014686643153809218,-0.06574199203202585,-0.0018244904185919393,-0.0006523726502205465,-0.03400183952347223,0.011322655884268644,0.049849851076738706,-0.012325766627462879,0.0026838978547571385,0.011541858171178981,-0.0019057842403316287,-0.00861040300621143,-0.007109725499290151,0.008269839031426245,-0.01226318280218406,0.009944995176735534,-0.026093591586022674,0.018034656996078636,0.0076122974591172725,-0.010748744361849819,-0.00968862403138868,-0.026310876538865238,0.009894678742561306,0.040759067066257954,-0.003240475427891172,4.804087,4.368326794,4.586206897
-0.07482907021016925,0.023450685312433394,-0.008177033562446102,-0.031053149413455525,0.05322491860956395,-0.009638068534319208,-0.014198358513257433,-0.013898137082988989,0.03430633096840131,0.04137247792238525,-0.008721570252721257,-0.013446881442113907,-0.019298313598834497,-0.0027377223603832607,0.007584564909815673,-0.0009943753448183783,0.021224111972625682,0.09362271456016907,0.037832812023209046,0.010136242015250414,0.007663240144060902,0.02789466600857972,-0.02344638986267657,-0.01763947327221618,-0.01714937137170679,-0.014015439982044613,-0.01025958827127335,-0.006880657648236916,-0.017229448773423167,-0.0044531223890846355,0.007355616778808417,-0.02984054138771579,0.05546105427151482,-0.005398204576670147,-0.004543026921284241,0.012689421137409961,-0.043458885343461255,0.02128464214572521,0.0069362083043126065,0.012369850524018426,3.431346944,2.747224484,3.089285714
0.03305444470246514,0.08298626317218985,0.005031294833437215,-0.04345601961732357,0.08291189670677855,-0.0240984541618083,-0.032846657971258644,-0.07480245219614268,0.07917220131738974,0.008722901128015294,-0.0046827700660798605,0.0034864229472917414,0.022003759231660022,-0.04306385535671425,-0.029497708461575428,-0.04384536650727066,0.011305454487576342,0.006089235949171045,-0.1263677570528769,0.808608992941527,0.006986663975661727,0.021819286167450498,-0.0009947093844307922,0.028118517067663006,-0.008584786733440621,0.13097387954568554,0.014044769511642158,0.0106526747154435,-0.01120120067489164,0.008842347177055572,0.01003794527523318,-0.0338387207976918,0.02279678125791234,-0.013106493240470944,-0.033968878670418735,-0.04135533563589988,-0.09889350021892172,-0.03133362191278501,0.009933963164379032,-0.00936669270232561,1.384178612,1.098580009,1.24137931
0.0014377122866965997,-0.051142614966961104,-0.011620896488553929,0.060305779184803156,-0.1214443189340279,-0.011124583549834515,0.045207920581932716,-0.04386213128699653,-0.057285411470109376,-0.004261152292547581,-0.43269849672333066,-0.008037448714865503,-0.03600953972109574,-0.012774185487845525,0.0347825598921576,-0.013003464595601087,-0.044702832088424106,0.0024914876889606924,0.14277919726518032,0.004169783066007255,-0.06673044658581698,-0.025610666054377635,-0.0675798768648671,0.04465568730787272,0.14567980190825303,-0.06223386355382155,0.014721301376455444,-0.045038180298046265,-0.08068848802028124,0.03383039783775591,-0.028884539257133517,0.014026497722315678,-0.0479383703911156,-0.004095396271239206,0.008425469032583833,-0.03710272233012501,0.054459158152495656,-0.0167744388482475,-0.0978317344296282,-0.0019450402911206954,3.165961789,2.619752497,2.892857143
0.09608633216007652,-0.031073498254527935,-8.289572380511195e-05,-0.011523424964445868,-0.002719698055307968,-0.03713283289587191,-0.009375174592298856,0.020351599327178258,0.021368303022523835,0.05191745625910073,0.0002590135944173822,-0.01054147823513188,0.019995581915998376,0.008963012697554262,0.051830246303729365,0.002540196039385434,0.03200978238662117,0.056313295072669946,0.030060479204987785,0.00010688117769837336,-0.019007630249628368,0.056189658933007945,0.055885025828154015,-0.014793283560609747,0.004835303865752187,-0.018533502725338248,-0.007323577184145747,-0.007410435824246056,0.01829652269645852,0.004713171997354317,-0.025204571649661008,-0.027970885540233408,0.012335826540208924,-0.019241695644761365,-0.012426622958343474,0.011642541425531883,-0.017085339201299718,0.026704722533121564,-0.01331647159039831,0.005312590647838845,4.371789143,3.869590168,4.120689655
0.07790553364968199,0.043378008763810066,-0.0071422139895848565,-0.0016226448097922386,-0.00901352095766366,-0.007710101092200945,0.027825398685802485,0.007049613073918024,0.014945556922764352,0.024023165073002502,-0.027793554942535166,-0.0017047340480642304,-0.01789233000920579,-0.03307454475073514,-0.126798858410591,0.020550571545643485,-0.08789969874243878,0.06818563514465034,-0.03143598482173965,-0.03119984300017668,-0.022540981265963895,-0.03746935918309083,0.013737385905679033,0.006480674110182256,0.017801684155122902,0.0016731424968694202,-0.005144912672134433,-0.018170255816142275,-0.0011062208847590256,0.04722881894994376,0.03454835421622619,-0.0028434474184577787,-0.0004930460939684372,-0.007362230104632717,0.00027409439224219647,0.012356529145689717,-0.00041799766759271297,-0.011679005872833454,0.03150264957190409,0.010628085119418691,3.312221095,2.887778905,3.1
0.05932430214036542,-0.05581760160387995,0.012319455216866873,-0.01429059818050258,-0.013066985122165269,-0.08172020846997068,-0.0351457248727314,-0.0186714247473642,-0.016138725506856764,-0.2641372683957113,-0.00690336993742929,-0.009599553756651983,0.01771737015197246,-0.06137446616954876,-0.008345613565974578,0.0018412599530625603,-0.16520753237082508,-0.016102290453347805,0.008313745038290153,-0.012205409123446092,-0.00447598387530216,-0.014187100658378372,0.042293417865993305,0.018307718237118756,-0.016279416767714838,0.010225140965964387,-0.01119107087462752,-0.019045686641263444,0.018244224784691503,-0.4125544825498723,0.003834097340632593,-0.021415652640510752,0.03448769863409648,-0.008953069568644506,-0.007657482564785735,-0.010099204194591517,0.012486036579044325,0.04978122214277987,0.013219000617961397,0.0019952939693832334,4.756993215,4.311972302,4.534482759
-0.09660905615103581,0.02264794413999269,-0.000624369302184568,-0.010892394865940921,0.026555521419879814,-0.021147271918104553,-0.00015102260390269974,0.008959408027903066,0.028474751214898713,0.015863712070383784,-0.030987384224633395,-0.0051744948776094495,-0.012860321920195338,-0.007425549714867963,0.00047761049725948457,0.0030735152854275633,-0.017219052944292535,0.15520481329863392,0.015287490818276265,-0.013776498267443845,-0.01852124816893037,0.016665405753553138,0.010961617922065976,-0.017128915844995055,0.004280330671789509,-0.011664169485488445,-0.008612342248059533,-0.0010399445902276741,0.01321645085927658,0.009323275499366583,-0.004532656081114986,-0.02832243917575718,0.023113665152633085,-0.011074409190798034,-0.005352516546469673,0.004893560955655206,-0.02968427871189108,0.012362719255244594,0.0032124586153241996,0.007034005687768175,4.655644914,4.137458535,4.396551724
0.0984966871776157,0.04950400105890269,0.013206912773232002,-0.010752889783087109,-0.03303593310595499,0.030748229319659325,0.03194408026134445,0.015370949133580752,0.0012557569785171703,0.01284716514482626,-0.03325808365550073,0.0005644227654875523,-0.06559167405921361,-0.058168590871546515,0.3605437140136838,0.021398276314485078,0.0032374586315289736,-0.0441780883070275,-0.05778285194532589,-0.01881344442733984,-0.022941843477618535,-0.06408276932355488,-0.024532829371708677,0.02028410059431298,0.013288771038293434,0.03954259882695033,-0.005940614491342778,-0.03149456426292135,0.0011286573837310133,0.03500358596171498,0.022606195803184834,-0.03583096951927643,0.048207302062667746,0.0027610221916583525,0.005110616932823816,0.016216261412091187,-0.009976005779447279,-0.00893950112289967,0.05322522503221076,0.008077438505936271,2.970983131,2.251239091,2.611111111
0.04919680390181603,0.043691966398048135,-0.03541197796418708,-0.03899236095933067,-0.03617140254942943,0.03840749964497114,-0.018129118992270408,0.038957247920795995,-0.024980085872360388,-0.18342090354405471,-0.06488883227377178,-0.002476042347190369,-0.25214727473176046,0.2978869690650575,-0.03975215438320676,0.0033639287612174298,0.10017918612303599,-0.08516174727860025,-0.016121530305369933,0.0744640696381971,-0.00019616546137304566,-0.0227770992134504,0.03207628248303126,-0.05870114386268632,0.09673783512512822,-0.005278014595607193,0.028554607625422047,-0.003449543667784716,0.010635749943675043,0.024688543188592454,-0.004898057721841779,0.06572305576281931,-0.006064018499688692,0.016683575003858312,-0.026867795379435337,0.062282172006544526,0.031062032193882875,-0.07852392475756509,-0.0172136172036799,0.046136538592152165,2.686788331,2.05395241,2.37037037
0.06786846585333287,-0.016353817224574553,-0.013306795397604704,-0.0125398046390021,0.05368723234424977,-0.070867361024483,-0.01274735004343228,-0.01313877423808225,-0.01407988721392186,-0.24282855011773258,0.06924769254544594,-0.012534101278170416,0.04542059961449852,-0.02569538416400043,-0.020810708590637213,-0.0019625602261866644,0.042901872811268005,0.012280309020468292,0.05181484492262451,0.024410076089371548,0.0024926383946900664,0.06811968095278147,0.01720214129716093,-0.01842698527230855,-0.021345125868242262,0.019790856615076194,0.011585716993665939,-0.0038543251983920055,0.0041054397473078855,0.0025425316638069866,0.008699698105482035,-0.01920467138044345,-0.011515949665033704,-0.02267337198733035,0.00424583166557756,0.015432654098663068,-0.010700922555796235,0.049964663645072294,0.00734365624598177,0.013704500972271145,3.044920759,2.339694626,2.692307692
-0.1372278303586481,-0.09205276804041453,-0.05315320032278849,-0.03967429523095286,-0.06647945116756218,-0.08264893157149754,0.04143123665681468,-0.07120287628559455,0.08270353854424604,-0.012860484522727837,0.013996159027491305,-0.052139400824788386,0.09087580448418617,0.5699612220458469,-0.03980427095797416,0.013771936649288195,-0.05917673119602847,0.03990025830710839,0.06593185404099702,-0.0249927188185968,0.009865324390353924,-0.078325610103334,0.009709276650912467,0.12043178270449437,-0.1256166576565587,0.0765651399475325,-0.052447588411728814,-0.061805247394939006,-0.22430298450184158,0.07690068263645124,-0.03464499757528074,-0.07772048455589352,0.08982870581924518,-0.035395110940164065,0.10663144928237527,-0.01065316556386823,-0.16984202650531868,0.004721028497807466,-0.012895991140801259,-0.026152846647248814,3.95457961,3.30467965,3.62962963
0.054972823504957684,0.025699780349429813,-0.03749189546696695,0.04333469666821748,0.07523499988804265,-0.07925834658488003,-0.10417015026264762,-0.007745497204595687,0.015270733650590283,-0.0014618445019488838,-0.24274390990444983,-0.03277654951982935,-0.008068567393949894,-0.007159295104192565,0.06508698450992097,-0.0071684029525338885,-0.08567106898664921,-0.1962435129066741,0.14972248229753743,-0.00915400888879906,-0.017700122956912815,0.17627414861045426,0.01447802575593052,0.026002975772920576,0.0026636944096515886,0.036968343523451026,-0.02104890978897553,-0.021597448850691918,0.027779624683067036,-0.0030657214567640927,0.04172133796218508,0.07912929071212478,-0.15056420636268095,-0.05088993984424268,-0.04571487005368289,0.028490689643426072,-0.008059371809336809,-0.02628258642761239,-0.018716385564411214,-0.005454431093414123,2.576073139,2.123926861,2.35
-0.09683633466233074,0.05849184386401462,-0.017681156777351405,-0.03856179107631575,0.026235974609660546,-0.03572411181301472,0.028513820481586193,0.04979154324369724,0.0340596516724125,0.026808700870798216,0.03939085607772136,-0.01329392598953248,-0.07752960563899161,-0.055559953768106886,0.33626680483649285,0.05805224499905015,0.029017038895590225,-0.04440363355474691,-0.036880535099297306,0.01380614228647379,-0.03406290495999554,-0.01581003268025995,0.01024538035257547,0.026371018165988528,0.004951951231808441,0.03142128738238347,-0.009613824637735007,-0.03882391581270556,0.03468175729295408,0.06061325553335244,-0.042431631635674996,-0.00867116847361609,-0.008439627000042136,-0.02579747622490492,0.0422973894973463,0.04871680920970783,-0.00684893459854131,-0.04277223463262673,0.0054047707526203225,0.00563054205899685,2.728516741,2.054091954,2.391304348
0.073181129038945,-0.09146701497812294,0.0210656779416454,0.0358565641704936,-0.13612519860937172,0.026070782884138447,0.06734693061635595,-0.0637985772396437,-0.04117416631278265,0.018559524912870887,-0.17942256525308392,-0.017444994446444238,-0.0837399426684904,-0.03077818483089444,0.10443972363434516,-0.008911217453716975,0.08567440579731586,0.0027708946249593593,0.10674949155713057,-0.006864394400571753,-0.06962708050976218,-0.09165424517431087,-0.06740863041881531,-0.040671301684100845,0.07164935842818147,-0.04881357235706661,0.012208652032565976,-0.001716688356569239,-0.0317212065949329,0.014642052312128619,-0.038873846088832965,-0.027221858230178378,0.143454953049974,0.05208518814841969,0.0087204214005559,-0.03225344362267317,-0.03061342226806935,-0.007740993678265048,-0.09376184490290827,-0.019319137367941962,4.23399043,3.535240339,3.884615385
-0.06819346139793622,0.0011896170967667806,-0.005814100224438956,-0.02415095498607877,0.02189598623324439,-0.02633253589304754,-0.014981249995292488,0.013102043365360048,0.0027198091499469126,0.03760675751276055,0.03786476659492565,-0.016962184351570875,-0.01931938621831067,-0.014065937173881693,-0.031462493788387065,-0.027569734019055957,0.04944671532009947,-0.11566096738326292,-0.00043221335747681,-0.015762192710334588,0.014055827444695721,0.018757480277275328,-0.023701689630235955,0.015616591687942924,0.00886688546565108,-0.012351275749856193,-0.015794858759599874,-0.026324515798180875,0.03233318766905353,0.013566694275674591,-0.007453458040290135,-0.054809307473952656,0.042911753548222624,-0.008388361376801145,-0.012143558351626777,-0.0013528996424688456,0.03825477233663096,0.005852543421097619,0.012490368128028555,-0.011602576837950877,2.558665314,1.941334686,2.25
0.03653136660569307,-0.04524127356679524,-0.009743658166988675,0.07080798210993458,-0.044316561536573464,0.06978613122162214,0.02299257257442703,0.04239442073940461,0.03677525790084574,0.0224351663310538,-0.027634602977297536,-0.02165332550276945,0.0283544102688369,0.008741079970388416,0.11213113517196044,-0.012806827791886742,-0.05054561687413534,0.04529546825185601,0.016486951793717803,0.017150073388626105,0.02863503953124512,-0.4057014771718593,0.0667194409859663,-0.02863987535806964,0.0010129780160545374,-0.04277137591179746,-0.008399108005528217,0.02078571969118532,-0.025873098642633638,-0.06677975458287959,0.01406060461831651,0.012037285287533008,-0.009314629597967559,-0.0024011191280047784,-0.013513763314075883,-0.26306411627204285,-0.017508797198028513,0.03628914705408127,0.010828735818069502,0.011292646303158783,2.137035504,1.690550702,1.913793103
-0.010789299585409482,-0.839792570413771,-0.0113355517832985,-0.019737951413764263,0.042010288359929315,-0.01381963751023539,-0.01108663824937184,-0.00011452211951768248,0.017502277114302904,-0.003984632398149453,0.0062966939003858665,0.037307722835140715,-0.013731882521168224,-0.01891171194861512,-0.04196397327195251,0.019851473387390836,-0.023908093396732517,-0.002585766787589481,-0.031339341940607925,-0.04846223313199791,-0.032319655163606534,-0.009951111979710102,-0.04149292281647399,0.01397282608341499,-0.014555487624351082,0.030059821024957443,0.012230952465238672,-0.002875791769869731,0.03404932037162914,0.024311414719178116,0.008132058462245975,0.006784733937469573,-0.021234660457565457,-0.017986995379900353,-0.017523924524564995,0.0031494071273624556,-0.005551827927915418,-0.04875401361203625,0.01773512936563471,0.01694538389274462,2.303374142,1.770699932,2.037037037
-0.04282323340876217,-0.05781525090106138,-0.03224995487312626,0.03643922723625385,-0.04786795797175485,-0.005155306804594757,-0.005426764257736624,0.012875045103149553,-0.09917943820797401,0.011114244680143177,0.010355772183272816,-0.011559535588794299,-0.021695500328110143,0.019851584281877697,0.09064753748022848,0.015622146285492411,-0.02731346308180982,-0.010089733162504649,-0.7857207654182445,0.08634291348359449,-0.04746142919864059,0.035773590718491545,-0.03740122415977319,0.016928553431661723,0.04425328244727535,-0.04922467706222098,-0.01304395997952195,-0.03457716709941563,0.02205157150849758,0.006402757339976583,-0.05074313951611055,0.02137586961696824,-0.019205275340178483,-0.018949165787911212,0.015183326827952206,-0.001496556099308854,0.05125352044602712,0.020991193373503438,-0.14807666335483843,-0.009039693969856216,1.471686809,0.994979857,1.233333333
0.08165213594295519,-0.04315175345889417,0.0035529454227591494,-0.029887781593266383,-0.0070015251079919546,-0.026717453132739946,-0.025576408974964267,0.043761680940155374,-0.007722126969696654,0.059094517904348116,-0.013633310620651672,-0.012282563441134741,-0.10252486057460827,0.21433704443189402,0.0381093894498105,0.00508064839811354,-0.029787322270370543,0.08629861203712293,0.0010688103319712499,0.04682275470123536,-0.026536674689393712,0.06159157666014471,0.13251926281797619,-0.03199563532999482,0.04487499520294779,-0.04217425506436244,-0.006489308223903441,-0.0024780378085829742,0.024294140541367346,-0.012825614668213796,0.0014082567383622699,0.02592445466962613,-0.006816777713670584,0.013396171394673393,-0.031050306916740298,-0.10309554972179442,0.017018396162339206,0.019048836491913433,0.024696869657528427,0.022971119046976053,4.625796982,4.159917303,4.392857143
-0.051540608897374905,-0.05857111070744343,-0.02032095199318519,0.01243168155033926,-0.1427046413560847,0.1095559155156326,0.03499968693237714,0.03856991421181095,0.06348271740555207,0.016049980776303915,0.14692944743479996,-0.004220640237891079,-0.0020510365627697215,-0.003979025266632765,0.07737851966422368,-0.0347609286906461,-0.1643263409410145,0.0066279535486784965,-0.06894738772058112,-0.03265303040920722,0.02725815797415697,0.0695351056043414,0.02142872080506682,-0.058953048773434394,0.0038904056747871476,-0.030035428136546784,0.0033099010816781045,0.028604859358729334,-0.03484417007092004,0.06378054224211968,0.08425655903180078,-0.045252692076292525,-0.037288984648797124,-0.01452718242811184,-0.03378660299635773,0.2366787047461126,-0.05855188027331402,0.052027030585336934,0.005338097445575399,-0.0004187292147416937,3.28166657,2.785000097,3.033333333
